
Predictions were generated on 13-Jun-2022 at 18:33:23 using BeamDyn




Time	RootFxr             	RootFyr             	RootFzr             	RootMxr             	RootMyr             	RootMzr             	N1Fxl               	N1Fyl               	N1Fzl               	N1Mxl               	N1Myl               	N1Mzl               	TipTDxr             	TipTDyr             	TipTDzr             	TipRDxr             	TipRDyr             	TipRDzr             
(s)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(-)	(-)	(-)
      13.320000	 -5.17473686E+03	 -2.01169365E+05	 -3.49294270E+02	  4.81632118E+06	 -2.21007879E+05	 -2.91048115E+03	  4.12705159E+04	 -1.96958462E+05	 -3.49294270E+02	  4.73786010E+06	  8.93574762E+05	 -2.91048115E+03	  4.33225026E-04	 -6.92070793E-01	 -4.88792395E-03	  1.76265996E-02	 -1.69651848E-03	 -5.40000499E-06
      13.330000	 -5.06632236E+03	 -2.02102204E+05	 -3.70665576E+02	  4.85340285E+06	 -2.16392663E+05	 -3.04846168E+03	  4.15907452E+04	 -1.97841296E+05	 -3.70665576E+02	  4.77288365E+06	  9.06601712E+05	 -3.04846168E+03	  4.65816023E-03	 -6.99479615E-01	 -4.99501315E-03	  1.78280982E-02	 -1.53931300E-03	 -1.56732287E-05
      13.340000	 -4.93548108E+03	 -2.02865085E+05	 -3.88379730E+02	  4.88368496E+06	 -2.10845572E+05	 -3.18368273E+03	  4.18936774E+04	 -1.98553574E+05	 -3.88379730E+02	  4.80107573E+06	  9.18970352E+05	 -3.18368273E+03	  9.17050869E-03	 -7.05634141E-01	 -5.08517138E-03	  1.79957687E-02	 -1.36726089E-03	 -2.69027239E-05
      13.350000	 -4.78222313E+03	 -2.03454638E+05	 -4.02183473E+02	  4.90703453E+06	 -2.04367371E+05	 -3.31516232E+03	  4.21785263E+04	 -1.99092017E+05	 -4.02183473E+02	  4.82230709E+06	  9.30649325E+05	 -3.31516232E+03	  1.39644993E-02	 -7.10508481E-01	 -5.15762353E-03	  1.81289109E-02	 -1.18054224E-03	 -3.90133073E-05
      13.360000	 -4.60668075E+03	 -2.03868161E+05	 -4.11881595E+02	  4.92334852E+06	 -1.96963500E+05	 -3.44191009E+03	  4.24445419E+04	 -1.99454028E+05	 -4.11881595E+02	  4.83647874E+06	  9.41609625E+05	 -3.44191009E+03	  1.90332244E-02	 -7.14082871E-01	 -5.21178567E-03	  1.82269961E-02	 -9.79394967E-04	 -5.19131827E-05
      13.370000	 -4.40910896E+03	 -2.04103651E+05	 -4.17340353E+02	  4.93255453E+06	 -1.88644093E+05	 -3.56293866E+03	  4.26910148E+04	 -1.99637717E+05	 -4.17340353E+02	  4.84352253E+06	  9.51824720E+05	 -3.56293866E+03	  2.43686448E-02	 -7.16343744E-01	 -5.24727342E-03	  1.82896683E-02	 -7.64114641E-04	 -6.54951024E-05
      13.380000	 -4.18988517E+03	 -2.04159824E+05	 -4.18489586E+02	  4.93461131E+06	 -1.79423972E+05	 -3.67727571E+03	  4.29172819E+04	 -1.99641919E+05	 -4.18489586E+02	  4.84340174E+06	  9.61270693E+05	 -3.67727571E+03	  2.99615991E-02	 -7.17283770E-01	 -5.26390725E-03	  1.83167446E-02	 -5.35053933E-04	 -7.96379260E-05
      13.390000	 -3.94950804E+03	 -2.04036143E+05	 -4.15323813E+02	  4.92950936E+06	 -1.69322615E+05	 -3.78397613E+03	  4.31227345E+04	 -1.99466228E+05	 -4.15323813E+02	  4.83611161E+06	  9.69926400E+05	 -3.78397613E+03	  3.58018184E-02	 -7.16901853E-01	 -5.26171427E-03	  1.83082143E-02	 -2.92621748E-04	 -9.42085163E-05
      13.400000	 -3.68859543E+03	 -2.03732846E+05	 -4.07902143E+02	  4.91727135E+06	 -1.58364093E+05	 -3.88213431E+03	  4.33068261E+04	 -1.99111017E+05	 -4.07902143E+02	  4.82167974E+06	  9.77773636E+05	 -3.88213431E+03	  4.18779454E-02	 -7.15203102E-01	 -5.24092679E-03	  1.82642366E-02	 -3.72820808E-05	 -1.09063892E-04
      13.410000	 -3.40788146E+03	 -2.03250972E+05	 -3.96346927E+02	  4.89795250E+06	 -1.46576978E+05	 -3.97089590E+03	  4.34690815E+04	 -1.98577467E+05	 -3.96346927E+02	  4.80016644E+06	  9.84797308E+05	 -3.97089590E+03	  4.81775574E-02	 -7.12198763E-01	 -5.20197763E-03	  1.81851375E-02	  2.30447365E-04	 -1.24053550E-04
      13.420000	 -3.10821272E+03	 -2.02592388E+05	 -3.80841487E+02	  4.87164081E+06	 -1.33994225E+05	 -4.04946909E+03	  4.36091067E+04	 -1.97867589E+05	 -3.80841487E+02	  4.77166493E+06	  9.90985600E+05	 -4.04946909E+03	  5.46871945E-02	 -7.07906122E-01	 -5.14549226E-03	  1.80714060E-02	  5.09996738E-04	 -1.39021870E-04
      13.430000	 -2.79054365E+03	 -2.01759808E+05	 -3.61626633E+02	  4.83845714E+06	 -1.20653028E+05	 -4.11713489E+03	  4.37265974E+04	 -1.96984243E+05	 -3.61626633E+02	  4.73630139E+06	  9.96330137E+05	 -4.11713489E+03	  6.13923905E-02	 -7.02348386E-01	 -5.07227808E-03	  1.79236893E-02	  8.00745718E-04	 -1.53810506E-04
      13.440000	 -2.45593109E+03	 -2.00756807E+05	 -3.38996321E+02	  4.79855506E+06	 -1.06594641E+05	 -4.17325637E+03	  4.38213481E+04	 -1.95931153E+05	 -3.38996321E+02	  4.69423478E+06	  1.00082613E+06	 -4.17325637E+03	  6.82777074E-02	 -6.95554528E-01	 -4.98331107E-03	  1.77427873E-02	  1.10202526E-03	 -1.68260697E-04
      13.450000	 -2.10552808E+03	 -1.99587829E+05	 -3.13292391E+02	  4.75212059E+06	 -9.18641860E+04	 -4.21728650E+03	  4.38932596E+04	 -1.94712908E+05	 -3.13292391E+02	  4.64565649E+06	  1.00447247E+06	 -4.21728650E+03	  7.53267736E-02	 -6.87559121E-01	 -4.87972000E-03	  1.75296468E-02	  1.41311936E-03	 -1.82215428E-04
      13.460000	 -1.74057694E+03	 -1.98258185E+05	 -2.84898458E+02	  4.69937162E+06	 -7.65104263E+04	 -4.24877471E+03	  4.39423458E+04	 -1.93334963E+05	 -2.84898458E+02	  4.59078978E+06	  1.00727188E+06	 -4.24877471E+03	  8.25223247E-02	 -6.78402142E-01	 -4.76276860E-03	  1.72853555E-02	  1.73326679E-03	 -1.95521409E-04
      13.470000	 -1.36240177E+03	 -1.96774044E+05	 -2.54233299E+02	  4.64055710E+06	 -6.05855212E+04	 -4.26737195E+03	  4.39687377E+04	 -1.91803625E+05	 -2.54233299E+02	  4.52988894E+06	  1.00923089E+06	 -4.26737195E+03	  8.98462467E-02	 -6.68128762E-01	 -4.63383604E-03	  1.70111354E-02	  2.06166275E-03	 -2.08030844E-04
      13.480000	 -9.72400357E+02	 -1.95142408E+05	 -2.21743570E+02	  4.57595602E+06	 -4.41447612E+04	 -4.27283431E+03	  4.39726873E+04	 -1.90126031E+05	 -2.21743570E+02	  4.46323818E+06	  1.01035993E+06	 -4.27283431E+03	  9.72796222E-02	 -6.56789122E-01	 -4.49439598E-03	  1.67083361E-02	  2.39746050E-03	 -2.19602995E-04
      13.490000	 -5.72035606E+02	 -1.93371085E+05	 -1.87896145E+02	  4.50587610E+06	 -2.72462832E+04	 -4.26502534E+03	  4.39545678E+04	 -1.88310116E+05	 -1.87896145E+02	  4.39115035E+06	  1.01067324E+06	 -4.26502534E+03	  1.04802779E-01	 -6.44438086E-01	 -4.34599463E-03	  1.63784287E-02	  2.73977287E-03	 -2.30105565E-04
      13.500000	 -1.62826674E+02	 -1.91468643E+05	 -1.53170238E+02	  4.43065226E+06	 -9.95077152E+03	 -4.24391717E+03	  4.39148733E+04	 -1.86364566E+05	 -1.53170238E+02	  4.31396534E+06	  1.01018886E+06	 -4.24391717E+03	  1.12395342E-01	 -6.31134987E-01	 -4.19022811E-03	  1.60229985E-02	  3.08767368E-03	 -2.39415935E-04
      13.510000	  2.53660210E+02	 -1.89444359E+05	 -1.18049286E+02	  4.35064484E+06	  7.67885516E+03	 -4.20959044E+03	  4.38542151E+04	 -1.84298772E+05	 -1.18049286E+02	  4.23204829E+06	  1.00892852E+06	 -4.20959044E+03	  1.20036284E-01	 -6.16943360E-01	 -4.02871952E-03	  1.56437383E-02	  3.44019918E-03	 -2.47422288E-04
      13.520000	  6.75821046E+02	 -1.87308160E+05	 -8.30129164E+01	  4.26623759E+06	  2.55777661E+04	 -4.16223348E+03	  4.37733172E+04	 -1.82122761E+05	 -8.30129164E+01	  4.14578758E+06	  1.00691745E+06	 -4.16223348E+03	  1.27703987E-01	 -6.01930658E-01	 -3.86309601E-03	  1.52424419E-02	  3.79634948E-03	 -2.54024693E-04
      13.530000	  1.10202342E+03	 -1.85070552E+05	 -4.85290016E+01	  4.17783552E+06	  4.36795481E+04	 -4.10214057E+03	  4.36730095E+04	 -1.79847135E+05	 -4.85290016E+01	  4.05559262E+06	  1.00418425E+06	 -4.10214057E+03	  1.35376297E-01	 -5.86167963E-01	 -3.69496623E-03	  1.48209970E-02	  4.15508996E-03	 -2.59136172E-04
      13.540000	  1.53061583E+03	 -1.82742547E+05	 -1.50459471E+01	  4.08586255E+06	  6.19165398E+04	 -4.02970975E+03	  4.35542197E+04	 -1.77482989E+05	 -1.50459471E+01	  3.96189153E+06	  1.00076067E+06	 -4.02970975E+03	  1.43030589E-01	 -5.69729675E-01	 -3.52589847E-03	  1.43813781E-02	  4.51535293E-03	 -2.62683797E-04
      13.550000	  1.95993676E+03	 -1.80335586E+05	  1.70145543E+01	  3.99075906E+06	  8.02201661E+04	 -3.94543991E+03	  4.34179640E+04	 -1.75041839E+05	  1.70145543E+01	  3.86512865E+06	  9.96681327E+05	 -3.94543991E+03	  1.50643834E-01	 -5.52693196E-01	 -3.35739981E-03	  1.39256391E-02	  4.87603940E-03	 -2.64609837E-04
      13.560000	  2.38832367E+03	 -1.77861451E+05	  4.72643456E+01	  3.89297936E+06	  9.85212722E+04	 -3.84992766E+03	  4.32653372E+04	 -1.72535534E+05	  4.72643456E+01	  3.76576200E+06	  9.91983508E+05	 -3.84992766E+03	  1.58192666E-01	 -5.35138604E-01	 -3.19089656E-03	  1.34559060E-02	  5.23602108E-03	 -2.64872953E-04
      13.570000	  2.81412150E+03	 -1.75332192E+05	  7.53550119E+01	  3.79298909E+06	  1.16750453E+05	 -3.74386354E+03	  4.30975018E+04	 -1.69976181E+05	  7.53550119E+01	  3.66426070E+06	  9.86706855E+05	 -3.74386354E+03	  1.65653458E-01	 -5.17148304E-01	 -3.02771639E-03	  1.29743685E-02	  5.59414285E-03	 -2.63449432E-04
      13.580000	  3.23569085E+03	 -1.72760037E+05	  1.00983209E+02	  3.69126264E+06	  1.34838377E+05	 -3.62802793E+03	  4.29156776E+04	 -1.67376058E+05	  1.00983209E+02	  3.56110235E+06	  9.80893092E+05	 -3.62802793E+03	  1.73002398E-01	 -4.98806673E-01	 -2.86907224E-03	  1.24832721E-02	  5.94922548E-03	 -2.60334407E-04
      13.590000	  3.65141568E+03	 -1.70157321E+05	  1.23895378E+02	  3.58828055E+06	  1.52716096E+05	 -3.50328637E+03	  4.27211311E+04	 -1.64747539E+05	  1.23895378E+02	  3.45677047E+06	  9.74585740E+05	 -3.50328637E+03	  1.80215573E-01	 -4.80199694E-01	 -2.71604843E-03	  1.19849088E-02	  6.30006895E-03	 -2.55543014E-04
      13.600000	  4.05971052E+03	 -1.67536409E+05	  1.43891422E+02	  3.48452701E+06	  1.70315355E+05	 -3.37058417E+03	  4.25151656E+04	 -1.62103024E+05	  1.43891422E+02	  3.35175196E+06	  9.67829830E+05	 -3.37058417E+03	  1.87269055E-01	 -4.61414572E-01	 -2.56958916E-03	  1.14816078E-02	  6.64545612E-03	 -2.49111415E-04
      13.610000	  4.45902710E+03	 -1.64909626E+05	  1.60827405E+02	  3.38048742E+06	  1.87568878E+05	 -3.23094037E+03	  4.22991116E+04	 -1.59454861E+05	  1.60827405E+02	  3.24653466E+06	  9.60671623E+05	 -3.23094037E+03	  1.94138988E-01	 -4.42539342E-01	 -2.43048949E-03	  1.09757258E-02	  6.98415708E-03	 -2.41097586E-04
      13.620000	  4.84786045E+03	 -1.62289198E+05	  1.74617315E+02	  3.27664604E+06	  2.04410648E+05	 -3.08544077E+03	  4.20743187E+04	 -1.56815297E+05	  1.74617315E+02	  3.14160503E+06	  9.53158344E+05	 -3.08544077E+03	  2.00801685E-01	 -4.23662465E-01	 -2.29938916E-03	  1.04696357E-02	  7.31493397E-03	 -2.31581799E-04
      13.630000	  5.22475432E+03	 -1.59687195E+05	  1.85233639E+02	  3.17348376E+06	  2.20776167E+05	 -2.93522991E+03	  4.18421480E+04	 -1.54196410E+05	  1.85233639E+02	  3.03744589E+06	  9.45337924E+05	 -2.93522991E+03	  2.07233727E-01	 -4.04872417E-01	 -2.17676920E-03	  9.96571635E-03	  7.63654628E-03	 -2.20666705E-04
      13.640000	  5.58830623E+03	 -1.57115481E+05	  1.92706947E+02	  3.07147602E+06	  2.36602706E+05	 -2.78150210E+03	  4.16039658E+04	 -1.51610070E+05	  1.92706947E+02	  2.93453434E+06	  9.37258753E+05	 -2.78150210E+03	  2.13412057E-01	 -3.86257270E-01	 -2.06295144E-03	  9.46634046E-03	  7.94775673E-03	 -2.08476939E-04
      13.650000	  5.93717170E+03	 -1.54585674E+05	  1.97124334E+02	  2.97109078E+06	  2.51829538E+05	 -2.62549115E+03	  4.13611380E+04	 -1.49067894E+05	  1.97124334E+02	  2.83333978E+06	  9.28969456E+05	 -2.62549115E+03	  2.19314090E-01	 -3.67904264E-01	 -1.95810103E-03	  8.97386294E-03	  8.24733757E-03	 -1.95158202E-04
      13.660000	  6.27006811E+03	 -1.52109111E+05	  1.98626855E+02	  2.87278672E+06	  2.66398148E+05	 -2.46845915E+03	  4.11150258E+04	 -1.46581206E+05	  1.98626855E+02	  2.73432202E+06	  9.20518672E+05	 -2.46845915E+03	  2.24917811E-01	 -3.49899391E-01	 -1.86223183E-03	  8.49060859E-03	  8.53407723E-03	 -1.80875763E-04
      13.670000	  6.58577799E+03	 -1.49696813E+05	  1.97405875E+02	  2.77701146E+06	  2.80252441E+05	 -2.31168411E+03	  4.08669816E+04	 -1.44161015E+05	  1.97405875E+02	  2.63792957E+06	  9.11954844E+05	 -2.31168411E+03	  2.30201885E-01	 -3.32326961E-01	 -1.77521460E-03	  8.01885981E-03	  8.80678731E-03	 -1.65812396E-04
      13.680000	  6.88315184E+03	 -1.47359464E+05	  1.93698566E+02	  2.68419990E+06	  2.93338923E+05	 -2.15644671E+03	  4.06183458E+04	 -1.41817980E+05	  1.93698566E+02	  2.54459798E+06	  9.03326025E+05	 -2.15644671E+03	  2.35145758E-01	 -3.15269189E-01	 -1.69678782E-03	  7.56084425E-03	  9.06430971E-03	 -1.50165748E-04
      13.690000	  7.16111050E+03	 -1.45107382E+05	  1.87782447E+02	  2.59477268E+06	  3.05606873E+05	 -2.00401640E+03	  4.03704435E+04	 -1.39562391E+05	  1.87782447E+02	  2.45474827E+06	  8.94679681E+05	 -2.00401640E+03	  2.39729759E-01	 -2.98805785E-01	 -1.62657097E-03	  7.11872258E-03	  9.30552393E-03	 -1.34145204E-04
      13.700000	  7.41864715E+03	 -1.42950502E+05	  1.79969247E+02	  2.50913467E+06	  3.17008501E+05	 -1.85563693E+03	  4.01245817E+04	 -1.37404149E+05	  1.79969247E+02	  2.36878544E+06	  8.86062501E+05	 -1.85563693E+03	  2.43935207E-01	 -2.83013551E-01	 -1.56407992E-03	  6.69457667E-03	  9.52935426E-03	 -1.17968311E-04
      13.710000	  7.65482901E+03	 -1.40898351E+05	  1.70598075E+02	  2.42767354E+06	  3.27499089E+05	 -1.71251182E+03	  3.98820458E+04	 -1.35352740E+05	  1.70598075E+02	  2.28709702E+06	  8.77520202E+05	 -1.71251182E+03	  2.47744504E-01	 -2.67966000E-01	 -1.50874412E-03	  6.29039812E-03	  9.73477690E-03	 -1.01856872E-04
      13.720000	  7.86879865E+03	 -1.38960030E+05	  1.60028156E+02	  2.35075832E+06	  3.37037125E+05	 -1.57578990E+03	  3.96440959E+04	 -1.33417216E+05	  1.60028156E+02	  2.21005170E+06	  8.69097333E+05	 -1.57578990E+03	  2.51141231E-01	 -2.53732992E-01	 -1.45992526E-03	  5.90807751E-03	  9.92082681E-03	 -8.60328164E-05
      13.730000	  8.05977520E+03	 -1.37144184E+05	  1.48631195E+02	  2.27873804E+06	  3.45584424E+05	 -1.44655143E+03	  3.94119626E+04	 -1.31606172E+05	  1.48631195E+02	  2.13799793E+06	  8.60837076E+05	 -1.44655143E+03	  2.54110238E-01	 -2.40380387E-01	 -1.41693692E-03	  5.54939429E-03	  1.00866042E-02	 -7.07139831E-05
      13.740000	  8.22705522E+03	 -1.35458982E+05	  1.36783586E+02	  2.21194034E+06	  3.53106235E+05	 -1.32579499E+03	  3.91868414E+04	 -1.29927718E+05	  1.36783586E+02	  2.07126256E+06	  8.52781032E+05	 -1.32579499E+03	  2.56637722E-01	 -2.27969731E-01	 -1.37906487E-03	  5.21600765E-03	  1.02312807E-02	 -5.61099514E-05
      13.750000	  8.37001356E+03	 -1.33912084E+05	  1.24858513E+02	  2.15067011E+06	  3.59571340E+05	 -1.21442554E+03	  3.89698871E+04	 -1.28389452E+05	  1.24858513E+02	  2.01014947E+06	  8.44969004E+05	 -1.21442554E+03	  2.58711311E-01	 -2.16557959E-01	 -1.34558743E-03	  4.90944829E-03	  1.03541047E-02	 -4.24180481E-05
      13.760000	  8.48810398E+03	 -1.32510609E+05	  1.13218304E+02	  2.09520816E+06	  3.64952146E+05	 -1.11324394E+03	  3.87622069E+04	 -1.26998428E+05	  1.13218304E+02	  1.95493826E+06	  8.37438774E+05	 -1.11324394E+03	  2.60320126E-01	 -2.06197131E-01	 -1.31579564E-03	  4.63111117E-03	  1.04544063E-02	 -2.98196563E-05
      13.770000	  8.58085971E+03	 -1.31261097E+05	  1.02207011E+02	  2.04580983E+06	  3.69224761E+05	 -1.02293807E+03	  3.85648521E+04	 -1.25761118E+05	  1.02207011E+02	  1.90588294E+06	  8.30225869E+05	 -1.02293807E+03	  2.61454848E-01	 -1.96934203E-01	 -1.28901263E-03	  4.38224946E-03	  1.05316020E-02	 -1.84769318E-05
      13.780000	  8.64789400E+03	 -1.30169473E+05	  9.21434202E+01	  2.00270369E+06	  3.72369072E+05	 -9.44075866E+02	  3.83788104E+04	 -1.24683378E+05	  9.21434202E+01	  1.86321056E+06	  8.23363332E+05	 -9.44075866E+02	  2.62107768E-01	 -1.88810816E-01	 -1.26461187E-03	  4.16396941E-03	  1.05851977E-02	 -8.53001274E-06
      13.790000	  8.68890053E+03	 -1.29241007E+05	  8.33146228E+01	  1.96609028E+06	  3.74368799E+05	 -8.77100190E+02	  3.82049962E+04	 -1.23770405E+05	  8.33146228E+01	  1.82712004E+06	  8.16881480E+05	 -8.77100190E+02	  2.62272832E-01	 -1.81863130E-01	 -1.24203396E-03	  3.97722642E-03	  1.06147924E-02	 -9.47825225E-08
      13.800000	  8.70365378E+03	 -1.28480268E+05	  7.59703352E+01	  1.93614088E+06	  3.75211556E+05	 -8.22325747E+02	  3.80442419E+04	 -1.23026698E+05	  7.59703352E+01	  1.79778089E+06	  8.10807685E+05	 -8.22325747E+02	  2.61945681E-01	 -1.76121676E-01	 -1.22080149E-03	  3.82282205E-03	  1.06200797E-02	  6.73877923E-06
      13.810000	  8.69200938E+03	 -1.27891081E+05	  7.03179372E+01	  1.91299635E+06	  3.74888889E+05	 -7.79937889E+02	  3.78972880E+04	 -1.22456014E+05	  7.03179372E+01	  1.77533214E+06	  8.05166146E+05	 -7.79937889E+02	  2.61123673E-01	 -1.71611250E-01	 -1.20053177E-03	  3.70140204E-03	  1.06008500E-02	  1.19076511E-05
      13.820000	  8.65390433E+03	 -1.27476494E+05	  6.65184272E+01	  1.89676614E+06	  3.73396313E+05	 -7.49993272E+02	  3.77647742E+04	 -1.22061331E+05	  6.65184272E+01	  1.75988133E+06	  7.99977689E+05	 -7.49993272E+02	  2.59805907E-01	 -1.68350823E-01	 -1.18094726E-03	  3.61345518E-03	  1.05569909E-02	  1.53762473E-05
      13.830000	  8.58935723E+03	 -1.27238733E+05	  6.46833314E+01	  1.88752734E+06	  3.70733337E+05	 -7.32422184E+02	  3.76472312E+04	 -1.21844812E+05	  6.46833314E+01	  1.75150360E+06	  7.95259584E+05	 -7.32422184E+02	  2.57993233E-01	 -1.66353498E-01	 -1.16188330E-03	  3.55931305E-03	  1.04884882E-02	  1.71363570E-05
      13.840000	  8.49846830E+03	 -1.27179171E+05	  6.48725694E+01	  1.88532399E+06	  3.66903476E+05	 -7.27032393E+02	  3.75450726E+04	 -1.21807771E+05	  6.48725694E+01	  1.75024100E+06	  7.91025387E+05	 -7.27032393E+02	  2.55688253E-01	 -1.65626472E-01	 -1.14329323E-03	  3.53915036E-03	  1.03954251E-02	  1.72066025E-05
      13.850000	  8.38141942E+03	 -1.27298300E+05	  6.70934148E+01	  1.89016648E+06	  3.61914253E+05	 -7.33514272E+02	  3.74585886E+04	 -1.21950644E+05	  6.70934148E+01	  1.75610189E+06	  7.87284812E+05	 -7.33514272E+02	  2.52895317E-01	 -1.66171040E-01	 -1.12525070E-03	  3.55298600E-03	  1.02779819E-02	  1.56314835E-05
      13.860000	  8.23847393E+03	 -1.27595711E+05	  7.13003680E+01	  1.90203123E+06	  3.55777193E+05	 -7.51447001E+02	  3.73879415E+04	 -1.22272973E+05	  7.13003680E+01	  1.76906070E+06	  7.84043647E+05	 -7.51447001E+02	  2.49620510E-01	 -1.67982619E-01	 -1.10794917E-03	  3.60068453E-03	  1.01364344E-02	  1.24800801E-05
      13.870000	  8.06997635E+03	 -1.28070083E+05	  7.73962158E+01	  1.92086055E+06	  3.48507798E+05	 -7.80305635E+02	  3.73331621E+04	 -1.22773391E+05	  7.73962158E+01	  1.78905771E+06	  7.81303699E+05	 -7.80305635E+02	  2.45871632E-01	 -1.71050791E-01	 -1.09169862E-03	  3.68195817E-03	  9.97115288E-03	  7.84448691E-06
      13.880000	  7.87635190E+03	 -1.28719173E+05	  8.52339380E+01	  1.94656278E+06	  3.40125515E+05	 -8.19468832E+02	  3.72941484E+04	 -1.23449621E+05	  8.52339380E+01	  1.81599922E+06	  7.79062789E+05	 -8.19468832E+02	  2.41658171E-01	 -1.75359368E-01	 -1.07691961E-03	  3.79636909E-03	  9.78259967E-03	  1.83804556E-06
      13.890000	  7.65810590E+03	 -1.29539830E+05	  9.46197031E+01	  1.97901257E+06	  3.30653692E+05	 -8.68227094E+02	  3.72706664E+04	 -1.24298477E+05	  9.46197031E+01	  1.84975791E+06	  7.77314791E+05	 -8.68227094E+02	  2.36991266E-01	 -1.80886487E-01	 -1.06413471E-03	  3.94333207E-03	  9.57132711E-03	 -5.40657083E-06
      13.900000	  7.41582293E+03	 -1.30528003E+05	  1.05316696E+02	  2.01805158E+06	  3.20119515E+05	 -9.25791385E+02	  3.72623528E+04	 -1.25315885E+05	  1.05316696E+02	  1.89017341E+06	  7.76049710E+05	 -9.25791385E+02	  2.31883671E-01	 -1.87604712E-01	 -1.05395755E-03	  4.12211739E-03	  9.33797493E-03	 -1.37393770E-05
      13.910000	  7.15016583E+03	 -1.31678772E+05	  1.17049783E+02	  2.06348928E+06	  3.08553939E+05	 -9.91302044E+02	  3.72687198E+04	 -1.26496903E+05	  1.17049783E+02	  1.93705319E+06	  7.75253812E+05	 -9.91302044E+02	  2.26349705E-01	 -1.95481162E-01	 -1.04707959E-03	  4.33185402E-03	  9.08326744E-03	 -2.29951734E-05
      13.920000	  6.86187453E+03	 -1.32986375E+05	  1.29510937E+02	  2.11510401E+06	  2.95991603E+05	 -1.06383795E+03	  3.72891616E+04	 -1.27835753E+05	  1.29510937E+02	  1.99017356E+06	  7.74909784E+05	 -1.06383795E+03	  2.20405199E-01	 -2.04477661E-01	 -1.04425504E-03	  4.57153309E-03	  8.80801038E-03	 -3.29957092E-05
      13.930000	  6.55176465E+03	 -1.34444256E+05	  1.42365387E+02	  2.17264433E+06	  2.82470730E+05	 -1.14242593E+03	  3.73229624E+04	 -1.29325868E+05	  1.42365387E+02	  2.04928106E+06	  7.74996946E+05	 -1.14242593E+03	  2.14067437E-01	 -2.14550900E-01	 -1.04628393E-03	  4.84001162E-03	  8.51308764E-03	 -4.35519149E-05
      13.940000	  6.22072595E+03	 -1.36045111E+05	  1.55258146E+02	  2.23583051E+06	  2.68033019E+05	 -1.22605041E+03	  3.73693069E+04	 -1.30959935E+05	  1.55258146E+02	  2.11409384E+06	  7.75491485E+05	 -1.22605041E+03	  2.07355093E-01	 -2.25652626E-01	 -1.05399389E-03	  5.13601667E-03	  8.19945756E-03	 -5.44662139E-05
      13.950000	  5.86972057E+03	 -1.37780943E+05	  1.67821139E+02	  2.30435618E+06	  2.52723525E+05	 -1.31366337E+03	  3.74272908E+04	 -1.32729951E+05	  1.67821139E+02	  2.18430339E+06	  7.76366723E+05	 -1.31366337E+03	  2.00288158E-01	 -2.37729842E-01	 -1.06822082E-03	  5.45814976E-03	  7.86814913E-03	 -6.55349338E-05
      13.960000	  5.49978113E+03	 -1.39643125E+05	  1.79680529E+02	  2.37789016E+06	  2.36590523E+05	 -1.40419459E+03	  3.74959328E+04	 -1.34627281E+05	  1.79680529E+02	  2.25957633E+06	  7.77593410E+05	 -1.40419459E+03	  1.92887869E-01	 -2.50725036E-01	 -1.08978882E-03	  5.80489188E-03	  7.52025777E-03	 -7.65508355E-05
      13.970000	  5.11200857E+03	 -1.41622457E+05	  1.90464239E+02	  2.45607843E+06	  2.19685363E+05	 -1.49656223E+03	  3.75741870E+04	 -1.36642722E+05	  1.90464239E+02	  2.33955631E+06	  7.79140023E+05	 -1.49656223E+03	  1.85176620E-01	 -2.64576424E-01	 -1.11948981E-03	  6.17460894E-03	  7.15694091E-03	 -8.73057764E-05
      13.980000	  4.70756992E+03	 -1.43709238E+05	  1.99809548E+02	  2.53854612E+06	  2.02062316E+05	 -1.58968379E+03	  3.76609559E+04	 -1.38766562E+05	  1.99809548E+02	  2.42386605E+06	  7.80973088E+05	 -1.58968379E+03	  1.77177882E-01	 -2.79218216E-01	 -1.15806313E-03	  6.56555786E-03	  6.77941323E-03	 -9.75935149E-05
      13.990000	  4.28769577E+03	 -1.45893327E+05	  2.07370496E+02	  2.62489963E+06	  1.83778407E+05	 -1.68248731E+03	  3.77551026E+04	 -1.40988650E+05	  2.07370496E+02	  2.51210938E+06	  7.83057498E+05	 -1.68248731E+03	  1.68916113E-01	 -2.94580902E-01	 -1.20617567E-03	  6.97589323E-03	  6.38894158E-03	 -1.07212647E-04
      14.000000	  3.85367764E+03	 -1.48164206E+05	  2.12825092E+02	  2.71472875E+06	  1.64893240E+05	 -1.77392277E+03	  3.78554629E+04	 -1.43298453E+05	  2.12825092E+02	  2.60387339E+06	  7.85356830E+05	 -1.77392277E+03	  1.60416657E-01	 -3.10591559E-01	 -1.26440271E-03	  7.40367477E-03	  5.98683960E-03	 -1.15969654E-04
      14.010000	  3.40686509E+03	 -1.50511043E+05	  2.15882206E+02	  2.80760876E+06	  1.45468811E+05	 -1.86297368E+03	  3.79608569E+04	 -1.45685120E+05	  2.15882206E+02	  2.69873049E+06	  7.87833652E+05	 -1.86297368E+03	  1.51705646E-01	 -3.27174180E-01	 -1.33321010E-03	  7.84687541E-03	  5.57446205E-03	 -1.23682017E-04
