
These predictions were generated by SeaState on 15-Jul-2026 at 09:37:00.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FVel6xi         FVel7xi         FVel8xi         FVel9xi         FVel1yi         FVel2yi         FVel3yi         FVel4yi         FVel5yi         FVel6yi         FVel7yi         FVel8yi         FVel9yi
   (sec)             (m)             (m)             (m)             (m)             (m)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)
  252.2000   0.1964363E+00   0.2118498E+00  -0.1450936E+00   0.7332658E-01   0.2754479E+00  -0.2738052E+01  -0.3836322E+01  -0.4700747E+01  -0.3542965E+01  -0.2156163E+01  -0.1987425E+01  -0.1400026E+01  -0.8992372E+00  -0.2535893E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  252.4000   0.2176899E+00   0.1206120E+00  -0.1657794E+00   0.5437987E-01   0.2819556E+00  -0.2724508E+01  -0.3819079E+01  -0.4747943E+01  -0.3541945E+01  -0.2154264E+01  -0.1988196E+01  -0.1400187E+01  -0.8991944E+00  -0.2503642E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  252.6000   0.2337648E+00   0.2624196E-01  -0.1824631E+00   0.3395906E-01   0.2812482E+00  -0.2717632E+01  -0.3806184E+01  -0.4796736E+01  -0.3539906E+01  -0.2151927E+01  -0.1988968E+01  -0.1400345E+01  -0.8991516E+00  -0.2471131E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  252.8000   0.2444171E+00  -0.6892844E-01  -0.1945876E+00   0.1253910E-01   0.2734470E+00  -0.2717397E+01  -0.3797830E+01  -0.4845929E+01  -0.3536866E+01  -0.2149196E+01  -0.1989723E+01  -0.1400499E+01  -0.8991100E+00  -0.2439305E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  253.0000   0.2495311E+00  -0.1625438E+00  -0.2017097E+00  -0.9376627E-02   0.2588529E+00  -0.2723619E+01  -0.3794102E+01  -0.4894316E+01  -0.3532868E+01  -0.2146121E+01  -0.1990448E+01  -0.1400644E+01  -0.8990708E+00  -0.2409079E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  253.2000   0.2491184E+00  -0.2522840E+00  -0.2035146E+00  -0.3126870E-01   0.2379364E+00  -0.2735965E+01  -0.3794977E+01  -0.4940706E+01  -0.3527980E+01  -0.2142765E+01  -0.1991128E+01  -0.1400778E+01  -0.8990349E+00  -0.2381320E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  253.4000   0.2433147E+00  -0.3359219E+00  -0.1998270E+00  -0.5261393E-01   0.2113238E+00  -0.2753966E+01  -0.3800328E+01  -0.4983957E+01  -0.3522293E+01  -0.2139197E+01  -0.1991750E+01  -0.1400898E+01  -0.8990035E+00  -0.2356823E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  253.6000   0.2323734E+00  -0.4113788E+00  -0.1906185E+00  -0.7289875E-01   0.1797780E+00  -0.2777030E+01  -0.3809930E+01  -0.5023002E+01  -0.3515921E+01  -0.2135491E+01  -0.1992301E+01  -0.1401001E+01  -0.8989772E+00  -0.2336295E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  253.8000   0.2166564E+00  -0.4767760E+00  -0.1760110E+00  -0.9163129E-01   0.1441787E+00  -0.2804463E+01  -0.3823466E+01  -0.5056875E+01  -0.3508998E+01  -0.2131728E+01  -0.1992770E+01  -0.1401085E+01  -0.8989569E+00  -0.2320337E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  254.0000   0.1966230E+00  -0.5304822E+00  -0.1562762E+00  -0.1083540E+00   0.1054970E+00  -0.2835490E+01  -0.3840541E+01  -0.5084735E+01  -0.3501676E+01  -0.2127992E+01  -0.1993148E+01  -0.1401148E+01  -0.8989430E+00  -0.2309428E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  254.2000   0.1728169E+00  -0.5711533E+00  -0.1318315E+00  -0.1226546E+00   0.6476951E-01  -0.2869273E+01  -0.3860689E+01  -0.5105889E+01  -0.3494119E+01  -0.2124366E+01  -0.1993427E+01  -0.1401189E+01  -0.8989360E+00  -0.2303914E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  254.4000   0.1458509E+00  -0.5977677E+00  -0.1032303E+00  -0.1341771E+00   0.2307102E-01  -0.2904936E+01  -0.3883383E+01  -0.5119807E+01  -0.3486503E+01  -0.2120935E+01  -0.1993601E+01  -0.1401207E+01  -0.8989362E+00  -0.2304002E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  254.6000   0.1163916E+00  -0.6096501E+00  -0.7115068E-01  -0.1426303E+00  -0.1851420E-01  -0.2941586E+01  -0.3908061E+01  -0.5126135E+01  -0.3479010E+01  -0.2117779E+01  -0.1993666E+01  -0.1401201E+01  -0.8989435E+00  -0.2309752E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  254.8000   0.8514199E-01  -0.6064898E+00  -0.3637818E-01  -0.1477951E+00  -0.5892039E-01  -0.2978338E+01  -0.3934124E+01  -0.5124708E+01  -0.3471823E+01  -0.2114976E+01  -0.1993621E+01  -0.1401171E+01  -0.8989580E+00  -0.2321078E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  255.0000   0.5282493E-01  -0.5883484E+00   0.2125855E-03  -0.1495307E+00  -0.9712757E-01  -0.3014337E+01  -0.3960964E+01  -0.5115548E+01  -0.3465123E+01  -0.2112594E+01  -0.1993465E+01  -0.1401118E+01  -0.8989791E+00  -0.2337748E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  255.2000   0.2016587E-01  -0.5556586E+00   0.3768058E-01  -0.1477780E+00  -0.1321878E+00  -0.3048771E+01  -0.3987971E+01  -0.5098866E+01  -0.3459083E+01  -0.2110696E+01  -0.1993202E+01  -0.1401041E+01  -0.8990065E+00  -0.2359389E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  255.4000  -0.1212381E-01  -0.5092130E+00   0.7504215E-01  -0.1425615E+00  -0.1632481E+00  -0.3080900E+01  -0.4014550E+01  -0.5075064E+01  -0.3453864E+01  -0.2109333E+01  -0.1992836E+01  -0.1400944E+01  -0.8990395E+00  -0.2385500E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  255.6000  -0.4336239E-01  -0.4501462E+00   0.1112971E+00  -0.1339891E+00  -0.1895723E+00  -0.3110064E+01  -0.4040132E+01  -0.5044712E+01  -0.3449613E+01  -0.2108545E+01  -0.1992374E+01  -0.1400826E+01  -0.8990775E+00  -0.2415457E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  255.8000  -0.7291196E-01  -0.3799054E+00   0.1454551E+00  -0.1222494E+00  -0.2105579E+00  -0.3135700E+01  -0.4064189E+01  -0.5008545E+01  -0.3446453E+01  -0.2108362E+01  -0.1991825E+01  -0.1400691E+01  -0.8991193E+00  -0.2448532E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  256.0000  -0.1001920E+00  -0.3002155E+00   0.1765624E+00  -0.1076080E+00  -0.2257500E+00  -0.3157351E+01  -0.4086244E+01  -0.4967443E+01  -0.3444488E+01  -0.2108797E+01  -0.1991197E+01  -0.1400540E+01  -0.8991641E+00  -0.2483909E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  256.2000  -0.1246900E+00  -0.2130364E+00   0.2037284E+00  -0.9040057E-01  -0.2348517E+00  -0.3174672E+01  -0.4105877E+01  -0.4922403E+01  -0.3443790E+01  -0.2109851E+01  -0.1990505E+01  -0.1400377E+01  -0.8992108E+00  -0.2520702E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  256.4000  -0.1459713E+00  -0.1205142E+00   0.2261503E+00  -0.7102541E-01  -0.2377289E+00  -0.3187441E+01  -0.4122739E+01  -0.4874525E+01  -0.3444407E+01  -0.2111511E+01  -0.1989759E+01  -0.1400205E+01  -0.8992582E+00  -0.2557980E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  256.6000  -0.1636853E+00  -0.2492818E-01   0.2431366E+00  -0.4993360E-01  -0.2344123E+00  -0.3195550E+01  -0.4136552E+01  -0.4824974E+01  -0.3446353E+01  -0.2113748E+01  -0.1988976E+01  -0.1400027E+01  -0.8993052E+00  -0.2594782E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  256.8000  -0.1775714E+00   0.7136503E-01   0.2541265E+00  -0.2761835E-01  -0.2250936E+00  -0.3199010E+01  -0.4147116E+01  -0.4774963E+01  -0.3449610E+01  -0.2116522E+01  -0.1988170E+01  -0.1399846E+01  -0.8993504E+00  -0.2630143E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  257.0000  -0.1874608E+00   0.1659905E+00   0.2587089E+00  -0.4602803E-02  -0.2101187E+00  -0.3197945E+01  -0.4154308E+01  -0.4725713E+01  -0.3454128E+01  -0.2119776E+01  -0.1987356E+01  -0.1399667E+01  -0.8993930E+00  -0.2663121E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  257.2000  -0.1932770E+00   0.2566136E+00   0.2566340E+00   0.1857210E-01  -0.1899764E+00  -0.3192581E+01  -0.4158086E+01  -0.4678429E+01  -0.3459825E+01  -0.2123446E+01  -0.1986550E+01  -0.1399491E+01  -0.8994315E+00  -0.2692814E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  257.4000  -0.1950343E+00   0.3409973E+00   0.2478243E+00   0.4136112E-01  -0.1652832E+00  -0.3183240E+01  -0.4158486E+01  -0.4634268E+01  -0.3466590E+01  -0.2127452E+01  -0.1985769E+01  -0.1399323E+01  -0.8994652E+00  -0.2718381E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  257.6000  -0.1928337E+00   0.4170586E+00   0.2323785E+00   0.6322770E-01  -0.1367657E+00  -0.3170326E+01  -0.4155614E+01  -0.4594312E+01  -0.3474280E+01  -0.2131708E+01  -0.1985026E+01  -0.1399167E+01  -0.8994930E+00  -0.2739069E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  257.8000  -0.1868574E+00   0.4829184E+00   0.2105727E+00   0.8365698E-01  -0.1052392E+00  -0.3154309E+01  -0.4149647E+01  -0.4559541E+01  -0.3482731E+01  -0.2136121E+01  -0.1984338E+01  -0.1399024E+01  -0.8995141E+00  -0.2754223E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  258.0000  -0.1773610E+00   0.5369500E+00   0.1828557E+00   0.1021682E+00  -0.7158586E-01  -0.3135715E+01  -0.4140821E+01  -0.4530809E+01  -0.3491753E+01  -0.2140591E+01  -0.1983716E+01  -0.1398898E+01  -0.8995280E+00  -0.2763311E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  258.2000  -0.1646655E+00   0.5778174E+00   0.1498400E+00   0.1183265E+00  -0.3672948E-01  -0.3115104E+01  -0.4129428E+01  -0.4508821E+01  -0.3501141E+01  -0.2145017E+01  -0.1983175E+01  -0.1398793E+01  -0.8995340E+00  -0.2765934E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  258.4000  -0.1491466E+00   0.6045096E+00   0.1122884E+00   0.1317528E+00  -0.1610931E-02  -0.3093061E+01  -0.4115802E+01  -0.4494121E+01  -0.3510675E+01  -0.2149295E+01  -0.1982725E+01  -0.1398708E+01  -0.8995318E+00  -0.2761834E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  258.6000  -0.1312241E+00   0.6163647E+00   0.7109644E-01   0.1421338E+00   0.3283726E-01  -0.3070173E+01  -0.4100316E+01  -0.4487070E+01  -0.3520130E+01  -0.2153325E+01  -0.1982374E+01  -0.1398647E+01  -0.8995214E+00  -0.2750908E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  258.8000  -0.1113510E+00   0.6130864E+00   0.2727086E-01   0.1492286E+00   0.6571544E-01  -0.3047018E+01  -0.4083364E+01  -0.4487848E+01  -0.3529275E+01  -0.2157010E+01  -0.1982131E+01  -0.1398611E+01  -0.8995027E+00  -0.2733208E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  259.0000  -0.9000169E-01   0.5947518E+00  -0.1809499E-01   0.1528746E+00   0.9618044E-01  -0.3024147E+01  -0.4065357E+01  -0.4496439E+01  -0.3537884E+01  -0.2160261E+01  -0.1982000E+01  -0.1398601E+01  -0.8994761E+00  -0.2708944E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  259.2000  -0.6766039E-01   0.5618081E+00  -0.6384877E-01   0.1529914E+00   0.1234670E+00  -0.3002077E+01  -0.4046712E+01  -0.4512642E+01  -0.3545740E+01  -0.2162997E+01  -0.1981985E+01  -0.1398616E+01  -0.8994417E+00  -0.2678484E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  259.4000  -0.4480962E-01   0.5150623E+00  -0.1088083E+00   0.1495827E+00   0.1469074E+00  -0.2981270E+01  -0.4027840E+01  -0.4536065E+01  -0.3552640E+01  -0.2165147E+01  -0.1982086E+01  -0.1398657E+01  -0.8994004E+00  -0.2642343E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  259.6000  -0.2192032E-01   0.4556610E+00  -0.1517922E+00   0.1427354E+00   0.1659479E+00  -0.2962132E+01  -0.4009139E+01  -0.4566141E+01  -0.3558401E+01  -0.2166653E+01  -0.1982303E+01  -0.1398724E+01  -0.8993528E+00  -0.2601176E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  259.8000   0.5584717E-03   0.3850614E+00  -0.1916507E+00   0.1326179E+00   0.1801614E+00  -0.2945001E+01  -0.3990983E+01  -0.4602144E+01  -0.3562862E+01  -0.2167473E+01  -0.1982630E+01  -0.1398814E+01  -0.8993000E+00  -0.2555768E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  260.0000   0.2220825E-01   0.3049957E+00  -0.2272969E+00   0.1194753E+00   0.1892576E+00  -0.2930143E+01  -0.3973718E+01  -0.4643201E+01  -0.3565895E+01  -0.2167579E+01  -0.1983064E+01  -0.1398927E+01  -0.8992429E+00  -0.2507018E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  260.2000   0.4264890E-01   0.2174280E+00  -0.2577356E+00   0.1036237E+00   0.1930886E+00  -0.2917747E+01  -0.3957653E+01  -0.4688316E+01  -0.3567402E+01  -0.2166959E+01  -0.1983595E+01  -0.1399061E+01  -0.8991826E+00  -0.2455918E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  260.4000   0.6154439E-01   0.1245057E+00  -0.2820908E+00   0.8544163E-01   0.1916510E+00  -0.2907928E+01  -0.3943056E+01  -0.4736396E+01  -0.3567319E+01  -0.2165618E+01  -0.1984213E+01  -0.1399212E+01  -0.8991206E+00  -0.2403533E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  260.6000   0.7860819E-01   0.2850614E-01  -0.2996308E+00   0.6536163E-01   0.1850836E+00  -0.2900723E+01  -0.3930149E+01  -0.4786275E+01  -0.3565624E+01  -0.2163580E+01  -0.1984908E+01  -0.1399379E+01  -0.8990580E+00  -0.2350987E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  260.8000   0.9360649E-01  -0.6821899E-01  -0.3097897E+00   0.4385886E-01   0.1736616E+00  -0.2896099E+01  -0.3919106E+01  -0.4836743E+01  -0.3562331E+01  -0.2160884E+01  -0.1985666E+01  -0.1399559E+01  -0.8989963E+00  -0.2299428E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  261.0000   0.1063603E+00  -0.1633021E+00  -0.3121839E+00   0.2143972E-01   0.1577878E+00  -0.2893957E+01  -0.3910052E+01  -0.4886579E+01  -0.3557494E+01  -0.2157584E+01  -0.1986472E+01  -0.1399747E+01  -0.8989367E+00  -0.2250010E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  261.2000   0.1167456E+00  -0.2544179E+00  -0.3066256E+00  -0.1370219E-02   0.1379788E+00  -0.2894139E+01  -0.3903062E+01  -0.4934574E+01  -0.3551205E+01  -0.2153752E+01  -0.1987312E+01  -0.1399941E+01  -0.8988808E+00  -0.2203870E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  261.4000   0.1246930E+00  -0.3393403E+00  -0.2931302E+00  -0.2403896E-01   0.1148502E+00  -0.2896435E+01  -0.3898163E+01  -0.4979568E+01  -0.3543594E+01  -0.2149472E+01  -0.1988168E+01  -0.1400137E+01  -0.8988296E+00  -0.2162098E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  261.6000   0.1301855E+00  -0.4159973E+00  -0.2719192E+00  -0.4604112E-01   0.8909791E-01  -0.2900593E+01  -0.3895336E+01  -0.5020471E+01  -0.3534825E+01  -0.2144837E+01  -0.1989024E+01  -0.1400331E+01  -0.8987846E+00  -0.2125718E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  261.8000   0.1332553E+00  -0.4825217E+00  -0.2434172E+00  -0.6687028E-01   0.6147822E-01  -0.2906332E+01  -0.3894520E+01  -0.5056297E+01  -0.3525093E+01  -0.2139955E+01  -0.1989864E+01  -0.1400521E+01  -0.8987467E+00  -0.2095661E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  262.0000   0.1339794E+00  -0.5372964E+00  -0.2082444E+00  -0.8605082E-01   0.3278646E-01  -0.2913349E+01  -0.3895615E+01  -0.5086181E+01  -0.3514620E+01  -0.2134938E+01  -0.1990672E+01  -0.1400701E+01  -0.8987169E+00  -0.2072744E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  262.2000   0.1324748E+00  -0.5789940E+00  -0.1672025E+00  -0.1031491E+00   0.3834151E-02  -0.2921331E+01  -0.3898487E+01  -0.5109404E+01  -0.3503648E+01  -0.2129901E+01  -0.1991431E+01  -0.1400870E+01  -0.8986961E+00  -0.2057658E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  262.4000   0.1288932E+00  -0.6066086E+00  -0.1212567E+00  -0.1177837E+00  -0.2457296E-01  -0.2929968E+01  -0.3902974E+01  -0.5125409E+01  -0.3492438E+01  -0.2124966E+01  -0.1992126E+01  -0.1401023E+01  -0.8986850E+00  -0.2050943E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  262.6000   0.1234147E+00  -0.6194803E+00  -0.7151407E-01  -0.1296339E+00  -0.5165736E-01  -0.2938956E+01  -0.3908891E+01  -0.5133813E+01  -0.3481258E+01  -0.2120249E+01  -0.1992743E+01  -0.1401159E+01  -0.8986840E+00  -0.2052975E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  262.8000   0.1162412E+00  -0.6173105E+00  -0.1919522E-01  -0.1384470E+00  -0.7669044E-01  -0.2948016E+01  -0.3916039E+01  -0.5134418E+01  -0.3470382E+01  -0.2115865E+01  -0.1993272E+01  -0.1401274E+01  -0.8986934E+00  -0.2063961E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  263.0000   0.1075908E+00  -0.6001684E+00   0.3439469E-01  -0.1440435E+00  -0.9901230E-01  -0.2956892E+01  -0.3924204E+01  -0.5127216E+01  -0.3460078E+01  -0.2111922E+01  -0.1993700E+01  -0.1401367E+01  -0.8987132E+00  -0.2083927E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  263.2000   0.9769120E-01  -0.5684888E+00   0.8789887E-01  -0.1463213E+00  -0.1180489E+00  -0.2965366E+01  -0.3933172E+01  -0.5112387E+01  -0.3450606E+01  -0.2108519E+01  -0.1994019E+01  -0.1401436E+01  -0.8987433E+00  -0.2112716E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  263.4000   0.8677386E-01  -0.5230606E+00   0.1399432E+00  -0.1452564E+00  -0.1333266E+00  -0.2973256E+01  -0.3942728E+01  -0.5090294E+01  -0.3442208E+01  -0.2105742E+01  -0.1994223E+01  -0.1401479E+01  -0.8987833E+00  -0.2149988E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  263.6000   0.7506876E-01  -0.4650061E+00   0.1891719E+00  -0.1409040E+00  -0.1444846E+00  -0.2980425E+01  -0.3952662E+01  -0.5061475E+01  -0.3435105E+01  -0.2103665E+01  -0.1994307E+01  -0.1401496E+01  -0.8988327E+00  -0.2195224E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  263.8000   0.6279935E-01  -0.3957539E+00   0.2342821E+00  -0.1333954E+00  -0.1512828E+00  -0.2986780E+01  -0.3962777E+01  -0.5026629E+01  -0.3429488E+01  -0.2102345E+01  -0.1994270E+01  -0.1401487E+01  -0.8988907E+00  -0.2247733E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
