





Time	B1WvsFxi	B1WvsFyi	B1WvsFzi	B1WvsMxi	B1WvsMyi	B1WvsMzi
   84.9000  -1.028889E+06  -3.463285E+06  -9.289294E+05  -7.222237E+07   4.379916E+07   3.410369E+07
   85.0000  -7.730121E+05  -3.439798E+06  -1.003554E+06  -7.091091E+07   3.676932E+07   3.852892E+07
   85.1000  -5.133246E+05  -3.403171E+06  -1.072495E+06  -6.933239E+07   2.953570E+07   4.283130E+07
   85.2000  -2.512008E+05  -3.353575E+06  -1.135413E+06  -6.749335E+07   2.213030E+07   4.698563E+07
   85.3000   1.190755E+04  -3.291193E+06  -1.191997E+06  -6.540016E+07   1.458740E+07   5.096537E+07
   85.4000   2.744769E+05  -3.216214E+06  -1.241966E+06  -6.305905E+07   6.943527E+06   5.474279E+07
   85.5000   5.349195E+05  -3.128840E+06  -1.285073E+06  -6.047609E+07  -7.625791E+05   5.828909E+07
   85.6000   7.915920E+05  -3.029282E+06  -1.321104E+06  -5.765728E+07  -8.490020E+06   6.157469E+07
   85.7000   1.042806E+06  -2.917761E+06  -1.349877E+06  -5.460863E+07  -1.619585E+07   6.456944E+07
   85.8000   1.286840E+06  -2.794514E+06  -1.371250E+06  -5.133628E+07  -2.383521E+07   6.724293E+07
   85.9000   1.521951E+06  -2.659799E+06  -1.385113E+06  -4.784673E+07  -3.136152E+07   6.956489E+07
   86.0000   1.746394E+06  -2.513897E+06  -1.391397E+06  -4.414696E+07  -3.872667E+07   7.150549E+07
   86.1000   1.958433E+06  -2.357121E+06  -1.390069E+06  -4.024474E+07  -4.588133E+07   7.303583E+07
   86.2000   2.155193E+06  -2.187175E+06  -1.380451E+06  -3.608756E+07  -5.274917E+07   7.407373E+07
   86.3000   2.324265E+06  -2.009650E+06  -1.360802E+06  -3.182908E+07  -5.904122E+07   7.443183E+07
   86.4000   2.474755E+06  -1.823816E+06  -1.334176E+06  -2.742983E+07  -6.492872E+07   7.429591E+07
   86.5000   2.605358E+06  -1.630176E+06  -1.300815E+06  -2.290120E+07  -7.036612E+07   7.364913E+07
   86.6000   2.714903E+06  -1.429269E+06  -1.260998E+06  -1.825559E+07  -7.530954E+07   7.247806E+07
   86.7000   2.802368E+06  -1.221676E+06  -1.215033E+06  -1.350665E+07  -7.971730E+07   7.077310E+07
   86.8000   2.866901E+06  -1.008025E+06  -1.163255E+06  -8.669520E+06  -8.355035E+07   6.852894E+07
   86.9000   2.907829E+06  -7.890020E+05  -1.106028E+06  -3.761041E+06  -8.677275E+07   6.574488E+07
   87.0000   2.924679E+06  -5.653557E+05  -1.043733E+06   1.200053E+06  -8.935223E+07   6.242522E+07
   87.1000   2.917187E+06  -3.379055E+05  -9.767739E+05   6.192978E+06  -9.126057E+07   5.857952E+07
   87.2000   2.885305E+06  -1.075466E+05  -9.055657E+05   1.119479E+07  -9.247415E+07   5.422284E+07
   87.3000   2.829212E+06   1.247460E+05  -8.305371E+05   1.618031E+07  -9.297435E+07   4.937588E+07
   87.4000   2.749316E+06   3.579139E+05  -7.521245E+05   2.112215E+07  -9.274794E+07   4.406507E+07
   87.5000   2.634114E+06   5.857739E+05  -6.739135E+05   2.590696E+07  -9.145060E+07   3.813986E+07
   87.6000   2.497181E+06   8.120161E+05  -5.941422E+05   3.059300E+07  -8.941727E+07   3.183623E+07
   87.7000   2.341011E+06   1.036066E+06  -5.122216E+05   3.514488E+07  -8.667403E+07   2.522067E+07
   87.8000   2.167045E+06   1.256130E+06  -4.275803E+05   3.949498E+07  -8.321297E+07   1.835419E+07
   87.9000   1.976968E+06   1.469982E+06  -3.418772E+05   4.361635E+07  -7.909031E+07   1.129570E+07
   88.0000   1.772595E+06   1.675977E+06  -2.554780E+05   4.746848E+07  -7.433634E+07   4.106456E+06
   88.1000   1.555870E+06   1.872427E+06  -1.687443E+05   5.101099E+07  -6.898738E+07  -3.149543E+06
   88.2000   1.328840E+06   2.057633E+06  -8.203378E+04   5.420417E+07  -6.308547E+07  -1.040636E+07
   88.3000   1.093631E+06   2.229894E+06   4.300239E+03   5.700958E+07  -5.667800E+07  -1.759690E+07
   88.4000   8.524233E+05   2.387535E+06   8.990806E+04   5.939074E+07  -4.981723E+07  -2.465374E+07
   88.5000   6.074226E+05   2.528931E+06   1.744434E+05   6.131366E+07  -4.255982E+07  -3.150998E+07
   88.6000   3.608334E+05   2.652524E+06   2.575632E+05   6.274749E+07  -3.496616E+07  -3.810017E+07
   88.7000   1.184674E+05   2.756348E+06   3.344664E+05   6.370184E+07  -2.712548E+07  -4.426238E+07
   88.8000  -1.193533E+05   2.840163E+06   4.095746E+05   6.412899E+07  -1.912820E+07  -5.000414E+07
   88.9000  -3.508350E+05   2.902741E+06   4.826778E+05   6.400899E+07  -1.103799E+07  -5.527452E+07
   89.0000  -5.742815E+05   2.942995E+06   5.535029E+05   6.332723E+07  -2.918560E+06  -6.002674E+07
   89.1000  -7.881427E+05   2.960011E+06   6.217670E+05   6.207448E+07   5.167039E+06  -6.421971E+07
   89.2000  -9.910277E+05   2.953067E+06   6.871772E+05   6.024713E+07   1.315710E+07  -6.781854E+07
   89.3000  -1.181716E+06   2.921646E+06   7.494302E+05   5.784746E+07   2.099188E+07  -7.079493E+07
   89.4000  -1.360366E+06   2.857025E+06   8.085331E+05   5.467580E+07   2.865137E+07  -7.304242E+07
   89.5000  -1.526482E+06   2.756492E+06   8.635332E+05   5.070021E+07   3.607367E+07  -7.452185E+07
   89.6000  -1.677836E+06   2.631074E+06   9.133851E+05   4.621683E+07   4.315262E+07  -7.533637E+07
   89.7000  -1.813877E+06   2.481579E+06   9.577294E+05   4.126172E+07   4.984007E+07  -7.548991E+07
   89.8000  -1.934223E+06   2.309054E+06   9.962235E+05   3.587600E+07   5.609271E+07  -7.499325E+07
   89.9000  -2.038661E+06   2.114776E+06   1.028545E+06   3.010533E+07   6.187233E+07  -7.386375E+07
   90.0000  -2.127131E+06   1.900236E+06   1.054396E+06   2.399939E+07   6.714605E+07  -7.212489E+07
   90.1000  -2.199717E+06   1.667127E+06   1.073504E+06   1.761125E+07   7.188641E+07  -6.980578E+07
   90.2000  -2.256636E+06   1.417314E+06   1.085631E+06   1.099675E+07   7.607136E+07  -6.694055E+07
   90.3000  -2.298217E+06   1.152824E+06   1.090573E+06   4.213797E+06   7.968424E+07  -6.356773E+07
   90.4000  -2.324893E+06   8.758134E+05   1.088163E+06  -2.678253E+06   8.271361E+07  -5.972953E+07
   90.5000  -2.337231E+06   5.880365E+05   1.077970E+06  -9.623872E+06   8.514710E+07  -5.546639E+07
   90.6000  -2.336547E+06   2.837209E+05   1.053901E+06  -1.660657E+07   8.685895E+07  -5.075028E+07
   90.7000  -2.322128E+06  -2.319909E+04   1.021795E+06  -2.344007E+07   8.795854E+07  -4.573741E+07
   90.8000  -2.294626E+06  -3.302042E+05   9.818065E+05  -3.006772E+07   8.845582E+07  -4.047816E+07
   90.9000  -2.254723E+06  -6.348210E+05   9.341417E+05  -3.643585E+07   8.836463E+07  -3.502254E+07
   91.0000  -2.203116E+06  -9.346457E+05   8.790611E+05  -4.249429E+07   8.770224E+07  -2.941962E+07
   91.1000  -2.140507E+06  -1.227366E+06   8.168767E+05  -4.819671E+07   8.648887E+07  -2.371694E+07
   91.2000  -2.067589E+06  -1.510780E+06   7.479497E+05  -5.350098E+07   8.474721E+07  -1.796001E+07
   91.3000  -1.985040E+06  -1.782817E+06   6.726888E+05  -5.836944E+07   8.250200E+07  -1.219191E+07
   91.4000  -1.893518E+06  -2.041547E+06   5.915470E+05  -6.276908E+07   7.977958E+07  -6.452959E+06
   91.5000  -1.793653E+06  -2.285201E+06   5.050189E+05  -6.667166E+07   7.660752E+07  -7.804182E+05
   91.6000  -1.686044E+06  -2.512172E+06   4.136369E+05  -7.005385E+07   7.301427E+07   4.791657E+06
   91.7000  -1.571262E+06  -2.721033E+06   3.179677E+05  -7.289719E+07   6.902883E+07   1.023253E+07
   91.8000  -1.449846E+06  -2.910533E+06   2.186084E+05  -7.518811E+07   6.468056E+07   1.551483E+07
   91.9000  -1.320380E+06  -3.073121E+06   1.134455E+05  -7.670350E+07   5.989223E+07   2.056418E+07
   92.0000  -1.184341E+06  -3.210835E+06   5.231581E+03  -7.755705E+07   5.476384E+07   2.538175E+07
   92.1000  -1.043109E+06  -3.326022E+06  -1.040247E+05  -7.785119E+07   4.937604E+07   2.997338E+07
   92.2000  -8.972048E+05  -3.418449E+06  -2.136470E+05  -7.759716E+07   4.375927E+07   3.432649E+07
   92.3000  -7.471383E+05  -3.488052E+06  -3.229653E+05  -7.680975E+07   3.794331E+07   3.843101E+07
   92.4000  -5.934167E+05  -3.534924E+06  -4.313208E+05  -7.550692E+07   3.195731E+07   4.227911E+07
   92.5000  -4.365484E+05  -3.559307E+06  -5.380691E+05  -7.370949E+07   2.582975E+07   4.586488E+07
   92.6000  -2.770489E+05  -3.561576E+06  -6.425853E+05  -7.144084E+07   1.958856E+07   4.918402E+07
   92.7000  -1.154464E+05  -3.542232E+06  -7.442665E+05  -6.872653E+07   1.326113E+07   5.223358E+07
   92.8000   4.771368E+04  -3.501888E+06  -8.425365E+05  -6.559401E+07   6.874401E+06   5.501159E+07
   92.9000   2.118644E+05  -3.441260E+06  -9.368479E+05  -6.207226E+07   4.549605E+05   5.751686E+07
   93.0000   3.764141E+05  -3.361149E+06  -1.026686E+06  -5.819148E+07  -5.970898E+06   5.974872E+07
   93.1000   5.407442E+05  -3.262434E+06  -1.111570E+06  -5.398280E+07  -1.237709E+07   6.170675E+07
   93.2000   7.017641E+05  -3.146078E+06  -1.189908E+06  -4.949983E+07  -1.868395E+07   6.332907E+07
   93.3000   8.589622E+05  -3.013373E+06  -1.261739E+06  -4.477462E+07  -2.486412E+07   6.462510E+07
   93.4000   1.013514E+06  -2.865404E+06  -1.327649E+06  -3.982280E+07  -3.093216E+07   6.564279E+07
   93.5000   1.164839E+06  -2.703207E+06  -1.387339E+06  -3.467494E+07  -3.686625E+07   6.638439E+07
   93.6000   1.312335E+06  -2.527834E+06  -1.440543E+06  -2.936116E+07  -4.264469E+07   6.685179E+07
   93.7000   1.455378E+06  -2.340345E+06  -1.487032E+06  -2.391103E+07  -4.824588E+07   6.704635E+07
   93.8000   1.593325E+06  -2.141803E+06  -1.526611E+06  -1.835343E+07  -5.364822E+07   6.696893E+07
   93.9000   1.725512E+06  -1.933263E+06  -1.559117E+06  -1.271649E+07  -5.883004E+07   6.661986E+07
   94.0000   1.851264E+06  -1.715777E+06  -1.584422E+06  -7.027493E+06  -6.376965E+07   6.599896E+07
   94.1000   1.969893E+06  -1.490381E+06  -1.602428E+06  -1.312885E+06  -6.844527E+07   6.510567E+07
   94.2000   2.080705E+06  -1.258099E+06  -1.613068E+06   4.401750E+06  -7.283504E+07   6.393909E+07
   94.3000   2.183006E+06  -1.019944E+06  -1.616304E+06   1.009164E+07  -7.691712E+07   6.249815E+07
   94.4000   2.276106E+06  -7.769115E+05  -1.612125E+06   1.573278E+07  -8.066967E+07   6.078178E+07
   94.5000   2.359323E+06  -5.299901E+05  -1.600546E+06   2.130183E+07  -8.407094E+07   5.878906E+07
   94.6000   2.431995E+06  -2.801592E+05  -1.581603E+06   2.677598E+07  -8.709940E+07   5.651948E+07
   94.7000   2.493481E+06  -2.839548E+04  -1.555360E+06   3.213289E+07  -8.973381E+07   5.397309E+07
   94.8000   2.543169E+06   2.243223E+05  -1.521897E+06   3.735048E+07  -9.195337E+07   5.115083E+07
   94.9000   2.580484E+06   4.770068E+05  -1.481316E+06   4.240683E+07  -9.373786E+07   4.805468E+07
   95.0000   2.604893E+06   7.286560E+05  -1.433741E+06   4.727999E+07  -9.506785E+07   4.468801E+07
   95.1000   2.615913E+06   9.782455E+05  -1.379313E+06   5.194787E+07  -9.592486E+07   4.105575E+07
   95.2000   2.613118E+06   1.224722E+06  -1.318193E+06   5.638810E+07  -9.629161E+07   3.716472E+07
   95.3000   2.596144E+06   1.466998E+06  -1.250562E+06   6.057792E+07  -9.615228E+07   3.302382E+07
   95.4000   2.564697E+06   1.703941E+06  -1.176624E+06   6.449414E+07  -9.549274E+07   2.864428E+07
   95.5000   2.518561E+06   1.934375E+06  -1.096604E+06   6.811306E+07  -9.430089E+07   2.403990E+07
   95.6000   2.457600E+06   2.157073E+06  -1.010754E+06   7.141050E+07  -9.256696E+07   1.922719E+07
   95.7000   2.380915E+06   2.369107E+06  -9.175918E+05   7.428270E+07  -9.022762E+07   1.423215E+07
   95.8000   2.289142E+06   2.569889E+06  -8.190883E+05   7.676176E+07  -8.732682E+07   9.077125E+06
   95.9000   2.182646E+06   2.758468E+06  -7.160035E+05   7.884235E+07  -8.387735E+07   3.785866E+06
   96.0000   2.061744E+06   2.933596E+06  -6.087494E+05   8.050437E+07  -7.988412E+07  -1.614138E+06
   96.1000   1.924959E+06   3.091993E+06  -4.989748E+05   8.170038E+07  -7.528437E+07  -7.101131E+06
   96.2000   1.774404E+06   3.233256E+06  -3.868952E+05   8.242973E+07  -7.013967E+07  -1.261902E+07
   96.3000   1.612104E+06   3.357293E+06  -2.723681E+05   8.269269E+07  -6.451533E+07  -1.812070E+07
   96.4000   1.438961E+06   3.462881E+06  -1.559017E+05   8.247369E+07  -5.843694E+07  -2.356563E+07
   96.5000   1.255975E+06   3.548810E+06  -3.803203E+04   8.175862E+07  -5.193442E+07  -2.891136E+07
   96.6000   1.064243E+06   3.613900E+06   8.067569E+04   8.053516E+07  -4.504205E+07  -3.411386E+07
   96.7000   8.649501E+05   3.657021E+06   1.996259E+05   7.879325E+07  -3.779846E+07  -3.912789E+07
   96.8000   6.593659E+05   3.677105E+06   3.181924E+05   7.652547E+07  -3.024659E+07  -4.390754E+07
   96.9000   4.488337E+05   3.673174E+06   4.357184E+05   7.372754E+07  -2.243352E+07  -4.840668E+07
   97.0000   2.347626E+05   3.644356E+06   5.515181E+05   7.039869E+07  -1.441030E+07  -5.257958E+07
   97.1000   1.861617E+04   3.589912E+06   6.648778E+05   6.654219E+07  -6.231646E+06  -5.638150E+07
   97.2000  -1.980984E+05   3.509259E+06   7.750596E+05   6.216566E+07   2.044392E+06  -5.976929E+07
   97.3000  -4.138433E+05   3.401991E+06   8.813047E+05   5.728150E+07   1.035687E+07  -6.270211E+07
   97.4000  -6.290604E+05   3.260167E+06   9.825587E+05   5.174884E+07   1.867761E+07  -6.507803E+07
   97.5000  -8.403609E+05   3.090344E+06   1.077718E+06   4.573853E+07   2.689628E+07  -6.691410E+07
   97.6000  -1.046008E+06   2.893403E+06   1.165904E+06   3.929441E+07   3.494053E+07  -6.818488E+07
   97.7000  -1.237352E+06   2.670781E+06   1.244195E+06   3.252138E+07   4.255857E+07  -6.869325E+07
   97.8000  -1.417545E+06   2.423684E+06   1.313598E+06   2.542867E+07   4.979414E+07  -6.854911E+07
   97.9000  -1.586966E+06   2.153386E+06   1.373908E+06   1.805274E+07   5.662679E+07  -6.778902E+07
   98.0000  -1.744390E+06   1.861550E+06   1.424417E+06   1.044972E+07   6.299615E+07  -6.641328E+07
   98.1000  -1.888686E+06   1.550119E+06   1.464470E+06   2.680176E+06   6.884534E+07  -6.442903E+07
   98.2000  -2.018831E+06   1.221310E+06   1.493481E+06  -5.191511E+06   7.412178E+07  -6.185029E+07
   98.3000  -2.133923E+06   8.775896E+05   1.510937E+06  -1.309784E+07   7.877784E+07  -5.869790E+07
   98.4000  -2.233185E+06   5.216539E+05   1.516412E+06  -2.096896E+07   8.277151E+07  -5.499935E+07
   98.5000  -2.315978E+06   1.564010E+05   1.509574E+06  -2.873350E+07   8.606699E+07  -5.078854E+07
   98.6000  -2.381803E+06  -2.151011E+05   1.490192E+06  -3.631944E+07   8.863513E+07  -4.610531E+07
   98.7000  -2.430306E+06  -5.896495E+05   1.458140E+06  -4.365503E+07   9.045385E+07  -4.099503E+07
   98.8000  -2.461277E+06  -9.639441E+05   1.413407E+06  -5.066971E+07   9.150839E+07  -3.550790E+07
   98.9000  -2.474653E+06  -1.334628E+06   1.356092E+06  -5.729499E+07   9.179143E+07  -2.969835E+07
   99.0000  -2.469031E+06  -1.696986E+06   1.282503E+06  -6.334312E+07   9.119095E+07  -2.361732E+07
   99.1000  -2.443136E+06  -2.044354E+06   1.191099E+06  -6.863864E+07   8.964568E+07  -1.734385E+07
   99.2000  -2.399179E+06  -2.374268E+06   1.088179E+06  -7.328300E+07   8.733192E+07  -1.096038E+07
   99.3000  -2.337695E+06  -2.683607E+06   9.745055E+05  -7.723072E+07   8.427740E+07  -4.530654E+06
   99.4000  -2.259348E+06  -2.969466E+06   8.509462E+05  -8.044360E+07   8.051665E+07   1.882251E+06
   99.5000  -2.164920E+06  -3.229191E+06   7.184591E+05  -8.289112E+07   7.609035E+07   8.216798E+06
   99.6000  -2.055295E+06  -3.460406E+06   5.780840E+05  -8.455068E+07   7.104462E+07   1.441384E+07
   99.7000  -1.931444E+06  -3.661039E+06   4.309286E+05  -8.540777E+07   6.543023E+07   2.041739E+07
   99.8000  -1.794409E+06  -3.829343E+06   2.781563E+05  -8.545595E+07   5.930180E+07   2.617535E+07
   99.9000  -1.645290E+06  -3.963905E+06   1.209723E+05  -8.469679E+07   5.271695E+07   3.164010E+07
  100.0000  -1.485224E+06  -4.063663E+06  -3.938948E+04  -8.313964E+07   4.573544E+07   3.676904E+07
  100.1000  -1.305708E+06  -4.101598E+06  -2.059595E+05  -8.015956E+07   3.813954E+07   4.134336E+07
  100.2000  -1.117641E+06  -4.102533E+06  -3.716169E+05  -7.643864E+07   3.030424E+07   4.549703E+07
  100.3000  -9.223636E+05  -4.066958E+06  -5.350719E+05  -7.201904E+07   2.229500E+07   4.920842E+07
  100.4000  -7.212000E+05  -3.995689E+06  -6.950832E+05  -6.694824E+07   1.417566E+07   5.246196E+07
  100.5000  -5.154409E+05  -3.889847E+06  -8.504682E+05  -6.127835E+07   6.007708E+06   5.524798E+07
  100.6000  -3.063360E+05  -3.750831E+06  -1.000112E+06  -5.506529E+07  -2.150230E+06   5.756253E+07
  100.7000  -9.508600E+04  -3.580291E+06  -1.142974E+06  -4.836808E+07  -1.024285E+07   5.940698E+07
  100.8000   1.171630E+05  -3.380095E+06  -1.278097E+06  -4.124806E+07  -1.821851E+07   6.078768E+07
  100.9000   3.293231E+05  -3.152301E+06  -1.404605E+06  -3.376819E+07  -2.602950E+07   6.171543E+07
  101.0000   5.403655E+05  -2.899126E+06  -1.521714E+06  -2.599233E+07  -3.363214E+07   6.220501E+07
  101.1000   7.522523E+05  -2.611509E+06  -1.625253E+06  -1.783743E+07  -4.097569E+07   6.217355E+07
  101.2000   9.621619E+05  -2.297762E+06  -1.714964E+06  -9.478332E+06  -4.799388E+07   6.168657E+07
  101.3000   1.166993E+06  -1.968803E+06  -1.792626E+06  -1.093254E+06  -5.465654E+07   6.084013E+07
  101.4000   1.365927E+06  -1.627323E+06  -1.857981E+06   7.257459E+06  -6.093912E+07   5.966063E+07
  101.5000   1.558209E+06  -1.275979E+06  -1.910860E+06   1.551632E+07  -6.682101E+07   5.817507E+07
  101.6000   1.743139E+06  -9.173749E+05  -1.951184E+06   2.362897E+07  -7.228516E+07   5.641058E+07
  101.7000   1.920063E+06  -5.540461E+05  -1.978953E+06   3.154443E+07  -7.731774E+07   5.439395E+07
  101.8000   2.088373E+06  -1.884409E+05  -1.994243E+06   3.921520E+07  -8.190776E+07   5.215120E+07
  101.9000   2.247496E+06   1.770901E+05  -1.997201E+06   4.659743E+07  -8.604678E+07   4.970722E+07
  102.0000   2.396891E+06   5.403041E+05  -1.988040E+06   5.365094E+07  -8.972847E+07   4.708554E+07
  102.1000   2.536045E+06   8.990737E+05  -1.967031E+06   6.033927E+07  -9.294838E+07   4.430809E+07
  102.2000   2.664471E+06   1.251393E+06  -1.934503E+06   6.662964E+07  -9.570362E+07   4.139507E+07
  102.3000   2.781703E+06   1.595379E+06  -1.890834E+06   7.249298E+07  -9.799265E+07   3.836485E+07
  102.4000   2.886560E+06   1.928839E+06  -1.836385E+06   7.789270E+07  -9.979291E+07   3.522164E+07
  102.5000   2.970842E+06   2.245061E+06  -1.771232E+06   8.268754E+07  -1.008700E+08   3.185882E+07
  102.6000   3.043287E+06   2.547605E+06  -1.696921E+06   8.699548E+07  -1.014986E+08   2.845027E+07
  102.7000   3.103287E+06   2.834611E+06  -1.613405E+06   9.077751E+07  -1.016670E+08   2.501048E+07
  102.8000   3.149023E+06   3.102316E+06  -1.519381E+06   9.392551E+07  -1.013152E+08   2.155571E+07
  102.9000   3.182516E+06   3.352763E+06  -1.418511E+06   9.656979E+07  -1.005541E+08   1.809771E+07
  103.0000   3.203721E+06   3.585328E+06  -1.311372E+06   9.871142E+07  -9.939401E+07   1.464394E+07
  103.1000   3.212604E+06   3.799482E+06  -1.198537E+06   1.003533E+08  -9.784478E+07   1.120055E+07
  103.2000   3.209142E+06   3.994781E+06  -1.080578E+06   1.015000E+08  -9.591608E+07   7.772607E+06
  103.3000   3.193328E+06   4.170861E+06  -9.580608E+05   1.021575E+08  -9.361734E+07   4.364405E+06
  103.4000   3.165174E+06   4.327426E+06  -8.315460E+05   1.023331E+08  -9.095786E+07   9.797272E+05
  103.5000   3.124715E+06   4.464237E+06  -7.015882E+05   1.020351E+08  -8.794692E+07  -2.377883E+06
  103.6000   3.072015E+06   4.581112E+06  -5.687358E+05   1.012729E+08  -8.459392E+07  -5.704864E+06
  103.7000   3.007166E+06   4.677910E+06  -4.335311E+05   1.000566E+08  -8.090852E+07  -8.997394E+06
  103.8000   2.930299E+06   4.754532E+06  -2.965103E+05   9.839692E+07  -7.690078E+07  -1.225117E+07
  103.9000   2.841581E+06   4.810909E+06  -1.582041E+05   9.630532E+07  -7.258137E+07  -1.546122E+07
  104.0000   2.741220E+06   4.847000E+06  -1.913799E+04   9.379365E+07  -6.796165E+07  -1.862171E+07
  104.1000   2.628039E+06   4.859120E+06   1.183513E+05   9.084561E+07  -6.300661E+07  -2.169203E+07
  104.2000   2.504681E+06   4.851341E+06   2.553739E+05   8.751628E+07  -5.780353E+07  -2.467984E+07
  104.3000   2.371512E+06   4.823928E+06   3.915737E+05   8.381953E+07  -5.236787E+07  -2.758046E+07
  104.4000   2.228831E+06   4.776919E+06   5.264913E+05   7.976735E+07  -4.671251E+07  -3.038671E+07
  104.5000   2.074843E+06   4.705471E+06   6.595763E+05   7.527656E+07  -4.081007E+07  -3.306532E+07
  104.6000   1.911317E+06   4.612600E+06   7.900315E+05   7.042720E+07  -3.470978E+07  -3.561981E+07
  104.7000   1.739522E+06   4.500233E+06   9.173190E+05   6.527110E+07  -2.844632E+07  -3.804830E+07
  104.8000   1.560034E+06   4.368640E+06   1.040924E+06   5.982645E+07  -2.204042E+07  -4.033945E+07
  104.9000   1.373487E+06   4.218118E+06   1.160331E+06   5.411205E+07  -1.551442E+07  -4.248082E+07
  105.0000   1.180571E+06   4.048993E+06   1.275021E+06   4.814745E+07  -8.892425E+06  -4.445892E+07
  105.1000   9.820339E+05   3.861633E+06   1.384472E+06   4.195305E+07  -2.200360E+06  -4.625937E+07
  105.2000   7.786810E+05   3.656451E+06   1.488158E+06   3.555032E+07   4.533943E+06  -4.786699E+07
  105.3000   5.713768E+05   3.433911E+06   1.585547E+06   2.896192E+07   1.128070E+07  -4.926598E+07
  105.4000   3.610433E+05   3.194545E+06   1.676104E+06   2.221193E+07   1.800814E+07  -5.044017E+07
  105.5000   1.486600E+05   2.938960E+06   1.759290E+06   1.532602E+07   2.468254E+07  -5.137321E+07
  105.6000  -6.473794E+04   2.667850E+06   1.834562E+06   8.331654E+06   3.126825E+07  -5.204885E+07
  105.7000  -2.780614E+05   2.382010E+06   1.901378E+06   1.258250E+06   3.772779E+07  -5.245123E+07
  105.8000  -4.901704E+05   2.082346E+06   1.959199E+06  -5.862643E+06   4.402197E+07  -5.256520E+07
  105.9000  -6.998776E+05   1.769892E+06   2.007495E+06  -1.299723E+07   5.011011E+07  -5.237664E+07
  106.0000  -9.059532E+05   1.445819E+06   2.045747E+06  -2.010940E+07   5.595024E+07  -5.187280E+07
  106.1000  -1.107131E+06   1.111442E+06   2.073456E+06  -2.716066E+07   6.149943E+07  -5.104271E+07
  106.2000  -1.302117E+06   7.682366E+05   2.090147E+06  -3.411019E+07   6.671412E+07  -4.987744E+07
  106.3000  -1.489594E+06   4.178374E+05   2.095382E+06  -4.091494E+07   7.155055E+07  -4.837056E+07
  106.4000  -1.668239E+06   6.204648E+04   2.088765E+06  -4.752979E+07   7.596521E+07  -4.651840E+07
  106.5000  -1.836725E+06  -2.971681E+05   2.069954E+06  -5.390779E+07   7.991539E+07  -4.432043E+07
  106.6000  -1.993744E+06  -6.576754E+05   2.038669E+06  -6.000050E+07   8.335974E+07  -4.177951E+07
  106.7000  -2.138014E+06  -1.017188E+06   1.994704E+06  -6.575842E+07   8.625888E+07  -3.890220E+07
  106.8000  -2.263564E+06  -1.370661E+06   1.937248E+06  -7.105774E+07   8.843208E+07  -3.561130E+07
  106.9000  -2.373178E+06  -1.717286E+06   1.867116E+06  -7.590859E+07   8.996521E+07  -3.200303E+07
  107.0000  -2.466666E+06  -2.054842E+06   1.784545E+06  -8.027543E+07   9.085628E+07  -2.811395E+07
  107.1000  -2.543164E+06  -2.380642E+06   1.689748E+06  -8.411224E+07   9.108466E+07  -2.396975E+07
  107.2000  -2.601921E+06  -2.691955E+06   1.583046E+06  -8.737512E+07   9.063501E+07  -1.960002E+07
  107.3000  -2.642306E+06  -2.986039E+06   1.464880E+06  -9.002294E+07   8.949768E+07  -1.503805E+07
  107.4000  -2.663827E+06  -3.260174E+06   1.335808E+06  -9.201813E+07   8.766918E+07  -1.032052E+07
  107.5000  -2.666139E+06  -3.511699E+06   1.196508E+06  -9.332737E+07   8.515250E+07  -5.487200E+06
  107.6000  -2.649054E+06  -3.738047E+06   1.047782E+06  -9.392231E+07   8.195739E+07  -5.804705E+05
  107.7000  -2.612549E+06  -3.936790E+06   8.905451E+05  -9.378018E+07   7.810048E+07   4.355149E+06
  107.8000  -2.556769E+06  -4.105669E+06   7.258275E+05  -9.288443E+07   7.360534E+07   9.273568E+06
  107.9000  -2.482034E+06  -4.242641E+06   5.547636E+05  -9.122523E+07   6.850240E+07   1.412774E+07
  108.0000  -2.388837E+06  -4.345907E+06   3.785841E+05  -8.879990E+07   6.282878E+07   1.887030E+07
  108.1000  -2.277839E+06  -4.413950E+06   1.986040E+05  -8.561324E+07   5.662795E+07   2.345427E+07
  108.2000  -2.143171E+06  -4.431064E+06   1.479281E+04  -8.136089E+07   4.979518E+07   2.775842E+07
  108.3000  -1.991443E+06  -4.407912E+06  -1.691348E+05  -7.634357E+07   4.253576E+07   3.179099E+07
  108.4000  -1.824787E+06  -4.346067E+06  -3.513441E+05  -7.063852E+07   3.493500E+07   3.552027E+07
  108.5000  -1.644654E+06  -4.245773E+06  -5.302315E+05  -6.429114E+07   2.706192E+07   3.890940E+07
  108.6000  -1.452619E+06  -4.107682E+06  -7.042113E+05  -5.735407E+07   1.898839E+07   4.192563E+07
  108.7000  -1.250361E+06  -3.932854E+06  -8.717358E+05  -4.988665E+07   1.078817E+07   4.454082E+07
  108.8000  -1.039636E+06  -3.722743E+06  -1.031316E+06  -4.195412E+07   2.535862E+06   4.673182E+07
  108.9000  -8.222609E+05  -3.479180E+06  -1.181539E+06  -3.362682E+07  -5.694107E+06   4.848089E+07
  109.0000  -6.000805E+05  -3.204349E+06  -1.321087E+06  -2.497926E+07  -1.382849E+07   4.977585E+07
  109.1000  -3.749496E+05  -2.900753E+06  -1.448755E+06  -1.608918E+07  -2.179622E+07   5.061027E+07
  109.2000  -1.487072E+05  -2.571185E+06  -1.563459E+06  -7.036496E+06  -2.952928E+07   5.098350E+07
