
Predictions were generated on 19-Jun-2024 at 14:16:31 using HydroDyn Driver, compiled on Jun 19 2024 at 12:41:58 as a 64-bit application using double precision at commit v3.5.3-1370-g042b249a-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the OC4 Semi-submersible.

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B1TVxi	B1TVyi	B1TVzi	B1RVxi	B1RVyi	B1RVzi	B1TAxi	B1TAyi	B1TAzi	B1RAxi	B1RAyi	B1RAzi	B1WvsFxi	B1WvsFyi	B1WvsFzi	B1WvsMxi	B1WvsMyi	B1WvsMzi	B1HDSFxi	B1HDSFyi	B1HDSFzi	B1HDSMxi	B1HDSMyi	B1HDSMzi	B1RdtFxi	B1RdtFyi	B1RdtFzi	B1RdtMxi	B1RdtMyi	B1RdtMzi
    3.1250	  -4.589877E-01	  -7.332126E+05	   1.359028E+06	   4.543428E+07	  -2.973497E+07	   1.649477E+07	   7.066297E+05	  -1.398673E+00	  -5.207659E+00	   2.427801E-02	   3.827280E-04	   2.342767E-02	  -1.832667E+00	  -7.161130E-02	  -2.587034E-01	  -6.332438E-03	  -3.778330E-03	   7.551666E-04	  -4.831485E-05	  -3.783914E-02	  -1.254218E-01	  -1.886121E-02	   3.368916E-03	  -1.165272E-03	  -1.031756E-05	  -1.159314E+06	  -2.412376E+05	  -3.895002E+05	   3.958647E+06	   4.172662E+06	   4.997897E+05	   0.000000E+00	   0.000000E+00	   1.397984E+08	   8.577472E+06	  -2.449833E+06	   0.000000E+00	   2.319441E+05	   8.540772E+05	   2.782088E+05	  -9.788034E+06	   4.192126E+06	   9.775156E+04
    3.1375	  -4.597584E-01	  -7.421304E+05	   1.358708E+06	   4.543718E+07	  -3.089980E+07	   1.684247E+07	   5.601358E+05	  -1.399572E+00	  -5.210902E+00	   2.419738E-02	   3.858577E-04	   2.337989E-02	  -1.832667E+00	  -7.208585E-02	  -2.602810E-01	  -6.568355E-03	  -3.735524E-03	   7.404509E-04	  -4.845075E-05	  -3.810640E-02	  -1.271148E-01	  -1.889358E-02	   3.485748E-03	  -1.189896E-03	  -1.134499E-05	  -1.166416E+06	  -2.405511E+05	  -3.879344E+05	   3.926092E+06	   4.262950E+06	   3.397243E+05	   0.000000E+00	   0.000000E+00	   1.397987E+08	   8.559591E+06	  -2.446279E+06	   0.000000E+00	   2.312252E+05	   8.538228E+05	   2.787556E+05	  -1.049316E+07	   4.348932E+06	   1.023912E+05
    3.1500	  -4.605290E-01	  -7.506224E+05	   1.358226E+06	   4.544053E+07	  -3.204901E+07	   1.720346E+07	   4.135256E+05	  -1.400476E+00	  -5.214166E+00	   2.411380E-02	   3.890262E-04	   2.333268E-02	  -1.832668E+00	  -7.256401E-02	  -2.618794E-01	  -6.804780E-03	  -3.691270E-03	   7.254191E-04	  -4.859938E-05	  -3.842762E-02	  -1.287700E-01	  -1.894366E-02	   3.600674E-03	  -1.216436E-03	  -1.238665E-05	  -1.173517E+06	  -2.398647E+05	  -3.863687E+05	   3.893536E+06	   4.353238E+06	   1.796591E+05	   0.000000E+00	   0.000000E+00	   1.397990E+08	   8.541917E+06	  -2.442796E+06	   0.000000E+00	   2.306965E+05	   8.534876E+05	   2.795630E+05	  -1.118803E+07	   4.515022E+06	   1.070948E+05
    3.1625	  -4.612997E-01	  -7.588021E+05	   1.357140E+06	   4.544432E+07	  -3.316482E+07	   1.757347E+07	   2.667125E+05	  -1.401386E+00	  -5.217449E+00	   2.402726E-02	   3.922328E-04	   2.328607E-02	  -1.832668E+00	  -7.304635E-02	  -2.634981E-01	  -7.041929E-03	  -3.645604E-03	   7.100502E-04	  -4.876088E-05	  -3.878714E-02	  -1.303245E-01	  -1.901014E-02	   3.711269E-03	  -1.244297E-03	  -1.343616E-05	  -1.180618E+06	  -2.391783E+05	  -3.848029E+05	   3.860981E+06	   4.443527E+06	   1.959381E+04	   0.000000E+00	   0.000000E+00	   1.397993E+08	   8.524458E+06	  -2.439385E+06	   0.000000E+00	   2.303070E+05	   8.528725E+05	   2.806119E+05	  -1.186049E+07	   4.687441E+06	   1.118320E+05
    3.1750	  -4.620703E-01	  -7.668092E+05	   1.355050E+06	   4.544852E+07	  -3.423128E+07	   1.794719E+07	   1.195387E+05	  -1.402302E+00	  -5.220753E+00	   2.393775E-02	   3.954771E-04	   2.324006E-02	  -1.832669E+00	  -7.353327E-02	  -2.651353E-01	  -7.280007E-03	  -3.598590E-03	   6.943309E-04	  -4.893527E-05	  -3.916564E-02	  -1.317224E-01	  -1.909178E-02	   3.815358E-03	  -1.272743E-03	  -1.447946E-05	  -1.187719E+06	  -2.384918E+05	  -3.832371E+05	   3.828426E+06	   4.533815E+06	  -1.404715E+05	   0.000000E+00	   0.000000E+00	   1.397997E+08	   8.507218E+06	  -2.436048E+06	   0.000000E+00	   2.299942E+05	   8.517987E+05	   2.818840E+05	  -1.249964E+07	   4.862532E+06	   1.165350E+05
    3.1875	  -4.628409E-01	  -7.747932E+05	   1.351644E+06	   4.545311E+07	  -3.523564E+07	   1.831892E+07	  -2.820465E+04	  -1.403224E+00	  -5.224078E+00	   2.384526E-02	   3.987591E-04	   2.319468E-02	  -1.832669E+00	  -7.402492E-02	  -2.667889E-01	  -7.519200E-03	  -3.550318E-03	   6.782573E-04	  -4.912240E-05	  -3.954243E-02	  -1.329188E-01	  -1.918751E-02	   3.911209E-03	  -1.300985E-03	  -1.549667E-05	  -1.194820E+06	  -2.378054E+05	  -3.816713E+05	   3.795871E+06	   4.624104E+06	  -3.005368E+05	   0.000000E+00	   0.000000E+00	   1.398000E+08	   8.490206E+06	  -2.432787E+06	   0.000000E+00	   2.296910E+05	   8.501250E+05	   2.833635E+05	  -1.309676E+07	   5.036364E+06	   1.211076E+05
    3.2000	  -4.636115E-01	  -7.828954E+05	   1.346714E+06	   4.545807E+07	  -3.616939E+07	   1.868323E+07	  -1.767458E+05	  -1.404152E+00	  -5.227423E+00	   2.374976E-02	   4.020793E-04	   2.314994E-02	  -1.832670E+00	  -7.452118E-02	  -2.684563E-01	  -7.759685E-03	  -3.500896E-03	   6.618354E-04	  -4.932183E-05	  -3.989785E-02	  -1.338846E-01	  -1.929661E-02	   3.997672E-03	  -1.328274E-03	  -1.646518E-05	  -1.201921E+06	  -2.371190E+05	  -3.801055E+05	   3.763316E+06	   4.714392E+06	  -4.606020E+05	   0.000000E+00	   0.000000E+00	   1.398004E+08	   8.473426E+06	  -2.429603E+06	   0.000000E+00	   2.293340E+05	   8.477591E+05	   2.850397E+05	  -1.364608E+07	   5.205200E+06	   1.254403E+05
    3.2125	  -4.635897E-01	  -7.907051E+05	   1.338920E+06	   4.546375E+07	  -3.701605E+07	   1.904327E+07	  -3.386406E+05	  -1.405087E+00	  -5.230789E+00	   2.365126E-02	   4.054382E-04	   2.310586E-02	  -1.832670E+00	  -7.502171E-02	  -2.701344E-01	  -8.001626E-03	  -3.450444E-03	   6.450796E-04	  -4.953288E-05	  -4.015633E-02	  -1.343861E-01	  -1.941036E-02	   4.068690E-03	  -1.352501E-03	  -1.736368E-05	  -1.207879E+06	  -2.354163E+05	  -3.780540E+05	   3.721465E+06	   4.818208E+06	  -6.329516E+05	   0.000000E+00	   0.000000E+00	   1.398008E+08	   8.456884E+06	  -2.426498E+06	   0.000000E+00	   2.286124E+05	   8.437018E+05	   2.867846E+05	  -1.412378E+07	   5.360262E+06	   1.294299E+05
    3.2250	  -4.635679E-01	  -7.988276E+05	   1.329582E+06	   4.546983E+07	  -3.779021E+07	   1.938831E+07	  -5.016504E+05	  -1.406028E+00	  -5.234177E+00	   2.354972E-02	   4.088366E-04	   2.306245E-02	  -1.832671E+00	  -7.552456E-02	  -2.718151E-01	  -8.245003E-03	  -3.399218E-03	   6.280470E-04	  -4.975464E-05	  -4.036631E-02	  -1.346525E-01	  -1.953840E-02	   4.130109E-03	  -1.374732E-03	  -1.817851E-05	  -1.213837E+06	  -2.337136E+05	  -3.760025E+05	   3.679614E+06	   4.922024E+06	  -8.053011E+05	   0.000000E+00	   0.000000E+00	   1.398012E+08	   8.440583E+06	  -2.423474E+06	   0.000000E+00	   2.277497E+05	   8.389430E+05	   2.887400E+05	  -1.455252E+07	   5.505125E+06	   1.330106E+05
    3.2375	  -4.635461E-01	  -8.072939E+05	   1.318878E+06	   4.547625E+07	  -3.849837E+07	   1.971706E+07	  -6.659507E+05	  -1.406975E+00	  -5.237585E+00	   2.344512E-02	   4.122753E-04	   2.301972E-02	  -1.832672E+00	  -7.603012E-02	  -2.734992E-01	  -8.490100E-03	  -3.347239E-03	   6.107380E-04	  -4.998599E-05	  -4.052329E-02	  -1.347079E-01	  -1.967885E-02	   4.182836E-03	  -1.394793E-03	  -1.889135E-05	  -1.219795E+06	  -2.320109E+05	  -3.739510E+05	   3.637764E+06	   5.025840E+06	  -9.776506E+05	   0.000000E+00	   0.000000E+00	   1.398016E+08	   8.424528E+06	  -2.420530E+06	   0.000000E+00	   2.267317E+05	   8.335623E+05	   2.908779E+05	  -1.493677E+07	   5.638905E+06	   1.360937E+05
    3.2500	  -4.635243E-01	  -8.160842E+05	   1.307095E+06	   4.548307E+07	  -3.915126E+07	   2.003015E+07	  -8.314417E+05	  -1.407929E+00	  -5.241014E+00	   2.333746E-02	   4.157552E-04	   2.297767E-02	  -1.832672E+00	  -7.653740E-02	  -2.751829E-01	  -8.737066E-03	  -3.294638E-03	   5.931873E-04	  -5.022573E-05	  -4.062986E-02	  -1.345919E-01	  -1.983401E-02	   4.228364E-03	  -1.412776E-03	  -1.950720E-05	  -1.225753E+06	  -2.303082E+05	  -3.718995E+05	   3.595913E+06	   5.129655E+06	  -1.150000E+06	   0.000000E+00	   0.000000E+00	   1.398020E+08	   8.408723E+06	  -2.417671E+06	   0.000000E+00	   2.255674E+05	   8.276885E+05	   2.932323E+05	  -1.528396E+07	   5.762052E+06	   1.387040E+05
    3.2625	  -4.635025E-01	  -8.251311E+05	   1.294596E+06	   4.549029E+07	  -3.976262E+07	   2.033001E+07	  -9.980077E+05	  -1.408889E+00	  -5.244464E+00	   2.322669E-02	   4.192773E-04	   2.293632E-02	  -1.832673E+00	  -7.704586E-02	  -2.768647E-01	  -8.986069E-03	  -3.241497E-03	   5.754189E-04	  -5.047270E-05	  -4.069514E-02	  -1.343544E-01	  -2.000440E-02	   4.268598E-03	  -1.429023E-03	  -2.003352E-05	  -1.231710E+06	  -2.286055E+05	  -3.698480E+05	   3.554062E+06	   5.233471E+06	  -1.322350E+06	   0.000000E+00	   0.000000E+00	   1.398024E+08	   8.393169E+06	  -2.414895E+06	   0.000000E+00	   2.242870E+05	   8.214844E+05	   2.958109E+05	  -1.560354E+07	   5.876249E+06	   1.408785E+05
    3.2750	  -4.634807E-01	  -8.343279E+05	   1.281788E+06	   4.549793E+07	  -4.034795E+07	   2.062054E+07	  -1.165428E+06	  -1.409855E+00	  -5.247936E+00	   2.311280E-02	   4.228424E-04	   2.289568E-02	  -1.832673E+00	  -7.755501E-02	  -2.785430E-01	  -9.237304E-03	  -3.187872E-03	   5.574523E-04	  -5.072591E-05	  -4.073368E-02	  -1.340520E-01	  -2.019094E-02	   4.305682E-03	  -1.444080E-03	  -2.048758E-05	  -1.237668E+06	  -2.269028E+05	  -3.677965E+05	   3.512212E+06	   5.337287E+06	  -1.494699E+06	   0.000000E+00	   0.000000E+00	   1.398028E+08	   8.377868E+06	  -2.412204E+06	   0.000000E+00	   2.229381E+05	   8.151329E+05	   2.986272E+05	  -1.590619E+07	   5.984202E+06	   1.427015E+05
    3.2875	  -4.634588E-01	  -8.435421E+05	   1.269084E+06	   4.550599E+07	  -4.092297E+07	   2.090663E+07	  -1.333422E+06	  -1.410828E+00	  -5.251428E+00	   2.299575E-02	   4.264513E-04	   2.285574E-02	  -1.832674E+00	  -7.806462E-02	  -2.802175E-01	  -9.490975E-03	  -3.133790E-03	   5.392990E-04	  -5.098457E-05	  -4.076355E-02	  -1.337415E-01	  -2.039441E-02	   4.341791E-03	  -1.458629E-03	  -2.089272E-05	  -1.243626E+06	  -2.252001E+05	  -3.657449E+05	   3.470361E+06	   5.441103E+06	  -1.667049E+06	   0.000000E+00	   0.000000E+00	   1.398033E+08	   8.362824E+06	  -2.409600E+06	   0.000000E+00	   2.215801E+05	   8.088193E+05	   3.016925E+05	  -1.620273E+07	   6.089281E+06	   1.442872E+05
    3.3000	  -4.634370E-01	  -8.526322E+05	   1.256864E+06	   4.551449E+07	  -4.150216E+07	   2.119350E+07	  -1.501683E+06	  -1.411806E+00	  -5.254941E+00	   2.287551E-02	   4.301047E-04	   2.281651E-02	  -1.832674E+00	  -7.857467E-02	  -2.818882E-01	  -9.747289E-03	  -3.079255E-03	   5.209624E-04	  -5.124823E-05	  -4.080409E-02	  -1.334757E-01	  -2.061527E-02	   4.378926E-03	  -1.473397E-03	  -2.127523E-05	  -1.249584E+06	  -2.234974E+05	  -3.636934E+05	   3.428510E+06	   5.544918E+06	  -1.839398E+06	   0.000000E+00	   0.000000E+00	   1.398037E+08	   8.348038E+06	  -2.407081E+06	   0.000000E+00	   2.202765E+05	   8.027136E+05	   3.050138E+05	  -1.650311E+07	   6.195094E+06	   1.457639E+05
    3.3125	  -4.634152E-01	  -8.614648E+05	   1.245440E+06	   4.552341E+07	  -4.209738E+07	   2.148602E+07	  -1.669918E+06	  -1.412792E+00	  -5.258475E+00	   2.275205E-02	   4.338034E-04	   2.277801E-02	  -1.832675E+00	  -7.908538E-02	  -2.835561E-01	  -1.000646E-02	  -3.024247E-03	   5.024370E-04	  -5.151672E-05	  -4.087345E-02	  -1.332974E-01	  -2.085356E-02	   4.418723E-03	  -1.489067E-03	  -2.166080E-05	  -1.255542E+06	  -2.217947E+05	  -3.616419E+05	   3.386660E+06	   5.648734E+06	  -2.011748E+06	   0.000000E+00	   0.000000E+00	   1.398042E+08	   8.333514E+06	  -2.404651E+06	   0.000000E+00	   2.190868E+05	   7.969556E+05	   3.085916E+05	  -1.681548E+07	   6.305016E+06	   1.472570E+05
    3.3250	  -4.633934E-01	  -8.699317E+05	   1.235028E+06	   4.553274E+07	  -4.271674E+07	   2.178811E+07	  -1.837884E+06	  -1.413784E+00	  -5.262030E+00	   2.262534E-02	   4.375483E-04	   2.274023E-02	  -1.832675E+00	  -7.959717E-02	  -2.852222E-01	  -1.026870E-02	  -2.968726E-03	   4.837092E-04	  -5.179020E-05	  -4.098628E-02	  -1.332365E-01	  -2.110879E-02	   4.462311E-03	  -1.506187E-03	  -2.207118E-05	  -1.261500E+06	  -2.200920E+05	  -3.595904E+05	   3.344809E+06	   5.752550E+06	  -2.184098E+06	   0.000000E+00	   0.000000E+00	   1.398047E+08	   8.319252E+06	  -2.402310E+06	   0.000000E+00	   2.180595E+05	   7.916421E+05	   3.124184E+05	  -1.714544E+07	   6.421750E+06	   1.488727E+05
    3.3375	  -4.633716E-01	  -8.779632E+05	   1.225728E+06	   4.554246E+07	  -4.336389E+07	   2.210217E+07	  -2.005416E+06	  -1.414782E+00	  -5.265605E+00	   2.249532E-02	   4.413400E-04	   2.270319E-02	  -1.832676E+00	  -8.011060E-02	  -2.868882E-01	  -1.053422E-02	  -2.912644E-03	   4.647599E-04	  -5.206903E-05	  -4.115186E-02	  -1.333066E-01	  -2.137985E-02	   4.510198E-03	  -1.525099E-03	  -2.252153E-05	  -1.267458E+06	  -2.183893E+05	  -3.575389E+05	   3.302958E+06	   5.856366E+06	  -2.356447E+06	   0.000000E+00	   0.000000E+00	   1.398052E+08	   8.305256E+06	  -2.400058E+06	   0.000000E+00	   2.172254E+05	   7.868175E+05	   3.164783E+05	  -1.749551E+07	   6.546974E+06	   1.506852E+05
    3.3500	  -4.633498E-01	  -8.855380E+05	   1.217516E+06	   4.555252E+07	  -4.403764E+07	   2.242876E+07	  -2.172441E+06	  -1.415786E+00	  -5.269202E+00	   2.236197E-02	   4.451796E-04	   2.266689E-02	  -1.832677E+00	  -8.062637E-02	  -2.885555E-01	  -1.080320E-02	  -2.855948E-03	   4.455665E-04	  -5.235373E-05	  -4.137276E-02	  -1.335039E-01	  -2.166506E-02	   4.562229E-03	  -1.545889E-03	  -2.301889E-05	  -1.273415E+06	  -2.166867E+05	  -3.554874E+05	   3.261108E+06	   5.960182E+06	  -2.528796E+06	   0.000000E+00	   0.000000E+00	   1.398057E+08	   8.291528E+06	  -2.397896E+06	   0.000000E+00	   2.165940E+05	   7.824711E+05	   3.207464E+05	  -1.786487E+07	   6.681089E+06	   1.527291E+05
    3.3625	  -4.633280E-01	  -8.926868E+05	   1.210247E+06	   4.556287E+07	  -4.473208E+07	   2.276644E+07	  -2.338979E+06	  -1.416797E+00	  -5.272820E+00	   2.222523E-02	   4.490679E-04	   2.263135E-02	  -1.832677E+00	  -8.114512E-02	  -2.902259E-01	  -1.107580E-02	  -2.798589E-03	   4.261069E-04	  -5.264487E-05	  -4.164433E-02	  -1.338077E-01	  -2.196217E-02	   4.617600E-03	  -1.568367E-03	  -2.356209E-05	  -1.279373E+06	  -2.149840E+05	  -3.534359E+05	   3.219256E+06	   6.063998E+06	  -2.701146E+06	   0.000000E+00	   0.000000E+00	   1.398062E+08	   8.278072E+06	  -2.395827E+06	   0.000000E+00	   2.161512E+05	   7.785364E+05	   3.251898E+05	  -1.824948E+07	   6.823122E+06	   1.549989E+05
    3.3750	  -4.633062E-01	  -8.994882E+05	   1.203671E+06	   4.557345E+07	  -4.543723E+07	   2.311187E+07	  -2.505140E+06	  -1.417815E+00	  -5.276458E+00	   2.208505E-02	   4.530062E-04	   2.259656E-02	  -1.832678E+00	  -8.166744E-02	  -2.919003E-01	  -1.135216E-02	  -2.740534E-03	   4.063623E-04	  -5.294295E-05	  -4.195514E-02	  -1.341828E-01	  -2.226836E-02	   4.674945E-03	  -1.592083E-03	  -2.414160E-05	  -1.285331E+06	  -2.132813E+05	  -3.513844E+05	   3.177406E+06	   6.167814E+06	  -2.873496E+06	   0.000000E+00	   0.000000E+00	   1.398068E+08	   8.264890E+06	  -2.393852E+06	   0.000000E+00	   2.158613E+05	   7.749010E+05	   3.297668E+05	  -1.864251E+07	   6.970799E+06	   1.574487E+05
    3.3875	  -4.632844E-01	  -9.060650E+05	   1.197450E+06	   4.558419E+07	  -4.613971E+07	   2.346004E+07	  -2.671073E+06	  -1.418839E+00	  -5.280117E+00	   2.194140E-02	   4.569957E-04	   2.256254E-02	  -1.832678E+00	  -8.219370E-02	  -2.935794E-01	  -1.163237E-02	  -2.681766E-03	   3.863206E-04	  -5.324833E-05	  -4.228780E-02	  -1.345816E-01	  -2.258048E-02	   4.732434E-03	  -1.616358E-03	  -2.474412E-05	  -1.291289E+06	  -2.115786E+05	  -3.493329E+05	   3.135556E+06	   6.271629E+06	  -3.045845E+06	   0.000000E+00	   0.000000E+00	   1.398073E+08	   8.251986E+06	  -2.391970E+06	   0.000000E+00	   2.156691E+05	   7.714128E+05	   3.344312E+05	  -1.903479E+07	   7.120706E+06	   1.600141E+05
    3.4000	  -4.632626E-01	  -9.125689E+05	   1.191193E+06	   4.559501E+07	  -4.682411E+07	   2.380477E+07	  -2.836945E+06	  -1.419870E+00	  -5.283797E+00	   2.179423E-02	   4.610376E-04	   2.252931E-02	  -1.832679E+00	  -8.272409E-02	  -2.952633E-01	  -1.191649E-02	  -2.622295E-03	   3.659790E-04	  -5.356122E-05	  -4.262067E-02	  -1.349495E-01	  -2.289510E-02	   4.787957E-03	  -1.640353E-03	  -2.535391E-05	  -1.297247E+06	  -2.098759E+05	  -3.472814E+05	   3.093705E+06	   6.375445E+06	  -3.218195E+06	   0.000000E+00	   0.000000E+00	   1.398079E+08	   8.239364E+06	  -2.390186E+06	   0.000000E+00	   2.155059E+05	   7.678961E+05	   3.391325E+05	  -1.941576E+07	   7.268621E+06	   1.626187E+05
    3.4125	  -4.624557E-01	  -9.182632E+05	   1.183458E+06	   4.560604E+07	  -4.745170E+07	   2.414115E+07	  -3.012373E+06	  -1.420907E+00	  -5.287498E+00	   2.164347E-02	   4.651335E-04	   2.249686E-02	  -1.832679E+00	  -8.325850E-02	  -2.969513E-01	  -1.220454E-02	  -2.562155E-03	   3.453454E-04	  -5.388163E-05	  -4.287450E-02	  -1.350214E-01	  -2.319686E-02	   4.833280E-03	  -1.661540E-03	  -2.595531E-05	  -1.301773E+06	  -2.072566E+05	  -3.447957E+05	   3.043048E+06	   6.489206E+06	  -3.399894E+06	   0.000000E+00	   0.000000E+00	   1.398084E+08	   8.227026E+06	  -2.388498E+06	   0.000000E+00	   2.150727E+05	   7.633324E+05	   3.436453E+05	  -1.974860E+07	   7.403070E+06	   1.651867E+05
    3.4250	  -4.616490E-01	  -9.242182E+05	   1.174895E+06	   4.561704E+07	  -4.802990E+07	   2.446054E+07	  -3.187987E+06	  -1.421951E+00	  -5.291221E+00	   2.148910E-02	   4.692845E-04	   2.246520E-02	  -1.832680E+00	  -8.379517E-02	  -2.986369E-01	  -1.249622E-02	  -2.501552E-03	   3.244777E-04	  -5.420943E-05	  -4.308123E-02	  -1.349512E-01	  -2.349550E-02	   4.872355E-03	  -1.680606E-03	  -2.653889E-05	  -1.306299E+06	  -2.046373E+05	  -3.423101E+05	   2.992391E+06	   6.602966E+06	  -3.581593E+06	   0.000000E+00	   0.000000E+00	   1.398090E+08	   8.214975E+06	  -2.386909E+06	   0.000000E+00	   2.145181E+05	   7.583838E+05	   3.481122E+05	  -2.004870E+07	   7.526286E+06	   1.676726E+05
    3.4375	  -4.608422E-01	  -9.305857E+05	   1.165168E+06	   4.562786E+07	  -4.854547E+07	   2.475674E+07	  -3.363988E+06	  -1.423002E+00	  -5.294964E+00	   2.133105E-02	   4.734920E-04	   2.243435E-02	  -1.832681E+00	  -8.433433E-02	  -3.003218E-01	  -1.279163E-02	  -2.440474E-03	   3.033796E-04	  -5.454426E-05	  -4.321924E-02	  -1.346920E-01	  -2.378512E-02	   4.903368E-03	  -1.696708E-03	  -2.708556E-05	  -1.310825E+06	  -2.020180E+05	  -3.398245E+05	   2.941734E+06	   6.716727E+06	  -3.763292E+06	   0.000000E+00	   0.000000E+00	   1.398096E+08	   8.203214E+06	  -2.385420E+06	   0.000000E+00	   2.137739E+05	   7.528994E+05	   3.524468E+05	  -2.030699E+07	   7.634028E+06	   1.699838E+05
    3.4500	  -4.600354E-01	  -9.374875E+05	   1.154033E+06	   4.563847E+07	  -4.898871E+07	   2.502467E+07	  -3.540342E+06	  -1.424060E+00	  -5.298729E+00	   2.116929E-02	   4.777572E-04	   2.240431E-02	  -1.832681E+00	  -8.487475E-02	  -3.020021E-01	  -1.309063E-02	  -2.379059E-03	   2.821001E-04	  -5.488572E-05	  -4.327107E-02	  -1.342092E-01	  -2.406461E-02	   4.924994E-03	  -1.709163E-03	  -2.759545E-05	  -1.315351E+06	  -1.993987E+05	  -3.373388E+05	   2.891077E+06	   6.830488E+06	  -3.944992E+06	   0.000000E+00	   0.000000E+00	   1.398103E+08	   8.191744E+06	  -2.384032E+06	   0.000000E+00	   2.127848E+05	   7.467688E+05	   3.566327E+05	  -2.051684E+07	   7.722851E+06	   1.721213E+05
    3.4625	  -4.592286E-01	  -9.450099E+05	   1.141342E+06	   4.564882E+07	  -4.935390E+07	   2.526068E+07	  -3.717043E+06	  -1.425124E+00	  -5.302515E+00	   2.100377E-02	   4.820810E-04	   2.237508E-02	  -1.832682E+00	  -8.541529E-02	  -3.036752E-01	  -1.339305E-02	  -2.317426E-03	   2.606869E-04	  -5.523334E-05	  -4.322428E-02	  -1.334825E-01	  -2.433122E-02	   4.936450E-03	  -1.717479E-03	  -2.806682E-05	  -1.319877E+06	  -1.967794E+05	  -3.348532E+05	   2.840420E+06	   6.944248E+06	  -4.126691E+06	   0.000000E+00	   0.000000E+00	   1.398109E+08	   8.180568E+06	  -2.382746E+06	   0.000000E+00	   2.115119E+05	   7.399261E+05	   3.606295E+05	  -2.067432E+07	   7.790273E+06	   1.740769E+05
    3.4750	  -4.584218E-01	  -9.531961E+05	   1.127071E+06	   4.565885E+07	  -4.963998E+07	   2.546274E+07	  -3.894032E+06	  -1.426195E+00	  -5.306321E+00	   2.083445E-02	   4.864643E-04	   2.234666E-02	  -1.832682E+00	  -8.595467E-02	  -3.053378E-01	  -1.369873E-02	  -2.255706E-03	   2.391937E-04	  -5.558666E-05	  -4.307238E-02	  -1.325086E-01	  -2.458316E-02	   4.937597E-03	  -1.721393E-03	  -2.850267E-05	  -1.324403E+06	  -1.941601E+05	  -3.323676E+05	   2.789764E+06	   7.058009E+06	  -4.308390E+06	   0.000000E+00	   0.000000E+00	   1.398115E+08	   8.169684E+06	  -2.381562E+06	   0.000000E+00	   2.099356E+05	   7.323604E+05	   3.644109E+05	  -2.077874E+07	   7.834944E+06	   1.758656E+05
    3.4875	  -4.576150E-01	  -9.620470E+05	   1.111316E+06	   4.566855E+07	  -4.985070E+07	   2.563054E+07	  -4.071246E+06	  -1.427273E+00	  -5.310148E+00	   2.066129E-02	   4.909076E-04	   2.231906E-02	  -1.832683E+00	  -8.649156E-02	  -3.069870E-01	  -1.400748E-02	  -2.194022E-03	   2.176755E-04	  -5.594530E-05	  -4.281483E-02	  -1.313006E-01	  -2.481925E-02	   4.928950E-03	  -1.720871E-03	  -2.890662E-05	  -1.328929E+06	  -1.915408E+05	  -3.298819E+05	   2.739107E+06	   7.171770E+06	  -4.490089E+06	   0.000000E+00	   0.000000E+00	   1.398122E+08	   8.159094E+06	  -2.380480E+06	   0.000000E+00	   2.080550E+05	   7.241141E+05	   3.679596E+05	  -2.083267E+07	   7.856666E+06	   1.775053E+05
    3.5000	  -4.568082E-01	  -9.715254E+05	   1.094283E+06	   4.567788E+07	  -4.999413E+07	   2.576525E+07	  -4.248634E+06	  -1.428357E+00	  -5.313995E+00	   2.048425E-02	   4.954113E-04	   2.229227E-02	  -1.832684E+00	  -8.702467E-02	  -3.086200E-01	  -1.431910E-02	  -2.132493E-03	   1.961874E-04	  -5.630885E-05	  -4.245648E-02	  -1.298878E-01	  -2.503886E-02	   4.911620E-03	  -1.716087E-03	  -2.928158E-05	  -1.333455E+06	  -1.889215E+05	  -3.273962E+05	   2.688450E+06	   7.285530E+06	  -4.671788E+06	   0.000000E+00	   0.000000E+00	   1.398129E+08	   8.148798E+06	  -2.379500E+06	   0.000000E+00	   2.058866E+05	   7.152804E+05	   3.712662E+05	  -2.084165E+07	   7.856284E+06	   1.790104E+05
    3.5125	  -4.560014E-01	  -9.815629E+05	   1.076272E+06	   4.568684E+07	  -5.008201E+07	   2.586932E+07	  -4.426191E+06	  -1.429448E+00	  -5.317863E+00	   2.030330E-02	   4.999752E-04	   2.226629E-02	  -1.832684E+00	  -8.755279E-02	  -3.102345E-01	  -1.463337E-02	  -2.071218E-03	   1.747812E-04	  -5.667697E-05	  -4.200661E-02	  -1.283120E-01	  -2.524182E-02	   4.887220E-03	  -1.707388E-03	  -2.962703E-05	  -1.337981E+06	  -1.863022E+05	  -3.249106E+05	   2.637793E+06	   7.399291E+06	  -4.853487E+06	   0.000000E+00	   0.000000E+00	   1.398136E+08	   8.138794E+06	  -2.378623E+06	   0.000000E+00	   2.034611E+05	   7.059937E+05	   3.743284E+05	  -2.081374E+07	   7.835504E+06	   1.803787E+05
