
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 24-Apr-2025 at 17:56:06.

 
 
 
      Time        FAIRTEN1       LINE1NBFX         ROD1SUB      LINE1N15PX
       (s)             (N)             (N)          (frac)             (m)
   14.0700   2.2813115E+07   4.5640626E+06   5.3179972E-01   2.9522926E+01
   14.0710   2.2813133E+07   4.5639610E+06   5.3167392E-01   2.9522932E+01
   14.0720   2.2813152E+07   4.5638594E+06   5.3154812E-01   2.9522938E+01
   14.0730   2.2813171E+07   4.5637578E+06   5.3142233E-01   2.9522944E+01
   14.0740   2.2813189E+07   4.5636562E+06   5.3129653E-01   2.9522950E+01
   14.0750   2.2813208E+07   4.5635546E+06   5.3117073E-01   2.9522956E+01
   14.0760   2.2813227E+07   4.5634531E+06   5.3104493E-01   2.9522961E+01
   14.0770   2.2813245E+07   4.5633515E+06   5.3091913E-01   2.9522967E+01
   14.0780   2.2813264E+07   4.5632500E+06   5.3079333E-01   2.9522973E+01
   14.0790   2.2813283E+07   4.5631484E+06   5.3066753E-01   2.9522979E+01
   14.0800   2.2813301E+07   4.5630469E+06   5.3054173E-01   2.9522985E+01
   14.0810   2.2813320E+07   4.5629454E+06   5.3041593E-01   2.9522991E+01
   14.0820   2.2813338E+07   4.5628439E+06   5.3029014E-01   2.9522997E+01
   14.0830   2.2813357E+07   4.5627425E+06   5.3016434E-01   2.9523003E+01
   14.0840   2.2813375E+07   4.5626410E+06   5.3003854E-01   2.9523009E+01
   14.0850   2.2813394E+07   4.5625395E+06   5.2991274E-01   2.9523015E+01
   14.0860   2.2813413E+07   4.5624381E+06   5.2978694E-01   2.9523020E+01
   14.0870   2.2813431E+07   4.5623366E+06   5.2966114E-01   2.9523026E+01
   14.0880   2.2813450E+07   4.5622352E+06   5.2953534E-01   2.9523032E+01
   14.0890   2.2813468E+07   4.5621338E+06   5.2940954E-01   2.9523038E+01
   14.0900   2.2813487E+07   4.5620324E+06   5.2928374E-01   2.9523044E+01
   14.0910   2.2813505E+07   4.5619310E+06   5.2915794E-01   2.9523050E+01
   14.0920   2.2813524E+07   4.5618296E+06   5.2903215E-01   2.9523056E+01
   14.0930   2.2813542E+07   4.5617283E+06   5.2890635E-01   2.9523062E+01
   14.0940   2.2813561E+07   4.5616269E+06   5.2878055E-01   2.9523067E+01
   14.0950   2.2813579E+07   4.5615256E+06   5.2865475E-01   2.9523073E+01
   14.0960   2.2813598E+07   4.5614242E+06   5.2852895E-01   2.9523079E+01
   14.0970   2.2813616E+07   4.5613229E+06   5.2840315E-01   2.9523085E+01
   14.0980   2.2813635E+07   4.5612216E+06   5.2827736E-01   2.9523091E+01
   14.0990   2.2813653E+07   4.5611203E+06   5.2815155E-01   2.9523097E+01
   14.1000   2.2813672E+07   4.5610190E+06   5.2802576E-01   2.9523103E+01
   14.1010   2.2813676E+07   4.5609151E+06   5.2789688E-01   2.9523109E+01
   14.1020   2.2813681E+07   4.5608111E+06   5.2776802E-01   2.9523114E+01
   14.1030   2.2813685E+07   4.5607071E+06   5.2763915E-01   2.9523120E+01
   14.1040   2.2813689E+07   4.5606032E+06   5.2751028E-01   2.9523126E+01
   14.1050   2.2813693E+07   4.5604992E+06   5.2738141E-01   2.9523132E+01
   14.1060   2.2813696E+07   4.5603951E+06   5.2725254E-01   2.9523138E+01
   14.1070   2.2813700E+07   4.5602911E+06   5.2712367E-01   2.9523144E+01
   14.1080   2.2813704E+07   4.5601871E+06   5.2699480E-01   2.9523149E+01
   14.1090   2.2813708E+07   4.5600832E+06   5.2686593E-01   2.9523155E+01
   14.1100   2.2813711E+07   4.5599791E+06   5.2673706E-01   2.9523161E+01
   14.1110   2.2813715E+07   4.5598751E+06   5.2660819E-01   2.9523167E+01
   14.1120   2.2813718E+07   4.5597711E+06   5.2647932E-01   2.9523173E+01
   14.1130   2.2813721E+07   4.5596671E+06   5.2635045E-01   2.9523179E+01
   14.1140   2.2813725E+07   4.5595632E+06   5.2622158E-01   2.9523184E+01
   14.1150   2.2813728E+07   4.5594592E+06   5.2609271E-01   2.9523190E+01
   14.1160   2.2813731E+07   4.5593552E+06   5.2596384E-01   2.9523196E+01
   14.1170   2.2813735E+07   4.5592512E+06   5.2583497E-01   2.9523202E+01
   14.1180   2.2813738E+07   4.5591472E+06   5.2570610E-01   2.9523208E+01
   14.1190   2.2813741E+07   4.5590433E+06   5.2557724E-01   2.9523214E+01
   14.1200   2.2813744E+07   4.5589393E+06   5.2544837E-01   2.9523219E+01
   14.1210   2.2813747E+07   4.5588354E+06   5.2531949E-01   2.9523225E+01
   14.1220   2.2813750E+07   4.5587314E+06   5.2519062E-01   2.9523231E+01
   14.1230   2.2813753E+07   4.5586275E+06   5.2506176E-01   2.9523237E+01
   14.1240   2.2813756E+07   4.5585236E+06   5.2493289E-01   2.9523243E+01
   14.1250   2.2813759E+07   4.5584197E+06   5.2480402E-01   2.9523248E+01
   14.1260   2.2813762E+07   4.5583158E+06   5.2467515E-01   2.9523254E+01
   14.1270   2.2813765E+07   4.5582119E+06   5.2454628E-01   2.9523260E+01
   14.1280   2.2813768E+07   4.5581081E+06   5.2441741E-01   2.9523266E+01
   14.1290   2.2813771E+07   4.5580042E+06   5.2428854E-01   2.9523272E+01
   14.1300   2.2813774E+07   4.5579004E+06   5.2415967E-01   2.9523277E+01
   14.1310   2.2813777E+07   4.5577965E+06   5.2403080E-01   2.9523283E+01
   14.1320   2.2813780E+07   4.5576926E+06   5.2390193E-01   2.9523289E+01
   14.1330   2.2813783E+07   4.5575888E+06   5.2377306E-01   2.9523295E+01
   14.1340   2.2813786E+07   4.5574850E+06   5.2364419E-01   2.9523301E+01
   14.1350   2.2813788E+07   4.5573812E+06   5.2351532E-01   2.9523306E+01
   14.1360   2.2813791E+07   4.5572774E+06   5.2338645E-01   2.9523312E+01
   14.1370   2.2813794E+07   4.5571736E+06   5.2325758E-01   2.9523318E+01
   14.1380   2.2813797E+07   4.5570698E+06   5.2312872E-01   2.9523324E+01
   14.1390   2.2813800E+07   4.5569661E+06   5.2299985E-01   2.9523330E+01
   14.1400   2.2813803E+07   4.5568623E+06   5.2287098E-01   2.9523335E+01
   14.1410   2.2813805E+07   4.5567586E+06   5.2274211E-01   2.9523341E+01
   14.1420   2.2813808E+07   4.5566549E+06   5.2261324E-01   2.9523347E+01
   14.1430   2.2813811E+07   4.5565512E+06   5.2248437E-01   2.9523353E+01
   14.1440   2.2813814E+07   4.5564475E+06   5.2235550E-01   2.9523358E+01
   14.1450   2.2813816E+07   4.5563438E+06   5.2222663E-01   2.9523364E+01
   14.1460   2.2813819E+07   4.5562401E+06   5.2209776E-01   2.9523370E+01
   14.1470   2.2813822E+07   4.5561364E+06   5.2196889E-01   2.9523376E+01
   14.1480   2.2813825E+07   4.5560327E+06   5.2184002E-01   2.9523381E+01
   14.1490   2.2813827E+07   4.5559291E+06   5.2171115E-01   2.9523387E+01
   14.1500   2.2813830E+07   4.5558255E+06   5.2158228E-01   2.9523393E+01
   14.1510   2.2813833E+07   4.5557219E+06   5.2145341E-01   2.9523399E+01
   14.1520   2.2813835E+07   4.5556182E+06   5.2132454E-01   2.9523405E+01
   14.1530   2.2813838E+07   4.5555147E+06   5.2119567E-01   2.9523410E+01
   14.1540   2.2813841E+07   4.5554111E+06   5.2106680E-01   2.9523416E+01
   14.1550   2.2813843E+07   4.5553075E+06   5.2093793E-01   2.9523422E+01
   14.1560   2.2813846E+07   4.5552039E+06   5.2080906E-01   2.9523428E+01
   14.1570   2.2813849E+07   4.5551004E+06   5.2068020E-01   2.9523433E+01
   14.1580   2.2813851E+07   4.5549968E+06   5.2055133E-01   2.9523439E+01
   14.1590   2.2813854E+07   4.5548933E+06   5.2042246E-01   2.9523445E+01
   14.1600   2.2813857E+07   4.5547898E+06   5.2029359E-01   2.9523450E+01
   14.1610   2.2813859E+07   4.5546863E+06   5.2016472E-01   2.9523456E+01
   14.1620   2.2813862E+07   4.5545828E+06   5.2003585E-01   2.9523462E+01
   14.1630   2.2813864E+07   4.5544793E+06   5.1990698E-01   2.9523468E+01
   14.1640   2.2813867E+07   4.5543759E+06   5.1977811E-01   2.9523473E+01
   14.1650   2.2813870E+07   4.5542724E+06   5.1964924E-01   2.9523479E+01
   14.1660   2.2813872E+07   4.5541690E+06   5.1952037E-01   2.9523485E+01
   14.1670   2.2813875E+07   4.5540655E+06   5.1939150E-01   2.9523491E+01
   14.1680   2.2813877E+07   4.5539621E+06   5.1926263E-01   2.9523496E+01
   14.1690   2.2813880E+07   4.5538587E+06   5.1913376E-01   2.9523502E+01
   14.1700   2.2813882E+07   4.5537553E+06   5.1900489E-01   2.9523508E+01
   14.1710   2.2813885E+07   4.5536519E+06   5.1887602E-01   2.9523513E+01
   14.1720   2.2813888E+07   4.5535486E+06   5.1874715E-01   2.9523519E+01
   14.1730   2.2813890E+07   4.5534452E+06   5.1861828E-01   2.9523525E+01
   14.1740   2.2813893E+07   4.5533419E+06   5.1848941E-01   2.9523531E+01
   14.1750   2.2813895E+07   4.5532386E+06   5.1836054E-01   2.9523536E+01
   14.1760   2.2813898E+07   4.5531353E+06   5.1823168E-01   2.9523542E+01
   14.1770   2.2813900E+07   4.5530319E+06   5.1810280E-01   2.9523548E+01
   14.1780   2.2813903E+07   4.5529286E+06   5.1797394E-01   2.9523553E+01
   14.1790   2.2813905E+07   4.5528254E+06   5.1784506E-01   2.9523559E+01
   14.1800   2.2813907E+07   4.5527221E+06   5.1771620E-01   2.9523565E+01
   14.1810   2.2813910E+07   4.5526189E+06   5.1758733E-01   2.9523570E+01
   14.1820   2.2813912E+07   4.5525156E+06   5.1745846E-01   2.9523576E+01
   14.1830   2.2813915E+07   4.5524124E+06   5.1732959E-01   2.9523582E+01
   14.1840   2.2813917E+07   4.5523092E+06   5.1720072E-01   2.9523588E+01
   14.1850   2.2813920E+07   4.5522060E+06   5.1707185E-01   2.9523593E+01
   14.1860   2.2813922E+07   4.5521028E+06   5.1694298E-01   2.9523599E+01
   14.1870   2.2813925E+07   4.5519996E+06   5.1681411E-01   2.9523605E+01
   14.1880   2.2813927E+07   4.5518965E+06   5.1668524E-01   2.9523610E+01
   14.1890   2.2813929E+07   4.5517933E+06   5.1655637E-01   2.9523616E+01
   14.1900   2.2813932E+07   4.5516902E+06   5.1642750E-01   2.9523622E+01
   14.1910   2.2813934E+07   4.5515870E+06   5.1629863E-01   2.9523627E+01
   14.1920   2.2813937E+07   4.5514839E+06   5.1616976E-01   2.9523633E+01
   14.1930   2.2813939E+07   4.5513808E+06   5.1604089E-01   2.9523639E+01
   14.1940   2.2813941E+07   4.5512778E+06   5.1591202E-01   2.9523644E+01
   14.1950   2.2813944E+07   4.5511747E+06   5.1578315E-01   2.9523650E+01
   14.1960   2.2813946E+07   4.5510717E+06   5.1565428E-01   2.9523656E+01
   14.1970   2.2813948E+07   4.5509686E+06   5.1552542E-01   2.9523661E+01
   14.1980   2.2813951E+07   4.5508656E+06   5.1539655E-01   2.9523667E+01
   14.1990   2.2813953E+07   4.5507626E+06   5.1526767E-01   2.9523673E+01
   14.2000   2.2813955E+07   4.5506596E+06   5.1513881E-01   2.9523678E+01
   14.2010   2.2813944E+07   4.5505549E+06   5.1500828E-01   2.9523684E+01
   14.2020   2.2813932E+07   4.5504502E+06   5.1487775E-01   2.9523690E+01
   14.2030   2.2813920E+07   4.5503455E+06   5.1474722E-01   2.9523695E+01
   14.2040   2.2813908E+07   4.5502408E+06   5.1461670E-01   2.9523701E+01
   14.2050   2.2813896E+07   4.5501361E+06   5.1448617E-01   2.9523707E+01
   14.2060   2.2813884E+07   4.5500313E+06   5.1435564E-01   2.9523712E+01
   14.2070   2.2813871E+07   4.5499266E+06   5.1422511E-01   2.9523718E+01
   14.2080   2.2813859E+07   4.5498219E+06   5.1409458E-01   2.9523724E+01
   14.2090   2.2813846E+07   4.5497171E+06   5.1396405E-01   2.9523729E+01
   14.2100   2.2813834E+07   4.5496124E+06   5.1383353E-01   2.9523735E+01
   14.2110   2.2813821E+07   4.5495077E+06   5.1370300E-01   2.9523740E+01
   14.2120   2.2813809E+07   4.5494030E+06   5.1357247E-01   2.9523746E+01
   14.2130   2.2813796E+07   4.5492983E+06   5.1344194E-01   2.9523752E+01
   14.2140   2.2813783E+07   4.5491936E+06   5.1331141E-01   2.9523757E+01
   14.2150   2.2813770E+07   4.5490889E+06   5.1318088E-01   2.9523763E+01
   14.2160   2.2813758E+07   4.5489842E+06   5.1305036E-01   2.9523769E+01
   14.2170   2.2813745E+07   4.5488796E+06   5.1291983E-01   2.9523774E+01
   14.2180   2.2813732E+07   4.5487749E+06   5.1278930E-01   2.9523780E+01
   14.2190   2.2813719E+07   4.5486702E+06   5.1265877E-01   2.9523785E+01
   14.2200   2.2813706E+07   4.5485656E+06   5.1252825E-01   2.9523791E+01
   14.2210   2.2813693E+07   4.5484609E+06   5.1239772E-01   2.9523797E+01
   14.2220   2.2813680E+07   4.5483563E+06   5.1226719E-01   2.9523802E+01
   14.2230   2.2813667E+07   4.5482516E+06   5.1213666E-01   2.9523808E+01
   14.2240   2.2813654E+07   4.5481470E+06   5.1200613E-01   2.9523814E+01
   14.2250   2.2813641E+07   4.5480424E+06   5.1187560E-01   2.9523819E+01
   14.2260   2.2813628E+07   4.5479378E+06   5.1174508E-01   2.9523825E+01
   14.2270   2.2813614E+07   4.5478332E+06   5.1161455E-01   2.9523830E+01
   14.2280   2.2813601E+07   4.5477287E+06   5.1148402E-01   2.9523836E+01
   14.2290   2.2813588E+07   4.5476241E+06   5.1135349E-01   2.9523842E+01
   14.2300   2.2813575E+07   4.5475196E+06   5.1122296E-01   2.9523847E+01
   14.2310   2.2813562E+07   4.5474151E+06   5.1109244E-01   2.9523853E+01
   14.2320   2.2813549E+07   4.5473105E+06   5.1096191E-01   2.9523858E+01
   14.2330   2.2813535E+07   4.5472060E+06   5.1083138E-01   2.9523864E+01
   14.2340   2.2813522E+07   4.5471015E+06   5.1070085E-01   2.9523870E+01
   14.2350   2.2813509E+07   4.5469970E+06   5.1057032E-01   2.9523875E+01
   14.2360   2.2813496E+07   4.5468926E+06   5.1043980E-01   2.9523881E+01
   14.2370   2.2813483E+07   4.5467881E+06   5.1030927E-01   2.9523886E+01
   14.2380   2.2813469E+07   4.5466836E+06   5.1017874E-01   2.9523892E+01
   14.2390   2.2813456E+07   4.5465792E+06   5.1004821E-01   2.9523897E+01
   14.2400   2.2813443E+07   4.5464748E+06   5.0991768E-01   2.9523903E+01
   14.2410   2.2813430E+07   4.5463704E+06   5.0978716E-01   2.9523909E+01
   14.2420   2.2813416E+07   4.5462660E+06   5.0965663E-01   2.9523914E+01
   14.2430   2.2813403E+07   4.5461616E+06   5.0952610E-01   2.9523920E+01
   14.2440   2.2813390E+07   4.5460572E+06   5.0939557E-01   2.9523925E+01
   14.2450   2.2813376E+07   4.5459529E+06   5.0926504E-01   2.9523931E+01
   14.2460   2.2813363E+07   4.5458485E+06   5.0913452E-01   2.9523937E+01
   14.2470   2.2813350E+07   4.5457442E+06   5.0900399E-01   2.9523942E+01
   14.2480   2.2813336E+07   4.5456399E+06   5.0887346E-01   2.9523948E+01
   14.2490   2.2813323E+07   4.5455356E+06   5.0874293E-01   2.9523953E+01
   14.2500   2.2813310E+07   4.5454313E+06   5.0861240E-01   2.9523959E+01
   14.2510   2.2813296E+07   4.5453270E+06   5.0848188E-01   2.9523964E+01
   14.2520   2.2813283E+07   4.5452227E+06   5.0835135E-01   2.9523970E+01
   14.2530   2.2813270E+07   4.5451185E+06   5.0822082E-01   2.9523975E+01
   14.2540   2.2813256E+07   4.5450143E+06   5.0809029E-01   2.9523981E+01
   14.2550   2.2813243E+07   4.5449101E+06   5.0795976E-01   2.9523987E+01
   14.2560   2.2813229E+07   4.5448058E+06   5.0782923E-01   2.9523992E+01
   14.2570   2.2813216E+07   4.5447016E+06   5.0769871E-01   2.9523998E+01
   14.2580   2.2813203E+07   4.5445975E+06   5.0756818E-01   2.9524003E+01
   14.2590   2.2813189E+07   4.5444933E+06   5.0743765E-01   2.9524009E+01
   14.2600   2.2813176E+07   4.5443892E+06   5.0730712E-01   2.9524014E+01
   14.2610   2.2813162E+07   4.5442850E+06   5.0717659E-01   2.9524020E+01
   14.2620   2.2813149E+07   4.5441809E+06   5.0704607E-01   2.9524025E+01
   14.2630   2.2813135E+07   4.5440768E+06   5.0691554E-01   2.9524031E+01
   14.2640   2.2813122E+07   4.5439727E+06   5.0678501E-01   2.9524036E+01
   14.2650   2.2813108E+07   4.5438686E+06   5.0665448E-01   2.9524042E+01
   14.2660   2.2813095E+07   4.5437645E+06   5.0652395E-01   2.9524047E+01
   14.2670   2.2813082E+07   4.5436605E+06   5.0639343E-01   2.9524053E+01
   14.2680   2.2813068E+07   4.5435564E+06   5.0626290E-01   2.9524059E+01
   14.2690   2.2813055E+07   4.5434524E+06   5.0613237E-01   2.9524064E+01
   14.2700   2.2813041E+07   4.5433484E+06   5.0600184E-01   2.9524070E+01
   14.2710   2.2813028E+07   4.5432444E+06   5.0587131E-01   2.9524075E+01
   14.2720   2.2813014E+07   4.5431404E+06   5.0574078E-01   2.9524081E+01
   14.2730   2.2813001E+07   4.5430364E+06   5.0561026E-01   2.9524086E+01
   14.2740   2.2812987E+07   4.5429325E+06   5.0547973E-01   2.9524092E+01
   14.2750   2.2812974E+07   4.5428285E+06   5.0534920E-01   2.9524097E+01
   14.2760   2.2812960E+07   4.5427246E+06   5.0521867E-01   2.9524103E+01
   14.2770   2.2812947E+07   4.5426207E+06   5.0508814E-01   2.9524108E+01
   14.2780   2.2812933E+07   4.5425168E+06   5.0495762E-01   2.9524114E+01
   14.2790   2.2812919E+07   4.5424129E+06   5.0482709E-01   2.9524119E+01
   14.2800   2.2812906E+07   4.5423090E+06   5.0469656E-01   2.9524125E+01
   14.2810   2.2812892E+07   4.5422052E+06   5.0456603E-01   2.9524130E+01
   14.2820   2.2812879E+07   4.5421014E+06   5.0443550E-01   2.9524136E+01
   14.2830   2.2812865E+07   4.5419976E+06   5.0430498E-01   2.9524141E+01
   14.2840   2.2812852E+07   4.5418937E+06   5.0417445E-01   2.9524147E+01
   14.2850   2.2812838E+07   4.5417900E+06   5.0404392E-01   2.9524152E+01
   14.2860   2.2812824E+07   4.5416862E+06   5.0391339E-01   2.9524158E+01
   14.2870   2.2812811E+07   4.5415824E+06   5.0378286E-01   2.9524163E+01
   14.2880   2.2812797E+07   4.5414786E+06   5.0365234E-01   2.9524169E+01
   14.2890   2.2812784E+07   4.5413749E+06   5.0352181E-01   2.9524174E+01
   14.2900   2.2812770E+07   4.5412712E+06   5.0339128E-01   2.9524180E+01
   14.2910   2.2812756E+07   4.5411675E+06   5.0326075E-01   2.9524185E+01
   14.2920   2.2812743E+07   4.5410638E+06   5.0313022E-01   2.9524191E+01
   14.2930   2.2812729E+07   4.5409601E+06   5.0299970E-01   2.9524196E+01
   14.2940   2.2812716E+07   4.5408564E+06   5.0286917E-01   2.9524202E+01
   14.2950   2.2812702E+07   4.5407528E+06   5.0273864E-01   2.9524207E+01
   14.2960   2.2812688E+07   4.5406492E+06   5.0260811E-01   2.9524213E+01
   14.2970   2.2812675E+07   4.5405456E+06   5.0247758E-01   2.9524218E+01
   14.2980   2.2812661E+07   4.5404419E+06   5.0234705E-01   2.9524223E+01
   14.2990   2.2812647E+07   4.5403384E+06   5.0221653E-01   2.9524229E+01
   14.3000   2.2812634E+07   4.5402348E+06   5.0208600E-01   2.9524234E+01
   14.3010   2.2812606E+07   4.5401305E+06   5.0195524E-01   2.9524240E+01
   14.3020   2.2812579E+07   4.5400262E+06   5.0182448E-01   2.9524245E+01
   14.3030   2.2812551E+07   4.5399219E+06   5.0169373E-01   2.9524251E+01
   14.3040   2.2812524E+07   4.5398176E+06   5.0156297E-01   2.9524256E+01
   14.3050   2.2812496E+07   4.5397133E+06   5.0143221E-01   2.9524262E+01
   14.3060   2.2812468E+07   4.5396090E+06   5.0130146E-01   2.9524267E+01
   14.3070   2.2812440E+07   4.5395047E+06   5.0117070E-01   2.9524273E+01
   14.3080   2.2812412E+07   4.5394004E+06   5.0103994E-01   2.9524278E+01
   14.3090   2.2812384E+07   4.5392960E+06   5.0090919E-01   2.9524284E+01
   14.3100   2.2812356E+07   4.5391917E+06   5.0077843E-01   2.9524289E+01
   14.3110   2.2812327E+07   4.5390874E+06   5.0064767E-01   2.9524294E+01
   14.3120   2.2812299E+07   4.5389831E+06   5.0051692E-01   2.9524300E+01
   14.3130   2.2812271E+07   4.5388789E+06   5.0038616E-01   2.9524305E+01
   14.3140   2.2812242E+07   4.5387746E+06   5.0025540E-01   2.9524311E+01
   14.3150   2.2812214E+07   4.5386703E+06   5.0012465E-01   2.9524316E+01
   14.3160   2.2812185E+07   4.5385660E+06   4.9999389E-01   2.9524322E+01
   14.3170   2.2812157E+07   4.5384617E+06   4.9986313E-01   2.9524327E+01
   14.3180   2.2812128E+07   4.5383575E+06   4.9973238E-01   2.9524332E+01
   14.3190   2.2812100E+07   4.5382532E+06   4.9960162E-01   2.9524338E+01
   14.3200   2.2812071E+07   4.5381490E+06   4.9947086E-01   2.9524343E+01
   14.3210   2.2812042E+07   4.5380448E+06   4.9934011E-01   2.9524349E+01
   14.3220   2.2812014E+07   4.5379406E+06   4.9920935E-01   2.9524354E+01
   14.3230   2.2811985E+07   4.5378364E+06   4.9907859E-01   2.9524360E+01
   14.3240   2.2811956E+07   4.5377322E+06   4.9894784E-01   2.9524365E+01
   14.3250   2.2811928E+07   4.5376280E+06   4.9881708E-01   2.9524370E+01
   14.3260   2.2811899E+07   4.5375239E+06   4.9868632E-01   2.9524376E+01
   14.3270   2.2811870E+07   4.5374197E+06   4.9855557E-01   2.9524381E+01
   14.3280   2.2811841E+07   4.5373156E+06   4.9842481E-01   2.9524387E+01
   14.3290   2.2811813E+07   4.5372115E+06   4.9829405E-01   2.9524392E+01
   14.3300   2.2811784E+07   4.5371073E+06   4.9816330E-01   2.9524398E+01
   14.3310   2.2811755E+07   4.5370033E+06   4.9803254E-01   2.9524403E+01
   14.3320   2.2811726E+07   4.5368992E+06   4.9790178E-01   2.9524408E+01
   14.3330   2.2811697E+07   4.5367951E+06   4.9777103E-01   2.9524414E+01
   14.3340   2.2811669E+07   4.5366910E+06   4.9764027E-01   2.9524419E+01
   14.3350   2.2811640E+07   4.5365870E+06   4.9750951E-01   2.9524425E+01
   14.3360   2.2811611E+07   4.5364830E+06   4.9737875E-01   2.9524430E+01
   14.3370   2.2811582E+07   4.5363790E+06   4.9724800E-01   2.9524435E+01
   14.3380   2.2811553E+07   4.5362750E+06   4.9711724E-01   2.9524441E+01
   14.3390   2.2811525E+07   4.5361710E+06   4.9698649E-01   2.9524446E+01
   14.3400   2.2811496E+07   4.5360670E+06   4.9685573E-01   2.9524452E+01
   14.3410   2.2811467E+07   4.5359631E+06   4.9672497E-01   2.9524457E+01
   14.3420   2.2811438E+07   4.5358591E+06   4.9659421E-01   2.9524462E+01
   14.3430   2.2811409E+07   4.5357552E+06   4.9646346E-01   2.9524468E+01
   14.3440   2.2811380E+07   4.5356513E+06   4.9633270E-01   2.9524473E+01
   14.3450   2.2811351E+07   4.5355474E+06   4.9620194E-01   2.9524478E+01
   14.3460   2.2811322E+07   4.5354435E+06   4.9607119E-01   2.9524484E+01
   14.3470   2.2811293E+07   4.5353397E+06   4.9594043E-01   2.9524489E+01
   14.3480   2.2811265E+07   4.5352358E+06   4.9580967E-01   2.9524495E+01
   14.3490   2.2811236E+07   4.5351320E+06   4.9567892E-01   2.9524500E+01
   14.3500   2.2811207E+07   4.5350282E+06   4.9554816E-01   2.9524505E+01
   14.3510   2.2811178E+07   4.5349244E+06   4.9541740E-01   2.9524511E+01
   14.3520   2.2811149E+07   4.5348206E+06   4.9528665E-01   2.9524516E+01
   14.3530   2.2811120E+07   4.5347168E+06   4.9515589E-01   2.9524521E+01
   14.3540   2.2811091E+07   4.5346130E+06   4.9502513E-01   2.9524527E+01
   14.3550   2.2811062E+07   4.5345093E+06   4.9489438E-01   2.9524532E+01
   14.3560   2.2811033E+07   4.5344056E+06   4.9476362E-01   2.9524538E+01
   14.3570   2.2811004E+07   4.5343019E+06   4.9463286E-01   2.9524543E+01
   14.3580   2.2810975E+07   4.5341982E+06   4.9450211E-01   2.9524548E+01
   14.3590   2.2810946E+07   4.5340945E+06   4.9437135E-01   2.9524554E+01
   14.3600   2.2810918E+07   4.5339909E+06   4.9424059E-01   2.9524559E+01
   14.3610   2.2810889E+07   4.5338872E+06   4.9410984E-01   2.9524564E+01
   14.3620   2.2810860E+07   4.5337835E+06   4.9397908E-01   2.9524570E+01
   14.3630   2.2810831E+07   4.5336799E+06   4.9384832E-01   2.9524575E+01
   14.3640   2.2810802E+07   4.5335763E+06   4.9371757E-01   2.9524580E+01
   14.3650   2.2810773E+07   4.5334727E+06   4.9358681E-01   2.9524586E+01
   14.3660   2.2810744E+07   4.5333692E+06   4.9345605E-01   2.9524591E+01
   14.3670   2.2810715E+07   4.5332656E+06   4.9332530E-01   2.9524596E+01
   14.3680   2.2810686E+07   4.5331621E+06   4.9319454E-01   2.9524602E+01
   14.3690   2.2810657E+07   4.5330586E+06   4.9306378E-01   2.9524607E+01
   14.3700   2.2810628E+07   4.5329551E+06   4.9293303E-01   2.9524612E+01
   14.3710   2.2810599E+07   4.5328516E+06   4.9280227E-01   2.9524618E+01
   14.3720   2.2810570E+07   4.5327481E+06   4.9267151E-01   2.9524623E+01
   14.3730   2.2810541E+07   4.5326446E+06   4.9254075E-01   2.9524628E+01
   14.3740   2.2810512E+07   4.5325412E+06   4.9241000E-01   2.9524634E+01
   14.3750   2.2810483E+07   4.5324378E+06   4.9227924E-01   2.9524639E+01
   14.3760   2.2810454E+07   4.5323344E+06   4.9214849E-01   2.9524644E+01
   14.3770   2.2810425E+07   4.5322309E+06   4.9201773E-01   2.9524650E+01
   14.3780   2.2810396E+07   4.5321276E+06   4.9188697E-01   2.9524655E+01
   14.3790   2.2810367E+07   4.5320242E+06   4.9175622E-01   2.9524660E+01
   14.3800   2.2810338E+07   4.5319209E+06   4.9162546E-01   2.9524666E+01
   14.3810   2.2810309E+07   4.5318175E+06   4.9149470E-01   2.9524671E+01
   14.3820   2.2810280E+07   4.5317142E+06   4.9136394E-01   2.9524676E+01
   14.3830   2.2810251E+07   4.5316109E+06   4.9123319E-01   2.9524682E+01
   14.3840   2.2810222E+07   4.5315077E+06   4.9110243E-01   2.9524687E+01
   14.3850   2.2810193E+07   4.5314044E+06   4.9097167E-01   2.9524692E+01
   14.3860   2.2810164E+07   4.5313011E+06   4.9084092E-01   2.9524698E+01
   14.3870   2.2810135E+07   4.5311979E+06   4.9071016E-01   2.9524703E+01
   14.3880   2.2810106E+07   4.5310947E+06   4.9057940E-01   2.9524708E+01
   14.3890   2.2810077E+07   4.5309915E+06   4.9044865E-01   2.9524713E+01
   14.3900   2.2810048E+07   4.5308883E+06   4.9031789E-01   2.9524719E+01
   14.3910   2.2810019E+07   4.5307851E+06   4.9018713E-01   2.9524724E+01
   14.3920   2.2809990E+07   4.5306820E+06   4.9005638E-01   2.9524729E+01
   14.3930   2.2809961E+07   4.5305789E+06   4.8992562E-01   2.9524735E+01
   14.3940   2.2809932E+07   4.5304758E+06   4.8979486E-01   2.9524740E+01
   14.3950   2.2809903E+07   4.5303727E+06   4.8966411E-01   2.9524745E+01
   14.3960   2.2809874E+07   4.5302696E+06   4.8953335E-01   2.9524751E+01
   14.3970   2.2809845E+07   4.5301665E+06   4.8940259E-01   2.9524756E+01
   14.3980   2.2809816E+07   4.5300634E+06   4.8927184E-01   2.9524761E+01
   14.3990   2.2809787E+07   4.5299604E+06   4.8914108E-01   2.9524766E+01
