
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 25-Jun-2024 at 17:32:21.

 
 
 
      Time          ROD1PX          ROD1PY          ROD1PZ          ROD1RX          ROD1RY
       (s)             (m)             (m)             (m)           (deg)           (deg)
   36.9000  -5.0000000E+00   0.0000000E+00  -2.3255789E+01  -0.0000000E+00   9.0000000E+01
   37.0000  -5.0000000E+00   0.0000000E+00  -2.3323726E+01  -0.0000000E+00   9.0000000E+01
   37.1000  -5.0000000E+00   0.0000000E+00  -2.3391677E+01  -0.0000000E+00   9.0000000E+01
   37.2000  -5.0000000E+00   0.0000000E+00  -2.3459641E+01  -0.0000000E+00   9.0000000E+01
   37.3000  -5.0000000E+00   0.0000000E+00  -2.3527620E+01  -0.0000000E+00   9.0000000E+01
   37.4000  -5.0000000E+00   0.0000000E+00  -2.3595611E+01  -0.0000000E+00   9.0000000E+01
   37.5000  -5.0000000E+00   0.0000000E+00  -2.3663616E+01  -0.0000000E+00   9.0000000E+01
   37.6000  -5.0000000E+00   0.0000000E+00  -2.3731634E+01  -0.0000000E+00   9.0000000E+01
   37.7000  -5.0000000E+00   0.0000000E+00  -2.3799664E+01  -0.0000000E+00   9.0000000E+01
   37.8000  -5.0000000E+00   0.0000000E+00  -2.3867708E+01  -0.0000000E+00   9.0000000E+01
   37.9000  -5.0000000E+00   0.0000000E+00  -2.3935763E+01  -0.0000000E+00   9.0000000E+01
   38.0000  -5.0000000E+00   0.0000000E+00  -2.4003832E+01  -0.0000000E+00   9.0000000E+01
   38.1000  -5.0000000E+00   0.0000000E+00  -2.4071912E+01  -0.0000000E+00   9.0000000E+01
   38.2000  -5.0000000E+00   0.0000000E+00  -2.4140005E+01  -0.0000000E+00   9.0000000E+01
   38.3000  -5.0000000E+00   0.0000000E+00  -2.4208109E+01  -0.0000000E+00   9.0000000E+01
   38.4000  -5.0000000E+00   0.0000000E+00  -2.4276225E+01  -0.0000000E+00   9.0000000E+01
   38.5000  -5.0000000E+00   0.0000000E+00  -2.4344353E+01  -0.0000000E+00   9.0000000E+01
   38.6000  -5.0000000E+00   0.0000000E+00  -2.4412492E+01  -0.0000000E+00   9.0000000E+01
   38.7000  -5.0000000E+00   0.0000000E+00  -2.4480643E+01  -0.0000000E+00   9.0000000E+01
   38.8000  -5.0000000E+00   0.0000000E+00  -2.4548804E+01  -0.0000000E+00   9.0000000E+01
   38.9000  -5.0000000E+00   0.0000000E+00  -2.4616977E+01  -0.0000000E+00   9.0000000E+01
   39.0000  -5.0000000E+00   0.0000000E+00  -2.4685160E+01  -0.0000000E+00   9.0000000E+01
   39.1000  -5.0000000E+00   0.0000000E+00  -2.4753355E+01  -0.0000000E+00   9.0000000E+01
   39.2000  -5.0000000E+00   0.0000000E+00  -2.4821560E+01  -0.0000000E+00   9.0000000E+01
   39.3000  -5.0000000E+00   0.0000000E+00  -2.4889775E+01  -0.0000000E+00   9.0000000E+01
   39.4000  -5.0000000E+00   0.0000000E+00  -2.4958001E+01  -0.0000000E+00   9.0000000E+01
   39.5000  -5.0000000E+00   0.0000000E+00  -2.5026236E+01  -0.0000000E+00   9.0000000E+01
   39.6000  -5.0000000E+00   0.0000000E+00  -2.5094482E+01  -0.0000000E+00   9.0000000E+01
   39.7000  -5.0000000E+00   0.0000000E+00  -2.5162738E+01  -0.0000000E+00   9.0000000E+01
   39.8000  -5.0000000E+00   0.0000000E+00  -2.5231004E+01  -0.0000000E+00   9.0000000E+01
   39.9000  -5.0000000E+00   0.0000000E+00  -2.5299279E+01  -0.0000000E+00   9.0000000E+01
   40.0000  -5.0000000E+00   0.0000000E+00  -2.5367564E+01  -0.0000000E+00   9.0000000E+01
   40.1000  -5.0000000E+00   0.0000000E+00  -2.5435858E+01  -0.0000000E+00   9.0000000E+01
   40.2000  -5.0000000E+00   0.0000000E+00  -2.5504162E+01  -0.0000000E+00   9.0000000E+01
   40.3000  -5.0000000E+00   0.0000000E+00  -2.5572474E+01  -0.0000000E+00   9.0000000E+01
   40.4000  -5.0000000E+00   0.0000000E+00  -2.5640796E+01  -0.0000000E+00   9.0000000E+01
   40.5000  -5.0000000E+00   0.0000000E+00  -2.5709127E+01  -0.0000000E+00   9.0000000E+01
   40.6000  -5.0000000E+00   0.0000000E+00  -2.5777466E+01  -0.0000000E+00   9.0000000E+01
   40.7000  -5.0000000E+00   0.0000000E+00  -2.5845815E+01  -0.0000000E+00   9.0000000E+01
   40.8000  -5.0000000E+00   0.0000000E+00  -2.5914172E+01  -0.0000000E+00   9.0000000E+01
   40.9000  -5.0000000E+00   0.0000000E+00  -2.5982537E+01  -0.0000000E+00   9.0000000E+01
   41.0000  -5.0000000E+00   0.0000000E+00  -2.6050911E+01  -0.0000000E+00   9.0000000E+01
   41.1000  -5.0000000E+00   0.0000000E+00  -2.6119293E+01  -0.0000000E+00   9.0000000E+01
   41.2000  -5.0000000E+00   0.0000000E+00  -2.6187683E+01  -0.0000000E+00   9.0000000E+01
   41.3000  -5.0000000E+00   0.0000000E+00  -2.6256081E+01  -0.0000000E+00   9.0000000E+01
   41.4000  -5.0000000E+00   0.0000000E+00  -2.6324487E+01  -0.0000000E+00   9.0000000E+01
   41.5000  -5.0000000E+00   0.0000000E+00  -2.6392902E+01  -0.0000000E+00   9.0000000E+01
   41.6000  -5.0000000E+00   0.0000000E+00  -2.6461323E+01  -0.0000000E+00   9.0000000E+01
   41.7000  -5.0000000E+00   0.0000000E+00  -2.6529753E+01  -0.0000000E+00   9.0000000E+01
   41.8000  -5.0000000E+00   0.0000000E+00  -2.6598190E+01  -0.0000000E+00   9.0000000E+01
   41.9000  -5.0000000E+00   0.0000000E+00  -2.6666635E+01  -0.0000000E+00   9.0000000E+01
   42.0000  -5.0000000E+00   0.0000000E+00  -2.6735086E+01  -0.0000000E+00   9.0000000E+01
   42.1000  -5.0000000E+00   0.0000000E+00  -2.6803546E+01  -0.0000000E+00   9.0000000E+01
   42.2000  -5.0000000E+00   0.0000000E+00  -2.6872012E+01  -0.0000000E+00   9.0000000E+01
   42.3000  -5.0000000E+00   0.0000000E+00  -2.6940485E+01  -0.0000000E+00   9.0000000E+01
   42.4000  -5.0000000E+00   0.0000000E+00  -2.7008966E+01  -0.0000000E+00   9.0000000E+01
   42.5000  -5.0000000E+00   0.0000000E+00  -2.7077453E+01  -0.0000000E+00   9.0000000E+01
   42.6000  -5.0000000E+00   0.0000000E+00  -2.7145947E+01  -0.0000000E+00   9.0000000E+01
   42.7000  -5.0000000E+00   0.0000000E+00  -2.7214448E+01  -0.0000000E+00   9.0000000E+01
   42.8000  -5.0000000E+00   0.0000000E+00  -2.7282955E+01  -0.0000000E+00   9.0000000E+01
   42.9000  -5.0000000E+00   0.0000000E+00  -2.7351469E+01  -0.0000000E+00   9.0000000E+01
   43.0000  -5.0000000E+00   0.0000000E+00  -2.7419990E+01  -0.0000000E+00   9.0000000E+01
   43.1000  -5.0000000E+00   0.0000000E+00  -2.7488517E+01  -0.0000000E+00   9.0000000E+01
   43.2000  -5.0000000E+00   0.0000000E+00  -2.7557050E+01  -0.0000000E+00   9.0000000E+01
   43.3000  -5.0000000E+00   0.0000000E+00  -2.7625589E+01  -0.0000000E+00   9.0000000E+01
   43.4000  -5.0000000E+00   0.0000000E+00  -2.7694135E+01  -0.0000000E+00   9.0000000E+01
   43.5000  -5.0000000E+00   0.0000000E+00  -2.7762686E+01  -0.0000000E+00   9.0000000E+01
   43.6000  -5.0000000E+00   0.0000000E+00  -2.7831244E+01  -0.0000000E+00   9.0000000E+01
   43.7000  -5.0000000E+00   0.0000000E+00  -2.7899807E+01  -0.0000000E+00   9.0000000E+01
   43.8000  -5.0000000E+00   0.0000000E+00  -2.7968376E+01  -0.0000000E+00   9.0000000E+01
   43.9000  -5.0000000E+00   0.0000000E+00  -2.8036951E+01  -0.0000000E+00   9.0000000E+01
   44.0000  -5.0000000E+00   0.0000000E+00  -2.8105532E+01  -0.0000000E+00   9.0000000E+01
   44.1000  -5.0000000E+00   0.0000000E+00  -2.8174118E+01  -0.0000000E+00   9.0000000E+01
   44.2000  -5.0000000E+00   0.0000000E+00  -2.8242710E+01  -0.0000000E+00   9.0000000E+01
   44.3000  -5.0000000E+00   0.0000000E+00  -2.8311307E+01  -0.0000000E+00   9.0000000E+01
   44.4000  -5.0000000E+00   0.0000000E+00  -2.8379910E+01  -0.0000000E+00   9.0000000E+01
   44.5000  -5.0000000E+00   0.0000000E+00  -2.8448518E+01  -0.0000000E+00   9.0000000E+01
   44.6000  -5.0000000E+00   0.0000000E+00  -2.8517131E+01  -0.0000000E+00   9.0000000E+01
   44.7000  -5.0000000E+00   0.0000000E+00  -2.8585749E+01  -0.0000000E+00   9.0000000E+01
   44.8000  -5.0000000E+00   0.0000000E+00  -2.8654373E+01  -0.0000000E+00   9.0000000E+01
   44.9000  -5.0000000E+00   0.0000000E+00  -2.8723001E+01  -0.0000000E+00   9.0000000E+01
   45.0000  -5.0000000E+00   0.0000000E+00  -2.8791635E+01  -0.0000000E+00   9.0000000E+01
   45.1000  -5.0000000E+00   0.0000000E+00  -2.8860273E+01  -0.0000000E+00   9.0000000E+01
   45.2000  -5.0000000E+00   0.0000000E+00  -2.8928917E+01  -0.0000000E+00   9.0000000E+01
   45.3000  -5.0000000E+00   0.0000000E+00  -2.8997565E+01  -0.0000000E+00   9.0000000E+01
   45.4000  -5.0000000E+00   0.0000000E+00  -2.9066218E+01  -0.0000000E+00   9.0000000E+01
   45.5000  -5.0000000E+00   0.0000000E+00  -2.9134875E+01  -0.0000000E+00   9.0000000E+01
   45.6000  -5.0000000E+00   0.0000000E+00  -2.9203537E+01  -0.0000000E+00   9.0000000E+01
   45.7000  -5.0000000E+00   0.0000000E+00  -2.9272204E+01  -0.0000000E+00   9.0000000E+01
   45.8000  -5.0000000E+00   0.0000000E+00  -2.9340875E+01  -0.0000000E+00   9.0000000E+01
   45.9000  -5.0000000E+00   0.0000000E+00  -2.9409550E+01  -0.0000000E+00   9.0000000E+01
   46.0000  -5.0000000E+00   0.0000000E+00  -2.9478230E+01  -0.0000000E+00   9.0000000E+01
   46.1000  -5.0000000E+00   0.0000000E+00  -2.9546914E+01  -0.0000000E+00   9.0000000E+01
   46.2000  -5.0000000E+00   0.0000000E+00  -2.9615603E+01  -0.0000000E+00   9.0000000E+01
   46.3000  -5.0000000E+00   0.0000000E+00  -2.9684296E+01  -0.0000000E+00   9.0000000E+01
   46.4000  -5.0000000E+00   0.0000000E+00  -2.9752992E+01  -0.0000000E+00   9.0000000E+01
   46.5000  -5.0000000E+00   0.0000000E+00  -2.9821693E+01  -0.0000000E+00   9.0000000E+01
   46.6000  -5.0000000E+00   0.0000000E+00  -2.9890398E+01  -0.0000000E+00   9.0000000E+01
   46.7000  -5.0000000E+00   0.0000000E+00  -2.9959107E+01  -0.0000000E+00   9.0000000E+01
   46.8000  -5.0000000E+00   0.0000000E+00  -3.0027820E+01  -0.0000000E+00   9.0000000E+01
   46.9000  -5.0000000E+00   0.0000000E+00  -3.0096537E+01  -0.0000000E+00   9.0000000E+01
   47.0000  -5.0000000E+00   0.0000000E+00  -3.0165257E+01  -0.0000000E+00   9.0000000E+01
   47.1000  -5.0000000E+00   0.0000000E+00  -3.0233982E+01  -0.0000000E+00   9.0000000E+01
   47.2000  -5.0000000E+00   0.0000000E+00  -3.0302710E+01  -0.0000000E+00   9.0000000E+01
   47.3000  -5.0000000E+00   0.0000000E+00  -3.0371442E+01  -0.0000000E+00   9.0000000E+01
   47.4000  -5.0000000E+00   0.0000000E+00  -3.0440177E+01  -0.0000000E+00   9.0000000E+01
   47.5000  -5.0000000E+00   0.0000000E+00  -3.0508916E+01  -0.0000000E+00   9.0000000E+01
   47.6000  -5.0000000E+00   0.0000000E+00  -3.0577659E+01  -0.0000000E+00   9.0000000E+01
   47.7000  -5.0000000E+00   0.0000000E+00  -3.0646405E+01  -0.0000000E+00   9.0000000E+01
   47.8000  -5.0000000E+00   0.0000000E+00  -3.0715154E+01  -0.0000000E+00   9.0000000E+01
   47.9000  -5.0000000E+00   0.0000000E+00  -3.0783907E+01  -0.0000000E+00   9.0000000E+01
   48.0000  -5.0000000E+00   0.0000000E+00  -3.0852664E+01  -0.0000000E+00   9.0000000E+01
   48.1000  -5.0000000E+00   0.0000000E+00  -3.0921423E+01  -0.0000000E+00   9.0000000E+01
   48.2000  -5.0000000E+00   0.0000000E+00  -3.0990186E+01  -0.0000000E+00   9.0000000E+01
   48.3000  -5.0000000E+00   0.0000000E+00  -3.1058952E+01  -0.0000000E+00   9.0000000E+01
   48.4000  -5.0000000E+00   0.0000000E+00  -3.1127722E+01  -0.0000000E+00   9.0000000E+01
   48.5000  -5.0000000E+00   0.0000000E+00  -3.1196494E+01  -0.0000000E+00   9.0000000E+01
   48.6000  -5.0000000E+00   0.0000000E+00  -3.1265270E+01  -0.0000000E+00   9.0000000E+01
   48.7000  -5.0000000E+00   0.0000000E+00  -3.1334049E+01  -0.0000000E+00   9.0000000E+01
   48.8000  -5.0000000E+00   0.0000000E+00  -3.1402830E+01  -0.0000000E+00   9.0000000E+01
   48.9000  -5.0000000E+00   0.0000000E+00  -3.1471615E+01  -0.0000000E+00   9.0000000E+01
   49.0000  -5.0000000E+00   0.0000000E+00  -3.1540403E+01  -0.0000000E+00   9.0000000E+01
   49.1000  -5.0000000E+00   0.0000000E+00  -3.1609193E+01  -0.0000000E+00   9.0000000E+01
   49.2000  -5.0000000E+00   0.0000000E+00  -3.1677987E+01  -0.0000000E+00   9.0000000E+01
   49.3000  -5.0000000E+00   0.0000000E+00  -3.1746783E+01  -0.0000000E+00   9.0000000E+01
   49.4000  -5.0000000E+00   0.0000000E+00  -3.1815582E+01  -0.0000000E+00   9.0000000E+01
   49.5000  -5.0000000E+00   0.0000000E+00  -3.1884384E+01  -0.0000000E+00   9.0000000E+01
   49.6000  -5.0000000E+00   0.0000000E+00  -3.1953189E+01  -0.0000000E+00   9.0000000E+01
   49.7000  -5.0000000E+00   0.0000000E+00  -3.2021996E+01  -0.0000000E+00   9.0000000E+01
   49.8000  -5.0000000E+00   0.0000000E+00  -3.2090806E+01  -0.0000000E+00   9.0000000E+01
   49.9000  -5.0000000E+00   0.0000000E+00  -3.2159618E+01  -0.0000000E+00   9.0000000E+01
   50.0000  -5.0000000E+00   0.0000000E+00  -3.2228434E+01  -0.0000000E+00   9.0000000E+01
   50.1000  -5.0000000E+00   0.0000000E+00  -3.2297251E+01  -0.0000000E+00   9.0000000E+01
   50.2000  -5.0000000E+00   0.0000000E+00  -3.2366072E+01  -0.0000000E+00   9.0000000E+01
   50.3000  -5.0000000E+00   0.0000000E+00  -3.2434894E+01  -0.0000000E+00   9.0000000E+01
   50.4000  -5.0000000E+00   0.0000000E+00  -3.2503719E+01  -0.0000000E+00   9.0000000E+01
   50.5000  -5.0000000E+00   0.0000000E+00  -3.2572547E+01  -0.0000000E+00   9.0000000E+01
   50.6000  -5.0000000E+00   0.0000000E+00  -3.2641377E+01  -0.0000000E+00   9.0000000E+01
   50.7000  -5.0000000E+00   0.0000000E+00  -3.2710209E+01  -0.0000000E+00   9.0000000E+01
   50.8000  -5.0000000E+00   0.0000000E+00  -3.2779044E+01  -0.0000000E+00   9.0000000E+01
   50.9000  -5.0000000E+00   0.0000000E+00  -3.2847881E+01  -0.0000000E+00   9.0000000E+01
   51.0000  -5.0000000E+00   0.0000000E+00  -3.2916720E+01  -0.0000000E+00   9.0000000E+01
   51.1000  -5.0000000E+00   0.0000000E+00  -3.2985562E+01  -0.0000000E+00   9.0000000E+01
   51.2000  -5.0000000E+00   0.0000000E+00  -3.3054406E+01  -0.0000000E+00   9.0000000E+01
   51.3000  -5.0000000E+00   0.0000000E+00  -3.3123252E+01  -0.0000000E+00   9.0000000E+01
   51.4000  -5.0000000E+00   0.0000000E+00  -3.3192100E+01  -0.0000000E+00   9.0000000E+01
   51.5000  -5.0000000E+00   0.0000000E+00  -3.3260950E+01  -0.0000000E+00   9.0000000E+01
   51.6000  -5.0000000E+00   0.0000000E+00  -3.3329802E+01  -0.0000000E+00   9.0000000E+01
   51.7000  -5.0000000E+00   0.0000000E+00  -3.3398657E+01  -0.0000000E+00   9.0000000E+01
   51.8000  -5.0000000E+00   0.0000000E+00  -3.3467513E+01  -0.0000000E+00   9.0000000E+01
   51.9000  -5.0000000E+00   0.0000000E+00  -3.3536372E+01  -0.0000000E+00   9.0000000E+01
   52.0000  -5.0000000E+00   0.0000000E+00  -3.3605232E+01  -0.0000000E+00   9.0000000E+01
   52.1000  -5.0000000E+00   0.0000000E+00  -3.3674095E+01  -0.0000000E+00   9.0000000E+01
   52.2000  -5.0000000E+00   0.0000000E+00  -3.3742959E+01  -0.0000000E+00   9.0000000E+01
   52.3000  -5.0000000E+00   0.0000000E+00  -3.3811825E+01  -0.0000000E+00   9.0000000E+01
   52.4000  -5.0000000E+00   0.0000000E+00  -3.3880693E+01  -0.0000000E+00   9.0000000E+01
   52.5000  -5.0000000E+00   0.0000000E+00  -3.3949563E+01  -0.0000000E+00   9.0000000E+01
   52.6000  -5.0000000E+00   0.0000000E+00  -3.4018435E+01  -0.0000000E+00   9.0000000E+01
   52.7000  -5.0000000E+00   0.0000000E+00  -3.4087309E+01  -0.0000000E+00   9.0000000E+01
   52.8000  -5.0000000E+00   0.0000000E+00  -3.4156185E+01  -0.0000000E+00   9.0000000E+01
   52.9000  -5.0000000E+00   0.0000000E+00  -3.4225062E+01  -0.0000000E+00   9.0000000E+01
   53.0000  -5.0000000E+00   0.0000000E+00  -3.4293941E+01  -0.0000000E+00   9.0000000E+01
   53.1000  -5.0000000E+00   0.0000000E+00  -3.4362822E+01  -0.0000000E+00   9.0000000E+01
   53.2000  -5.0000000E+00   0.0000000E+00  -3.4431704E+01  -0.0000000E+00   9.0000000E+01
   53.3000  -5.0000000E+00   0.0000000E+00  -3.4500588E+01  -0.0000000E+00   9.0000000E+01
   53.4000  -5.0000000E+00   0.0000000E+00  -3.4569474E+01  -0.0000000E+00   9.0000000E+01
   53.5000  -5.0000000E+00   0.0000000E+00  -3.4638362E+01  -0.0000000E+00   9.0000000E+01
   53.6000  -5.0000000E+00   0.0000000E+00  -3.4707251E+01  -0.0000000E+00   9.0000000E+01
   53.7000  -5.0000000E+00   0.0000000E+00  -3.4776141E+01  -0.0000000E+00   9.0000000E+01
   53.8000  -5.0000000E+00   0.0000000E+00  -3.4845033E+01  -0.0000000E+00   9.0000000E+01
   53.9000  -5.0000000E+00   0.0000000E+00  -3.4913927E+01  -0.0000000E+00   9.0000000E+01
   54.0000  -5.0000000E+00   0.0000000E+00  -3.4982823E+01  -0.0000000E+00   9.0000000E+01
   54.1000  -5.0000000E+00   0.0000000E+00  -3.5051719E+01  -0.0000000E+00   9.0000000E+01
   54.2000  -5.0000000E+00   0.0000000E+00  -3.5120618E+01  -0.0000000E+00   9.0000000E+01
   54.3000  -5.0000000E+00   0.0000000E+00  -3.5189518E+01  -0.0000000E+00   9.0000000E+01
   54.4000  -5.0000000E+00   0.0000000E+00  -3.5258419E+01  -0.0000000E+00   9.0000000E+01
   54.5000  -5.0000000E+00   0.0000000E+00  -3.5327322E+01  -0.0000000E+00   9.0000000E+01
   54.6000  -5.0000000E+00   0.0000000E+00  -3.5396226E+01  -0.0000000E+00   9.0000000E+01
   54.7000  -5.0000000E+00   0.0000000E+00  -3.5465131E+01  -0.0000000E+00   9.0000000E+01
   54.8000  -5.0000000E+00   0.0000000E+00  -3.5534038E+01  -0.0000000E+00   9.0000000E+01
   54.9000  -5.0000000E+00   0.0000000E+00  -3.5602946E+01  -0.0000000E+00   9.0000000E+01
   55.0000  -5.0000000E+00   0.0000000E+00  -3.5671856E+01  -0.0000000E+00   9.0000000E+01
   55.1000  -5.0000000E+00   0.0000000E+00  -3.5740767E+01  -0.0000000E+00   9.0000000E+01
   55.2000  -5.0000000E+00   0.0000000E+00  -3.5809679E+01  -0.0000000E+00   9.0000000E+01
   55.3000  -5.0000000E+00   0.0000000E+00  -3.5878593E+01  -0.0000000E+00   9.0000000E+01
   55.4000  -5.0000000E+00   0.0000000E+00  -3.5947508E+01  -0.0000000E+00   9.0000000E+01
   55.5000  -5.0000000E+00   0.0000000E+00  -3.6016424E+01  -0.0000000E+00   9.0000000E+01
   55.6000  -5.0000000E+00   0.0000000E+00  -3.6085341E+01  -0.0000000E+00   9.0000000E+01
   55.7000  -5.0000000E+00   0.0000000E+00  -3.6154260E+01  -0.0000000E+00   9.0000000E+01
   55.8000  -5.0000000E+00   0.0000000E+00  -3.6223179E+01  -0.0000000E+00   9.0000000E+01
   55.9000  -5.0000000E+00   0.0000000E+00  -3.6292100E+01  -0.0000000E+00   9.0000000E+01
   56.0000  -5.0000000E+00   0.0000000E+00  -3.6361022E+01  -0.0000000E+00   9.0000000E+01
   56.1000  -5.0000000E+00   0.0000000E+00  -3.6429946E+01  -0.0000000E+00   9.0000000E+01
   56.2000  -5.0000000E+00   0.0000000E+00  -3.6498870E+01  -0.0000000E+00   9.0000000E+01
   56.3000  -5.0000000E+00   0.0000000E+00  -3.6567796E+01  -0.0000000E+00   9.0000000E+01
   56.4000  -5.0000000E+00   0.0000000E+00  -3.6636723E+01  -0.0000000E+00   9.0000000E+01
   56.5000  -5.0000000E+00   0.0000000E+00  -3.6705650E+01  -0.0000000E+00   9.0000000E+01
   56.6000  -5.0000000E+00   0.0000000E+00  -3.6774579E+01  -0.0000000E+00   9.0000000E+01
   56.7000  -5.0000000E+00   0.0000000E+00  -3.6843509E+01  -0.0000000E+00   9.0000000E+01
   56.8000  -5.0000000E+00   0.0000000E+00  -3.6912440E+01  -0.0000000E+00   9.0000000E+01
   56.9000  -5.0000000E+00   0.0000000E+00  -3.6981373E+01  -0.0000000E+00   9.0000000E+01
   57.0000  -5.0000000E+00   0.0000000E+00  -3.7050306E+01  -0.0000000E+00   9.0000000E+01
   57.1000  -5.0000000E+00   0.0000000E+00  -3.7119240E+01  -0.0000000E+00   9.0000000E+01
   57.2000  -5.0000000E+00   0.0000000E+00  -3.7188175E+01  -0.0000000E+00   9.0000000E+01
   57.3000  -5.0000000E+00   0.0000000E+00  -3.7257111E+01  -0.0000000E+00   9.0000000E+01
   57.4000  -5.0000000E+00   0.0000000E+00  -3.7326048E+01  -0.0000000E+00   9.0000000E+01
   57.5000  -5.0000000E+00   0.0000000E+00  -3.7394987E+01  -0.0000000E+00   9.0000000E+01
   57.6000  -5.0000000E+00   0.0000000E+00  -3.7463926E+01  -0.0000000E+00   9.0000000E+01
   57.7000  -5.0000000E+00   0.0000000E+00  -3.7532866E+01  -0.0000000E+00   9.0000000E+01
   57.8000  -5.0000000E+00   0.0000000E+00  -3.7601807E+01  -0.0000000E+00   9.0000000E+01
   57.9000  -5.0000000E+00   0.0000000E+00  -3.7670749E+01  -0.0000000E+00   9.0000000E+01
   58.0000  -5.0000000E+00   0.0000000E+00  -3.7739691E+01  -0.0000000E+00   9.0000000E+01
   58.1000  -5.0000000E+00   0.0000000E+00  -3.7808635E+01  -0.0000000E+00   9.0000000E+01
   58.2000  -5.0000000E+00   0.0000000E+00  -3.7877580E+01  -0.0000000E+00   9.0000000E+01
   58.3000  -5.0000000E+00   0.0000000E+00  -3.7946525E+01  -0.0000000E+00   9.0000000E+01
   58.4000  -5.0000000E+00   0.0000000E+00  -3.8015471E+01  -0.0000000E+00   9.0000000E+01
   58.5000  -5.0000000E+00   0.0000000E+00  -3.8084419E+01  -0.0000000E+00   9.0000000E+01
   58.6000  -5.0000000E+00   0.0000000E+00  -3.8153367E+01  -0.0000000E+00   9.0000000E+01
   58.7000  -5.0000000E+00   0.0000000E+00  -3.8222315E+01  -0.0000000E+00   9.0000000E+01
   58.8000  -5.0000000E+00   0.0000000E+00  -3.8291265E+01  -0.0000000E+00   9.0000000E+01
   58.9000  -5.0000000E+00   0.0000000E+00  -3.8360216E+01  -0.0000000E+00   9.0000000E+01
   59.0000  -5.0000000E+00   0.0000000E+00  -3.8429167E+01  -0.0000000E+00   9.0000000E+01
   59.1000  -5.0000000E+00   0.0000000E+00  -3.8498119E+01  -0.0000000E+00   9.0000000E+01
   59.2000  -5.0000000E+00   0.0000000E+00  -3.8567072E+01  -0.0000000E+00   9.0000000E+01
   59.3000  -5.0000000E+00   0.0000000E+00  -3.8636025E+01  -0.0000000E+00   9.0000000E+01
   59.4000  -5.0000000E+00   0.0000000E+00  -3.8704980E+01  -0.0000000E+00   9.0000000E+01
   59.5000  -5.0000000E+00   0.0000000E+00  -3.8773935E+01  -0.0000000E+00   9.0000000E+01
   59.6000  -5.0000000E+00   0.0000000E+00  -3.8842891E+01  -0.0000000E+00   9.0000000E+01
   59.7000  -5.0000000E+00   0.0000000E+00  -3.8911847E+01  -0.0000000E+00   9.0000000E+01
   59.8000  -5.0000000E+00   0.0000000E+00  -3.8980804E+01  -0.0000000E+00   9.0000000E+01
   59.9000  -5.0000000E+00   0.0000000E+00  -3.9049762E+01  -0.0000000E+00   9.0000000E+01
