
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 25-Jun-2024 at 17:35:26.

 
 
 
      Time        FAIRTEN1         BODY1PZ         BODY1RY         BODY1RX
       (s)             (N)             (m)           (deg)           (deg)
   37.7980   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8000   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8020   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8040   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8060   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8080   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8100   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8120   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8140   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8160   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8180   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8200   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8220   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8240   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8260   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8280   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8300   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8320   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8340   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8360   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8380   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8400   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8420   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8440   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8460   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8480   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8500   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8520   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8540   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8560   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8580   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8600   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8620   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8640   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8660   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8680   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8700   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8720   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8740   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8760   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8780   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8800   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8820   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8840   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8860   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8880   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8900   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8920   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8940   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8960   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.8980   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9000   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9020   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9040   1.8416812E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9060   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9080   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9100   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9120   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9140   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9160   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9180   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9200   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9220   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9240   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9260   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9280   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9300   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9320   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9340   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9360   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9380   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9400   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9420   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9440   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9460   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9480   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9500   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9520   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9540   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9560   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9580   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9600   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9620   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9640   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9660   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9680   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9700   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9720   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9740   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9760   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9780   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9800   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9820   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9840   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9860   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9880   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9900   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9920   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9940   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9960   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   37.9980   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0000   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0020   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0040   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0060   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0080   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0100   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0120   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0140   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0160   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0180   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0200   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0220   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0240   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0260   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0280   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0300   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0320   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0340   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0360   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0380   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0400   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0420   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0440   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0460   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0480   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0500   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0520   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0540   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0560   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0580   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0600   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0620   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0640   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0660   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0680   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0700   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0720   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0740   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0760   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0780   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   38.0800   1.8416811E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
