
Predictions were generated on 12-Feb-2024 at 14:25:03 using HydroDyn Driver, compiled on Dec 20 2023 at 14:52:34 as a 64-bit application using double precision at commit v2.5.0-3665-g13e4c61c-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: Compatible with HydroDyn v4.00 - Regression test for the MacCamy-Fuchs diffraction correction for strip-theory memebers

Time	Wave1Elev	HydroFxi	HydroMyi
  843.2000	  -2.755172E+00	   2.100973E+07	  -2.796687E+08
  843.3000	  -2.527918E+00	   2.202467E+07	  -2.912756E+08
  843.4000	  -2.291187E+00	   2.297708E+07	  -3.017641E+08
  843.5000	  -2.045947E+00	   2.386207E+07	  -3.110847E+08
  843.6000	  -1.793220E+00	   2.467396E+07	  -3.191981E+08
  843.7000	  -1.534071E+00	   2.540770E+07	  -3.260628E+08
  843.8000	  -1.269610E+00	   2.605738E+07	  -3.316420E+08
  843.9000	  -1.000977E+00	   2.661768E+07	  -3.359072E+08
  844.0000	  -7.293445E-01	   2.708205E+07	  -3.388462E+08
  844.1000	  -4.559060E-01	   2.744517E+07	  -3.404390E+08
  844.2000	  -1.818687E-01	   2.770130E+07	  -3.406794E+08
  844.3000	   9.155273E-02	   2.784940E+07	  -3.395868E+08
  844.4000	   3.631451E-01	   2.789358E+07	  -3.372514E+08
  844.5000	   6.317020E-01	   2.783342E+07	  -3.337381E+08
  844.6000	   8.960360E-01	   2.766587E+07	  -3.290731E+08
  844.7000	   1.154981E+00	   2.738823E+07	  -3.232894E+08
  844.8000	   1.407404E+00	   2.699845E+07	  -3.164207E+08
  844.9000	   1.652213E+00	   2.649521E+07	  -3.085019E+08
  845.0000	   1.888363E+00	   2.587807E+07	  -2.995754E+08
  845.1000	   2.114865E+00	   2.514747E+07	  -2.896913E+08
  845.2000	   2.330792E+00	   2.430492E+07	  -2.789004E+08
  845.3000	   2.535281E+00	   2.335293E+07	  -2.672520E+08
  845.4000	   2.727551E+00	   2.229514E+07	  -2.548001E+08
  845.5000	   2.906895E+00	   2.113626E+07	  -2.416003E+08
  845.6000	   3.072694E+00	   1.988210E+07	  -2.277102E+08
  845.7000	   3.224416E+00	   1.853948E+07	  -2.131865E+08
  845.8000	   3.361624E+00	   1.711623E+07	  -1.980842E+08
  845.9000	   3.483972E+00	   1.562102E+07	  -1.824592E+08
  846.0000	   3.591210E+00	   1.406331E+07	  -1.663679E+08
  846.1000	   3.683185E+00	   1.245314E+07	  -1.498661E+08
  846.2000	   3.759842E+00	   1.080103E+07	  -1.330100E+08
  846.3000	   3.821215E+00	   9.117760E+06	  -1.158560E+08
  846.4000	   3.867434E+00	   7.414242E+06	  -9.846122E+07
  846.5000	   3.898713E+00	   5.701293E+06	  -8.088336E+07
  846.6000	   3.915353E+00	   3.989491E+06	  -6.318146E+07
  846.7000	   3.917731E+00	   2.288994E+06	  -4.541576E+07
  846.8000	   3.906295E+00	   6.094054E+05	  -2.764786E+07
  846.9000	   3.881560E+00	  -1.040357E+06	  -9.940621E+06
  847.0000	   3.844094E+00	  -2.652146E+06	   7.641947E+06
  847.1000	   3.794518E+00	  -4.218662E+06	   2.503511E+07
  847.2000	   3.733489E+00	  -5.733480E+06	   4.217375E+07
  847.3000	   3.661697E+00	  -7.191064E+06	   5.899303E+07
  847.4000	   3.579854E+00	  -8.586738E+06	   7.542882E+07
  847.5000	   3.488680E+00	  -9.916633E+06	   9.141854E+07
  847.6000	   3.388904E+00	  -1.117764E+07	   1.069016E+08
  847.7000	   3.281245E+00	  -1.236730E+07	   1.218200E+08
  847.8000	   3.166410E+00	  -1.348375E+07	   1.361191E+08
  847.9000	   3.045083E+00	  -1.452559E+07	   1.497478E+08
  848.0000	   2.917919E+00	  -1.549183E+07	   1.626604E+08
  848.1000	   2.785540E+00	  -1.638176E+07	   1.748128E+08
  848.2000	   2.648523E+00	  -1.719491E+07	   1.861655E+08
  848.3000	   2.507406E+00	  -1.793093E+07	   1.966843E+08
  848.4000	   2.362678E+00	  -1.858961E+07	   2.063396E+08
  848.5000	   2.214775E+00	  -1.917078E+07	   2.151059E+08
  848.6000	   2.064089E+00	  -1.967429E+07	   2.229620E+08
  848.7000	   1.910961E+00	  -2.010003E+07	   2.298923E+08
  848.8000	   1.755686E+00	  -2.044790E+07	   2.358825E+08
  848.9000	   1.598514E+00	  -2.071783E+07	   2.409220E+08
  849.0000	   1.439659E+00	  -2.090980E+07	   2.450048E+08
  849.1000	   1.279304E+00	  -2.102388E+07	   2.481284E+08
  849.2000	   1.117602E+00	  -2.106026E+07	   2.502934E+08
  849.3000	   9.546881E-01	  -2.101927E+07	   2.515041E+08
  849.4000	   7.906891E-01	  -2.090146E+07	   2.517681E+08
  849.5000	   6.257290E-01	  -2.070764E+07	   2.510929E+08
  849.6000	   4.599384E-01	  -2.043890E+07	   2.494914E+08
  849.7000	   2.934641E-01	  -2.009669E+07	   2.469793E+08
  849.8000	   1.264779E-01	  -1.968483E+07	   2.435876E+08
  849.9000	  -4.081532E-02	  -1.920822E+07	   2.393631E+08
  850.0000	  -2.081692E-01	  -1.867043E+07	   2.343460E+08
  850.1000	  -3.752889E-01	  -1.807433E+07	   2.285706E+08
  850.2000	  -5.418264E-01	  -1.742347E+07	   2.220684E+08
  850.3000	  -7.073722E-01	  -1.672094E+07	   2.148692E+08
  850.4000	  -8.714564E-01	  -1.597079E+07	   2.070063E+08
  850.5000	  -1.033544E+00	  -1.517690E+07	   1.985159E+08
  850.6000	  -1.193034E+00	  -1.434363E+07	   1.894379E+08
  850.7000	  -1.349263E+00	  -1.347570E+07	   1.798119E+08
  850.8000	  -1.501507E+00	  -1.257768E+07	   1.696827E+08
  850.9000	  -1.648987E+00	  -1.165429E+07	   1.590974E+08
  851.0000	  -1.790873E+00	  -1.071046E+07	   1.481063E+08
  851.1000	  -1.926300E+00	  -9.750897E+06	   1.367611E+08
  851.2000	  -2.054369E+00	  -8.780238E+06	   1.251162E+08
  851.3000	  -2.174164E+00	  -7.802921E+06	   1.132262E+08
  851.4000	  -2.284765E+00	  -6.823298E+06	   1.011464E+08
  851.5000	  -2.385260E+00	  -5.845362E+06	   8.893327E+07
  851.6000	  -2.474761E+00	  -4.872792E+06	   7.664299E+07
  851.7000	  -2.552422E+00	  -3.908942E+06	   6.433117E+07
  851.8000	  -2.617450E+00	  -2.956834E+06	   5.205244E+07
  851.9000	  -2.669125E+00	  -2.019164E+06	   3.986004E+07
  852.0000	  -2.706815E+00	  -1.098324E+06	   2.780566E+07
  852.1000	  -2.729990E+00	  -1.964231E+05	   1.593912E+07
  852.2000	  -2.738239E+00	   6.846468E+05	   4.308484E+06
  852.3000	  -2.731278E+00	   1.543163E+06	  -7.040066E+06
  852.4000	  -2.708969E+00	   2.377504E+06	  -1.806213E+07
  852.5000	  -2.671321E+00	   3.186072E+06	  -2.871497E+07
  852.6000	  -2.618504E+00	   3.967218E+06	  -3.895744E+07
  852.7000	  -2.550853E+00	   4.719168E+06	  -4.874983E+07
  852.8000	  -2.468869E+00	   5.439958E+06	  -5.805393E+07
  852.9000	  -2.373220E+00	   6.127371E+06	  -6.683309E+07
  853.0000	  -2.264738E+00	   6.778896E+06	  -7.505232E+07
  853.1000	  -2.144416E+00	   7.391696E+06	  -8.267867E+07
  853.2000	  -2.013396E+00	   7.962416E+06	  -8.968138E+07
  853.3000	  -1.872961E+00	   8.487456E+06	  -9.603668E+07
  853.4000	  -1.724521E+00	   8.963078E+06	  -1.017194E+08
  853.5000	  -1.569596E+00	   9.385325E+06	  -1.067103E+08
  853.6000	  -1.409796E+00	   9.750068E+06	  -1.109957E+08
  853.7000	  -1.246805E+00	   1.005307E+07	  -1.145676E+08
  853.8000	  -1.082356E+00	   1.029084E+07	  -1.174255E+08
  853.9000	  -9.182069E-01	   1.045976E+07	  -1.195775E+08
  854.0000	  -7.561176E-01	   1.055672E+07	  -1.210376E+08
  854.1000	  -5.978251E-01	   1.058074E+07	  -1.218245E+08
  854.2000	  -4.450154E-01	   1.053249E+07	  -1.219677E+08
  854.3000	  -2.993016E-01	   1.041323E+07	  -1.215028E+08
  854.4000	  -1.621978E-01	   1.022473E+07	  -1.204685E+08
  854.5000	  -3.509549E-02	   9.969907E+06	  -1.189066E+08
  854.6000	   8.075765E-02	   9.652669E+06	  -1.168628E+08
  854.7000	   1.842768E-01	   9.277851E+06	  -1.143810E+08
  854.8000	   2.745597E-01	   8.852073E+06	  -1.115066E+08
  854.9000	   3.509003E-01	   8.382780E+06	  -1.082856E+08
  855.0000	   4.128008E-01	   7.878364E+06	  -1.047639E+08
  855.1000	   4.599804E-01	   7.347919E+06	  -1.009868E+08
  855.2000	   4.923795E-01	   6.800986E+06	  -9.699866E+07
  855.3000	   5.101662E-01	   6.247237E+06	  -9.284290E+07
  855.4000	   5.137269E-01	   5.696148E+06	  -8.856183E+07
  855.5000	   5.036680E-01	   5.156672E+06	  -8.419659E+07
  855.6000	   4.808016E-01	   4.636945E+06	  -7.978703E+07
  855.7000	   4.461373E-01	   4.144021E+06	  -7.537132E+07
  855.8000	   4.008617E-01	   3.683685E+06	  -7.098569E+07
  855.9000	   3.463235E-01	   3.260320E+06	  -6.666381E+07
  856.0000	   2.840093E-01	   2.876873E+06	  -6.243628E+07
  856.1000	   2.155204E-01	   2.534884E+06	  -5.832998E+07
  856.2000	   1.425453E-01	   2.234592E+06	  -5.436758E+07
  856.3000	   6.683366E-02	   1.975090E+06	  -5.056702E+07
  856.4000	  -9.833659E-03	   1.755008E+06	  -4.694090E+07
  856.5000	  -8.567448E-02	   1.570500E+06	  -4.349529E+07
  856.6000	  -1.589354E-01	   1.418218E+06	  -4.023367E+07
  856.7000	  -2.279191E-01	   1.294106E+06	  -3.715299E+07
  856.8000	  -2.910187E-01	   1.195785E+06	  -3.424763E+07
  856.9000	  -3.467365E-01	   1.119711E+06	  -3.150862E+07
  857.0000	  -3.937162E-01	   1.063084E+06	  -2.892450E+07
  857.1000	  -4.307635E-01	   1.023296E+06	  -2.648142E+07
  857.2000	  -4.568673E-01	   9.979214E+05	  -2.416372E+07
  857.3000	  -4.712151E-01	   9.846972E+05	  -2.195408E+07
  857.4000	  -4.732119E-01	   9.815032E+05	  -1.983403E+07
  857.5000	  -4.624836E-01	   9.862987E+05	  -1.778401E+07
  857.6000	  -4.388899E-01	   9.970629E+05	  -1.578387E+07
  857.7000	  -4.025240E-01	   1.011695E+06	  -1.381274E+07
  857.8000	  -3.537114E-01	   1.027955E+06	  -1.184959E+07
  857.9000	  -2.930066E-01	   1.043395E+06	  -9.873355E+06
  858.0000	  -2.211820E-01	   1.055255E+06	  -7.863394E+06
  858.1000	  -1.392143E-01	   1.060095E+06	  -5.799968E+06
  858.2000	  -4.827328E-02	   1.055015E+06	  -3.665052E+06
  858.3000	   5.030409E-02	   1.035733E+06	  -1.444178E+06
  858.4000	   1.550314E-01	   9.980492E+05	   8.740310E+05
  858.5000	   2.642988E-01	   9.381492E+05	   3.298622E+06
  858.6000	   3.764033E-01	   8.527407E+05	   5.832936E+06
  858.7000	   4.895702E-01	   7.386998E+05	   8.477139E+06
  858.8000	   6.019893E-01	   5.923952E+05	   1.122711E+07
  858.9000	   7.118410E-01	   4.105753E+05	   1.407395E+07
  859.0000	   8.173298E-01	   1.906281E+05	   1.700395E+07
  859.1000	   9.167098E-01	  -6.919827E+04	   1.999904E+07
  859.2000	   1.008318E+00	  -3.695730E+05	   2.303700E+07
  859.3000	   1.090599E+00	  -7.099081E+05	   2.609091E+07
  859.4000	   1.162133E+00	  -1.088164E+06	   2.913589E+07
  859.5000	   1.221653E+00	  -1.500776E+06	   3.214325E+07
  859.6000	   1.268074E+00	  -1.942608E+06	   3.508351E+07
  859.7000	   1.300506E+00	  -2.406994E+06	   3.792694E+07
  859.8000	   1.318266E+00	  -2.885870E+06	   4.064402E+07
  859.9000	   1.320895E+00	  -3.369983E+06	   4.320558E+07
  860.0000	   1.308160E+00	  -3.849186E+06	   4.558280E+07
  860.1000	   1.280057E+00	  -4.312798E+06	   4.774700E+07
  860.2000	   1.236816E+00	  -4.750004E+06	   4.966937E+07
  860.3000	   1.178892E+00	  -5.150281E+06	   5.132080E+07
  860.4000	   1.106960E+00	  -5.503826E+06	   5.267177E+07
  860.5000	   1.021901E+00	  -5.801918E+06	   5.369238E+07
  860.6000	   9.247926E-01	  -6.037268E+06	   5.435463E+07
  860.7000	   8.168870E-01	  -6.204208E+06	   5.462856E+07
  860.8000	   6.995948E-01	  -6.298874E+06	   5.448601E+07
  860.9000	   5.744590E-01	  -6.319230E+06	   5.390190E+07
  861.0000	   4.431357E-01	  -6.265030E+06	   5.285520E+07
  861.1000	   3.073655E-01	  -6.137651E+06	   5.132982E+07
  861.2000	   1.689488E-01	  -5.939960E+06	   4.931646E+07
  861.3000	   2.971772E-02	  -5.677484E+06	   4.682088E+07
  861.4000	  -1.084884E-01	  -5.357389E+06	   4.385937E+07
  861.5000	  -2.438531E-01	  -4.986192E+06	   4.043860E+07
  861.6000	  -3.746054E-01	  -4.567594E+06	   3.657345E+07
  861.7000	  -4.990462E-01	  -4.107782E+06	   3.228610E+07
  861.8000	  -6.155712E-01	  -3.611143E+06	   2.760356E+07
  861.9000	  -7.226908E-01	  -3.082905E+06	   2.255791E+07
  862.0000	  -8.190515E-01	  -2.527733E+06	   1.718518E+07
  862.1000	  -9.034508E-01	  -1.949925E+06	   1.152476E+07
  862.2000	  -9.748507E-01	  -1.353477E+06	   5.618788E+06
  862.3000	  -1.032391E+00	  -7.420078E+05	  -4.879093E+05
  862.4000	  -1.075397E+00	  -1.189252E+05	  -6.749757E+06
  862.5000	  -1.103383E+00	   5.127076E+05	  -1.311958E+07
  862.6000	  -1.116056E+00	   1.150092E+06	  -1.954864E+07
  862.7000	  -1.113317E+00	   1.790567E+06	  -2.598735E+07
  862.8000	  -1.095258E+00	   2.431508E+06	  -3.238523E+07
  862.9000	  -1.062151E+00	   3.070247E+06	  -3.869113E+07
  863.0000	  -1.014447E+00	   3.703966E+06	  -4.485316E+07
  863.1000	  -9.527592E-01	   4.329558E+06	  -5.081945E+07
  863.2000	  -8.778577E-01	   4.943587E+06	  -5.653754E+07
  863.3000	  -7.906480E-01	   5.542250E+06	  -6.195503E+07
  863.4000	  -6.921597E-01	   6.121296E+06	  -6.702002E+07
  863.5000	  -5.835313E-01	   6.676064E+06	  -7.168197E+07
  863.6000	  -4.659883E-01	   7.201260E+06	  -7.589205E+07
  863.7000	  -3.408302E-01	   7.691258E+06	  -7.960445E+07
  863.8000	  -2.094081E-01	   8.140447E+06	  -8.277715E+07
  863.9000	  -7.311030E-02	   8.542265E+06	  -8.537289E+07
  864.0000	   6.665755E-02	   8.890727E+06	  -8.736276E+07
  864.1000	   2.084886E-01	   9.179285E+06	  -8.872446E+07
  864.2000	   3.509900E-01	   9.403276E+06	  -8.944268E+07
  864.3000	   4.927999E-01	   9.560570E+06	  -8.951431E+07
  864.4000	   6.325995E-01	   9.646852E+06	  -8.893380E+07
  864.5000	   7.691267E-01	   9.657958E+06	  -8.770072E+07
  864.6000	   9.011860E-01	   9.590471E+06	  -8.582068E+07
  864.7000	   1.027659E+00	   9.441861E+06	  -8.330576E+07
  864.8000	   1.147513E+00	   9.210615E+06	  -8.017481E+07
  864.9000	   1.259806E+00	   8.896339E+06	  -7.644563E+07
  865.0000	   1.363690E+00	   8.499826E+06	  -7.214301E+07
  865.1000	   1.458421E+00	   8.023087E+06	  -6.729510E+07
  865.2000	   1.543352E+00	   7.469357E+06	  -6.193306E+07
  865.3000	   1.617941E+00	   6.843053E+06	  -5.609040E+07
  865.4000	   1.681746E+00	   6.149708E+06	  -4.980272E+07
  865.5000	   1.734426E+00	   5.395858E+06	  -4.310730E+07
  865.6000	   1.775737E+00	   4.588923E+06	  -3.604307E+07
  865.7000	   1.805530E+00	   3.737037E+06	  -2.865039E+07
  865.8000	   1.823745E+00	   2.848892E+06	  -2.097114E+07
  865.9000	   1.830409E+00	   1.933544E+06	  -1.304861E+07
  866.0000	   1.825629E+00	   1.000244E+06	  -4.927730E+06
  866.1000	   1.809588E+00	   5.823909E+04	   3.345086E+06
  866.2000	   1.782540E+00	  -8.833794E+05	   1.172184E+07
  866.3000	   1.744803E+00	  -1.815849E+06	   2.015316E+07
  866.4000	   1.696756E+00	  -2.730866E+06	   2.858835E+07
  866.5000	   1.638832E+00	  -3.620715E+06	   3.697583E+07
  866.6000	   1.571515E+00	  -4.478348E+06	   4.526335E+07
  866.7000	   1.495332E+00	  -5.297480E+06	   5.339862E+07
  866.8000	   1.410852E+00	  -6.072618E+06	   6.132972E+07
  866.9000	   1.318681E+00	  -6.799098E+06	   6.900574E+07
  867.0000	   1.219454E+00	  -7.473088E+06	   7.637736E+07
  867.1000	   1.113836E+00	  -8.091576E+06	   8.339759E+07
  867.2000	   1.002516E+00	  -8.652328E+06	   9.002214E+07
  867.3000	   8.862031E-01	  -9.153864E+06	   9.621243E+07
  867.4000	   7.656233E-01	  -9.595373E+06	   1.019289E+08
  867.5000	   6.415164E-01	  -9.976663E+06	   1.071385E+08
  867.6000	   5.146314E-01	  -1.029808E+07	   1.118129E+08
  867.7000	   3.857237E-01	  -1.056044E+07	   1.159285E+08
  867.8000	   2.555502E-01	  -1.076493E+07	   1.194663E+08
  867.9000	   1.248666E-01	  -1.091306E+07	   1.224125E+08
  868.0000	  -5.578342E-03	  -1.100631E+07	   1.247576E+08
  868.1000	  -1.350454E-01	  -1.104783E+07	   1.265005E+08
  868.2000	  -2.628104E-01	  -1.104104E+07	   1.276474E+08
  868.3000	  -3.881693E-01	  -1.098837E+07	   1.282158E+08
  868.4000	  -5.104418E-01	  -1.089214E+07	   1.282131E+08
  868.5000	  -6.289777E-01	  -1.075367E+07	   1.276475E+08
  868.6000	  -7.431599E-01	  -1.057490E+07	   1.265303E+08
  868.7000	  -8.524123E-01	  -1.035746E+07	   1.248747E+08
  868.8000	  -9.562020E-01	  -1.010293E+07	   1.226962E+08
  868.9000	  -1.054046E+00	  -9.812908E+06	   1.200128E+08
  869.0000	  -1.145512E+00	  -9.489107E+06	   1.168433E+08
  869.1000	  -1.230230E+00	  -9.133211E+06	   1.132081E+08
  869.2000	  -1.307886E+00	  -8.746898E+06	   1.091299E+08
  869.3000	  -1.378233E+00	  -8.331914E+06	   1.046328E+08
  869.4000	  -1.441089E+00	  -7.890098E+06	   9.974265E+07
  869.5000	  -1.496340E+00	  -7.423364E+06	   9.448625E+07
  869.6000	  -1.543942E+00	  -6.933781E+06	   8.889191E+07
  869.7000	  -1.583916E+00	  -6.423503E+06	   8.298901E+07
  869.8000	  -1.616355E+00	  -5.894786E+06	   7.680790E+07
  869.9000	  -1.641415E+00	  -5.349988E+06	   7.037969E+07
  870.0000	  -1.659313E+00	  -4.791560E+06	   6.373611E+07
  870.1000	  -1.670327E+00	  -4.222024E+06	   5.690923E+07
  870.2000	  -1.674787E+00	  -3.643964E+06	   4.993131E+07
  870.3000	  -1.673071E+00	  -3.059986E+06	   4.283449E+07
  870.4000	  -1.665597E+00	  -2.472712E+06	   3.565066E+07
  870.5000	  -1.652819E+00	  -1.884724E+06	   2.841103E+07
  870.6000	  -1.635213E+00	  -1.298565E+06	   2.114622E+07
  870.7000	  -1.613276E+00	  -7.166891E+05	   1.388582E+07
  870.8000	  -1.587511E+00	  -1.414499E+05	   6.658428E+06
  870.9000	  -1.558421E+00	   4.249336E+05	  -5.086089E+05
  871.0000	  -1.526499E+00	   9.803882E+05	  -7.589202E+06
  871.1000	  -1.492221E+00	   1.523014E+06	  -1.455868E+07
  871.2000	  -1.456036E+00	   2.051080E+06	  -2.139370E+07
  871.3000	  -1.418358E+00	   2.563026E+06	  -2.807236E+07
  871.4000	  -1.379560E+00	   3.057512E+06	  -3.457415E+07
  871.5000	  -1.339965E+00	   3.533365E+06	  -4.087993E+07
  871.6000	  -1.299845E+00	   3.989588E+06	  -4.697194E+07
  871.7000	  -1.259414E+00	   4.425353E+06	  -5.283364E+07
  871.8000	  -1.218825E+00	   4.839980E+06	  -5.844976E+07
  871.9000	  -1.178167E+00	   5.232926E+06	  -6.380618E+07
  872.0000	  -1.137471E+00	   5.603772E+06	  -6.888992E+07
  872.1000	  -1.096703E+00	   5.952192E+06	  -7.368902E+07
  872.2000	  -1.055772E+00	   6.277954E+06	  -7.819254E+07
  872.3000	  -1.014531E+00	   6.580887E+06	  -8.239050E+07
  872.4000	  -9.727854E-01	   6.860876E+06	  -8.627390E+07
  872.5000	  -9.302968E-01	   7.117840E+06	  -8.983449E+07
  872.6000	  -8.867918E-01	   7.351722E+06	  -9.306482E+07
  872.7000	  -8.419713E-01	   7.562477E+06	  -9.595835E+07
  872.8000	  -7.955182E-01	   7.750064E+06	  -9.850930E+07
  872.9000	  -7.471096E-01	   7.914434E+06	  -1.007127E+08
  873.0000	  -6.964257E-01	   8.055524E+06	  -1.025642E+08
  873.1000	  -6.431620E-01	   8.173244E+06	  -1.040606E+08
  873.2000	  -5.870390E-01	   8.267472E+06	  -1.051989E+08
  873.3000	  -5.278117E-01	   8.338048E+06	  -1.059776E+08
  873.4000	  -4.652822E-01	   8.384714E+06	  -1.063954E+08
  873.5000	  -3.993073E-01	   8.407233E+06	  -1.064524E+08
  873.6000	  -3.298061E-01	   8.405289E+06	  -1.061493E+08
  873.7000	  -2.567683E-01	   8.378515E+06	  -1.054880E+08
  873.8000	  -1.802598E-01	   8.326351E+06	  -1.044716E+08
  873.9000	  -1.004274E-01	   8.248700E+06	  -1.031085E+08
  874.0000	  -1.749948E-02	   8.145432E+06	  -1.014100E+08
  874.1000	   6.821034E-02	   8.016370E+06	  -9.938604E+07
  874.2000	   1.563057E-01	   7.860786E+06	  -9.704500E+07
  874.3000	   2.463096E-01	   7.678428E+06	  -9.439653E+07
  874.4000	   3.376693E-01	   7.468854E+06	  -9.145188E+07
  874.5000	   4.297618E-01	   7.231655E+06	  -8.822393E+07
  874.6000	   5.219019E-01	   6.966530E+06	  -8.472716E+07
  874.7000	   6.133533E-01	   6.673336E+06	  -8.097770E+07
  874.8000	   7.033363E-01	   6.352136E+06	  -7.699334E+07
  874.9000	   7.910431E-01	   6.003252E+06	  -7.279334E+07
  875.0000	   8.756484E-01	   5.627321E+06	  -6.839851E+07
  875.1000	   9.563241E-01	   5.225335E+06	  -6.383081E+07
  875.2000	   1.032256E+00	   4.798704E+06	  -5.911376E+07
  875.3000	   1.102653E+00	   4.349270E+06	  -5.427136E+07
  875.4000	   1.166767E+00	   3.879350E+06	  -4.932763E+07
  875.5000	   1.223905E+00	   3.391739E+06	  -4.430748E+07
  875.6000	   1.273443E+00	   2.889700E+06	  -3.923605E+07
  875.7000	   1.314837E+00	   2.376944E+06	  -3.413838E+07
  875.8000	   1.347635E+00	   1.857580E+06	  -2.903935E+07
  875.9000	   1.371490E+00	   1.336047E+06	  -2.396349E+07
  876.0000	   1.386165E+00	   8.170305E+05	  -1.893488E+07
  876.1000	   1.391540E+00	   3.053528E+05	  -1.397700E+07
  876.2000	   1.387622E+00	  -1.941384E+05	  -9.112786E+06
  876.3000	   1.374535E+00	  -6.767038E+05	  -4.364460E+06
  876.4000	   1.352534E+00	  -1.137834E+06	   2.464881E+05
  876.5000	   1.321993E+00	  -1.573379E+06	   4.699411E+06
  876.6000	   1.283409E+00	  -1.979657E+06	   8.974646E+06
  876.7000	   1.237386E+00	  -2.353550E+06	   1.305366E+07
  876.8000	   1.184636E+00	  -2.692575E+06	   1.691931E+07
  876.9000	   1.125962E+00	  -2.994934E+06	   2.055607E+07
  877.0000	   1.062245E+00	  -3.259518E+06	   2.395030E+07
  877.1000	   9.944384E-01	  -3.485905E+06	   2.709058E+07
  877.2000	   9.235411E-01	  -3.674315E+06	   2.996890E+07
  877.3000	   8.505914E-01	  -3.825552E+06	   3.257739E+07
  877.4000	   7.766420E-01	  -3.940928E+06	   3.491219E+07
  877.5000	   7.027474E-01	  -4.022173E+06	   3.697224E+07
  877.6000	   6.299444E-01	  -4.071344E+06	   3.875929E+07
  877.7000	   5.592341E-01	  -4.090752E+06	   4.027780E+07
  877.8000	   4.915647E-01	  -4.083044E+06	   4.153481E+07
  877.9000	   4.278173E-01	  -4.050906E+06	   4.253984E+07
  878.0000	   3.687889E-01	  -3.996886E+06	   4.330458E+07
  878.1000	   3.151789E-01	  -3.923423E+06	   4.384228E+07
  878.2000	   2.675788E-01	  -3.832888E+06	   4.416760E+07
  878.3000	   2.264600E-01	  -3.727575E+06	   4.429625E+07
  878.4000	   1.921685E-01	  -3.609738E+06	   4.424487E+07
  878.5000	   1.649165E-01	  -3.481578E+06	   4.403068E+07
  878.6000	   1.447840E-01	  -3.345272E+06	   4.367139E+07
  878.7000	   1.317123E-01	  -3.202970E+06	   4.318480E+07
  878.8000	   1.255110E-01	  -3.056815E+06	   4.258880E+07
  878.9000	   1.258595E-01	  -2.908934E+06	   4.190092E+07
  879.0000	   1.323150E-01	  -2.761447E+06	   4.113831E+07
  879.1000	   1.443218E-01	  -2.616444E+06	   4.031739E+07
  879.2000	   1.612214E-01	  -2.475969E+06	   3.945371E+07
  879.3000	   1.822667E-01	  -2.341995E+06	   3.856171E+07
  879.4000	   2.066358E-01	  -2.216378E+06	   3.765456E+07
  879.5000	   2.334501E-01	  -2.100808E+06	   3.674393E+07
  879.6000	   2.617889E-01	  -1.996726E+06	   3.583984E+07
  879.7000	   2.907088E-01	  -1.905072E+06	   3.495042E+07
  879.8000	   3.192615E-01	  -1.826659E+06	   3.408253E+07
  879.9000	   3.465140E-01	  -1.762094E+06	   3.324143E+07
  880.0000	   3.715636E-01	  -1.711642E+06	   3.243084E+07
  880.1000	   3.935575E-01	  -1.675180E+06	   3.165281E+07
  880.2000	   4.117088E-01	  -1.652207E+06	   3.090813E+07
  880.3000	   4.253110E-01	  -1.641815E+06	   3.019606E+07
  880.4000	   4.337534E-01	  -1.642727E+06	   2.951481E+07
  880.5000	   4.365300E-01	  -1.653301E+06	   2.886131E+07
  880.6000	   4.332507E-01	  -1.671602E+06	   2.823167E+07
  880.7000	   4.236510E-01	  -1.695451E+06	   2.762104E+07
  880.8000	   4.075899E-01	  -1.722507E+06	   2.702396E+07
  880.9000	   3.850618E-01	  -1.750348E+06	   2.643435E+07
  881.0000	   3.561884E-01	  -1.776565E+06	   2.584574E+07
  881.1000	   3.212205E-01	  -1.798853E+06	   2.525144E+07
  881.2000	   2.805309E-01	  -1.815100E+06	   2.464491E+07
  881.3000	   2.346087E-01	  -1.823453E+06	   2.401977E+07
  881.4000	   1.840474E-01	  -1.822366E+06	   2.336987E+07
  881.5000	   1.295359E-01	  -1.810653E+06	   2.268960E+07
  881.6000	   7.184180E-02	  -1.787504E+06	   2.197417E+07
  881.7000	   1.179829E-02	  -1.752503E+06	   2.121984E+07
  881.8000	  -4.971126E-02	  -1.705552E+06	   2.042478E+07
  881.9000	  -1.117737E-01	  -1.647302E+06	   1.958755E+07
  882.0000	  -1.734609E-01	  -1.578586E+06	   1.870777E+07
  882.1000	  -2.338491E-01	  -1.500036E+06	   1.778619E+07
  882.2000	  -2.920367E-01	  -1.412214E+06	   1.682471E+07
  882.3000	  -3.471604E-01	  -1.316319E+06	   1.582654E+07
  882.4000	  -3.984155E-01	  -1.213356E+06	   1.479586E+07
  882.5000	  -4.450663E-01	  -1.104395E+06	   1.373785E+07
  882.6000	  -4.864633E-01	  -9.905482E+05	   1.265858E+07
  882.7000	  -5.220575E-01	  -8.729492E+05	   1.156486E+07
  882.8000	  -5.514035E-01	  -7.527306E+05	   1.046412E+07
  882.9000	  -5.741754E-01	  -6.310626E+05	   9.364298E+06
  883.0000	  -5.901699E-01	  -5.090935E+05	   8.273694E+06
  883.1000	  -5.993076E-01	  -3.879766E+05	   7.200878E+06
