





Time	B1WvsFxi	B1WvsFyi	B1WvsFzi	B1WvsMxi	B1WvsMyi	B1WvsMzi
(s)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
  150.7000  -1.146548E+06  -1.816438E+06  -1.135465E+05  -5.077265E+07   1.480030E+07  -1.134743E+06
  150.8000  -1.230369E+06  -1.703877E+06  -1.709326E+05  -4.629601E+07   1.563462E+07  -3.888475E+06
  150.9000  -1.304769E+06  -1.577596E+06  -2.291540E+05  -4.148016E+07   1.632332E+07  -6.646827E+06
  151.0000  -1.371124E+06  -1.440979E+06  -2.878694E+05  -3.641519E+07   1.689125E+07  -9.384625E+06
  151.1000  -1.429058E+06  -1.294415E+06  -3.466832E+05  -3.112131E+07   1.733554E+07  -1.209067E+07
  151.2000  -1.478249E+06  -1.138365E+06  -4.051935E+05  -2.562034E+07   1.765420E+07  -1.475382E+07
  151.3000  -1.518433E+06  -9.733565E+05  -4.629950E+05  -1.993562E+07   1.784619E+07  -1.736306E+07
  151.4000  -1.549403E+06  -7.999876E+05  -5.196824E+05  -1.409183E+07   1.791136E+07  -1.990754E+07
  151.5000  -1.571012E+06  -6.189187E+05  -5.748542E+05  -8.114877E+06   1.785048E+07  -2.237661E+07
  151.6000  -1.583172E+06  -4.308712E+05  -6.281159E+05  -2.031692E+06   1.766518E+07  -2.475995E+07
  151.7000  -1.585855E+06  -2.366224E+05  -6.790833E+05   4.129914E+06   1.735795E+07  -2.704753E+07
  151.8000  -1.579092E+06  -3.700057E+04  -7.273858E+05   1.034145E+07   1.693210E+07  -2.922972E+07
  151.9000  -1.562973E+06   1.671210E+05  -7.726694E+05   1.657396E+07   1.639169E+07  -3.129733E+07
  152.0000  -1.537642E+06   3.748299E+05  -8.145997E+05   2.279819E+07   1.574147E+07  -3.324167E+07
  152.1000  -1.503302E+06   5.851813E+05  -8.528644E+05   2.898480E+07   1.498687E+07  -3.505457E+07
  152.2000  -1.460202E+06   7.972048E+05  -8.871756E+05   3.510460E+07   1.413388E+07  -3.672844E+07
  152.3000  -1.408643E+06   1.009912E+06  -9.172722E+05   4.112871E+07   1.318900E+07  -3.825632E+07
  152.4000  -1.348972E+06   1.222302E+06  -9.429211E+05   4.702877E+07   1.215918E+07  -3.963189E+07
  152.5000  -1.281575E+06   1.433372E+06  -9.639193E+05   5.277715E+07   1.105174E+07  -4.084954E+07
  152.6000  -1.206878E+06   1.642121E+06  -9.800941E+05   5.834708E+07   9.874282E+06  -4.190436E+07
  152.7000  -1.125341E+06   1.847559E+06  -9.913048E+05   6.371288E+07   8.634658E+06  -4.279219E+07
  152.8000  -1.037451E+06   2.048715E+06  -9.974422E+05   6.885007E+07   7.340859E+06  -4.350961E+07
  152.9000  -9.437236E+05   2.244639E+06  -9.984291E+05   7.373552E+07   6.000971E+06  -4.405398E+07
  153.0000  -8.446038E+05   2.434472E+06  -9.941856E+05   7.834793E+07   4.621277E+06  -4.442246E+07
  153.1000  -7.398374E+05   2.617821E+06  -9.843219E+05   8.266892E+07   3.193363E+06  -4.460491E+07
  153.2000  -6.309859E+05   2.793177E+06  -9.691795E+05   8.667473E+07   1.745502E+06  -4.461172E+07
  153.3000  -5.186423E+05   2.959729E+06  -9.488091E+05   9.034858E+07   2.859521E+05  -4.444355E+07
  153.4000  -4.034038E+05   3.116717E+06  -9.232907E+05   9.367549E+07  -1.177228E+06  -4.410178E+07
  153.5000  -2.858669E+05   3.263434E+06  -8.927311E+05   9.664234E+07  -2.636221E+06  -4.358852E+07
  153.6000  -1.666251E+05   3.399232E+06  -8.572625E+05   9.923791E+07  -4.083484E+06  -4.290658E+07
  153.7000  -4.626465E+04   3.523519E+06  -8.170403E+05   1.014528E+08  -5.511775E+06  -4.205943E+07
  153.8000   7.463769E+04   3.635766E+06  -7.722412E+05   1.032795E+08  -6.914181E+06  -4.105118E+07
  153.9000   1.955175E+05   3.735501E+06  -7.230607E+05   1.047123E+08  -8.284125E+06  -3.988653E+07
  154.0000   3.158248E+05   3.822317E+06  -6.697112E+05   1.057472E+08  -9.615379E+06  -3.857072E+07
  154.1000   4.350259E+05   3.895864E+06  -6.124198E+05   1.063820E+08  -1.090207E+07  -3.710954E+07
  154.2000   5.526048E+05   3.955851E+06  -5.514258E+05   1.066159E+08  -1.213867E+07  -3.550921E+07
  154.3000   6.680645E+05   4.002045E+06  -4.869792E+05   1.064499E+08  -1.332000E+07  -3.377641E+07
  154.4000   7.809276E+05   4.034268E+06  -4.193384E+05   1.058861E+08  -1.444120E+07  -3.191817E+07
  154.5000   8.907369E+05   4.052394E+06  -3.487686E+05   1.049282E+08  -1.549777E+07  -2.994186E+07
  154.6000   9.970558E+05   4.056347E+06  -2.755400E+05   1.035812E+08  -1.648547E+07  -2.785516E+07
  154.7000   1.099468E+06   4.046096E+06  -1.999264E+05   1.018508E+08  -1.740037E+07  -2.566598E+07
  154.8000   1.197577E+06   4.021655E+06  -1.222044E+05   9.974420E+07  -1.823882E+07  -2.338242E+07
  154.9000   1.291007E+06   3.983076E+06  -4.265174E+04   9.726929E+07  -1.899741E+07  -2.101279E+07
  155.0000   1.376798E+06   3.924154E+06   3.873619E+04   9.428478E+07  -1.962776E+07  -1.852341E+07
  155.1000   1.455948E+06   3.849012E+06   1.210736E+05   9.090604E+07  -2.015739E+07  -1.595500E+07
  155.2000   1.529092E+06   3.760261E+06   2.038886E+05   8.720377E+07  -2.060155E+07  -1.333362E+07
  155.3000   1.595984E+06   3.658238E+06   2.868833E+05   8.319266E+07  -2.095885E+07  -1.066907E+07
  155.4000   1.656402E+06   3.543308E+06   3.697665E+05   7.888786E+07  -2.122805E+07  -7.971151E+06
  155.5000   1.710142E+06   3.415860E+06   4.522535E+05   7.430493E+07  -2.140810E+07  -5.249547E+06
  155.6000   1.757022E+06   3.276307E+06   5.340664E+05   6.945971E+07  -2.149807E+07  -2.513856E+06
  155.7000   1.796877E+06   3.125078E+06   6.149339E+05   6.436827E+07  -2.149718E+07   2.264702E+05
  155.8000   1.829563E+06   2.962618E+06   6.945910E+05   5.904687E+07  -2.140475E+07   2.962142E+06
  155.9000   1.854951E+06   2.789387E+06   7.727783E+05   5.351189E+07  -2.122026E+07   5.684054E+06
  156.0000   1.872930E+06   2.605856E+06   8.492416E+05   4.777985E+07  -2.094328E+07   8.383306E+06
  156.1000   1.883403E+06   2.412506E+06   9.237311E+05   4.186735E+07  -2.057357E+07   1.105121E+07
  156.2000   1.886293E+06   2.209830E+06   9.960005E+05   3.579109E+07  -2.011100E+07   1.367932E+07
  156.3000   1.881535E+06   1.998328E+06   1.065806E+06   2.956788E+07  -1.955566E+07   1.625939E+07
  156.4000   1.869084E+06   1.778512E+06   1.132907E+06   2.321465E+07  -1.890781E+07   1.878344E+07
  156.5000   1.848908E+06   1.550905E+06   1.197063E+06   1.674851E+07  -1.816794E+07   2.124373E+07
  156.6000   1.820997E+06   1.316041E+06   1.258034E+06   1.018678E+07  -1.733681E+07   2.363272E+07
  156.7000   1.785354E+06   1.074471E+06   1.315580E+06   3.547013E+06  -1.641546E+07   2.594314E+07
  156.8000   1.742006E+06   8.267577E+05   1.369462E+06  -3.152919E+06  -1.540526E+07   2.816792E+07
  156.9000   1.690998E+06   5.734868E+05   1.419437E+06  -9.894782E+06  -1.430794E+07   3.030022E+07
  157.0000   1.632399E+06   3.152627E+05   1.465265E+06  -1.665992E+07  -1.312563E+07   3.233342E+07
  157.1000   1.566302E+06   5.271462E+04   1.506702E+06  -2.342922E+07  -1.186090E+07   3.426107E+07
  157.2000   1.492824E+06  -2.135015E+05   1.543505E+06  -3.018302E+07  -1.051679E+07   3.607697E+07
  157.3000   1.411395E+06  -4.826319E+05   1.574403E+06  -3.687706E+07  -9.100411E+06   3.776102E+07
  157.4000   1.320798E+06  -7.526971E+05   1.596466E+06  -4.340414E+07  -7.632287E+06   3.926381E+07
  157.5000   1.224044E+06  -1.022489E+06   1.613057E+06  -4.981179E+07  -6.108905E+06   4.062424E+07
  157.6000   1.121417E+06  -1.291241E+06   1.624025E+06  -5.608044E+07  -4.534828E+06   4.183800E+07
  157.7000   1.013226E+06  -1.558168E+06   1.629229E+06  -6.219040E+07  -2.915052E+06   4.290117E+07
  157.8000   8.998055E+05  -1.822470E+06   1.628534E+06  -6.812183E+07  -1.255022E+06   4.381016E+07
  157.9000   7.815189E+05  -2.083327E+06   1.621818E+06  -7.385476E+07   4.393592E+05   4.456178E+07
  158.0000   6.587560E+05  -2.339903E+06   1.608967E+06  -7.936910E+07   2.161720E+06   4.515318E+07
  158.1000   5.319359E+05  -2.591338E+06   1.589884E+06  -8.464464E+07   3.905227E+06   4.558191E+07
  158.2000   4.015065E+05  -2.836756E+06   1.564482E+06  -8.966110E+07   5.662586E+06   4.584587E+07
  158.3000   2.679448E+05  -3.075260E+06   1.532696E+06  -9.439820E+07   7.426069E+06   4.594335E+07
  158.4000   1.317567E+05  -3.305938E+06   1.494476E+06  -9.883569E+07   9.187526E+06   4.587306E+07
  158.5000  -6.523798E+03  -3.527861E+06   1.449795E+06  -1.029535E+08   1.093843E+07   4.563408E+07
  158.6000  -1.463352E+05  -3.740089E+06   1.398650E+06  -1.067317E+08   1.266990E+07   4.522594E+07
  158.7000  -2.870900E+05  -3.941671E+06   1.341064E+06  -1.101509E+08   1.437278E+07   4.464862E+07
  158.8000  -4.281767E+05  -4.131654E+06   1.277090E+06  -1.131921E+08   1.603766E+07   4.390255E+07
  158.9000  -5.689618E+05  -4.309085E+06   1.206808E+06  -1.158369E+08   1.765496E+07   4.298868E+07
  159.0000  -7.087925E+05  -4.473018E+06   1.130334E+06  -1.180679E+08   1.921500E+07   4.190844E+07
  159.1000  -8.469998E+05  -4.622518E+06   1.047819E+06  -1.198685E+08   2.070808E+07   4.066385E+07
  159.2000  -9.829022E+05  -4.756673E+06   9.594482E+05  -1.212232E+08   2.212453E+07   3.925748E+07
  159.3000  -1.115809E+06  -4.874596E+06   8.654469E+05  -1.221182E+08   2.345484E+07   3.769250E+07
  159.4000  -1.245027E+06  -4.975438E+06   7.660787E+05  -1.225408E+08   2.468973E+07   3.597270E+07
  159.5000  -1.369860E+06  -5.058393E+06   6.616469E+05  -1.224803E+08   2.582023E+07   3.410255E+07
  159.6000  -1.489619E+06  -5.122709E+06   5.524951E+05  -1.219278E+08   2.683777E+07   3.208716E+07
  159.7000  -1.603626E+06  -5.167693E+06   4.390067E+05  -1.208764E+08   2.773429E+07   2.993234E+07
  159.8000  -1.708734E+06  -5.185555E+06   3.210846E+05  -1.191556E+08   2.845943E+07   2.758924E+07
  159.9000  -1.805835E+06  -5.180990E+06   2.000510E+05  -1.168947E+08   2.904020E+07   2.511146E+07
  160.0000  -1.895103E+06  -5.155896E+06   7.662098E+04  -1.141494E+08   2.948489E+07   2.252575E+07
  160.1000  -1.976023E+06  -5.110053E+06  -4.868729E+04  -1.109252E+08   2.978899E+07   1.984161E+07
  160.2000  -2.048111E+06  -5.043330E+06  -1.753301E+05  -1.072301E+08   2.994874E+07   1.706910E+07
  160.3000  -2.110926E+06  -4.955696E+06  -3.027408E+05  -1.030743E+08   2.996124E+07   1.421883E+07
  160.4000  -2.164071E+06  -4.847219E+06  -4.303327E+05  -9.847087E+07   2.982447E+07   1.130190E+07
  160.5000  -2.207197E+06  -4.718073E+06  -5.575022E+05  -9.343493E+07   2.953731E+07   8.329921E+06
  160.6000  -2.240007E+06  -4.568540E+06  -6.836329E+05  -8.798431E+07   2.909960E+07   5.314927E+06
  160.7000  -2.262259E+06  -4.399013E+06  -8.080990E+05  -8.213923E+07   2.851215E+07   2.269361E+06
  160.8000  -2.273769E+06  -4.209996E+06  -9.302702E+05  -7.592228E+07   2.777677E+07  -7.939903E+05
  160.9000  -2.274413E+06  -4.002106E+06  -1.049515E+06  -6.935837E+07   2.689621E+07  -3.862048E+06
  161.0000  -2.264129E+06  -3.776069E+06  -1.165208E+06  -6.247462E+07   2.587423E+07  -6.921503E+06
  161.1000  -2.242917E+06  -3.532722E+06  -1.276729E+06  -5.530021E+07   2.471553E+07  -9.958887E+06
  161.2000  -2.210842E+06  -3.273006E+06  -1.383475E+06  -4.786623E+07   2.342572E+07  -1.296064E+07
  161.3000  -2.168034E+06  -2.997963E+06  -1.484859E+06  -4.020552E+07   2.201131E+07  -1.591320E+07
  161.4000  -2.114683E+06  -2.708735E+06  -1.580318E+06  -3.235247E+07   2.047964E+07  -1.880305E+07
  161.5000  -2.051045E+06  -2.406548E+06  -1.669316E+06  -2.434278E+07   1.883880E+07  -2.161685E+07
  161.6000  -1.976925E+06  -2.092104E+06  -1.751247E+06  -1.620322E+07   1.708636E+07  -2.433653E+07
  161.7000  -1.893145E+06  -1.767322E+06  -1.825670E+06  -7.981120E+06   1.524163E+07  -2.695313E+07
  161.8000  -1.800271E+06  -1.433820E+06  -1.892181E+06   2.824461E+05   1.331772E+07  -2.945555E+07
  161.9000  -1.698790E+06  -1.093109E+06  -1.950401E+06   8.548820E+06   1.132525E+07  -3.183197E+07
  162.0000  -1.589237E+06  -7.467487E+05  -1.999995E+06   1.677928E+07   9.275205E+06  -3.407109E+07
  162.1000  -1.472187E+06  -3.963277E+05  -2.040677E+06   2.493531E+07   7.178849E+06  -3.616228E+07
  162.2000  -1.348256E+06  -4.345999E+04  -2.072212E+06   3.297884E+07   5.047626E+06  -3.809557E+07
  162.3000  -1.218092E+06   3.102294E+05  -2.094414E+06   4.087251E+07   2.893085E+06  -3.986180E+07
  162.4000  -1.082373E+06   6.631144E+05  -2.107151E+06   4.857992E+07   7.267871E+05  -4.145261E+07
  162.5000  -9.418028E+05   1.013578E+06  -2.110345E+06   5.606581E+07  -1.439769E+06  -4.286054E+07
  162.6000  -7.971021E+05   1.360025E+06  -2.103968E+06   6.329633E+07  -3.595230E+06  -4.407905E+07
  162.7000  -6.490067E+05   1.700888E+06  -2.088047E+06   7.023922E+07  -5.728460E+06  -4.510257E+07
  162.8000  -4.982615E+05   2.034641E+06  -2.062658E+06   7.686395E+07  -7.828611E+06  -4.592653E+07
  162.9000  -3.456156E+05   2.359806E+06  -2.027928E+06   8.314195E+07  -9.885183E+06  -4.654737E+07
  163.0000  -1.918174E+05   2.674962E+06  -1.984032E+06   8.904665E+07  -1.188808E+07  -4.696257E+07
  163.1000  -3.761042E+04   2.978752E+06  -1.931192E+06   9.455371E+07  -1.382767E+07  -4.717064E+07
  163.2000   1.162714E+05   3.269891E+06  -1.869671E+06   9.964100E+07  -1.569481E+07  -4.717113E+07
  163.3000   2.691076E+05   3.547169E+06  -1.799775E+06   1.042888E+08  -1.748090E+07  -4.696459E+07
  163.4000   4.201950E+05   3.809459E+06  -1.721846E+06   1.084796E+08  -1.917791E+07  -4.655259E+07
  163.5000   5.688511E+05   4.055719E+06  -1.636264E+06   1.121985E+08  -2.077839E+07  -4.593763E+07
  163.6000   7.144174E+05   4.284996E+06  -1.543437E+06   1.154328E+08  -2.227551E+07  -4.512317E+07
  163.7000   8.562617E+05   4.496427E+06  -1.443802E+06   1.181724E+08  -2.366305E+07  -4.411355E+07
  163.8000   9.937810E+05   4.689242E+06  -1.337822E+06   1.204094E+08  -2.493543E+07  -4.291396E+07
  163.9000   1.126403E+06   4.862762E+06  -1.225981E+06   1.221384E+08  -2.608768E+07  -4.153035E+07
  164.0000   1.253336E+06   5.015413E+06  -1.108597E+06   1.233317E+08  -2.711017E+07  -3.995953E+07
  164.1000   1.372381E+06   5.140606E+06  -9.853438E+05   1.238454E+08  -2.796811E+07  -3.815175E+07
  164.2000   1.484660E+06   5.244637E+06  -8.582199E+05   1.238480E+08  -2.869564E+07  -3.618517E+07
  164.3000   1.589767E+06   5.327311E+06  -7.277988E+05   1.233457E+08  -2.929096E+07  -3.406980E+07
  164.4000   1.687333E+06   5.388528E+06  -5.946560E+05   1.223467E+08  -2.975291E+07  -3.181615E+07
  164.5000   1.777034E+06   5.428274E+06  -4.593672E+05   1.208607E+08  -3.008085E+07  -2.943519E+07
  164.6000   1.858584E+06   5.446622E+06  -3.225046E+05   1.188995E+08  -3.027469E+07  -2.693822E+07
  164.7000   1.931739E+06   5.443727E+06  -1.846349E+05   1.164763E+08  -3.033485E+07  -2.433684E+07
  164.8000   1.996294E+06   5.419818E+06  -4.631689E+04   1.136057E+08  -3.026223E+07  -2.164286E+07
  164.9000   2.052081E+06   5.375192E+06   9.190028E+04   1.103035E+08  -3.005820E+07  -1.886822E+07
  165.0000   2.098974E+06   5.310215E+06   2.294790E+05   1.065869E+08  -2.972457E+07  -1.602495E+07
  165.1000   2.136878E+06   5.225312E+06   3.658946E+05   1.024738E+08  -2.926356E+07  -1.312509E+07
  165.2000   2.165738E+06   5.120964E+06   5.006360E+05   9.798333E+07  -2.867780E+07  -1.018064E+07
  165.3000   2.185530E+06   4.997701E+06   6.332073E+05   9.313515E+07  -2.797029E+07  -7.203508E+06
  165.4000   2.196265E+06   4.856102E+06   7.631276E+05   8.794974E+07  -2.714440E+07  -4.205450E+06
  165.5000   2.197984E+06   4.696787E+06   8.899320E+05   8.244815E+07  -2.620385E+07  -1.198062E+06
  165.6000   2.190758E+06   4.520414E+06   1.013171E+06   7.665197E+07  -2.515273E+07   1.807274E+06
  165.7000   2.174688E+06   4.327679E+06   1.132412E+06   7.058325E+07  -2.399545E+07   4.799413E+06
  165.8000   2.149902E+06   4.119310E+06   1.247238E+06   6.426446E+07  -2.273674E+07   7.767462E+06
  165.9000   2.116555E+06   3.896065E+06   1.357247E+06   5.771846E+07  -2.138169E+07   1.070080E+07
  166.0000   2.074827E+06   3.658735E+06   1.462053E+06   5.096843E+07  -1.993569E+07   1.358908E+07
  166.1000   2.024924E+06   3.408136E+06   1.561284E+06   4.403791E+07  -1.840448E+07   1.642223E+07
  166.2000   1.967075E+06   3.145112E+06   1.654586E+06   3.695076E+07  -1.679413E+07   1.919048E+07
  166.3000   1.901532E+06   2.870535E+06   1.741616E+06   2.973115E+07  -1.511101E+07   2.188431E+07
  166.4000   1.828572E+06   2.585307E+06   1.822048E+06   2.240360E+07  -1.336185E+07   2.449447E+07
  166.5000   1.748494E+06   2.290355E+06   1.895571E+06   1.499298E+07  -1.155370E+07   2.701199E+07
  166.6000   1.661619E+06   1.986637E+06   1.961886E+06   7.524500E+06  -9.693933E+06   2.942812E+07
  166.7000   1.568289E+06   1.675141E+06   2.020712E+06   2.375410E+04  -7.790251E+06   3.173435E+07
  166.8000   1.468871E+06   1.356885E+06   2.071783E+06  -7.483278E+06  -5.850671E+06   3.392241E+07
  166.9000   1.363318E+06   1.032999E+06   2.113916E+06  -1.495174E+07  -3.888247E+06   3.596895E+07
  167.0000   1.250835E+06   7.059457E+05   2.143482E+06  -2.226512E+07  -1.933025E+06   3.780164E+07
  167.1000   1.134105E+06   3.772342E+05   2.164590E+06  -2.946654E+07   2.523570E+04   3.947758E+07
  167.2000   1.013608E+06   4.797215E+04   2.177145E+06  -3.653119E+07   1.978178E+06   4.099112E+07
  167.3000   8.898358E+05  -2.807224E+05   2.181070E+06  -4.343440E+07   3.917301E+06   4.233708E+07
  167.4000   7.632937E+05  -6.077208E+05   2.176312E+06  -5.015168E+07   5.833977E+06   4.351067E+07
  167.5000   6.344973E+05  -9.318839E+05   2.162840E+06  -5.665867E+07   7.719475E+06   4.450753E+07
  167.6000   5.039736E+05  -1.252062E+06   2.140649E+06  -6.293120E+07   9.564993E+06   4.532374E+07
  167.7000   3.722595E+05  -1.567096E+06   2.109759E+06  -6.894534E+07   1.136168E+07   4.595579E+07
  167.8000   2.399011E+05  -1.875817E+06   2.070216E+06  -7.467742E+07   1.310070E+07   4.640059E+07
  167.9000   1.074525E+05  -2.177051E+06   2.022094E+06  -8.010409E+07   1.477323E+07   4.665552E+07
  168.0000  -2.452549E+04  -2.469617E+06   1.965499E+06  -8.520244E+07   1.637054E+07   4.671841E+07
  168.1000  -1.554666E+05  -2.752334E+06   1.900569E+06  -8.995006E+07   1.788404E+07   4.658759E+07
  168.2000  -2.848008E+05  -3.024024E+06   1.827473E+06  -9.432515E+07   1.930533E+07   4.626190E+07
  168.3000  -4.119565E+05  -3.283513E+06   1.746416E+06  -9.830665E+07   2.062627E+07   4.574077E+07
  168.4000  -5.363621E+05  -3.529642E+06   1.657642E+06  -1.018744E+08   2.183900E+07   4.502418E+07
  168.5000  -6.574491E+05  -3.761269E+06   1.561430E+06  -1.050093E+08   2.293606E+07   4.411279E+07
  168.6000  -7.746537E+05  -3.977275E+06   1.458100E+06  -1.076933E+08   2.391043E+07   4.300794E+07
  168.7000  -8.874209E+05  -4.176577E+06   1.348013E+06  -1.099099E+08   2.475558E+07   4.171171E+07
  168.8000  -9.952062E+05  -4.358128E+06   1.231569E+06  -1.116441E+08   2.546558E+07   4.022695E+07
  168.9000  -1.097480E+06  -4.520933E+06   1.109210E+06  -1.128825E+08   2.603512E+07   3.855738E+07
  169.0000  -1.193730E+06  -4.664052E+06   9.814208E+05  -1.136137E+08   2.645959E+07   3.670758E+07
  169.1000  -1.283466E+06  -4.786613E+06   8.487251E+05  -1.138285E+08   2.673515E+07   3.468305E+07
  169.2000  -1.366035E+06  -4.887615E+06   7.116202E+05  -1.135141E+08   2.685377E+07   3.249053E+07
  169.3000  -1.440099E+06  -4.965297E+06   5.704528E+05  -1.126374E+08   2.678893E+07   3.013950E+07
  169.4000  -1.506336E+06  -5.020155E+06   4.262979E+05  -1.112289E+08   2.656798E+07   2.763755E+07
  169.5000  -1.564400E+06  -5.051695E+06   2.798352E+05  -1.092901E+08   2.619122E+07   2.499422E+07
  169.6000  -1.613986E+06  -5.059536E+06   1.317742E+05  -1.068250E+08   2.565994E+07   2.222005E+07
  169.7000  -1.654831E+06  -5.043420E+06  -1.714950E+04  -1.038408E+08   2.497644E+07   1.932660E+07
  169.8000  -1.686719E+06  -5.003213E+06  -1.661785E+05  -1.003478E+08   2.414408E+07   1.632644E+07
  169.9000  -1.708945E+06  -4.937515E+06  -3.143276E+05  -9.633422E+07   2.316344E+07   1.322595E+07
  170.0000  -1.720176E+06  -4.843623E+06  -4.600828E+05  -9.177059E+07   2.203388E+07   1.003039E+07
  170.1000  -1.722213E+06  -4.726875E+06  -6.032461E+05  -8.677008E+07   2.077614E+07   6.783797E+06
  170.2000  -1.715085E+06  -4.587747E+06  -7.430681E+05  -8.135549E+07   1.939743E+07   3.501937E+06
  170.3000  -1.698873E+06  -4.426845E+06  -8.788055E+05  -7.555229E+07   1.790579E+07   2.011044E+05
  170.4000  -1.673707E+06  -4.244902E+06  -1.009726E+06  -6.938851E+07   1.631012E+07  -3.101941E+06
  170.5000  -1.639773E+06  -4.042785E+06  -1.135112E+06  -6.289464E+07   1.462003E+07  -6.390069E+06
  170.6000  -1.597309E+06  -3.821485E+06  -1.254272E+06  -5.610348E+07   1.284588E+07  -9.645876E+06
  170.7000  -1.546604E+06  -3.582115E+06  -1.366536E+06  -4.905001E+07   1.099865E+07  -1.285180E+07
  170.8000  -1.487998E+06  -3.325910E+06  -1.471271E+06  -4.177115E+07   9.089879E+06  -1.599025E+07
  170.9000  -1.421880E+06  -3.054214E+06  -1.567881E+06  -3.430557E+07   7.131588E+06  -1.904368E+07
  171.0000  -1.348686E+06  -2.768476E+06  -1.655812E+06  -2.669343E+07   5.136197E+06  -2.199480E+07
  171.1000  -1.268896E+06  -2.470242E+06  -1.734558E+06  -1.897615E+07   3.116431E+06  -2.482664E+07
  171.2000  -1.183033E+06  -2.161142E+06  -1.803666E+06  -1.119608E+07   1.085220E+06  -2.752270E+07
  171.3000  -1.091656E+06  -1.842884E+06  -1.862739E+06  -3.396250E+06  -9.443897E+05  -3.006710E+07
  171.4000  -9.953602E+05  -1.517236E+06  -1.911440E+06   4.379944E+06  -2.959341E+06  -3.244471E+07
  171.5000  -8.947706E+05  -1.186021E+06  -1.949495E+06   1.208907E+07  -4.946661E+06  -3.464127E+07
  171.6000  -7.905376E+05  -8.510973E+05  -1.976697E+06   1.968798E+07  -6.893560E+06  -3.664352E+07
  171.7000  -6.833333E+05  -5.143487E+05  -1.992904E+06   2.713410E+07  -8.787530E+06  -3.843930E+07
  171.8000  -5.738460E+05  -1.776696E+05  -1.998047E+06   3.438577E+07  -1.061644E+07  -4.001768E+07
  171.9000  -4.627754E+05   1.570487E+05  -1.992123E+06   4.140253E+07  -1.236860E+07  -4.136907E+07
  172.0000  -3.508273E+05   4.879324E+05  -1.975202E+06   4.814547E+07  -1.403290E+07  -4.248526E+07
  172.1000  -2.387086E+05   8.131388E+05  -1.947421E+06   5.457745E+07  -1.559884E+07  -4.335954E+07
  172.2000  -1.272962E+05   1.130882E+06  -1.908847E+06   6.066114E+07  -1.705267E+07  -4.398540E+07
  172.3000  -1.770773E+04   1.439336E+06  -1.859474E+06   6.635652E+07  -1.837517E+07  -4.435704E+07
  172.4000   8.990710E+04   1.736733E+06  -1.800106E+06   7.163918E+07  -1.956974E+07  -4.447712E+07
  172.5000   1.949034E+05   2.021492E+06  -1.731150E+06   7.648198E+07  -2.062940E+07  -4.434540E+07
  172.6000   2.966601E+05   2.292128E+06  -1.653070E+06   8.086070E+07  -2.154810E+07  -4.396325E+07
  172.7000   3.945842E+05   2.547256E+06  -1.566381E+06   8.475417E+07  -2.232075E+07  -4.333367E+07
  172.8000   4.881145E+05   2.785604E+06  -1.471649E+06   8.814441E+07  -2.294321E+07  -4.246121E+07
  172.9000   5.767254E+05   3.006019E+06  -1.369483E+06   9.101670E+07  -2.341234E+07  -4.135198E+07
  173.0000   6.599298E+05   3.207473E+06  -1.260531E+06   9.335962E+07  -2.372599E+07  -4.001356E+07
  173.1000   7.372821E+05   3.389065E+06  -1.145476E+06   9.516506E+07  -2.388298E+07  -3.845492E+07
  173.2000   8.083805E+05   3.550028E+06  -1.025029E+06   9.642826E+07  -2.388308E+07  -3.668638E+07
  173.3000   8.728692E+05   3.689731E+06  -8.999231E+05   9.714770E+07  -2.372706E+07  -3.471948E+07
  173.4000   9.304399E+05   3.807678E+06  -7.709118E+05   9.732510E+07  -2.341657E+07  -3.256688E+07
  173.5000   9.808328E+05   3.903509E+06  -6.387593E+05   9.696532E+07  -2.295418E+07  -3.024229E+07
  173.6000   1.023838E+06   3.977001E+06  -5.042373E+05   9.607621E+07  -2.234330E+07  -2.776032E+07
  173.7000   1.059295E+06   4.028062E+06  -3.681197E+05   9.466854E+07  -2.158819E+07  -2.513636E+07
  173.8000   1.087094E+06   4.056728E+06  -2.311770E+05   9.275583E+07  -2.069385E+07  -2.238649E+07
  173.9000   1.107173E+06   4.063162E+06  -9.417235E+04   9.035416E+07  -1.966604E+07  -1.952733E+07
  174.0000   1.119521E+06   4.047649E+06   4.214369E+04   8.748204E+07  -1.851118E+07  -1.657592E+07
  174.1000   1.124174E+06   4.010585E+06   1.770369E+05   8.416021E+07  -1.723634E+07  -1.354960E+07
  174.2000   1.121213E+06   3.952477E+06   3.097932E+05   8.041145E+07  -1.584916E+07  -1.046590E+07
  174.3000   1.110766E+06   3.873934E+06   4.397228E+05   7.626037E+07  -1.435781E+07  -7.342407E+06
  174.4000   1.093004E+06   3.775658E+06   5.661624E+05   7.173325E+07  -1.277094E+07  -4.196666E+06
  174.5000   1.068136E+06   3.658441E+06   6.884788E+05   6.685779E+07  -1.109762E+07  -1.046071E+06
  174.6000   1.036414E+06   3.523154E+06   8.060710E+05   6.166299E+07  -9.347298E+06   2.092234E+06
  174.7000   9.981241E+05   3.370741E+06   9.183723E+05   5.617888E+07  -7.529750E+06   5.201450E+06
  174.8000   9.535857E+05   3.202212E+06   1.024852E+06   5.043639E+07  -5.655029E+06   8.265205E+06
  174.9000   9.031511E+05   3.018635E+06   1.125017E+06   4.446718E+07  -3.733421E+06   1.126763E+07
