## This file was generated by InflowWind_Driver on 21-Apr-2023 at 16:49:28.
## This file contains the wind velocity at the 1000 points specified in the file ./Points.inp.
# 
# 
# 
# 
               T                  X                  Y                  Z                  U                  V                  W
             (s)                (m)                (m)                (m)              (m/s)              (m/s)              (m/s)
     30.00000000        -2.50000000         2.50000000       147.50000000        22.16553403        -7.66675159        -1.93884153
     30.00000000        -2.50000000         3.50000000       147.50000000        22.16598112        -7.66690741        -1.93880064
     30.00000000        -2.50000000         4.50000000       147.50000000        22.16642818        -7.66706322        -1.93875976
     30.00000000        -2.50000000        -4.50000000       148.50000000        22.19177145        -7.67589586        -1.93644201
     30.00000000        -2.50000000        -3.50000000       148.50000000        22.19221640        -7.67605093        -1.93640131
     30.00000000        -2.50000000        -2.50000000       148.50000000        22.19266132        -7.67620599        -1.93636062
     30.00000000        -2.50000000        -1.50000000       148.50000000        22.19310620        -7.67636104        -1.93631994
     30.00000000        -2.50000000        -0.50000000       148.50000000        22.19355104        -7.67651608        -1.93627926
     30.00000000        -2.50000000         0.50000000       148.50000000        22.19399585        -7.67667110        -1.93623858
     30.00000000        -2.50000000         1.50000000       148.50000000        22.19444062        -7.67682612        -1.93619790
     30.00000000        -2.50000000         2.50000000       148.50000000        22.19488535        -7.67698111        -1.93615723
     30.00000000        -2.50000000         3.50000000       148.50000000        22.19533005        -7.67713610        -1.93611656
     30.00000000        -2.50000000         4.50000000       148.50000000        22.19577471        -7.67729107        -1.93607589
     30.00000000        -2.50000000        -4.50000000       149.50000000        22.22098253        -7.68607650        -1.93377053
     30.00000000        -2.50000000        -3.50000000       149.50000000        22.22142512        -7.68623075        -1.93373005
     30.00000000        -2.50000000        -2.50000000       149.50000000        22.22186766        -7.68638499        -1.93368958
     30.00000000        -2.50000000        -1.50000000       149.50000000        22.22231017        -7.68653921        -1.93364911
     30.00000000        -2.50000000        -0.50000000       149.50000000        22.22275264        -7.68669342        -1.93360864
     30.00000000        -2.50000000         0.50000000       149.50000000        22.22319508        -7.68684762        -1.93356818
     30.00000000        -2.50000000         1.50000000       149.50000000        22.22363748        -7.68700181        -1.93352772
     30.00000000        -2.50000000         2.50000000       149.50000000        22.22407985        -7.68715598        -1.93348726
     30.00000000        -2.50000000         3.50000000       149.50000000        22.22452218        -7.68731014        -1.93344681
     30.00000000        -2.50000000         4.50000000       149.50000000        22.22496447        -7.68746429        -1.93340636
