
These predictions were generated by a reference MATLAB script.




    Time      Wave1Elev       Wave2Elev       Wave3Elev        FVel1xi         FVel1yi         FVel1zi         FAcc1xi         FAcc1yi         FAcc1zi         FDynP1          FVel2xi         FVel2yi         FVel2zi         FAcc2xi         FAcc2yi         FAcc2zi         FDynP2          FVel3xi         FVel3yi         FVel3zi         FAcc3xi         FAcc3yi         FAcc3zi         FDynP3
    (sec)        (m)             (m)             (m)            (m/s)           (m/s)           (m/s)          (m/s^2)         (m/s^2)         (m/s^2)          (Pa)            (m/s)           (m/s)           (m/s)          (m/s^2)         (m/s^2)         (m/s^2)          (Pa)            (m/s)           (m/s)           (m/s)          (m/s^2)         (m/s^2)         (m/s^2)          (Pa)
    203.1  -1.6130387e+00   8.0052713e-02   8.6276727e-01  -3.0120741e-01   1.0609664e+00  -6.5332619e-01   5.8961609e-01   8.7773366e-02   4.9259508e-01  -1.4602595e+04  -1.0204946e+00   7.3842933e-02   7.4573028e-02   5.9727222e-01  -3.0343572e-01  -7.2571496e-01   8.0467516e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    203.2  -1.6873191e+00   8.3913509e-02   8.7804652e-01  -2.4181308e-01   1.0677913e+00  -6.0248469e-01   5.9755239e-01   4.8601437e-02   5.2386024e-01  -1.5234103e+04  -9.5712783e-01   4.6033799e-02   3.3157932e-03   6.6892732e-01  -2.5296717e-01  -6.9778644e-01   8.4348317e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    203.3  -1.7556089e+00   8.0803271e-02   8.8228624e-01  -1.8184046e-01   1.0706636e+00  -5.4863478e-01   6.0118451e-01   8.7393830e-03   5.5270634e-01  -1.5812985e+04  -8.8694845e-01   2.3191693e-02  -6.4668307e-02   7.3340697e-01  -2.0423077e-01  -6.6038368e-01   8.1221964e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    203.4  -1.8174869e+00   7.1095337e-02   8.7597487e-01  -1.2171838e-01   1.0695201e+00  -4.9203535e-01   6.0055214e-01  -3.1694433e-02   5.7879510e-01  -1.6336345e+04  -8.1070749e-01   5.1037994e-03  -1.2847339e-01   7.9005841e-01  -1.5800731e-01  -6.1435810e-01   7.1463727e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    203.5  -1.8725619e+00   5.5249177e-02   8.5970368e-01  -6.1869351e-02   1.0643103e+00  -4.3297861e-01   5.9574160e-01  -7.2561519e-02   6.0179903e-01  -1.6801561e+04  -7.2921612e-01  -8.5172202e-03  -1.8728464e-01   8.3833283e-01  -1.1500462e-01  -5.6067725e-01   5.5535458e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    203.6  -1.9204784e+00   3.3800732e-02   8.3415519e-01  -2.7049788e-03   1.0549986e+00  -3.7178877e-01   5.8688481e-01  -1.1370250e-01   6.2140691e-01  -1.7206325e+04  -6.4333488e-01  -1.8025411e-02  -2.4038914e-01   8.7779238e-01  -7.5847440e-02  -5.0040841e-01   3.3975874e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    203.7  -1.9609219e+00   7.3517561e-03   8.0009075e-01   5.5378547e-02   1.0415666e+00  -3.0882011e-01   5.7415748e-01  -1.5493684e-01   6.3732924e-01  -1.7548667e+04  -5.5396232e-01  -2.3832764e-02  -2.8718496e-01   9.0811581e-01  -4.1068636e-02  -4.3470077e-01   7.3898502e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    203.8  -1.9936240e+00  -2.3441657e-02   7.5833724e-01   1.1200470e-01   1.0240149e+00  -2.4445455e-01   5.5777683e-01  -1.9606295e-01   6.4930361e-01  -1.7826989e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    203.9  -2.0183667e+00  -5.7881183e-02   7.0977337e-01   1.6682062e-01   1.0023650e+00  -1.7909870e-01   5.3799868e-01  -2.3685891e-01   6.5709986e-01  -1.8040089e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    204.0  -2.0349872e+00  -9.5238798e-02   6.5531544e-01   2.1950085e-01   9.7666210e-01  -1.1318033e-01   5.1511408e-01  -2.7708355e-01   6.6052505e-01  -1.8187186e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    204.1  -2.0433813e+00  -1.3476955e-01   5.9590318e-01   2.6975060e-01   9.4697598e-01  -4.7144481e-02   4.8944535e-01  -3.1647814e-01   6.5942797e-01  -1.8267934e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    204.2  -2.0435070e+00  -1.7572432e-01   5.3248554e-01   3.1730873e-01   9.1340327e-01   1.8550956e-02   4.6134181e-01  -3.5476845e-01   6.5370327e-01  -1.8282446e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    204.3  -2.0353868e+00  -2.1736246e-01   4.6600682e-01   3.6195017e-01   8.7606866e-01   8.3439998e-02   4.3117503e-01  -3.9166741e-01   6.4329506e-01  -1.8231297e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    204.4  -2.0191095e+00  -2.5896400e-01   3.9739331e-01   4.0348791e-01   8.3512606e-01   1.4705367e-01   3.9933383e-01  -4.2687810e-01   6.2819986e-01  -1.8115532e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    204.5  -1.9948314e+00  -2.9984125e-01   3.2754060e-01   4.4177448e-01   7.9075942e-01   2.0892539e-01   3.6621900e-01  -4.6009722e-01   6.0846899e-01  -1.7936669e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    204.6  -1.9627768e+00  -3.3934976e-01   2.5730179e-01   4.7670283e-01   7.4318320e-01   2.6859647e-01   3.3223783e-01  -4.9101885e-01   5.8421009e-01  -1.7696689e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    204.7  -1.9232368e+00  -3.7689821e-01   1.8747668e-01   5.0820678e-01   6.9264239e-01   3.2562190e-01   2.9779862e-01  -5.1933858e-01   5.5558801e-01  -1.7398029e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    204.8  -1.8765682e+00  -4.1195731e-01   1.1880221e-01   5.3626076e-01   6.3941217e-01   3.7957597e-01   2.6330506e-01  -5.4475790e-01   5.2282479e-01  -1.7043563e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    204.9  -1.8231914e+00  -4.4406744e-01   5.1944172e-02   5.6087912e-01   5.8379711e-01   4.3005804e-01   2.2915071e-01  -5.6698871e-01   4.8619886e-01  -1.6636583e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    205.0  -1.7635864e+00  -4.7284496e-01  -1.2509637e-02   5.8211483e-01   5.2612984e-01   4.7669804e-01   1.9571366e-01  -5.8575798e-01   4.4604336e-01  -1.6180767e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    205.1  -1.6982893e+00  -4.9798709e-01  -7.4054806e-02   6.0005770e-01   4.6676936e-01   5.1916185e-01   1.6335130e-01  -6.0081252e-01   4.0274364e-01  -1.5680147e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    205.2  -1.6278870e+00  -5.1927527e-01  -1.3227410e-01   6.1483201e-01   4.0609882e-01   5.5715638e-01   1.3239545e-01  -6.1192358e-01   3.5673386e-01  -1.5139072e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    205.3  -1.5530112e+00  -5.3657699e-01  -1.8683965e-01   6.2659377e-01   3.4452279e-01   5.9043420e-01   1.0314782e-01  -6.1889147e-01   3.0849288e-01  -1.4562162e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    205.4  -1.4743326e+00  -5.4984602e-01  -2.3751361e-01   6.3552747e-01   2.8246421e-01   6.1879783e-01   7.5875867e-02  -6.2154991e-01   2.5853924e-01  -1.3954260e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    205.5  -1.3925526e+00  -5.5912107e-01  -2.8414712e-01   6.4184250e-01   2.2036079e-01   6.4210335e-01   5.0809145e-02  -6.1977014e-01   2.0742555e-01  -1.3320385e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    205.6  -1.3083963e+00  -5.6452295e-01  -3.2667783e-01   6.4576914e-01   1.5866109e-01   6.6026359e-01   2.8136217e-02  -6.1346466e-01   1.5573211e-01  -1.2665667e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    205.7  -1.2226038e+00  -5.6625015e-01  -3.6512587e-01   6.4755442e-01   9.7820202e-02   6.7325047e-01   8.0021090e-03  -6.0259057e-01   1.0405999e-01  -1.1995297e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    205.8  -1.1359213e+00  -5.6457309e-01  -3.9958845e-01   6.4745756e-01   3.8295167e-02   6.8109677e-01  -9.4935995e-03  -5.8715243e-01   5.3023617e-02  -1.1314465e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    205.9  -1.0490923e+00  -5.5982701e-01  -4.3023320e-01   6.4574546e-01  -1.9459902e-02   6.8389705e-01  -2.4298027e-02  -5.6720455e-01   3.2428908e-03  -1.0628293e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    206.0  -9.6284815e-01  -5.5240371e-01  -4.5729032e-01   6.4268791e-01  -7.4998883e-02   6.8180779e-01  -3.6405571e-02  -5.4285262e-01  -4.4664936e-02  -9.9417811e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    206.1  -8.7789863e-01  -5.4274213e-01  -4.8104373e-01   6.3855291e-01  -1.2788884e-01   6.7504673e-01  -4.5857806e-02  -5.1425481e-01  -9.0093633e-02  -9.2597383e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    206.2  -7.9492286e-01  -5.3131822e-01  -5.0182137e-01   6.3360198e-01  -1.7771529e-01   6.6389130e-01  -5.2742679e-02  -4.8162205e-01  -1.3245643e-01  -8.5867258e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    206.3  -7.1456010e-01  -5.1863391e-01  -5.1998488e-01   6.2808557e-01  -2.2408747e-01   6.4867631e-01  -5.7193034e-02  -4.4521760e-01  -1.7119443e-01  -7.9269966e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    206.4  -6.3740103e-01  -5.0520566e-01  -5.3591870e-01   6.2223871e-01  -2.6664351e-01   6.2979071e-01  -5.9384454e-02  -4.0535597e-01  -2.0578486e-01  -7.2844397e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    206.5  -5.6397936e-01  -4.9155264e-01  -5.5001896e-01   6.1627683e-01  -3.0505550e-01   6.0767360e-01  -5.9532473e-02  -3.6240094e-01  -2.3574907e-01  -6.6625275e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    206.6  -4.9476417e-01  -4.7818475e-01  -5.6268221e-01   6.1039196e-01  -3.3903422e-01   5.8280940e-01  -5.7889171e-02  -3.1676292e-01  -2.6066013e-01  -6.0642679e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    206.7  -4.3015281e-01  -4.6559078e-01  -5.7429432e-01   6.0474925e-01  -3.6833372e-01   5.5572236e-01  -5.4739211e-02  -2.6889553e-01  -2.8014989e-01  -5.4921613e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    206.8  -3.7046467e-01  -4.5422677e-01  -5.8521958e-01   5.9948394e-01  -3.9275540e-01   5.2697031e-01  -5.0395359e-02  -2.1929150e-01  -2.9391544e-01  -4.9481637e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    206.9  -3.1593590e-01  -4.4450486e-01  -5.9579036e-01   5.9469880e-01  -4.1215167e-01   4.9713789e-01  -4.5193560e-02  -1.6847779e-01  -3.0172490e-01  -4.4336564e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    207.0  -2.6671506e-01  -4.3678289e-01  -6.0629745e-01   5.9046205e-01  -4.2642914e-01   4.6682915e-01  -3.9487620e-02  -1.1701021e-01  -3.0342227e-01  -3.9494225e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    207.1  -2.2285993e-01  -4.3135476e-01  -6.1698114e-01   5.8680589e-01  -4.3555118e-01   4.3665980e-01  -3.3643582e-02  -6.5467377e-02  -2.9893146e-01  -3.4956316e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    207.2  -1.8433548e-01  -4.2844190e-01  -6.2802342e-01   5.8372552e-01  -4.3953992e-01   4.0724900e-01  -2.8033867e-02  -1.4444160e-02  -2.8825930e-01  -3.0718317e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    207.3  -1.5101304e-01  -4.2818589e-01  -6.3954125e-01   5.8117887e-01  -4.3847747e-01   3.7921102e-01  -2.3031258e-02   3.5455270e-02  -2.7149749e-01  -2.6769505e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    207.4  -1.2267075e-01  -4.3064245e-01  -6.5158109e-01   5.7908679e-01  -4.3250654e-01   3.5314667e-01  -1.9002822e-02   8.3624755e-02  -2.4882349e-01  -2.3093040e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    207.5  -9.8995257e-02  -4.3577685e-01  -6.6411490e-01   5.7733397e-01  -4.2183022e-01   3.2963473e-01  -1.6303842e-02   1.2946372e-01  -2.2050022e-01  -1.9666150e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    207.6  -7.9584807e-02  -4.4346093e-01  -6.7703744e-01   5.7577042e-01  -4.0671108e-01   3.0922346e-01  -1.5271864e-02   1.7238492e-01  -1.8687461e-01  -1.6460388e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    207.7  -6.3953492e-02  -4.5347172e-01  -6.9016524e-01   5.7421353e-01  -3.8746940e-01   2.9242236e-01  -1.6220921e-02   2.1182219e-01  -1.4837504e-01  -1.3441986e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    207.8  -5.1536840e-02  -4.6549174e-01  -7.0323698e-01   5.7245067e-01  -3.6448072e-01   2.7969413e-01  -1.9436046e-02   2.4723821e-01  -1.0550755e-01  -1.0572284e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    207.9  -4.1698579e-02  -4.7911104e-01  -7.1591558e-01   5.7024238e-01  -3.3817254e-01   2.7144723e-01  -2.5168132e-02   2.7813207e-01  -5.8850957e-02  -7.8082363e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    208.0  -3.3738549e-02  -4.9383094e-01  -7.2779172e-01   5.6732603e-01  -3.0902034e-01   2.6802879e-01  -3.3629222e-02   3.0404656e-01  -9.0509251e-03  -5.1029949e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    208.1  -2.6901682e-02  -5.0906941e-01  -7.3838892e-01   5.6341988e-01  -2.7754283e-01   2.6971836e-01  -4.4988312e-02   3.2457514e-01   4.3187055e-02  -2.4065571e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    208.2  -2.0387942e-02  -5.2416817e-01  -7.4717004e-01   5.5822763e-01  -2.4429656e-01   2.7672227e-01  -5.9367714e-02   3.3936841e-01   9.7105586e-02   3.3352575e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    208.3  -1.3363126e-02  -5.3840124e-01  -7.5354524e-01   5.5144318e-01  -2.0986995e-01   2.8916885e-01  -7.6840048e-02   3.4813995e-01   1.5190417e-01   3.1713879e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    208.4  -4.9703921e-03  -5.5098495e-01  -7.5688102e-01   5.4275578e-01  -1.7487665e-01   3.0710466e-01  -9.7425909e-02   3.5067160e-01   2.0674878e-01   6.1620450e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    208.5   5.6576224e-03  -5.6108933e-01  -7.5651054e-01   5.3185526e-01  -1.3994856e-01   3.3049158e-01  -1.2109225e-01   3.4681786e-01   2.6078202e-01   9.3605572e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    208.6   1.9386235e-02  -5.6785057e-01  -7.5174484e-01   5.1843750e-01  -1.0572831e-01   3.5920502e-01  -1.4775151e-01   3.3650963e-01   3.1313393e-01   1.2821167e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    208.7   3.7065872e-02  -5.7038449e-01  -7.4188489e-01   5.0220987e-01  -7.2861540e-02   3.9303326e-01  -1.7726152e-01   3.1975684e-01   3.6293302e-01   1.6596428e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    208.8   5.9519094e-02  -5.6780085e-01  -7.2623424e-01   4.8289665e-01  -4.1988827e-02   4.3167779e-01  -2.0942615e-01   2.9665033e-01   4.0931769e-01   2.0736328e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    208.9   8.7527673e-02  -5.5921817e-01  -7.0411214e-01   4.6024439e-01  -1.3737606e-02   4.7475494e-01  -2.4399679e-01   2.6736258e-01   4.5144770e-01   2.5287422e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    209.0   1.2181989e-01  -5.4377903e-01  -6.7486691e-01   4.3402700e-01   1.1286022e-02   5.2179854e-01  -2.8067455e-01   2.3214751e-01   4.8851552e-01   3.0291993e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
