## This file was generated by InflowWind_Driver on 19-May-2021 at 13:54:50.
## This file contains the wind velocity at the 1000 points specified in the file ./Points.inp.
# 
#        T                X                Y                Z                U                V                W
#       (s)              (m)              (m)              (m)             (m/s)            (m/s)            (m/s)
    30.4000000        2.5000000       -4.5000000      149.5000000       15.3511542        0.7659076        1.1281059
    30.4000000        2.5000000       -3.5000000      149.5000000       15.3473170        0.5894791        0.8243107
    30.4000000        2.5000000       -2.5000000      149.5000000       15.3434799        0.4130506        0.5205154
    30.4000000        2.5000000       -1.5000000      149.5000000       15.3396427        0.2366222        0.2167202
    30.4000000        2.5000000       -0.5000000      149.5000000       15.3358056        0.0601937       -0.0870750
    30.4000000        2.5000000        0.5000000      149.5000000       15.2167988       -0.0574554       -0.2568844
    30.4000000        2.5000000        1.5000000      149.5000000       14.9826225       -0.1163252       -0.2927080
    30.4000000        2.5000000        2.5000000      149.5000000       14.7484461       -0.1751949       -0.3285316
    30.4000000        2.5000000        3.5000000      149.5000000       14.5142698       -0.2340647       -0.3643551
    30.4000000        2.5000000        4.5000000      149.5000000       14.2800934       -0.2929344       -0.4001787
    30.4000000        2.5000000       -4.5000000      150.5000000       15.2745761        0.5574751        0.9578869
    30.4000000        2.5000000       -3.5000000      150.5000000       15.2530237        0.4663525        0.6940638
    30.4000000        2.5000000       -2.5000000      150.5000000       15.2314713        0.3752300        0.4302407
    30.4000000        2.5000000       -1.5000000      150.5000000       15.2099190        0.2841074        0.1664176
    30.4000000        2.5000000       -0.5000000      150.5000000       15.1883666        0.1929848       -0.0974055
    30.4000000        2.5000000        0.5000000      150.5000000       15.0461856        0.0732468       -0.2428445
    30.4000000        2.5000000        1.5000000      150.5000000       14.7833759       -0.0751067       -0.2698993
    30.4000000        2.5000000        2.5000000      150.5000000       14.5205662       -0.2234602       -0.2969541
    30.4000000        2.5000000        3.5000000      150.5000000       14.2577566       -0.3718136       -0.3240090
    30.4000000        2.5000000        4.5000000      150.5000000       13.9949469       -0.5201671       -0.3510638
    30.4000000        2.5000000       -4.5000000      151.5000000       15.1979980        0.3490426        0.7876680
    30.4000000        2.5000000       -3.5000000      151.5000000       15.1587304        0.3432259        0.5638170
    30.4000000        2.5000000       -2.5000000      151.5000000       15.1194628        0.3374093        0.3399660
    30.4000000        2.5000000       -1.5000000      151.5000000       15.0801952        0.3315926        0.1161150
    30.4000000        2.5000000       -0.5000000      151.5000000       15.0409276        0.3257759       -0.1077360
    30.4000000        2.5000000        0.5000000      151.5000000       14.8755723        0.2039490       -0.2288046
    30.4000000        2.5000000        1.5000000      151.5000000       14.5841293       -0.0338882       -0.2470907
    30.4000000        2.5000000        2.5000000      151.5000000       14.2926864       -0.2717254       -0.2653767
    30.4000000        2.5000000        3.5000000      151.5000000       14.0012434       -0.5095626       -0.2836628
    30.4000000        2.5000000        4.5000000      151.5000000       13.7098004       -0.7473998       -0.3019489
    30.4000000        2.5000000       -4.5000000      152.5000000       15.1214199        0.1406101        0.6174490
    30.4000000        2.5000000       -3.5000000      152.5000000       15.0644371        0.2200993        0.4335701
    30.4000000        2.5000000       -2.5000000      152.5000000       15.0074542        0.2995886        0.2496912
    30.4000000        2.5000000       -1.5000000      152.5000000       14.9504714        0.3790778        0.0658124
    30.4000000        2.5000000       -0.5000000      152.5000000       14.8934886        0.4585670       -0.1180665
    30.4000000        2.5000000        0.5000000      152.5000000       14.7049590        0.3346512       -0.2147646
    30.4000000        2.5000000        1.5000000      152.5000000       14.3848828        0.0073303       -0.2242820
    30.4000000        2.5000000        2.5000000      152.5000000       14.0648065       -0.3199906       -0.2337993
    30.4000000        2.5000000        3.5000000      152.5000000       13.7447302       -0.6473115       -0.2433167
    30.4000000        2.5000000        4.5000000      152.5000000       13.4246539       -0.9746324       -0.2528340
    30.4000000        2.5000000       -4.5000000      153.5000000       15.2723680        0.1731297        0.4994214
    30.4000000        2.5000000       -3.5000000      153.5000000       15.2037331        0.2922600        0.3264214
    30.4000000        2.5000000       -2.5000000      153.5000000       15.1350981        0.4113904        0.1534214
    30.4000000        2.5000000       -1.5000000      153.5000000       15.0664631        0.5305207       -0.0195787
    30.4000000        2.5000000       -0.5000000      153.5000000       14.9978281        0.6496510       -0.1925787
    30.4000000        2.5000000        0.5000000      153.5000000       14.8096573        0.5175448       -0.2795071
    30.4000000        2.5000000        1.5000000      153.5000000       14.5019507        0.1342020       -0.2803640
    30.4000000        2.5000000        2.5000000      153.5000000       14.1942441       -0.2491408       -0.2812208
    30.4000000        2.5000000        3.5000000      153.5000000       13.8865375       -0.6324836       -0.2820777
    30.4000000        2.5000000        4.5000000      153.5000000       13.5788309       -1.0158265       -0.2829345
    30.4000000        2.5000000       -4.5000000      154.5000000       15.5370816        0.3261277        0.4074900
    30.4000000        2.5000000       -3.5000000      154.5000000       15.4598260        0.4620663        0.2308219
    30.4000000        2.5000000       -2.5000000      154.5000000       15.3825705        0.5980049        0.0541539
    30.4000000        2.5000000       -1.5000000      154.5000000       15.3053150        0.7339434       -0.1225142
    30.4000000        2.5000000       -0.5000000      154.5000000       15.2280595        0.8698820       -0.2991823
    30.4000000        2.5000000        0.5000000      154.5000000       15.0520142        0.7265346       -0.3836416
    30.4000000        2.5000000        1.5000000      154.5000000       14.7771791        0.3039011       -0.3758921
    30.4000000        2.5000000        2.5000000      154.5000000       14.5023441       -0.1187324       -0.3681426
    30.4000000        2.5000000        3.5000000      154.5000000       14.2275091       -0.5413658       -0.3603930
    30.4000000        2.5000000        4.5000000      154.5000000       13.9526740       -0.9639993       -0.3526435
    30.4000000        3.5000000       -4.5000000      145.5000000       16.0584750        0.3647897        0.5939536
    30.4000000        3.5000000       -3.5000000      145.5000000       16.0036449        0.0813427        0.4848731
    30.4000000        3.5000000       -2.5000000      145.5000000       15.9488149       -0.2021043        0.3757926
    30.4000000        3.5000000       -1.5000000      145.5000000       15.8939848       -0.4855513        0.2667121
    30.4000000        3.5000000       -0.5000000      145.5000000       15.8391547       -0.7689982        0.1576315
    30.4000000        3.5000000        0.5000000      145.5000000       15.5888318       -0.9208609       -0.0350539
    30.4000000        3.5000000        1.5000000      145.5000000       15.1430161       -0.9411391       -0.3113443
    30.4000000        3.5000000        2.5000000      145.5000000       14.6972004       -0.9614174       -0.5876347
    30.4000000        3.5000000        3.5000000      145.5000000       14.2513847       -0.9816957       -0.8639251
    30.4000000        3.5000000        4.5000000      145.5000000       13.8055690       -1.0019740       -1.1402154
    30.4000000        3.5000000       -4.5000000      146.5000000       15.9708350        0.6197283        1.1729714
    30.4000000        3.5000000       -3.5000000      146.5000000       15.8753565        0.3208398        0.9481401
    30.4000000        3.5000000       -2.5000000      146.5000000       15.7798780        0.0219513        0.7233087
    30.4000000        3.5000000       -1.5000000      146.5000000       15.6843995       -0.2769372        0.4984774
    30.4000000        3.5000000       -0.5000000      146.5000000       15.5889210       -0.5758257        0.2736460
    30.4000000        3.5000000        0.5000000      146.5000000       15.3264384       -0.7172647        0.0520632
    30.4000000        3.5000000        1.5000000      146.5000000       14.8969519       -0.7012544       -0.1662710
    30.4000000        3.5000000        2.5000000      146.5000000       14.4674653       -0.6852440       -0.3846051
    30.4000000        3.5000000        3.5000000      146.5000000       14.0379787       -0.6692336       -0.6029393
    30.4000000        3.5000000        4.5000000      146.5000000       13.6084921       -0.6532233       -0.8212735
    30.4000000        3.5000000       -4.5000000      147.5000000       15.8831950        0.8746669        1.7519893
    30.4000000        3.5000000       -3.5000000      147.5000000       15.7470681        0.5603369        1.4114071
    30.4000000        3.5000000       -2.5000000      147.5000000       15.6109411        0.2460069        1.0708249
    30.4000000        3.5000000       -1.5000000      147.5000000       15.4748142       -0.0683231        0.7302426
    30.4000000        3.5000000       -0.5000000      147.5000000       15.3386872       -0.3826531        0.3896604
    30.4000000        3.5000000        0.5000000      147.5000000       15.0640450       -0.5136686        0.1391804
    30.4000000        3.5000000        1.5000000      147.5000000       14.6508876       -0.4613696       -0.0211976
    30.4000000        3.5000000        2.5000000      147.5000000       14.2377302       -0.4090706       -0.1815756
    30.4000000        3.5000000        3.5000000      147.5000000       13.8245728       -0.3567716       -0.3419536
    30.4000000        3.5000000        4.5000000      147.5000000       13.4114153       -0.3044725       -0.5023315
    30.4000000        3.5000000       -4.5000000      148.5000000       15.7797963        0.9027606        1.9066317
    30.4000000        3.5000000       -3.5000000      148.5000000       15.6144573        0.6237550        1.5313531
    30.4000000        3.5000000       -2.5000000      148.5000000       15.4491184        0.3447493        1.1560745
    30.4000000        3.5000000       -1.5000000      148.5000000       15.2837795        0.0657437        0.7807960
    30.4000000        3.5000000       -0.5000000      148.5000000       15.1184405       -0.2132620        0.4055174
    30.4000000        3.5000000        0.5000000      148.5000000       14.8388724       -0.3335173        0.1618351
    30.4000000        3.5000000        1.5000000      148.5000000       14.4450750       -0.2950222        0.0497491
    30.4000000        3.5000000        2.5000000      148.5000000       14.0512777       -0.2565271       -0.0623369
    30.4000000        3.5000000        3.5000000      148.5000000       13.6574803       -0.2180320       -0.1744228
    30.4000000        3.5000000        4.5000000      148.5000000       13.2636830       -0.1795369       -0.2865088
    30.4000000        3.5000000       -4.5000000      149.5000000       15.6606384        0.7040055        1.6368915
    30.4000000        3.5000000       -3.5000000      149.5000000       15.4775242        0.5110910        1.3079724
    30.4000000        3.5000000       -2.5000000      149.5000000       15.2944100        0.3181764        0.9790533
    30.4000000        3.5000000       -1.5000000      149.5000000       15.1112957        0.1252619        0.6501342
    30.4000000        3.5000000       -0.5000000      149.5000000       14.9281815       -0.0676527        0.3212151
    30.4000000        3.5000000        0.5000000      149.5000000       14.6509212       -0.1768111        0.1200263
    30.4000000        3.5000000        1.5000000      149.5000000       14.2795149       -0.2022134        0.0465680
    30.4000000        3.5000000        2.5000000      149.5000000       13.9081086       -0.2276157       -0.0268903
    30.4000000        3.5000000        3.5000000      149.5000000       13.5367023       -0.2530180       -0.1003487
    30.4000000        3.5000000        4.5000000      149.5000000       13.1652959       -0.2784203       -0.1738070
    30.4000000        3.5000000       -4.5000000      150.5000000       15.5414806        0.5052505        1.3671514
    30.4000000        3.5000000       -3.5000000      150.5000000       15.3405911        0.3984270        1.0845917
    30.4000000        3.5000000       -2.5000000      150.5000000       15.1397015        0.2916035        0.8020320
    30.4000000        3.5000000       -1.5000000      150.5000000       14.9388120        0.1847801        0.5194724
    30.4000000        3.5000000       -0.5000000      150.5000000       14.7379225        0.0779566        0.2369127
    30.4000000        3.5000000        0.5000000      150.5000000       14.4629701       -0.0201049        0.0782176
    30.4000000        3.5000000        1.5000000      150.5000000       14.1139548       -0.1094046        0.0433869
    30.4000000        3.5000000        2.5000000      150.5000000       13.7649395       -0.1987043        0.0085562
    30.4000000        3.5000000        3.5000000      150.5000000       13.4159242       -0.2880040       -0.0262745
    30.4000000        3.5000000        4.5000000      150.5000000       13.0669089       -0.3773037       -0.0611052
    30.4000000        3.5000000       -4.5000000      151.5000000       15.4223228        0.3064954        1.0974112
    30.4000000        3.5000000       -3.5000000      151.5000000       15.2036579        0.2857630        0.8612110
    30.4000000        3.5000000       -2.5000000      151.5000000       14.9849931        0.2650307        0.6250108
    30.4000000        3.5000000       -1.5000000      151.5000000       14.7663283        0.2442983        0.3888106
    30.4000000        3.5000000       -0.5000000      151.5000000       14.5476634        0.2235660        0.1526104
    30.4000000        3.5000000        0.5000000      151.5000000       14.2750189        0.1366012        0.0364088
    30.4000000        3.5000000        1.5000000      151.5000000       13.9483946       -0.0165959        0.0402057
    30.4000000        3.5000000        2.5000000      151.5000000       13.6217704       -0.1697930        0.0440027
    30.4000000        3.5000000        3.5000000      151.5000000       13.2951461       -0.3229901        0.0477996
    30.4000000        3.5000000        4.5000000      151.5000000       12.9685218       -0.4761872        0.0515965
    30.4000000        3.5000000       -4.5000000      152.5000000       15.3031650        0.1077403        0.8276710
    30.4000000        3.5000000       -3.5000000      152.5000000       15.0667248        0.1730990        0.6378303
    30.4000000        3.5000000       -2.5000000      152.5000000       14.8302847        0.2384578        0.4479895
    30.4000000        3.5000000       -1.5000000      152.5000000       14.5938445        0.3038165        0.2581488
    30.4000000        3.5000000       -0.5000000      152.5000000       14.3574044        0.3691753        0.0683081
    30.4000000        3.5000000        0.5000000      152.5000000       14.0870677        0.2933074       -0.0054000
    30.4000000        3.5000000        1.5000000      152.5000000       13.7828345        0.0762129        0.0370246
    30.4000000        3.5000000        2.5000000      152.5000000       13.4786013       -0.1408816        0.0794492
    30.4000000        3.5000000        3.5000000      152.5000000       13.1743680       -0.3579761        0.1218737
    30.4000000        3.5000000        4.5000000      152.5000000       12.8701348       -0.5750706        0.1642983
    30.4000000        3.5000000       -4.5000000      153.5000000       15.4570238        0.1884471        0.6642430
    30.4000000        3.5000000       -3.5000000      153.5000000       15.2223631        0.2616768        0.5014025
    30.4000000        3.5000000       -2.5000000      153.5000000       14.9877024        0.3349065        0.3385620
    30.4000000        3.5000000       -1.5000000      153.5000000       14.7530417        0.4081362        0.1757215
    30.4000000        3.5000000       -0.5000000      153.5000000       14.5183810        0.4813659        0.0128811
    30.4000000        3.5000000        0.5000000      153.5000000       14.2563616        0.3867079       -0.0517389
    30.4000000        3.5000000        1.5000000      153.5000000       13.9669835        0.1241622       -0.0181383
    30.4000000        3.5000000        2.5000000      153.5000000       13.6776053       -0.1383835        0.0154623
    30.4000000        3.5000000        3.5000000      153.5000000       13.3882272       -0.4009292        0.0490629
    30.4000000        3.5000000        4.5000000      153.5000000       13.0988490       -0.6634749        0.0826635
    30.4000000        3.5000000       -4.5000000      154.5000000       15.7473936        0.4088878        0.5539722
    30.4000000        3.5000000       -3.5000000      154.5000000       15.5242899        0.4508776        0.4084521
    30.4000000        3.5000000       -2.5000000      154.5000000       15.3011863        0.4928673        0.2629321
    30.4000000        3.5000000       -1.5000000      154.5000000       15.0780827        0.5348571        0.1174120
    30.4000000        3.5000000       -0.5000000      154.5000000       14.8549790        0.5768469       -0.0281081
    30.4000000        3.5000000        0.5000000      154.5000000       14.6042817        0.4484549       -0.1003429
    30.4000000        3.5000000        1.5000000      154.5000000       14.3259905        0.1496813       -0.0992926
    30.4000000        3.5000000        2.5000000      154.5000000       14.0476994       -0.1490923       -0.0982423
    30.4000000        3.5000000        3.5000000      154.5000000       13.7694083       -0.4478660       -0.0971919
    30.4000000        3.5000000        4.5000000      154.5000000       13.4911172       -0.7466396       -0.0961416
    30.4000000        4.5000000       -4.5000000      145.5000000       15.9309521        0.2050469        0.8584751
    30.4000000        4.5000000       -3.5000000      145.5000000       15.9893123       -0.0167417        0.6014790
    30.4000000        4.5000000       -2.5000000      145.5000000       16.0476725       -0.2385303        0.3444828
    30.4000000        4.5000000       -1.5000000      145.5000000       16.1060327       -0.4603189        0.0874867
    30.4000000        4.5000000       -0.5000000      145.5000000       16.1643929       -0.6821075       -0.1695094
    30.4000000        4.5000000        0.5000000      145.5000000       15.9422648       -0.8387302       -0.4006559
    30.4000000        4.5000000        1.5000000      145.5000000       15.4396485       -0.9301871       -0.6059527
    30.4000000        4.5000000        2.5000000      145.5000000       14.9370322       -1.0216440       -0.8112495
    30.4000000        4.5000000        3.5000000      145.5000000       14.4344159       -1.1131009       -1.0165464
    30.4000000        4.5000000        4.5000000      145.5000000       13.9317996       -1.2045578       -1.2218432
    30.4000000        4.5000000       -4.5000000      146.5000000       15.7957183        0.3390720        1.3759055
    30.4000000        4.5000000       -3.5000000      146.5000000       15.8262848        0.1003935        1.0053582
    30.4000000        4.5000000       -2.5000000      146.5000000       15.8568512       -0.1382851        0.6348108
    30.4000000        4.5000000       -1.5000000      146.5000000       15.8874176       -0.3769636        0.2642634
    30.4000000        4.5000000       -0.5000000      146.5000000       15.9179841       -0.6156422       -0.1062839
    30.4000000        4.5000000        0.5000000      146.5000000       15.6809227       -0.7665857       -0.3727156
    30.4000000        4.5000000        1.5000000      146.5000000       15.1762335       -0.8297942       -0.5350316
    30.4000000        4.5000000        2.5000000      146.5000000       14.6715443       -0.8930028       -0.6973476
    30.4000000        4.5000000        3.5000000      146.5000000       14.1668551       -0.9562113       -0.8596636
    30.4000000        4.5000000        4.5000000      146.5000000       13.6621659       -1.0194198       -1.0219796
    30.4000000        4.5000000       -4.5000000      147.5000000       15.6604845        0.4730972        1.8933360
    30.4000000        4.5000000       -3.5000000      147.5000000       15.6632572        0.2175287        1.4092374
    30.4000000        4.5000000       -2.5000000      147.5000000       15.6660299       -0.0380399        0.9251388
    30.4000000        4.5000000       -1.5000000      147.5000000       15.6688025       -0.2936084        0.4410402
    30.4000000        4.5000000       -0.5000000      147.5000000       15.6715752       -0.5491769       -0.0430584
    30.4000000        4.5000000        0.5000000      147.5000000       15.4195805       -0.6944412       -0.3447753
    30.4000000        4.5000000        1.5000000      147.5000000       14.9128185       -0.7294013       -0.4641105
    30.4000000        4.5000000        2.5000000      147.5000000       14.4060564       -0.7643615       -0.5834456
    30.4000000        4.5000000        3.5000000      147.5000000       13.8992943       -0.7993216       -0.7027808
    30.4000000        4.5000000        4.5000000      147.5000000       13.3925323       -0.8342818       -0.8221160
    30.4000000        4.5000000       -4.5000000      148.5000000       15.5485327        0.4896293        1.9042326
    30.4000000        4.5000000       -3.5000000      148.5000000       15.5406140        0.2443888        1.4209312
    30.4000000        4.5000000       -2.5000000      148.5000000       15.5326953       -0.0008517        0.9376298
    30.4000000        4.5000000       -1.5000000      148.5000000       15.5247765       -0.2460921        0.4543284
    30.4000000        4.5000000       -0.5000000      148.5000000       15.5168578       -0.4913326       -0.0289730
    30.4000000        4.5000000        0.5000000      148.5000000       15.2561148       -0.6190366       -0.3074713
    30.4000000        4.5000000        1.5000000      148.5000000       14.7425477       -0.6292041       -0.3811666
    30.4000000        4.5000000        2.5000000      148.5000000       14.2289806       -0.6393717       -0.4548619
    30.4000000        4.5000000        3.5000000      148.5000000       13.7154135       -0.6495392       -0.5285572
    30.4000000        4.5000000        4.5000000      148.5000000       13.2018464       -0.6597068       -0.6022525
    30.4000000        4.5000000       -4.5000000      149.5000000       15.4598633        0.3886663        1.4085867
    30.4000000        4.5000000       -3.5000000      149.5000000       15.4583558        0.1809724        1.0404329
    30.4000000        4.5000000       -2.5000000      149.5000000       15.4568483       -0.0267215        0.6722791
    30.4000000        4.5000000       -1.5000000      149.5000000       15.4553408       -0.2344155        0.3041254
    30.4000000        4.5000000       -0.5000000      149.5000000       15.4538333       -0.4421094       -0.0640284
    30.4000000        4.5000000        0.5000000      149.5000000       15.1905273       -0.5403718       -0.2608035
    30.4000000        4.5000000        1.5000000      149.5000000       14.6654229       -0.5292026       -0.2861998
    30.4000000        4.5000000        2.5000000      149.5000000       14.1403185       -0.5180333       -0.3115962
    30.4000000        4.5000000        3.5000000      149.5000000       13.6152141       -0.5068641       -0.3369926
    30.4000000        4.5000000        4.5000000      149.5000000       13.0901097       -0.4956949       -0.3623889
    30.4000000        4.5000000       -4.5000000      150.5000000       15.3711939        0.2877034        0.9129408
    30.4000000        4.5000000       -3.5000000      150.5000000       15.3760977        0.1175560        0.6599346
    30.4000000        4.5000000       -2.5000000      150.5000000       15.3810014       -0.0525914        0.4069285
    30.4000000        4.5000000       -1.5000000      150.5000000       15.3859051       -0.2227389        0.1539223
    30.4000000        4.5000000       -0.5000000      150.5000000       15.3908088       -0.3928863       -0.0990838
    30.4000000        4.5000000        0.5000000      150.5000000       15.1249399       -0.4617070       -0.2141356
    30.4000000        4.5000000        1.5000000      150.5000000       14.5882981       -0.4292010       -0.1912331
    30.4000000        4.5000000        2.5000000      150.5000000       14.0516564       -0.3966950       -0.1683305
    30.4000000        4.5000000        3.5000000      150.5000000       13.5150147       -0.3641890       -0.1454279
    30.4000000        4.5000000        4.5000000      150.5000000       12.9783730       -0.3316830       -0.1225253
    30.4000000        4.5000000       -4.5000000      151.5000000       15.2825245        0.1867405        0.4172949
    30.4000000        4.5000000       -3.5000000      151.5000000       15.2938395        0.0541396        0.2794364
    30.4000000        4.5000000       -2.5000000      151.5000000       15.3051545       -0.0784613        0.1415778
    30.4000000        4.5000000       -1.5000000      151.5000000       15.3164694       -0.2110622        0.0037193
    30.4000000        4.5000000       -0.5000000      151.5000000       15.3277844       -0.3436632       -0.1341393
    30.4000000        4.5000000        0.5000000      151.5000000       15.0593524       -0.3830422       -0.1674678
    30.4000000        4.5000000        1.5000000      151.5000000       14.5111734       -0.3291994       -0.0962663
    30.4000000        4.5000000        2.5000000      151.5000000       13.9629944       -0.2753567       -0.0250648
    30.4000000        4.5000000        3.5000000      151.5000000       13.4148154       -0.2215139        0.0461368
    30.4000000        4.5000000        4.5000000      151.5000000       12.8666364       -0.1676711        0.1173383
    30.4000000        4.5000000       -4.5000000      152.5000000       15.1938551        0.0857776       -0.0783510
    30.4000000        4.5000000       -3.5000000      152.5000000       15.2115813       -0.0092768       -0.1010619
    30.4000000        4.5000000       -2.5000000      152.5000000       15.2293075       -0.1043312       -0.1237728
    30.4000000        4.5000000       -1.5000000      152.5000000       15.2470337       -0.1993856       -0.1464838
    30.4000000        4.5000000       -0.5000000      152.5000000       15.2647599       -0.2944400       -0.1691947
    30.4000000        4.5000000        0.5000000      152.5000000       14.9937649       -0.3043774       -0.1207999
    30.4000000        4.5000000        1.5000000      152.5000000       14.4340486       -0.2291979       -0.0012995
    30.4000000        4.5000000        2.5000000      152.5000000       13.8743323       -0.1540183        0.1182010
    30.4000000        4.5000000        3.5000000      152.5000000       13.3146160       -0.0788388        0.2377014
    30.4000000        4.5000000        4.5000000      152.5000000       12.7548997       -0.0036592        0.3572019
    30.4000000        4.5000000       -4.5000000      153.5000000       15.3151775        0.1907654       -0.1431770
    30.4000000        4.5000000       -3.5000000      153.5000000       15.3170845        0.1132923       -0.1751044
    30.4000000        4.5000000       -2.5000000      153.5000000       15.3189915        0.0358192       -0.2070317
    30.4000000        4.5000000       -1.5000000      153.5000000       15.3208985       -0.0416539       -0.2389590
    30.4000000        4.5000000       -0.5000000      153.5000000       15.3228055       -0.1191270       -0.2708864
    30.4000000        4.5000000        0.5000000      153.5000000       15.0662382       -0.1446552       -0.2212467
    30.4000000        4.5000000        1.5000000      153.5000000       14.5511967       -0.1182385       -0.0900400
    30.4000000        4.5000000        2.5000000      153.5000000       14.0361551       -0.0918219        0.0411667
    30.4000000        4.5000000        3.5000000      153.5000000       13.5211135       -0.0654052        0.1723734
    30.4000000        4.5000000        4.5000000      153.5000000       13.0060720       -0.0389885        0.3035801
    30.4000000        4.5000000       -4.5000000      154.5000000       15.5414978        0.3987306        0.0074111
    30.4000000        4.5000000       -3.5000000      154.5000000       15.5164702        0.3288560       -0.0959158
    30.4000000        4.5000000       -2.5000000      154.5000000       15.4914426        0.2589814       -0.1992428
    30.4000000        4.5000000       -1.5000000      154.5000000       15.4664150        0.1891068       -0.3025698
    30.4000000        4.5000000       -0.5000000      154.5000000       15.4413873        0.1192322       -0.4058968
    30.4000000        4.5000000        0.5000000      154.5000000       15.2077434        0.0555965       -0.3952522
    30.4000000        4.5000000        1.5000000      154.5000000       14.7654831       -0.0018002       -0.2706359
    30.4000000        4.5000000        2.5000000      154.5000000       14.3232229       -0.0591970       -0.1460197
    30.4000000        4.5000000        3.5000000      154.5000000       13.8809626       -0.1165937       -0.0214035
    30.4000000        4.5000000        4.5000000      154.5000000       13.4387024       -0.1739904        0.1032127
    30.5000000       -4.5000000       -4.5000000      145.5000000       15.1421631       -0.3404809       -0.0921040
    30.5000000       -4.5000000       -3.5000000      145.5000000       15.3761697       -0.3976530       -0.0328024
    30.5000000       -4.5000000       -2.5000000      145.5000000       15.6101763       -0.4548250        0.0264992
    30.5000000       -4.5000000       -1.5000000      145.5000000       15.8441828       -0.5119971        0.0858007
    30.5000000       -4.5000000       -0.5000000      145.5000000       16.0781894       -0.5691691        0.1451023
    30.5000000       -4.5000000        0.5000000      145.5000000       16.0151033       -0.5001889        0.0051380
    30.5000000       -4.5000000        1.5000000      145.5000000       15.6549244       -0.3050566       -0.3340924
    30.5000000       -4.5000000        2.5000000      145.5000000       15.2947456       -0.1099243       -0.6733227
    30.5000000       -4.5000000        3.5000000      145.5000000       14.9345667        0.0852080       -1.0125530
    30.5000000       -4.5000000        4.5000000      145.5000000       14.5743879        0.2803403       -1.3517833
    30.5000000       -4.5000000       -4.5000000      146.5000000       14.8617655       -0.1542218        0.2349808
    30.5000000       -4.5000000       -3.5000000      146.5000000       15.1514685       -0.1692407        0.1049062
    30.5000000       -4.5000000       -2.5000000      146.5000000       15.4411715       -0.1842596       -0.0251684
    30.5000000       -4.5000000       -1.5000000      146.5000000       15.7308745       -0.1992785       -0.1552430
    30.5000000       -4.5000000       -0.5000000      146.5000000       16.0205775       -0.2142973       -0.2853176
    30.5000000       -4.5000000        0.5000000      146.5000000       15.9830556       -0.0886556       -0.4342910
    30.5000000       -4.5000000        1.5000000      146.5000000       15.6183088        0.1776467       -0.6021632
    30.5000000       -4.5000000        2.5000000      146.5000000       15.2535621        0.4439490       -0.7700354
    30.5000000       -4.5000000        3.5000000      146.5000000       14.8888153        0.7102514       -0.9379077
    30.5000000       -4.5000000        4.5000000      146.5000000       14.5240686        0.9765537       -1.1057799
    30.5000000       -4.5000000       -4.5000000      147.5000000       14.5813679        0.0320373        0.5620656
    30.5000000       -4.5000000       -3.5000000      147.5000000       14.9267673        0.0591716        0.2426148
    30.5000000       -4.5000000       -2.5000000      147.5000000       15.2721667        0.0863058       -0.0768359
    30.5000000       -4.5000000       -1.5000000      147.5000000       15.6175661        0.1134401       -0.3962867
    30.5000000       -4.5000000       -0.5000000      147.5000000       15.9629656        0.1405744       -0.7157375
    30.5000000       -4.5000000        0.5000000      147.5000000       15.9510079        0.3228777       -0.8737200
    30.5000000       -4.5000000        1.5000000      147.5000000       15.5816933        0.6603501       -0.8702341
    30.5000000       -4.5000000        2.5000000      147.5000000       15.2123786        0.9978224       -0.8667482
    30.5000000       -4.5000000        3.5000000      147.5000000       14.8430639        1.3352947       -0.8632623
    30.5000000       -4.5000000        4.5000000      147.5000000       14.4737493        1.6727671       -0.8597764
    30.5000000       -4.5000000       -4.5000000      148.5000000       14.7208312        0.0826797        0.6248897
    30.5000000       -4.5000000       -3.5000000      148.5000000       15.0193525        0.1173499        0.2772923
    30.5000000       -4.5000000       -2.5000000      148.5000000       15.3178739        0.1520200       -0.0703052
    30.5000000       -4.5000000       -1.5000000      148.5000000       15.6163952        0.1866902       -0.4179026
    30.5000000       -4.5000000       -0.5000000      148.5000000       15.9149166        0.2213604       -0.7655001
    30.5000000       -4.5000000        0.5000000      148.5000000       15.8863798        0.4039982       -0.8918083
    30.5000000       -4.5000000        1.5000000      148.5000000       15.5307851        0.7346036       -0.7968272
    30.5000000       -4.5000000        2.5000000      148.5000000       15.1751903        1.0652091       -0.7018462
    30.5000000       -4.5000000        3.5000000      148.5000000       14.8195955        1.3958145       -0.6068651
    30.5000000       -4.5000000        4.5000000      148.5000000       14.4640008        1.7264200       -0.5118840
    30.5000000       -4.5000000       -4.5000000      149.5000000       15.2801626       -0.0022969        0.4234486
    30.5000000       -4.5000000       -3.5000000      149.5000000       15.4292296        0.0052913        0.2089368
    30.5000000       -4.5000000       -2.5000000      149.5000000       15.5782966        0.0128795       -0.0055751
    30.5000000       -4.5000000       -1.5000000      149.5000000       15.7273636        0.0204677       -0.2200870
    30.5000000       -4.5000000       -0.5000000      149.5000000       15.8764306        0.0280559       -0.4345988
    30.5000000       -4.5000000        0.5000000      149.5000000       15.7891708        0.1547001       -0.4885488
    30.5000000       -4.5000000        1.5000000      149.5000000       15.4655840        0.4004004       -0.3819368
    30.5000000       -4.5000000        2.5000000      149.5000000       15.1419973        0.6461007       -0.2753249
    30.5000000       -4.5000000        3.5000000      149.5000000       14.8184105        0.8918010       -0.1687129
    30.5000000       -4.5000000        4.5000000      149.5000000       14.4948238        1.1375013       -0.0621009
