
These predictions were generated by SubDyn on 25-Apr-2025 at 11:51:38.




    Time	  M1N1TDxss	  M1N2TDxss
       s	        (m)	        (m)
   52.1200	-5.4724E-07	-4.0430E-01
   52.1300	-5.4932E-07	-4.0584E-01
   52.1400	-5.5130E-07	-4.0730E-01
   52.1500	-5.5319E-07	-4.0869E-01
   52.1600	-5.5497E-07	-4.1001E-01
   52.1700	-5.5665E-07	-4.1125E-01
   52.1800	-5.5823E-07	-4.1242E-01
   52.1900	-5.5971E-07	-4.1351E-01
   52.2000	-5.6109E-07	-4.1453E-01
   52.2100	-5.6236E-07	-4.1547E-01
   52.2200	-5.6354E-07	-4.1634E-01
   52.2300	-5.6461E-07	-4.1713E-01
   52.2400	-5.6558E-07	-4.1785E-01
   52.2500	-5.6644E-07	-4.1849E-01
   52.2600	-5.6721E-07	-4.1905E-01
   52.2700	-5.6787E-07	-4.1954E-01
   52.2800	-5.6843E-07	-4.1995E-01
   52.2900	-5.6888E-07	-4.2029E-01
   52.3000	-5.6923E-07	-4.2055E-01
   52.3100	-5.6948E-07	-4.2073E-01
   52.3200	-5.6963E-07	-4.2084E-01
   52.3300	-5.6967E-07	-4.2087E-01
   52.3400	-5.6961E-07	-4.2082E-01
   52.3500	-5.6945E-07	-4.2070E-01
   52.3600	-5.6918E-07	-4.2051E-01
   52.3700	-5.6881E-07	-4.2023E-01
   52.3800	-5.6833E-07	-4.1988E-01
   52.3900	-5.6776E-07	-4.1946E-01
   52.4000	-5.6708E-07	-4.1895E-01
   52.4100	-5.6629E-07	-4.1837E-01
   52.4200	-5.6541E-07	-4.1772E-01
   52.4300	-5.6442E-07	-4.1699E-01
   52.4400	-5.6333E-07	-4.1618E-01
   52.4500	-5.6214E-07	-4.1530E-01
   52.4600	-5.6084E-07	-4.1435E-01
   52.4700	-5.5945E-07	-4.1332E-01
   52.4800	-5.5795E-07	-4.1221E-01
   52.4900	-5.5635E-07	-4.1103E-01
   52.5000	-5.5465E-07	-4.0977E-01
   52.5100	-5.5285E-07	-4.0844E-01
   52.5200	-5.5095E-07	-4.0704E-01
   52.5300	-5.4895E-07	-4.0556E-01
   52.5400	-5.4685E-07	-4.0401E-01
   52.5500	-5.4465E-07	-4.0238E-01
   52.5600	-5.4235E-07	-4.0069E-01
   52.5700	-5.3996E-07	-3.9892E-01
   52.5800	-5.3746E-07	-3.9707E-01
   52.5900	-5.3487E-07	-3.9516E-01
   52.6000	-5.3218E-07	-3.9317E-01
   52.6100	-5.2940E-07	-3.9112E-01
   52.6200	-5.2652E-07	-3.8899E-01
   52.6300	-5.2354E-07	-3.8679E-01
   52.6400	-5.2047E-07	-3.8452E-01
   52.6500	-5.1730E-07	-3.8218E-01
   52.6600	-5.1404E-07	-3.7977E-01
   52.6700	-5.1069E-07	-3.7730E-01
   52.6800	-5.0724E-07	-3.7475E-01
   52.6900	-5.0371E-07	-3.7214E-01
   52.7000	-5.0008E-07	-3.6946E-01
   52.7100	-4.9636E-07	-3.6671E-01
   52.7200	-4.9255E-07	-3.6389E-01
   52.7300	-4.8865E-07	-3.6101E-01
   52.7400	-4.8466E-07	-3.5807E-01
   52.7500	-4.8059E-07	-3.5506E-01
   52.7600	-4.7643E-07	-3.5198E-01
   52.7700	-4.7218E-07	-3.4884E-01
   52.7800	-4.6784E-07	-3.4564E-01
   52.7900	-4.6342E-07	-3.4238E-01
   52.8000	-4.5892E-07	-3.3905E-01
   52.8100	-4.5434E-07	-3.3566E-01
   52.8200	-4.4967E-07	-3.3221E-01
   52.8300	-4.4492E-07	-3.2870E-01
   52.8400	-4.4008E-07	-3.2513E-01
   52.8500	-4.3517E-07	-3.2150E-01
   52.8600	-4.3018E-07	-3.1782E-01
   52.8700	-4.2512E-07	-3.1407E-01
   52.8800	-4.1997E-07	-3.1027E-01
   52.8900	-4.1475E-07	-3.0642E-01
   52.9000	-4.0945E-07	-3.0250E-01
   52.9100	-4.0408E-07	-2.9854E-01
   52.9200	-3.9864E-07	-2.9451E-01
   52.9300	-3.9312E-07	-2.9044E-01
   52.9400	-3.8754E-07	-2.8631E-01
   52.9500	-3.8188E-07	-2.8213E-01
   52.9600	-3.7615E-07	-2.7790E-01
   52.9700	-3.7036E-07	-2.7362E-01
   52.9800	-3.6450E-07	-2.6929E-01
   52.9900	-3.5857E-07	-2.6491E-01
   53.0000	-3.5257E-07	-2.6048E-01
   53.0100	-3.4652E-07	-2.5601E-01
   53.0200	-3.4040E-07	-2.5148E-01
   53.0300	-3.3422E-07	-2.4692E-01
   53.0400	-3.2797E-07	-2.4231E-01
   53.0500	-3.2167E-07	-2.3765E-01
   53.0600	-3.1531E-07	-2.3295E-01
   53.0700	-3.0889E-07	-2.2821E-01
   53.0800	-3.0242E-07	-2.2343E-01
   53.0900	-2.9589E-07	-2.1860E-01
   53.1000	-2.8931E-07	-2.1374E-01
   53.1100	-2.8268E-07	-2.0884E-01
   53.1200	-2.7599E-07	-2.0390E-01
   53.1300	-2.6926E-07	-1.9893E-01
   53.1400	-2.6247E-07	-1.9391E-01
   53.1500	-2.5564E-07	-1.8887E-01
   53.1600	-2.4876E-07	-1.8378E-01
   53.1700	-2.4184E-07	-1.7867E-01
   53.1800	-2.3487E-07	-1.7352E-01
   53.1900	-2.2786E-07	-1.6834E-01
   53.2000	-2.2081E-07	-1.6313E-01
   53.2100	-2.1372E-07	-1.5789E-01
   53.2200	-2.0659E-07	-1.5263E-01
   53.2300	-1.9942E-07	-1.4733E-01
   53.2400	-1.9222E-07	-1.4201E-01
   53.2500	-1.8498E-07	-1.3666E-01
   53.2600	-1.7771E-07	-1.3129E-01
   53.2700	-1.7040E-07	-1.2589E-01
   53.2800	-1.6307E-07	-1.2047E-01
   53.2900	-1.5570E-07	-1.1503E-01
   53.3000	-1.4831E-07	-1.0957E-01
   53.3100	-1.4089E-07	-1.0409E-01
   53.3200	-1.3345E-07	-9.8589E-02
   53.3300	-1.2598E-07	-9.3070E-02
   53.3400	-1.1848E-07	-8.7535E-02
   53.3500	-1.1097E-07	-8.1984E-02
   53.3600	-1.0344E-07	-7.6418E-02
   53.3700	-9.5883E-08	-7.0838E-02
   53.3800	-8.8313E-08	-6.5245E-02
   53.3900	-8.0726E-08	-5.9640E-02
   53.4000	-7.3126E-08	-5.4025E-02
   53.4100	-6.5512E-08	-4.8400E-02
   53.4200	-5.7886E-08	-4.2766E-02
   53.4300	-5.0249E-08	-3.7124E-02
   53.4400	-4.2604E-08	-3.1475E-02
   53.4500	-3.4951E-08	-2.5821E-02
   53.4600	-2.7291E-08	-2.0162E-02
   53.4700	-1.9626E-08	-1.4500E-02
   53.4800	-1.1958E-08	-8.8347E-03
   53.4900	-4.2880E-09	-3.1680E-03
   53.5000	 3.3830E-09	 2.4993E-03
   53.5100	 1.1053E-08	 8.1662E-03
   53.5200	 1.8722E-08	 1.3832E-02
   53.5300	 2.6387E-08	 1.9494E-02
   53.5400	 3.4047E-08	 2.5154E-02
   53.5500	 4.1701E-08	 3.0809E-02
   53.5600	 4.9348E-08	 3.6458E-02
   53.5700	 5.6985E-08	 4.2100E-02
   53.5800	 6.4613E-08	 4.7735E-02
   53.5900	 7.2228E-08	 5.3362E-02
   53.6000	 7.9830E-08	 5.8978E-02
   53.6100	 8.7418E-08	 6.4584E-02
   53.6200	 9.4990E-08	 7.0178E-02
   53.6300	 1.0255E-07	 7.5760E-02
   53.6400	 1.1008E-07	 8.1328E-02
   53.6500	 1.1760E-07	 8.6881E-02
   53.6600	 1.2509E-07	 9.2418E-02
   53.6700	 1.3257E-07	 9.7938E-02
   53.6800	 1.4001E-07	 1.0344E-01
   53.6900	 1.4744E-07	 1.0893E-01
   53.7000	 1.5483E-07	 1.1439E-01
   53.7100	 1.6220E-07	 1.1983E-01
   53.7200	 1.6954E-07	 1.2525E-01
   53.7300	 1.7685E-07	 1.3065E-01
   53.7400	 1.8412E-07	 1.3603E-01
   53.7500	 1.9137E-07	 1.4138E-01
   53.7600	 1.9857E-07	 1.4670E-01
   53.7700	 2.0574E-07	 1.5200E-01
   53.7800	 2.1288E-07	 1.5727E-01
   53.7900	 2.1998E-07	 1.6252E-01
   53.8000	 2.2703E-07	 1.6773E-01
   53.8100	 2.3405E-07	 1.7291E-01
   53.8200	 2.4102E-07	 1.7806E-01
   53.8300	 2.4795E-07	 1.8318E-01
   53.8400	 2.5483E-07	 1.8827E-01
   53.8500	 2.6167E-07	 1.9332E-01
   53.8600	 2.6846E-07	 1.9834E-01
   53.8700	 2.7520E-07	 2.0332E-01
   53.8800	 2.8189E-07	 2.0826E-01
   53.8900	 2.8853E-07	 2.1317E-01
   53.9000	 2.9512E-07	 2.1803E-01
   53.9100	 3.0165E-07	 2.2286E-01
   53.9200	 3.0813E-07	 2.2765E-01
   53.9300	 3.1456E-07	 2.3239E-01
   53.9400	 3.2092E-07	 2.3710E-01
   53.9500	 3.2723E-07	 2.4176E-01
   53.9600	 3.3348E-07	 2.4638E-01
   53.9700	 3.3967E-07	 2.5095E-01
   53.9800	 3.4580E-07	 2.5547E-01
   53.9900	 3.5186E-07	 2.5996E-01
   54.0000	 3.5786E-07	 2.6439E-01
   54.0100	 3.6380E-07	 2.6877E-01
   54.0200	 3.6967E-07	 2.7311E-01
   54.0300	 3.7547E-07	 2.7740E-01
   54.0400	 3.8121E-07	 2.8163E-01
   54.0500	 3.8687E-07	 2.8582E-01
   54.0600	 3.9247E-07	 2.8995E-01
   54.0700	 3.9799E-07	 2.9404E-01
   54.0800	 4.0345E-07	 2.9806E-01
   54.0900	 4.0883E-07	 3.0204E-01
   54.1000	 4.1413E-07	 3.0596E-01
   54.1100	 4.1936E-07	 3.0982E-01
   54.1200	 4.2451E-07	 3.1363E-01
   54.1300	 4.2959E-07	 3.1738E-01
   54.1400	 4.3459E-07	 3.2107E-01
   54.1500	 4.3951E-07	 3.2471E-01
   54.1600	 4.4435E-07	 3.2828E-01
   54.1700	 4.4911E-07	 3.3180E-01
   54.1800	 4.5379E-07	 3.3526E-01
   54.1900	 4.5838E-07	 3.3865E-01
   54.2000	 4.6290E-07	 3.4199E-01
   54.2100	 4.6733E-07	 3.4526E-01
   54.2200	 4.7167E-07	 3.4847E-01
   54.2300	 4.7593E-07	 3.5161E-01
   54.2400	 4.8010E-07	 3.5470E-01
   54.2500	 4.8419E-07	 3.5772E-01
   54.2600	 4.8819E-07	 3.6067E-01
   54.2700	 4.9209E-07	 3.6356E-01
   54.2800	 4.9591E-07	 3.6638E-01
   54.2900	 4.9964E-07	 3.6913E-01
   54.3000	 5.0328E-07	 3.7182E-01
   54.3100	 5.0683E-07	 3.7445E-01
   54.3200	 5.1029E-07	 3.7700E-01
   54.3300	 5.1365E-07	 3.7948E-01
   54.3400	 5.1692E-07	 3.8190E-01
   54.3500	 5.2010E-07	 3.8425E-01
   54.3600	 5.2318E-07	 3.8652E-01
   54.3700	 5.2617E-07	 3.8873E-01
   54.3800	 5.2906E-07	 3.9087E-01
   54.3900	 5.3186E-07	 3.9293E-01
   54.4000	 5.3456E-07	 3.9493E-01
   54.4100	 5.3716E-07	 3.9685E-01
   54.4200	 5.3967E-07	 3.9870E-01
   54.4300	 5.4207E-07	 4.0048E-01
   54.4400	 5.4438E-07	 4.0219E-01
   54.4500	 5.4660E-07	 4.0382E-01
   54.4600	 5.4871E-07	 4.0538E-01
   54.4700	 5.5072E-07	 4.0687E-01
   54.4800	 5.5263E-07	 4.0828E-01
   54.4900	 5.5444E-07	 4.0962E-01
   54.5000	 5.5615E-07	 4.1088E-01
   54.5100	 5.5777E-07	 4.1207E-01
   54.5200	 5.5927E-07	 4.1319E-01
   54.5300	 5.6068E-07	 4.1423E-01
   54.5400	 5.6199E-07	 4.1519E-01
   54.5500	 5.6319E-07	 4.1608E-01
   54.5600	 5.6430E-07	 4.1690E-01
   54.5700	 5.6530E-07	 4.1764E-01
   54.5800	 5.6619E-07	 4.1830E-01
   54.5900	 5.6699E-07	 4.1889E-01
   54.6000	 5.6768E-07	 4.1940E-01
   54.6100	 5.6827E-07	 4.1984E-01
   54.6200	 5.6876E-07	 4.2019E-01
   54.6300	 5.6914E-07	 4.2048E-01
   54.6400	 5.6942E-07	 4.2068E-01
   54.6500	 5.6960E-07	 4.2081E-01
   54.6600	 5.6967E-07	 4.2087E-01
   54.6700	 5.6964E-07	 4.2085E-01
   54.6800	 5.6951E-07	 4.2075E-01
   54.6900	 5.6927E-07	 4.2057E-01
   54.7000	 5.6893E-07	 4.2032E-01
   54.7100	 5.6849E-07	 4.1999E-01
   54.7200	 5.6794E-07	 4.1959E-01
   54.7300	 5.6729E-07	 4.1911E-01
   54.7400	 5.6654E-07	 4.1856E-01
   54.7500	 5.6568E-07	 4.1792E-01
   54.7600	 5.6473E-07	 4.1722E-01
   54.7700	 5.6367E-07	 4.1643E-01
   54.7800	 5.6251E-07	 4.1558E-01
   54.7900	 5.6124E-07	 4.1464E-01
   54.8000	 5.5988E-07	 4.1363E-01
   54.8100	 5.5841E-07	 4.1255E-01
   54.8200	 5.5684E-07	 4.1139E-01
   54.8300	 5.5517E-07	 4.1016E-01
   54.8400	 5.5340E-07	 4.0885E-01
   54.8500	 5.5153E-07	 4.0747E-01
   54.8600	 5.4956E-07	 4.0601E-01
   54.8700	 5.4749E-07	 4.0448E-01
   54.8800	 5.4532E-07	 4.0288E-01
   54.8900	 5.4305E-07	 4.0121E-01
   54.9000	 5.4069E-07	 3.9946E-01
   54.9100	 5.3822E-07	 3.9764E-01
   54.9200	 5.3566E-07	 3.9574E-01
   54.9300	 5.3300E-07	 3.9378E-01
   54.9400	 5.3025E-07	 3.9174E-01
   54.9500	 5.2739E-07	 3.8964E-01
   54.9600	 5.2445E-07	 3.8746E-01
   54.9700	 5.2140E-07	 3.8521E-01
   54.9800	 5.1827E-07	 3.8289E-01
   54.9900	 5.1503E-07	 3.8050E-01
   55.0000	 5.1171E-07	 3.7805E-01
   55.0100	 5.0829E-07	 3.7552E-01
   55.0200	 5.0478E-07	 3.7293E-01
   55.0300	 5.0118E-07	 3.7027E-01
   55.0400	 4.9749E-07	 3.6754E-01
   55.0500	 4.9371E-07	 3.6475E-01
   55.0600	 4.8983E-07	 3.6189E-01
   55.0700	 4.8587E-07	 3.5896E-01
   55.0800	 4.8182E-07	 3.5597E-01
   55.0900	 4.7769E-07	 3.5291E-01
   55.1000	 4.7347E-07	 3.4979E-01
   55.1100	 4.6916E-07	 3.4661E-01
   55.1200	 4.6476E-07	 3.4336E-01
   55.1300	 4.6029E-07	 3.4006E-01
   55.1400	 4.5572E-07	 3.3669E-01
   55.1500	 4.5108E-07	 3.3326E-01
   55.1600	 4.4635E-07	 3.2976E-01
   55.1700	 4.4155E-07	 3.2621E-01
   55.1800	 4.3666E-07	 3.2260E-01
   55.1900	 4.3169E-07	 3.1893E-01
   55.2000	 4.2665E-07	 3.1521E-01
   55.2100	 4.2153E-07	 3.1142E-01
   55.2200	 4.1633E-07	 3.0758E-01
   55.2300	 4.1106E-07	 3.0369E-01
   55.2400	 4.0571E-07	 2.9973E-01
   55.2500	 4.0029E-07	 2.9573E-01
   55.2600	 3.9479E-07	 2.9167E-01
   55.2700	 3.8923E-07	 2.8756E-01
   55.2800	 3.8359E-07	 2.8339E-01
   55.2900	 3.7788E-07	 2.7918E-01
   55.3000	 3.7211E-07	 2.7491E-01
   55.3100	 3.6627E-07	 2.7060E-01
   55.3200	 3.6036E-07	 2.6623E-01
   55.3300	 3.5438E-07	 2.6182E-01
   55.3400	 3.4835E-07	 2.5736E-01
   55.3500	 3.4225E-07	 2.5285E-01
   55.3600	 3.3608E-07	 2.4830E-01
   55.3700	 3.2986E-07	 2.4370E-01
   55.3800	 3.2357E-07	 2.3905E-01
   55.3900	 3.1723E-07	 2.3437E-01
   55.4000	 3.1083E-07	 2.2964E-01
   55.4100	 3.0437E-07	 2.2487E-01
   55.4200	 2.9786E-07	 2.2006E-01
   55.4300	 2.9130E-07	 2.1521E-01
   55.4400	 2.8468E-07	 2.1032E-01
   55.4500	 2.7801E-07	 2.0539E-01
   55.4600	 2.7129E-07	 2.0043E-01
   55.4700	 2.6452E-07	 1.9542E-01
   55.4800	 2.5770E-07	 1.9039E-01
   55.4900	 2.5084E-07	 1.8532E-01
   55.5000	 2.4393E-07	 1.8021E-01
   55.5100	 2.3697E-07	 1.7507E-01
   55.5200	 2.2997E-07	 1.6990E-01
   55.5300	 2.2294E-07	 1.6470E-01
   55.5400	 2.1586E-07	 1.5947E-01
   55.5500	 2.0874E-07	 1.5421E-01
   55.5600	 2.0158E-07	 1.4893E-01
   55.5700	 1.9439E-07	 1.4361E-01
   55.5800	 1.8716E-07	 1.3827E-01
   55.5900	 1.7990E-07	 1.3291E-01
   55.6000	 1.7260E-07	 1.2752E-01
   55.6100	 1.6528E-07	 1.2211E-01
   55.6200	 1.5792E-07	 1.1667E-01
   55.6300	 1.5054E-07	 1.1122E-01
   55.6400	 1.4313E-07	 1.0574E-01
   55.6500	 1.3569E-07	 1.0025E-01
   55.6600	 1.2823E-07	 9.4732E-02
   55.6700	 1.2074E-07	 8.9202E-02
   55.6800	 1.1323E-07	 8.3655E-02
   55.6900	 1.0570E-07	 7.8094E-02
   55.7000	 9.8157E-08	 7.2518E-02
   55.7100	 9.0592E-08	 6.6929E-02
   55.7200	 8.3010E-08	 6.1328E-02
   55.7300	 7.5414E-08	 5.5715E-02
   55.7400	 6.7804E-08	 5.0093E-02
   55.7500	 6.0181E-08	 4.4462E-02
   55.7600	 5.2548E-08	 3.8822E-02
   55.7700	 4.4905E-08	 3.3176E-02
   55.7800	 3.7254E-08	 2.7523E-02
   55.7900	 2.9596E-08	 2.1865E-02
   55.8000	 2.1933E-08	 1.6204E-02
   55.8100	 1.4266E-08	 1.0539E-02
   55.8200	 6.5959E-09	 4.8730E-03
   55.8300	-1.0751E-09	-7.9424E-04
   55.8400	-8.7458E-09	-6.4614E-03
   55.8500	-1.6415E-08	-1.2127E-02
   55.8600	-2.4081E-08	-1.7791E-02
   55.8700	-3.1743E-08	-2.3452E-02
   55.8800	-3.9399E-08	-2.9108E-02
   55.8900	-4.7048E-08	-3.4759E-02
   55.9000	-5.4688E-08	-4.0404E-02
   55.9100	-6.2319E-08	-4.6041E-02
   55.9200	-6.9938E-08	-5.1670E-02
   55.9300	-7.7545E-08	-5.7290E-02
   55.9400	-8.5137E-08	-6.2899E-02
   55.9500	-9.2714E-08	-6.8497E-02
   55.9600	-1.0027E-07	-7.4082E-02
   55.9700	-1.0782E-07	-7.9654E-02
   55.9800	-1.1534E-07	-8.5212E-02
   55.9900	-1.2284E-07	-9.0754E-02
   56.0000	-1.3032E-07	-9.6279E-02
   56.0100	-1.3778E-07	-1.0179E-01
   56.0200	-1.4521E-07	-1.0728E-01
   56.0300	-1.5261E-07	-1.1275E-01
   56.0400	-1.5999E-07	-1.1820E-01
   56.0500	-1.6733E-07	-1.2363E-01
   56.0600	-1.7465E-07	-1.2903E-01
   56.0700	-1.8194E-07	-1.3441E-01
   56.0800	-1.8919E-07	-1.3977E-01
   56.0900	-1.9641E-07	-1.4511E-01
   56.1000	-2.0359E-07	-1.5041E-01
   56.1100	-2.1074E-07	-1.5569E-01
   56.1200	-2.1784E-07	-1.6094E-01
   56.1300	-2.2491E-07	-1.6616E-01
   56.1400	-2.3194E-07	-1.7136E-01
   56.1500	-2.3893E-07	-1.7652E-01
   56.1600	-2.4587E-07	-1.8165E-01
   56.1700	-2.5276E-07	-1.8674E-01
   56.1800	-2.5962E-07	-1.9180E-01
   56.1900	-2.6642E-07	-1.9683E-01
   56.2000	-2.7318E-07	-2.0182E-01
   56.2100	-2.7988E-07	-2.0678E-01
   56.2200	-2.8654E-07	-2.1169E-01
   56.2300	-2.9314E-07	-2.1657E-01
   56.2400	-2.9969E-07	-2.2141E-01
   56.2500	-3.0619E-07	-2.2621E-01
   56.2600	-3.1263E-07	-2.3097E-01
   56.2700	-3.1902E-07	-2.3569E-01
   56.2800	-3.2534E-07	-2.4036E-01
   56.2900	-3.3161E-07	-2.4499E-01
   56.3000	-3.3782E-07	-2.4958E-01
   56.3100	-3.4396E-07	-2.5412E-01
   56.3200	-3.5005E-07	-2.5861E-01
   56.3300	-3.5607E-07	-2.6306E-01
   56.3400	-3.6202E-07	-2.6746E-01
   56.3500	-3.6791E-07	-2.7181E-01
   56.3600	-3.7373E-07	-2.7611E-01
   56.3700	-3.7949E-07	-2.8037E-01
   56.3800	-3.8518E-07	-2.8457E-01
   56.3900	-3.9079E-07	-2.8872E-01
   56.4000	-3.9634E-07	-2.9281E-01
   56.4100	-4.0181E-07	-2.9686E-01
   56.4200	-4.0721E-07	-3.0085E-01
   56.4300	-4.1254E-07	-3.0478E-01
   56.4400	-4.1779E-07	-3.0866E-01
   56.4500	-4.2297E-07	-3.1249E-01
   56.4600	-4.2807E-07	-3.1626E-01
   56.4700	-4.3309E-07	-3.1997E-01
   56.4800	-4.3804E-07	-3.2362E-01
   56.4900	-4.4290E-07	-3.2721E-01
   56.5000	-4.4769E-07	-3.3075E-01
   56.5100	-4.5239E-07	-3.3422E-01
   56.5200	-4.5701E-07	-3.3764E-01
   56.5300	-4.6155E-07	-3.4099E-01
   56.5400	-4.6600E-07	-3.4428E-01
   56.5500	-4.7037E-07	-3.4751E-01
   56.5600	-4.7466E-07	-3.5067E-01
   56.5700	-4.7886E-07	-3.5378E-01
   56.5800	-4.8297E-07	-3.5681E-01
   56.5900	-4.8699E-07	-3.5979E-01
   56.6000	-4.9093E-07	-3.6270E-01
   56.6100	-4.9477E-07	-3.6554E-01
   56.6200	-4.9853E-07	-3.6831E-01
   56.6300	-5.0220E-07	-3.7102E-01
   56.6400	-5.0577E-07	-3.7366E-01
   56.6500	-5.0926E-07	-3.7624E-01
   56.6600	-5.1265E-07	-3.7874E-01
   56.6700	-5.1595E-07	-3.8118E-01
   56.6800	-5.1915E-07	-3.8355E-01
   56.6900	-5.2226E-07	-3.8585E-01
   56.7000	-5.2528E-07	-3.8808E-01
   56.7100	-5.2820E-07	-3.9023E-01
   56.7200	-5.3103E-07	-3.9232E-01
   56.7300	-5.3376E-07	-3.9434E-01
   56.7400	-5.3639E-07	-3.9628E-01
   56.7500	-5.3892E-07	-3.9815E-01
   56.7600	-5.4136E-07	-3.9995E-01
   56.7700	-5.4370E-07	-4.0168E-01
   56.7800	-5.4594E-07	-4.0334E-01
   56.7900	-5.4808E-07	-4.0492E-01
   56.8000	-5.5012E-07	-4.0643E-01
   56.8100	-5.5207E-07	-4.0786E-01
   56.8200	-5.5391E-07	-4.0922E-01
   56.8300	-5.5565E-07	-4.1051E-01
   56.8400	-5.5729E-07	-4.1172E-01
   56.8500	-5.5883E-07	-4.1286E-01
   56.8600	-5.6027E-07	-4.1392E-01
   56.8700	-5.6161E-07	-4.1491E-01
   56.8800	-5.6284E-07	-4.1582E-01
   56.8900	-5.6398E-07	-4.1666E-01
   56.9000	-5.6501E-07	-4.1742E-01
   56.9100	-5.6593E-07	-4.1811E-01
   56.9200	-5.6676E-07	-4.1872E-01
   56.9300	-5.6748E-07	-4.1925E-01
   56.9400	-5.6810E-07	-4.1971E-01
   56.9500	-5.6862E-07	-4.2009E-01
   56.9600	-5.6903E-07	-4.2040E-01
   56.9700	-5.6935E-07	-4.2063E-01
   56.9800	-5.6955E-07	-4.2078E-01
   56.9900	-5.6966E-07	-4.2086E-01
   57.0000	-5.6966E-07	-4.2086E-01
   57.0100	-5.6956E-07	-4.2079E-01
   57.0200	-5.6935E-07	-4.2063E-01
   57.0300	-5.6904E-07	-4.2041E-01
   57.0400	-5.6863E-07	-4.2010E-01
   57.0500	-5.6812E-07	-4.1972E-01
   57.0600	-5.6750E-07	-4.1926E-01
   57.0700	-5.6678E-07	-4.1873E-01
   57.0800	-5.6595E-07	-4.1812E-01
   57.0900	-5.6503E-07	-4.1744E-01
   57.1000	-5.6400E-07	-4.1668E-01
   57.1100	-5.6287E-07	-4.1584E-01
   57.1200	-5.6163E-07	-4.1493E-01
   57.1300	-5.6030E-07	-4.1395E-01
   57.1400	-5.5886E-07	-4.1288E-01
   57.1500	-5.5732E-07	-4.1175E-01
   57.1600	-5.5568E-07	-4.1054E-01
   57.1700	-5.5395E-07	-4.0925E-01
   57.1800	-5.5211E-07	-4.0789E-01
   57.1900	-5.5016E-07	-4.0646E-01
   57.2000	-5.4812E-07	-4.0495E-01
   57.2100	-5.4599E-07	-4.0337E-01
   57.2200	-5.4375E-07	-4.0172E-01
   57.2300	-5.4141E-07	-3.9999E-01
   57.2400	-5.3897E-07	-3.9819E-01
   57.2500	-5.3644E-07	-3.9632E-01
   57.2600	-5.3381E-07	-3.9438E-01
   57.2700	-5.3108E-07	-3.9236E-01
   57.2800	-5.2826E-07	-3.9028E-01
   57.2900	-5.2534E-07	-3.8812E-01
   57.3000	-5.2233E-07	-3.8589E-01
   57.3100	-5.1922E-07	-3.8360E-01
   57.3200	-5.1602E-07	-3.8123E-01
   57.3300	-5.1272E-07	-3.7879E-01
   57.3400	-5.0933E-07	-3.7629E-01
   57.3500	-5.0585E-07	-3.7372E-01
   57.3600	-5.0227E-07	-3.7108E-01
   57.3700	-4.9861E-07	-3.6837E-01
   57.3800	-4.9485E-07	-3.6559E-01
   57.3900	-4.9101E-07	-3.6275E-01
   57.4000	-4.8707E-07	-3.5985E-01
   57.4100	-4.8305E-07	-3.5688E-01
   57.4200	-4.7894E-07	-3.5384E-01
   57.4300	-4.7474E-07	-3.5074E-01
   57.4400	-4.7046E-07	-3.4757E-01
   57.4500	-4.6609E-07	-3.4435E-01
   57.4600	-4.6164E-07	-3.4106E-01
   57.4700	-4.5710E-07	-3.3771E-01
   57.4800	-4.5249E-07	-3.3429E-01
   57.4900	-4.4778E-07	-3.3082E-01
   57.5000	-4.4300E-07	-3.2729E-01
   57.5100	-4.3814E-07	-3.2369E-01
   57.5200	-4.3320E-07	-3.2004E-01
   57.5300	-4.2818E-07	-3.1633E-01
   57.5400	-4.2308E-07	-3.1257E-01
   57.5500	-4.1790E-07	-3.0874E-01
   57.5600	-4.1265E-07	-3.0486E-01
   57.5700	-4.0732E-07	-3.0093E-01
   57.5800	-4.0193E-07	-2.9694E-01
   57.5900	-3.9645E-07	-2.9290E-01
   57.6000	-3.9091E-07	-2.8880E-01
   57.6100	-3.8529E-07	-2.8465E-01
   57.6200	-3.7961E-07	-2.8045E-01
   57.6300	-3.7385E-07	-2.7620E-01
   57.6400	-3.6803E-07	-2.7190E-01
   57.6500	-3.6214E-07	-2.6755E-01
   57.6600	-3.5619E-07	-2.6315E-01
   57.6700	-3.5017E-07	-2.5870E-01
   57.6800	-3.4409E-07	-2.5421E-01
   57.6900	-3.3794E-07	-2.4967E-01
   57.7000	-3.3174E-07	-2.4509E-01
   57.7100	-3.2547E-07	-2.4046E-01
   57.7200	-3.1915E-07	-2.3578E-01
   57.7300	-3.1276E-07	-2.3107E-01
   57.7400	-3.0632E-07	-2.2631E-01
   57.7500	-2.9983E-07	-2.2151E-01
   57.7600	-2.9328E-07	-2.1667E-01
   57.7700	-2.8668E-07	-2.1179E-01
   57.7800	-2.8002E-07	-2.0688E-01
   57.7900	-2.7332E-07	-2.0192E-01
   57.8000	-2.6656E-07	-1.9693E-01
   57.8100	-2.5976E-07	-1.9191E-01
   57.8200	-2.5291E-07	-1.8685E-01
   57.8300	-2.4601E-07	-1.8175E-01
   57.8400	-2.3907E-07	-1.7662E-01
   57.8500	-2.3208E-07	-1.7146E-01
   57.8600	-2.2506E-07	-1.6627E-01
   57.8700	-2.1799E-07	-1.6105E-01
   57.8800	-2.1088E-07	-1.5580E-01
   57.8900	-2.0374E-07	-1.5052E-01
   57.9000	-1.9656E-07	-1.4521E-01
   57.9100	-1.8934E-07	-1.3988E-01
