      Time     FAIRTEN1     FAIRTEN2     FAIRTEN3       CON4FX       CON4FY       CON4FZ       CON5FX       CON5FY       CON5FZ       CON6FX       CON6FY       CON6FZ      L1N19PX      L1N19PY      L1N19PZ      L2N19PX      L2N19PY      L2N19PZ      L3N19PX      L3N19PY      L3N19PZ
   14.5125  0.96686E+06  0.14978E+07  0.96121E+06  0.38133E+06  0.66587E+06 -0.58824E+06 -0.13047E+07  0.25548E+02 -0.73562E+06  0.37903E+06 -0.66181E+06 -0.58502E+06  0.44186E+02  0.64594E+02 -0.39591E+02 -0.70516E+02 -0.33037E-02 -0.32539E+02  0.44182E+02 -0.64597E+02 -0.39665E+02
   14.5250  0.96690E+06  0.14985E+07  0.96118E+06  0.38135E+06  0.66588E+06 -0.58828E+06 -0.13053E+07  0.25605E+02 -0.73602E+06  0.37902E+06 -0.66178E+06 -0.58503E+06  0.44184E+02  0.64594E+02 -0.39593E+02 -0.70518E+02 -0.33265E-02 -0.32539E+02  0.44179E+02 -0.64597E+02 -0.39668E+02
   14.5375  0.96694E+06  0.14993E+07  0.96115E+06  0.38136E+06  0.66589E+06 -0.58832E+06 -0.13059E+07  0.25656E+02 -0.73643E+06  0.37901E+06 -0.66175E+06 -0.58503E+06  0.44182E+02  0.64593E+02 -0.39596E+02 -0.70519E+02 -0.33495E-02 -0.32539E+02  0.44177E+02 -0.64596E+02 -0.39670E+02
   14.5500  0.96696E+06  0.15000E+07  0.96112E+06  0.38137E+06  0.66589E+06 -0.58836E+06 -0.13066E+07  0.25702E+02 -0.73685E+06  0.37899E+06 -0.66171E+06 -0.58503E+06  0.44179E+02  0.64592E+02 -0.39598E+02 -0.70521E+02 -0.33725E-02 -0.32539E+02  0.44175E+02 -0.64595E+02 -0.39673E+02
   14.5625  0.96698E+06  0.15008E+07  0.96108E+06  0.38138E+06  0.66589E+06 -0.58839E+06 -0.13072E+07  0.25743E+02 -0.73727E+06  0.37898E+06 -0.66167E+06 -0.58502E+06  0.44177E+02  0.64591E+02 -0.39601E+02 -0.70522E+02 -0.33957E-02 -0.32539E+02  0.44173E+02 -0.64595E+02 -0.39675E+02
   14.5750  0.96699E+06  0.15016E+07  0.96104E+06  0.38138E+06  0.66588E+06 -0.58841E+06 -0.13079E+07  0.25779E+02 -0.73771E+06  0.37896E+06 -0.66162E+06 -0.58502E+06  0.44175E+02  0.64591E+02 -0.39603E+02 -0.70523E+02 -0.34190E-02 -0.32539E+02  0.44170E+02 -0.64594E+02 -0.39678E+02
   14.5875  0.96698E+06  0.15024E+07  0.96100E+06  0.38137E+06  0.66586E+06 -0.58843E+06 -0.13086E+07  0.25810E+02 -0.73814E+06  0.37894E+06 -0.66158E+06 -0.58501E+06  0.44172E+02  0.64590E+02 -0.39605E+02 -0.70525E+02 -0.34424E-02 -0.32540E+02  0.44168E+02 -0.64593E+02 -0.39680E+02
   14.6000  0.96697E+06  0.15032E+07  0.96095E+06  0.38137E+06  0.66583E+06 -0.58844E+06 -0.13093E+07  0.25836E+02 -0.73859E+06  0.37892E+06 -0.66153E+06 -0.58500E+06  0.44170E+02  0.64589E+02 -0.39608E+02 -0.70526E+02 -0.34659E-02 -0.32540E+02  0.44166E+02 -0.64593E+02 -0.39683E+02
   14.6125  0.96695E+06  0.15041E+07  0.96090E+06  0.38135E+06  0.66580E+06 -0.58845E+06 -0.13100E+07  0.25856E+02 -0.73904E+06  0.37889E+06 -0.66147E+06 -0.58499E+06  0.44168E+02  0.64589E+02 -0.39610E+02 -0.70528E+02 -0.34894E-02 -0.32540E+02  0.44163E+02 -0.64592E+02 -0.39685E+02
   14.6250  0.96692E+06  0.15049E+07  0.96084E+06  0.38134E+06  0.66576E+06 -0.58845E+06 -0.13107E+07  0.25871E+02 -0.73949E+06  0.37887E+06 -0.66142E+06 -0.58498E+06  0.44165E+02  0.64588E+02 -0.39613E+02 -0.70529E+02 -0.35131E-02 -0.32540E+02  0.44161E+02 -0.64591E+02 -0.39688E+02
   14.6375  0.96687E+06  0.15058E+07  0.96078E+06  0.38132E+06  0.66572E+06 -0.58844E+06 -0.13114E+07  0.25882E+02 -0.73995E+06  0.37884E+06 -0.66136E+06 -0.58496E+06  0.44163E+02  0.64587E+02 -0.39615E+02 -0.70531E+02 -0.35368E-02 -0.32540E+02  0.44158E+02 -0.64591E+02 -0.39691E+02
   14.6500  0.96682E+06  0.15066E+07  0.96071E+06  0.38129E+06  0.66566E+06 -0.58843E+06 -0.13122E+07  0.25887E+02 -0.74042E+06  0.37881E+06 -0.66129E+06 -0.58494E+06  0.44160E+02  0.64586E+02 -0.39618E+02 -0.70532E+02 -0.35606E-02 -0.32540E+02  0.44156E+02 -0.64590E+02 -0.39693E+02
   14.6625  0.96676E+06  0.15075E+07  0.96064E+06  0.38126E+06  0.66560E+06 -0.58841E+06 -0.13129E+07  0.25887E+02 -0.74090E+06  0.37878E+06 -0.66122E+06 -0.58492E+06  0.44158E+02  0.64586E+02 -0.39620E+02 -0.70533E+02 -0.35845E-02 -0.32541E+02  0.44153E+02 -0.64589E+02 -0.39696E+02
   14.6750  0.96668E+06  0.15084E+07  0.96056E+06  0.38123E+06  0.66553E+06 -0.58839E+06 -0.13137E+07  0.25882E+02 -0.74137E+06  0.37874E+06 -0.66115E+06 -0.58490E+06  0.44155E+02  0.64585E+02 -0.39622E+02 -0.70535E+02 -0.36085E-02 -0.32541E+02  0.44151E+02 -0.64589E+02 -0.39698E+02
   14.6875  0.96660E+06  0.15093E+07  0.96048E+06  0.38119E+06  0.66546E+06 -0.58836E+06 -0.13144E+07  0.25872E+02 -0.74186E+06  0.37870E+06 -0.66108E+06 -0.58487E+06  0.44153E+02  0.64584E+02 -0.39625E+02 -0.70536E+02 -0.36325E-02 -0.32541E+02  0.44148E+02 -0.64588E+02 -0.39701E+02
   14.7000  0.96650E+06  0.15102E+07  0.96039E+06  0.38115E+06  0.66538E+06 -0.58833E+06 -0.13152E+07  0.25858E+02 -0.74235E+06  0.37866E+06 -0.66100E+06 -0.58484E+06  0.44150E+02  0.64583E+02 -0.39627E+02 -0.70538E+02 -0.36566E-02 -0.32541E+02  0.44146E+02 -0.64587E+02 -0.39704E+02
   14.7125  0.96640E+06  0.15112E+07  0.96030E+06  0.38110E+06  0.66529E+06 -0.58829E+06 -0.13160E+07  0.25838E+02 -0.74284E+06  0.37862E+06 -0.66092E+06 -0.58481E+06  0.44148E+02  0.64583E+02 -0.39630E+02 -0.70539E+02 -0.36807E-02 -0.32541E+02  0.44143E+02 -0.64586E+02 -0.39706E+02
   14.7250  0.96629E+06  0.15121E+07  0.96020E+06  0.38105E+06  0.66519E+06 -0.58824E+06 -0.13168E+07  0.25814E+02 -0.74334E+06  0.37858E+06 -0.66084E+06 -0.58478E+06  0.44145E+02  0.64582E+02 -0.39632E+02 -0.70541E+02 -0.37048E-02 -0.32541E+02  0.44141E+02 -0.64586E+02 -0.39709E+02
   14.7375  0.96616E+06  0.15131E+07  0.96010E+06  0.38100E+06  0.66509E+06 -0.58819E+06 -0.13176E+07  0.25785E+02 -0.74385E+06  0.37853E+06 -0.66075E+06 -0.58474E+06  0.44143E+02  0.64581E+02 -0.39635E+02 -0.70542E+02 -0.37290E-02 -0.32541E+02  0.44138E+02 -0.64585E+02 -0.39711E+02
   14.7500  0.96603E+06  0.15140E+07  0.96000E+06  0.38094E+06  0.66498E+06 -0.58814E+06 -0.13184E+07  0.25751E+02 -0.74435E+06  0.37848E+06 -0.66066E+06 -0.58470E+06  0.44140E+02  0.64581E+02 -0.39637E+02 -0.70544E+02 -0.37532E-02 -0.32541E+02  0.44136E+02 -0.64584E+02 -0.39714E+02
   14.7625  0.96589E+06  0.15150E+07  0.95989E+06  0.38087E+06  0.66486E+06 -0.58807E+06 -0.13192E+07  0.25712E+02 -0.74486E+06  0.37843E+06 -0.66057E+06 -0.58466E+06  0.44138E+02  0.64580E+02 -0.39640E+02 -0.70545E+02 -0.37774E-02 -0.32541E+02  0.44133E+02 -0.64584E+02 -0.39717E+02
   14.7750  0.96574E+06  0.15160E+07  0.95978E+06  0.38081E+06  0.66474E+06 -0.58801E+06 -0.13201E+07  0.25669E+02 -0.74538E+06  0.37838E+06 -0.66047E+06 -0.58461E+06  0.44135E+02  0.64579E+02 -0.39642E+02 -0.70547E+02 -0.38017E-02 -0.32541E+02  0.44131E+02 -0.64583E+02 -0.39719E+02
   14.7875  0.96558E+06  0.15170E+07  0.95966E+06  0.38074E+06  0.66461E+06 -0.58793E+06 -0.13209E+07  0.25622E+02 -0.74590E+06  0.37833E+06 -0.66037E+06 -0.58457E+06  0.44133E+02  0.64578E+02 -0.39645E+02 -0.70548E+02 -0.38260E-02 -0.32541E+02  0.44128E+02 -0.64582E+02 -0.39722E+02
   14.8000  0.96541E+06  0.15179E+07  0.95954E+06  0.38066E+06  0.66448E+06 -0.58786E+06 -0.13217E+07  0.25571E+02 -0.74642E+06  0.37827E+06 -0.66027E+06 -0.58452E+06  0.44130E+02  0.64578E+02 -0.39647E+02 -0.70550E+02 -0.38502E-02 -0.32541E+02  0.44125E+02 -0.64581E+02 -0.39725E+02
   14.8125  0.96523E+06  0.15189E+07  0.95942E+06  0.38058E+06  0.66434E+06 -0.58777E+06 -0.13226E+07  0.25515E+02 -0.74694E+06  0.37822E+06 -0.66017E+06 -0.58447E+06  0.44128E+02  0.64577E+02 -0.39650E+02 -0.70552E+02 -0.38745E-02 -0.32541E+02  0.44123E+02 -0.64581E+02 -0.39727E+02
   14.8250  0.96504E+06  0.15199E+07  0.95929E+06  0.38050E+06  0.66419E+06 -0.58769E+06 -0.13235E+07  0.25456E+02 -0.74747E+06  0.37816E+06 -0.66006E+06 -0.58442E+06  0.44125E+02  0.64576E+02 -0.39652E+02 -0.70553E+02 -0.38988E-02 -0.32541E+02  0.44120E+02 -0.64580E+02 -0.39730E+02
   14.8375  0.96485E+06  0.15210E+07  0.95916E+06  0.38042E+06  0.66404E+06 -0.58759E+06 -0.13243E+07  0.25392E+02 -0.74800E+06  0.37810E+06 -0.65996E+06 -0.58436E+06  0.44122E+02  0.64575E+02 -0.39655E+02 -0.70555E+02 -0.39230E-02 -0.32541E+02  0.44118E+02 -0.64579E+02 -0.39733E+02
   14.8500  0.96465E+06  0.15220E+07  0.95902E+06  0.38033E+06  0.66388E+06 -0.58750E+06 -0.13252E+07  0.25326E+02 -0.74853E+06  0.37804E+06 -0.65984E+06 -0.58431E+06  0.44120E+02  0.64575E+02 -0.39657E+02 -0.70556E+02 -0.39473E-02 -0.32541E+02  0.44115E+02 -0.64579E+02 -0.39735E+02
   14.8625  0.96444E+06  0.15230E+07  0.95888E+06  0.38024E+06  0.66372E+06 -0.58740E+06 -0.13261E+07  0.25255E+02 -0.74906E+06  0.37797E+06 -0.65973E+06 -0.58425E+06  0.44117E+02  0.64574E+02 -0.39660E+02 -0.70558E+02 -0.39715E-02 -0.32541E+02  0.44112E+02 -0.64578E+02 -0.39738E+02
   14.8750  0.96422E+06  0.15240E+07  0.95874E+06  0.38014E+06  0.66355E+06 -0.58729E+06 -0.13269E+07  0.25182E+02 -0.74959E+06  0.37791E+06 -0.65962E+06 -0.58419E+06  0.44114E+02  0.64573E+02 -0.39662E+02 -0.70560E+02 -0.39957E-02 -0.32541E+02  0.44110E+02 -0.64577E+02 -0.39740E+02
   14.8875  0.96400E+06  0.15251E+07  0.95860E+06  0.38005E+06  0.66338E+06 -0.58718E+06 -0.13278E+07  0.25106E+02 -0.75013E+06  0.37784E+06 -0.65950E+06 -0.58413E+06  0.44112E+02  0.64573E+02 -0.39664E+02 -0.70561E+02 -0.40198E-02 -0.32541E+02  0.44107E+02 -0.64577E+02 -0.39743E+02
   14.9000  0.96376E+06  0.15261E+07  0.95845E+06  0.37995E+06  0.66320E+06 -0.58706E+06 -0.13287E+07  0.25027E+02 -0.75067E+06  0.37777E+06 -0.65938E+06 -0.58406E+06  0.44109E+02  0.64572E+02 -0.39667E+02 -0.70563E+02 -0.40440E-02 -0.32540E+02  0.44104E+02 -0.64576E+02 -0.39746E+02
   14.9125  0.96353E+06  0.15272E+07  0.95830E+06  0.37984E+06  0.66302E+06 -0.58694E+06 -0.13296E+07  0.24946E+02 -0.75121E+06  0.37770E+06 -0.65926E+06 -0.58400E+06  0.44107E+02  0.64571E+02 -0.39669E+02 -0.70565E+02 -0.40680E-02 -0.32540E+02  0.44102E+02 -0.64575E+02 -0.39748E+02
   14.9250  0.96328E+06  0.15282E+07  0.95814E+06  0.37973E+06  0.66284E+06 -0.58682E+06 -0.13305E+07  0.24862E+02 -0.75174E+06  0.37763E+06 -0.65913E+06 -0.58393E+06  0.44104E+02  0.64571E+02 -0.39672E+02 -0.70566E+02 -0.40921E-02 -0.32540E+02  0.44099E+02 -0.64574E+02 -0.39751E+02
   14.9375  0.96303E+06  0.15293E+07  0.95798E+06  0.37962E+06  0.66264E+06 -0.58669E+06 -0.13314E+07  0.24777E+02 -0.75228E+06  0.37756E+06 -0.65901E+06 -0.58386E+06  0.44101E+02  0.64570E+02 -0.39674E+02 -0.70568E+02 -0.41161E-02 -0.32540E+02  0.44096E+02 -0.64574E+02 -0.39753E+02
   14.9500  0.96277E+06  0.15303E+07  0.95782E+06  0.37951E+06  0.66245E+06 -0.58656E+06 -0.13323E+07  0.24690E+02 -0.75282E+06  0.37749E+06 -0.65888E+06 -0.58379E+06  0.44099E+02  0.64569E+02 -0.39676E+02 -0.70570E+02 -0.41400E-02 -0.32539E+02  0.44094E+02 -0.64573E+02 -0.39756E+02
   14.9625  0.96250E+06  0.15314E+07  0.95766E+06  0.37940E+06  0.66225E+06 -0.58642E+06 -0.13332E+07  0.24601E+02 -0.75336E+06  0.37741E+06 -0.65875E+06 -0.58372E+06  0.44096E+02  0.64569E+02 -0.39679E+02 -0.70571E+02 -0.41639E-02 -0.32539E+02  0.44091E+02 -0.64572E+02 -0.39758E+02
   14.9750  0.96223E+06  0.15324E+07  0.95750E+06  0.37928E+06  0.66204E+06 -0.58628E+06 -0.13342E+07  0.24512E+02 -0.75391E+06  0.37734E+06 -0.65862E+06 -0.58364E+06  0.44093E+02  0.64568E+02 -0.39681E+02 -0.70573E+02 -0.41877E-02 -0.32538E+02  0.44088E+02 -0.64572E+02 -0.39761E+02
   14.9875  0.96195E+06  0.15335E+07  0.95733E+06  0.37916E+06  0.66183E+06 -0.58614E+06 -0.13351E+07  0.24422E+02 -0.75445E+06  0.37726E+06 -0.65849E+06 -0.58357E+06  0.44091E+02  0.64567E+02 -0.39684E+02 -0.70575E+02 -0.42114E-02 -0.32538E+02  0.44086E+02 -0.64571E+02 -0.39763E+02
   15.0000  0.96166E+06  0.15346E+07  0.95716E+06  0.37903E+06  0.66162E+06 -0.58599E+06 -0.13360E+07  0.24331E+02 -0.75499E+06  0.37718E+06 -0.65835E+06 -0.58349E+06  0.44088E+02  0.64567E+02 -0.39686E+02 -0.70577E+02 -0.42351E-02 -0.32538E+02  0.44083E+02 -0.64571E+02 -0.39766E+02
   15.0125  0.96137E+06  0.15356E+07  0.95699E+06  0.37891E+06  0.66140E+06 -0.58584E+06 -0.13369E+07  0.24240E+02 -0.75553E+06  0.37710E+06 -0.65822E+06 -0.58341E+06  0.44085E+02  0.64566E+02 -0.39688E+02 -0.70578E+02 -0.42586E-02 -0.32537E+02  0.44080E+02 -0.64570E+02 -0.39768E+02
   15.0250  0.96108E+06  0.15367E+07  0.95682E+06  0.37878E+06  0.66118E+06 -0.58569E+06 -0.13378E+07  0.24148E+02 -0.75606E+06  0.37703E+06 -0.65808E+06 -0.58333E+06  0.44083E+02  0.64565E+02 -0.39691E+02 -0.70580E+02 -0.42822E-02 -0.32537E+02  0.44078E+02 -0.64569E+02 -0.39771E+02
   15.0375  0.96078E+06  0.15378E+07  0.95664E+06  0.37865E+06  0.66096E+06 -0.58553E+06 -0.13387E+07  0.24057E+02 -0.75660E+06  0.37694E+06 -0.65795E+06 -0.58325E+06  0.44080E+02  0.64565E+02 -0.39693E+02 -0.70582E+02 -0.43056E-02 -0.32536E+02  0.44075E+02 -0.64569E+02 -0.39773E+02
   15.0500  0.96047E+06  0.15388E+07  0.95646E+06  0.37852E+06  0.66073E+06 -0.58537E+06 -0.13397E+07  0.23966E+02 -0.75714E+06  0.37686E+06 -0.65781E+06 -0.58317E+06  0.44077E+02  0.64564E+02 -0.39695E+02 -0.70584E+02 -0.43289E-02 -0.32535E+02  0.44072E+02 -0.64568E+02 -0.39776E+02
   15.0625  0.96016E+06  0.15399E+07  0.95629E+06  0.37839E+06  0.66050E+06 -0.58520E+06 -0.13406E+07  0.23876E+02 -0.75767E+06  0.37678E+06 -0.65767E+06 -0.58309E+06  0.44075E+02  0.64564E+02 -0.39697E+02 -0.70586E+02 -0.43522E-02 -0.32535E+02  0.44069E+02 -0.64567E+02 -0.39778E+02
   15.0750  0.95984E+06  0.15410E+07  0.95611E+06  0.37825E+06  0.66027E+06 -0.58504E+06 -0.13415E+07  0.23787E+02 -0.75821E+06  0.37670E+06 -0.65753E+06 -0.58300E+06  0.44072E+02  0.64563E+02 -0.39700E+02 -0.70588E+02 -0.43753E-02 -0.32534E+02  0.44067E+02 -0.64567E+02 -0.39781E+02
   15.0875  0.95952E+06  0.15420E+07  0.95593E+06  0.37811E+06  0.66003E+06 -0.58487E+06 -0.13424E+07  0.23699E+02 -0.75874E+06  0.37662E+06 -0.65739E+06 -0.58292E+06  0.44069E+02  0.64562E+02 -0.39702E+02 -0.70590E+02 -0.43984E-02 -0.32533E+02  0.44064E+02 -0.64566E+02 -0.39783E+02
   15.1000  0.95920E+06  0.15431E+07  0.95574E+06  0.37797E+06  0.65980E+06 -0.58470E+06 -0.13434E+07  0.23612E+02 -0.75927E+06  0.37653E+06 -0.65725E+06 -0.58283E+06  0.44067E+02  0.64562E+02 -0.39704E+02 -0.70591E+02 -0.44214E-02 -0.32533E+02  0.44061E+02 -0.64566E+02 -0.39785E+02
   15.1125  0.95887E+06  0.15442E+07  0.95556E+06  0.37783E+06  0.65955E+06 -0.58452E+06 -0.13443E+07  0.23527E+02 -0.75979E+06  0.37645E+06 -0.65711E+06 -0.58274E+06  0.44064E+02  0.64561E+02 -0.39706E+02 -0.70593E+02 -0.44442E-02 -0.32532E+02  0.44059E+02 -0.64565E+02 -0.39788E+02
   15.1250  0.95854E+06  0.15452E+07  0.95537E+06  0.37769E+06  0.65931E+06 -0.58434E+06 -0.13452E+07  0.23444E+02 -0.76032E+06  0.37636E+06 -0.65697E+06 -0.58265E+06  0.44061E+02  0.64561E+02 -0.39709E+02 -0.70595E+02 -0.44670E-02 -0.32531E+02  0.44056E+02 -0.64565E+02 -0.39790E+02
   15.1375  0.95820E+06  0.15463E+07  0.95519E+06  0.37754E+06  0.65906E+06 -0.58416E+06 -0.13461E+07  0.23362E+02 -0.76084E+06  0.37628E+06 -0.65682E+06 -0.58256E+06  0.44059E+02  0.64560E+02 -0.39711E+02 -0.70597E+02 -0.44897E-02 -0.32530E+02  0.44053E+02 -0.64564E+02 -0.39792E+02
   15.1500  0.95786E+06  0.15473E+07  0.95500E+06  0.37740E+06  0.65882E+06 -0.58398E+06 -0.13471E+07  0.23283E+02 -0.76136E+06  0.37619E+06 -0.65668E+06 -0.58247E+06  0.44056E+02  0.64560E+02 -0.39713E+02 -0.70599E+02 -0.45122E-02 -0.32529E+02  0.44051E+02 -0.64563E+02 -0.39795E+02
   15.1625  0.95752E+06  0.15484E+07  0.95481E+06  0.37725E+06  0.65857E+06 -0.58379E+06 -0.13480E+07  0.23206E+02 -0.76188E+06  0.37611E+06 -0.65654E+06 -0.58238E+06  0.44054E+02  0.64559E+02 -0.39715E+02 -0.70601E+02 -0.45347E-02 -0.32528E+02  0.44048E+02 -0.64563E+02 -0.39797E+02
   15.1750  0.95717E+06  0.15494E+07  0.95462E+06  0.37710E+06  0.65831E+06 -0.58361E+06 -0.13489E+07  0.23132E+02 -0.76240E+06  0.37602E+06 -0.65639E+06 -0.58229E+06  0.44051E+02  0.64559E+02 -0.39717E+02 -0.70603E+02 -0.45570E-02 -0.32527E+02  0.44045E+02 -0.64562E+02 -0.39799E+02
   15.1875  0.95682E+06  0.15505E+07  0.95443E+06  0.37695E+06  0.65806E+06 -0.58342E+06 -0.13498E+07  0.23060E+02 -0.76291E+06  0.37593E+06 -0.65625E+06 -0.58220E+06  0.44048E+02  0.64558E+02 -0.39719E+02 -0.70605E+02 -0.45793E-02 -0.32526E+02  0.44043E+02 -0.64562E+02 -0.39801E+02
   15.2000  0.95647E+06  0.15515E+07  0.95424E+06  0.37680E+06  0.65781E+06 -0.58323E+06 -0.13507E+07  0.22991E+02 -0.76342E+06  0.37584E+06 -0.65610E+06 -0.58210E+06  0.44046E+02  0.64558E+02 -0.39721E+02 -0.70607E+02 -0.46014E-02 -0.32525E+02  0.44040E+02 -0.64561E+02 -0.39804E+02
   15.2125  0.95612E+06  0.15526E+07  0.95404E+06  0.37665E+06  0.65755E+06 -0.58303E+06 -0.13516E+07  0.22926E+02 -0.76393E+06  0.37575E+06 -0.65595E+06 -0.58201E+06  0.44043E+02  0.64557E+02 -0.39723E+02 -0.70609E+02 -0.46235E-02 -0.32524E+02  0.44038E+02 -0.64561E+02 -0.39806E+02
   15.2250  0.95576E+06  0.15536E+07  0.95385E+06  0.37650E+06  0.65729E+06 -0.58284E+06 -0.13526E+07  0.22863E+02 -0.76443E+06  0.37567E+06 -0.65581E+06 -0.58191E+06  0.44041E+02  0.64557E+02 -0.39725E+02 -0.70611E+02 -0.46454E-02 -0.32523E+02  0.44035E+02 -0.64561E+02 -0.39808E+02
   15.2375  0.95540E+06  0.15547E+07  0.95365E+06  0.37634E+06  0.65703E+06 -0.58264E+06 -0.13535E+07  0.22804E+02 -0.76493E+06  0.37558E+06 -0.65566E+06 -0.58181E+06  0.44038E+02  0.64557E+02 -0.39727E+02 -0.70613E+02 -0.46672E-02 -0.32522E+02  0.44032E+02 -0.64560E+02 -0.39810E+02
   15.2500  0.95504E+06  0.15557E+07  0.95346E+06  0.37619E+06  0.65677E+06 -0.58244E+06 -0.13544E+07  0.22748E+02 -0.76543E+06  0.37549E+06 -0.65551E+06 -0.58172E+06  0.44035E+02  0.64556E+02 -0.39729E+02 -0.70615E+02 -0.46889E-02 -0.32521E+02  0.44030E+02 -0.64560E+02 -0.39812E+02
   15.2625  0.95468E+06  0.15567E+07  0.95326E+06  0.37603E+06  0.65651E+06 -0.58224E+06 -0.13553E+07  0.22696E+02 -0.76592E+06  0.37540E+06 -0.65537E+06 -0.58162E+06  0.44033E+02  0.64556E+02 -0.39731E+02 -0.70618E+02 -0.47105E-02 -0.32520E+02  0.44027E+02 -0.64559E+02 -0.39814E+02
   15.2750  0.95432E+06  0.15577E+07  0.95306E+06  0.37588E+06  0.65625E+06 -0.58204E+06 -0.13562E+07  0.22647E+02 -0.76641E+06  0.37531E+06 -0.65522E+06 -0.58152E+06  0.44030E+02  0.64555E+02 -0.39733E+02 -0.70620E+02 -0.47320E-02 -0.32519E+02  0.44024E+02 -0.64559E+02 -0.39816E+02
   15.2875  0.95395E+06  0.15588E+07  0.95286E+06  0.37572E+06  0.65598E+06 -0.58184E+06 -0.13571E+07  0.22602E+02 -0.76689E+06  0.37522E+06 -0.65507E+06 -0.58142E+06  0.44028E+02  0.64555E+02 -0.39735E+02 -0.70622E+02 -0.47534E-02 -0.32517E+02  0.44022E+02 -0.64558E+02 -0.39818E+02
   15.3000  0.95359E+06  0.15598E+07  0.95266E+06  0.37556E+06  0.65572E+06 -0.58164E+06 -0.13579E+07  0.22560E+02 -0.76737E+06  0.37512E+06 -0.65492E+06 -0.58132E+06  0.44025E+02  0.64555E+02 -0.39737E+02 -0.70624E+02 -0.47747E-02 -0.32516E+02  0.44019E+02 -0.64558E+02 -0.39820E+02
   15.3125  0.95322E+06  0.15608E+07  0.95246E+06  0.37541E+06  0.65546E+06 -0.58144E+06 -0.13588E+07  0.22523E+02 -0.76785E+06  0.37503E+06 -0.65477E+06 -0.58121E+06  0.44023E+02  0.64554E+02 -0.39739E+02 -0.70626E+02 -0.47959E-02 -0.32515E+02  0.44017E+02 -0.64558E+02 -0.39822E+02
   15.3250  0.95285E+06  0.15618E+07  0.95226E+06  0.37525E+06  0.65520E+06 -0.58124E+06 -0.13597E+07  0.22489E+02 -0.76832E+06  0.37494E+06 -0.65462E+06 -0.58111E+06  0.44020E+02  0.64554E+02 -0.39740E+02 -0.70628E+02 -0.48170E-02 -0.32514E+02  0.44014E+02 -0.64557E+02 -0.39824E+02
   15.3375  0.95249E+06  0.15628E+07  0.95206E+06  0.37510E+06  0.65494E+06 -0.58103E+06 -0.13606E+07  0.22459E+02 -0.76879E+06  0.37485E+06 -0.65448E+06 -0.58101E+06  0.44018E+02  0.64554E+02 -0.39742E+02 -0.70630E+02 -0.48381E-02 -0.32512E+02  0.44012E+02 -0.64557E+02 -0.39826E+02
   15.3500  0.95212E+06  0.15637E+07  0.95186E+06  0.37494E+06  0.65468E+06 -0.58083E+06 -0.13615E+07  0.22433E+02 -0.76926E+06  0.37476E+06 -0.65433E+06 -0.58090E+06  0.44015E+02  0.64553E+02 -0.39744E+02 -0.70632E+02 -0.48590E-02 -0.32511E+02  0.44009E+02 -0.64557E+02 -0.39828E+02
   15.3625  0.95176E+06  0.15647E+07  0.95166E+06  0.37478E+06  0.65442E+06 -0.58063E+06 -0.13623E+07  0.22411E+02 -0.76972E+06  0.37467E+06 -0.65418E+06 -0.58080E+06  0.44013E+02  0.64553E+02 -0.39746E+02 -0.70634E+02 -0.48798E-02 -0.32510E+02  0.44007E+02 -0.64556E+02 -0.39830E+02
   15.3750  0.95140E+06  0.15657E+07  0.95146E+06  0.37463E+06  0.65416E+06 -0.58042E+06 -0.13632E+07  0.22393E+02 -0.77017E+06  0.37457E+06 -0.65403E+06 -0.58069E+06  0.44010E+02  0.64553E+02 -0.39747E+02 -0.70637E+02 -0.49005E-02 -0.32508E+02  0.44004E+02 -0.64556E+02 -0.39832E+02
   15.3875  0.95104E+06  0.15667E+07  0.95125E+06  0.37447E+06  0.65390E+06 -0.58022E+06 -0.13640E+07  0.22379E+02 -0.77062E+06  0.37448E+06 -0.65388E+06 -0.58059E+06  0.44008E+02  0.64553E+02 -0.39749E+02 -0.70639E+02 -0.49211E-02 -0.32507E+02  0.44002E+02 -0.64556E+02 -0.39834E+02
   15.4000  0.95068E+06  0.15676E+07  0.95105E+06  0.37432E+06  0.65364E+06 -0.58002E+06 -0.13649E+07  0.22369E+02 -0.77107E+06  0.37439E+06 -0.65373E+06 -0.58048E+06  0.44005E+02  0.64552E+02 -0.39751E+02 -0.70641E+02 -0.49417E-02 -0.32505E+02  0.43999E+02 -0.64555E+02 -0.39835E+02
   15.4125  0.95032E+06  0.15686E+07  0.95085E+06  0.37417E+06  0.65339E+06 -0.57982E+06 -0.13657E+07  0.22364E+02 -0.77151E+06  0.37430E+06 -0.65359E+06 -0.58037E+06  0.44003E+02  0.64552E+02 -0.39752E+02 -0.70643E+02 -0.49622E-02 -0.32504E+02  0.43997E+02 -0.64555E+02 -0.39837E+02
   15.4250  0.94996E+06  0.15695E+07  0.95064E+06  0.37401E+06  0.65313E+06 -0.57962E+06 -0.13665E+07  0.22362E+02 -0.77194E+06  0.37420E+06 -0.65344E+06 -0.58027E+06  0.44000E+02  0.64552E+02 -0.39754E+02 -0.70645E+02 -0.49826E-02 -0.32502E+02  0.43994E+02 -0.64555E+02 -0.39839E+02
