
These predictions were generated by SeaState on 05-Feb-2026 at 20:08:24.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FAcc1xi         FAcc2xi         FAcc3xi         FAcc4xi         FAcc5xi          FDynP1          FDynP2          FDynP3          FDynP4          FDynP5
   (sec)             (m)             (m)             (m)             (m)             (m)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)            (Pa)            (Pa)            (Pa)            (Pa)
  154.2000  -0.6885093E+00  -0.3678458E+00   0.5418194E+00   0.6876150E+00  -0.6838379E+00   0.1389472E+00   0.6925644E+00   0.1555517E+01   0.1631949E+01   0.3544494E+00   0.1069301E+01   0.9564342E-01   0.1508517E+00  -0.6258370E+00   0.1474820E+01  -0.6681248E+04  -0.3693981E+04   0.5294537E+04   0.6808847E+04  -0.6769099E+04
  154.4000  -0.4894542E+00  -0.3876558E+00   0.5612683E+00   0.5667099E+00  -0.3593459E+00   0.4453126E+00   0.7011074E+00   0.1542365E+01   0.1445505E+01   0.6857669E+00   0.1241075E+01   0.3386686E-01  -0.9418249E-01  -0.8679269E+00   0.1520420E+01  -0.4863295E+04  -0.3886064E+04   0.5569503E+04   0.5662564E+04  -0.3551613E+04
  154.6000  -0.2821706E+00  -0.3978760E+00   0.5574135E+00   0.4354851E+00  -0.1663015E-01   0.6987055E+00   0.7202443E+00   0.1512517E+01   0.1269723E+01   0.1039226E+01   0.1039302E+01   0.9507617E-01   0.1267159E-01  -0.6562442E+00   0.1707908E+01  -0.2851981E+04  -0.4001481E+04   0.5593355E+04   0.4385232E+04  -0.1558448E+03
  154.8000  -0.7467702E-01  -0.4041299E+00   0.5545179E+00   0.3114130E+00   0.3335695E+00   0.9285516E+00   0.7353621E+00   0.1543743E+01   0.1136807E+01   0.1429502E+01   0.9460758E+00  -0.4124571E-01   0.1447169E+00  -0.6562830E+00   0.1635750E+01  -0.7994865E+03  -0.4080733E+04   0.5530530E+04   0.3118627E+04   0.3268744E+04
  155.0000   0.1125997E+00  -0.4205275E+00   0.5343534E+00   0.1793191E+00   0.6509668E+00   0.1080730E+01   0.6976545E+00   0.1575957E+01   0.9795629E+00   0.1763002E+01   0.6576337E+00  -0.1508805E+00   0.2108026E-01  -0.7749692E+00   0.1406727E+01   0.1139583E+04  -0.4196082E+04   0.5271813E+04   0.1812162E+04   0.6404772E+04
  155.2000   0.3045880E+00  -0.4252193E+00   0.4794967E+00   0.4356506E-01   0.9256236E+00   0.1253411E+01   0.6767377E+00   0.1566878E+01   0.7886043E+00   0.2059761E+01   0.1071517E+01   0.4873156E-01  -0.2152262E+00  -0.7278035E+00   0.1175915E+01   0.3093197E+04  -0.4206170E+04   0.4685235E+04   0.5337761E+03   0.9101971E+04
  155.4000   0.5150391E+00  -0.4056604E+00   0.3791056E+00  -0.5790981E-01   0.1135568E+01   0.1517763E+01   0.7078132E+00   0.1484513E+01   0.6691387E+00   0.2277807E+01   0.1037012E+01   0.1778457E+00  -0.5367820E+00  -0.3480653E+00   0.7637318E+00   0.5112173E+04  -0.4022154E+04   0.3688927E+04  -0.4505059E+03   0.1115848E+05
  155.6000   0.6937357E+00  -0.3695545E+00   0.2384064E+00  -0.1196869E+00   0.1266991E+01   0.1725918E+01   0.7641529E+00   0.1336993E+01   0.6127966E+00   0.2405704E+01   0.8887238E+00   0.3104514E+00  -0.7122404E+00  -0.1407093E+00   0.2960870E+00   0.6862159E+04  -0.3694524E+04   0.2322647E+04  -0.1064007E+04   0.1243043E+05
  155.8000   0.8398313E+00  -0.3181113E+00   0.7921566E-01  -0.1370285E+00   0.1300257E+01   0.1922129E+01   0.8614224E+00   0.1179064E+01   0.6351175E+00   0.2391980E+01   0.7096815E+00   0.3224347E+00  -0.7195297E+00   0.2392139E+00  -0.3854381E+00   0.8255020E+04  -0.3276052E+04   0.7377700E+03  -0.1272531E+04   0.1277512E+05
  156.0000   0.9278981E+00  -0.2906291E+00  -0.9270186E-01  -0.1217068E+00   0.1236585E+01   0.2043947E+01   0.8865725E+00   0.1014448E+01   0.7017342E+00   0.2233257E+01   0.2709214E+00  -0.2170524E+00  -0.8983300E+00   0.2626580E+00  -0.8382163E+00   0.9077311E+04  -0.3032981E+04  -0.1002506E+04  -0.1165085E+04   0.1221654E+05
  156.2000   0.9343382E+00  -0.3063720E+00  -0.2907400E+00  -0.8599437E-01   0.1108465E+01   0.2034571E+01   0.7700162E+00   0.7747384E+00   0.7887655E+00   0.2010171E+01  -0.3343714E+00  -0.4450994E+00  -0.1152426E+01   0.4238675E+00  -0.1039884E+01   0.9152210E+04  -0.3073329E+04  -0.2931204E+04  -0.8520580E+03   0.1099770E+05
  156.4000   0.8658937E+00  -0.3102019E+00  -0.4919223E+00  -0.4878666E-01   0.9362465E+00   0.1910215E+01   0.6846281E+00   0.5079517E+00   0.8523058E+00   0.1754003E+01  -0.6149388E+00  -0.2216985E+00  -0.1080362E+01   0.1105572E+00  -0.1237626E+01   0.8518269E+04  -0.3038668E+04  -0.4852434E+04  -0.4703293E+03   0.9318359E+04
  156.6000   0.7451803E+00  -0.2901048E+00  -0.6626927E+00  -0.1225196E-01   0.7252984E+00   0.1735236E+01   0.6334957E+00   0.2820390E+00   0.8784752E+00   0.1438462E+01  -0.1003001E+01  -0.7862695E-01  -0.8112183E+00   0.4509779E+00  -0.1393183E+01   0.7346152E+04  -0.2784347E+04  -0.6486370E+04  -0.3754092E+02   0.7311586E+04
  156.8000   0.5684292E+00  -0.2286860E+00  -0.7757521E+00   0.6788043E-01   0.5122416E+00   0.1451473E+01   0.6639977E+00   0.1532259E+00   0.1040487E+01   0.1136047E+01  -0.1199792E+01   0.3947118E+00  -0.3355280E+00   0.6514447E+00  -0.1072201E+01   0.5705174E+04  -0.2170781E+04  -0.7602184E+04   0.6747227E+03   0.5297801E+04
  157.0000   0.3874209E+00  -0.1238354E+00  -0.8260187E+00   0.1371806E+00   0.3452764E+00   0.1198322E+01   0.7881231E+00   0.1229290E+00   0.1159098E+01   0.9617159E+00  -0.9410322E+00   0.5351971E+00  -0.4949316E-01   0.4146435E+00  -0.5091476E+00   0.3991837E+04  -0.1192022E+04  -0.8134775E+04   0.1333854E+04   0.3645677E+04
  157.2000   0.2327793E+00  -0.8497559E-02  -0.8260630E+00   0.1864727E+00   0.2316855E+00   0.1024482E+01   0.9078841E+00   0.1441420E+00   0.1237347E+01   0.9167839E+00  -0.5326501E+00   0.5341917E+00   0.2334716E+00   0.3305210E+00  -0.1185065E+00   0.2478164E+04  -0.6828733E+02  -0.8156105E+04   0.1844114E+04   0.2435609E+04
  157.4000   0.1232893E+00   0.1098267E+00  -0.7763321E+00   0.2302956E+00   0.1479480E+00   0.9777192E+00   0.1020682E+01   0.2293247E+00   0.1326170E+01   0.9285911E+00  -0.1316717E+00   0.4967986E+00   0.4114974E+00   0.4880882E+00  -0.1394018E-01   0.1305639E+04   0.1115736E+04  -0.7696032E+04   0.2252154E+04   0.1506546E+04
  157.6000   0.3424353E-01   0.2329563E+00  -0.6936889E+00   0.2665737E+00   0.6778424E-01   0.9756592E+00   0.1138961E+01   0.3286110E+00   0.1449782E+01   0.9287754E+00  -0.1538743E+00   0.6424286E+00   0.5183417E+00   0.2062040E+00  -0.1571684E+00   0.3083137E+03   0.2339959E+04  -0.6878842E+04   0.2497810E+04   0.6531344E+03
  157.8000  -0.7044873E-01   0.3617078E+00  -0.5773957E+00   0.2319504E+00  -0.2327071E-01   0.9177165E+00   0.1293265E+01   0.4652208E+00   0.1401322E+01   0.8756300E+00  -0.5100232E+00   0.5248507E+00   0.6666186E+00  -0.4555829E+00  -0.2768286E+00  -0.7615623E+03   0.3577868E+04  -0.5734665E+04   0.2196979E+04  -0.2444187E+03
  158.0000  -0.2023914E+00   0.4560338E+00  -0.4381412E+00   0.1525517E+00  -0.1111543E+00   0.7544425E+00   0.1348801E+01   0.6168615E+00   0.1273338E+01   0.8211336E+00  -0.6426570E+00   0.2848167E+00   0.7152500E+00  -0.4562073E+00  -0.2665871E+00  -0.1964638E+04   0.4594175E+04  -0.4353267E+04   0.1505917E+04  -0.1116827E+04
  158.2000  -0.3071227E+00   0.5601546E+00  -0.2840022E+00   0.7180074E-01  -0.1980949E+00   0.6509222E+00   0.1469011E+01   0.7796688E+00   0.1184202E+01   0.7472383E+00  -0.1911266E+00   0.8084348E+00   0.7574922E+00  -0.3378276E+00  -0.3493483E+00  -0.2949120E+04   0.5615368E+04  -0.2807764E+04   0.7196688E+03  -0.1959305E+04
  158.4000  -0.3602105E+00   0.6719655E+00  -0.1202766E+00  -0.1073939E-01  -0.2726015E+00   0.6677545E+00   0.1668191E+01   0.9483602E+00   0.1117391E+01   0.6845220E+00   0.1750565E+00   0.5155207E+00   0.8896242E+00  -0.3540589E+00  -0.1648336E+00  -0.3543306E+04   0.6585785E+04  -0.1151553E+04  -0.1206852E+03  -0.2687721E+04
  158.6000  -0.3863172E+00   0.7141702E+00   0.6644107E-01  -0.1023398E+00  -0.3225027E+00   0.7380994E+00   0.1705118E+01   0.1193326E+01   0.1037840E+01   0.6706566E+00   0.1413470E+00  -0.3858555E-01   0.1172930E+01  -0.3254494E+00  -0.9670189E-01  -0.3911093E+04   0.7022834E+04   0.6417986E+03  -0.1043746E+04  -0.3226194E+04
  158.8000  -0.4268647E+00   0.7034309E+00   0.2530701E+00  -0.1916000E+00  -0.3680775E+00   0.7398039E+00   0.1656306E+01   0.1472161E+01   0.9900037E+00   0.6368158E+00  -0.1327880E+00  -0.2203177E+00   0.1009230E+01  -0.3486875E+00  -0.2439695E+00  -0.4336745E+04   0.6998629E+04   0.2348614E+04  -0.1999271E+04  -0.3686409E+04
  159.0000  -0.4804104E+00   0.6726131E+00   0.3825101E+00  -0.3069064E+00  -0.4133092E+00   0.6938285E+00   0.1609303E+01   0.1649254E+01   0.8694208E+00   0.5623755E+00  -0.2747203E+00  -0.8564964E-01   0.2811497E+00  -0.7407690E+00  -0.2273280E+00  -0.4841244E+04   0.6729582E+04   0.3529214E+04  -0.3151459E+04  -0.4079097E+04
  159.2000  -0.5372989E+00   0.6333485E+00   0.4030048E+00  -0.4438807E+00  -0.4261841E+00   0.6135284E+00   0.1601540E+01   0.1573634E+01   0.6817138E+00   0.5472743E+00  -0.2467104E+00  -0.1532993E+00  -0.6616603E+00  -0.8113030E+00   0.7730037E-01  -0.5354788E+04   0.6312515E+04   0.3836341E+04  -0.4457833E+04  -0.4204554E+04
  159.4000  -0.5651345E+00   0.5643439E+00   0.3565291E+00  -0.5727894E+00  -0.4122615E+00   0.6067553E+00   0.1548540E+01   0.1367418E+01   0.4975647E+00   0.5661200E+00   0.2704518E-02  -0.1869093E+00  -0.7176387E+00  -0.7597767E+00   0.3592365E-01  -0.5683391E+04   0.5643519E+04   0.3553389E+04  -0.5701390E+04  -0.4071189E+04
  159.6000  -0.5905126E+00   0.4888979E+00   0.3119188E+00  -0.6772452E+00  -0.3860651E+00   0.5797918E+00   0.1542470E+01   0.1215853E+01   0.3437888E+00   0.5652465E+00  -0.3558643E+00  -0.8627822E-01  -0.5254301E+00  -0.6280856E+00   0.1830151E+00  -0.5973257E+04   0.4838584E+04   0.3179470E+04  -0.6728658E+04  -0.3737605E+04
  159.8000  -0.6341212E+00   0.3874744E+00   0.2801948E+00  -0.7587376E+00  -0.3149393E+00   0.4607031E+00   0.1512514E+01   0.1116338E+01   0.1898325E+00   0.6518764E+00  -0.4886918E+00  -0.3153820E+00  -0.3376664E+00  -0.6408278E+00   0.6860861E+00  -0.6325737E+04   0.3762784E+04   0.2878664E+04  -0.7483922E+04  -0.3007708E+04
  160.0000  -0.6612601E+00   0.2467689E+00   0.2588161E+00  -0.7998357E+00  -0.1866115E+00   0.3436082E+00   0.1431767E+01   0.1042576E+01   0.6401922E-01   0.8801330E+00  -0.3021300E+00  -0.6216978E+00  -0.2488743E+00  -0.2210420E+00   0.1068280E+01  -0.6493285E+04   0.2300587E+04   0.2694574E+04  -0.7797994E+04  -0.1838553E+04
  160.2000  -0.6345156E+00   0.5126327E-01   0.2613098E+00  -0.7628758E+00  -0.5243829E-01   0.3268974E+00   0.1239842E+01   0.1023276E+01   0.7219504E-01   0.1112721E+01   0.1961678E+00  -0.1091830E+01   0.1559879E+00   0.3230901E+00   0.8114505E+00  -0.6198004E+04   0.3459463E+03   0.2729724E+04  -0.7396780E+04  -0.5939293E+03
  160.4000  -0.5529849E+00  -0.1885856E+00   0.2983419E+00  -0.6438110E+00   0.5478717E-01   0.4003569E+00   0.9617611E+00   0.1098877E+01   0.2119287E+00   0.1280743E+01   0.4550886E+00  -0.1453151E+01   0.3023915E+00   0.9675660E+00   0.7066900E+00  -0.5399552E+04  -0.2020071E+04   0.3040171E+04  -0.6235522E+04   0.4449368E+03
  160.6000  -0.4198637E+00  -0.4696572E+00   0.3376780E+00  -0.4427859E+00   0.1356008E+00   0.5623968E+00   0.5594448E+00   0.1162293E+01   0.5175546E+00   0.1422850E+01   0.9161626E+00  -0.1852093E+01   0.3194791E+00   0.1394088E+01   0.3967961E+00  -0.4141362E+04  -0.4685034E+04   0.3423796E+04  -0.4377511E+04   0.1198346E+04
  160.8000  -0.2561677E+00  -0.7407100E+00   0.3865305E+00  -0.2223717E+00   0.1672280E+00   0.7797515E+00   0.1439014E+00   0.1261054E+01   0.8219097E+00   0.1474991E+01   0.7053968E+00  -0.1498597E+01   0.4749138E+00   0.1140319E+01   0.7917822E-01  -0.2610517E+04  -0.7206855E+04   0.3879165E+04  -0.2286927E+04   0.1484886E+04
  161.0000  -0.1170561E+00  -0.9361624E+00   0.4339556E+00  -0.2029374E-01   0.1451809E+00   0.8828919E+00  -0.1409887E+00   0.1371897E+01   0.1052900E+01   0.1447291E+01   0.4895779E+00  -0.8184615E+00   0.3933731E+00   0.9442429E+00  -0.4705712E+00  -0.1171028E+04  -0.9045186E+04   0.4301505E+04  -0.2939470E+03   0.1248180E+04
  161.2000   0.2761743E-01  -0.1013443E+01   0.4602440E+00   0.1570839E+00   0.4820447E-01   0.9999047E+00  -0.2005888E+00   0.1449659E+01   0.1224064E+01   0.1249070E+01   0.6356242E+00   0.1949966E+00   0.2469275E+00   0.6302480E+00  -0.9719071E+00   0.3180457E+03  -0.9852227E+04   0.4532596E+04   0.1493751E+04   0.4033296E+03
  161.4000   0.1859551E+00  -0.9845138E+00   0.4585873E+00   0.3076968E+00  -0.7593398E-01   0.1151195E+01  -0.7261433E-01   0.1489723E+01   0.1336782E+01   0.1012296E+01   0.8123370E+00   0.5703724E+00   0.4794293E-01   0.5938288E+00  -0.8534027E+00   0.1901638E+04  -0.9691034E+04   0.4491438E+04   0.3042937E+04  -0.6917420E+03
  161.6000   0.3590449E+00  -0.9047918E+00   0.4215645E+00   0.4512759E+00  -0.1738458E+00   0.1367862E+01   0.7562078E-01   0.1475951E+01   0.1476505E+01   0.8615657E+00   0.9346294E+00   0.7591268E+00  -0.2024005E+00   0.5674816E+00  -0.3794206E+00   0.3552863E+04  -0.8935125E+04   0.4112517E+04   0.4452535E+04  -0.1633143E+04
  161.8000   0.5094472E+00  -0.7707050E+00   0.3440227E+00   0.5628540E+00  -0.2248609E+00   0.1550493E+01   0.2958266E+00   0.1393730E+01   0.1565074E+01   0.8510641E+00   0.6217082E+00   0.1094036E+01  -0.5105349E+00   0.2902385E+00  -0.7814022E-01   0.5002254E+04  -0.7658671E+04   0.3371257E+04   0.5578288E+04  -0.2267514E+04
  162.0000   0.6185497E+00  -0.5996362E+00   0.2333810E+00   0.6416420E+00  -0.2819648E+00   0.1665264E+01   0.5662994E+00   0.1248836E+01   0.1608413E+01   0.8083439E+00   0.4535972E+00   0.1063474E+01  -0.5612165E+00   0.2733761E+00  -0.5323224E+00   0.6081250E+04  -0.6055560E+04   0.2348742E+04   0.6412908E+04  -0.2912092E+04
  162.2000   0.6900568E+00  -0.4376072E+00   0.1275499E+00   0.7126062E+00  -0.3782355E+00   0.1747491E+01   0.7718204E+00   0.1153325E+01   0.1693427E+01   0.6191069E+00   0.1666926E+00   0.7655293E+00  -0.3403754E+00   0.4265978E+00  -0.8345718E+00   0.6764345E+04  -0.4477263E+04   0.1305058E+04   0.7088854E+04  -0.3753942E+04
  162.4000   0.7020732E+00  -0.2933030E+00   0.2783337E-01   0.7606612E+00  -0.4552926E+00   0.1726161E+01   0.9221401E+00   0.1089809E+01   0.1783334E+01   0.4509653E+00  -0.2535923E+00   0.5781823E+00  -0.2846505E+00   0.1508047E+00  -0.4032219E+00   0.6917436E+04  -0.3047653E+04   0.2777779E+03   0.7496617E+04  -0.4409329E+04
  162.6000   0.6697060E+00  -0.1758973E+00  -0.6930190E-01   0.7510626E+00  -0.4707511E+00   0.1648945E+01   0.1002979E+01   0.1055283E+01   0.1769235E+01   0.4132100E+00  -0.3129412E+00   0.2157135E+00  -0.2786882E+00  -0.1685084E+00  -0.1785857E-01   0.6636717E+04  -0.1846320E+04  -0.7640380E+03   0.7409997E+04  -0.4564004E+04
  162.8000   0.6132086E+00  -0.8617672E-01  -0.1948341E+00   0.7017718E+00  -0.4367416E+00   0.1572451E+01   0.1010894E+01   0.9427974E+00   0.1725130E+01   0.4464993E+00  -0.4576206E+00   0.1250165E+00  -0.7176846E+00  -0.3186276E+00   0.3351029E+00   0.6060432E+04  -0.8600828E+03  -0.2006214E+04   0.6907243E+04  -0.4252992E+04
  163.0000   0.5228291E+00   0.8609456E-02  -0.3344255E+00   0.6045530E+00  -0.3540292E+00   0.1446462E+01   0.1047029E+01   0.7893246E+00   0.1609194E+01   0.5700246E+00  -0.6457594E+00   0.3427585E+00  -0.5238127E+00  -0.6959976E+00   0.5258938E+00   0.5161443E+04   0.1298655E+03  -0.3363334E+04   0.5953909E+04  -0.3513184E+04
  163.2000   0.4010550E+00   0.1223872E+00  -0.4610645E+00   0.4671941E+00  -0.2607515E+00   0.1270730E+01   0.1155680E+01   0.6795893E+00   0.1432724E+01   0.6688026E+00  -0.9186089E+00   0.5097637E+00  -0.7180544E+00  -0.7828484E+00   0.3449189E+00   0.3989815E+04   0.1217274E+04  -0.4662363E+04   0.4623951E+04  -0.2604624E+04
  163.4000   0.2572776E+00   0.2277723E+00  -0.6059499E+00   0.3133653E+00  -0.1661739E+00   0.1033935E+01   0.1255454E+01   0.4755175E+00   0.1254316E+01   0.7289503E+00  -0.8478242E+00   0.3191789E+00  -0.8481734E+00  -0.8700081E+00   0.3522786E+00   0.2670147E+04   0.2229758E+04  -0.6029395E+04   0.3092669E+04  -0.1608417E+04
  163.6000   0.1483741E+00   0.3100783E+00  -0.7269410E+00   0.1384296E+00  -0.4905714E-01   0.9032802E+00   0.1310134E+01   0.3050619E+00   0.1031562E+01   0.8226579E+00  -0.4080718E+00   0.2366491E+00  -0.5991632E+00  -0.1084310E+01   0.6041757E+00   0.1594828E+04   0.3049663E+04  -0.7174218E+04   0.1395406E+04  -0.4069804E+03
  163.8000   0.6589779E-01   0.3779760E+00  -0.7999846E+00  -0.4475589E-01   0.9869011E-01   0.8169599E+00   0.1358650E+01   0.2093956E+00   0.7676051E+00   0.9851239E+00  -0.3604869E+00   0.1291593E+00  -0.2277531E+00  -0.9540488E+00   0.7873622E+00   0.7786589E+03   0.3695094E+04  -0.7902761E+04  -0.3118484E+03   0.1041295E+04
  164.0000   0.1252413E-01   0.4143628E+00  -0.8239606E+00  -0.1788068E+00   0.2600756E+00   0.7755653E+00   0.1348674E+01   0.1902369E+00   0.6226832E+00   0.1175127E+01   0.6151507E-01  -0.2520537E+00  -0.1414310E+00  -0.3665625E+00   0.8906090E+00   0.2610069E+03   0.4063249E+04  -0.8181780E+04  -0.1623792E+04   0.2608920E+04
  164.2000   0.5451823E-02   0.4072530E+00  -0.8261279E+00  -0.2628604E+00   0.4196405E+00   0.8399006E+00   0.1225190E+01   0.1401249E+00   0.5717351E+00   0.1375814E+01   0.3175377E+00  -0.4707574E+00  -0.7355811E-01  -0.1806641E+00   0.7699559E+00   0.1281408E+03   0.4125228E+04  -0.8145918E+04  -0.2475723E+04   0.4149834E+04
  164.4000   0.1796757E-01   0.4097151E+00  -0.7739882E+00  -0.3020056E+00   0.5531549E+00   0.9312095E+00   0.1144345E+01   0.1714408E+00   0.5876860E+00   0.1524619E+01   0.3601460E+00  -0.3316809E-01   0.3819191E+00   0.3798682E+00   0.6505232E+00   0.1955558E+03   0.4252967E+04  -0.7601165E+04  -0.2893040E+04   0.5470628E+04
  164.6000   0.2968363E-01   0.4513763E+00  -0.6630147E+00  -0.2818589E+00   0.6624019E+00   0.1004427E+01   0.1175826E+01   0.2902078E+00   0.7510051E+00   0.1662922E+01   0.2688211E+00   0.3484915E+00   0.6627416E+00   0.5459448E+00   0.4346323E+00   0.2998070E+03   0.4684814E+04  -0.6515306E+04  -0.2859009E+04   0.6531482E+04
  164.8000   0.4372705E-01   0.5358678E+00  -0.5034223E+00  -0.2785154E+00   0.7216590E+00   0.1083616E+01   0.1330737E+01   0.4798025E+00   0.8248721E+00   0.1704186E+01   0.4188994E+00   0.9089038E+00   0.9563046E+00   0.4869543E-01   0.1648372E+00   0.4107133E+03   0.5441876E+04  -0.4977757E+04  -0.2875382E+04   0.7171398E+04
  165.0000   0.5999272E-01   0.6419136E+00  -0.3141907E+00  -0.3039737E+00   0.7579629E+00   0.1193000E+01   0.1579354E+01   0.7085119E+00   0.8012890E+00   0.1757996E+01   0.2569261E+00   0.8156488E+00   0.9307610E+00  -0.1169752E+00   0.2508461E+00   0.4701608E+03   0.6315141E+04  -0.3161425E+04  -0.3058567E+04   0.7531413E+04
  165.2000   0.3515344E-01   0.6954865E+00  -0.1283590E+00  -0.3298497E+00   0.7648883E+00   0.1204691E+01   0.1713066E+01   0.8923468E+00   0.7620664E+00   0.1795389E+01  -0.2261317E+00   0.2589847E+00   0.7810172E+00  -0.1170783E-01   0.6730855E-01   0.1815198E+03   0.6770628E+04  -0.1320319E+04  -0.3233990E+04   0.7567711E+04
  165.4000  -0.4449308E-01   0.6781518E+00   0.5376591E-01  -0.3177018E+00   0.7381940E+00   0.1087253E+01   0.1709625E+01   0.1062173E+01   0.8283067E+00   0.1823371E+01  -0.7220114E+00  -0.2639083E+00   0.7279757E+00   0.4880620E+00  -0.5900590E-01  -0.5476988E+03   0.6619777E+04   0.4896164E+03  -0.3171246E+04   0.7221883E+04
  165.6000  -0.1591070E+00   0.5993258E+00   0.2153227E+00  -0.2881477E+00   0.6432823E+00   0.8765191E+00   0.1595305E+01   0.1173879E+01   0.9550506E+00   0.1733377E+01  -0.7783031E+00  -0.5771051E+00   0.4216917E+00   0.1712613E+00  -0.7946615E+00  -0.1546192E+04   0.5914931E+04   0.2160667E+04  -0.3021902E+04   0.6277510E+04
  165.8000  -0.2484844E+00   0.4881543E+00   0.3701287E+00  -0.3140291E+00   0.4783726E+00   0.7404043E+00   0.1447515E+01   0.1270601E+01   0.9092796E+00   0.1503427E+01  -0.3559483E+00  -0.6120411E+00   0.7874511E+00  -0.3668335E+00  -0.9332473E+00  -0.2385144E+04   0.4874496E+04   0.3780355E+04  -0.3237586E+04   0.4750327E+04
  166.0000  -0.2991673E+00   0.3704382E+00   0.5562081E+00  -0.3604547E+00   0.3044915E+00   0.6961052E+00   0.1327216E+01   0.1503955E+01   0.8189046E+00   0.1311671E+01  -0.1582323E+00  -0.4768015E+00   0.9719986E+00  -0.3104617E+00  -0.8017562E+00  -0.2919936E+04   0.3702823E+04   0.5548761E+04  -0.3635016E+04   0.3042162E+04
  166.2000  -0.3312603E+00   0.2467502E+00   0.7151363E+00  -0.4007937E+00   0.1288497E+00   0.6669841E+00   0.1225241E+01   0.1685673E+01   0.7483618E+00   0.1149792E+01  -0.6694539E-01  -0.5910828E+00   0.7139090E+00  -0.3342600E+00  -0.8036594E+00  -0.3238853E+04   0.2437758E+04   0.7100877E+04  -0.4029490E+04   0.1253573E+04
  166.4000  -0.3350047E+00   0.1020159E+00   0.8455132E+00  -0.4389117E+00  -0.6701293E-01   0.6875307E+00   0.1073399E+01   0.1855799E+01   0.6708071E+00   0.9394491E+00   0.2305596E+00  -0.6756200E+00   0.7121029E+00  -0.3539430E+00  -0.1074097E+01  -0.3295879E+04   0.1016178E+04   0.8352513E+04  -0.4406703E+04  -0.6792086E+03
  166.6000  -0.3140485E+00  -0.4107096E-01   0.9336172E+00  -0.4739251E+00  -0.2663107E+00   0.7563542E+00   0.9404232E+00   0.1990541E+01   0.5779410E+00   0.7072466E+00   0.1910968E+00  -0.6023524E+00   0.3158726E+00  -0.4207678E+00  -0.8477741E+00  -0.3130889E+04  -0.4183080E+03   0.9155338E+04  -0.4735234E+04  -0.2622721E+04
  166.8000  -0.2958969E+00  -0.1855847E+00   0.9459262E+00  -0.4967906E+00  -0.4351464E+00   0.7792832E+00   0.7938130E+00   0.2001551E+01   0.4835882E+00   0.5512154E+00   0.2124886E+00  -0.7274845E+00  -0.2488579E+00  -0.3442215E+00  -0.8149102E+00  -0.2913275E+04  -0.1854218E+04   0.9272309E+04  -0.4930850E+04  -0.4346970E+04
  167.0000  -0.2497430E+00  -0.3267271E+00   0.8775822E+00  -0.5001577E+00  -0.6061204E+00   0.8791708E+00   0.6320843E+00   0.1872103E+01   0.3943511E+00   0.3256607E+00   0.5317772E+00  -0.6447541E+00  -0.6881166E+00  -0.3416582E+00  -0.1001343E+01  -0.2501080E+04  -0.3231357E+04   0.8676823E+04  -0.4900603E+04  -0.5973762E+04
  167.2000  -0.1959956E+00  -0.4469514E+00   0.7660884E+00  -0.4708465E+00  -0.7428534E+00   0.9986159E+00   0.4975041E+00   0.1705420E+01   0.3244310E+00   0.1269911E+00   0.3243559E+00  -0.5888063E+00  -0.6648189E+00   0.4065156E-01  -0.5095866E+00  -0.2049220E+04  -0.4409826E+04   0.7627289E+04  -0.4500521E+04  -0.7228162E+04
  167.4000  -0.1722607E+00  -0.5463393E+00   0.6385404E+00  -0.3658943E+00  -0.7960867E+00   0.1036517E+01   0.3617987E+00   0.1565771E+01   0.4039914E+00   0.8931130E-01   0.1361581E-01  -0.4510443E+00  -0.6996875E+00   0.6980572E+00   0.8473242E-01  -0.1813778E+04  -0.5332662E+04   0.6331157E+04  -0.3437824E+04  -0.7766396E+04
  167.6000  -0.1775312E+00  -0.5963380E+00   0.4814699E+00  -0.1860533E+00  -0.7772424E+00   0.1001325E+01   0.3034338E+00   0.1387730E+01   0.6290522E+00   0.1622663E+00  -0.1408347E+00   0.1418928E-01  -0.9532295E+00   0.1195975E+01   0.4654264E+00  -0.1804567E+04  -0.5787120E+04   0.4753191E+04  -0.1718459E+04  -0.7630718E+04
  167.8000  -0.1809505E+00  -0.5803050E+00   0.2924402E+00   0.4054199E-01  -0.7019665E+00   0.9921429E+00   0.3645290E+00   0.1142282E+01   0.9449139E+00   0.3162048E+00   0.3736751E-01   0.4782136E+00  -0.1136700E+01   0.1372059E+01   0.7471094E+00  -0.1837760E+04  -0.5653406E+04   0.2923323E+04   0.4197027E+03  -0.6952723E+04
  168.0000  -0.1876984E+00  -0.5058424E+00   0.9499329E-01   0.2681298E+00  -0.5941855E+00   0.9880565E+00   0.5329714E+00   0.8726372E+00   0.1247710E+01   0.4986145E+00  -0.1832214E+00   0.8182238E+00  -0.1099284E+01   0.1190961E+01   0.7613678E+00  -0.1929428E+04  -0.5005488E+04   0.1051649E+04   0.2598067E+04  -0.5941915E+04
