
These predictions were generated by a reference MATLAB script.




    Time      Wave1Elev       Wave2Elev       Wave3Elev        FVel1xi         FVel1yi         FVel1zi         FAcc1xi         FAcc1yi         FAcc1zi         FDynP1          FVel2xi         FVel2yi         FVel2zi         FAcc2xi         FAcc2yi         FAcc2zi         FDynP2          FVel3xi         FVel3yi         FVel3zi         FAcc3xi         FAcc3yi         FAcc3zi         FDynP3
    (sec)        (m)             (m)             (m)            (m/s)           (m/s)           (m/s)          (m/s^2)         (m/s^2)         (m/s^2)          (Pa)            (m/s)           (m/s)           (m/s)          (m/s^2)         (m/s^2)         (m/s^2)          (Pa)            (m/s)           (m/s)           (m/s)          (m/s^2)         (m/s^2)         (m/s^2)          (Pa)
    197.3   8.3193860e-01   1.6775420e+00   1.5701589e+00   4.4394982e-01  -6.4493828e-01   7.0635371e-01  -8.5431265e-02  -5.6227594e-01  -1.7308514e-01   7.4994678e+03   1.8937118e-01  -1.4076745e+00  -2.5865198e-01   1.6491449e-01   2.4626286e-02  -1.0748032e+00   1.4839736e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    197.4   9.2096750e-01   1.6448254e+00   1.4457016e+00   4.3302382e-01  -6.9651915e-01   6.8303593e-01  -1.0299942e-01  -5.2614402e-01  -2.1511289e-01   8.1809939e+03   2.0629456e-01  -1.4033343e+00  -3.6628636e-01   1.8833712e-01   1.3481224e-01  -1.0701879e+00   1.4561264e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    197.5   1.0066451e+00   1.5991541e+00   1.3087271e+00   4.2031870e-01  -7.4410787e-01   6.5599268e-01  -1.2114005e-01  -4.8670197e-01  -2.5463417e-01   8.8343645e+03   2.2528299e-01  -1.3893785e+00  -4.7359934e-01   2.1047657e-01   2.4585905e-01  -1.0548969e+00   1.4188272e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    197.6   1.0884548e+00   1.5407709e+00   1.1601408e+00   4.0579595e-01  -7.8746977e-01   6.2549709e-01  -1.3980043e-01  -4.4434129e-01  -2.9154040e-01   9.4566003e+03   2.4626939e-01  -1.3656811e+00  -5.7982764e-01   2.3096604e-01   3.5703508e-01  -1.0288304e+00   1.3720334e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    197.7   1.1659235e+00   1.4700675e+00   1.0009880e+00   3.8942399e-01  -8.2640888e-01   5.9182175e-01  -1.5891330e-01  -3.9945123e-01  -3.2575265e-01   1.0045018e+04   2.6916898e-01  -1.3321346e+00  -6.8417670e-01   2.4942500e-01   4.6757724e-01  -9.9191917e-01   1.3157253e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    197.8   1.2386234e+00   1.3875801e+00   8.3244451e-01   3.7117898e-01  -8.6076532e-01   5.5523660e-01  -1.7839806e-01  -3.5241590e-01  -3.5721842e-01   1.0597210e+04   2.9387470e-01  -1.2886562e+00  -7.8581218e-01   2.6545607e-01   5.7668203e-01  -9.4413402e-01   1.2499138e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    197.9   1.3061737e+00   1.2939835e+00   6.5580406e-01   3.5104546e-01  -8.9041272e-01   5.1600733e-01  -1.9816198e-01  -3.0361188e-01  -3.8590854e-01   1.1111026e+04   3.2025147e-01  -1.2351973e+00  -8.8385323e-01   2.7864316e-01   6.8349802e-01  -8.8549852e-01   1.1746511e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    198.0   1.3682415e+00   1.1900827e+00   4.7246561e-01   3.2901686e-01  -9.1525577e-01   4.7439429e-01  -2.1810137e-01  -2.5340657e-01  -4.1181444e-01   1.1584552e+04   3.4812962e-01  -1.1717554e+00  -9.7736824e-01   2.8855142e-01   7.8712041e-01  -8.1610540e-01   1.0900433e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    198.1   1.4245416e+00   1.0768039e+00   2.8391833e-01   3.0509592e-01  -9.3522790e-01   4.3065165e-01  -2.3810264e-01  -2.0215683e-01  -4.3494555e-01   1.2016092e+04   3.7729761e-01  -1.0983879e+00  -1.0653738e+00   2.9472914e-01   8.8658843e-01  -7.3613560e-01   9.9626593e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    198.2   1.4748365e+00   9.5518263e-01   9.1725671e-02   2.7929504e-01  -9.5028924e-01   3.8502697e-01  -2.5804340e-01  -1.5020811e-01  -4.5532711e-01   1.2404153e+04   4.0749437e-01  -1.0152287e+00  -1.1468378e+00   2.9671227e-01   9.8088631e-01  -6.4587948e-01   8.9358022e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    198.3   1.5189350e+00   8.2635154e-01  -1.0249172e-01   2.5163660e-01  -9.6042473e-01   3.3776087e-01  -2.7779337e-01  -9.7893753e-02  -4.7299815e-01   1.2747430e+04   4.3840188e-01  -9.2250518e-01  -1.2206867e+00   2.9403162e-01   1.0689484e+00  -5.4575930e-01   7.8235110e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    198.4   1.5566913e+00   6.9152621e-01  -2.9707383e-01   2.2215326e-01  -9.6564259e-01   2.8908689e-01  -2.9721528e-01  -4.5534549e-02  -4.8800972e-01   1.3044792e+04   4.6963827e-01  -8.2055645e-01  -1.2858182e+00   2.8622305e-01   1.1496690e+00  -4.3635185e-01   6.6306477e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    198.5   1.5880025e+00   5.5199024e-01  -4.9033982e-01   1.9088826e-01  -9.6597293e-01   2.3923151e-01  -3.1616567e-01   6.5616607e-03  -5.0042345e-01   1.3295276e+04   5.0075220e-01  -7.0985060e-01  -1.3411198e+00   2.7284079e-01   1.2219179e+00  -3.1840982e-01   5.3634553e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    198.6   1.6128065e+00   4.0907942e-01  -6.8060684e-01   1.5789571e-01  -9.6146662e-01   1.8841409e-01  -3.3449571e-01   5.8100306e-02  -5.1031014e-01   1.3498070e+04   5.3121904e-01  -5.9100091e-01  -1.3854921e+00   2.5347372e-01   1.2845605e+00  -1.9288049e-01   4.0297046e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    198.7   1.6310794e+00   2.6416515e-01  -8.6620909e-01   1.2324101e-01  -9.5219438e-01   1.3684695e-01  -3.5205191e-01   1.0880043e-01  -5.1774859e-01   1.3652514e+04   5.6043978e-01  -4.6477911e-01  -1.4178782e+00   2.2776449e-01   1.3364843e+00  -6.0919830e-02   2.6388067e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    198.8   1.6428324e+00   1.1863754e-01  -1.0455166e+00   8.7001123e-02  -9.3824600e-01   8.4735376e-02  -3.6867694e-01   1.5839506e-01  -5.2282452e-01   1.3758090e+04   5.8774311e-01  -3.3212478e-01  -1.4372979e+00   1.9543081e-01   1.3766294e+00   7.6099603e-02   1.2018782e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    198.9   1.6481086e+00  -2.6111761e-02  -1.2169541e+00   4.9265021e-02  -9.1972962e-01   3.2277637e-02  -3.8421038e-01   2.0663166e-01  -5.2562955e-01   1.3814421e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    199.0   1.6469795e+00  -1.6870669e-01  -1.3790184e+00   1.0134050e-02  -8.9677120e-01  -2.0335075e-02  -3.9848962e-01   2.5327270e-01  -5.2626019e-01   1.3821265e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    199.1   1.6395422e+00  -3.0780363e-01  -1.5302962e+00  -3.0277679e-02  -8.6951393e-01  -7.2918693e-02  -4.1135079e-01   2.9809617e-01  -5.2481685e-01   1.3778513e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    199.2   1.6259153e+00  -4.4210782e-01  -1.6694797e+00  -7.1842926e-02  -8.3811760e-01  -1.2529638e-01  -4.2262977e-01   3.4089636e-01  -5.2140285e-01   1.3686192e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    199.3   1.6062359e+00  -5.7038900e-01  -1.7953817e+00  -1.1442100e-01  -8.0275805e-01  -1.7729863e-01  -4.3216341e-01   3.8148451e-01  -5.1612332e-01   1.3544456e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    199.4   1.5806565e+00  -6.9149619e-01  -1.9069492e+00  -1.5785752e-01  -7.6362638e-01  -2.2876341e-01  -4.3979074e-01   4.1968959e-01  -5.0908414e-01   1.3353590e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    199.5   1.5493416e+00  -8.0437137e-01  -2.0032748e+00  -2.0198422e-01  -7.2092816e-01  -2.7953621e-01  -4.4535443e-01   4.5535901e-01  -5.0039074e-01   1.3114006e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    199.6   1.5124652e+00  -9.0806182e-01  -2.0836070e+00  -2.4661891e-01  -6.7488249e-01  -3.2947015e-01  -4.4870231e-01   4.8835934e-01  -4.9014692e-01   1.2826242e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    199.7   1.4702083e+00  -1.0017311e+00  -2.1473587e+00  -2.9156556e-01  -6.2572093e-01  -3.7842600e-01  -4.4968907e-01   5.1857690e-01  -4.7845360e-01   1.2490958e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    199.8   1.4227563e+00  -1.0846682e+00  -2.1941128e+00  -3.3661449e-01  -5.7368622e-01  -4.2627205e-01  -4.4817796e-01   5.4591826e-01  -4.6540754e-01   1.2108936e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    199.9   1.3702978e+00  -1.1562954e+00  -2.2236269e+00  -3.8154279e-01  -5.1903101e-01  -4.7288406e-01  -4.4404276e-01   5.7031059e-01  -4.5110008e-01   1.1681075e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    200.0   1.3130228e+00  -1.2161740e+00  -2.2358349e+00  -4.2611487e-01  -4.6201633e-01  -5.1814492e-01  -4.3716964e-01   5.9170184e-01  -4.3561595e-01   1.1208387e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    200.1   1.2511214e+00  -1.2640081e+00  -2.2308471e+00  -4.7008322e-01  -4.0291003e-01  -5.6194434e-01  -4.2745923e-01   6.1006066e-01  -4.1903204e-01   1.0691994e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    200.2   1.1847838e+00  -1.2996469e+00  -2.2089481e+00  -5.1318936e-01  -3.4198513e-01  -6.0417833e-01  -4.1482861e-01   6.2537622e-01  -4.0141637e-01   1.0133124e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    200.3   1.1141995e+00  -1.3230846e+00  -2.1705922e+00  -5.5516504e-01  -2.7951810e-01  -6.4474866e-01  -3.9921334e-01   6.3765764e-01  -3.8282712e-01   9.5331048e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    200.4   1.0395576e+00  -1.3344586e+00  -2.1163973e+00  -5.9573352e-01  -2.1578711e-01  -6.8356206e-01  -3.8056949e-01   6.4693328e-01  -3.6331178e-01   8.8933635e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    200.5   9.6104751e-01  -1.3340458e+00  -2.0471363e+00  -6.3461119e-01  -1.5107030e-01  -7.2052944e-01  -3.5887559e-01   6.5324979e-01  -3.4290659e-01   8.2154191e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    200.6   8.7885959e-01  -1.3222571e+00  -1.9637275e+00  -6.7150932e-01  -8.5644068e-02  -7.5556491e-01  -3.3413451e-01   6.5667083e-01  -3.2163610e-01   7.5008812e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    200.7   7.9318641e-01  -1.2996302e+00  -1.8672221e+00  -7.0613602e-01  -1.9781436e-02  -7.8858475e-01  -3.0637528e-01   6.5727561e-01  -2.9951299e-01   6.7514467e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    200.8   7.0422422e-01  -1.2668206e+00  -1.7587917e+00  -7.3819840e-01   4.6249485e-02  -8.1950633e-01  -2.7565467e-01   6.5515726e-01  -2.7653820e-01   5.9688983e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    200.9   6.1217458e-01  -1.2245912e+00  -1.6397128e+00  -7.6740489e-01   1.1218690e-01  -8.4824690e-01  -2.4205875e-01   6.5042091e-01  -2.5270135e-01   5.1551041e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    201.0   5.1724622e-01  -1.1738011e+00  -1.5113516e+00  -7.9346784e-01   1.7777663e-01  -8.7472250e-01  -2.0570417e-01   6.4318166e-01  -2.2798141e-01   4.3120179e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    201.1   4.1965696e-01  -1.1153923e+00  -1.3751473e+00  -8.1610615e-01   2.4277317e-01  -8.9884670e-01  -1.6673929e-01   6.3356239e-01  -2.0234775e-01   3.4416812e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    201.2   3.1963569e-01  -1.0503759e+00  -1.2325940e+00  -8.3504827e-01   3.0694063e-01  -9.2052950e-01  -1.2534510e-01   6.2169142e-01  -1.7576154e-01   2.5462271e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    201.3   2.1742437e-01  -9.7981799e-01  -1.0852234e+00  -8.5003524e-01   3.7005348e-01  -9.3967624e-01  -8.1735801e-02   6.0770008e-01  -1.4817746e-01   1.6278850e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    201.4   1.1327991e-01  -9.0482432e-01  -9.3458645e-01  -8.6082397e-01   4.3189697e-01  -9.5618664e-01  -3.6159173e-02   5.9172023e-01  -1.1954589e-01   6.8898741e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    201.5   7.4759150e-03  -8.2652489e-01  -7.8223515e-01  -8.6719072e-01   4.9226745e-01  -9.6995396e-01   1.1103465e-02   5.7388174e-01  -8.9815406e-02  -2.6802144e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    201.6  -9.9695784e-02  -7.4605850e-01  -6.2970454e-01  -8.6893476e-01   5.5097235e-01  -9.8086443e-01   5.9737668e-02   5.5430997e-01  -5.8935723e-02  -1.2405757e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    201.7  -2.0792383e-01  -6.6455735e-01  -4.7849530e-01  -8.6588216e-01   6.0782991e-01  -9.8879683e-01   1.0939674e-01   5.3312330e-01  -2.6861094e-02  -2.2259763e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    201.8  -3.1687641e-01  -5.8313198e-01  -3.3005699e-01  -8.5788968e-01   6.6266867e-01  -9.9362255e-01   1.5970317e-01   5.1043086e-01   6.4459655e-03  -3.2213778e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    201.9  -4.2620065e-01  -5.0285673e-01  -1.8577208e-01  -8.4484878e-01   7.1532671e-01  -9.9520605e-01   2.1025070e-01   4.8633043e-01   4.1010606e-02  -4.2237759e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    202.0  -5.3552248e-01  -4.2475597e-01  -4.6941212e-02  -8.2668959e-01   7.6565065e-01  -9.9340564e-01   2.6060695e-01   4.6090664e-01   7.6841233e-02  -5.2299927e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    202.1  -6.4444689e-01  -3.4979125e-01   8.5230337e-02  -8.0338488e-01   8.1349439e-01  -9.8807495e-01   3.1031690e-01   4.3422946e-01   1.1392485e-01  -6.2366639e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    202.2  -7.5255872e-01  -2.7884958e-01   2.0964470e-01  -7.7495387e-01   8.5871763e-01  -9.7906494e-01   3.5890709e-01   4.0635314e-01   1.5222222e-01  -7.2402258e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    202.3  -8.5942393e-01  -2.1273291e-01   3.2532193e-01  -7.4146576e-01   9.0118430e-01  -9.6622654e-01   4.0589072e-01   3.7731573e-01   1.9166300e-01  -8.2369045e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    202.4  -9.6459140e-01  -1.5214912e-01   4.3140874e-01  -7.0304288e-01   9.4076080e-01  -9.4941413e-01   4.5077363e-01   3.4713924e-01   2.3214100e-01  -9.2227086e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    202.5  -1.0675952e+00  -9.7704377e-02   5.2718552e-01  -6.5986327e-01   9.7731419e-01  -9.2848959e-01   4.9306117e-01   3.1583042e-01   2.7350963e-01  -1.0193425e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    202.6  -1.1679575e+00  -4.9897245e-02   6.1207144e-01  -6.1216254e-01   1.0107104e+00  -9.0332732e-01   5.3226599e-01   2.8338255e-01   3.1557796e-01  -1.1144621e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    202.7  -1.2651918e+00  -9.1143808e-03   6.8562767e-01  -5.6023476e-01   1.0408128e+00  -8.7381983e-01   5.6791657e-01   2.4977799e-01   3.5810746e-01  -1.2071652e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    202.8  -1.3588067e+00   2.4372019e-02   7.4755861e-01  -5.0443228e-01   1.0674808e+00  -8.3988397e-01   5.9956635e-01   2.1499165e-01   4.0081001e-01  -1.2969681e+04  -1.1610722e+00   1.8917994e-01   2.9758009e-01   3.4622873e-01  -4.5611530e-01  -7.4333709e-01   2.2639019e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    202.9  -1.4483102e+00   5.0405046e-02   7.9771138e-01  -4.4516421e-01   1.0905690e+00  -8.0146768e-01   6.2680331e-01   1.7899540e-01   4.4334700e-01  -1.3833703e+04  -1.1197317e+00   1.4741072e-01   2.2297113e-01   4.3311199e-01  -4.0567234e-01  -7.4467659e-01   4.6806884e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    203.0  -1.5332140e+00   6.8942183e-02   8.3607322e-01  -3.8289371e-01   1.1099271e+00  -7.5855698e-01   6.4925989e-01   1.4176319e-01   4.8532997e-01  -1.4658585e+04  -1.0706971e+00   1.1034575e-01   1.4897840e-01   5.1527399e-01  -3.5478544e-01  -7.3591156e-01   6.4076573e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
    203.1  -1.6130387e+00   8.0052713e-02   8.6276727e-01  -3.1813355e-01   1.1253999e+00  -7.1118317e-01   6.6662277e-01   1.0327702e-01   5.2632311e-01  -1.5439109e+04  -1.0144029e+00   7.7977774e-02   7.6420929e-02   5.9205209e-01  -3.0414713e-01  -7.1743804e-01   7.4551555e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
