
These predictions were generated by SeaState on 29-Sep-2025 at 15:43:51.




      Time       Wave1Elev       Wave1Elv1       Wave1Elv2       Wave2Elev       Wave2Elv1       Wave2Elv2         FVel1xi         FVel1yi         FVel1zi         FAcc1xi         FAcc1yi         FAcc1zi          FDynP1         FVel2xi         FVel2yi         FVel2zi         FAcc2xi         FAcc2yi         FAcc2zi          FDynP2
    2.7125  -0.1652238E+00  -0.1652238E+00   0.0000000E+00  -0.6420055E-01  -0.6420055E-01   0.0000000E+00  -0.6841505E-01   0.0000000E+00  -0.6156315E-01  -0.5333905E-01   0.0000000E+00   0.1085118E-01  -0.2039399E+04  -0.5243986E-01   0.0000000E+00   0.6533754E-01   0.5529062E-01   0.0000000E+00   0.5820937E-02  -0.1707849E+04
    2.7250  -0.1690169E+00  -0.1690169E+00   0.0000000E+00  -0.5867505E-01  -0.5867505E-01   0.0000000E+00  -0.6908511E-01   0.0000000E+00  -0.6142439E-01  -0.5351924E-01   0.0000000E+00   0.1155201E-01  -0.2047168E+04  -0.5174777E-01   0.0000000E+00   0.6540549E-01   0.5511296E-01   0.0000000E+00   0.5174846E-02  -0.1699621E+04
    2.7375  -0.1728185E+00  -0.1728185E+00   0.0000000E+00  -0.5318819E-01  -0.5318819E-01   0.0000000E+00  -0.6975687E-01   0.0000000E+00  -0.6127672E-01  -0.5368948E-01   0.0000000E+00   0.1225646E-01  -0.2054912E+04  -0.5105829E-01   0.0000000E+00   0.6546570E-01   0.5492746E-01   0.0000000E+00   0.4533173E-02  -0.1691390E+04
    2.7500  -0.1766264E+00  -0.1766264E+00   0.0000000E+00  -0.4774387E-01  -0.4774387E-01   0.0000000E+00  -0.7042982E-01   0.0000000E+00  -0.6112004E-01  -0.5384956E-01   0.0000000E+00   0.1296410E-01  -0.2062631E+04  -0.5037175E-01   0.0000000E+00   0.6551828E-01   0.5473430E-01   0.0000000E+00   0.3896263E-02  -0.1683156E+04
    2.7625  -0.1804382E+00  -0.1804382E+00   0.0000000E+00  -0.4234583E-01  -0.4234583E-01   0.0000000E+00  -0.7110383E-01   0.0000000E+00  -0.6095410E-01  -0.5399923E-01   0.0000000E+00   0.1367455E-01  -0.2070321E+04  -0.4968847E-01   0.0000000E+00   0.6556337E-01   0.5453365E-01   0.0000000E+00   0.3264454E-02  -0.1674924E+04
    2.7750  -0.1842517E+00  -0.1842517E+00   0.0000000E+00  -0.3699791E-01  -0.3699791E-01   0.0000000E+00  -0.7177833E-01   0.0000000E+00  -0.6077876E-01  -0.5413837E-01   0.0000000E+00   0.1438740E-01  -0.2077977E+04  -0.4900878E-01   0.0000000E+00   0.6560116E-01   0.5432570E-01   0.0000000E+00   0.2638094E-02  -0.1666696E+04
    2.7875  -0.1880645E+00  -0.1880645E+00   0.0000000E+00  -0.3170394E-01  -0.3170394E-01   0.0000000E+00  -0.7245313E-01   0.0000000E+00  -0.6059391E-01  -0.5426674E-01   0.0000000E+00   0.1510222E-01  -0.2085599E+04  -0.4833290E-01   0.0000000E+00   0.6563171E-01   0.5411067E-01   0.0000000E+00   0.2017520E-02  -0.1658477E+04
    2.8000  -0.1918743E+00  -0.1918743E+00   0.0000000E+00  -0.2646772E-01  -0.2646772E-01   0.0000000E+00  -0.7312769E-01   0.0000000E+00  -0.6039930E-01  -0.5438409E-01   0.0000000E+00   0.1581863E-01  -0.2093180E+04  -0.4766122E-01   0.0000000E+00   0.6565522E-01   0.5388873E-01   0.0000000E+00   0.1403077E-02  -0.1650268E+04
    2.8125  -0.1956912E+00  -0.1956912E+00   0.0000000E+00  -0.2127396E-01  -0.2127396E-01   0.0000000E+00  -0.7380382E-01   0.0000000E+00  -0.6019549E-01  -0.5449113E-01   0.0000000E+00   0.1653847E-01  -0.2100735E+04  -0.4699252E-01   0.0000000E+00   0.6567086E-01   0.5365888E-01   0.0000000E+00   0.7934230E-03  -0.1642056E+04
    2.8250  -0.1995254E+00  -0.1995254E+00   0.0000000E+00  -0.1610700E-01  -0.1610700E-01   0.0000000E+00  -0.7448298E-01   0.0000000E+00  -0.5998301E-01  -0.5458856E-01   0.0000000E+00   0.1726356E-01  -0.2108286E+04  -0.4632547E-01   0.0000000E+00   0.6567805E-01   0.5342017E-01   0.0000000E+00   0.1871819E-03  -0.1633831E+04
    2.8375  -0.2033744E+00  -0.2033744E+00   0.0000000E+00  -0.1097019E-01  -0.1097019E-01   0.0000000E+00  -0.7516492E-01   0.0000000E+00  -0.5976183E-01  -0.5467631E-01   0.0000000E+00   0.1799346E-01  -0.2115817E+04  -0.4566040E-01   0.0000000E+00   0.6567680E-01   0.5317284E-01   0.0000000E+00  -0.4153613E-03  -0.1625595E+04
    2.8500  -0.2072359E+00  -0.2072359E+00   0.0000000E+00  -0.5866840E-02  -0.5866840E-02   0.0000000E+00  -0.7584915E-01   0.0000000E+00  -0.5953183E-01  -0.5475421E-01   0.0000000E+00   0.1872775E-01  -0.2123335E+04  -0.4499751E-01   0.0000000E+00   0.6566751E-01   0.5291715E-01   0.0000000E+00  -0.1013923E-02  -0.1617349E+04
    2.8625  -0.2111076E+00  -0.2111076E+00   0.0000000E+00  -0.8002703E-03  -0.8002703E-03   0.0000000E+00  -0.7653533E-01   0.0000000E+00  -0.5929293E-01  -0.5482220E-01   0.0000000E+00   0.1946594E-01  -0.2130832E+04  -0.4433714E-01   0.0000000E+00   0.6565010E-01   0.5265341E-01   0.0000000E+00  -0.1608216E-02  -0.1609097E+04
    2.8750  -0.2149871E+00  -0.2149871E+00   0.0000000E+00   0.4226185E-02   0.4226185E-02   0.0000000E+00  -0.7722308E-01   0.0000000E+00  -0.5904502E-01  -0.5488014E-01   0.0000000E+00   0.2020762E-01  -0.2138305E+04  -0.4367953E-01   0.0000000E+00   0.6562509E-01   0.5238184E-01   0.0000000E+00  -0.2197956E-02  -0.1600842E+04
    2.8875  -0.2188721E+00  -0.2188721E+00   0.0000000E+00   0.9209212E-02   0.9209212E-02   0.0000000E+00  -0.7791192E-01   0.0000000E+00  -0.5878812E-01  -0.5492792E-01   0.0000000E+00   0.2095236E-01  -0.2145750E+04  -0.4302490E-01   0.0000000E+00   0.6559253E-01   0.5210270E-01   0.0000000E+00  -0.2782863E-02  -0.1592586E+04
    2.9000  -0.2227602E+00  -0.2227602E+00   0.0000000E+00   0.1414549E-01   0.1414549E-01   0.0000000E+00  -0.7860154E-01   0.0000000E+00  -0.5852207E-01  -0.5496543E-01   0.0000000E+00   0.2169969E-01  -0.2153164E+04  -0.4237358E-01   0.0000000E+00   0.6555260E-01   0.5181627E-01   0.0000000E+00  -0.3362644E-02  -0.1584332E+04
    2.9125  -0.2266491E+00  -0.2266491E+00   0.0000000E+00   0.1903168E-01   0.1903168E-01   0.0000000E+00  -0.7929158E-01   0.0000000E+00  -0.5824681E-01  -0.5499252E-01   0.0000000E+00   0.2244918E-01  -0.2160543E+04  -0.4172578E-01   0.0000000E+00   0.6550556E-01   0.5152282E-01   0.0000000E+00  -0.3937018E-02  -0.1576082E+04
    2.9250  -0.2305364E+00  -0.2305364E+00   0.0000000E+00   0.2386448E-01   0.2386448E-01   0.0000000E+00  -0.7998158E-01   0.0000000E+00  -0.5796219E-01  -0.5500916E-01   0.0000000E+00   0.2320038E-01  -0.2167884E+04  -0.4108180E-01   0.0000000E+00   0.6545164E-01   0.5122262E-01   0.0000000E+00  -0.4505701E-02  -0.1567841E+04
    2.9375  -0.2344199E+00  -0.2344199E+00   0.0000000E+00   0.2864055E-01   0.2864055E-01   0.0000000E+00  -0.8067112E-01   0.0000000E+00  -0.5766825E-01  -0.5501516E-01   0.0000000E+00   0.2395287E-01  -0.2175184E+04  -0.4044190E-01   0.0000000E+00   0.6539094E-01   0.5091590E-01   0.0000000E+00  -0.5068408E-02  -0.1559607E+04
    2.9500  -0.2382970E+00  -0.2382970E+00   0.0000000E+00   0.3335658E-01   0.3335658E-01   0.0000000E+00  -0.8135984E-01   0.0000000E+00  -0.5736480E-01  -0.5501043E-01   0.0000000E+00   0.2470619E-01  -0.2182439E+04  -0.3980631E-01   0.0000000E+00   0.6532376E-01   0.5060295E-01   0.0000000E+00  -0.5624852E-02  -0.1551388E+04
    2.9625  -0.2421656E+00  -0.2421656E+00   0.0000000E+00   0.3800924E-01   0.3800924E-01   0.0000000E+00  -0.8204745E-01   0.0000000E+00  -0.5705183E-01  -0.5499488E-01   0.0000000E+00   0.2545992E-01  -0.2189646E+04  -0.3917534E-01   0.0000000E+00   0.6525027E-01   0.5028403E-01   0.0000000E+00  -0.6174755E-02  -0.1543184E+04
    2.9750  -0.2460232E+00  -0.2460232E+00   0.0000000E+00   0.4259522E-01   0.4259522E-01   0.0000000E+00  -0.8273341E-01   0.0000000E+00  -0.5672923E-01  -0.5496833E-01   0.0000000E+00   0.2621356E-01  -0.2196802E+04  -0.3854924E-01   0.0000000E+00   0.6517066E-01   0.4995940E-01   0.0000000E+00  -0.6717821E-02  -0.1534999E+04
    2.9875  -0.2498676E+00  -0.2498676E+00   0.0000000E+00   0.4711115E-01   0.4711115E-01   0.0000000E+00  -0.8341738E-01   0.0000000E+00  -0.5639692E-01  -0.5493074E-01   0.0000000E+00   0.2696674E-01  -0.2203902E+04  -0.3792825E-01   0.0000000E+00   0.6508514E-01   0.4962932E-01   0.0000000E+00  -0.7253772E-02  -0.1526833E+04
    3.0000  -0.2536963E+00  -0.2536963E+00   0.0000000E+00   0.5155379E-01   0.5155379E-01   0.0000000E+00  -0.8409902E-01   0.0000000E+00  -0.5605484E-01  -0.5488199E-01   0.0000000E+00   0.2771897E-01  -0.2210943E+04  -0.3731268E-01   0.0000000E+00   0.6499396E-01   0.4929404E-01   0.0000000E+00  -0.7782317E-02  -0.1518691E+04
    3.0125  -0.2575192E+00  -0.2575192E+00   0.0000000E+00   0.5593563E-01   0.5593563E-01   0.0000000E+00  -0.8478002E-01   0.0000000E+00  -0.5570308E-01  -0.5482227E-01   0.0000000E+00   0.2847222E-01  -0.2217939E+04  -0.3670149E-01   0.0000000E+00   0.6489605E-01   0.4895232E-01   0.0000000E+00  -0.8304520E-02  -0.1510563E+04
    3.0250  -0.2613465E+00  -0.2613465E+00   0.0000000E+00   0.6026971E-01   0.6026971E-01   0.0000000E+00  -0.8546203E-01   0.0000000E+00  -0.5534185E-01  -0.5475190E-01   0.0000000E+00   0.2922843E-01  -0.2224908E+04  -0.3609368E-01   0.0000000E+00   0.6479047E-01   0.4860285E-01   0.0000000E+00  -0.8821464E-02  -0.1502435E+04
    3.0375  -0.2651756E+00  -0.2651756E+00   0.0000000E+00   0.6455348E-01   0.6455348E-01   0.0000000E+00  -0.8614479E-01   0.0000000E+00  -0.5497118E-01  -0.5467091E-01   0.0000000E+00   0.2998717E-01  -0.2231847E+04  -0.3548939E-01   0.0000000E+00   0.6467742E-01   0.4824601E-01   0.0000000E+00  -0.9332954E-02  -0.1494313E+04
    3.0500  -0.2690046E+00  -0.2690046E+00   0.0000000E+00   0.6878431E-01   0.6878431E-01   0.0000000E+00  -0.8682783E-01   0.0000000E+00  -0.5459101E-01  -0.5457924E-01   0.0000000E+00   0.3074791E-01  -0.2238749E+04  -0.3488887E-01   0.0000000E+00   0.6455720E-01   0.4788211E-01   0.0000000E+00  -0.9838775E-02  -0.1486197E+04
    3.0625  -0.2728311E+00  -0.2728311E+00   0.0000000E+00   0.7295969E-01   0.7295969E-01   0.0000000E+00  -0.8751068E-01   0.0000000E+00  -0.5420144E-01  -0.5447686E-01   0.0000000E+00   0.3151027E-01  -0.2245611E+04  -0.3429237E-01   0.0000000E+00   0.6443016E-01   0.4751145E-01   0.0000000E+00  -0.1033871E-01  -0.1478090E+04
    3.0750  -0.2766529E+00  -0.2766529E+00   0.0000000E+00   0.7707698E-01   0.7707698E-01   0.0000000E+00  -0.8819301E-01   0.0000000E+00  -0.5380243E-01  -0.5436385E-01   0.0000000E+00   0.3227375E-01  -0.2252431E+04  -0.3370000E-01   0.0000000E+00   0.6429639E-01   0.4713437E-01   0.0000000E+00  -0.1083254E-01  -0.1469994E+04
    3.0875  -0.2804676E+00  -0.2804676E+00   0.0000000E+00   0.8113357E-01   0.8113357E-01   0.0000000E+00  -0.8887438E-01   0.0000000E+00  -0.5339396E-01  -0.5424011E-01   0.0000000E+00   0.3303790E-01  -0.2259205E+04  -0.3311205E-01   0.0000000E+00   0.6415616E-01   0.4675116E-01   0.0000000E+00  -0.1132007E-01  -0.1461912E+04
    3.1000  -0.2842732E+00  -0.2842732E+00   0.0000000E+00   0.8512698E-01   0.8512698E-01   0.0000000E+00  -0.8955440E-01   0.0000000E+00  -0.5297606E-01  -0.5410565E-01   0.0000000E+00   0.3380230E-01  -0.2265929E+04  -0.3252869E-01   0.0000000E+00   0.6400983E-01   0.4636214E-01   0.0000000E+00  -0.1180108E-01  -0.1453845E+04
    3.1125  -0.2880674E+00  -0.2880674E+00   0.0000000E+00   0.8905454E-01   0.8905454E-01   0.0000000E+00  -0.9023274E-01   0.0000000E+00  -0.5254879E-01  -0.5396050E-01   0.0000000E+00   0.3456644E-01  -0.2272602E+04  -0.3195012E-01   0.0000000E+00   0.6385761E-01   0.4596767E-01   0.0000000E+00  -0.1227536E-01  -0.1445796E+04
    3.1250  -0.2918478E+00  -0.2918478E+00   0.0000000E+00   0.9291368E-01   0.9291368E-01   0.0000000E+00  -0.9090886E-01   0.0000000E+00  -0.5211208E-01  -0.5380462E-01   0.0000000E+00   0.3532990E-01  -0.2279216E+04  -0.3137654E-01   0.0000000E+00   0.6369966E-01   0.4556806E-01   0.0000000E+00  -0.1274269E-01  -0.1437766E+04
    3.1375  -0.2956123E+00  -0.2956123E+00   0.0000000E+00   0.9670184E-01   0.9670184E-01   0.0000000E+00  -0.9158237E-01   0.0000000E+00  -0.5166598E-01  -0.5363794E-01   0.0000000E+00   0.3609221E-01  -0.2285769E+04  -0.3080818E-01   0.0000000E+00   0.6353637E-01   0.4516361E-01   0.0000000E+00  -0.1320287E-01  -0.1429759E+04
    3.1500  -0.2993586E+00  -0.2993586E+00   0.0000000E+00   0.1004164E+00   0.1004164E+00   0.0000000E+00  -0.9225299E-01   0.0000000E+00  -0.5121053E-01  -0.5346055E-01   0.0000000E+00   0.3685291E-01  -0.2292260E+04  -0.3024524E-01   0.0000000E+00   0.6336793E-01   0.4475463E-01   0.0000000E+00  -0.1365568E-01  -0.1421777E+04
    3.1625  -0.3030847E+00  -0.3030847E+00   0.0000000E+00   0.1040548E+00   0.1040548E+00   0.0000000E+00  -0.9292026E-01   0.0000000E+00  -0.5074567E-01  -0.5327240E-01   0.0000000E+00   0.3761158E-01  -0.2298680E+04  -0.2968792E-01   0.0000000E+00   0.6319457E-01   0.4434151E-01   0.0000000E+00  -0.1410092E-01  -0.1413820E+04
    3.1750  -0.3067880E+00  -0.3067880E+00   0.0000000E+00   0.1076145E+00   0.1076145E+00   0.0000000E+00  -0.9358375E-01   0.0000000E+00  -0.5027145E-01  -0.5307341E-01   0.0000000E+00   0.3836771E-01  -0.2305033E+04  -0.2913644E-01   0.0000000E+00   0.6301658E-01   0.4392448E-01   0.0000000E+00  -0.1453836E-01  -0.1405893E+04
    3.1875  -0.3104663E+00  -0.3104663E+00   0.0000000E+00   0.1110929E+00   0.1110929E+00   0.0000000E+00  -0.9424298E-01   0.0000000E+00  -0.4978787E-01  -0.5286364E-01   0.0000000E+00   0.3912084E-01  -0.2311310E+04  -0.2859096E-01   0.0000000E+00   0.6283424E-01   0.4350391E-01   0.0000000E+00  -0.1496780E-01  -0.1397997E+04
    3.2000  -0.3141177E+00  -0.3141177E+00   0.0000000E+00   0.1144873E+00   0.1144873E+00   0.0000000E+00  -0.9489772E-01   0.0000000E+00  -0.4929492E-01  -0.5264307E-01   0.0000000E+00   0.3987060E-01  -0.2317508E+04  -0.2805174E-01   0.0000000E+00   0.6264777E-01   0.4308009E-01   0.0000000E+00  -0.1538903E-01  -0.1390134E+04
    3.2125  -0.3177510E+00  -0.3177510E+00   0.0000000E+00   0.1178067E+00   0.1178067E+00   0.0000000E+00  -0.9554962E-01   0.0000000E+00  -0.4879238E-01  -0.5241149E-01   0.0000000E+00   0.4061888E-01  -0.2323644E+04  -0.2751804E-01   0.0000000E+00   0.6245600E-01   0.4265159E-01   0.0000000E+00  -0.1580275E-01  -0.1382297E+04
    3.2250  -0.3213756E+00  -0.3213756E+00   0.0000000E+00   0.1210605E+00   0.1210605E+00   0.0000000E+00  -0.9620035E-01   0.0000000E+00  -0.4828001E-01  -0.5216873E-01   0.0000000E+00   0.4136763E-01  -0.2329733E+04  -0.2698907E-01   0.0000000E+00   0.6225770E-01   0.4221690E-01   0.0000000E+00  -0.1620971E-01  -0.1374476E+04
    3.2375  -0.3249895E+00  -0.3249895E+00   0.0000000E+00   0.1242471E+00   0.1242471E+00   0.0000000E+00  -0.9684964E-01   0.0000000E+00  -0.4775791E-01  -0.5191498E-01   0.0000000E+00   0.4211642E-01  -0.2335769E+04  -0.2646501E-01   0.0000000E+00   0.6205327E-01   0.4177644E-01   0.0000000E+00  -0.1660982E-01  -0.1366672E+04
    3.2500  -0.3285906E+00  -0.3285906E+00   0.0000000E+00   0.1273647E+00   0.1273647E+00   0.0000000E+00  -0.9749690E-01   0.0000000E+00  -0.4722620E-01  -0.5165026E-01   0.0000000E+00   0.4286480E-01  -0.2341751E+04  -0.2594596E-01   0.0000000E+00   0.6184290E-01   0.4133050E-01   0.0000000E+00  -0.1700294E-01  -0.1358890E+04
    3.2625  -0.3321772E+00  -0.3321772E+00   0.0000000E+00   0.1304119E+00   0.1304119E+00   0.0000000E+00  -0.9814201E-01   0.0000000E+00  -0.4668497E-01  -0.5137463E-01   0.0000000E+00   0.4361237E-01  -0.2347675E+04  -0.2543209E-01   0.0000000E+00   0.6162691E-01   0.4087949E-01   0.0000000E+00  -0.1738891E-01  -0.1351127E+04
    3.2750  -0.3357469E+00  -0.3357469E+00   0.0000000E+00   0.1333870E+00   0.1333870E+00   0.0000000E+00  -0.9878436E-01   0.0000000E+00  -0.4613430E-01  -0.5108820E-01   0.0000000E+00   0.4435857E-01  -0.2353537E+04  -0.2492349E-01   0.0000000E+00   0.6140564E-01   0.4042371E-01   0.0000000E+00  -0.1776764E-01  -0.1343388E+04
    3.2875  -0.3392979E+00  -0.3392979E+00   0.0000000E+00   0.1362881E+00   0.1362881E+00   0.0000000E+00  -0.9942358E-01   0.0000000E+00  -0.4557431E-01  -0.5079110E-01   0.0000000E+00   0.4510305E-01  -0.2359335E+04  -0.2442035E-01   0.0000000E+00   0.6117929E-01   0.3996355E-01   0.0000000E+00  -0.1813897E-01  -0.1335674E+04
    3.3000  -0.3428281E+00  -0.3428281E+00   0.0000000E+00   0.1391138E+00   0.1391138E+00   0.0000000E+00  -0.1000593E+00   0.0000000E+00  -0.4500514E-01  -0.5048340E-01   0.0000000E+00   0.4584536E-01  -0.2365062E+04  -0.2392278E-01   0.0000000E+00   0.6094820E-01   0.3949940E-01   0.0000000E+00  -0.1850280E-01  -0.1327988E+04
    3.3125  -0.3463354E+00  -0.3463354E+00   0.0000000E+00   0.1418626E+00   0.1418626E+00   0.0000000E+00  -0.1006912E+00   0.0000000E+00  -0.4442678E-01  -0.5016517E-01   0.0000000E+00   0.4658500E-01  -0.2370720E+04  -0.2343095E-01   0.0000000E+00   0.6071262E-01   0.3903158E-01   0.0000000E+00  -0.1885900E-01  -0.1320328E+04
    3.3250  -0.3498180E+00  -0.3498180E+00   0.0000000E+00   0.1445324E+00   0.1445324E+00   0.0000000E+00  -0.1013188E+00   0.0000000E+00  -0.4383945E-01  -0.4983654E-01   0.0000000E+00   0.4732156E-01  -0.2376302E+04  -0.2294495E-01   0.0000000E+00   0.6047293E-01   0.3856045E-01   0.0000000E+00  -0.1920745E-01  -0.1312698E+04
    3.3375  -0.3532737E+00  -0.3532737E+00   0.0000000E+00   0.1471218E+00   0.1471218E+00   0.0000000E+00  -0.1019417E+00   0.0000000E+00  -0.4324318E-01  -0.4949752E-01   0.0000000E+00   0.4805455E-01  -0.2381803E+04  -0.2246493E-01   0.0000000E+00   0.6022932E-01   0.3808636E-01   0.0000000E+00  -0.1954799E-01  -0.1305100E+04
    3.3500  -0.3567005E+00  -0.3567005E+00   0.0000000E+00   0.1496293E+00   0.1496293E+00   0.0000000E+00  -0.1025596E+00   0.0000000E+00  -0.4263806E-01  -0.4914831E-01   0.0000000E+00   0.4878362E-01  -0.2387224E+04  -0.2199105E-01   0.0000000E+00   0.5998215E-01   0.3760968E-01   0.0000000E+00  -0.1988053E-01  -0.1297537E+04
    3.3625  -0.3600966E+00  -0.3600966E+00   0.0000000E+00   0.1520531E+00   0.1520531E+00   0.0000000E+00  -0.1031720E+00   0.0000000E+00  -0.4202424E-01  -0.4878886E-01   0.0000000E+00   0.4950824E-01  -0.2392557E+04  -0.2152344E-01   0.0000000E+00   0.5973163E-01   0.3713076E-01   0.0000000E+00  -0.2020491E-01  -0.1290007E+04
    3.3750  -0.3634598E+00  -0.3634598E+00   0.0000000E+00   0.1543915E+00   0.1543915E+00   0.0000000E+00  -0.1037785E+00   0.0000000E+00  -0.4140180E-01  -0.4841940E-01   0.0000000E+00   0.5022793E-01  -0.2397803E+04  -0.2106222E-01   0.0000000E+00   0.5947811E-01   0.3664998E-01   0.0000000E+00  -0.2052101E-01  -0.1282514E+04
    3.3875  -0.3667881E+00  -0.3667881E+00   0.0000000E+00   0.1566430E+00   0.1566430E+00   0.0000000E+00  -0.1043788E+00   0.0000000E+00  -0.4077079E-01  -0.4803992E-01   0.0000000E+00   0.5094232E-01  -0.2402955E+04  -0.2060754E-01   0.0000000E+00   0.5922185E-01   0.3616768E-01   0.0000000E+00  -0.2082872E-01  -0.1275060E+04
    3.4000  -0.3700793E+00  -0.3700793E+00   0.0000000E+00   0.1588059E+00   0.1588059E+00   0.0000000E+00  -0.1049724E+00   0.0000000E+00  -0.4013139E-01  -0.4765056E-01   0.0000000E+00   0.5165097E-01  -0.2408012E+04  -0.2015956E-01   0.0000000E+00   0.5896313E-01   0.3568419E-01   0.0000000E+00  -0.2112792E-01  -0.1267645E+04
    3.4125  -0.3733417E+00  -0.3733417E+00   0.0000000E+00   0.1608846E+00   0.1608846E+00   0.0000000E+00  -0.1055610E+00   0.0000000E+00  -0.3948291E-01  -0.4725069E-01   0.0000000E+00   0.5235567E-01  -0.2412986E+04  -0.1971783E-01   0.0000000E+00   0.5870068E-01   0.3519796E-01   0.0000000E+00  -0.2141890E-01  -0.1260264E+04
    3.4250  -0.3765833E+00  -0.3765833E+00   0.0000000E+00   0.1628843E+00   0.1628843E+00   0.0000000E+00  -0.1061462E+00   0.0000000E+00  -0.3882477E-01  -0.4683972E-01   0.0000000E+00   0.5305836E-01  -0.2417895E+04  -0.1928190E-01   0.0000000E+00   0.5843323E-01   0.3470742E-01   0.0000000E+00  -0.2170207E-01  -0.1252912E+04
    3.4375  -0.3798022E+00  -0.3798022E+00   0.0000000E+00   0.1648044E+00   0.1648044E+00   0.0000000E+00  -0.1067278E+00   0.0000000E+00  -0.3815713E-01  -0.4641785E-01   0.0000000E+00   0.5375860E-01  -0.2422729E+04  -0.1885187E-01   0.0000000E+00   0.5816105E-01   0.3421293E-01   0.0000000E+00  -0.2197739E-01  -0.1245589E+04
    3.4500  -0.3829970E+00  -0.3829970E+00   0.0000000E+00   0.1666444E+00   0.1666444E+00   0.0000000E+00  -0.1073052E+00   0.0000000E+00  -0.3748020E-01  -0.4598530E-01   0.0000000E+00   0.5445595E-01  -0.2427494E+04  -0.1842773E-01   0.0000000E+00   0.5788448E-01   0.3371484E-01   0.0000000E+00  -0.2224482E-01  -0.1238296E+04
    3.4625  -0.3861660E+00  -0.3861660E+00   0.0000000E+00   0.1684036E+00   0.1684036E+00   0.0000000E+00  -0.1078782E+00   0.0000000E+00  -0.3679421E-01  -0.4554219E-01   0.0000000E+00   0.5515005E-01  -0.2432179E+04  -0.1800961E-01   0.0000000E+00   0.5760384E-01   0.3321356E-01   0.0000000E+00  -0.2250433E-01  -0.1231034E+04
    3.4750  -0.3893073E+00  -0.3893073E+00   0.0000000E+00   0.1700816E+00   0.1700816E+00   0.0000000E+00  -0.1084464E+00   0.0000000E+00  -0.3609923E-01  -0.4508876E-01   0.0000000E+00   0.5584046E-01  -0.2436785E+04  -0.1759754E-01   0.0000000E+00   0.5731936E-01   0.3270943E-01   0.0000000E+00  -0.2275588E-01  -0.1223804E+04
    3.4875  -0.3924193E+00  -0.3924193E+00   0.0000000E+00   0.1716777E+00   0.1716777E+00   0.0000000E+00  -0.1090094E+00   0.0000000E+00  -0.3539558E-01  -0.4462514E-01   0.0000000E+00   0.5652672E-01  -0.2441308E+04  -0.1719160E-01   0.0000000E+00   0.5703141E-01   0.3220286E-01   0.0000000E+00  -0.2299941E-01  -0.1216608E+04
    3.5000  -0.3955003E+00  -0.3955003E+00   0.0000000E+00   0.1731913E+00   0.1731913E+00   0.0000000E+00  -0.1095669E+00   0.0000000E+00  -0.3468332E-01  -0.4415159E-01   0.0000000E+00   0.5720853E-01  -0.2445741E+04  -0.1679184E-01   0.0000000E+00   0.5674029E-01   0.3169418E-01   0.0000000E+00  -0.2323492E-01  -0.1209447E+04
    3.5125  -0.3985486E+00  -0.3985486E+00   0.0000000E+00   0.1746219E+00   0.1746219E+00   0.0000000E+00  -0.1101184E+00   0.0000000E+00  -0.3396272E-01  -0.4366820E-01   0.0000000E+00   0.5788531E-01  -0.2450089E+04  -0.1639835E-01   0.0000000E+00   0.5644626E-01   0.3118379E-01   0.0000000E+00  -0.2346236E-01  -0.1202320E+04
    3.5250  -0.4015624E+00  -0.4015624E+00   0.0000000E+00   0.1759690E+00   0.1759690E+00   0.0000000E+00  -0.1106636E+00   0.0000000E+00  -0.3323396E-01  -0.4317525E-01   0.0000000E+00   0.5855675E-01  -0.2454341E+04  -0.1601115E-01   0.0000000E+00   0.5614965E-01   0.3067204E-01   0.0000000E+00  -0.2368167E-01  -0.1195231E+04
    3.5375  -0.4045402E+00  -0.4045402E+00   0.0000000E+00   0.1772318E+00   0.1772318E+00   0.0000000E+00  -0.1112022E+00   0.0000000E+00  -0.3249719E-01  -0.4267288E-01   0.0000000E+00   0.5922245E-01  -0.2458500E+04  -0.1563035E-01   0.0000000E+00   0.5585080E-01   0.3015933E-01   0.0000000E+00  -0.2389286E-01  -0.1188179E+04
    3.5500  -0.4074801E+00  -0.4074801E+00   0.0000000E+00   0.1784099E+00   0.1784099E+00   0.0000000E+00  -0.1117337E+00   0.0000000E+00  -0.3175262E-01  -0.4216127E-01   0.0000000E+00   0.5988192E-01  -0.2462560E+04  -0.1525600E-01   0.0000000E+00   0.5554995E-01   0.2964603E-01   0.0000000E+00  -0.2409584E-01  -0.1181167E+04
    3.5625  -0.4103805E+00  -0.4103805E+00   0.0000000E+00   0.1795026E+00   0.1795026E+00   0.0000000E+00  -0.1122579E+00   0.0000000E+00  -0.3100045E-01  -0.4164061E-01   0.0000000E+00   0.6053473E-01  -0.2466514E+04  -0.1488817E-01   0.0000000E+00   0.5524746E-01   0.2913247E-01   0.0000000E+00  -0.2429062E-01  -0.1174194E+04
    3.5750  -0.4132397E+00  -0.4132397E+00   0.0000000E+00   0.1805095E+00   0.1805095E+00   0.0000000E+00  -0.1127742E+00   0.0000000E+00  -0.3024086E-01  -0.4111113E-01   0.0000000E+00   0.6118062E-01  -0.2470366E+04  -0.1452691E-01   0.0000000E+00   0.5494361E-01   0.2861906E-01   0.0000000E+00  -0.2447713E-01  -0.1167262E+04
