
Predictions were generated on 31-May-2023 at 21:34:14 using HydroDyn Driver, compiled on May 31 2023 at 15:45:05 as a 64-bit application using double precision at commit v3.5.0-439-g03d62244-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: Sample file demonstrating NBodyMod=3 inputs, based on NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the OC4 Semi-submersible.

Time	Wave1Elev	HydroFxi	HydroFzi	HydroMyi	B1WvsFxi	B2WvsFxi	B3WvsFxi	B4WvsFxi	B1WvsFyi	B2WvsFyi	B3WvsFyi	B4WvsFyi	B1WvsFzi	B2WvsFzi	B3WvsFzi	B4WvsFzi	B1WvsMxi	B2WvsMxi	B3WvsMxi	B4WvsMxi	B1WvsMyi	B2WvsMyi	B3WvsMyi	B4WvsMyi	B1WvsMzi	B2WvsMzi	B3WvsMzi	B4WvsMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B2Surge	B2Sway	B2Heave	B2Roll	B2Pitch	B2Yaw	B3Surge	B3Sway	B3Heave	B3Roll	B3Pitch	B3Yaw	B4Surge	B4Sway	B4Heave	B4Roll	B4Pitch	B4Yaw
(s)	(m)	(N)	(N)	(N-m)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m)	(m)	(m)	(rad)	(rad)	(rad)
   11.9375	   1.708618E-01	   3.223879E+05	   4.575705E+07	   4.180687E+06	  -1.357122E+05	   5.083794E+05	  -5.586509E+05	   5.083793E+05	   9.434627E-03	  -2.910437E-02	   2.179780E-02	  -5.056509E-02	   3.578344E+04	  -1.134886E+04	   2.018905E+05	  -1.134882E+04	   1.917348E-01	  -1.586648E+00	  -6.323505E-01	  -2.253512E+00	   6.395246E+05	  -4.151527E+06	   5.709250E+06	  -4.151528E+06	  -3.182156E-02	  -3.363393E-01	  -1.335815E-01	  -3.354563E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   11.9500	   1.667946E-01	   3.202535E+05	   4.575700E+07	   4.291624E+06	  -1.367084E+05	   5.082736E+05	  -5.596009E+05	   5.082735E+05	   9.485296E-03	  -2.990535E-02	   2.224100E-02	  -5.140157E-02	   3.573222E+04	  -1.256570E+04	   2.043355E+05	  -1.256566E+04	   1.914665E-01	  -1.593149E+00	  -6.209017E-01	  -2.259536E+00	   6.459370E+05	  -4.153876E+06	   5.711980E+06	  -4.153877E+06	  -3.193948E-02	  -3.365931E-01	  -1.324677E-01	  -3.356996E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   11.9625	   1.627274E-01	   3.181200E+05	   4.575695E+07	   4.402556E+06	  -1.377046E+05	   5.081678E+05	  -5.605511E+05	   5.081677E+05	   9.535965E-03	  -3.070632E-02	   2.268419E-02	  -5.223805E-02	   3.568100E+04	  -1.378254E+04	   2.067805E+05	  -1.378250E+04	   1.911983E-01	  -1.599650E+00	  -6.094529E-01	  -2.265559E+00	   6.523493E+05	  -4.156224E+06	   5.714710E+06	  -4.156225E+06	  -3.205740E-02	  -3.368468E-01	  -1.313539E-01	  -3.359429E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   11.9750	   1.586603E-01	   3.159873E+05	   4.575690E+07	   4.513488E+06	  -1.387008E+05	   5.080620E+05	  -5.615012E+05	   5.080619E+05	   9.586636E-03	  -3.150736E-02	   2.312741E-02	  -5.307460E-02	   3.562978E+04	  -1.499947E+04	   2.092258E+05	  -1.499944E+04	   1.909301E-01	  -1.606152E+00	  -5.980033E-01	  -2.271582E+00	   6.587622E+05	  -4.158572E+06	   5.717441E+06	  -4.158574E+06	  -3.217533E-02	  -3.371006E-01	  -1.302401E-01	  -3.361863E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   11.9875	   1.545931E-01	   3.138558E+05	   4.575684E+07	   4.624406E+06	  -1.396970E+05	   5.079562E+05	  -5.624513E+05	   5.079561E+05	   9.637305E-03	  -3.230833E-02	   2.357061E-02	  -5.391108E-02	   3.557855E+04	  -1.621631E+04	   2.116708E+05	  -1.621628E+04	   1.906619E-01	  -1.612652E+00	  -5.865545E-01	  -2.277605E+00	   6.651745E+05	  -4.160921E+06	   5.720171E+06	  -4.160922E+06	  -3.229325E-02	  -3.373543E-01	  -1.291263E-01	  -3.364296E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.0000	   1.505259E-01	   3.117252E+05	   4.575679E+07	   4.735316E+06	  -1.406932E+05	   5.078504E+05	  -5.634014E+05	   5.078502E+05	   9.687973E-03	  -3.310930E-02	   2.401380E-02	  -5.474756E-02	   3.552734E+04	  -1.743315E+04	   2.141158E+05	  -1.743312E+04	   1.903937E-01	  -1.619153E+00	  -5.751057E-01	  -2.283628E+00	   6.715869E+05	  -4.163269E+06	   5.722902E+06	  -4.163270E+06	  -3.241118E-02	  -3.376081E-01	  -1.280126E-01	  -3.366729E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.0125	   1.465333E-01	   3.078661E+05	   4.575707E+07	   4.847630E+06	  -1.410159E+05	   5.057631E+05	  -5.627811E+05	   5.057629E+05	   9.729647E-03	  -3.398108E-02	   2.437128E-02	  -5.563818E-02	   3.546119E+04	  -1.838048E+04	   2.163646E+05	  -1.838046E+04	   1.901542E-01	  -1.625579E+00	  -5.627663E-01	  -2.289327E+00	   6.749882E+05	  -4.149692E+06	   5.711426E+06	  -4.149693E+06	  -3.249764E-02	  -3.377236E-01	  -1.270652E-01	  -3.367749E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.0250	   1.425406E-01	   3.040078E+05	   4.575735E+07	   4.959934E+06	  -1.413385E+05	   5.036757E+05	  -5.621608E+05	   5.036756E+05	   9.771321E-03	  -3.485286E-02	   2.472877E-02	  -5.652881E-02	   3.539505E+04	  -1.932782E+04	   2.186133E+05	  -1.932780E+04	   1.899148E-01	  -1.632004E+00	  -5.504270E-01	  -2.295025E+00	   6.783896E+05	  -4.136115E+06	   5.699951E+06	  -4.136116E+06	  -3.258411E-02	  -3.378392E-01	  -1.261178E-01	  -3.368770E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.0375	   1.385479E-01	   3.001498E+05	   4.575763E+07	   5.072235E+06	  -1.416611E+05	   5.015882E+05	  -5.615404E+05	   5.015881E+05	   9.812999E-03	  -3.572470E-02	   2.508629E-02	  -5.741950E-02	   3.532890E+04	  -2.027523E+04	   2.208622E+05	  -2.027522E+04	   1.896754E-01	  -1.638430E+00	  -5.380867E-01	  -2.300724E+00	   6.817911E+05	  -4.122537E+06	   5.688475E+06	  -4.122538E+06	  -3.267058E-02	  -3.379547E-01	  -1.251704E-01	  -3.369791E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.0500	   1.345553E-01	   2.962927E+05	   4.575790E+07	   5.184518E+06	  -1.419838E+05	   4.995009E+05	  -5.609201E+05	   4.995007E+05	   9.854672E-03	  -3.659648E-02	   2.544377E-02	  -5.831013E-02	   3.526275E+04	  -2.122257E+04	   2.231110E+05	  -2.122256E+04	   1.894360E-01	  -1.644856E+00	  -5.257474E-01	  -2.306422E+00	   6.851925E+05	  -4.108960E+06	   5.677000E+06	  -4.108961E+06	  -3.275705E-02	  -3.380703E-01	  -1.242230E-01	  -3.370811E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.0625	   1.305626E-01	   2.924363E+05	   4.575818E+07	   5.296792E+06	  -1.423064E+05	   4.974135E+05	  -5.602998E+05	   4.974134E+05	   9.896346E-03	  -3.746826E-02	   2.580126E-02	  -5.920075E-02	   3.519661E+04	  -2.216991E+04	   2.253597E+05	  -2.216990E+04	   1.891966E-01	  -1.651281E+00	  -5.134081E-01	  -2.312121E+00	   6.885938E+05	  -4.095383E+06	   5.665525E+06	  -4.095384E+06	  -3.284352E-02	  -3.381858E-01	  -1.232756E-01	  -3.371832E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.0750	   1.265699E-01	   2.885806E+05	   4.575846E+07	   5.409054E+06	  -1.426290E+05	   4.953262E+05	  -5.596795E+05	   4.953260E+05	   9.938020E-03	  -3.834004E-02	   2.615875E-02	  -6.009138E-02	   3.513047E+04	  -2.311725E+04	   2.276084E+05	  -2.311725E+04	   1.889572E-01	  -1.657707E+00	  -5.010687E-01	  -2.317819E+00	   6.919951E+05	  -4.081806E+06	   5.654050E+06	  -4.081806E+06	  -3.292999E-02	  -3.383013E-01	  -1.223282E-01	  -3.372852E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.0875	   1.225773E-01	   2.847256E+05	   4.575874E+07	   5.521308E+06	  -1.429516E+05	   4.932388E+05	  -5.590591E+05	   4.932387E+05	   9.979694E-03	  -3.921182E-02	   2.651623E-02	  -6.098200E-02	   3.506432E+04	  -2.406458E+04	   2.298572E+05	  -2.406459E+04	   1.887177E-01	  -1.664132E+00	  -4.887294E-01	  -2.323517E+00	   6.953965E+05	  -4.068228E+06	   5.642574E+06	  -4.068229E+06	  -3.301645E-02	  -3.384169E-01	  -1.213808E-01	  -3.373873E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.1000	   1.185846E-01	   2.808708E+05	   4.575902E+07	   5.633558E+06	  -1.432742E+05	   4.911513E+05	  -5.584388E+05	   4.911512E+05	   1.002137E-02	  -4.008366E-02	   2.687375E-02	  -6.187269E-02	   3.499818E+04	  -2.501199E+04	   2.321061E+05	  -2.501200E+04	   1.884783E-01	  -1.670558E+00	  -4.763891E-01	  -2.329216E+00	   6.987981E+05	  -4.054650E+06	   5.631098E+06	  -4.054651E+06	  -3.310293E-02	  -3.385324E-01	  -1.204333E-01	  -3.374893E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.1125	   1.145919E-01	   2.770170E+05	   4.575929E+07	   5.745791E+06	  -1.435969E+05	   4.890640E+05	  -5.578185E+05	   4.890639E+05	   1.006305E-02	  -4.095544E-02	   2.723123E-02	  -6.276332E-02	   3.493203E+04	  -2.595933E+04	   2.343548E+05	  -2.595935E+04	   1.882389E-01	  -1.676984E+00	  -4.640498E-01	  -2.334914E+00	   7.021994E+05	  -4.041074E+06	   5.619624E+06	  -4.041074E+06	  -3.318939E-02	  -3.386480E-01	  -1.194859E-01	  -3.375914E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.1250	   1.105992E-01	   2.731637E+05	   4.575957E+07	   5.858014E+06	  -1.439195E+05	   4.869767E+05	  -5.571981E+05	   4.869765E+05	   1.010472E-02	  -4.182722E-02	   2.758872E-02	  -6.365394E-02	   3.486589E+04	  -2.690667E+04	   2.366036E+05	  -2.690669E+04	   1.879995E-01	  -1.683409E+00	  -4.517105E-01	  -2.340613E+00	   7.056008E+05	  -4.027496E+06	   5.608148E+06	  -4.027496E+06	  -3.327586E-02	  -3.387635E-01	  -1.185386E-01	  -3.376934E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.1375	   1.066066E-01	   2.693109E+05	   4.575985E+07	   5.970226E+06	  -1.442421E+05	   4.848893E+05	  -5.565778E+05	   4.848892E+05	   1.014639E-02	  -4.269899E-02	   2.794621E-02	  -6.454457E-02	   3.479974E+04	  -2.785401E+04	   2.388523E+05	  -2.785403E+04	   1.877601E-01	  -1.689835E+00	  -4.393711E-01	  -2.346311E+00	   7.090021E+05	  -4.013919E+06	   5.596673E+06	  -4.013920E+06	  -3.336233E-02	  -3.388790E-01	  -1.175912E-01	  -3.377955E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.1500	   1.026139E-01	   2.654586E+05	   4.576013E+07	   6.082428E+06	  -1.445647E+05	   4.828020E+05	  -5.559575E+05	   4.828018E+05	   1.018807E-02	  -4.357077E-02	   2.830369E-02	  -6.543519E-02	   3.473360E+04	  -2.880135E+04	   2.411010E+05	  -2.880138E+04	   1.875207E-01	  -1.696261E+00	  -4.270318E-01	  -2.352010E+00	   7.124034E+05	  -4.000342E+06	   5.585198E+06	  -4.000342E+06	  -3.344880E-02	  -3.389946E-01	  -1.166438E-01	  -3.378975E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.1625	   9.862123E-02	   2.616064E+05	   4.576040E+07	   6.194630E+06	  -1.448873E+05	   4.807145E+05	  -5.553371E+05	   4.807143E+05	   1.022974E-02	  -4.444262E-02	   2.866121E-02	  -6.632588E-02	   3.466745E+04	  -2.974876E+04	   2.433500E+05	  -2.974879E+04	   1.872812E-01	  -1.702687E+00	  -4.146915E-01	  -2.357708E+00	   7.158050E+05	  -3.986764E+06	   5.573722E+06	  -3.986764E+06	  -3.353527E-02	  -3.391101E-01	  -1.156963E-01	  -3.379996E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.1750	   9.462855E-02	   2.577549E+05	   4.576068E+07	   6.306812E+06	  -1.452100E+05	   4.786271E+05	  -5.547168E+05	   4.786270E+05	   1.027142E-02	  -4.531440E-02	   2.901869E-02	  -6.721651E-02	   3.460131E+04	  -3.069609E+04	   2.455987E+05	  -3.069613E+04	   1.870418E-01	  -1.709112E+00	  -4.023522E-01	  -2.363407E+00	   7.192063E+05	  -3.973187E+06	   5.562247E+06	  -3.973187E+06	  -3.362174E-02	  -3.392256E-01	  -1.147489E-01	  -3.381016E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.1875	   9.063588E-02	   2.539038E+05	   4.576096E+07	   6.418985E+06	  -1.455326E+05	   4.765398E+05	  -5.540965E+05	   4.765397E+05	   1.031309E-02	  -4.618618E-02	   2.937618E-02	  -6.810713E-02	   3.453516E+04	  -3.164343E+04	   2.478474E+05	  -3.164347E+04	   1.868024E-01	  -1.715538E+00	  -3.900129E-01	  -2.369105E+00	   7.226077E+05	  -3.959610E+06	   5.550772E+06	  -3.959610E+06	  -3.370820E-02	  -3.393412E-01	  -1.138015E-01	  -3.382037E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.2000	   8.664321E-02	   2.500530E+05	   4.576124E+07	   6.531148E+06	  -1.458552E+05	   4.744524E+05	  -5.534762E+05	   4.744523E+05	   1.035477E-02	  -4.705795E-02	   2.973367E-02	  -6.899776E-02	   3.446902E+04	  -3.259077E+04	   2.500962E+05	  -3.259082E+04	   1.865630E-01	  -1.721963E+00	  -3.776735E-01	  -2.374803E+00	   7.260090E+05	  -3.946033E+06	   5.539296E+06	  -3.946032E+06	  -3.379467E-02	  -3.394567E-01	  -1.128541E-01	  -3.383057E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.2125	   8.303222E-02	   2.448055E+05	   4.576184E+07	   6.637660E+06	  -1.455118E+05	   4.705363E+05	  -5.512464E+05	   4.705362E+05	   1.038772E-02	  -4.796644E-02	   2.996476E-02	  -6.990767E-02	   3.438971E+04	  -3.322134E+04	   2.520492E+05	  -3.322138E+04	   1.863502E-01	  -1.728159E+00	  -3.649924E-01	  -2.380024E+00	   7.263822E+05	  -3.917630E+06	   5.513066E+06	  -3.917630E+06	  -3.383952E-02	  -3.394164E-01	  -1.121156E-01	  -3.382491E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.2250	   7.942122E-02	   2.395577E+05	   4.576245E+07	   6.744166E+06	  -1.451683E+05	   4.666198E+05	  -5.490165E+05	   4.666197E+05	   1.042067E-02	  -4.887500E-02	   3.019586E-02	  -7.081766E-02	   3.431040E+04	  -3.385195E+04	   2.540024E+05	  -3.385200E+04	   1.861374E-01	  -1.734355E+00	  -3.523102E-01	  -2.385245E+00	   7.267554E+05	  -3.889226E+06	   5.486832E+06	  -3.889226E+06	  -3.388438E-02	  -3.393760E-01	  -1.113771E-01	  -3.381925E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.2375	   7.581023E-02	   2.343104E+05	   4.576305E+07	   6.850649E+06	  -1.448248E+05	   4.627037E+05	  -5.467868E+05	   4.627035E+05	   1.045363E-02	  -4.978348E-02	   3.042695E-02	  -7.172757E-02	   3.423110E+04	  -3.448252E+04	   2.559555E+05	  -3.448256E+04	   1.859246E-01	  -1.740550E+00	  -3.396291E-01	  -2.390466E+00	   7.271287E+05	  -3.860824E+06	   5.460602E+06	  -3.860824E+06	  -3.392924E-02	  -3.393356E-01	  -1.106385E-01	  -3.381359E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   12.2500	   7.219924E-02	   2.290632E+05	   4.576366E+07	   6.957119E+06	  -1.444814E+05	   4.587875E+05	  -5.445569E+05	   4.587874E+05	   1.048658E-02	  -5.069197E-02	   3.065804E-02	  -7.263748E-02	   3.415179E+04	  -3.511309E+04	   2.579085E+05	  -3.511312E+04	   1.857118E-01	  -1.746746E+00	  -3.269480E-01	  -2.395686E+00	   7.275019E+05	  -3.832422E+06	   5.434370E+06	  -3.832422E+06	  -3.397409E-02	  -3.392952E-01	  -1.099000E-01	  -3.380793E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
