# Time    CON4PX    CON4PY    CON4PZ   CON5PX    CON5PY    CON5PZ   CON6PX    CON6PY    CON6PZ
2.9362500e+01   2.7599000e+01   3.5389000e+01   -1.4340000e+01   -3.3748000e+01   1.1262000e-01   -1.2662000e+01   2.7462000e+01   -3.5397000e+01   -1.4397000e+01
2.9375000e+01   2.7598000e+01   3.5389000e+01   -1.4339000e+01   -3.3749000e+01   1.1268000e-01   -1.2662000e+01   2.7461000e+01   -3.5397000e+01   -1.4397000e+01
2.9387500e+01   2.7597000e+01   3.5389000e+01   -1.4339000e+01   -3.3750000e+01   1.1274000e-01   -1.2663000e+01   2.7460000e+01   -3.5397000e+01   -1.4397000e+01
2.9400000e+01   2.7596000e+01   3.5389000e+01   -1.4339000e+01   -3.3751000e+01   1.1280000e-01   -1.2664000e+01   2.7459000e+01   -3.5397000e+01   -1.4396000e+01
2.9412500e+01   2.7595000e+01   3.5389000e+01   -1.4338000e+01   -3.3752000e+01   1.1286000e-01   -1.2665000e+01   2.7458000e+01   -3.5397000e+01   -1.4396000e+01
2.9425000e+01   2.7594000e+01   3.5389000e+01   -1.4338000e+01   -3.3753000e+01   1.1292000e-01   -1.2665000e+01   2.7457000e+01   -3.5397000e+01   -1.4396000e+01
2.9437500e+01   2.7593000e+01   3.5389000e+01   -1.4338000e+01   -3.3754000e+01   1.1298000e-01   -1.2666000e+01   2.7456000e+01   -3.5397000e+01   -1.4396000e+01
2.9450000e+01   2.7591000e+01   3.5389000e+01   -1.4338000e+01   -3.3755000e+01   1.1304000e-01   -1.2667000e+01   2.7454000e+01   -3.5397000e+01   -1.4396000e+01
2.9462500e+01   2.7590000e+01   3.5389000e+01   -1.4337000e+01   -3.3757000e+01   1.1310000e-01   -1.2668000e+01   2.7453000e+01   -3.5397000e+01   -1.4396000e+01
2.9475000e+01   2.7589000e+01   3.5389000e+01   -1.4337000e+01   -3.3758000e+01   1.1316000e-01   -1.2669000e+01   2.7452000e+01   -3.5397000e+01   -1.4396000e+01
2.9487500e+01   2.7588000e+01   3.5389000e+01   -1.4337000e+01   -3.3759000e+01   1.1322000e-01   -1.2669000e+01   2.7451000e+01   -3.5397000e+01   -1.4396000e+01
2.9500000e+01   2.7587000e+01   3.5389000e+01   -1.4336000e+01   -3.3760000e+01   1.1328000e-01   -1.2670000e+01   2.7450000e+01   -3.5397000e+01   -1.4396000e+01
2.9512500e+01   2.7586000e+01   3.5389000e+01   -1.4336000e+01   -3.3761000e+01   1.1334000e-01   -1.2671000e+01   2.7449000e+01   -3.5397000e+01   -1.4396000e+01
2.9525000e+01   2.7585000e+01   3.5389000e+01   -1.4336000e+01   -3.3762000e+01   1.1340000e-01   -1.2672000e+01   2.7447000e+01   -3.5397000e+01   -1.4396000e+01
2.9537500e+01   2.7584000e+01   3.5389000e+01   -1.4336000e+01   -3.3763000e+01   1.1346000e-01   -1.2673000e+01   2.7446000e+01   -3.5397000e+01   -1.4396000e+01
2.9550000e+01   2.7583000e+01   3.5389000e+01   -1.4335000e+01   -3.3765000e+01   1.1352000e-01   -1.2674000e+01   2.7445000e+01   -3.5397000e+01   -1.4396000e+01
2.9562500e+01   2.7582000e+01   3.5389000e+01   -1.4335000e+01   -3.3766000e+01   1.1358000e-01   -1.2674000e+01   2.7444000e+01   -3.5397000e+01   -1.4396000e+01
2.9575000e+01   2.7580000e+01   3.5389000e+01   -1.4335000e+01   -3.3767000e+01   1.1364000e-01   -1.2675000e+01   2.7443000e+01   -3.5397000e+01   -1.4396000e+01
2.9587500e+01   2.7579000e+01   3.5389000e+01   -1.4335000e+01   -3.3768000e+01   1.1370000e-01   -1.2676000e+01   2.7441000e+01   -3.5397000e+01   -1.4396000e+01
2.9600000e+01   2.7578000e+01   3.5389000e+01   -1.4334000e+01   -3.3769000e+01   1.1376000e-01   -1.2677000e+01   2.7440000e+01   -3.5397000e+01   -1.4396000e+01
2.9612500e+01   2.7577000e+01   3.5389000e+01   -1.4334000e+01   -3.3771000e+01   1.1381000e-01   -1.2678000e+01   2.7439000e+01   -3.5397000e+01   -1.4396000e+01
2.9625000e+01   2.7576000e+01   3.5389000e+01   -1.4334000e+01   -3.3772000e+01   1.1387000e-01   -1.2679000e+01   2.7438000e+01   -3.5397000e+01   -1.4396000e+01
2.9637500e+01   2.7575000e+01   3.5389000e+01   -1.4334000e+01   -3.3773000e+01   1.1393000e-01   -1.2680000e+01   2.7437000e+01   -3.5397000e+01   -1.4396000e+01
2.9650000e+01   2.7573000e+01   3.5389000e+01   -1.4333000e+01   -3.3774000e+01   1.1399000e-01   -1.2680000e+01   2.7435000e+01   -3.5397000e+01   -1.4396000e+01
2.9662500e+01   2.7572000e+01   3.5389000e+01   -1.4333000e+01   -3.3776000e+01   1.1405000e-01   -1.2681000e+01   2.7434000e+01   -3.5397000e+01   -1.4396000e+01
2.9675000e+01   2.7571000e+01   3.5389000e+01   -1.4333000e+01   -3.3777000e+01   1.1411000e-01   -1.2682000e+01   2.7433000e+01   -3.5397000e+01   -1.4396000e+01
2.9687500e+01   2.7570000e+01   3.5389000e+01   -1.4333000e+01   -3.3778000e+01   1.1417000e-01   -1.2683000e+01   2.7431000e+01   -3.5397000e+01   -1.4396000e+01
2.9700000e+01   2.7568000e+01   3.5389000e+01   -1.4332000e+01   -3.3780000e+01   1.1423000e-01   -1.2684000e+01   2.7430000e+01   -3.5397000e+01   -1.4396000e+01
2.9712500e+01   2.7567000e+01   3.5389000e+01   -1.4332000e+01   -3.3781000e+01   1.1429000e-01   -1.2685000e+01   2.7429000e+01   -3.5397000e+01   -1.4396000e+01
2.9725000e+01   2.7566000e+01   3.5389000e+01   -1.4332000e+01   -3.3782000e+01   1.1435000e-01   -1.2686000e+01   2.7428000e+01   -3.5397000e+01   -1.4396000e+01
2.9737500e+01   2.7565000e+01   3.5389000e+01   -1.4332000e+01   -3.3783000e+01   1.1441000e-01   -1.2687000e+01   2.7426000e+01   -3.5397000e+01   -1.4396000e+01
2.9750000e+01   2.7564000e+01   3.5389000e+01   -1.4332000e+01   -3.3785000e+01   1.1447000e-01   -1.2688000e+01   2.7425000e+01   -3.5397000e+01   -1.4396000e+01
2.9762500e+01   2.7562000e+01   3.5389000e+01   -1.4332000e+01   -3.3786000e+01   1.1453000e-01   -1.2688000e+01   2.7424000e+01   -3.5397000e+01   -1.4396000e+01
2.9775000e+01   2.7561000e+01   3.5389000e+01   -1.4331000e+01   -3.3787000e+01   1.1459000e-01   -1.2689000e+01   2.7422000e+01   -3.5397000e+01   -1.4396000e+01
2.9787500e+01   2.7560000e+01   3.5389000e+01   -1.4331000e+01   -3.3789000e+01   1.1465000e-01   -1.2690000e+01   2.7421000e+01   -3.5397000e+01   -1.4396000e+01
2.9800000e+01   2.7558000e+01   3.5389000e+01   -1.4331000e+01   -3.3790000e+01   1.1470000e-01   -1.2691000e+01   2.7420000e+01   -3.5397000e+01   -1.4396000e+01
2.9812500e+01   2.7557000e+01   3.5389000e+01   -1.4331000e+01   -3.3791000e+01   1.1476000e-01   -1.2692000e+01   2.7418000e+01   -3.5397000e+01   -1.4396000e+01
2.9825000e+01   2.7556000e+01   3.5389000e+01   -1.4331000e+01   -3.3793000e+01   1.1482000e-01   -1.2693000e+01   2.7417000e+01   -3.5397000e+01   -1.4396000e+01
2.9837500e+01   2.7555000e+01   3.5389000e+01   -1.4331000e+01   -3.3794000e+01   1.1488000e-01   -1.2694000e+01   2.7416000e+01   -3.5397000e+01   -1.4396000e+01
2.9850000e+01   2.7553000e+01   3.5389000e+01   -1.4330000e+01   -3.3795000e+01   1.1494000e-01   -1.2695000e+01   2.7414000e+01   -3.5397000e+01   -1.4397000e+01
2.9862500e+01   2.7552000e+01   3.5389000e+01   -1.4330000e+01   -3.3797000e+01   1.1500000e-01   -1.2696000e+01   2.7413000e+01   -3.5397000e+01   -1.4397000e+01
2.9875000e+01   2.7551000e+01   3.5389000e+01   -1.4330000e+01   -3.3798000e+01   1.1506000e-01   -1.2697000e+01   2.7412000e+01   -3.5397000e+01   -1.4397000e+01
2.9887500e+01   2.7549000e+01   3.5389000e+01   -1.4330000e+01   -3.3799000e+01   1.1512000e-01   -1.2698000e+01   2.7410000e+01   -3.5397000e+01   -1.4397000e+01
2.9900000e+01   2.7548000e+01   3.5389000e+01   -1.4330000e+01   -3.3801000e+01   1.1518000e-01   -1.2699000e+01   2.7409000e+01   -3.5397000e+01   -1.4397000e+01
2.9912500e+01   2.7547000e+01   3.5389000e+01   -1.4330000e+01   -3.3802000e+01   1.1524000e-01   -1.2700000e+01   2.7407000e+01   -3.5397000e+01   -1.4397000e+01
2.9925000e+01   2.7545000e+01   3.5389000e+01   -1.4330000e+01   -3.3804000e+01   1.1530000e-01   -1.2700000e+01   2.7406000e+01   -3.5397000e+01   -1.4397000e+01
2.9937500e+01   2.7544000e+01   3.5389000e+01   -1.4330000e+01   -3.3805000e+01   1.1535000e-01   -1.2701000e+01   2.7405000e+01   -3.5397000e+01   -1.4398000e+01
2.9950000e+01   2.7543000e+01   3.5389000e+01   -1.4329000e+01   -3.3806000e+01   1.1541000e-01   -1.2702000e+01   2.7403000e+01   -3.5397000e+01   -1.4398000e+01
2.9962500e+01   2.7541000e+01   3.5389000e+01   -1.4329000e+01   -3.3808000e+01   1.1547000e-01   -1.2703000e+01   2.7402000e+01   -3.5397000e+01   -1.4398000e+01
2.9975000e+01   2.7540000e+01   3.5389000e+01   -1.4329000e+01   -3.3809000e+01   1.1553000e-01   -1.2704000e+01   2.7400000e+01   -3.5397000e+01   -1.4398000e+01
2.9987500e+01   2.7539000e+01   3.5389000e+01   -1.4329000e+01   -3.3811000e+01   1.1559000e-01   -1.2705000e+01   2.7399000e+01   -3.5397000e+01   -1.4398000e+01
3.0000000e+01   2.7537000e+01   3.5389000e+01   -1.4329000e+01   -3.3812000e+01   1.1565000e-01   -1.2706000e+01   2.7398000e+01   -3.5397000e+01   -1.4398000e+01
3.0012500e+01   2.7536000e+01   3.5389000e+01   -1.4329000e+01   -3.3813000e+01   1.1571000e-01   -1.2707000e+01   2.7396000e+01   -3.5397000e+01   -1.4399000e+01
3.0025000e+01   2.7535000e+01   3.5389000e+01   -1.4329000e+01   -3.3815000e+01   1.1577000e-01   -1.2708000e+01   2.7395000e+01   -3.5397000e+01   -1.4399000e+01
3.0037500e+01   2.7533000e+01   3.5389000e+01   -1.4329000e+01   -3.3816000e+01   1.1583000e-01   -1.2709000e+01   2.7393000e+01   -3.5397000e+01   -1.4399000e+01
3.0050000e+01   2.7532000e+01   3.5389000e+01   -1.4329000e+01   -3.3818000e+01   1.1588000e-01   -1.2710000e+01   2.7392000e+01   -3.5397000e+01   -1.4399000e+01
3.0062500e+01   2.7531000e+01   3.5389000e+01   -1.4329000e+01   -3.3819000e+01   1.1594000e-01   -1.2711000e+01   2.7391000e+01   -3.5397000e+01   -1.4400000e+01
3.0075000e+01   2.7529000e+01   3.5389000e+01   -1.4329000e+01   -3.3821000e+01   1.1600000e-01   -1.2712000e+01   2.7389000e+01   -3.5397000e+01   -1.4400000e+01
3.0087500e+01   2.7528000e+01   3.5389000e+01   -1.4329000e+01   -3.3822000e+01   1.1606000e-01   -1.2713000e+01   2.7388000e+01   -3.5397000e+01   -1.4400000e+01
3.0100000e+01   2.7526000e+01   3.5389000e+01   -1.4329000e+01   -3.3823000e+01   1.1612000e-01   -1.2714000e+01   2.7386000e+01   -3.5396000e+01   -1.4400000e+01
3.0112500e+01   2.7525000e+01   3.5389000e+01   -1.4329000e+01   -3.3825000e+01   1.1618000e-01   -1.2715000e+01   2.7385000e+01   -3.5396000e+01   -1.4401000e+01
3.0125000e+01   2.7524000e+01   3.5389000e+01   -1.4329000e+01   -3.3826000e+01   1.1624000e-01   -1.2716000e+01   2.7383000e+01   -3.5396000e+01   -1.4401000e+01
3.0137500e+01   2.7522000e+01   3.5389000e+01   -1.4329000e+01   -3.3828000e+01   1.1630000e-01   -1.2717000e+01   2.7382000e+01   -3.5396000e+01   -1.4401000e+01
3.0150000e+01   2.7521000e+01   3.5389000e+01   -1.4329000e+01   -3.3829000e+01   1.1635000e-01   -1.2718000e+01   2.7380000e+01   -3.5396000e+01   -1.4401000e+01
3.0162500e+01   2.7519000e+01   3.5389000e+01   -1.4329000e+01   -3.3831000e+01   1.1641000e-01   -1.2719000e+01   2.7379000e+01   -3.5396000e+01   -1.4402000e+01
3.0175000e+01   2.7518000e+01   3.5389000e+01   -1.4329000e+01   -3.3832000e+01   1.1647000e-01   -1.2720000e+01   2.7377000e+01   -3.5396000e+01   -1.4402000e+01
3.0187500e+01   2.7517000e+01   3.5389000e+01   -1.4329000e+01   -3.3834000e+01   1.1653000e-01   -1.2721000e+01   2.7376000e+01   -3.5396000e+01   -1.4402000e+01
3.0200000e+01   2.7515000e+01   3.5389000e+01   -1.4329000e+01   -3.3835000e+01   1.1659000e-01   -1.2722000e+01   2.7374000e+01   -3.5396000e+01   -1.4403000e+01
3.0212500e+01   2.7514000e+01   3.5389000e+01   -1.4329000e+01   -3.3837000e+01   1.1665000e-01   -1.2723000e+01   2.7373000e+01   -3.5396000e+01   -1.4403000e+01
3.0225000e+01   2.7512000e+01   3.5389000e+01   -1.4329000e+01   -3.3838000e+01   1.1671000e-01   -1.2724000e+01   2.7371000e+01   -3.5396000e+01   -1.4403000e+01
3.0237500e+01   2.7511000e+01   3.5389000e+01   -1.4329000e+01   -3.3839000e+01   1.1677000e-01   -1.2725000e+01   2.7370000e+01   -3.5396000e+01   -1.4404000e+01
3.0250000e+01   2.7509000e+01   3.5389000e+01   -1.4329000e+01   -3.3841000e+01   1.1683000e-01   -1.2726000e+01   2.7369000e+01   -3.5396000e+01   -1.4404000e+01
3.0262500e+01   2.7508000e+01   3.5389000e+01   -1.4329000e+01   -3.3842000e+01   1.1688000e-01   -1.2727000e+01   2.7367000e+01   -3.5396000e+01   -1.4404000e+01
3.0275000e+01   2.7507000e+01   3.5389000e+01   -1.4329000e+01   -3.3844000e+01   1.1694000e-01   -1.2728000e+01   2.7366000e+01   -3.5396000e+01   -1.4405000e+01
3.0287500e+01   2.7505000e+01   3.5390000e+01   -1.4329000e+01   -3.3845000e+01   1.1700000e-01   -1.2729000e+01   2.7364000e+01   -3.5396000e+01   -1.4405000e+01
3.0300000e+01   2.7504000e+01   3.5390000e+01   -1.4329000e+01   -3.3847000e+01   1.1706000e-01   -1.2730000e+01   2.7363000e+01   -3.5396000e+01   -1.4405000e+01
3.0312500e+01   2.7502000e+01   3.5390000e+01   -1.4330000e+01   -3.3848000e+01   1.1712000e-01   -1.2731000e+01   2.7361000e+01   -3.5396000e+01   -1.4406000e+01
3.0325000e+01   2.7501000e+01   3.5390000e+01   -1.4330000e+01   -3.3850000e+01   1.1718000e-01   -1.2732000e+01   2.7360000e+01   -3.5396000e+01   -1.4406000e+01
3.0337500e+01   2.7499000e+01   3.5390000e+01   -1.4330000e+01   -3.3851000e+01   1.1724000e-01   -1.2733000e+01   2.7358000e+01   -3.5396000e+01   -1.4407000e+01
3.0350000e+01   2.7498000e+01   3.5390000e+01   -1.4330000e+01   -3.3853000e+01   1.1730000e-01   -1.2734000e+01   2.7357000e+01   -3.5396000e+01   -1.4407000e+01
3.0362500e+01   2.7497000e+01   3.5390000e+01   -1.4330000e+01   -3.3854000e+01   1.1736000e-01   -1.2735000e+01   2.7355000e+01   -3.5396000e+01   -1.4407000e+01
3.0375000e+01   2.7495000e+01   3.5390000e+01   -1.4330000e+01   -3.3856000e+01   1.1741000e-01   -1.2736000e+01   2.7354000e+01   -3.5396000e+01   -1.4408000e+01
3.0387500e+01   2.7494000e+01   3.5390000e+01   -1.4330000e+01   -3.3857000e+01   1.1747000e-01   -1.2737000e+01   2.7352000e+01   -3.5396000e+01   -1.4408000e+01
3.0400000e+01   2.7492000e+01   3.5390000e+01   -1.4330000e+01   -3.3859000e+01   1.1753000e-01   -1.2738000e+01   2.7351000e+01   -3.5396000e+01   -1.4409000e+01
3.0412500e+01   2.7491000e+01   3.5390000e+01   -1.4331000e+01   -3.3860000e+01   1.1759000e-01   -1.2739000e+01   2.7349000e+01   -3.5396000e+01   -1.4409000e+01
3.0425000e+01   2.7489000e+01   3.5390000e+01   -1.4331000e+01   -3.3862000e+01   1.1765000e-01   -1.2740000e+01   2.7348000e+01   -3.5396000e+01   -1.4410000e+01
3.0437500e+01   2.7488000e+01   3.5390000e+01   -1.4331000e+01   -3.3863000e+01   1.1771000e-01   -1.2741000e+01   2.7346000e+01   -3.5396000e+01   -1.4410000e+01
3.0450000e+01   2.7486000e+01   3.5390000e+01   -1.4331000e+01   -3.3865000e+01   1.1777000e-01   -1.2742000e+01   2.7345000e+01   -3.5396000e+01   -1.4410000e+01
3.0462500e+01   2.7485000e+01   3.5390000e+01   -1.4331000e+01   -3.3866000e+01   1.1783000e-01   -1.2743000e+01   2.7343000e+01   -3.5396000e+01   -1.4411000e+01
3.0475000e+01   2.7484000e+01   3.5390000e+01   -1.4331000e+01   -3.3868000e+01   1.1789000e-01   -1.2744000e+01   2.7341000e+01   -3.5396000e+01   -1.4411000e+01
3.0487500e+01   2.7482000e+01   3.5390000e+01   -1.4332000e+01   -3.3869000e+01   1.1795000e-01   -1.2745000e+01   2.7340000e+01   -3.5396000e+01   -1.4412000e+01
3.0500000e+01   2.7481000e+01   3.5390000e+01   -1.4332000e+01   -3.3871000e+01   1.1801000e-01   -1.2746000e+01   2.7338000e+01   -3.5396000e+01   -1.4412000e+01
3.0512500e+01   2.7479000e+01   3.5390000e+01   -1.4332000e+01   -3.3872000e+01   1.1806000e-01   -1.2747000e+01   2.7337000e+01   -3.5396000e+01   -1.4413000e+01
3.0525000e+01   2.7478000e+01   3.5390000e+01   -1.4332000e+01   -3.3874000e+01   1.1812000e-01   -1.2748000e+01   2.7335000e+01   -3.5396000e+01   -1.4413000e+01
3.0537500e+01   2.7476000e+01   3.5390000e+01   -1.4332000e+01   -3.3875000e+01   1.1818000e-01   -1.2749000e+01   2.7334000e+01   -3.5396000e+01   -1.4414000e+01
3.0550000e+01   2.7475000e+01   3.5390000e+01   -1.4333000e+01   -3.3877000e+01   1.1824000e-01   -1.2750000e+01   2.7332000e+01   -3.5396000e+01   -1.4414000e+01
3.0562500e+01   2.7473000e+01   3.5390000e+01   -1.4333000e+01   -3.3878000e+01   1.1830000e-01   -1.2751000e+01   2.7331000e+01   -3.5396000e+01   -1.4415000e+01
3.0575000e+01   2.7472000e+01   3.5390000e+01   -1.4333000e+01   -3.3880000e+01   1.1836000e-01   -1.2752000e+01   2.7329000e+01   -3.5396000e+01   -1.4415000e+01
3.0587500e+01   2.7470000e+01   3.5390000e+01   -1.4333000e+01   -3.3881000e+01   1.1842000e-01   -1.2753000e+01   2.7328000e+01   -3.5396000e+01   -1.4416000e+01
3.0600000e+01   2.7469000e+01   3.5390000e+01   -1.4334000e+01   -3.3883000e+01   1.1848000e-01   -1.2754000e+01   2.7326000e+01   -3.5396000e+01   -1.4417000e+01
3.0612500e+01   2.7468000e+01   3.5390000e+01   -1.4334000e+01   -3.3884000e+01   1.1854000e-01   -1.2755000e+01   2.7325000e+01   -3.5396000e+01   -1.4417000e+01
3.0625000e+01   2.7466000e+01   3.5390000e+01   -1.4334000e+01   -3.3886000e+01   1.1860000e-01   -1.2756000e+01   2.7323000e+01   -3.5396000e+01   -1.4418000e+01
3.0637500e+01   2.7465000e+01   3.5390000e+01   -1.4335000e+01   -3.3887000e+01   1.1866000e-01   -1.2757000e+01   2.7322000e+01   -3.5396000e+01   -1.4418000e+01
3.0650000e+01   2.7463000e+01   3.5390000e+01   -1.4335000e+01   -3.3889000e+01   1.1872000e-01   -1.2758000e+01   2.7320000e+01   -3.5396000e+01   -1.4419000e+01
3.0662500e+01   2.7462000e+01   3.5390000e+01   -1.4335000e+01   -3.3890000e+01   1.1878000e-01   -1.2759000e+01   2.7319000e+01   -3.5396000e+01   -1.4419000e+01
3.0675000e+01   2.7460000e+01   3.5390000e+01   -1.4335000e+01   -3.3892000e+01   1.1883000e-01   -1.2760000e+01   2.7317000e+01   -3.5396000e+01   -1.4420000e+01
3.0687500e+01   2.7459000e+01   3.5390000e+01   -1.4336000e+01   -3.3893000e+01   1.1889000e-01   -1.2761000e+01   2.7316000e+01   -3.5396000e+01   -1.4421000e+01
3.0700000e+01   2.7457000e+01   3.5390000e+01   -1.4336000e+01   -3.3895000e+01   1.1895000e-01   -1.2762000e+01   2.7314000e+01   -3.5396000e+01   -1.4421000e+01
3.0712500e+01   2.7456000e+01   3.5390000e+01   -1.4336000e+01   -3.3896000e+01   1.1901000e-01   -1.2763000e+01   2.7313000e+01   -3.5396000e+01   -1.4422000e+01
3.0725000e+01   2.7454000e+01   3.5390000e+01   -1.4337000e+01   -3.3898000e+01   1.1907000e-01   -1.2764000e+01   2.7311000e+01   -3.5396000e+01   -1.4422000e+01
3.0737500e+01   2.7453000e+01   3.5390000e+01   -1.4337000e+01   -3.3899000e+01   1.1913000e-01   -1.2765000e+01   2.7310000e+01   -3.5396000e+01   -1.4423000e+01
3.0750000e+01   2.7452000e+01   3.5390000e+01   -1.4337000e+01   -3.3901000e+01   1.1919000e-01   -1.2766000e+01   2.7308000e+01   -3.5396000e+01   -1.4424000e+01
3.0762500e+01   2.7450000e+01   3.5390000e+01   -1.4338000e+01   -3.3902000e+01   1.1925000e-01   -1.2767000e+01   2.7307000e+01   -3.5396000e+01   -1.4424000e+01
3.0775000e+01   2.7449000e+01   3.5390000e+01   -1.4338000e+01   -3.3904000e+01   1.1931000e-01   -1.2768000e+01   2.7305000e+01   -3.5396000e+01   -1.4425000e+01
3.0787500e+01   2.7447000e+01   3.5390000e+01   -1.4339000e+01   -3.3905000e+01   1.1937000e-01   -1.2769000e+01   2.7304000e+01   -3.5396000e+01   -1.4426000e+01
3.0800000e+01   2.7446000e+01   3.5390000e+01   -1.4339000e+01   -3.3907000e+01   1.1943000e-01   -1.2770000e+01   2.7302000e+01   -3.5396000e+01   -1.4426000e+01
3.0812500e+01   2.7444000e+01   3.5390000e+01   -1.4339000e+01   -3.3908000e+01   1.1949000e-01   -1.2771000e+01   2.7301000e+01   -3.5396000e+01   -1.4427000e+01
3.0825000e+01   2.7443000e+01   3.5390000e+01   -1.4340000e+01   -3.3910000e+01   1.1954000e-01   -1.2772000e+01   2.7299000e+01   -3.5396000e+01   -1.4428000e+01
3.0837500e+01   2.7442000e+01   3.5390000e+01   -1.4340000e+01   -3.3911000e+01   1.1960000e-01   -1.2773000e+01   2.7298000e+01   -3.5396000e+01   -1.4428000e+01
3.0850000e+01   2.7440000e+01   3.5390000e+01   -1.4341000e+01   -3.3913000e+01   1.1966000e-01   -1.2774000e+01   2.7296000e+01   -3.5396000e+01   -1.4429000e+01
3.0862500e+01   2.7439000e+01   3.5390000e+01   -1.4341000e+01   -3.3914000e+01   1.1972000e-01   -1.2775000e+01   2.7295000e+01   -3.5396000e+01   -1.4430000e+01
3.0875000e+01   2.7437000e+01   3.5390000e+01   -1.4341000e+01   -3.3915000e+01   1.1978000e-01   -1.2777000e+01   2.7293000e+01   -3.5396000e+01   -1.4430000e+01
3.0887500e+01   2.7436000e+01   3.5390000e+01   -1.4342000e+01   -3.3917000e+01   1.1984000e-01   -1.2778000e+01   2.7292000e+01   -3.5396000e+01   -1.4431000e+01
3.0900000e+01   2.7434000e+01   3.5390000e+01   -1.4342000e+01   -3.3918000e+01   1.1990000e-01   -1.2779000e+01   2.7290000e+01   -3.5396000e+01   -1.4432000e+01
3.0912500e+01   2.7433000e+01   3.5390000e+01   -1.4343000e+01   -3.3920000e+01   1.1996000e-01   -1.2780000e+01   2.7289000e+01   -3.5396000e+01   -1.4432000e+01
3.0925000e+01   2.7432000e+01   3.5390000e+01   -1.4343000e+01   -3.3921000e+01   1.2002000e-01   -1.2781000e+01   2.7287000e+01   -3.5396000e+01   -1.4433000e+01
3.0937500e+01   2.7430000e+01   3.5390000e+01   -1.4344000e+01   -3.3923000e+01   1.2008000e-01   -1.2782000e+01   2.7286000e+01   -3.5396000e+01   -1.4434000e+01
3.0950000e+01   2.7429000e+01   3.5390000e+01   -1.4344000e+01   -3.3924000e+01   1.2014000e-01   -1.2783000e+01   2.7285000e+01   -3.5396000e+01   -1.4435000e+01
3.0962500e+01   2.7427000e+01   3.5390000e+01   -1.4345000e+01   -3.3926000e+01   1.2019000e-01   -1.2784000e+01   2.7283000e+01   -3.5396000e+01   -1.4435000e+01
3.0975000e+01   2.7426000e+01   3.5390000e+01   -1.4345000e+01   -3.3927000e+01   1.2025000e-01   -1.2785000e+01   2.7282000e+01   -3.5396000e+01   -1.4436000e+01
3.0987500e+01   2.7424000e+01   3.5390000e+01   -1.4346000e+01   -3.3929000e+01   1.2031000e-01   -1.2786000e+01   2.7280000e+01   -3.5396000e+01   -1.4437000e+01
3.1000000e+01   2.7423000e+01   3.5390000e+01   -1.4346000e+01   -3.3930000e+01   1.2037000e-01   -1.2787000e+01   2.7279000e+01   -3.5395000e+01   -1.4438000e+01
3.1012500e+01   2.7422000e+01   3.5390000e+01   -1.4347000e+01   -3.3931000e+01   1.2043000e-01   -1.2788000e+01   2.7277000e+01   -3.5395000e+01   -1.4439000e+01
3.1025000e+01   2.7420000e+01   3.5390000e+01   -1.4347000e+01   -3.3933000e+01   1.2049000e-01   -1.2789000e+01   2.7276000e+01   -3.5395000e+01   -1.4439000e+01
3.1037500e+01   2.7419000e+01   3.5390000e+01   -1.4348000e+01   -3.3934000e+01   1.2055000e-01   -1.2790000e+01   2.7274000e+01   -3.5395000e+01   -1.4440000e+01
3.1050000e+01   2.7418000e+01   3.5390000e+01   -1.4348000e+01   -3.3936000e+01   1.2061000e-01   -1.2791000e+01   2.7273000e+01   -3.5395000e+01   -1.4441000e+01
3.1062500e+01   2.7416000e+01   3.5390000e+01   -1.4349000e+01   -3.3937000e+01   1.2067000e-01   -1.2793000e+01   2.7271000e+01   -3.5395000e+01   -1.4442000e+01
3.1075000e+01   2.7415000e+01   3.5390000e+01   -1.4349000e+01   -3.3939000e+01   1.2073000e-01   -1.2794000e+01   2.7270000e+01   -3.5395000e+01   -1.4443000e+01
3.1087500e+01   2.7413000e+01   3.5390000e+01   -1.4350000e+01   -3.3940000e+01   1.2079000e-01   -1.2795000e+01   2.7269000e+01   -3.5395000e+01   -1.4443000e+01
3.1100000e+01   2.7412000e+01   3.5390000e+01   -1.4350000e+01   -3.3941000e+01   1.2085000e-01   -1.2796000e+01   2.7267000e+01   -3.5395000e+01   -1.4444000e+01
3.1112500e+01   2.7411000e+01   3.5390000e+01   -1.4351000e+01   -3.3943000e+01   1.2091000e-01   -1.2797000e+01   2.7266000e+01   -3.5395000e+01   -1.4445000e+01
3.1125000e+01   2.7409000e+01   3.5390000e+01   -1.4351000e+01   -3.3944000e+01   1.2097000e-01   -1.2798000e+01   2.7264000e+01   -3.5395000e+01   -1.4446000e+01
3.1137500e+01   2.7408000e+01   3.5390000e+01   -1.4352000e+01   -3.3946000e+01   1.2103000e-01   -1.2799000e+01   2.7263000e+01   -3.5395000e+01   -1.4447000e+01
3.1150000e+01   2.7407000e+01   3.5391000e+01   -1.4353000e+01   -3.3947000e+01   1.2109000e-01   -1.2800000e+01   2.7261000e+01   -3.5395000e+01   -1.4448000e+01
3.1162500e+01   2.7405000e+01   3.5391000e+01   -1.4353000e+01   -3.3948000e+01   1.2114000e-01   -1.2801000e+01   2.7260000e+01   -3.5395000e+01   -1.4449000e+01
3.1175000e+01   2.7404000e+01   3.5391000e+01   -1.4354000e+01   -3.3950000e+01   1.2120000e-01   -1.2802000e+01   2.7259000e+01   -3.5395000e+01   -1.4449000e+01
