
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 13-Apr-2026 at 09:08:13.

 
 
 
      Time        FAIRTEN1       LINE1NAPX
       (s)             (N)             (m)
  188.7500   4.4236862E+05   1.0138883E+00
  188.7600   4.4224502E+05   1.0138876E+00
  188.7700   4.4212226E+05   1.0138868E+00
  188.7800   4.4200043E+05   1.0138861E+00
  188.7900   4.4187962E+05   1.0138853E+00
  188.8000   4.4175975E+05   1.0138846E+00
  188.8100   4.4164095E+05   1.0138839E+00
  188.8200   4.4152315E+05   1.0138831E+00
  188.8300   4.4140631E+05   1.0138824E+00
  188.8400   4.4129058E+05   1.0138817E+00
  188.8500   4.4117595E+05   1.0138810E+00
  188.8600   4.4106240E+05   1.0138803E+00
  188.8700   4.4094993E+05   1.0138796E+00
  188.8800   4.4083857E+05   1.0138789E+00
  188.8900   4.4072835E+05   1.0138782E+00
  188.9000   4.4061929E+05   1.0138776E+00
  188.9100   4.4051146E+05   1.0138769E+00
  188.9200   4.4040492E+05   1.0138763E+00
  188.9300   4.4029958E+05   1.0138756E+00
  188.9400   4.4019552E+05   1.0138750E+00
  188.9500   4.4009267E+05   1.0138743E+00
  188.9600   4.3999117E+05   1.0138737E+00
  188.9700   4.3989095E+05   1.0138731E+00
  188.9800   4.3979200E+05   1.0138725E+00
  188.9900   4.3969429E+05   1.0138719E+00
  189.0000   4.3959782E+05   1.0138713E+00
  189.0100   4.3950261E+05   1.0138707E+00
  189.0200   4.3940868E+05   1.0138701E+00
  189.0300   4.3931607E+05   1.0138696E+00
  189.0400   4.3922483E+05   1.0138690E+00
  189.0500   4.3913485E+05   1.0138684E+00
  189.0600   4.3904622E+05   1.0138679E+00
  189.0700   4.3895884E+05   1.0138674E+00
  189.0800   4.3887284E+05   1.0138668E+00
  189.0900   4.3878816E+05   1.0138663E+00
  189.1000   4.3870475E+05   1.0138658E+00
  189.1100   4.3862260E+05   1.0138653E+00
  189.1200   4.3854168E+05   1.0138648E+00
  189.1300   4.3846201E+05   1.0138643E+00
  189.1400   4.3838359E+05   1.0138638E+00
  189.1500   4.3830647E+05   1.0138633E+00
  189.1600   4.3823049E+05   1.0138629E+00
  189.1700   4.3815572E+05   1.0138624E+00
  189.1800   4.3808223E+05   1.0138619E+00
  189.1900   4.3800992E+05   1.0138615E+00
  189.2000   4.3793870E+05   1.0138611E+00
  189.2100   4.3786868E+05   1.0138606E+00
  189.2200   4.3779982E+05   1.0138602E+00
  189.2300   4.3773205E+05   1.0138598E+00
  189.2400   4.3766535E+05   1.0138594E+00
  189.2500   4.3759969E+05   1.0138590E+00
  189.2600   4.3753507E+05   1.0138586E+00
  189.2700   4.3747148E+05   1.0138582E+00
  189.2800   4.3740894E+05   1.0138578E+00
  189.2900   4.3734747E+05   1.0138574E+00
  189.3000   4.3728692E+05   1.0138570E+00
  189.3100   4.3722735E+05   1.0138567E+00
  189.3200   4.3716862E+05   1.0138563E+00
  189.3300   4.3711081E+05   1.0138559E+00
  189.3400   4.3705381E+05   1.0138556E+00
  189.3500   4.3699770E+05   1.0138552E+00
  189.3600   4.3694240E+05   1.0138549E+00
  189.3700   4.3688783E+05   1.0138546E+00
  189.3800   4.3683392E+05   1.0138542E+00
  189.3900   4.3678079E+05   1.0138539E+00
  189.4000   4.3672840E+05   1.0138536E+00
  189.4100   4.3667668E+05   1.0138533E+00
  189.4200   4.3662562E+05   1.0138529E+00
  189.4300   4.3657517E+05   1.0138526E+00
  189.4400   4.3652531E+05   1.0138523E+00
  189.4500   4.3647604E+05   1.0138520E+00
  189.4600   4.3642733E+05   1.0138517E+00
  189.4700   4.3637900E+05   1.0138514E+00
  189.4800   4.3633105E+05   1.0138511E+00
  189.4900   4.3628349E+05   1.0138508E+00
  189.5000   4.3623632E+05   1.0138505E+00
  189.5100   4.3618956E+05   1.0138502E+00
  189.5200   4.3614304E+05   1.0138499E+00
  189.5300   4.3609680E+05   1.0138497E+00
  189.5400   4.3605083E+05   1.0138494E+00
  189.5500   4.3600501E+05   1.0138491E+00
  189.5600   4.3595934E+05   1.0138488E+00
  189.5700   4.3591386E+05   1.0138485E+00
  189.5800   4.3586843E+05   1.0138482E+00
  189.5900   4.3582307E+05   1.0138480E+00
  189.6000   4.3577782E+05   1.0138477E+00
  189.6100   4.3573253E+05   1.0138474E+00
  189.6200   4.3568724E+05   1.0138471E+00
  189.6300   4.3564179E+05   1.0138468E+00
  189.6400   4.3559622E+05   1.0138466E+00
  189.6500   4.3555057E+05   1.0138463E+00
  189.6600   4.3550467E+05   1.0138460E+00
  189.6700   4.3545856E+05   1.0138457E+00
  189.6800   4.3541226E+05   1.0138454E+00
  189.6900   4.3536562E+05   1.0138451E+00
  189.7000   4.3531865E+05   1.0138448E+00
  189.7100   4.3527137E+05   1.0138445E+00
  189.7200   4.3522379E+05   1.0138442E+00
  189.7300   4.3517592E+05   1.0138439E+00
  189.7400   4.3512758E+05   1.0138436E+00
  189.7500   4.3507878E+05   1.0138433E+00
  189.7600   4.3502950E+05   1.0138430E+00
  189.7700   4.3497975E+05   1.0138427E+00
  189.7800   4.3492950E+05   1.0138424E+00
  189.7900   4.3487873E+05   1.0138421E+00
  189.8000   4.3482742E+05   1.0138418E+00
  189.8100   4.3477553E+05   1.0138415E+00
  189.8200   4.3472302E+05   1.0138411E+00
  189.8300   4.3466986E+05   1.0138408E+00
  189.8400   4.3461598E+05   1.0138405E+00
  189.8500   4.3456151E+05   1.0138401E+00
  189.8600   4.3450637E+05   1.0138398E+00
  189.8700   4.3445050E+05   1.0138394E+00
  189.8800   4.3439381E+05   1.0138391E+00
  189.8900   4.3433639E+05   1.0138387E+00
  189.9000   4.3427813E+05   1.0138384E+00
  189.9100   4.3421912E+05   1.0138380E+00
  189.9200   4.3415923E+05   1.0138376E+00
  189.9300   4.3409852E+05   1.0138373E+00
  189.9400   4.3403703E+05   1.0138369E+00
  189.9500   4.3397479E+05   1.0138365E+00
  189.9600   4.3391166E+05   1.0138361E+00
  189.9700   4.3384765E+05   1.0138357E+00
  189.9800   4.3378276E+05   1.0138353E+00
  189.9900   4.3371701E+05   1.0138349E+00
  190.0000   4.3365036E+05   1.0138345E+00
  190.0100   4.3358281E+05   1.0138341E+00
  190.0200   4.3351432E+05   1.0138337E+00
  190.0300   4.3344504E+05   1.0138332E+00
  190.0400   4.3337490E+05   1.0138328E+00
  190.0500   4.3330386E+05   1.0138324E+00
  190.0600   4.3323201E+05   1.0138319E+00
  190.0700   4.3315929E+05   1.0138315E+00
  190.0800   4.3308579E+05   1.0138310E+00
  190.0900   4.3301140E+05   1.0138306E+00
  190.1000   4.3293620E+05   1.0138301E+00
  190.1100   4.3286007E+05   1.0138296E+00
  190.1200   4.3278307E+05   1.0138291E+00
  190.1300   4.3270525E+05   1.0138287E+00
  190.1400   4.3262664E+05   1.0138282E+00
  190.1500   4.3254726E+05   1.0138277E+00
  190.1600   4.3246713E+05   1.0138272E+00
  190.1700   4.3238628E+05   1.0138267E+00
  190.1800   4.3230468E+05   1.0138262E+00
  190.1900   4.3222235E+05   1.0138257E+00
  190.2000   4.3213926E+05   1.0138252E+00
  190.2100   4.3205558E+05   1.0138247E+00
  190.2200   4.3197127E+05   1.0138241E+00
  190.2300   4.3188629E+05   1.0138236E+00
  190.2400   4.3180079E+05   1.0138231E+00
  190.2500   4.3171472E+05   1.0138225E+00
  190.2600   4.3162819E+05   1.0138220E+00
  190.2700   4.3154116E+05   1.0138215E+00
  190.2800   4.3145372E+05   1.0138209E+00
  190.2900   4.3136582E+05   1.0138204E+00
  190.3000   4.3127755E+05   1.0138199E+00
  190.3100   4.3118901E+05   1.0138193E+00
  190.3200   4.3110013E+05   1.0138188E+00
  190.3300   4.3101099E+05   1.0138182E+00
  190.3400   4.3092169E+05   1.0138177E+00
  190.3500   4.3083213E+05   1.0138171E+00
  190.3600   4.3074240E+05   1.0138165E+00
  190.3700   4.3065259E+05   1.0138160E+00
  190.3800   4.3056276E+05   1.0138154E+00
  190.3900   4.3047302E+05   1.0138149E+00
  190.4000   4.3038344E+05   1.0138143E+00
  190.4100   4.3029392E+05   1.0138138E+00
  190.4200   4.3020455E+05   1.0138132E+00
  190.4300   4.3011542E+05   1.0138127E+00
  190.4400   4.3002662E+05   1.0138121E+00
  190.4500   4.2993824E+05   1.0138116E+00
  190.4600   4.2985020E+05   1.0138110E+00
  190.4700   4.2976261E+05   1.0138105E+00
  190.4800   4.2967555E+05   1.0138100E+00
  190.4900   4.2958916E+05   1.0138094E+00
  190.5000   4.2950337E+05   1.0138089E+00
  190.5100   4.2941830E+05   1.0138084E+00
  190.5200   4.2933410E+05   1.0138078E+00
  190.5300   4.2925071E+05   1.0138073E+00
  190.5400   4.2916830E+05   1.0138068E+00
  190.5500   4.2908685E+05   1.0138063E+00
  190.5600   4.2900653E+05   1.0138058E+00
  190.5700   4.2892734E+05   1.0138053E+00
  190.5800   4.2884931E+05   1.0138048E+00
  190.5900   4.2877265E+05   1.0138044E+00
  190.6000   4.2869740E+05   1.0138039E+00
  190.6100   4.2862362E+05   1.0138034E+00
  190.6200   4.2855140E+05   1.0138030E+00
  190.6300   4.2848082E+05   1.0138026E+00
  190.6400   4.2841200E+05   1.0138021E+00
  190.6500   4.2834489E+05   1.0138017E+00
  190.6600   4.2827964E+05   1.0138013E+00
  190.6700   4.2821642E+05   1.0138009E+00
  190.6800   4.2815525E+05   1.0138005E+00
  190.6900   4.2809616E+05   1.0138002E+00
  190.7000   4.2803920E+05   1.0137998E+00
  190.7100   4.2798447E+05   1.0137995E+00
  190.7200   4.2793206E+05   1.0137991E+00
  190.7300   4.2788211E+05   1.0137988E+00
  190.7400   4.2783479E+05   1.0137985E+00
  190.7500   4.2779008E+05   1.0137983E+00
  190.7600   4.2774804E+05   1.0137980E+00
  190.7700   4.2770891E+05   1.0137978E+00
  190.7800   4.2767260E+05   1.0137975E+00
  190.7900   4.2763925E+05   1.0137973E+00
  190.8000   4.2760901E+05   1.0137971E+00
  190.8100   4.2758190E+05   1.0137969E+00
  190.8200   4.2755815E+05   1.0137968E+00
  190.8300   4.2753785E+05   1.0137967E+00
  190.8400   4.2752094E+05   1.0137966E+00
  190.8500   4.2750759E+05   1.0137965E+00
  190.8600   4.2749780E+05   1.0137964E+00
  190.8700   4.2749184E+05   1.0137964E+00
  190.8800   4.2748960E+05   1.0137963E+00
  190.8900   4.2749124E+05   1.0137963E+00
  190.9000   4.2749695E+05   1.0137964E+00
  190.9100   4.2750677E+05   1.0137964E+00
  190.9200   4.2752080E+05   1.0137965E+00
  190.9300   4.2753919E+05   1.0137966E+00
  190.9400   4.2756193E+05   1.0137967E+00
  190.9500   4.2758909E+05   1.0137969E+00
  190.9600   4.2762078E+05   1.0137971E+00
  190.9700   4.2765714E+05   1.0137973E+00
  190.9800   4.2769821E+05   1.0137975E+00
  190.9900   4.2774407E+05   1.0137978E+00
  191.0000   4.2779484E+05   1.0137981E+00
  191.0100   4.2785054E+05   1.0137984E+00
  191.0200   4.2791140E+05   1.0137988E+00
  191.0300   4.2797736E+05   1.0137992E+00
  191.0400   4.2804859E+05   1.0137996E+00
  191.0500   4.2812514E+05   1.0138001E+00
  191.0600   4.2820712E+05   1.0138006E+00
  191.0700   4.2829471E+05   1.0138011E+00
  191.0800   4.2838795E+05   1.0138017E+00
  191.0900   4.2848695E+05   1.0138023E+00
  191.1000   4.2859171E+05   1.0138029E+00
  191.1100   4.2870229E+05   1.0138036E+00
  191.1200   4.2881881E+05   1.0138043E+00
  191.1300   4.2894128E+05   1.0138050E+00
  191.1400   4.2906978E+05   1.0138058E+00
  191.1500   4.2920444E+05   1.0138066E+00
  191.1600   4.2934530E+05   1.0138075E+00
  191.1700   4.2949244E+05   1.0138084E+00
  191.1800   4.2964605E+05   1.0138093E+00
  191.1900   4.2980617E+05   1.0138103E+00
  191.2000   4.2997275E+05   1.0138113E+00
  191.2100   4.3014599E+05   1.0138123E+00
  191.2200   4.3032599E+05   1.0138134E+00
  191.2300   4.3051273E+05   1.0138145E+00
  191.2400   4.3070628E+05   1.0138157E+00
  191.2500   4.3090677E+05   1.0138169E+00
  191.2600   4.3111423E+05   1.0138182E+00
  191.2700   4.3132877E+05   1.0138195E+00
  191.2800   4.3155040E+05   1.0138209E+00
  191.2900   4.3177921E+05   1.0138222E+00
  191.3000   4.3201518E+05   1.0138237E+00
  191.3100   4.3225837E+05   1.0138252E+00
  191.3200   4.3250893E+05   1.0138267E+00
  191.3300   4.3276691E+05   1.0138283E+00
  191.3400   4.3303224E+05   1.0138299E+00
  191.3500   4.3330495E+05   1.0138315E+00
  191.3600   4.3358516E+05   1.0138332E+00
  191.3700   4.3387286E+05   1.0138350E+00
  191.3800   4.3416817E+05   1.0138368E+00
  191.3900   4.3447106E+05   1.0138386E+00
  191.4000   4.3478163E+05   1.0138405E+00
  191.4100   4.3509986E+05   1.0138425E+00
  191.4200   4.3542581E+05   1.0138444E+00
  191.4300   4.3575947E+05   1.0138465E+00
  191.4400   4.3610089E+05   1.0138486E+00
  191.4500   4.3645021E+05   1.0138507E+00
  191.4600   4.3680732E+05   1.0138529E+00
  191.4700   4.3717234E+05   1.0138551E+00
  191.4800   4.3754532E+05   1.0138574E+00
  191.4900   4.3792622E+05   1.0138597E+00
  191.5000   4.3831507E+05   1.0138621E+00
  191.5100   4.3871182E+05   1.0138645E+00
  191.5200   4.3911651E+05   1.0138669E+00
  191.5300   4.3952925E+05   1.0138695E+00
  191.5400   4.3994991E+05   1.0138720E+00
  191.5500   4.4037859E+05   1.0138746E+00
  191.5600   4.4081532E+05   1.0138773E+00
  191.5700   4.4126005E+05   1.0138800E+00
  191.5800   4.4171279E+05   1.0138828E+00
  191.5900   4.4217347E+05   1.0138856E+00
  191.6000   4.4264211E+05   1.0138885E+00
  191.6100   4.4311883E+05   1.0138914E+00
  191.6200   4.4360345E+05   1.0138943E+00
  191.6300   4.4409608E+05   1.0138973E+00
  191.6400   4.4459673E+05   1.0139004E+00
  191.6500   4.4510532E+05   1.0139035E+00
  191.6600   4.4562187E+05   1.0139066E+00
  191.6700   4.4614627E+05   1.0139098E+00
  191.6800   4.4667855E+05   1.0139131E+00
  191.6900   4.4721859E+05   1.0139164E+00
  191.7000   4.4776641E+05   1.0139197E+00
  191.7100   4.4832208E+05   1.0139231E+00
  191.7200   4.4888558E+05   1.0139266E+00
  191.7300   4.4945681E+05   1.0139301E+00
  191.7400   4.5003575E+05   1.0139336E+00
  191.7500   4.5062229E+05   1.0139372E+00
  191.7600   4.5121638E+05   1.0139408E+00
  191.7700   4.5181809E+05   1.0139445E+00
  191.7800   4.5242735E+05   1.0139482E+00
  191.7900   4.5304405E+05   1.0139520E+00
  191.8000   4.5366810E+05   1.0139558E+00
  191.8100   4.5429954E+05   1.0139596E+00
  191.8200   4.5493829E+05   1.0139635E+00
  191.8300   4.5558436E+05   1.0139675E+00
  191.8400   4.5623763E+05   1.0139715E+00
  191.8500   4.5689812E+05   1.0139755E+00
  191.8600   4.5756568E+05   1.0139796E+00
  191.8700   4.5824029E+05   1.0139837E+00
  191.8800   4.5892181E+05   1.0139879E+00
  191.8900   4.5961017E+05   1.0139921E+00
  191.9000   4.6030539E+05   1.0139963E+00
  191.9100   4.6100736E+05   1.0140006E+00
  191.9200   4.6171590E+05   1.0140050E+00
  191.9300   4.6243106E+05   1.0140093E+00
  191.9400   4.6315260E+05   1.0140137E+00
  191.9500   4.6388055E+05   1.0140182E+00
  191.9600   4.6461481E+05   1.0140227E+00
  191.9700   4.6535518E+05   1.0140272E+00
  191.9800   4.6610170E+05   1.0140318E+00
  191.9900   4.6685432E+05   1.0140364E+00
  192.0000   4.6761286E+05   1.0140410E+00
  192.0100   4.6837720E+05   1.0140457E+00
  192.0200   4.6914729E+05   1.0140504E+00
  192.0300   4.6992297E+05   1.0140551E+00
  192.0400   4.7070413E+05   1.0140599E+00
  192.0500   4.7149074E+05   1.0140647E+00
  192.0600   4.7228262E+05   1.0140696E+00
  192.0700   4.7307969E+05   1.0140744E+00
  192.0800   4.7388188E+05   1.0140793E+00
  192.0900   4.7468904E+05   1.0140843E+00
  192.1000   4.7550104E+05   1.0140893E+00
  192.1100   4.7631783E+05   1.0140942E+00
  192.1200   4.7713921E+05   1.0140993E+00
  192.1300   4.7796506E+05   1.0141043E+00
  192.1400   4.7879528E+05   1.0141094E+00
  192.1500   4.7962983E+05   1.0141145E+00
  192.1600   4.8046855E+05   1.0141196E+00
  192.1700   4.8131131E+05   1.0141248E+00
  192.1800   4.8215802E+05   1.0141300E+00
  192.1900   4.8300848E+05   1.0141352E+00
  192.2000   4.8386269E+05   1.0141404E+00
  192.2100   4.8472052E+05   1.0141457E+00
  192.2200   4.8558168E+05   1.0141509E+00
  192.2300   4.8644614E+05   1.0141562E+00
  192.2400   4.8731369E+05   1.0141615E+00
  192.2500   4.8818434E+05   1.0141669E+00
  192.2600   4.8905796E+05   1.0141722E+00
  192.2700   4.8993429E+05   1.0141776E+00
  192.2800   4.9081324E+05   1.0141829E+00
  192.2900   4.9169461E+05   1.0141883E+00
  192.3000   4.9257839E+05   1.0141938E+00
  192.3100   4.9346440E+05   1.0141992E+00
  192.3200   4.9435252E+05   1.0142046E+00
  192.3300   4.9524263E+05   1.0142101E+00
  192.3400   4.9613463E+05   1.0142155E+00
  192.3500   4.9702827E+05   1.0142210E+00
  192.3600   4.9792351E+05   1.0142265E+00
  192.3700   4.9882012E+05   1.0142320E+00
  192.3800   4.9971790E+05   1.0142375E+00
  192.3900   5.0061686E+05   1.0142430E+00
  192.4000   5.0151681E+05   1.0142485E+00
  192.4100   5.0241760E+05   1.0142540E+00
  192.4200   5.0331907E+05   1.0142595E+00
  192.4300   5.0422108E+05   1.0142650E+00
  192.4400   5.0512350E+05   1.0142706E+00
  192.4500   5.0602618E+05   1.0142761E+00
  192.4600   5.0692901E+05   1.0142816E+00
  192.4700   5.0783184E+05   1.0142872E+00
  192.4800   5.0873457E+05   1.0142927E+00
  192.4900   5.0963705E+05   1.0142982E+00
  192.5000   5.1053916E+05   1.0143037E+00
  192.5100   5.1144076E+05   1.0143093E+00
  192.5200   5.1234173E+05   1.0143148E+00
  192.5300   5.1324190E+05   1.0143203E+00
  192.5400   5.1414113E+05   1.0143258E+00
  192.5500   5.1503925E+05   1.0143313E+00
  192.5600   5.1593608E+05   1.0143368E+00
  192.5700   5.1683163E+05   1.0143423E+00
  192.5800   5.1772568E+05   1.0143478E+00
  192.5900   5.1861801E+05   1.0143532E+00
  192.6000   5.1950858E+05   1.0143587E+00
  192.6100   5.2039729E+05   1.0143641E+00
  192.6200   5.2128388E+05   1.0143696E+00
  192.6300   5.2216822E+05   1.0143750E+00
  192.6400   5.2305035E+05   1.0143804E+00
  192.6500   5.2393010E+05   1.0143858E+00
  192.6600   5.2480728E+05   1.0143912E+00
  192.6700   5.2568185E+05   1.0143965E+00
  192.6800   5.2655356E+05   1.0144019E+00
  192.6900   5.2742230E+05   1.0144072E+00
  192.7000   5.2828794E+05   1.0144125E+00
  192.7100   5.2915050E+05   1.0144178E+00
  192.7200   5.3000977E+05   1.0144231E+00
  192.7300   5.3086570E+05   1.0144283E+00
  192.7400   5.3171820E+05   1.0144336E+00
  192.7500   5.3256713E+05   1.0144388E+00
  192.7600   5.3341232E+05   1.0144439E+00
  192.7700   5.3425375E+05   1.0144491E+00
  192.7800   5.3509116E+05   1.0144542E+00
  192.7900   5.3592445E+05   1.0144594E+00
  192.8000   5.3675362E+05   1.0144644E+00
  192.8100   5.3757847E+05   1.0144695E+00
  192.8200   5.3839894E+05   1.0144745E+00
  192.8300   5.3921490E+05   1.0144795E+00
  192.8400   5.4002636E+05   1.0144845E+00
  192.8500   5.4083311E+05   1.0144895E+00
  192.8600   5.4163505E+05   1.0144944E+00
  192.8700   5.4243223E+05   1.0144993E+00
  192.8800   5.4322444E+05   1.0145041E+00
  192.8900   5.4401162E+05   1.0145090E+00
  192.9000   5.4479364E+05   1.0145138E+00
  192.9100   5.4557051E+05   1.0145185E+00
  192.9200   5.4634217E+05   1.0145233E+00
  192.9300   5.4710850E+05   1.0145280E+00
  192.9400   5.4786934E+05   1.0145327E+00
  192.9500   5.4862462E+05   1.0145373E+00
  192.9600   5.4937442E+05   1.0145419E+00
  192.9700   5.5011856E+05   1.0145465E+00
  192.9800   5.5085699E+05   1.0145510E+00
  192.9900   5.5158959E+05   1.0145555E+00
  193.0000   5.5231636E+05   1.0145600E+00
  193.0100   5.5303723E+05   1.0145644E+00
  193.0200   5.5375226E+05   1.0145688E+00
  193.0300   5.5446125E+05   1.0145731E+00
  193.0400   5.5516412E+05   1.0145775E+00
  193.0500   5.5586090E+05   1.0145817E+00
  193.0600   5.5655155E+05   1.0145860E+00
  193.0700   5.5723599E+05   1.0145902E+00
  193.0800   5.5791421E+05   1.0145944E+00
  193.0900   5.5858617E+05   1.0145985E+00
  193.1000   5.5925191E+05   1.0146026E+00
  193.1100   5.5991124E+05   1.0146066E+00
  193.1200   5.6056425E+05   1.0146107E+00
  193.1300   5.6121080E+05   1.0146146E+00
  193.1400   5.6185101E+05   1.0146186E+00
  193.1500   5.6248478E+05   1.0146225E+00
  193.1600   5.6311210E+05   1.0146263E+00
  193.1700   5.6373289E+05   1.0146301E+00
  193.1800   5.6434718E+05   1.0146339E+00
  193.1900   5.6495494E+05   1.0146377E+00
  193.2000   5.6555624E+05   1.0146414E+00
  193.2100   5.6615107E+05   1.0146450E+00
  193.2200   5.6673936E+05   1.0146486E+00
  193.2300   5.6732116E+05   1.0146522E+00
  193.2400   5.6789642E+05   1.0146558E+00
  193.2500   5.6846522E+05   1.0146593E+00
  193.2600   5.6902755E+05   1.0146627E+00
  193.2700   5.6958336E+05   1.0146661E+00
  193.2800   5.7013268E+05   1.0146695E+00
  193.2900   5.7067548E+05   1.0146729E+00
  193.3000   5.7121183E+05   1.0146762E+00
  193.3100   5.7174174E+05   1.0146794E+00
  193.3200   5.7226534E+05   1.0146827E+00
  193.3300   5.7278266E+05   1.0146858E+00
  193.3400   5.7329367E+05   1.0146890E+00
  193.3500   5.7379830E+05   1.0146921E+00
  193.3600   5.7429673E+05   1.0146952E+00
  193.3700   5.7478892E+05   1.0146982E+00
  193.3800   5.7527493E+05   1.0147012E+00
  193.3900   5.7575475E+05   1.0147042E+00
  193.4000   5.7622848E+05   1.0147071E+00
  193.4100   5.7669617E+05   1.0147100E+00
  193.4200   5.7715779E+05   1.0147128E+00
  193.4300   5.7761341E+05   1.0147156E+00
  193.4400   5.7806307E+05   1.0147184E+00
  193.4500   5.7850689E+05   1.0147211E+00
  193.4600   5.7894495E+05   1.0147238E+00
  193.4700   5.7937725E+05   1.0147265E+00
  193.4800   5.7980392E+05   1.0147291E+00
  193.4900   5.8022502E+05   1.0147317E+00
  193.5000   5.8064054E+05   1.0147343E+00
  193.5100   5.8105061E+05   1.0147368E+00
  193.5200   5.8145529E+05   1.0147393E+00
  193.5300   5.8185475E+05   1.0147418E+00
  193.5400   5.8224894E+05   1.0147442E+00
  193.5500   5.8263792E+05   1.0147466E+00
  193.5600   5.8302189E+05   1.0147490E+00
  193.5700   5.8340096E+05   1.0147514E+00
  193.5800   5.8377523E+05   1.0147537E+00
  193.5900   5.8414472E+05   1.0147560E+00
  193.6000   5.8450958E+05   1.0147582E+00
  193.6100   5.8486991E+05   1.0147604E+00
  193.6200   5.8522577E+05   1.0147626E+00
  193.6300   5.8557715E+05   1.0147648E+00
  193.6400   5.8592420E+05   1.0147670E+00
  193.6500   5.8626700E+05   1.0147691E+00
  193.6600   5.8660577E+05   1.0147712E+00
  193.6700   5.8694050E+05   1.0147733E+00
  193.6800   5.8727133E+05   1.0147753E+00
  193.6900   5.8759834E+05   1.0147773E+00
  193.7000   5.8792158E+05   1.0147793E+00
  193.7100   5.8824124E+05   1.0147813E+00
  193.7200   5.8855746E+05   1.0147833E+00
  193.7300   5.8887034E+05   1.0147852E+00
  193.7400   5.8917997E+05   1.0147871E+00
  193.7500   5.8948655E+05   1.0147890E+00
  193.7600   5.8979009E+05   1.0147909E+00
  193.7700   5.9009073E+05   1.0147928E+00
  193.7800   5.9038859E+05   1.0147946E+00
  193.7900   5.9068375E+05   1.0147964E+00
  193.8000   5.9097646E+05   1.0147983E+00
  193.8100   5.9126674E+05   1.0148001E+00
  193.8200   5.9155478E+05   1.0148019E+00
  193.8300   5.9184072E+05   1.0148036E+00
  193.8400   5.9212453E+05   1.0148054E+00
  193.8500   5.9240650E+05   1.0148071E+00
  193.8600   5.9268671E+05   1.0148089E+00
  193.8700   5.9296525E+05   1.0148106E+00
  193.8800   5.9324215E+05   1.0148123E+00
  193.8900   5.9351764E+05   1.0148140E+00
  193.9000   5.9379192E+05   1.0148157E+00
  193.9100   5.9406499E+05   1.0148174E+00
  193.9200   5.9433703E+05   1.0148191E+00
  193.9300   5.9460820E+05   1.0148208E+00
  193.9400   5.9487864E+05   1.0148225E+00
  193.9500   5.9514851E+05   1.0148242E+00
  193.9600   5.9541794E+05   1.0148258E+00
  193.9700   5.9568706E+05   1.0148275E+00
  193.9800   5.9595601E+05   1.0148292E+00
  193.9900   5.9622491E+05   1.0148308E+00
  194.0000   5.9649389E+05   1.0148325E+00
  194.0100   5.9676307E+05   1.0148342E+00
  194.0200   5.9703258E+05   1.0148359E+00
  194.0300   5.9730257E+05   1.0148375E+00
  194.0400   5.9757317E+05   1.0148392E+00
  194.0500   5.9784433E+05   1.0148409E+00
  194.0600   5.9811622E+05   1.0148426E+00
  194.0700   5.9838899E+05   1.0148443E+00
  194.0800   5.9866282E+05   1.0148460E+00
  194.0900   5.9893788E+05   1.0148477E+00
  194.1000   5.9921420E+05   1.0148494E+00
  194.1100   5.9949196E+05   1.0148511E+00
  194.1200   5.9977123E+05   1.0148529E+00
  194.1300   6.0005225E+05   1.0148546E+00
  194.1400   6.0033508E+05   1.0148564E+00
  194.1500   6.0061984E+05   1.0148581E+00
  194.1600   6.0090664E+05   1.0148599E+00
  194.1700   6.0119563E+05   1.0148617E+00
  194.1800   6.0148697E+05   1.0148635E+00
  194.1900   6.0178068E+05   1.0148653E+00
  194.2000   6.0207698E+05   1.0148672E+00
  194.2100   6.0237593E+05   1.0148690E+00
  194.2200   6.0267764E+05   1.0148709E+00
  194.2300   6.0298223E+05   1.0148728E+00
  194.2400   6.0328986E+05   1.0148747E+00
  194.2500   6.0360054E+05   1.0148766E+00
  194.2600   6.0391450E+05   1.0148785E+00
  194.2700   6.0423182E+05   1.0148805E+00
  194.2800   6.0455262E+05   1.0148825E+00
  194.2900   6.0487687E+05   1.0148845E+00
  194.3000   6.0520478E+05   1.0148865E+00
  194.3100   6.0553640E+05   1.0148886E+00
  194.3200   6.0587183E+05   1.0148907E+00
  194.3300   6.0621120E+05   1.0148928E+00
  194.3400   6.0655451E+05   1.0148949E+00
  194.3500   6.0690200E+05   1.0148970E+00
  194.3600   6.0725374E+05   1.0148992E+00
  194.3700   6.0760971E+05   1.0149014E+00
  194.3800   6.0797008E+05   1.0149037E+00
  194.3900   6.0833491E+05   1.0149059E+00
  194.4000   6.0870431E+05   1.0149082E+00
  194.4100   6.0907841E+05   1.0149105E+00
  194.4200   6.0945725E+05   1.0149129E+00
  194.4300   6.0984090E+05   1.0149152E+00
  194.4400   6.1022950E+05   1.0149176E+00
  194.4500   6.1062304E+05   1.0149201E+00
  194.4600   6.1102159E+05   1.0149225E+00
  194.4700   6.1142525E+05   1.0149250E+00
  194.4800   6.1183402E+05   1.0149275E+00
  194.4900   6.1224794E+05   1.0149301E+00
  194.5000   6.1266711E+05   1.0149327E+00
  194.5100   6.1309171E+05   1.0149353E+00
  194.5200   6.1352175E+05   1.0149380E+00
  194.5300   6.1395718E+05   1.0149406E+00
