# Time    P2PX    P2PY    P2PZ
   79.7080       1.0144927       0       0
   79.7090       1.0144918       0       0
   79.7100       1.0144908       0       0
   79.7110       1.0144898       0       0
   79.7120       1.0144888       0       0
   79.7130       1.0144879       0       0
   79.7140       1.0144869       0       0
   79.7150       1.0144859       0       0
   79.7160       1.0144849       0       0
   79.7170       1.0144839       0       0
   79.7180       1.0144830       0       0
   79.7190       1.0144820       0       0
   79.7200       1.0144810       0       0
   79.7210       1.0144800       0       0
   79.7220       1.0144790       0       0
   79.7230       1.0144780       0       0
   79.7240       1.0144771       0       0
   79.7250       1.0144761       0       0
   79.7260       1.0144751       0       0
   79.7270       1.0144741       0       0
   79.7280       1.0144731       0       0
   79.7290       1.0144722       0       0
   79.7300       1.0144712       0       0
   79.7310       1.0144702       0       0
   79.7320       1.0144692       0       0
   79.7330       1.0144682       0       0
   79.7340       1.0144672       0       0
   79.7350       1.0144662       0       0
   79.7360       1.0144653       0       0
   79.7370       1.0144643       0       0
   79.7380       1.0144633       0       0
   79.7390       1.0144623       0       0
   79.7400       1.0144613       0       0
   79.7410       1.0144603       0       0
   79.7420       1.0144593       0       0
   79.7430       1.0144584       0       0
   79.7440       1.0144574       0       0
   79.7450       1.0144564       0       0
   79.7460       1.0144554       0       0
   79.7470       1.0144544       0       0
   79.7480       1.0144534       0       0
   79.7490       1.0144524       0       0
   79.7500       1.0144514       0       0
   79.7510       1.0144504       0       0
   79.7520       1.0144495       0       0
   79.7530       1.0144485       0       0
   79.7540       1.0144475       0       0
   79.7550       1.0144465       0       0
   79.7560       1.0144455       0       0
   79.7570       1.0144445       0       0
   79.7580       1.0144435       0       0
   79.7590       1.0144425       0       0
   79.7600       1.0144415       0       0
   79.7610       1.0144405       0       0
   79.7620       1.0144395       0       0
   79.7630       1.0144385       0       0
   79.7640       1.0144376       0       0
   79.7650       1.0144366       0       0
   79.7660       1.0144356       0       0
   79.7670       1.0144346       0       0
   79.7680       1.0144336       0       0
   79.7690       1.0144326       0       0
   79.7700       1.0144316       0       0
   79.7710       1.0144306       0       0
   79.7720       1.0144296       0       0
   79.7730       1.0144286       0       0
   79.7740       1.0144276       0       0
   79.7750       1.0144266       0       0
   79.7760       1.0144256       0       0
   79.7770       1.0144246       0       0
   79.7780       1.0144236       0       0
   79.7790       1.0144226       0       0
   79.7800       1.0144216       0       0
   79.7810       1.0144206       0       0
   79.7820       1.0144196       0       0
   79.7830       1.0144186       0       0
   79.7840       1.0144176       0       0
   79.7850       1.0144166       0       0
   79.7860       1.0144156       0       0
   79.7870       1.0144146       0       0
   79.7880       1.0144136       0       0
   79.7890       1.0144127       0       0
   79.7900       1.0144117       0       0
   79.7910       1.0144107       0       0
   79.7920       1.0144097       0       0
   79.7930       1.0144087       0       0
   79.7940       1.0144077       0       0
   79.7950       1.0144067       0       0
   79.7960       1.0144057       0       0
   79.7970       1.0144046       0       0
   79.7980       1.0144036       0       0
   79.7990       1.0144026       0       0
   79.8000       1.0144016       0       0
   79.8010       1.0144006       0       0
   79.8020       1.0143996       0       0
   79.8030       1.0143986       0       0
   79.8040       1.0143976       0       0
   79.8050       1.0143966       0       0
   79.8060       1.0143956       0       0
   79.8070       1.0143946       0       0
   79.8080       1.0143936       0       0
   79.8090       1.0143926       0       0
   79.8100       1.0143916       0       0
   79.8110       1.0143906       0       0
   79.8120       1.0143896       0       0
   79.8130       1.0143886       0       0
   79.8140       1.0143876       0       0
   79.8150       1.0143866       0       0
   79.8160       1.0143856       0       0
   79.8170       1.0143846       0       0
   79.8180       1.0143836       0       0
   79.8190       1.0143826       0       0
   79.8200       1.0143816       0       0
   79.8210       1.0143806       0       0
   79.8220       1.0143796       0       0
   79.8230       1.0143786       0       0
   79.8240       1.0143775       0       0
   79.8250       1.0143765       0       0
   79.8260       1.0143755       0       0
   79.8270       1.0143745       0       0
   79.8280       1.0143735       0       0
   79.8290       1.0143725       0       0
   79.8300       1.0143715       0       0
   79.8310       1.0143705       0       0
   79.8320       1.0143695       0       0
   79.8330       1.0143685       0       0
   79.8340       1.0143675       0       0
   79.8350       1.0143665       0       0
   79.8360       1.0143655       0       0
   79.8370       1.0143644       0       0
   79.8380       1.0143634       0       0
   79.8390       1.0143624       0       0
   79.8400       1.0143614       0       0
   79.8410       1.0143604       0       0
   79.8420       1.0143594       0       0
   79.8430       1.0143584       0       0
   79.8440       1.0143574       0       0
   79.8450       1.0143564       0       0
   79.8460       1.0143554       0       0
   79.8470       1.0143543       0       0
   79.8480       1.0143533       0       0
   79.8490       1.0143523       0       0
   79.8500       1.0143513       0       0
   79.8510       1.0143503       0       0
   79.8520       1.0143493       0       0
   79.8530       1.0143483       0       0
   79.8540       1.0143473       0       0
   79.8550       1.0143462       0       0
   79.8560       1.0143452       0       0
   79.8570       1.0143442       0       0
   79.8580       1.0143432       0       0
   79.8590       1.0143422       0       0
   79.8600       1.0143412       0       0
   79.8610       1.0143402       0       0
   79.8620       1.0143392       0       0
   79.8630       1.0143381       0       0
   79.8640       1.0143371       0       0
   79.8650       1.0143361       0       0
   79.8660       1.0143351       0       0
   79.8670       1.0143341       0       0
   79.8680       1.0143331       0       0
   79.8690       1.0143321       0       0
   79.8700       1.0143310       0       0
   79.8710       1.0143300       0       0
   79.8720       1.0143290       0       0
   79.8730       1.0143280       0       0
   79.8740       1.0143270       0       0
   79.8750       1.0143260       0       0
   79.8760       1.0143250       0       0
   79.8770       1.0143239       0       0
   79.8780       1.0143229       0       0
   79.8790       1.0143219       0       0
   79.8800       1.0143209       0       0
   79.8810       1.0143199       0       0
   79.8820       1.0143189       0       0
   79.8830       1.0143178       0       0
   79.8840       1.0143168       0       0
   79.8850       1.0143158       0       0
   79.8860       1.0143148       0       0
   79.8870       1.0143138       0       0
   79.8880       1.0143128       0       0
   79.8890       1.0143117       0       0
   79.8900       1.0143107       0       0
   79.8910       1.0143097       0       0
   79.8920       1.0143087       0       0
   79.8930       1.0143077       0       0
   79.8940       1.0143067       0       0
   79.8950       1.0143056       0       0
   79.8960       1.0143046       0       0
   79.8970       1.0143036       0       0
   79.8980       1.0143026       0       0
   79.8990       1.0143016       0       0
   79.9000       1.0143006       0       0
   79.9010       1.0142995       0       0
   79.9020       1.0142985       0       0
   79.9030       1.0142975       0       0
   79.9040       1.0142965       0       0
   79.9050       1.0142955       0       0
   79.9060       1.0142944       0       0
   79.9070       1.0142934       0       0
   79.9080       1.0142924       0       0
   79.9090       1.0142914       0       0
   79.9100       1.0142904       0       0
   79.9110       1.0142893       0       0
   79.9120       1.0142883       0       0
   79.9130       1.0142873       0       0
   79.9140       1.0142863       0       0
   79.9150       1.0142853       0       0
   79.9160       1.0142842       0       0
   79.9170       1.0142832       0       0
   79.9180       1.0142822       0       0
   79.9190       1.0142812       0       0
   79.9200       1.0142802       0       0
   79.9210       1.0142791       0       0
   79.9220       1.0142781       0       0
   79.9230       1.0142771       0       0
   79.9240       1.0142761       0       0
   79.9250       1.0142751       0       0
   79.9260       1.0142740       0       0
   79.9270       1.0142730       0       0
   79.9280       1.0142720       0       0
   79.9290       1.0142710       0       0
   79.9300       1.0142700       0       0
   79.9310       1.0142689       0       0
   79.9320       1.0142679       0       0
   79.9330       1.0142669       0       0
   79.9340       1.0142659       0       0
   79.9350       1.0142648       0       0
   79.9360       1.0142638       0       0
   79.9370       1.0142628       0       0
   79.9380       1.0142618       0       0
   79.9390       1.0142608       0       0
   79.9400       1.0142597       0       0
   79.9410       1.0142587       0       0
   79.9420       1.0142577       0       0
   79.9430       1.0142567       0       0
   79.9440       1.0142556       0       0
   79.9450       1.0142546       0       0
   79.9460       1.0142536       0       0
   79.9470       1.0142526       0       0
   79.9480       1.0142516       0       0
   79.9490       1.0142505       0       0
   79.9500       1.0142495       0       0
   79.9510       1.0142485       0       0
   79.9520       1.0142475       0       0
   79.9530       1.0142464       0       0
   79.9540       1.0142454       0       0
   79.9550       1.0142444       0       0
   79.9560       1.0142434       0       0
   79.9570       1.0142423       0       0
   79.9580       1.0142413       0       0
   79.9590       1.0142403       0       0
   79.9600       1.0142393       0       0
   79.9610       1.0142382       0       0
   79.9620       1.0142372       0       0
   79.9630       1.0142362       0       0
   79.9640       1.0142352       0       0
   79.9650       1.0142342       0       0
   79.9660       1.0142331       0       0
   79.9670       1.0142321       0       0
   79.9680       1.0142311       0       0
   79.9690       1.0142301       0       0
   79.9700       1.0142290       0       0
   79.9710       1.0142280       0       0
   79.9720       1.0142270       0       0
   79.9730       1.0142260       0       0
   79.9740       1.0142249       0       0
   79.9750       1.0142239       0       0
   79.9760       1.0142229       0       0
   79.9770       1.0142219       0       0
   79.9780       1.0142208       0       0
   79.9790       1.0142198       0       0
   79.9800       1.0142188       0       0
   79.9810       1.0142178       0       0
   79.9820       1.0142167       0       0
   79.9830       1.0142157       0       0
   79.9840       1.0142147       0       0
   79.9850       1.0142137       0       0
   79.9860       1.0142126       0       0
   79.9870       1.0142116       0       0
   79.9880       1.0142106       0       0
   79.9890       1.0142096       0       0
   79.9900       1.0142085       0       0
   79.9910       1.0142075       0       0
   79.9920       1.0142065       0       0
   79.9930       1.0142055       0       0
   79.9940       1.0142044       0       0
   79.9950       1.0142034       0       0
   79.9960       1.0142024       0       0
   79.9970       1.0142014       0       0
   79.9980       1.0142003       0       0
   79.9990       1.0141993       0       0
   80.0000       1.0141983       0       0
   80.0010       1.0141973       0       0
   80.0020       1.0141962       0       0
   80.0030       1.0141952       0       0
   80.0040       1.0141942       0       0
   80.0050       1.0141932       0       0
   80.0060       1.0141921       0       0
   80.0070       1.0141911       0       0
   80.0080       1.0141901       0       0
   80.0090       1.0141891       0       0
   80.0100       1.0141881       0       0
   80.0110       1.0141870       0       0
   80.0120       1.0141860       0       0
   80.0130       1.0141850       0       0
   80.0140       1.0141840       0       0
   80.0150       1.0141829       0       0
   80.0160       1.0141819       0       0
   80.0170       1.0141809       0       0
   80.0180       1.0141799       0       0
   80.0190       1.0141788       0       0
   80.0200       1.0141778       0       0
   80.0210       1.0141768       0       0
   80.0220       1.0141758       0       0
   80.0230       1.0141747       0       0
   80.0240       1.0141737       0       0
   80.0250       1.0141727       0       0
   80.0260       1.0141717       0       0
   80.0270       1.0141706       0       0
   80.0280       1.0141696       0       0
   80.0290       1.0141686       0       0
   80.0300       1.0141676       0       0
   80.0310       1.0141665       0       0
   80.0320       1.0141655       0       0
   80.0330       1.0141645       0       0
   80.0340       1.0141635       0       0
   80.0350       1.0141624       0       0
   80.0360       1.0141614       0       0
   80.0370       1.0141604       0       0
   80.0380       1.0141594       0       0
   80.0390       1.0141583       0       0
   80.0400       1.0141573       0       0
   80.0410       1.0141563       0       0
   80.0420       1.0141553       0       0
   80.0430       1.0141542       0       0
   80.0440       1.0141532       0       0
   80.0450       1.0141522       0       0
   80.0460       1.0141512       0       0
   80.0470       1.0141501       0       0
   80.0480       1.0141491       0       0
   80.0490       1.0141481       0       0
   80.0500       1.0141471       0       0
   80.0510       1.0141460       0       0
   80.0520       1.0141450       0       0
   80.0530       1.0141440       0       0
   80.0540       1.0141430       0       0
   80.0550       1.0141419       0       0
   80.0560       1.0141409       0       0
   80.0570       1.0141399       0       0
   80.0580       1.0141389       0       0
   80.0590       1.0141379       0       0
   80.0600       1.0141368       0       0
   80.0610       1.0141358       0       0
   80.0620       1.0141348       0       0
   80.0630       1.0141338       0       0
   80.0640       1.0141327       0       0
   80.0650       1.0141317       0       0
   80.0660       1.0141307       0       0
   80.0670       1.0141297       0       0
   80.0680       1.0141286       0       0
   80.0690       1.0141276       0       0
   80.0700       1.0141266       0       0
   80.0710       1.0141256       0       0
   80.0720       1.0141245       0       0
   80.0730       1.0141235       0       0
   80.0740       1.0141225       0       0
   80.0750       1.0141215       0       0
   80.0760       1.0141205       0       0
   80.0770       1.0141194       0       0
   80.0780       1.0141184       0       0
   80.0790       1.0141174       0       0
   80.0800       1.0141164       0       0
   80.0810       1.0141153       0       0
   80.0820       1.0141143       0       0
   80.0830       1.0141133       0       0
   80.0840       1.0141123       0       0
   80.0850       1.0141113       0       0
   80.0860       1.0141102       0       0
   80.0870       1.0141092       0       0
   80.0880       1.0141082       0       0
   80.0890       1.0141072       0       0
   80.0900       1.0141061       0       0
   80.0910       1.0141051       0       0
   80.0920       1.0141041       0       0
   80.0930       1.0141031       0       0
   80.0940       1.0141021       0       0
   80.0950       1.0141010       0       0
   80.0960       1.0141000       0       0
   80.0970       1.0140990       0       0
   80.0980       1.0140980       0       0
   80.0990       1.0140970       0       0
   80.1000       1.0140959       0       0
   80.1010       1.0140949       0       0
   80.1020       1.0140939       0       0
   80.1030       1.0140929       0       0
   80.1040       1.0140919       0       0
   80.1050       1.0140908       0       0
   80.1060       1.0140898       0       0
   80.1070       1.0140888       0       0
   80.1080       1.0140878       0       0
   80.1090       1.0140868       0       0
   80.1100       1.0140857       0       0
   80.1110       1.0140847       0       0
   80.1120       1.0140837       0       0
   80.1130       1.0140827       0       0
   80.1140       1.0140817       0       0
   80.1150       1.0140806       0       0
   80.1160       1.0140796       0       0
   80.1170       1.0140786       0       0
   80.1180       1.0140776       0       0
   80.1190       1.0140766       0       0
   80.1200       1.0140755       0       0
   80.1210       1.0140745       0       0
   80.1220       1.0140735       0       0
   80.1230       1.0140725       0       0
   80.1240       1.0140715       0       0
   80.1250       1.0140705       0       0
   80.1260       1.0140694       0       0
   80.1270       1.0140684       0       0
   80.1280       1.0140674       0       0
   80.1290       1.0140664       0       0
   80.1300       1.0140654       0       0
   80.1310       1.0140643       0       0
   80.1320       1.0140633       0       0
   80.1330       1.0140623       0       0
   80.1340       1.0140613       0       0
   80.1350       1.0140603       0       0
   80.1360       1.0140593       0       0
   80.1370       1.0140582       0       0
   80.1380       1.0140572       0       0
   80.1390       1.0140562       0       0
   80.1400       1.0140552       0       0
   80.1410       1.0140542       0       0
   80.1420       1.0140532       0       0
   80.1430       1.0140522       0       0
   80.1440       1.0140511       0       0
   80.1450       1.0140501       0       0
   80.1460       1.0140491       0       0
   80.1470       1.0140481       0       0
   80.1480       1.0140471       0       0
   80.1490       1.0140461       0       0
   80.1500       1.0140450       0       0
   80.1510       1.0140440       0       0
   80.1520       1.0140430       0       0
   80.1530       1.0140420       0       0
   80.1540       1.0140410       0       0
   80.1550       1.0140400       0       0
   80.1560       1.0140390       0       0
   80.1570       1.0140379       0       0
   80.1580       1.0140369       0       0
   80.1590       1.0140359       0       0
   80.1600       1.0140349       0       0
   80.1610       1.0140339       0       0
   80.1620       1.0140329       0       0
   80.1630       1.0140319       0       0
   80.1640       1.0140309       0       0
   80.1650       1.0140298       0       0
   80.1660       1.0140288       0       0
   80.1670       1.0140278       0       0
   80.1680       1.0140268       0       0
   80.1690       1.0140258       0       0
   80.1700       1.0140248       0       0
   80.1710       1.0140238       0       0
   80.1720       1.0140228       0       0
   80.1730       1.0140217       0       0
   80.1740       1.0140207       0       0
   80.1750       1.0140197       0       0
   80.1760       1.0140187       0       0
   80.1770       1.0140177       0       0
   80.1780       1.0140167       0       0
   80.1790       1.0140157       0       0
   80.1800       1.0140147       0       0
   80.1810       1.0140137       0       0
   80.1820       1.0140127       0       0
   80.1830       1.0140116       0       0
   80.1840       1.0140106       0       0
   80.1850       1.0140096       0       0
   80.1860       1.0140086       0       0
   80.1870       1.0140076       0       0
   80.1880       1.0140066       0       0
   80.1890       1.0140056       0       0
   80.1900       1.0140046       0       0
   80.1910       1.0140036       0       0
   80.1920       1.0140026       0       0
   80.1930       1.0140016       0       0
   80.1940       1.0140006       0       0
   80.1950       1.0139995       0       0
   80.1960       1.0139985       0       0
   80.1970       1.0139975       0       0
   80.1980       1.0139965       0       0
   80.1990       1.0139955       0       0
   80.2000       1.0139945       0       0
   80.2010       1.0139935       0       0
   80.2020       1.0139925       0       0
   80.2030       1.0139915       0       0
   80.2040       1.0139905       0       0
   80.2050       1.0139895       0       0
   80.2060       1.0139885       0       0
   80.2070       1.0139875       0       0
   80.2080       1.0139865       0       0
   80.2090       1.0139855       0       0
   80.2100       1.0139845       0       0
   80.2110       1.0139835       0       0
   80.2120       1.0139825       0       0
   80.2130       1.0139815       0       0
   80.2140       1.0139805       0       0
   80.2150       1.0139794       0       0
   80.2160       1.0139784       0       0
   80.2170       1.0139774       0       0
   80.2180       1.0139764       0       0
   80.2190       1.0139754       0       0
   80.2200       1.0139744       0       0
   80.2210       1.0139734       0       0
   80.2220       1.0139724       0       0
   80.2230       1.0139714       0       0
   80.2240       1.0139704       0       0
   80.2250       1.0139694       0       0
   80.2260       1.0139684       0       0
   80.2270       1.0139674       0       0
   80.2280       1.0139664       0       0
   80.2290       1.0139654       0       0
   80.2300       1.0139644       0       0
   80.2310       1.0139634       0       0
   80.2320       1.0139624       0       0
   80.2330       1.0139614       0       0
   80.2340       1.0139604       0       0
   80.2350       1.0139594       0       0
   80.2360       1.0139584       0       0
   80.2370       1.0139574       0       0
   80.2380       1.0139564       0       0
   80.2390       1.0139554       0       0
   80.2400       1.0139544       0       0
   80.2410       1.0139534       0       0
   80.2420       1.0139524       0       0
   80.2430       1.0139514       0       0
   80.2440       1.0139505       0       0
   80.2450       1.0139495       0       0
   80.2460       1.0139485       0       0
   80.2470       1.0139475       0       0
   80.2480       1.0139465       0       0
   80.2490       1.0139455       0       0
   80.2500       1.0139445       0       0
   80.2510       1.0139435       0       0
   80.2520       1.0139425       0       0
   80.2530       1.0139415       0       0
   80.2540       1.0139405       0       0
   80.2550       1.0139395       0       0
   80.2560       1.0139385       0       0
   80.2570       1.0139375       0       0
   80.2580       1.0139365       0       0
   80.2590       1.0139355       0       0
   80.2600       1.0139345       0       0
   80.2610       1.0139335       0       0
   80.2620       1.0139326       0       0
   80.2630       1.0139316       0       0
   80.2640       1.0139306       0       0
   80.2650       1.0139296       0       0
   80.2660       1.0139286       0       0
   80.2670       1.0139276       0       0
   80.2680       1.0139266       0       0
   80.2690       1.0139256       0       0
   80.2700       1.0139246       0       0
   80.2710       1.0139236       0       0
   80.2720       1.0139226       0       0
   80.2730       1.0139217       0       0
   80.2740       1.0139207       0       0
   80.2750       1.0139197       0       0
   80.2760       1.0139187       0       0
   80.2770       1.0139177       0       0
   80.2780       1.0139167       0       0
   80.2790       1.0139157       0       0
   80.2800       1.0139147       0       0
   80.2810       1.0139138       0       0
   80.2820       1.0139128       0       0
   80.2830       1.0139118       0       0
   80.2840       1.0139108       0       0
   80.2850       1.0139098       0       0
   80.2860       1.0139088       0       0
   80.2870       1.0139078       0       0
   80.2880       1.0139069       0       0
   80.2890       1.0139059       0       0
   80.2900       1.0139049       0       0
   80.2910       1.0139039       0       0
   80.2920       1.0139029       0       0
   80.2930       1.0139019       0       0
   80.2940       1.0139009       0       0
   80.2950       1.0139000       0       0
   80.2960       1.0138990       0       0
   80.2970       1.0138980       0       0
   80.2980       1.0138970       0       0
   80.2990       1.0138960       0       0
   80.3000       1.0138951       0       0
   80.3010       1.0138941       0       0
   80.3020       1.0138931       0       0
   80.3030       1.0138921       0       0
   80.3040       1.0138911       0       0
   80.3050       1.0138901       0       0
   80.3060       1.0138892       0       0
   80.3070       1.0138882       0       0
   80.3080       1.0138872       0       0
   80.3090       1.0138862       0       0
   80.3100       1.0138853       0       0
   80.3110       1.0138843       0       0
   80.3120       1.0138833       0       0
   80.3130       1.0138823       0       0
   80.3140       1.0138813       0       0
   80.3150       1.0138804       0       0
   80.3160       1.0138794       0       0
   80.3170       1.0138784       0       0
   80.3180       1.0138774       0       0
   80.3190       1.0138765       0       0
   80.3200       1.0138755       0       0
   80.3210       1.0138745       0       0
   80.3220       1.0138735       0       0
   80.3230       1.0138726       0       0
   80.3240       1.0138716       0       0
   80.3250       1.0138706       0       0
   80.3260       1.0138696       0       0
   80.3270       1.0138687       0       0
   80.3280       1.0138677       0       0
   80.3290       1.0138667       0       0
   80.3300       1.0138657       0       0
   80.3310       1.0138648       0       0
   80.3320       1.0138638       0       0
   80.3330       1.0138628       0       0
   80.3340       1.0138619       0       0
   80.3350       1.0138609       0       0
   80.3360       1.0138599       0       0
   80.3370       1.0138589       0       0
   80.3380       1.0138580       0       0
   80.3390       1.0138570       0       0
   80.3400       1.0138560       0       0
   80.3410       1.0138551       0       0
   80.3420       1.0138541       0       0
   80.3430       1.0138531       0       0
   80.3440       1.0138522       0       0
   80.3450       1.0138512       0       0
   80.3460       1.0138502       0       0
   80.3470       1.0138493       0       0
   80.3480       1.0138483       0       0
   80.3490       1.0138473       0       0
   80.3500       1.0138464       0       0
   80.3510       1.0138454       0       0
   80.3520       1.0138444       0       0
   80.3530       1.0138435       0       0
   80.3540       1.0138425       0       0
   80.3550       1.0138415       0       0
   80.3560       1.0138406       0       0
   80.3570       1.0138396       0       0
   80.3580       1.0138386       0       0
   80.3590       1.0138377       0       0
   80.3600       1.0138367       0       0
   80.3610       1.0138358       0       0
   80.3620       1.0138348       0       0
   80.3630       1.0138338       0       0
   80.3640       1.0138329       0       0
   80.3650       1.0138319       0       0
   80.3660       1.0138309       0       0
   80.3670       1.0138300       0       0
   80.3680       1.0138290       0       0
   80.3690       1.0138281       0       0
   80.3700       1.0138271       0       0
   80.3710       1.0138261       0       0
   80.3720       1.0138252       0       0
   80.3730       1.0138242       0       0
   80.3740       1.0138233       0       0
   80.3750       1.0138223       0       0
   80.3760       1.0138214       0       0
   80.3770       1.0138204       0       0
   80.3780       1.0138194       0       0
   80.3790       1.0138185       0       0
   80.3800       1.0138175       0       0
   80.3810       1.0138166       0       0
   80.3820       1.0138156       0       0
   80.3830       1.0138147       0       0
   80.3840       1.0138137       0       0
   80.3850       1.0138128       0       0
   80.3860       1.0138118       0       0
   80.3870       1.0138109       0       0
   80.3880       1.0138099       0       0
   80.3890       1.0138090       0       0
   80.3900       1.0138080       0       0
   80.3910       1.0138071       0       0
   80.3920       1.0138061       0       0
   80.3930       1.0138051       0       0
   80.3940       1.0138042       0       0
   80.3950       1.0138032       0       0
   80.3960       1.0138023       0       0
   80.3970       1.0138014       0       0
   80.3980       1.0138004       0       0
   80.3990       1.0137995       0       0
   80.4000       1.0137985       0       0
   80.4010       1.0137976       0       0
   80.4020       1.0137966       0       0
   80.4030       1.0137957       0       0
   80.4040       1.0137947       0       0
   80.4050       1.0137938       0       0
   80.4060       1.0137928       0       0
   80.4070       1.0137919       0       0
   80.4080       1.0137909       0       0
   80.4090       1.0137900       0       0
   80.4100       1.0137890       0       0
   80.4110       1.0137881       0       0
   80.4120       1.0137872       0       0
   80.4130       1.0137862       0       0
   80.4140       1.0137853       0       0
   80.4150       1.0137843       0       0
   80.4160       1.0137834       0       0
   80.4170       1.0137824       0       0
   80.4180       1.0137815       0       0
   80.4190       1.0137806       0       0
   80.4200       1.0137796       0       0
   80.4210       1.0137787       0       0
   80.4220       1.0137777       0       0
   80.4230       1.0137768       0       0
   80.4240       1.0137759       0       0
   80.4250       1.0137749       0       0
   80.4260       1.0137740       0       0
   80.4270       1.0137731       0       0
   80.4280       1.0137721       0       0
   80.4290       1.0137712       0       0
   80.4300       1.0137702       0       0
   80.4310       1.0137693       0       0
   80.4320       1.0137684       0       0
   80.4330       1.0137674       0       0
   80.4340       1.0137665       0       0
   80.4350       1.0137656       0       0
   80.4360       1.0137646       0       0
   80.4370       1.0137637       0       0
   80.4380       1.0137628       0       0
   80.4390       1.0137618       0       0
   80.4400       1.0137609       0       0
   80.4410       1.0137600       0       0
   80.4420       1.0137590       0       0
   80.4430       1.0137581       0       0
   80.4440       1.0137572       0       0
   80.4450       1.0137562       0       0
   80.4460       1.0137553       0       0
   80.4470       1.0137544       0       0
   80.4480       1.0137535       0       0
   80.4490       1.0137525       0       0
   80.4500       1.0137516       0       0
   80.4510       1.0137507       0       0
   80.4520       1.0137497       0       0
   80.4530       1.0137488       0       0
   80.4540       1.0137479       0       0
   80.4550       1.0137470       0       0
   80.4560       1.0137460       0       0
   80.4570       1.0137451       0       0
   80.4580       1.0137442       0       0
   80.4590       1.0137433       0       0
   80.4600       1.0137423       0       0
   80.4610       1.0137414       0       0
   80.4620       1.0137405       0       0
   80.4630       1.0137396       0       0
   80.4640       1.0137387       0       0
   80.4650       1.0137377       0       0
   80.4660       1.0137368       0       0
   80.4670       1.0137359       0       0
   80.4680       1.0137350       0       0
   80.4690       1.0137341       0       0
   80.4700       1.0137331       0       0
   80.4710       1.0137322       0       0
   80.4720       1.0137313       0       0
   80.4730       1.0137304       0       0
   80.4740       1.0137295       0       0
   80.4750       1.0137285       0       0
   80.4760       1.0137276       0       0
   80.4770       1.0137267       0       0
   80.4780       1.0137258       0       0
   80.4790       1.0137249       0       0
   80.4800       1.0137240       0       0
   80.4810       1.0137230       0       0
   80.4820       1.0137221       0       0
   80.4830       1.0137212       0       0
   80.4840       1.0137203       0       0
   80.4850       1.0137194       0       0
   80.4860       1.0137185       0       0
   80.4870       1.0137176       0       0
   80.4880       1.0137167       0       0
   80.4890       1.0137157       0       0
   80.4900       1.0137148       0       0
   80.4910       1.0137139       0       0
   80.4920       1.0137130       0       0
   80.4930       1.0137121       0       0
   80.4940       1.0137112       0       0
   80.4950       1.0137103       0       0
   80.4960       1.0137094       0       0
   80.4970       1.0137085       0       0
   80.4980       1.0137076       0       0
   80.4990       1.0137067       0       0
   80.5000       1.0137058       0       0
   80.5010       1.0137048       0       0
   80.5020       1.0137039       0       0
   80.5030       1.0137030       0       0
   80.5040       1.0137021       0       0
   80.5050       1.0137012       0       0
   80.5060       1.0137003       0       0
   80.5070       1.0136994       0       0
   80.5080       1.0136985       0       0
   80.5090       1.0136976       0       0
   80.5100       1.0136967       0       0
   80.5110       1.0136958       0       0
   80.5120       1.0136949       0       0
   80.5130       1.0136940       0       0
   80.5140       1.0136931       0       0
   80.5150       1.0136922       0       0
   80.5160       1.0136913       0       0
   80.5170       1.0136904       0       0
   80.5180       1.0136895       0       0
   80.5190       1.0136886       0       0
   80.5200       1.0136877       0       0
   80.5210       1.0136868       0       0
   80.5220       1.0136859       0       0
   80.5230       1.0136850       0       0
   80.5240       1.0136841       0       0
   80.5250       1.0136833       0       0
   80.5260       1.0136824       0       0
   80.5270       1.0136815       0       0
   80.5280       1.0136806       0       0
   80.5290       1.0136797       0       0
   80.5300       1.0136788       0       0
   80.5310       1.0136779       0       0
   80.5320       1.0136770       0       0
   80.5330       1.0136761       0       0
   80.5340       1.0136752       0       0
   80.5350       1.0136743       0       0
   80.5360       1.0136734       0       0
   80.5370       1.0136726       0       0
   80.5380       1.0136717       0       0
   80.5390       1.0136708       0       0
   80.5400       1.0136699       0       0
   80.5410       1.0136690       0       0
   80.5420       1.0136681       0       0
   80.5430       1.0136672       0       0
   80.5440       1.0136663       0       0
   80.5450       1.0136655       0       0
   80.5460       1.0136646       0       0
   80.5470       1.0136637       0       0
   80.5480       1.0136628       0       0
   80.5490       1.0136619       0       0
   80.5500       1.0136610       0       0
   80.5510       1.0136602       0       0
   80.5520       1.0136593       0       0
   80.5530       1.0136584       0       0
   80.5540       1.0136575       0       0
   80.5550       1.0136566       0       0
   80.5560       1.0136558       0       0
   80.5570       1.0136549       0       0
   80.5580       1.0136540       0       0
   80.5590       1.0136531       0       0
   80.5600       1.0136522       0       0
   80.5610       1.0136514       0       0
   80.5620       1.0136505       0       0
   80.5630       1.0136496       0       0
   80.5640       1.0136487       0       0
   80.5650       1.0136479       0       0
   80.5660       1.0136470       0       0
   80.5670       1.0136461       0       0
   80.5680       1.0136452       0       0
   80.5690       1.0136444       0       0
   80.5700       1.0136435       0       0
   80.5710       1.0136426       0       0
   80.5720       1.0136418       0       0
   80.5730       1.0136409       0       0
   80.5740       1.0136400       0       0
   80.5750       1.0136391       0       0
   80.5760       1.0136383       0       0
   80.5770       1.0136374       0       0
   80.5780       1.0136365       0       0
   80.5790       1.0136357       0       0
   80.5800       1.0136348       0       0
