





     Time        HydroFxi        HydroFyi        HydroFzi        HydroMxi        HydroMyi        HydroMzi        M1N1FDxi        M1N1FDyi        M1N2FDxi        M1N2FDyi        M1N3FDxi        M1N3FDyi        M1N4FDxi        M1N4FDyi        M1N5FDxi        M1N5FDyi        M1N6FDxi        M1N6FDyi        M1N7FDxi        M1N7FDyi        M1N8FDxi        M1N8FDyi        M1N9FDxi        M1N9FDyi        M1N1FIxi        M1N1FIyi        M1N2FIxi        M1N2FIyi        M1N3FIxi        M1N3FIyi        M1N4FIxi        M1N4FIyi        M1N5FIxi        M1N5FIyi        M1N6FIxi        M1N6FIyi        M1N7FIxi        M1N7FIyi        M1N8FIxi        M1N8FIyi        M1N9FIxi        M1N9FIyi        J1FDzi          J1FIzi
     (sec)         (N)             (N)             (N)            (N-m)           (N-m)           (N-m)            (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)
    34.70   3.5898221e+05   1.2712170e+06   2.2638805e+07   8.8097285e+06  -3.0258256e+06   0.0000000e+00  -1.9595965e+02   6.4395694e+01  -2.3553992e+02   6.9890706e+01  -2.8397759e+02   7.5713082e+01  -3.4343470e+02   8.1756946e+01  -7.0965522e+02   1.4197820e+02  -3.5678185e+01   6.5917358e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2966955e+04   8.8213154e+04   2.3599752e+04   9.6570265e+04   2.4052105e+04   1.0562291e+05   2.4269256e+04   1.1542023e+05   3.7891651e+04   2.0544020e+05   1.6689664e+03   9.6713717e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.9109845e+02  -9.7176164e+04
    34.80   4.3184836e+05   1.2619400e+06   2.2637607e+07   8.7574405e+06  -3.5255389e+06   0.0000000e+00  -1.9018168e+02   9.8230794e+01  -2.2874204e+02   1.0994279e+02  -2.7605242e+02   1.2325227e+02  -3.3429705e+02   1.3832602e+02  -6.8485808e+02   2.5335652e+02  -1.2789390e+01   4.5004725e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.8003115e+04   8.7885924e+04   2.9207346e+04   9.6269393e+04   3.0307633e+04   1.0536383e+05   3.1260579e+04   1.1522266e+05   5.0289179e+04   2.0319870e+05   8.3895817e+02   3.5483012e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.7919132e+02  -9.8286895e+04
    34.90   5.0196903e+05   1.2409746e+06   2.2636266e+07   8.6208421e+06  -4.0036847e+06   0.0000000e+00  -1.8511560e+02   1.3513471e+02  -2.2286149e+02   1.5338234e+02  -2.6924988e+02   1.7451363e+02  -3.2646823e+02   1.9896824e+02  -6.5149548e+02   3.6332285e+02  -1.1378083e+00   6.0916524e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2917237e+04   8.6770263e+04   3.4701214e+04   9.5112931e+04   3.6461576e+04   1.0417691e+05   3.8167151e+04   1.1401962e+05   6.1382854e+04   1.9608172e+05   9.6703541e+01   3.1951179e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.4055120e+02  -9.9566582e+04
    35.00   5.6859861e+05   1.2085704e+06   2.2634862e+07   8.4010052e+06  -4.4556778e+06   0.0000000e+00  -1.7980581e+02   1.7609489e+02  -2.1681243e+02   2.0143040e+02  -2.6234876e+02   2.3098380e+02  -3.1990655e+02   2.6650381e+02  -6.0675245e+02   4.6778922e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.7656108e+04   8.4870576e+04   4.0020813e+04   9.3104443e+04   4.2444957e+04   1.0206452e+05   4.5071046e+04   1.1222712e+05   7.0300085e+04   1.8396383e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.7098186e+02  -1.0093997e+05
    35.10   6.3103348e+05   1.1650977e+06   2.2633474e+07   8.0993751e+06  -4.8770270e+06   0.0000000e+00  -1.7312253e+02   2.2163644e+02  -2.0927575e+02   2.5478157e+02  -2.5382312e+02   2.9355831e+02  -3.1787926e+02   3.4827033e+02  -5.5276899e+02   5.6397880e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.2166530e+04   8.2197675e+04   4.5105385e+04   9.0254415e+04   4.8188280e+04   9.9036499e+04   5.2711939e+04   1.1143744e+05   7.6672606e+04   1.6820512e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.6838131e+02  -1.0233041e+05
    35.20   6.8860978e+05   1.1109803e+06   2.2632179e+07   7.7180080e+06  -5.2633409e+06   0.0000000e+00  -1.6393263e+02   2.7177098e+02  -1.9890113e+02   3.1353001e+02  -2.4207730e+02   3.6243877e+02  -3.1727679e+02   4.4895686e+02  -4.8974259e+02   6.4747909e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.6396015e+04   7.8768803e+04   4.9894748e+04   8.6580307e+04   5.3622454e+04   9.5110258e+04   6.1293417e+04   1.1129692e+05   8.0264615e+04   1.4982840e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.3283820e+02  -1.0366061e+05
    35.30   7.4070891e+05   1.0467159e+06   2.2631053e+07   7.2597774e+06  -5.6104518e+06   0.0000000e+00  -1.5123174e+02   3.2602580e+02  -1.8446924e+02   3.7719358e+02  -2.2564196e+02   4.3714779e+02  -3.1371852e+02   5.7138281e+02  -4.1869862e+02   7.1321379e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.0293484e+04   7.4607596e+04   5.4330108e+04   8.2106540e+04   5.8679728e+04   9.0310777e+04   7.0781166e+04   1.1111862e+05   8.1030175e+04   1.2987184e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.6664092e+02  -1.0485337e+05
    35.40   7.8676363e+05   9.7287324e+05   2.2630166e+07   6.7282027e+06  -5.9144473e+06   0.0000000e+00  -1.3422810e+02   3.8351576e+02  -1.6499829e+02   4.4479317e+02  -2.0330824e+02   5.1661348e+02  -3.0249775e+02   7.1638404e+02  -3.4212974e+02   7.5674901e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.3809966e+04   6.9744001e+04   5.8354874e+04   7.6864429e+04   6.3294642e+04   8.4670574e+04   8.0973010e+04   1.1018548e+05   7.9139056e+04   1.0939871e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.7419951e+02  -1.0583227e+05
    35.50   8.2626320e+05   8.9008652e+05   2.2629588e+07   6.1274274e+06  -6.1717215e+06   0.0000000e+00  -1.1238672e+02   4.4302986e+02  -1.3980286e+02   5.1495246e+02  -1.7420552e+02   5.9928238e+02  -2.7900078e+02   8.8242213e+02  -2.6366893e+02   7.7528572e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.6899287e+04   6.4214131e+04   6.1915459e+04   7.0892057e+04   6.7404953e+04   7.8229594e+04   9.1522287e+04   1.0783480e+05   7.4950085e+04   8.9402953e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.6188294e+02  -1.0652242e+05
    35.60   8.5875778e+05   7.9904921e+05   2.2629384e+07   5.4621930e+06  -6.3790240e+06   0.0000000e+00  -8.5446818e+01   5.0311832e+02  -1.0851979e+02   5.8599994e+02  -1.3783896e+02   6.8323742e+02  -2.3923158e+02   1.0654562e+03  -1.8747637e+02   7.6832245e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.9518746e+04   5.8060074e+04   6.4962067e+04   6.4234085e+04   7.0952562e+04   7.1035038e+04   1.0197965e+05   1.0352994e+05   6.8964340e+04   7.0728429e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.3777789e+02  -1.0685112e+05
    35.70   8.8386207e+05   7.0050792e+05   2.2629613e+07   4.7378063e+06  -6.5335067e+06   0.0000000e+00  -5.3422687e+01   5.6217512e+02  -7.1112998e+01   6.5606623e+02  -9.4100694e+01   7.6631173e+02  -1.8033600e+02   1.2591631e+03  -1.1752467e+02   7.3785431e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.1629756e+04   5.1329636e+04   6.7449440e+04   5.6941502e+04   7.3884382e+04   6.3141112e+04   1.1184668e+05   9.6910805e+04   6.1765075e+04   5.4010618e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.1137751e+02  -1.0674857e+05
    35.80   9.0125815e+05   5.9525623e+05   2.2630331e+07   3.9601023e+06  -6.6327670e+06   0.0000000e+00  -1.6593568e+01   6.1851551e+02  -2.7864614e+01   7.2317558e+02  -4.3263727e+01   8.4619596e+02  -1.0100853e+02   1.4555078e+03  -5.6957969e+01   6.8809776e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.3198442e+04   4.4076032e+04   6.9337571e+04   4.9071309e+04   7.6153176e+04   5.4608713e+04   1.2063306e+05   8.7818039e+04   5.3952947e+04   3.9646074e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9321140e+02  -1.0614845e+05
    35.90   9.1069761e+05   4.8412879e+05   2.2631590e+07   3.1354020e+06  -6.6748863e+06   0.0000000e+00   2.4514385e+01   6.7044883e+02   2.0643918e+01   7.8533197e+02   1.4036889e+01   9.2053979e+02  -1.6897418e+00   1.6455768e+03  -7.6555731e+00   6.2483414e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.4196197e+04   3.6357524e+04   7.0592350e+04   4.0686143e+04   7.7718318e+04   4.5505044e+04   1.2790883e+05   7.6289851e+04   4.6085513e+04   2.7791014e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.4430022e+01  -1.0498860e+05
    36.00   9.1200311e+05   3.6799547e+05   2.2633435e+07   2.2704656e+06  -6.6584648e+06   0.0000000e+00   6.9152922e+01   7.1634700e+02   7.3559195e+01   8.4060035e+02   7.6833481e+01   9.8704784e+02   1.1548758e+02   1.8205275e+03   2.9932673e+01   5.5453642e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.4600178e+04   2.8237001e+04   7.1186150e+04   3.1853837e+04   7.8546492e+04   3.5903156e+04   1.3334403e+05   6.2534387e+04   3.8628885e+04   1.8386187e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.6358475e+01  -1.0321152e+05
    36.10   9.0506930e+05   2.4775589e+05   2.2635908e+07   1.3724417e+06  -6.5826500e+06   0.0000000e+00   1.1638266e+02   7.5470841e+02   1.2979091e+02   8.8718265e+02   1.4386490e+02   1.0435701e+03   2.4698567e+02   1.9724767e+03   5.6682013e+01   4.8347363e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.4393728e+04   1.9781505e+04   7.1098344e+04   2.2646925e+04   7.8612295e+04   2.5881423e+04   1.3673077e+05   4.6884251e+04   3.1927178e+04   1.1201569e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.5726063e-02  -1.0076492e+05
    36.20   8.8986331e+05   1.2433404e+05   2.2639096e+07   4.4881178e+05  -6.4471606e+06   0.0000000e+00   1.6510976e+02   7.8421639e+02   1.8805411e+02   9.2348794e+02   2.1362481e+02   1.0881860e+03   3.8830978e+02   2.0951671e+03   7.4483328e+01   4.1697376e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.3566738e+04   1.1061713e+04   7.0315722e+04   1.3142081e+04   7.7898751e+04   1.5522954e+04   1.3798553e+05   2.9742216e+04   2.6192155e+04   5.8918131e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.5755946e+01  -9.7602207e+04
    36.30   8.6642480e+05  -1.3268318e+03   2.2643102e+07  -4.9266899e+05  -6.2523037e+06   0.0000000e+00   2.1412769e+02   8.0379124e+02   2.4691796e+02   9.4819526e+02   2.8441828e+02   1.1192803e+03   5.3450956e+02   2.1843061e+03   8.5832736e+01   3.5897247e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.2115916e+04   2.1513691e+03   6.8832831e+04   3.4195174e+03   7.6397713e+04   4.9149385e+03   1.3713316e+05   1.1528167e+04   2.1511970e+04   2.0523846e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1262864e+02  -9.3682872e+04
    36.40   8.3486561e+05  -1.2826912e+05   2.2647968e+07  -1.4440345e+06  -5.9989858e+06   0.0000000e+00   2.6216319e+02   8.1263437e+02   3.0486008e+02   9.6030774e+02   3.5442582e+02   1.1356094e+03   6.8062071e+02   2.2375501e+03   9.3434948e+01   3.1189517e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.0044977e+04  -6.8733254e+03   6.6652210e+04  -6.4376791e+03   7.4110161e+04  -5.8520615e+03   1.3427746e+05  -7.3633831e+03   1.7874584e+04  -7.3308564e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6817368e+02  -8.8972892e+04
    36.50   7.9536907e+05  -2.5552577e+05   2.2653726e+07  -2.3971740e+06  -5.6887165e+06   0.0000000e+00   3.0792542e+02   8.1026325e+02   3.6032516e+02   9.5919620e+02   4.2177307e+02   1.1363559e+03   8.2195837e+02   2.2541928e+03   9.9914234e+01   2.7683317e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.7364744e+04  -1.5934360e+04   6.3784520e+04  -1.6344248e+04   7.1046370e+04  -1.6684876e+04   1.2956524e+05  -2.6588231e+04   1.5199022e+04  -2.8614004e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.9796626e+02  -8.3445019e+04
    36.60   7.4818890e+05  -3.8212499e+05   2.2660399e+07  -3.3439020e+06  -5.3236054e+06   0.0000000e+00   3.5015681e+02   7.9653588e+02   4.1178614e+02   9.4463069e+02   4.8460457e+02   1.1211693e+03   9.5422406e+02   2.2346885e+03   1.0768058e+02   2.5390196e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.4093149e+04  -2.4952594e+04   6.0248574e+04  -2.6213498e+04   6.7225967e+04  -2.7488535e+04   1.2315218e+05  -4.5856479e+04   1.3366519e+04  -4.6979482e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.0534496e+02  -7.7079039e+04
    36.70   6.9364775e+05  -5.0709508e+05   2.2668002e+07  -4.2760295e+06  -4.9063507e+06   0.0000000e+00   3.8768409e+02   7.7166359e+02   4.5780635e+02   9.1679846e+02   5.4115905e+02   1.0901909e+03   1.0734490e+03   2.1801767e+03   1.1893997e+02   2.4263030e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.0255151e+04  -3.3848465e+04   5.6071251e+04  -3.5958080e+04   6.2677849e+04  -3.8167118e+04   1.1517804e+05  -6.4916567e+04   1.2244056e+04  -6.5837321e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1911943e+03  -6.9861957e+04
    36.80   6.3213533e+05  -6.2946914e+05   2.2676538e+07  -5.1854382e+06  -4.4402202e+06   0.0000000e+00   4.1946798e+02   7.3621121e+02   4.9710022e+02   8.7630722e+02   5.8984409e+02   1.0440619e+03   1.1758529e+03   2.0921647e+03   1.3578345e+02   2.4223334e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.5882547e+04  -4.2542710e+04   5.1287300e+04  -4.5490789e+04   5.7439986e+04  -4.8624637e+04   1.0575678e+05  -8.3524575e+04   1.1694831e+04  -8.8563378e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6538099e+03  -6.1788124e+04
    36.90   5.6410625e+05  -7.4829002e+05   2.2686002e+07  -6.0641552e+06  -3.9290249e+06   0.0000000e+00   4.4464961e+02   6.9108402e+02   5.2859082e+02   8.2417260e+02   6.2930729e+02   9.8391191e+02   1.2577313e+03   1.9724722e+03   1.6025721e+02   2.5167188e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.1013698e+04  -5.0957115e+04   4.5939046e+04  -5.4725381e+04   5.1559087e+04  -5.8765937e+04   9.4983796e+04  -1.0140754e+05   1.1573416e+04  -1.1876445e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1888528e+03  -5.2859300e+04
    37.00   4.9007739e+05  -8.6261526e+05   2.2696377e+07  -6.9044282e+06  -3.3770851e+06   0.0000000e+00   4.6259221e+02   6.3750104e+02   5.5146187e+02   7.6178937e+02   6.5850145e+02   9.1132942e+02   1.3154828e+03   1.8234554e+03   1.9431567e+02   2.6948104e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.5693160e+04  -5.9015251e+04   4.0075972e+04  -6.3577401e+04   4.5090152e+04  -6.8497619e+04   8.2958660e+04  -1.1823150e+05   1.1707285e+04  -1.6049514e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7893946e+03  -4.3084653e+04
    37.10   4.1062497e+05  -9.7152216e+05   2.2707638e+07  -7.6987996e+06  -2.7891886e+06   0.0000000e+00   4.7291639e+02   5.7695450e+02   5.6520238e+02   6.9088605e+02   6.7674120e+02   8.2831090e+02   1.3458506e+03   1.6484280e+03   2.3959708e+02   2.9344227e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.9971226e+04  -6.6643228e+04   3.3754217e+04  -7.1965014e+04   3.8095899e+04  -7.7728964e+04   6.9817552e+04  -1.3358510e+05   1.1870232e+04  -2.1832275e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.4460535e+03  -3.2480695e+04
    37.20   3.2638136e+05  -1.0741132e+06   2.2719749e+07  -8.4401799e+06  -2.1705435e+06   0.0000000e+00   4.7552777e+02   5.1115540e+02   5.6964208e+02   6.1346270e+02   6.8374865e+02   7.3719047e+02   1.3463838e+03   1.4521172e+03   2.9702586e+02   3.2024746e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.3903391e+04  -7.3770424e+04   2.7035961e+04  -7.9809826e+04   3.0646078e+04  -8.6372854e+04   5.5766881e+04  -1.4698718e+05   1.1756153e+04  -2.9715771e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.1472174e+03  -2.1071157e+04
    37.30   2.3803145e+05  -1.1695213e+06   2.2732665e+07  -9.1219184e+06  -1.5267252e+06   0.0000000e+00   4.7063550e+02   4.4196542e+02   5.6497602e+02   5.3171211e+02   6.7968609e+02   6.4054887e+02   1.3160427e+03   1.2409527e+03   3.6632397e+02   3.4533636e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7549729e+04  -8.0330209e+04   1.9988735e+04  -8.7037692e+04   2.2816687e+04  -9.4346674e+04   4.1107838e+04  -1.5792319e+05   1.0963125e+04  -4.0180777e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.8793464e+03  -8.8868043e+03
    37.40   1.4630892e+05  -1.2569160e+06   2.2746335e+07  -9.7378709e+06  -8.6361808e+05   0.0000000e+00   4.5876086e+02   3.7131470e+02   5.5177690e+02   4.4792400e+02   6.6517368e+02   5.4110193e+02   1.2558010e+03   1.0230028e+03   4.4557874e+02   3.6306299e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0974215e+04  -8.6260635e+04   1.2684641e+04  -9.3579496e+04   1.4689084e+04  -1.0157320e+05   2.6242214e+04  -1.6590930e+05   8.9971721e+03  -5.3626871e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.6273466e+03   4.0348062e+03
    37.50   5.1992109e+04  -1.3355095e+06   2.2760697e+07  -1.0282465e+07  -1.8735333e+05   0.0000000e+00   4.4073437e+02   3.0110514e+02   5.3099348e+02   3.6437160e+02   6.4129015e+02   4.4156774e+02   1.1690625e+03   8.0745011e+02   5.3104524e+02   3.6726158e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.2439758e+03  -9.1505096e+04   5.1995022e+03  -9.9371897e+04   6.3490242e+03  -1.0798143e+05   1.1652396e+04  -1.7057733e+05   5.3024588e+03  -7.0282409e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.3750016e+03   1.7649625e+04
    37.60  -4.4100352e+04  -1.4045631e+06   2.2775686e+07  -1.0750762e+07   4.9575677e+05   0.0000000e+00   4.1767956e+02   2.3309777e+02   5.0393279e+02   2.8317946e+02   6.0955367e+02   3.4451112e+02   1.0617189e+03   6.0362092e+02   6.1733826e+02   3.5215213e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.5715061e+03  -9.6012948e+04  -2.3880469e+03  -1.0435803e+05  -2.1143843e+03  -1.1350741e+05  -2.1471658e+03  -1.7176823e+05  -6.7980734e+02  -9.0108135e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.1054475e+03   3.1907458e+04
    37.70  -1.4111441e+05  -1.4633951e+06   2.2791227e+07  -1.1138514e+07   1.1792882e+06   0.0000000e+00   3.9097939e+02   1.6878258e+02   4.7222157e+02   2.0617033e+02   5.7187794e+02   2.5216326e+02   9.4174883e+02   4.1971585e+02   6.9808604e+02   3.1338280e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.4012300e+03  -9.9740081e+04  -9.9975167e+03  -1.0848816e+05  -1.0609773e+04  -1.1809493e+05  -1.4684112e+04  -1.6961755e+05  -9.4271177e+03  -1.1271107e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.8016765e+03   4.6752367e+04
    37.80  -2.3816606e+05  -1.5113883e+06   2.2807243e+07  -1.1442218e+07   1.8567784e+06   0.0000000e+00   3.6221784e+02   1.0923001e+02   4.3773883e+02   1.3469028e+02   5.3049432e+02   1.6621531e+02   8.1836750e+02   2.6150014e+02   7.6698180e+02   2.4889276e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6173545e+04  -1.0264943e+05  -1.7547559e+04  -1.1172028e+05  -1.9044657e+04  -1.2169626e+05  -2.5619188e+04  -1.6461506e+05  -2.1235296e+04  -1.3728688e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.4470512e+03   6.2123114e+04
