
These predictions were generated by SeaState on 29-Sep-2025 at 15:43:52.




      Time       Wave1Elev       Wave1Elv1       Wave1Elv2       Wave2Elev       Wave2Elv1       Wave2Elv2         FVel1xi         FVel1yi         FVel1zi         FAcc1xi         FAcc1yi         FAcc1zi          FDynP1         FVel2xi         FVel2yi         FVel2zi         FAcc2xi         FAcc2yi         FAcc2zi          FDynP2
   (sec)             (m)             (m)             (m)             (m)             (m)             (m)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)
   48.1250  -0.5957220E-01  -0.5957220E-01   0.0000000E+00  -0.3157909E+00  -0.3157909E+00   0.0000000E+00  -0.3617587E+00   0.0000000E+00   0.1383211E+00   0.1102121E+00   0.0000000E+00   0.2582525E+00  -0.5485271E+04  -0.2190429E-01   0.0000000E+00   0.2215270E+00   0.1161417E+00   0.0000000E+00   0.1983401E-01  -0.4231518E+03
   48.2500   0.2373016E-01   0.2373016E-01   0.0000000E+00  -0.2898476E+00  -0.2898476E+00   0.0000000E+00  -0.3464478E+00   0.0000000E+00   0.1697790E+00   0.1344987E+00   0.0000000E+00   0.2446438E+00  -0.5290999E+04  -0.7174034E-02   0.0000000E+00   0.2235688E+00   0.1194967E+00   0.0000000E+00   0.1272119E-01  -0.1428088E+03
   48.3750   0.9691116E-01   0.9691116E-01   0.0000000E+00  -0.2557457E+00  -0.2557457E+00   0.0000000E+00  -0.3282064E+00   0.0000000E+00   0.1993781E+00   0.1570487E+00   0.0000000E+00   0.2285443E+00  -0.5058335E+04   0.7955815E-02   0.0000000E+00   0.2246789E+00   0.1225144E+00   0.0000000E+00   0.4926821E-02   0.1395128E+03
   48.5000   0.1592359E+00   0.1592359E+00   0.0000000E+00  -0.2133787E+00  -0.2133787E+00   0.0000000E+00  -0.3072699E+00   0.0000000E+00   0.2268206E+00   0.1775771E+00   0.0000000E+00   0.2101786E+00  -0.4789807E+04   0.2343511E-01   0.0000000E+00   0.2247721E+00   0.1250650E+00   0.0000000E+00  -0.3548970E-02   0.4225883E+03
   48.6250   0.2102986E+00   0.2102986E+00   0.0000000E+00  -0.1628585E+00  -0.1628585E+00   0.0000000E+00  -0.2839071E+00   0.0000000E+00   0.2518393E+00   0.1958287E+00   0.0000000E+00   0.1898085E+00  -0.4488296E+04   0.3919710E-01   0.0000000E+00   0.2237642E+00   0.1270161E+00   0.0000000E+00  -0.1268320E-01   0.7050848E+03
   48.7500   0.2500227E+00   0.2500227E+00   0.0000000E+00  -0.1045145E+00  -0.1045145E+00   0.0000000E+00  -0.2584168E+00   0.0000000E+00   0.2742014E+00   0.2115837E+00   0.0000000E+00   0.1677284E+00  -0.4156999E+04   0.5515866E-01   0.0000000E+00   0.2215758E+00   0.1282362E+00   0.0000000E+00  -0.2242945E-01   0.9855675E+03
   48.8750   0.2786541E+00   0.2786541E+00   0.0000000E+00  -0.3888798E-01  -0.3888798E-01   0.0000000E+00  -0.2311227E+00   0.0000000E+00   0.2937135E+00   0.2246621E+00   0.0000000E+00   0.1442607E+00  -0.3799382E+04   0.7122041E-01   0.0000000E+00   0.2181343E+00   0.1285986E+00   0.0000000E+00  -0.3271817E-01   0.1262506E+04
   49.0000   0.2967434E+00   0.2967434E+00   0.0000000E+00   0.3327876E-01   0.3327876E-01   0.0000000E+00  -0.2023686E+00   0.0000000E+00   0.3102232E+00   0.2349277E+00   0.0000000E+00   0.1197499E+00  -0.3419124E+04   0.8726764E-01   0.0000000E+00   0.2133774E+00   0.1279853E+00   0.0000000E+00  -0.4345728E-01   0.1534285E+04
   49.1250   0.3051219E+00   0.3051219E+00   0.0000000E+00   0.1110569E+00   0.1110569E+00   0.0000000E+00  -0.1725118E+00   0.0000000E+00   0.3236225E+00   0.2422920E+00   0.0000000E+00   0.9455596E-01  -0.3020073E+04   0.1031717E+00   0.0000000E+00   0.2072558E+00   0.1262906E+00   0.0000000E+00  -0.5453369E-01   0.1799217E+04
   49.2500   0.3048685E+00   0.3048685E+00   0.0000000E+00   0.1933508E+00   0.1933508E+00   0.0000000E+00  -0.1419182E+00   0.0000000E+00   0.3338491E+00   0.2467152E+00   0.0000000E+00   0.6904814E-01  -0.2606184E+04   0.1187915E+00   0.0000000E+00   0.1997354E+00   0.1234248E+00   0.0000000E+00  -0.6581500E-01   0.2055564E+04
   49.3750   0.2972715E+00   0.2972715E+00   0.0000000E+00   0.2789202E+00   0.2789202E+00   0.0000000E+00  -0.1109552E+00   0.0000000E+00   0.3408869E+00   0.2482087E+00   0.0000000E+00   0.4359682E-01  -0.2181455E+04   0.1339760E+00   0.0000000E+00   0.1907998E+00   0.1193167E+00   0.0000000E+00  -0.7715233E-01   0.2301554E+04
   49.5000   0.2837848E+00   0.2837848E+00   0.0000000E+00   0.3664063E+00   0.3664063E+00   0.0000000E+00  -0.7998561E-01   0.0000000E+00   0.3447659E+00   0.2468336E+00   0.0000000E+00   0.1856693E-01  -0.1749881E+04   0.1485668E+00   0.0000000E+00   0.1804517E+00   0.1139170E+00   0.0000000E+00  -0.8838285E-01   0.2535409E+04
   49.6250   0.2659801E+00   0.2659801E+00   0.0000000E+00   0.4543590E+00   0.4543590E+00   0.0000000E+00  -0.4936174E-01   0.0000000E+00   0.3455608E+00   0.2427008E+00   0.0000000E+00  -0.5690011E-02  -0.1315390E+04   0.1624004E+00   0.0000000E+00   0.1687157E+00   0.1072000E+00   0.0000000E+00  -0.9933339E-01   0.2755366E+04
   49.7500   0.2454977E+00   0.2454977E+00   0.0000000E+00   0.5412681E+00   0.5412681E+00   0.0000000E+00  -0.1941884E-01   0.0000000E+00   0.3433894E+00   0.2359676E+00   0.0000000E+00  -0.2884261E-01  -0.8817897E+03   0.1753119E+00   0.0000000E+00   0.1556376E+00   0.9916566E-01   0.0000000E+00  -0.1098241E+00   0.2959707E+04
   49.8750   0.2239956E+00   0.2239956E+00   0.0000000E+00   0.6255941E+00   0.6255941E+00   0.0000000E+00   0.9530138E-02   0.0000000E+00   0.3384089E+00   0.2268351E+00   0.0000000E+00  -0.5058680E-01  -0.4527104E+03   0.1871379E+00   0.0000000E+00   0.1412865E+00   0.8984043E-01   0.0000000E+00  -0.1196720E+00   0.3146786E+04
   50.0000   0.2030988E+00   0.2030988E+00   0.0000000E+00   0.7057995E+00   0.7057995E+00   0.0000000E+00   0.3719997E-01   0.0000000E+00   0.3308128E+00   0.2155437E+00   0.0000000E+00  -0.7065154E-01  -0.3156606E+02   0.1977204E+00   0.0000000E+00   0.1257539E+00   0.7927798E-01   0.0000000E+00  -0.1286957E+00   0.3315055E+04
   50.1250   0.1843521E+00   0.1843521E+00   0.0000000E+00   0.7803819E+00   0.7803819E+00   0.0000000E+00   0.6333750E-01   0.0000000E+00   0.3208257E+00   0.2023668E+00   0.0000000E+00  -0.8880477E-01   0.3784941E+03   0.2069093E+00   0.0000000E+00   0.1091542E+00   0.6755909E-01   0.0000000E+00  -0.1367189E+00   0.3463102E+04
   50.2500   0.1691746E+00   0.1691746E+00   0.0000000E+00   0.8479051E+00   0.8479051E+00   0.0000000E+00   0.8772556E-01   0.0000000E+00   0.3086992E+00   0.1876053E+00   0.0000000E+00  -0.1048575E+00   0.7746212E+03   0.2145665E+00   0.0000000E+00   0.9162284E-01   0.5479075E-01   0.0000000E+00  -0.1435748E+00   0.3589667E+04
   50.3750   0.1588197E+00   0.1588197E+00   0.0000000E+00   0.9070291E+00   0.9070291E+00   0.0000000E+00   0.1101862E+00   0.0000000E+00   0.2947049E+00   0.1715809E+00   0.0000000E+00  -0.1186677E+00   0.1154295E+04   0.2205686E+00   0.0000000E+00   0.7331552E-01   0.4110498E-01   0.0000000E+00  -0.1491101E+00   0.3693673E+04
   50.5000   0.1543401E+00   0.1543401E+00   0.0000000E+00   0.9565391E+00   0.9565391E+00   0.0000000E+00   0.1305822E+00   0.0000000E+00   0.2791297E+00   0.1546282E+00   0.0000000E+00  -0.1301427E+00   0.1515345E+04   0.2248108E+00   0.0000000E+00   0.5440605E-01   0.2665681E-01   0.0000000E+00  -0.1531884E+00   0.3774254E+04
   50.6250   0.1565596E+00   0.1565596E+00   0.0000000E+00   0.9953716E+00   0.9953716E+00   0.0000000E+00   0.1488187E+00   0.0000000E+00   0.2622684E+00   0.1370872E+00   0.0000000E+00  -0.1392400E+00   0.1855972E+04   0.2272084E+00   0.0000000E+00   0.3508398E-01   0.1162186E-01   0.0000000E+00  -0.1556941E+00   0.3830770E+04
   50.7500   0.1660514E+00   0.1660514E+00   0.0000000E+00   0.1022638E+01   0.1022638E+01   0.0000000E+00   0.1648435E+00   0.0000000E+00   0.2444184E+00   0.1192955E+00   0.0000000E+00  -0.1459677E+00   0.2174745E+04   0.2276999E+00   0.0000000E+00   0.1555193E-01  -0.3806742E-02   0.0000000E+00  -0.1565350E+00   0.3862827E+04
   50.8750   0.1831245E+00   0.1831245E+00   0.0000000E+00   0.1037647E+01   0.1037647E+01   0.0000000E+00   0.1786458E+00   0.0000000E+00   0.2258729E+00   0.1015807E+00   0.0000000E+00  -0.1503832E+00   0.2470605E+04   0.2262489E+00   0.0000000E+00  -0.3977592E-02  -0.1942179E-01   0.0000000E+00  -0.1556452E+00   0.3870292E+04
   51.0000   0.2078171E+00   0.2078171E+00   0.0000000E+00   0.1039916E+01   0.1039916E+01   0.0000000E+00   0.1902549E+00   0.0000000E+00   0.2069146E+00   0.8425283E-01   0.0000000E+00  -0.1525906E+00   0.2742856E+04   0.2228457E+00   0.0000000E+00  -0.2328565E-01  -0.3500571E-01   0.0000000E+00  -0.1529873E+00   0.3853310E+04
   51.1250   0.2398982E+00   0.2398982E+00   0.0000000E+00   0.1029192E+01   0.1029192E+01   0.0000000E+00   0.1997371E+00   0.0000000E+00   0.1878111E+00   0.6759764E-01   0.0000000E+00  -0.1527369E+00   0.2991151E+04   0.2175081E+00   0.0000000E+00  -0.4215034E-01  -0.5033477E-01   0.0000000E+00  -0.1485532E+00   0.3812293E+04
   51.2500   0.2788766E+00   0.2788766E+00   0.0000000E+00   0.1005453E+01   0.1005453E+01   0.0000000E+00   0.2071929E+00   0.0000000E+00   0.1688087E+00   0.5187018E-01   0.0000000E+00  -0.1510081E+00   0.3215464E+04   0.2102820E+00   0.0000000E+00  -0.6035087E-01  -0.6518326E-01   0.0000000E+00  -0.1423658E+00   0.3747938E+04
   51.3750   0.3240165E+00   0.3240165E+00   0.0000000E+00   0.9689176E+00   0.9689176E+00   0.0000000E+00   0.2127525E+00   0.0000000E+00   0.1501282E+00   0.3728946E-01   0.0000000E+00  -0.1476227E+00   0.3416060E+04   0.2012416E+00   0.0000000E+00  -0.7767092E-01  -0.7932805E-01   0.0000000E+00  -0.1344787E+00   0.3661216E+04
   51.5000   0.3743603E+00   0.3743603E+00   0.0000000E+00   0.9200400E+00   0.9200400E+00   0.0000000E+00   0.2165706E+00   0.0000000E+00   0.1319618E+00   0.2403412E-01   0.0000000E+00  -0.1428262E+00   0.3593470E+04   0.1904884E+00   0.0000000E+00  -0.9390316E-01  -0.9255281E-01   0.0000000E+00  -0.1249759E+00   0.3553366E+04
   51.6250   0.4287561E+00   0.4287561E+00   0.0000000E+00   0.8595086E+00   0.8595086E+00   0.0000000E+00   0.2188219E+00   0.0000000E+00   0.1144694E+00   0.1223889E-01   0.0000000E+00  -0.1368833E+00   0.3748440E+04   0.1781504E+00   0.0000000E+00  -0.1088523E+00  -0.1046525E+00   0.0000000E+00  -0.1139710E+00   0.3425876E+04
   51.7500   0.4858912E+00   0.4858912E+00   0.0000000E+00   0.7882355E+00   0.7882355E+00   0.0000000E+00   0.2196949E+00   0.0000000E+00   0.9777717E-01   0.1992686E-02   0.0000000E+00  -0.1300712E+00   0.3881904E+04   0.1643801E+00   0.0000000E+00  -0.1223392E+00  -0.1154373E+00   0.0000000E+00  -0.1016053E+00   0.3280474E+04
   51.8750   0.5443283E+00   0.5443283E+00   0.0000000E+00   0.7073403E+00   0.7073403E+00   0.0000000E+00   0.2193865E+00   0.0000000E+00   0.8197613E-01  -0.6662585E-02   0.0000000E+00  -0.1226714E+00   0.3994924E+04   0.1493530E+00   0.0000000E+00  -0.1342038E+00  -0.1247369E+00   0.0000000E+00  -0.8804540E-01   0.3119099E+04
   52.0000   0.6025450E+00   0.6025450E+00   0.0000000E+00   0.6181337E+00   0.6181337E+00   0.0000000E+00   0.2180955E+00   0.0000000E+00   0.6712215E-01  -0.1373141E-01   0.0000000E+00  -0.1149626E+00   0.4088660E+04   0.1332640E+00   0.0000000E+00  -0.1443086E+00  -0.1324036E+00   0.0000000E+00  -0.7348072E-01   0.2943878E+04
   52.1250   0.6589752E+00   0.6589752E+00   0.0000000E+00   0.5220933E+00   0.5220933E+00   0.0000000E+00   0.2160177E+00   0.0000000E+00   0.5323711E-01  -0.1926338E-01   0.0000000E+00  -0.1072129E+00   0.4164317E+04   0.1163252E+00   0.0000000E+00  -0.1525408E+00  -0.1383155E+00   0.0000000E+00  -0.5811986E-01   0.2757097E+04
   52.2500   0.7120506E+00   0.7120506E+00   0.0000000E+00   0.4208377E+00   0.4208377E+00   0.0000000E+00   0.2133399E+00   0.0000000E+00   0.4031018E-01  -0.2335028E-01   0.0000000E+00  -0.9967272E-01   0.4223112E+04   0.9876212E-01   0.0000000E+00  -0.1588147E+00  -0.1423795E+00   0.0000000E+00  -0.4218714E-01   0.2561166E+04
   52.3750   0.7602420E+00   0.7602420E+00   0.0000000E+00   0.3160957E+00   0.3160957E+00   0.0000000E+00   0.2102349E+00   0.0000000E+00   0.2830073E-01  -0.2612230E-01   0.0000000E+00  -0.9256843E-01   0.4266221E+04   0.8081000E-01   0.0000000E+00  -0.1630736E+00  -0.1445324E+00   0.0000000E+00  -0.2591824E-01   0.2358583E+04
   52.5000   0.8020985E+00   0.8020985E+00   0.0000000E+00   0.2096743E+00   0.2096743E+00   0.0000000E+00   0.2068573E+00   0.0000000E+00   0.1714169E-01  -0.2774312E-01   0.0000000E+00  -0.8609657E-01   0.4294760E+04   0.6271000E-01   0.0000000E+00  -0.1652904E+00  -0.1447434E+00   0.0000000E+00  -0.9556095E-02   0.2151898E+04
   52.6250   0.8362852E+00   0.8362852E+00   0.0000000E+00   0.1034229E+00   0.1034229E+00   0.0000000E+00   0.2033392E+00   0.0000000E+00   0.6743437E-02  -0.2840428E-01   0.0000000E+00  -0.8041888E-01   0.4309745E+04   0.4470501E-01   0.0000000E+00  -0.1654689E+00  -0.1430143E+00   0.0000000E+00   0.6653828E-02   0.1943682E+04
   52.7500   0.8616163E+00   0.8616163E+00   0.0000000E+00  -0.8021462E-03  -0.8021462E-03   0.0000000E+00   0.1997874E+00   0.0000000E+00  -0.3001293E-02  -0.2831876E-01   0.0000000E+00  -0.7565857E-01   0.4312061E+04   0.2703584E-01   0.0000000E+00  -0.1636435E+00  -0.1393795E+00   0.0000000E+00   0.2246798E-01   0.1736477E+04
   52.8750   0.8770860E+00   0.8770860E+00   0.0000000E+00  -0.1011761E+00  -0.1011761E+00   0.0000000E+00   0.1962811E+00   0.0000000E+00  -0.1221289E-01  -0.2771411E-01   0.0000000E+00  -0.7189760E-01   0.4302457E+04   0.9936834E-02   0.0000000E+00  -0.1598783E+00  -0.1339055E+00   0.0000000E+00   0.3764937E-01   0.1532762E+04
   53.0000   0.8818919E+00   0.8818919E+00   0.0000000E+00  -0.1959422E+00  -0.1959422E+00   0.0000000E+00   0.1928707E+00   0.0000000E+00  -0.2101904E-01  -0.2682506E-01   0.0000000E+00  -0.6917503E-01   0.4281526E+04  -0.6367947E-02   0.0000000E+00  -0.1542669E+00  -0.1266904E+00   0.0000000E+00   0.5197199E-01   0.1334920E+04
   53.1250   0.8754562E+00   0.8754562E+00   0.0000000E+00  -0.2834486E+00  -0.2834486E+00   0.0000000E+00   0.1895770E+00   0.0000000E+00  -0.2954982E-01  -0.2588631E-01   0.0000000E+00  -0.6748685E-01   0.4249689E+04  -0.2166847E-01   0.0000000E+00  -0.1469299E+00  -0.1178609E+00   0.0000000E+00   0.6522505E-01   0.1145198E+04
   53.2500   0.8574387E+00   0.8574387E+00   0.0000000E+00  -0.3621833E+00  -0.3621833E+00   0.0000000E+00   0.1863917E+00   0.0000000E+00  -0.3793197E-01  -0.2512520E-01   0.0000000E+00  -0.6678677E-01   0.4207215E+04  -0.3577228E-01   0.0000000E+00  -0.1380133E+00  -0.1075708E+00   0.0000000E+00   0.7721683E-01   0.9656751E+03
   53.3750   0.8277467E+00   0.8277467E+00   0.0000000E+00  -0.4308064E+00  -0.4308064E+00   0.0000000E+00   0.1832793E+00   0.0000000E+00  -0.4628414E-01  -0.2475470E-01   0.0000000E+00  -0.6698835E-01   0.4154218E+04  -0.4850769E-01   0.0000000E+00  -0.1276854E+00  -0.9599774E-01   0.0000000E+00   0.8777839E-01   0.7982335E+03
   53.5000   0.7865369E+00   0.7865369E+00   0.0000000E+00  -0.4881793E+00  -0.4881793E+00   0.0000000E+00   0.1801787E+00   0.0000000E+00  -0.5471158E-01  -0.2496679E-01   0.0000000E+00  -0.6796833E-01   0.4090664E+04  -0.5972648E-01   0.0000000E+00  -0.1161342E+00  -0.8333946E-01   0.0000000E+00   0.9676630E-01   0.6445304E+03
   53.6250   0.7342129E+00   0.7342129E+00   0.0000000E+00  -0.5333900E+00  -0.5333900E+00   0.0000000E+00   0.1770064E+00   0.0000000E+00  -0.6330219E-01  -0.2592670E-01   0.0000000E+00  -0.6957061E-01   0.4016402E+04  -0.6930625E-01   0.0000000E+00  -0.1035642E+00  -0.6981045E-01   0.0000000E+00   0.1040655E+00   0.5059764E+03
   53.7500   0.6714172E+00   0.6714172E+00   0.0000000E+00  -0.5657735E+00  -0.5657735E+00   0.0000000E+00   0.1736603E+00   0.0000000E+00  -0.7212252E-01  -0.2776774E-01   0.0000000E+00  -0.7161167E-01   0.3931187E+04  -0.7715226E-01   0.0000000E+00  -0.9019183E-01  -0.5563756E-01   0.0000000E+00   0.1095910E+00   0.3837180E+03
   53.8750   0.5990174E+00   0.5990174E+00   0.0000000E+00  -0.5849271E+00  -0.5849271E+00   0.0000000E+00   0.1700237E+00   0.0000000E+00  -0.8121485E-01  -0.3058710E-01   0.0000000E+00  -0.7388633E-01   0.3834695E+04  -0.8319855E-01   0.0000000E+00  -0.7624262E-01  -0.4105556E-01   0.0000000E+00   0.1132894E+00   0.2786221E+03
   54.0000   0.5180876E+00   0.5180876E+00   0.0000000E+00  -0.5907199E+00  -0.5907199E+00   0.0000000E+00   0.1659702E+00   0.0000000E+00  -0.9059469E-01  -0.3444279E-01   0.0000000E+00  -0.7617422E-01   0.3726574E+04  -0.8740901E-01   0.0000000E+00  -0.6194652E-01  -0.2630279E-01   0.0000000E+00   0.1151394E+00   0.1912711E+03
   54.1250   0.4298877E+00   0.4298877E+00   0.0000000E+00  -0.5832960E+00  -0.5832960E+00   0.0000000E+00   0.1613690E+00   0.0000000E+00  -0.1002494E+00  -0.3935161E-01   0.0000000E+00  -0.7824680E-01   0.3606469E+04  -0.8977707E-01   0.0000000E+00  -0.4753437E-01  -0.1161654E-01   0.0000000E+00   0.1151516E+00   0.1219560E+03
   54.2500   0.3358357E+00   0.3358357E+00   0.0000000E+00  -0.5630722E+00  -0.5630722E+00   0.0000000E+00   0.1560894E+00   0.0000000E+00  -0.1101378E+00  -0.4528837E-01   0.0000000E+00  -0.7987444E-01   0.3474058E+04  -0.9032561E-01   0.0000000E+00  -0.3323349E-01   0.2771460E-02   0.0000000E+00   0.1133682E+00   0.7067981E+02
   54.3750   0.2374792E+00   0.2374792E+00   0.0000000E+00  -0.5307288E+00  -0.5307288E+00   0.0000000E+00   0.1500068E+00   0.0000000E+00  -0.1201902E+00  -0.5218612E-01   0.0000000E+00  -0.8083344E-01   0.3329088E+04  -0.8910591E-01   0.0000000E+00  -0.1926416E-01   0.1663926E-01   0.0000000E+00   0.1098617E+00   0.3716455E+02
   54.5000   0.1364640E+00   0.1364640E+00   0.0000000E+00  -0.4871932E+00  -0.4871932E+00   0.0000000E+00   0.1430073E+00   0.0000000E+00  -0.1303095E+00  -0.5993787E-01   0.0000000E+00  -0.8091328E-01   0.3171410E+04  -0.8619615E-01   0.0000000E+00  -0.5835717E-02   0.2977878E-01   0.0000000E+00   0.1047326E+00   0.2086130E+02
   54.6250   0.3450185E-01   0.3450185E-01   0.0000000E+00  -0.4336197E+00  -0.4336197E+00   0.0000000E+00   0.1349927E+00   0.0000000E+00  -0.1403738E+00  -0.6839905E-01   0.0000000E+00  -0.7992304E-01   0.3001017E+04  -0.8169950E-01   0.0000000E+00   0.6856633E-02   0.4199953E-01   0.0000000E+00   0.9810735E-01   0.2096815E+02
   54.7500  -0.6666525E-01  -0.6666525E-01   0.0000000E+00  -0.3713620E+00  -0.3713620E+00   0.0000000E+00   0.1258854E+00   0.0000000E+00  -0.1502388E+00  -0.7739139E-01   0.0000000E+00  -0.7769765E-01   0.2818066E+04  -0.7574166E-01   0.0000000E+00   0.1863497E-01   0.5313180E-01   0.0000000E+00   0.9013502E-01   0.3644648E+02
   54.8750  -0.1652984E+00  -0.1652984E+00   0.0000000E+00  -0.3019416E+00  -0.3019416E+00   0.0000000E+00   0.1156314E+00   0.0000000E+00  -0.1597412E+00  -0.8670739E-01   0.0000000E+00  -0.7410317E-01   0.2622909E+04  -0.6846803E-01   0.0000000E+00   0.2934125E-01   0.6302951E-01   0.0000000E+00   0.8098429E-01   0.6604798E+02
   55.0000  -0.2596959E+00  -0.2596959E+00   0.0000000E+00  -0.2270116E+00  -0.2270116E+00   0.0000000E+00   0.1042046E+00   0.0000000E+00  -0.1687034E+00  -0.9611601E-01   0.0000000E+00  -0.6904152E-01   0.2416111E+04  -0.6004078E-01   0.0000000E+00   0.3883961E-01   0.7157248E-01   0.0000000E+00   0.7083951E-01   0.1083388E+03
   55.1250  -0.3482269E+00  -0.3482269E+00   0.0000000E+00  -0.1483176E+00  -0.1483176E+00   0.0000000E+00   0.9160887E-01   0.0000000E+00  -0.1769379E+00  -0.1053687E+00   0.0000000E+00  -0.6245397E-01   0.2198471E+04  -0.5063528E-01   0.0000000E+00   0.4701788E-01   0.7866797E-01   0.0000000E+00   0.5989671E-01   0.1617290E+03
   55.2500  -0.4293632E+00  -0.4293632E+00   0.0000000E+00  -0.6765553E-01  -0.6765553E-01   0.0000000E+00   0.7787978E-01   0.0000000E+00  -0.1842526E+00  -0.1142057E+00   0.0000000E+00  -0.5432388E-01   0.1971022E+04  -0.4043678E-01   0.0000000E+00   0.5378901E-01   0.8425180E-01   0.0000000E+00   0.4835947E-01   0.2245041E+03
   55.3750  -0.5017071E+00  -0.5017071E+00   0.0000000E+00   0.1317004E-01   0.1317004E-01   0.0000000E+00   0.6308576E-01   0.0000000E+00  -0.1904556E+00  -0.1223640E+00   0.0000000E+00  -0.4467805E-01   0.1735043E+04  -0.2963681E-01   0.0000000E+00   0.5909160E-01   0.8828863E-01   0.0000000E+00   0.3643485E-01   0.2948556E+03
   55.5000  -0.5640206E+00  -0.5640206E+00   0.0000000E+00   0.9239084E-01   0.9239084E-01   0.0000000E+00   0.4732793E-01   0.0000000E+00  -0.1953618E+00  -0.1295833E+00   0.0000000E+00  -0.3358716E-01   0.1492048E+04  -0.1842942E-01   0.0000000E+00   0.6289018E-01   0.9077194E-01   0.0000000E+00   0.2432906E-01   0.3709147E+03
   55.6250  -0.6152475E+00  -0.6152475E+00   0.0000000E+00   0.1683158E+00   0.1683158E+00   0.0000000E+00   0.3073949E-01   0.0000000E+00  -0.1987969E+00  -0.1356138E+00   0.0000000E+00  -0.2116488E-01   0.1243778E+04  -0.7007723E-02   0.0000000E+00   0.6517472E-01   0.9172289E-01   0.0000000E+00   0.1224338E-01   0.4507842E+03
   55.7500  -0.6545337E+00  -0.6545337E+00   0.0000000E+00   0.2393710E+00   0.2393710E+00   0.0000000E+00   0.1348374E-01   0.0000000E+00  -0.2006039E+00  -0.1402232E+00   0.0000000E+00  -0.7566020E-02   0.9921819E+03   0.4439422E-02   0.0000000E+00   0.6595989E-01   0.9118923E-01   0.0000000E+00   0.3705626E-03   0.5325696E+03
   55.8750  -0.6812444E+00  -0.6812444E+00   0.0000000E+00   0.3041370E+00   0.3041370E+00   0.0000000E+00  -0.4248354E-02   0.0000000E+00  -0.2006474E+00  -0.1432026E+00   0.0000000E+00   0.7016539E-02   0.7393954E+03   0.1573069E-01   0.0000000E+00   0.6528376E-01   0.8924297E-01   0.0000000E+00  -0.1110892E-01   0.6144097E+03
   56.0000  -0.6949763E+00  -0.6949763E+00   0.0000000E+00   0.3613814E+00   0.3613814E+00   0.0000000E+00  -0.2224153E-01   0.0000000E+00  -0.1988182E+00  -0.1443730E+00   0.0000000E+00   0.2235583E-01   0.4877051E+03   0.2669519E-01   0.0000000E+00   0.6320599E-01   0.8597834E-01   0.0000000E+00  -0.2202990E-01   0.6945050E+03
   56.1250  -0.6955646E+00  -0.6955646E+00   0.0000000E+00   0.4100859E+00   0.4100859E+00   0.0000000E+00  -0.4026020E-01   0.0000000E+00  -0.1950376E+00  -0.1435903E+00   0.0000000E+00   0.3819567E-01   0.2395198E+03   0.3717504E-01   0.0000000E+00   0.5980571E-01   0.8150858E-01   0.0000000E+00  -0.3224525E-01   0.7711436E+03
   56.2500  -0.6830879E+00  -0.6830879E+00   0.0000000E+00   0.4494682E+00   0.4494682E+00   0.0000000E+00  -0.5805328E-01   0.0000000E+00  -0.1892601E+00  -0.1407497E+00   0.0000000E+00   0.5425635E-01  -0.2676843E+01   0.4702749E-01   0.0000000E+00   0.5517937E-01   0.7596303E-01   0.0000000E+00  -0.4162804E-01   0.8427242E+03
   56.3750  -0.6578668E+00  -0.6578668E+00   0.0000000E+00   0.4789971E+00   0.4789971E+00   0.0000000E+00  -0.7535920E-01   0.0000000E+00  -0.1814767E+00  -0.1357893E+00   0.0000000E+00   0.7024091E-01  -0.2363655E+03   0.5612687E-01   0.0000000E+00   0.4943779E-01   0.6948362E-01   0.0000000E+00  -0.5007330E-01   0.9077755E+03
   56.5000  -0.6204575E+00  -0.6204575E+00   0.0000000E+00   0.4983995E+00   0.4983995E+00   0.0000000E+00  -0.9191153E-01   0.0000000E+00  -0.1717158E+00  -0.1286924E+00   0.0000000E+00   0.8584196E-01  -0.4590378E+03   0.6436577E-01   0.0000000E+00   0.4270356E-01   0.6222123E-01   0.0000000E+00  -0.5749900E-01   0.9649742E+03
   56.6250  -0.5716434E+00  -0.5716434E+00   0.0000000E+00   0.5076637E+00   0.5076637E+00   0.0000000E+00  -0.1074445E+00   0.0000000E+00  -0.1600451E+00  -0.1194891E+00   0.0000000E+00   0.1007485E+00  -0.6682474E+03   0.7165609E-01   0.0000000E+00   0.3510800E-01   0.5433225E-01   0.0000000E+00  -0.6384665E-01   0.1013156E+04
   56.7500  -0.5124198E+00  -0.5124198E+00   0.0000000E+00   0.5070300E+00   0.5070300E+00   0.0000000E+00  -0.1216992E+00   0.0000000E+00  -0.1465705E+00  -0.1082564E+00   0.0000000E+00   0.1146537E+00  -0.8616556E+03   0.7792930E-01   0.0000000E+00   0.2678832E-01   0.4597468E-01   0.0000000E+00  -0.6908128E-01   0.1051325E+04
   56.8750  -0.4439755E+00  -0.4439755E+00   0.0000000E+00   0.4969800E+00   0.4969800E+00   0.0000000E+00  -0.1344291E+00   0.0000000E+00  -0.1314358E+00  -0.9511732E-01   0.0000000E+00   0.1272612E+00  -0.1037082E+04   0.8313672E-01   0.0000000E+00   0.1788460E-01   0.3730498E-01   0.0000000E+00  -0.7319076E-01   0.1078661E+04
