
These predictions were generated by SubDyn on 10-Jul-2022 at 18:26:26.




    Time	   M1N1FKze	   M1N2FKze	   M4N1FKze	   M4N2FKze	  M1N1TDxss	  M1N2TDxss	  M2N1TDxss	  M2N2TDxss	  M3N1TDxss	  M3N2TDxss	  M4N1TDxss	  M4N2TDxss	  IntfTDXss	  IntfTDYss	  IntfTDZss	  IntfRDXss	  IntfRDYss	  IntfRDZss	   IntfFXss	   IntfFYss	   IntfFZss	   IntfMXss	   IntfMZss	   M3N2FKxe	   M2N1FKye	   M2N2FKye	   M2N1FMxe	   M2N1FMye	   M2N1FMze
       s	        (N)	        (N)	        (N)	        (N)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	        (N)	        (N)	        (N)	       (Nm)	       (Nm)	        (N)	        (N)	        (N)	        (N)	        (N)	        (N)
    9.1500	  1.09428447E+07	  1.09428447E+07	  8.11856516E+06	  8.11856516E+06	  0.00000000E+00	  4.46845836E-03	  4.46845836E-03	  4.46875000E-03	  4.46875000E-03	  4.46896637E-03	  4.46896637E-03	  0.00000000E+00	  4.46875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.82427956E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.1600	  1.09441635E+07	  1.09441635E+07	  8.11593394E+06	  8.11593394E+06	  0.00000000E+00	  4.47470833E-03	  4.47470833E-03	  4.47500000E-03	  4.47500000E-03	  4.47521630E-03	  4.47521630E-03	  0.00000000E+00	  4.47500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.82822952E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.1700	  1.09454822E+07	  1.09454822E+07	  8.11330272E+06	  8.11330272E+06	  0.00000000E+00	  4.48095829E-03	  4.48095829E-03	  4.48125000E-03	  4.48125000E-03	  4.48146623E-03	  4.48146623E-03	  0.00000000E+00	  4.48125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.83217948E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.1800	  1.09468009E+07	  1.09468009E+07	  8.11067150E+06	  8.11067150E+06	  0.00000000E+00	  4.48720826E-03	  4.48720826E-03	  4.48750000E-03	  4.48750000E-03	  4.48771616E-03	  4.48771616E-03	  0.00000000E+00	  4.48750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.83612944E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.1900	  1.09481197E+07	  1.09481197E+07	  8.10804028E+06	  8.10804028E+06	  0.00000000E+00	  4.49345822E-03	  4.49345822E-03	  4.49375000E-03	  4.49375000E-03	  4.49396609E-03	  4.49396609E-03	  0.00000000E+00	  4.49375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.84007941E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.2000	  1.09494384E+07	  1.09494384E+07	  8.10540906E+06	  8.10540906E+06	  0.00000000E+00	  4.49970819E-03	  4.49970819E-03	  4.50000000E-03	  4.50000000E-03	  4.50021602E-03	  4.50021602E-03	  0.00000000E+00	  4.50000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.84402937E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.2100	  1.09507572E+07	  1.09507572E+07	  8.10277784E+06	  8.10277784E+06	  0.00000000E+00	  4.50595815E-03	  4.50595815E-03	  4.50625000E-03	  4.50625000E-03	  4.50646595E-03	  4.50646595E-03	  0.00000000E+00	  4.50625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.84797933E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.2200	  1.09520759E+07	  1.09520759E+07	  8.10014662E+06	  8.10014662E+06	  0.00000000E+00	  4.51220812E-03	  4.51220812E-03	  4.51250000E-03	  4.51250000E-03	  4.51271587E-03	  4.51271587E-03	  0.00000000E+00	  4.51250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.85192930E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.2300	  1.09533947E+07	  1.09533947E+07	  8.09751540E+06	  8.09751540E+06	  0.00000000E+00	  4.51845808E-03	  4.51845808E-03	  4.51875000E-03	  4.51875000E-03	  4.51896580E-03	  4.51896580E-03	  0.00000000E+00	  4.51875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.85587926E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.2400	  1.09547134E+07	  1.09547134E+07	  8.09488418E+06	  8.09488418E+06	  0.00000000E+00	  4.52470805E-03	  4.52470805E-03	  4.52500000E-03	  4.52500000E-03	  4.52521573E-03	  4.52521573E-03	  0.00000000E+00	  4.52500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.85982922E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.2500	  1.09560321E+07	  1.09560321E+07	  8.09225296E+06	  8.09225296E+06	  0.00000000E+00	  4.53095801E-03	  4.53095801E-03	  4.53125000E-03	  4.53125000E-03	  4.53146566E-03	  4.53146566E-03	  0.00000000E+00	  4.53125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.86377919E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.2600	  1.09573509E+07	  1.09573509E+07	  8.08962173E+06	  8.08962173E+06	  0.00000000E+00	  4.53720798E-03	  4.53720798E-03	  4.53750000E-03	  4.53750000E-03	  4.53771559E-03	  4.53771559E-03	  0.00000000E+00	  4.53750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.86772915E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.2700	  1.09586696E+07	  1.09586696E+07	  8.08699051E+06	  8.08699051E+06	  0.00000000E+00	  4.54345794E-03	  4.54345794E-03	  4.54375000E-03	  4.54375000E-03	  4.54396552E-03	  4.54396552E-03	  0.00000000E+00	  4.54375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.87167911E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.2800	  1.09599884E+07	  1.09599884E+07	  8.08435929E+06	  8.08435929E+06	  0.00000000E+00	  4.54970791E-03	  4.54970791E-03	  4.55000000E-03	  4.55000000E-03	  4.55021545E-03	  4.55021545E-03	  0.00000000E+00	  4.55000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.87562907E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.2900	  1.09613071E+07	  1.09613071E+07	  8.08172807E+06	  8.08172807E+06	  0.00000000E+00	  4.55595787E-03	  4.55595787E-03	  4.55625000E-03	  4.55625000E-03	  4.55646538E-03	  4.55646538E-03	  0.00000000E+00	  4.55625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.87957904E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.3000	  1.09626259E+07	  1.09626259E+07	  8.07909685E+06	  8.07909685E+06	  0.00000000E+00	  4.56220784E-03	  4.56220784E-03	  4.56250000E-03	  4.56250000E-03	  4.56271531E-03	  4.56271531E-03	  0.00000000E+00	  4.56250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.88352900E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.3100	  1.09639446E+07	  1.09639446E+07	  8.07646563E+06	  8.07646563E+06	  0.00000000E+00	  4.56845780E-03	  4.56845780E-03	  4.56875000E-03	  4.56875000E-03	  4.56896524E-03	  4.56896524E-03	  0.00000000E+00	  4.56875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.88747896E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.3200	  1.09652633E+07	  1.09652633E+07	  8.07383441E+06	  8.07383441E+06	  0.00000000E+00	  4.57470777E-03	  4.57470777E-03	  4.57500000E-03	  4.57500000E-03	  4.57521517E-03	  4.57521517E-03	  0.00000000E+00	  4.57500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.89142893E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.3300	  1.09665821E+07	  1.09665821E+07	  8.07120319E+06	  8.07120319E+06	  0.00000000E+00	  4.58095773E-03	  4.58095773E-03	  4.58125000E-03	  4.58125000E-03	  4.58146510E-03	  4.58146510E-03	  0.00000000E+00	  4.58125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.89537889E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.3400	  1.09679008E+07	  1.09679008E+07	  8.06857197E+06	  8.06857197E+06	  0.00000000E+00	  4.58720770E-03	  4.58720770E-03	  4.58750000E-03	  4.58750000E-03	  4.58771503E-03	  4.58771503E-03	  0.00000000E+00	  4.58750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.89932885E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.3500	  1.09692196E+07	  1.09692196E+07	  8.06594075E+06	  8.06594075E+06	  0.00000000E+00	  4.59345766E-03	  4.59345766E-03	  4.59375000E-03	  4.59375000E-03	  4.59396496E-03	  4.59396496E-03	  0.00000000E+00	  4.59375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.90327882E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.3600	  1.09705383E+07	  1.09705383E+07	  8.06330953E+06	  8.06330953E+06	  0.00000000E+00	  4.59970763E-03	  4.59970763E-03	  4.60000000E-03	  4.60000000E-03	  4.60021489E-03	  4.60021489E-03	  0.00000000E+00	  4.60000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.90722878E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.3700	  1.09718571E+07	  1.09718571E+07	  8.06067831E+06	  8.06067831E+06	  0.00000000E+00	  4.60595759E-03	  4.60595759E-03	  4.60625000E-03	  4.60625000E-03	  4.60646482E-03	  4.60646482E-03	  0.00000000E+00	  4.60625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.91117874E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.3800	  1.09731758E+07	  1.09731758E+07	  8.05804709E+06	  8.05804709E+06	  0.00000000E+00	  4.61220756E-03	  4.61220756E-03	  4.61250000E-03	  4.61250000E-03	  4.61271475E-03	  4.61271475E-03	  0.00000000E+00	  4.61250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.91512871E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.3900	  1.09744945E+07	  1.09744945E+07	  8.05541587E+06	  8.05541587E+06	  0.00000000E+00	  4.61845752E-03	  4.61845752E-03	  4.61875000E-03	  4.61875000E-03	  4.61896468E-03	  4.61896468E-03	  0.00000000E+00	  4.61875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.91907867E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.4000	  1.09758133E+07	  1.09758133E+07	  8.05278465E+06	  8.05278465E+06	  0.00000000E+00	  4.62470749E-03	  4.62470749E-03	  4.62500000E-03	  4.62500000E-03	  4.62521461E-03	  4.62521461E-03	  0.00000000E+00	  4.62500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.92302863E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.4100	  1.09771320E+07	  1.09771320E+07	  8.05015343E+06	  8.05015343E+06	  0.00000000E+00	  4.63095745E-03	  4.63095745E-03	  4.63125000E-03	  4.63125000E-03	  4.63146454E-03	  4.63146454E-03	  0.00000000E+00	  4.63125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.92697859E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.4200	  1.09784508E+07	  1.09784508E+07	  8.04752221E+06	  8.04752221E+06	  0.00000000E+00	  4.63720742E-03	  4.63720742E-03	  4.63750000E-03	  4.63750000E-03	  4.63771447E-03	  4.63771447E-03	  0.00000000E+00	  4.63750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.93092856E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.4300	  1.09797695E+07	  1.09797695E+07	  8.04489099E+06	  8.04489099E+06	  0.00000000E+00	  4.64345738E-03	  4.64345738E-03	  4.64375000E-03	  4.64375000E-03	  4.64396440E-03	  4.64396440E-03	  0.00000000E+00	  4.64375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.93487852E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.4400	  1.09810882E+07	  1.09810882E+07	  8.04225977E+06	  8.04225977E+06	  0.00000000E+00	  4.64970735E-03	  4.64970735E-03	  4.65000000E-03	  4.65000000E-03	  4.65021433E-03	  4.65021433E-03	  0.00000000E+00	  4.65000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.93882848E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.4500	  1.09824070E+07	  1.09824070E+07	  8.03962855E+06	  8.03962855E+06	  0.00000000E+00	  4.65595731E-03	  4.65595731E-03	  4.65625000E-03	  4.65625000E-03	  4.65646426E-03	  4.65646426E-03	  0.00000000E+00	  4.65625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.94277845E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.4600	  1.09837257E+07	  1.09837257E+07	  8.03699733E+06	  8.03699733E+06	  0.00000000E+00	  4.66220728E-03	  4.66220728E-03	  4.66250000E-03	  4.66250000E-03	  4.66271419E-03	  4.66271419E-03	  0.00000000E+00	  4.66250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.94672841E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.4700	  1.09850445E+07	  1.09850445E+07	  8.03436610E+06	  8.03436610E+06	  0.00000000E+00	  4.66845724E-03	  4.66845724E-03	  4.66875000E-03	  4.66875000E-03	  4.66896412E-03	  4.66896412E-03	  0.00000000E+00	  4.66875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.95067837E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.4800	  1.09863632E+07	  1.09863632E+07	  8.03173488E+06	  8.03173488E+06	  0.00000000E+00	  4.67470721E-03	  4.67470721E-03	  4.67500000E-03	  4.67500000E-03	  4.67521405E-03	  4.67521405E-03	  0.00000000E+00	  4.67500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.95462834E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.4900	  1.09876820E+07	  1.09876820E+07	  8.02910366E+06	  8.02910366E+06	  0.00000000E+00	  4.68095717E-03	  4.68095717E-03	  4.68125000E-03	  4.68125000E-03	  4.68146398E-03	  4.68146398E-03	  0.00000000E+00	  4.68125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.95857830E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.5000	  1.09890007E+07	  1.09890007E+07	  8.02647244E+06	  8.02647244E+06	  0.00000000E+00	  4.68720713E-03	  4.68720713E-03	  4.68750000E-03	  4.68750000E-03	  4.68771391E-03	  4.68771391E-03	  0.00000000E+00	  4.68750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.96252826E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.5100	  1.09903194E+07	  1.09903194E+07	  8.02384122E+06	  8.02384122E+06	  0.00000000E+00	  4.69345710E-03	  4.69345710E-03	  4.69375000E-03	  4.69375000E-03	  4.69396384E-03	  4.69396384E-03	  0.00000000E+00	  4.69375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.96647823E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.5200	  1.09916382E+07	  1.09916382E+07	  8.02121000E+06	  8.02121000E+06	  0.00000000E+00	  4.69970706E-03	  4.69970706E-03	  4.70000000E-03	  4.70000000E-03	  4.70021377E-03	  4.70021377E-03	  0.00000000E+00	  4.70000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.97042819E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.5300	  1.09929569E+07	  1.09929569E+07	  8.01857878E+06	  8.01857878E+06	  0.00000000E+00	  4.70595703E-03	  4.70595703E-03	  4.70625000E-03	  4.70625000E-03	  4.70646370E-03	  4.70646370E-03	  0.00000000E+00	  4.70625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.97437815E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.5400	  1.09942757E+07	  1.09942757E+07	  8.01594756E+06	  8.01594756E+06	  0.00000000E+00	  4.71220699E-03	  4.71220699E-03	  4.71250000E-03	  4.71250000E-03	  4.71271363E-03	  4.71271363E-03	  0.00000000E+00	  4.71250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.97832811E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.5500	  1.09955944E+07	  1.09955944E+07	  8.01331634E+06	  8.01331634E+06	  0.00000000E+00	  4.71845696E-03	  4.71845696E-03	  4.71875000E-03	  4.71875000E-03	  4.71896356E-03	  4.71896356E-03	  0.00000000E+00	  4.71875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.98227808E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.5600	  1.09969132E+07	  1.09969132E+07	  8.01068512E+06	  8.01068512E+06	  0.00000000E+00	  4.72470692E-03	  4.72470692E-03	  4.72500000E-03	  4.72500000E-03	  4.72521349E-03	  4.72521349E-03	  0.00000000E+00	  4.72500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.98622804E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.5700	  1.09982319E+07	  1.09982319E+07	  8.00805390E+06	  8.00805390E+06	  0.00000000E+00	  4.73095689E-03	  4.73095689E-03	  4.73125000E-03	  4.73125000E-03	  4.73146342E-03	  4.73146342E-03	  0.00000000E+00	  4.73125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.99017800E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    9.5800	  1.09995506E+07	  1.09995506E+07	  8.00542268E+06	  8.00542268E+06	  0.00000000E+00	  4.73720685E-03	  4.73720685E-03	  4.73750000E-03	  4.73750000E-03	  4.73771335E-03	  4.73771335E-03	  0.00000000E+00	  4.73750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.99412797E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
