
These predictions were generated by MoorDyn (v2.0.02023-09-18) on 02-Oct-2023 at 10:38:20.

 
 
 
      Time            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ         L1N20PX         L1N20PY         L1N20PZ          L1N9PX         L1N10PY         L1N10PZ          L1N10T          L1N1PX          L1N1PY          L1N1PZ           L1N1T
   49.8000   2.3796847E+06   0.0000000E+00  -3.0191130E+06  -2.3838994E+06   0.0000000E+00  -5.5140721E+04   7.0454456E+02   0.0000000E+00  -5.4383835E+02   1.1942149E+03   0.0000000E+00  -6.0000377E+02   2.3839070E+06   1.5549128E+03   0.0000000E+00  -6.0000376E+02   2.3838995E+06
   50.0000   2.3795577E+06   0.0000000E+00  -3.0192083E+06  -2.3839770E+06   0.0000000E+00  -5.5140727E+04   7.0454503E+02   0.0000000E+00  -5.4382774E+02   1.1942149E+03   0.0000000E+00  -6.0000377E+02   2.3839964E+06   1.5549128E+03   0.0000000E+00  -6.0000376E+02   2.3839772E+06
   50.2000   2.3793034E+06   0.0000000E+00  -3.0192608E+06  -2.3840874E+06   0.0000000E+00  -5.5140737E+04   7.0454488E+02   0.0000000E+00  -5.4381921E+02   1.1942148E+03   0.0000000E+00  -6.0000377E+02   2.3841011E+06   1.5549128E+03   0.0000000E+00  -6.0000376E+02   2.3840876E+06
   50.4000   2.3789519E+06   0.0000000E+00  -3.0193070E+06  -2.3842185E+06   0.0000000E+00  -5.5140748E+04   7.0454405E+02   0.0000000E+00  -5.4381311E+02   1.1942148E+03   0.0000000E+00  -6.0000377E+02   2.3842168E+06   1.5549128E+03   0.0000000E+00  -6.0000376E+02   2.3842185E+06
   50.6000   2.3785648E+06   0.0000000E+00  -3.0193744E+06  -2.3843439E+06   0.0000000E+00  -5.5140758E+04   7.0454253E+02   0.0000000E+00  -5.4380966E+02   1.1942148E+03   0.0000000E+00  -6.0000377E+02   2.3843279E+06   1.5549128E+03   0.0000000E+00  -6.0000376E+02   2.3843438E+06
   50.8000   2.3782099E+06   0.0000000E+00  -3.0194748E+06  -2.3844409E+06   0.0000000E+00  -5.5140766E+04   7.0454040E+02   0.0000000E+00  -5.4380883E+02   1.1942147E+03   0.0000000E+00  -6.0000377E+02   2.3844205E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3844407E+06
   51.0000   2.3779397E+06   0.0000000E+00  -3.0196043E+06  -2.3845044E+06   0.0000000E+00  -5.5140771E+04   7.0453780E+02   0.0000000E+00  -5.4381041E+02   1.1942147E+03   0.0000000E+00  -6.0000377E+02   2.3844920E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3845042E+06
   51.2000   2.3777778E+06   0.0000000E+00  -3.0197479E+06  -2.3845494E+06   0.0000000E+00  -5.5140775E+04   7.0453491E+02   0.0000000E+00  -5.4381406E+02   1.1942147E+03   0.0000000E+00  -6.0000377E+02   2.3845528E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3845495E+06
   51.4000   2.3777225E+06   0.0000000E+00  -3.0198863E+06  -2.3846030E+06   0.0000000E+00  -5.5140779E+04   7.0453188E+02   0.0000000E+00  -5.4381942E+02   1.1942147E+03   0.0000000E+00  -6.0000377E+02   2.3846228E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3846032E+06
   51.6000   2.3777595E+06   0.0000000E+00  -3.0200027E+06  -2.3846917E+06   0.0000000E+00  -5.5140787E+04   7.0452883E+02   0.0000000E+00  -5.4382626E+02   1.1942146E+03   0.0000000E+00  -6.0000377E+02   2.3847234E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3846920E+06
   51.8000   2.3778805E+06   0.0000000E+00  -3.0200885E+06  -2.3848342E+06   0.0000000E+00  -5.5140799E+04   7.0452582E+02   0.0000000E+00  -5.4383444E+02   1.1942146E+03   0.0000000E+00  -6.0000377E+02   2.3848688E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3848345E+06
   52.0000   2.3780949E+06   0.0000000E+00  -3.0201459E+06  -2.3850335E+06   0.0000000E+00  -5.5140815E+04   7.0452292E+02   0.0000000E+00  -5.4384385E+02   1.1942145E+03   0.0000000E+00  -6.0000377E+02   2.3850621E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3850338E+06
   52.2000   2.3784261E+06   0.0000000E+00  -3.0201843E+06  -2.3852783E+06   0.0000000E+00  -5.5140836E+04   7.0452017E+02   0.0000000E+00  -5.4385440E+02   1.1942145E+03   0.0000000E+00  -6.0000377E+02   2.3852958E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3852785E+06
   52.4000   2.3788992E+06   0.0000000E+00  -3.0202165E+06  -2.3855498E+06   0.0000000E+00  -5.5140858E+04   7.0451765E+02   0.0000000E+00  -5.4386589E+02   1.1942144E+03   0.0000000E+00  -6.0000377E+02   2.3855568E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3855499E+06
   52.6000   2.3795266E+06   0.0000000E+00  -3.0202569E+06  -2.3858312E+06   0.0000000E+00  -5.5140882E+04   7.0451544E+02   0.0000000E+00  -5.4387807E+02   1.1942143E+03   0.0000000E+00  -6.0000377E+02   2.3858328E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3858312E+06
   52.8000   2.3802966E+06   0.0000000E+00  -3.0203187E+06  -2.3861146E+06   0.0000000E+00  -5.5140905E+04   7.0451361E+02   0.0000000E+00  -5.4389073E+02   1.1942142E+03   0.0000000E+00  -6.0000377E+02   2.3861164E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3861146E+06
   53.0000   2.3811708E+06   0.0000000E+00  -3.0204078E+06  -2.3864013E+06   0.0000000E+00  -5.5140929E+04   7.0451215E+02   0.0000000E+00  -5.4390375E+02   1.1942141E+03   0.0000000E+00  -6.0000377E+02   2.3864066E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3864014E+06
   53.2000   2.3820918E+06   0.0000000E+00  -3.0205187E+06  -2.3866973E+06   0.0000000E+00  -5.5140954E+04   7.0451102E+02   0.0000000E+00  -5.4391718E+02   1.1942140E+03   0.0000000E+00  -6.0000377E+02   2.3867045E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3866974E+06
   53.4000   2.3829990E+06   0.0000000E+00  -3.0206345E+06  -2.3870051E+06   0.0000000E+00  -5.5140979E+04   7.0451009E+02   0.0000000E+00  -5.4393122E+02   1.1942139E+03   0.0000000E+00  -6.0000377E+02   2.3870066E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3870051E+06
   53.6000   2.3838439E+06   0.0000000E+00  -3.0207312E+06  -2.3873136E+06   0.0000000E+00  -5.5141005E+04   7.0450925E+02   0.0000000E+00  -5.4394607E+02   1.1942138E+03   0.0000000E+00  -6.0000377E+02   2.3872975E+06   1.5549126E+03   0.0000000E+00  -6.0000376E+02   2.3873134E+06
   53.8000   2.3845987E+06   0.0000000E+00  -3.0207849E+06  -2.3875918E+06   0.0000000E+00  -5.5141028E+04   7.0450840E+02   0.0000000E+00  -5.4396188E+02   1.1942137E+03   0.0000000E+00  -6.0000377E+02   2.3875470E+06   1.5549126E+03   0.0000000E+00  -6.0000376E+02   2.3875914E+06
   54.0000   2.3852526E+06   0.0000000E+00  -3.0207751E+06  -2.3877909E+06   0.0000000E+00  -5.5141044E+04   7.0450752E+02   0.0000000E+00  -5.4397857E+02   1.1942136E+03   0.0000000E+00  -6.0000377E+02   2.3877120E+06   1.5549126E+03   0.0000000E+00  -6.0000376E+02   2.3877901E+06
   54.2000   2.3858015E+06   0.0000000E+00  -3.0206861E+06  -2.3878544E+06   0.0000000E+00  -5.5141050E+04   7.0450665E+02   0.0000000E+00  -5.4399588E+02   1.1942136E+03   0.0000000E+00  -6.0000377E+02   2.3877445E+06   1.5549126E+03   0.0000000E+00  -6.0000376E+02   2.3878533E+06
   54.4000   2.3862375E+06   0.0000000E+00  -3.0205048E+06  -2.3877324E+06   0.0000000E+00  -5.5141040E+04   7.0450590E+02   0.0000000E+00  -5.4401337E+02   1.1942136E+03   0.0000000E+00  -6.0000377E+02   2.3876009E+06   1.5549126E+03   0.0000000E+00  -6.0000376E+02   2.3877311E+06
   54.6000   2.3865437E+06   0.0000000E+00  -3.0202178E+06  -2.3873914E+06   0.0000000E+00  -5.5141011E+04   7.0450537E+02   0.0000000E+00  -5.4403057E+02   1.1942138E+03   0.0000000E+00  -6.0000377E+02   2.3872519E+06   1.5549126E+03   0.0000000E+00  -6.0000376E+02   2.3873900E+06
   54.8000   2.3866981E+06   0.0000000E+00  -3.0198094E+06  -2.3868209E+06   0.0000000E+00  -5.5140964E+04   7.0450513E+02   0.0000000E+00  -5.4404712E+02   1.1942139E+03   0.0000000E+00  -6.0000377E+02   2.3866875E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3868195E+06
   55.0000   2.3866827E+06   0.0000000E+00  -3.0192618E+06  -2.3860332E+06   0.0000000E+00  -5.5140898E+04   7.0450517E+02   0.0000000E+00  -5.4406279E+02   1.1942142E+03   0.0000000E+00  -6.0000377E+02   2.3859170E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3860320E+06
   55.2000   2.3864939E+06   0.0000000E+00  -3.0185608E+06  -2.3850584E+06   0.0000000E+00  -5.5140817E+04   7.0450544E+02   0.0000000E+00  -5.4407754E+02   1.1942145E+03   0.0000000E+00  -6.0000377E+02   2.3849651E+06   1.5549127E+03   0.0000000E+00  -6.0000376E+02   2.3850574E+06
   55.4000   2.3861489E+06   0.0000000E+00  -3.0177048E+06  -2.3839348E+06   0.0000000E+00  -5.5140724E+04   7.0450585E+02   0.0000000E+00  -5.4409142E+02   1.1942149E+03   0.0000000E+00  -6.0000377E+02   2.3838657E+06   1.5549128E+03   0.0000000E+00  -6.0000376E+02   2.3839341E+06
   55.6000   2.3856853E+06   0.0000000E+00  -3.0167151E+06  -2.3827024E+06   0.0000000E+00  -5.5140621E+04   7.0450631E+02   0.0000000E+00  -5.4410452E+02   1.1942153E+03   0.0000000E+00  -6.0000377E+02   2.3826574E+06   1.5549128E+03   0.0000000E+00  -6.0000376E+02   2.3827019E+06
   55.8000   2.3851520E+06   0.0000000E+00  -3.0156401E+06  -2.3814007E+06   0.0000000E+00  -5.5140513E+04   7.0450676E+02   0.0000000E+00  -5.4411689E+02   1.1942157E+03   0.0000000E+00  -6.0000377E+02   2.3813818E+06   1.5549129E+03   0.0000000E+00  -6.0000376E+02   2.3814005E+06
   56.0000   2.3845955E+06   0.0000000E+00  -3.0145489E+06  -2.3800730E+06   0.0000000E+00  -5.5140403E+04   7.0450717E+02   0.0000000E+00  -5.4412855E+02   1.1942161E+03   0.0000000E+00  -6.0000377E+02   2.3800846E+06   1.5549129E+03   0.0000000E+00  -6.0000376E+02   2.3800731E+06
   56.2000   2.3840483E+06   0.0000000E+00  -3.0135188E+06  -2.3787704E+06   0.0000000E+00  -5.5140295E+04   7.0450750E+02   0.0000000E+00  -5.4413948E+02   1.1942165E+03   0.0000000E+00  -6.0000377E+02   2.3788180E+06   1.5549129E+03   0.0000000E+00  -6.0000376E+02   2.3787708E+06
   56.4000   2.3835249E+06   0.0000000E+00  -3.0126194E+06  -2.3775528E+06   0.0000000E+00  -5.5140193E+04   7.0450774E+02   0.0000000E+00  -5.4414965E+02   1.1942169E+03   0.0000000E+00  -6.0000377E+02   2.3776401E+06   1.5549130E+03   0.0000000E+00  -6.0000376E+02   2.3775536E+06
   56.6000   2.3830271E+06   0.0000000E+00  -3.0119008E+06  -2.3764858E+06   0.0000000E+00  -5.5140105E+04   7.0450787E+02   0.0000000E+00  -5.4415906E+02   1.1942173E+03   0.0000000E+00  -6.0000377E+02   2.3766113E+06   1.5549130E+03   0.0000000E+00  -6.0000376E+02   2.3764871E+06
   56.8000   2.3825529E+06   0.0000000E+00  -3.0113869E+06  -2.3756313E+06   0.0000000E+00  -5.5140034E+04   7.0450784E+02   0.0000000E+00  -5.4416767E+02   1.1942176E+03   0.0000000E+00  -6.0000377E+02   2.3757855E+06   1.5549131E+03   0.0000000E+00  -6.0000376E+02   2.3756329E+06
   57.0000   2.3821059E+06   0.0000000E+00  -3.0110760E+06  -2.3750341E+06   0.0000000E+00  -5.5139984E+04   7.0450767E+02   0.0000000E+00  -5.4417544E+02   1.1942178E+03   0.0000000E+00  -6.0000377E+02   2.3752001E+06   1.5549131E+03   0.0000000E+00  -6.0000376E+02   2.3750358E+06
   57.2000   2.3817023E+06   0.0000000E+00  -3.0109485E+06  -2.3747104E+06   0.0000000E+00  -5.5139957E+04   7.0450735E+02   0.0000000E+00  -5.4418225E+02   1.1942179E+03   0.0000000E+00  -6.0000377E+02   2.3748684E+06   1.5549131E+03   0.0000000E+00  -6.0000376E+02   2.3747120E+06
   57.4000   2.3813699E+06   0.0000000E+00  -3.0109774E+06  -2.3746435E+06   0.0000000E+00  -5.5139952E+04   7.0450694E+02   0.0000000E+00  -5.4418791E+02   1.1942179E+03   0.0000000E+00  -6.0000377E+02   2.3747761E+06   1.5549131E+03   0.0000000E+00  -6.0000376E+02   2.3746448E+06
   57.6000   2.3811401E+06   0.0000000E+00  -3.0111364E+06  -2.3747890E+06   0.0000000E+00  -5.5139964E+04   7.0450650E+02   0.0000000E+00  -5.4419227E+02   1.1942179E+03   0.0000000E+00  -6.0000377E+02   2.3748863E+06   1.5549131E+03   0.0000000E+00  -6.0000376E+02   2.3747900E+06
   57.8000   2.3810356E+06   0.0000000E+00  -3.0114022E+06  -2.3750877E+06   0.0000000E+00  -5.5139989E+04   7.0450608E+02   0.0000000E+00  -5.4419517E+02   1.1942178E+03   0.0000000E+00  -6.0000377E+02   2.3751487E+06   1.5549131E+03   0.0000000E+00  -6.0000376E+02   2.3750883E+06
   58.0000   2.3810581E+06   0.0000000E+00  -3.0117525E+06  -2.3754804E+06   0.0000000E+00  -5.5140021E+04   7.0450572E+02   0.0000000E+00  -5.4419656E+02   1.1942177E+03   0.0000000E+00  -6.0000377E+02   2.3755125E+06   1.5549131E+03   0.0000000E+00  -6.0000376E+02   2.3754807E+06
   58.2000   2.3811832E+06   0.0000000E+00  -3.0121634E+06  -2.3759212E+06   0.0000000E+00  -5.5140058E+04   7.0450541E+02   0.0000000E+00  -5.4419650E+02   1.1942175E+03   0.0000000E+00  -6.0000377E+02   2.3759362E+06   1.5549131E+03   0.0000000E+00  -6.0000376E+02   2.3759213E+06
   58.4000   2.3813650E+06   0.0000000E+00  -3.0126085E+06  -2.3763842E+06   0.0000000E+00  -5.5140096E+04   7.0450515E+02   0.0000000E+00  -5.4419508E+02   1.1942174E+03   0.0000000E+00  -6.0000377E+02   2.3763934E+06   1.5549130E+03   0.0000000E+00  -6.0000376E+02   2.3763843E+06
   58.6000   2.3815479E+06   0.0000000E+00  -3.0130592E+06  -2.3768618E+06   0.0000000E+00  -5.5140136E+04   7.0450490E+02   0.0000000E+00  -5.4419238E+02   1.1942172E+03   0.0000000E+00  -6.0000377E+02   2.3768713E+06   1.5549130E+03   0.0000000E+00  -6.0000376E+02   2.3768619E+06
   58.8000   2.3816831E+06   0.0000000E+00  -3.0134884E+06  -2.3773551E+06   0.0000000E+00  -5.5140177E+04   7.0450468E+02   0.0000000E+00  -5.4418841E+02   1.1942171E+03   0.0000000E+00  -6.0000377E+02   2.3773639E+06   1.5549130E+03   0.0000000E+00  -6.0000376E+02   2.3773552E+06
   59.0000   2.3817437E+06   0.0000000E+00  -3.0138735E+06  -2.3778623E+06   0.0000000E+00  -5.5140219E+04   7.0450452E+02   0.0000000E+00  -5.4418314E+02   1.1942169E+03   0.0000000E+00  -6.0000377E+02   2.3778633E+06   1.5549130E+03   0.0000000E+00  -6.0000376E+02   2.3778623E+06
   59.2000   2.3817332E+06   0.0000000E+00  -3.0142013E+06  -2.3783692E+06   0.0000000E+00  -5.5140261E+04   7.0450448E+02   0.0000000E+00  -5.4417648E+02   1.1942167E+03   0.0000000E+00  -6.0000377E+02   2.3783550E+06   1.5549130E+03   0.0000000E+00  -6.0000376E+02   2.3783691E+06
   59.4000   2.3816830E+06   0.0000000E+00  -3.0144693E+06  -2.3788497E+06   0.0000000E+00  -5.5140301E+04   7.0450461E+02   0.0000000E+00  -5.4416839E+02   1.1942166E+03   0.0000000E+00  -6.0000377E+02   2.3788168E+06   1.5549130E+03   0.0000000E+00  -6.0000376E+02   2.3788494E+06
   59.6000   2.3816377E+06   0.0000000E+00  -3.0146836E+06  -2.3792729E+06   0.0000000E+00  -5.5140336E+04   7.0450493E+02   0.0000000E+00  -5.4415895E+02   1.1942164E+03   0.0000000E+00  -6.0000377E+02   2.3792248E+06   1.5549129E+03   0.0000000E+00  -6.0000376E+02   2.3792725E+06
   59.8000   2.3816371E+06   0.0000000E+00  -3.0148566E+06  -2.3796149E+06   0.0000000E+00  -5.5140365E+04   7.0450541E+02   0.0000000E+00  -5.4414835E+02   1.1942163E+03   0.0000000E+00  -6.0000377E+02   2.3795611E+06   1.5549129E+03   0.0000000E+00  -6.0000376E+02   2.3796143E+06
