
These predictions were generated by SubDyn on 26-Jun-2026 at 16:31:56.




    Time	  M1N1TDxss	  M1N2TDxss	  M2N1TDxss	  M2N2TDxss	  M1N2TDzss	  M2N2TDzss	   M1N1RDxe	   M1N1RDye	   M1N1RDze	   M1N2RDxe	   M1N2RDye	   M1N2RDze	   M2N1RDxe	   M2N1RDye	   M2N1RDze	   M2N2RDxe	   M2N2RDye	   M2N2RDze	   M1N1TAxe	   M1N1TAye	   M1N1TAze	   M1N2TAxe	   M1N2TAye	   M1N2TAze	   M2N1TAxe	   M2N1TAye	   M2N1TAze	   M2N2TAxe	   M2N2TAye	   M2N2TAze	   M1N1RAxe	   M1N1RAye	   M1N1RAze	   M1N2RAxe	   M1N2RAye	   M1N2RAze	   M2N1RAxe	   M2N1RAye	   M2N1RAze	   M2N2RAxe	   M2N2RAye	   M2N2RAze	  IntfTDXss	  IntfTDYss	  IntfTDZss	  IntfRDXss	  IntfRDYss	  IntfRDZss	   IntfFXss	   IntfFYss	   IntfFZss	   IntfMXss	   IntfMYss	   IntfMZss	  ReactFXss	  ReactFYss	  ReactFZss	  ReactMXss	  ReactMYss	  ReactMZss	   M1J1FKxe	   M1J1FKye	   M1J1FKze	   M1J1MKxe	   M1J1MKye	   M1J1MKze	   M1J2FKxe	   M1J2FKye	   M1J2FKze	   M1J2MKxe	   M1J2MKye	   M1J2MKze	   M2J1FKxe	   M2J1FKye	   M2J1FKze	   M2J1MKxe	   M2J1MKye	   M2J1MKze	   M2J2FKxe	   M2J2FKye	   M2J2FKze	   M2J2MKxe	   M2J2MKye	   M2J2MKze
   39.8000	 -7.32567860E-02	 -7.32581033E-02	 -7.32581033E-02	 -1.70113002E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.90187714E-06	  0.00000000E+00	  0.00000000E+00	 -1.93746177E-02	  0.00000000E+00	  0.00000000E+00	 -1.93687166E-02	  0.00000000E+00	  2.60285579E-01	  0.00000000E+00	  0.00000000E+00	  2.60290529E-01	  0.00000000E+00	  0.00000000E+00	  2.60290529E-01	  0.00000000E+00	  0.00000000E+00	  5.91127362E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  7.12539768E-06	  0.00000000E+00	  0.00000000E+00	  6.61812650E-02	  0.00000000E+00	  0.00000000E+00	  6.61587472E-02	  0.00000000E+00	 -7.32567860E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.12088974E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.34297045E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.55687640E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.59562882E+01	  0.00000000E+00	 -3.03164829E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.89507568E+00	  0.00000000E+00	 -3.11983861E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.48158008E-01	  0.00000000E+00	 -2.36985139E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -5.03025970E-01	  0.00000000E+00
   39.8100	 -6.97738564E-02	 -6.97751203E-02	 -6.97751203E-02	 -1.69224657E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.82872969E-06	  0.00000000E+00	  0.00000000E+00	 -1.98933524E-02	  0.00000000E+00	  0.00000000E+00	 -1.98877590E-02	  0.00000000E+00	  2.47910530E-01	  0.00000000E+00	  0.00000000E+00	  2.47915292E-01	  0.00000000E+00	  0.00000000E+00	  2.47915292E-01	  0.00000000E+00	  0.00000000E+00	  5.88143507E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.86880787E-06	  0.00000000E+00	  0.00000000E+00	  6.80588622E-02	  0.00000000E+00	  0.00000000E+00	  6.80374275E-02	  0.00000000E+00	 -6.97738564E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.07581049E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.23555847E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.39266964E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.44394331E+01	  0.00000000E+00	 -2.89229458E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.94895312E+00	  0.00000000E+00	 -2.97640153E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -5.70420641E-01	  0.00000000E+00	 -2.27691084E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.77763373E-01	  0.00000000E+00
   39.8200	 -6.62643713E-02	 -6.62655812E-02	 -6.62655812E-02	 -1.68275736E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.75489542E-06	  0.00000000E+00	  0.00000000E+00	 -2.04052818E-02	  0.00000000E+00	  0.00000000E+00	 -2.03999982E-02	  0.00000000E+00	  2.35441127E-01	  0.00000000E+00	  0.00000000E+00	  2.35445699E-01	  0.00000000E+00	  0.00000000E+00	  2.35445699E-01	  0.00000000E+00	  0.00000000E+00	  5.84949060E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.60964583E-06	  0.00000000E+00	  0.00000000E+00	  6.99132069E-02	  0.00000000E+00	  0.00000000E+00	  6.98928635E-02	  0.00000000E+00	 -6.62643713E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.02997061E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.12552017E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.22717426E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.29095730E+01	  0.00000000E+00	 -2.75184261E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.00216538E+00	  0.00000000E+00	 -2.83183425E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.92542555E-01	  0.00000000E+00	 -2.18311405E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.52318228E-01	  0.00000000E+00
   39.8300	 -6.27295654E-02	 -6.27307209E-02	 -6.27307209E-02	 -1.67266547E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.68040025E-06	  0.00000000E+00	  0.00000000E+00	 -2.09102204E-02	  0.00000000E+00	  0.00000000E+00	 -2.09052488E-02	  0.00000000E+00	  2.22881758E-01	  0.00000000E+00	  0.00000000E+00	  2.22886139E-01	  0.00000000E+00	  0.00000000E+00	  2.22886139E-01	  0.00000000E+00	  0.00000000E+00	  5.81545050E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.34800247E-06	  0.00000000E+00	  0.00000000E+00	  7.17436279E-02	  0.00000000E+00	  0.00000000E+00	  7.17243835E-02	  0.00000000E+00	 -6.27295654E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.98338602E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.01289337E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.06044845E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.13672454E+01	  0.00000000E+00	 -2.61034180E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.05469323E+00	  0.00000000E+00	 -2.68618761E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.14480253E-01	  0.00000000E+00	 -2.08849413E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.26699488E-01	  0.00000000E+00
   39.8400	 -5.91706831E-02	 -5.91717837E-02	 -5.91717837E-02	 -1.66197418E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.60527034E-06	  0.00000000E+00	  0.00000000E+00	 -2.14079854E-02	  0.00000000E+00	  0.00000000E+00	 -2.14033275E-02	  0.00000000E+00	  2.10236844E-01	  0.00000000E+00	  0.00000000E+00	  2.10241032E-01	  0.00000000E+00	  0.00000000E+00	  2.10241032E-01	  0.00000000E+00	  0.00000000E+00	  5.77932581E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.08396967E-06	  0.00000000E+00	  0.00000000E+00	  7.35494618E-02	  0.00000000E+00	  0.00000000E+00	  7.35313240E-02	  0.00000000E+00	 -5.91706831E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.93607291E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.89771681E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.89255091E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.98129925E+01	  0.00000000E+00	 -2.46784192E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.10651764E+00	  0.00000000E+00	 -2.53951287E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -9.36190284E-01	  0.00000000E+00	 -1.99308417E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.00916181E-01	  0.00000000E+00
   39.8500	 -5.55889779E-02	 -5.55900233E-02	 -5.55900233E-02	 -1.65068699E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.52953209E-06	  0.00000000E+00	  0.00000000E+00	 -2.18983960E-02	  0.00000000E+00	  0.00000000E+00	 -2.18940538E-02	  0.00000000E+00	  1.97510839E-01	  0.00000000E+00	  0.00000000E+00	  1.97514833E-01	  0.00000000E+00	  0.00000000E+00	  1.97514833E-01	  0.00000000E+00	  0.00000000E+00	  5.74112832E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.81764019E-06	  0.00000000E+00	  0.00000000E+00	  7.53300539E-02	  0.00000000E+00	  0.00000000E+00	  7.53130296E-02	  0.00000000E+00	 -5.55889779E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.88804774E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.78003016E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.72354074E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.82473613E+01	  0.00000000E+00	 -2.32439317E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.15761983E+00	  0.00000000E+00	 -2.39186167E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.05762926E+00	  0.00000000E+00	 -1.89691779E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.74977391E-01	  0.00000000E+00
   39.8600	 -5.19857122E-02	 -5.19867019E-02	 -5.19867019E-02	 -1.63880764E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.45321213E-06	  0.00000000E+00	  0.00000000E+00	 -2.23812742E-02	  0.00000000E+00	  0.00000000E+00	 -2.23772493E-02	  0.00000000E+00	  1.84708229E-01	  0.00000000E+00	  0.00000000E+00	  1.84712027E-01	  0.00000000E+00	  0.00000000E+00	  1.84712027E-01	  0.00000000E+00	  0.00000000E+00	  5.70087057E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.54910769E-06	  0.00000000E+00	  0.00000000E+00	  7.70847581E-02	  0.00000000E+00	  0.00000000E+00	  7.70688538E-02	  0.00000000E+00	 -5.19857122E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.83932722E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.65987399E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.55347750E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.66709027E+01	  0.00000000E+00	 -2.18004608E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.20798127E+00	  0.00000000E+00	 -2.24328604E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.17875385E+00	  0.00000000E+00	 -1.80002880E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.48892265E-01	  0.00000000E+00
   39.8700	 -4.83621567E-02	 -4.83630903E-02	 -4.83630903E-02	 -1.62634003E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.37633731E-06	  0.00000000E+00	  0.00000000E+00	 -2.28564446E-02	  0.00000000E+00	  0.00000000E+00	 -2.28527387E-02	  0.00000000E+00	  1.71833528E-01	  0.00000000E+00	  0.00000000E+00	  1.71837128E-01	  0.00000000E+00	  0.00000000E+00	  1.71837128E-01	  0.00000000E+00	  0.00000000E+00	  5.65856582E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.27846662E-06	  0.00000000E+00	  0.00000000E+00	  7.88129371E-02	  0.00000000E+00	  0.00000000E+00	  7.87981591E-02	  0.00000000E+00	 -4.83621567E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.78992834E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.53728981E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.38242113E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.50841719E+01	  0.00000000E+00	 -2.03485153E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.25758370E+00	  0.00000000E+00	 -2.09383835E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.29952083E+00	  0.00000000E+00	 -1.70245134E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.22670006E-01	  0.00000000E+00
   39.8800	 -4.47195897E-02	 -4.47204670E-02	 -4.47204670E-02	 -1.61328833E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.29893469E-06	  0.00000000E+00	  0.00000000E+00	 -2.33237345E-02	  0.00000000E+00	  0.00000000E+00	 -2.33203489E-02	  0.00000000E+00	  1.58891277E-01	  0.00000000E+00	  0.00000000E+00	  1.58894679E-01	  0.00000000E+00	  0.00000000E+00	  1.58894679E-01	  0.00000000E+00	  0.00000000E+00	  5.61422808E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.00581225E-06	  0.00000000E+00	  0.00000000E+00	  8.05139627E-02	  0.00000000E+00	  0.00000000E+00	  8.05003168E-02	  0.00000000E+00	 -4.47195897E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.73986831E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.41231995E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.21043199E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.34877282E+01	  0.00000000E+00	 -1.88886074E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.30640908E+00	  0.00000000E+00	 -1.94357131E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.41988709E+00	  0.00000000E+00	 -1.60421961E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.96319873E-01	  0.00000000E+00
   39.8900	 -4.10592973E-02	 -4.10601179E-02	 -4.10601179E-02	 -1.59965687E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.22103155E-06	  0.00000000E+00	  0.00000000E+00	 -2.37829736E-02	  0.00000000E+00	  0.00000000E+00	 -2.37799098E-02	  0.00000000E+00	  1.45886048E-01	  0.00000000E+00	  0.00000000E+00	  1.45889249E-01	  0.00000000E+00	  0.00000000E+00	  1.45889249E-01	  0.00000000E+00	  0.00000000E+00	  5.56787209E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.73124059E-06	  0.00000000E+00	  0.00000000E+00	  8.21872161E-02	  0.00000000E+00	  0.00000000E+00	  8.21747078E-02	  0.00000000E+00	 -4.10592973E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.68916461E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.28500768E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.03757075E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.18821344E+01	  0.00000000E+00	 -1.74212523E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.35443967E+00	  0.00000000E+00	 -1.79253795E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.53980961E+00	  0.00000000E+00	 -1.50536848E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.69851168E-01	  0.00000000E+00
   39.9000	 -3.73825723E-02	 -3.73833357E-02	 -3.73833357E-02	 -1.58545022E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.14265532E-06	  0.00000000E+00	  0.00000000E+00	 -2.42339947E-02	  0.00000000E+00	  0.00000000E+00	 -2.42312539E-02	  0.00000000E+00	  1.32822432E-01	  0.00000000E+00	  0.00000000E+00	  1.32825432E-01	  0.00000000E+00	  0.00000000E+00	  1.32825432E-01	  0.00000000E+00	  0.00000000E+00	  5.51951331E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.45484842E-06	  0.00000000E+00	  0.00000000E+00	  8.38320882E-02	  0.00000000E+00	  0.00000000E+00	  8.38207225E-02	  0.00000000E+00	 -3.73825723E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.63783494E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.15539707E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.86389847E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.02679569E+01	  0.00000000E+00	 -1.59469680E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.40165801E+00	  0.00000000E+00	 -1.64079161E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.65924553E+00	  0.00000000E+00	 -1.40593256E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.43273249E-01	  0.00000000E+00
   39.9100	 -3.36907139E-02	 -3.36914200E-02	 -3.36914200E-02	 -1.57067315E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.06383365E-06	  0.00000000E+00	  0.00000000E+00	 -2.46766333E-02	  0.00000000E+00	  0.00000000E+00	 -2.46742167E-02	  0.00000000E+00	  1.19705047E-01	  0.00000000E+00	  0.00000000E+00	  1.19707844E-01	  0.00000000E+00	  0.00000000E+00	  1.19707844E-01	  0.00000000E+00	  0.00000000E+00	  5.46916793E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.17673320E-06	  0.00000000E+00	  0.00000000E+00	  8.54479794E-02	  0.00000000E+00	  0.00000000E+00	  8.54377609E-02	  0.00000000E+00	 -3.36907139E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.58589725E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.02353306E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.68947650E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.86457655E+01	  0.00000000E+00	 -1.44662754E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.44804688E+00	  0.00000000E+00	 -1.48838588E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.77815214E+00	  0.00000000E+00	 -1.30594698E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.16595514E-01	  0.00000000E+00
   39.9200	 -2.99850276E-02	 -2.99856761E-02	 -2.99856761E-02	 -1.55533062E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -9.84594352E-07	  0.00000000E+00	  0.00000000E+00	 -2.51107279E-02	  0.00000000E+00	  0.00000000E+00	 -2.51086364E-02	  0.00000000E+00	  1.06538530E-01	  0.00000000E+00	  0.00000000E+00	  1.06541124E-01	  0.00000000E+00	  0.00000000E+00	  1.06541124E-01	  0.00000000E+00	  0.00000000E+00	  5.41685283E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.89699300E-06	  0.00000000E+00	  0.00000000E+00	  8.70343004E-02	  0.00000000E+00	  0.00000000E+00	  8.70252333E-02	  0.00000000E+00	 -2.99850276E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.53336968E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -5.88946139E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.51436649E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.70161331E+01	  0.00000000E+00	 -1.29796979E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.49358939E+00	  0.00000000E+00	 -1.33537465E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.89648688E+00	  0.00000000E+00	 -1.20544705E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.89827397E-01	  0.00000000E+00
   39.9300	 -2.62668243E-02	 -2.62674149E-02	 -2.62674149E-02	 -1.53942781E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -9.04965391E-07	  0.00000000E+00	  0.00000000E+00	 -2.55361197E-02	  0.00000000E+00	  0.00000000E+00	 -2.55343544E-02	  0.00000000E+00	  9.33275393E-02	  0.00000000E+00	  0.00000000E+00	  9.33299287E-02	  0.00000000E+00	  0.00000000E+00	  9.33299287E-02	  0.00000000E+00	  0.00000000E+00	  5.36258564E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.61572664E-06	  0.00000000E+00	  0.00000000E+00	  8.85904720E-02	  0.00000000E+00	  0.00000000E+00	  8.85825601E-02	  0.00000000E+00	 -2.62668243E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.48027064E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -5.75322865E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.33863037E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.53796356E+01	  0.00000000E+00	 -1.14877613E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.53826891E+00	  0.00000000E+00	 -1.18181201E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.01420740E+00	  0.00000000E+00	 -1.10446834E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.62978373E-01	  0.00000000E+00
   39.9400	 -2.25374201E-02	 -2.25379525E-02	 -2.25379525E-02	 -1.52297010E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.24974892E-07	  0.00000000E+00	  0.00000000E+00	 -2.59526533E-02	  0.00000000E+00	  0.00000000E+00	 -2.59512149E-02	  0.00000000E+00	  8.00767513E-02	  0.00000000E+00	  0.00000000E+00	  8.00789351E-02	  0.00000000E+00	  0.00000000E+00	  8.00789351E-02	  0.00000000E+00	  0.00000000E+00	  5.30638465E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.33303339E-06	  0.00000000E+00	  0.00000000E+00	  9.01159254E-02	  0.00000000E+00	  0.00000000E+00	  9.01091721E-02	  0.00000000E+00	 -2.25374201E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.42661871E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -5.61488217E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.16233034E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.37368514E+01	  0.00000000E+00	 -9.99099337E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.58206913E+00	  0.00000000E+00	 -1.02775232E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.13127151E+00	  0.00000000E+00	 -1.00304627E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.36057956E-01	  0.00000000E+00
