
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 08-Apr-2025 at 12:16:59.

 
 
 
      Time        FAIRTEN1       LINE1NBPX
   97.1700   9.7154291E+08   6.8724346E+00
   97.1800   9.7188518E+08   6.8735948E+00
   97.1900   9.7220576E+08   6.8747163E+00
   97.2000   9.7250266E+08   6.8757949E+00
   97.2100   9.7277370E+08   6.8768258E+00
   97.2200   9.7301702E+08   6.8778048E+00
   97.2300   9.7323046E+08   6.8787270E+00
   97.2400   9.7341190E+08   6.8795877E+00
   97.2500   9.7355981E+08   6.8803830E+00
   97.2600   9.7367206E+08   6.8811083E+00
   97.2700   9.7374733E+08   6.8817601E+00
   97.2800   9.7378355E+08   6.8823338E+00
   97.2900   9.7377965E+08   6.8828263E+00
   97.3000   9.7373408E+08   6.8832340E+00
   97.3100   9.7364563E+08   6.8835535E+00
   97.3200   9.7351315E+08   6.8837819E+00
   97.3300   9.7333594E+08   6.8839169E+00
   97.3400   9.7311322E+08   6.8839560E+00
   97.3500   9.7284410E+08   6.8838968E+00
   97.3600   9.7252864E+08   6.8837385E+00
   97.3700   9.7216672E+08   6.8834801E+00
   97.3800   9.7175802E+08   6.8831201E+00
   97.3900   9.7130304E+08   6.8826585E+00
   97.4000   9.7080256E+08   6.8820963E+00
   97.4100   9.7025709E+08   6.8814335E+00
   97.4200   9.6966746E+08   6.8806710E+00
   97.4300   9.6903501E+08   6.8798108E+00
   97.4400   9.6836128E+08   6.8788552E+00
   97.4500   9.6764813E+08   6.8778071E+00
   97.4600   9.6689728E+08   6.8766694E+00
   97.4700   9.6611123E+08   6.8754463E+00
   97.4800   9.6529242E+08   6.8741422E+00
   97.4900   9.6444371E+08   6.8727622E+00
   97.5000   9.6356800E+08   6.8713117E+00
   97.5100   9.6266861E+08   6.8697968E+00
   97.5200   9.6174880E+08   6.8682237E+00
   97.5300   9.6081280E+08   6.8666005E+00
   97.5400   9.5986413E+08   6.8649340E+00
   97.5500   9.5890726E+08   6.8632331E+00
   97.5600   9.5794611E+08   6.8615055E+00
   97.5700   9.5698573E+08   6.8597612E+00
   97.5800   9.5603034E+08   6.8580089E+00
   97.5900   9.5508512E+08   6.8562589E+00
   97.6000   9.5415494E+08   6.8545213E+00
   97.6100   9.5324486E+08   6.8528066E+00
   97.6200   9.5236038E+08   6.8511262E+00
   97.6300   9.5150650E+08   6.8494906E+00
   97.6400   9.5068858E+08   6.8479114E+00
   97.6500   9.4991206E+08   6.8463998E+00
   97.6600   9.4918240E+08   6.8449678E+00
   97.6700   9.4850496E+08   6.8436270E+00
   97.6800   9.4788480E+08   6.8423886E+00
   97.6900   9.4732749E+08   6.8412647E+00
   97.7000   9.4683782E+08   6.8402662E+00
   97.7100   9.4642093E+08   6.8394046E+00
   97.7200   9.4608179E+08   6.8386912E+00
   97.7300   9.4582470E+08   6.8381362E+00
   97.7400   9.4565446E+08   6.8377504E+00
   97.7500   9.4557517E+08   6.8375440E+00
   97.7600   9.4559078E+08   6.8375263E+00
   97.7700   9.4570483E+08   6.8377061E+00
   97.7800   9.4592051E+08   6.8380919E+00
   97.7900   9.4624115E+08   6.8386917E+00
   97.8000   9.4666906E+08   6.8395123E+00
   97.8100   9.4720634E+08   6.8405600E+00
   97.8200   9.4785472E+08   6.8418398E+00
   97.8300   9.4861555E+08   6.8433566E+00
   97.8400   9.4948979E+08   6.8451142E+00
   97.8500   9.5047789E+08   6.8471155E+00
   97.8600   9.5157926E+08   6.8493614E+00
   97.8700   9.5279354E+08   6.8518529E+00
   97.8800   9.5411917E+08   6.8545890E+00
   97.8900   9.5555450E+08   6.8575683E+00
   97.9000   9.5709728E+08   6.8607879E+00
   97.9100   9.5874413E+08   6.8642430E+00
   97.9200   9.6049242E+08   6.8679299E+00
   97.9300   9.6233734E+08   6.8718410E+00
   97.9400   9.6427469E+08   6.8759689E+00
   97.9500   9.6629894E+08   6.8803043E+00
   97.9600   9.6840435E+08   6.8848372E+00
   97.9700   9.7058470E+08   6.8895559E+00
   97.9800   9.7283322E+08   6.8944483E+00
   97.9900   9.7514221E+08   6.8994999E+00
   98.0000   9.7750419E+08   6.9046965E+00
   98.0100   9.7991072E+08   6.9100218E+00
   98.0200   9.8235264E+08   6.9154582E+00
   98.0300   9.8482106E+08   6.9209881E+00
   98.0400   9.8730611E+08   6.9265919E+00
   98.0500   9.8979750E+08   6.9322491E+00
   98.0600   9.9228538E+08   6.9379396E+00
   98.0700   9.9475898E+08   6.9436417E+00
   98.0800   9.9720710E+08   6.9493322E+00
   98.0900   9.9961869E+08   6.9549885E+00
   98.1000   1.0019823E+09   6.9605865E+00
   98.1100   1.0042869E+09   6.9661031E+00
   98.1200   1.0065208E+09   6.9715133E+00
   98.1300   1.0086723E+09   6.9767923E+00
   98.1400   1.0107301E+09   6.9819160E+00
   98.1500   1.0126828E+09   6.9868593E+00
   98.1600   1.0145192E+09   6.9915977E+00
   98.1700   1.0162282E+09   6.9961066E+00
   98.1800   1.0177990E+09   7.0003624E+00
   98.1900   1.0192210E+09   7.0043406E+00
   98.2000   1.0204843E+09   7.0080190E+00
   98.2100   1.0215791E+09   7.0113750E+00
   98.2200   1.0224964E+09   7.0143871E+00
   98.2300   1.0232273E+09   7.0170345E+00
   98.2400   1.0237639E+09   7.0192981E+00
   98.2500   1.0240987E+09   7.0211592E+00
   98.2600   1.0242251E+09   7.0226011E+00
   98.2700   1.0241371E+09   7.0236082E+00
   98.2800   1.0238297E+09   7.0241666E+00
   98.2900   1.0232983E+09   7.0242634E+00
   98.3000   1.0225396E+09   7.0238881E+00
   98.3100   1.0215512E+09   7.0230322E+00
   98.3200   1.0203314E+09   7.0216880E+00
   98.3300   1.0188797E+09   7.0198512E+00
   98.3400   1.0171969E+09   7.0175190E+00
   98.3500   1.0152841E+09   7.0146904E+00
   98.3600   1.0131439E+09   7.0113664E+00
   98.3700   1.0107801E+09   7.0075512E+00
   98.3800   1.0081974E+09   7.0032506E+00
   98.3900   1.0054019E+09   6.9984732E+00
   98.4000   1.0024002E+09   6.9932294E+00
   98.4100   9.9920058E+08   6.9875321E+00
   98.4200   9.9581178E+08   6.9813962E+00
   98.4300   9.9224429E+08   6.9748397E+00
   98.4400   9.8850938E+08   6.9678826E+00
   98.4500   9.8461939E+08   6.9605474E+00
   98.4600   9.8058701E+08   6.9528575E+00
   98.4700   9.7642707E+08   6.9448404E+00
   98.4800   9.7215443E+08   6.9365244E+00
   98.4900   9.6778483E+08   6.9279399E+00
   98.5000   9.6333517E+08   6.9191194E+00
   98.5100   9.5882298E+08   6.9100976E+00
   98.5200   9.5426618E+08   6.9009099E+00
   98.5300   9.4968365E+08   6.8915939E+00
   98.5400   9.4509498E+08   6.8821893E+00
   98.5500   9.4051981E+08   6.8727360E+00
   98.5600   9.3597818E+08   6.8632751E+00
   98.5700   9.3149082E+08   6.8538494E+00
   98.5800   9.2707808E+08   6.8445015E+00
   98.5900   9.2276096E+08   6.8352752E+00
   98.6000   9.1856077E+08   6.8262157E+00
   98.6100   9.1449786E+08   6.8173666E+00
   98.6200   9.1059277E+08   6.8087721E+00
   98.6300   9.0686618E+08   6.8004770E+00
   98.6400   9.0333773E+08   6.7925243E+00
   98.6500   9.0002720E+08   6.7849579E+00
   98.6600   8.9695366E+08   6.7778201E+00
   98.6700   8.9413542E+08   6.7711525E+00
   98.6800   8.9159021E+08   6.7649956E+00
   98.6900   8.8933472E+08   6.7593880E+00
   98.7000   8.8738483E+08   6.7543669E+00
   98.7100   8.8575526E+08   6.7499676E+00
   98.7200   8.8445990E+08   6.7462239E+00
   98.7300   8.8351130E+08   6.7431669E+00
   98.7400   8.8292077E+08   6.7408257E+00
   98.7500   8.8269779E+08   6.7392254E+00
   98.7600   8.8285120E+08   6.7383904E+00
   98.7700   8.8338797E+08   6.7383413E+00
   98.7800   8.8431360E+08   6.7390957E+00
   98.7900   8.8563194E+08   6.7406678E+00
   98.8000   8.8734496E+08   6.7430682E+00
   98.8100   8.8945338E+08   6.7463050E+00
   98.8200   8.9195584E+08   6.7503819E+00
   98.8300   8.9484992E+08   6.7553005E+00
   98.8400   8.9813037E+08   6.7610564E+00
   98.8500   9.0179098E+08   6.7676435E+00
   98.8600   9.0582368E+08   6.7750511E+00
   98.8700   9.1021798E+08   6.7832642E+00
   98.8800   9.1496262E+08   6.7922654E+00
   98.8900   9.2004397E+08   6.8020325E+00
   98.9000   9.2544672E+08   6.8125396E+00
   98.9100   9.3115418E+08   6.8237576E+00
   98.9200   9.3714816E+08   6.8356543E+00
   98.9300   9.4340877E+08   6.8481932E+00
   98.9400   9.4991392E+08   6.8613334E+00
   98.9500   9.5664122E+08   6.8750329E+00
   98.9600   9.6356653E+08   6.8892455E+00
   98.9700   9.7066413E+08   6.9039216E+00
   98.9800   9.7790765E+08   6.9190097E+00
   98.9900   9.8526931E+08   6.9344549E+00
   99.0000   9.9272038E+08   6.9502001E+00
   99.0100   1.0002317E+09   6.9661865E+00
   99.0200   1.0077729E+09   6.9823527E+00
   99.0300   1.0153133E+09   6.9986362E+00
   99.0400   1.0228218E+09   7.0149722E+00
   99.0500   1.0302665E+09   7.0312953E+00
   99.0600   1.0376160E+09   7.0475392E+00
   99.0700   1.0448383E+09   7.0636368E+00
   99.0800   1.0519021E+09   7.0795212E+00
   99.0900   1.0587757E+09   7.0951247E+00
   99.1000   1.0654280E+09   7.1103802E+00
   99.1100   1.0718284E+09   7.1252213E+00
   99.1200   1.0779469E+09   7.1395817E+00
   99.1300   1.0837546E+09   7.1533976E+00
   99.1400   1.0892229E+09   7.1666050E+00
   99.1500   1.0943250E+09   7.1791434E+00
   99.1600   1.0990345E+09   7.1909528E+00
   99.1700   1.1033275E+09   7.2019773E+00
   99.1800   1.1071808E+09   7.2121625E+00
   99.1900   1.1105729E+09   7.2214575E+00
   99.2000   1.1134838E+09   7.2298136E+00
   99.2100   1.1158957E+09   7.2371864E+00
   99.2200   1.1177926E+09   7.2435355E+00
   99.2300   1.1191606E+09   7.2488236E+00
   99.2400   1.1199875E+09   7.2530174E+00
   99.2500   1.1202637E+09   7.2560892E+00
   99.2600   1.1199817E+09   7.2580142E+00
   99.2700   1.1191366E+09   7.2587738E+00
   99.2800   1.1177253E+09   7.2583528E+00
   99.2900   1.1157477E+09   7.2567420E+00
   99.3000   1.1132058E+09   7.2539368E+00
   99.3100   1.1101042E+09   7.2499380E+00
   99.3200   1.1064500E+09   7.2447510E+00
   99.3300   1.1022523E+09   7.2383862E+00
   99.3400   1.0975235E+09   7.2308602E+00
   99.3500   1.0922774E+09   7.2221937E+00
   99.3600   1.0865307E+09   7.2124128E+00
   99.3700   1.0803030E+09   7.2015495E+00
   99.3800   1.0736149E+09   7.1896396E+00
   99.3900   1.0664902E+09   7.1767240E+00
   99.4000   1.0589548E+09   7.1628494E+00
   99.4100   1.0510358E+09   7.1480656E+00
   99.4200   1.0427632E+09   7.1324277E+00
   99.4300   1.0341679E+09   7.1159940E+00
   99.4400   1.0252833E+09   7.0988283E+00
   99.4500   1.0161436E+09   7.0809965E+00
   99.4600   1.0067849E+09   7.0625687E+00
   99.4700   9.9724448E+08   7.0436182E+00
   99.4800   9.8756051E+08   7.0242209E+00
   99.4900   9.7777235E+08   7.0044556E+00
   99.5000   9.6791987E+08   6.9844027E+00
   99.5100   9.5804416E+08   6.9641457E+00
   99.5200   9.4818554E+08   6.9437675E+00
   99.5300   9.3838560E+08   6.9233541E+00
   99.5400   9.2868582E+08   6.9029918E+00
   99.5500   9.1912710E+08   6.8827667E+00
   99.5600   9.0975066E+08   6.8627658E+00
   99.5700   9.0059629E+08   6.8430743E+00
   99.5800   8.9170419E+08   6.8237786E+00
   99.5900   8.8311296E+08   6.8049626E+00
   99.6000   8.7486048E+08   6.7867093E+00
   99.6100   8.6698336E+08   6.7690997E+00
   99.6200   8.5951674E+08   6.7522125E+00
   99.6300   8.5249414E+08   6.7361236E+00
   99.6400   8.4594739E+08   6.7209058E+00
   99.6500   8.3990675E+08   6.7066293E+00
   99.6600   8.3440038E+08   6.6933608E+00
   99.6700   8.2945395E+08   6.6811619E+00
   99.6800   8.2509107E+08   6.6700907E+00
   99.6900   8.2133306E+08   6.6602006E+00
   99.7000   8.1819866E+08   6.6515403E+00
   99.7100   8.1570400E+08   6.6441536E+00
   99.7200   8.1386266E+08   6.6380787E+00
   99.7300   8.1268538E+08   6.6333489E+00
   99.7400   8.1218016E+08   6.6299915E+00
   99.7500   8.1235251E+08   6.6280289E+00
   99.7600   8.1320435E+08   6.6274762E+00
   99.7700   8.1473523E+08   6.6283436E+00
   99.7800   8.1694131E+08   6.6306343E+00
   99.7900   8.1981664E+08   6.6343470E+00
   99.8000   8.2335181E+08   6.6394730E+00
   99.8100   8.2753440E+08   6.6459975E+00
   99.8200   8.3234976E+08   6.6539006E+00
   99.8300   8.3778048E+08   6.6631565E+00
   99.8400   8.4380608E+08   6.6737328E+00
   99.8500   8.5040390E+08   6.6855917E+00
   99.8600   8.5754797E+08   6.6986890E+00
   99.8700   8.6521120E+08   6.7129769E+00
   99.8800   8.7336307E+08   6.7284007E+00
   99.8900   8.8197190E+08   6.7449021E+00
   99.9000   8.9100346E+08   6.7624173E+00
   99.9100   9.0042182E+08   6.7808785E+00
   99.9200   9.1018906E+08   6.8002129E+00
   99.9300   9.2026605E+08   6.8203444E+00
   99.9400   9.3061235E+08   6.8411942E+00
   99.9500   9.4118624E+08   6.8626790E+00
   99.9600   9.5194509E+08   6.8847141E+00
   99.9700   9.6284525E+08   6.9072113E+00
   99.9800   9.7384218E+08   6.9300799E+00
   99.9900   9.8489146E+08   6.9532290E+00
  100.0000   9.9594842E+08   6.9765658E+00
  100.0100   1.0069679E+09   6.9999967E+00
  100.0200   1.0179053E+09   7.0234275E+00
  100.0300   1.0287162E+09   7.0467644E+00
  100.0400   1.0393566E+09   7.0699139E+00
  100.0500   1.0497836E+09   7.0927830E+00
  100.0600   1.0599546E+09   7.1152802E+00
  100.0700   1.0698287E+09   7.1373153E+00
  100.0800   1.0793659E+09   7.1588006E+00
  100.0900   1.0885277E+09   7.1796503E+00
  100.1000   1.0972778E+09   7.1997824E+00
  100.1100   1.1055807E+09   7.2191167E+00
  100.1200   1.1134035E+09   7.2375774E+00
  100.1300   1.1207153E+09   7.2550921E+00
  100.1400   1.1274874E+09   7.2715936E+00
  100.1500   1.1336933E+09   7.2870178E+00
  100.1600   1.1393088E+09   7.3013053E+00
  100.1700   1.1443130E+09   7.3144031E+00
  100.1800   1.1486865E+09   7.3262615E+00
  100.1900   1.1524134E+09   7.3368378E+00
  100.2000   1.1554803E+09   7.3460937E+00
  100.2100   1.1578767E+09   7.3539968E+00
  100.2200   1.1595954E+09   7.3605218E+00
  100.2300   1.1606312E+09   7.3656478E+00
  100.2400   1.1609823E+09   7.3693600E+00
  100.2500   1.1606500E+09   7.3716512E+00
  100.2600   1.1596384E+09   7.3725185E+00
  100.2700   1.1579540E+09   7.3719659E+00
  100.2800   1.1556069E+09   7.3700032E+00
  100.2900   1.1526094E+09   7.3666463E+00
  100.3000   1.1489765E+09   7.3619165E+00
  100.3100   1.1447263E+09   7.3558416E+00
  100.3200   1.1398794E+09   7.3484550E+00
  100.3300   1.1344585E+09   7.3397946E+00
  100.3400   1.1284888E+09   7.3299046E+00
  100.3500   1.1219978E+09   7.3188334E+00
  100.3600   1.1150150E+09   7.3066344E+00
  100.3700   1.1075718E+09   7.2933655E+00
  100.3800   1.0997018E+09   7.2790895E+00
  100.3900   1.0914395E+09   7.2638721E+00
  100.4000   1.0828216E+09   7.2477832E+00
  100.4100   1.0738858E+09   7.2308960E+00
  100.4200   1.0646710E+09   7.2132864E+00
  100.4300   1.0552170E+09   7.1950331E+00
  100.4400   1.0455644E+09   7.1762171E+00
  100.4500   1.0357545E+09   7.1569214E+00
  100.4600   1.0258289E+09   7.1372299E+00
  100.4700   1.0158294E+09   7.1172285E+00
  100.4800   1.0057983E+09   7.0970035E+00
  100.4900   9.9577709E+08   7.0766411E+00
  100.5000   9.8580698E+08   7.0562277E+00
  100.5100   9.7592915E+08   7.0358496E+00
  100.5200   9.6618374E+08   7.0155921E+00
  100.5300   9.5660998E+08   6.9955392E+00
  100.5400   9.4724634E+08   6.9757738E+00
  100.5500   9.3812986E+08   6.9563766E+00
  100.5600   9.2929632E+08   6.9374261E+00
  100.5700   9.2077971E+08   6.9189978E+00
  100.5800   9.1261325E+08   6.9011660E+00
  100.5900   9.0482726E+08   6.8839998E+00
  100.6000   8.9745082E+08   6.8675661E+00
  100.6100   8.9051110E+08   6.8519282E+00
  100.6200   8.8403264E+08   6.8371444E+00
  100.6300   8.7803827E+08   6.8232698E+00
  100.6400   8.7254803E+08   6.8103542E+00
  100.6500   8.6758048E+08   6.7984447E+00
  100.6600   8.6315059E+08   6.7875810E+00
  100.6700   8.5927194E+08   6.7778001E+00
  100.6800   8.5595494E+08   6.7691331E+00
  100.6900   8.5320813E+08   6.7616067E+00
  100.7000   8.5103693E+08   6.7552419E+00
  100.7100   8.4944448E+08   6.7500544E+00
  100.7200   8.4843168E+08   6.7460556E+00
  100.7300   8.4799642E+08   6.7432508E+00
  100.7400   8.4813434E+08   6.7416401E+00
  100.7500   8.4883878E+08   6.7412190E+00
  100.7600   8.5010099E+08   6.7419786E+00
  100.7700   8.5190963E+08   6.7439041E+00
  100.7800   8.5425107E+08   6.7469759E+00
  100.7900   8.5710957E+08   6.7511697E+00
  100.8000   8.6046765E+08   6.7564573E+00
  100.8100   8.6430592E+08   6.7628064E+00
  100.8200   8.6860282E+08   6.7701793E+00
  100.8300   8.7333536E+08   6.7785354E+00
  100.8400   8.7847885E+08   6.7878299E+00
  100.8500   8.8400768E+08   6.7980156E+00
  100.8600   8.8989402E+08   6.8090405E+00
  100.8700   8.9610925E+08   6.8208504E+00
  100.8800   9.0262419E+08   6.8333888E+00
  100.8900   9.0940826E+08   6.8465967E+00
  100.9000   9.1643002E+08   6.8604121E+00
  100.9100   9.2365786E+08   6.8747725E+00
  100.9200   9.3105952E+08   6.8896132E+00
  100.9300   9.3860250E+08   6.9048686E+00
  100.9400   9.4625408E+08   6.9204721E+00
  100.9500   9.5398150E+08   6.9363565E+00
  100.9600   9.6175226E+08   6.9524546E+00
  100.9700   9.6953395E+08   6.9686985E+00
  100.9800   9.7729498E+08   6.9850221E+00
  100.9900   9.8500390E+08   7.0013585E+00
  101.0000   9.9262970E+08   7.0176415E+00
  101.0100   1.0001428E+09   7.0338078E+00
  101.0200   1.0075145E+09   7.0497942E+00
  101.0300   1.0147165E+09   7.0655394E+00
  101.0400   1.0217222E+09   7.0809841E+00
  101.0500   1.0285064E+09   7.0960722E+00
  101.0600   1.0350445E+09   7.1107483E+00
  101.0700   1.0413142E+09   7.1249609E+00
  101.0800   1.0472938E+09   7.1386604E+00
  101.0900   1.0529640E+09   7.1518011E+00
  101.1000   1.0583065E+09   7.1643395E+00
  101.1100   1.0633052E+09   7.1762362E+00
  101.1200   1.0679453E+09   7.1874547E+00
  101.1300   1.0722141E+09   7.1979618E+00
  101.1400   1.0761005E+09   7.2077289E+00
  101.1500   1.0795951E+09   7.2167296E+00
  101.1600   1.0826912E+09   7.2249432E+00
  101.1700   1.0853824E+09   7.2323503E+00
  101.1800   1.0876655E+09   7.2389374E+00
  101.1900   1.0895386E+09   7.2446938E+00
  101.2000   1.0910011E+09   7.2496119E+00
  101.2100   1.0920548E+09   7.2536888E+00
  101.2200   1.0927032E+09   7.2569256E+00
  101.2300   1.0929513E+09   7.2593260E+00
  101.2400   1.0928058E+09   7.2608976E+00
  101.2500   1.0922749E+09   7.2616520E+00
  101.2600   1.0913683E+09   7.2616029E+00
  101.2700   1.0900974E+09   7.2607684E+00
  101.2800   1.0884744E+09   7.2591686E+00
  101.2900   1.0865129E+09   7.2568269E+00
  101.3000   1.0842285E+09   7.2537699E+00
  101.3100   1.0816369E+09   7.2500262E+00
  101.3200   1.0787552E+09   7.2456269E+00
  101.3300   1.0756019E+09   7.2406063E+00
  101.3400   1.0721953E+09   7.2349987E+00
  101.3500   1.0685553E+09   7.2288418E+00
  101.3600   1.0647019E+09   7.2221742E+00
  101.3700   1.0606559E+09   7.2150364E+00
  101.3800   1.0564384E+09   7.2074699E+00
  101.3900   1.0520711E+09   7.1995177E+00
  101.4000   1.0475753E+09   7.1912222E+00
  101.4100   1.0429727E+09   7.1826272E+00
  101.4200   1.0382855E+09   7.1737781E+00
  101.4300   1.0335350E+09   7.1647182E+00
  101.4400   1.0287429E+09   7.1554923E+00
  101.4500   1.0239305E+09   7.1461449E+00
  101.4600   1.0191185E+09   7.1367192E+00
  101.4700   1.0143274E+09   7.1272588E+00
  101.4800   1.0095770E+09   7.1178055E+00
  101.4900   1.0048865E+09   7.1084008E+00
  101.5000   1.0002744E+09   7.0990849E+00
  101.5100   9.9575923E+08   7.0898976E+00
  101.5200   9.9135738E+08   7.0808759E+00
  101.5300   9.8708499E+08   7.0720553E+00
  101.5400   9.8295744E+08   7.0634708E+00
  101.5500   9.7898880E+08   7.0551543E+00
  101.5600   9.7519270E+08   7.0471373E+00
  101.5700   9.7158106E+08   7.0394478E+00
  101.5800   9.6816480E+08   7.0321121E+00
  101.5900   9.6495418E+08   7.0251551E+00
  101.6000   9.6195795E+08   7.0185986E+00
  101.6100   9.5918387E+08   7.0124626E+00
  101.6200   9.5663872E+08   7.0067654E+00
  101.6300   9.5432768E+08   7.0015216E+00
  101.6400   9.5225504E+08   6.9967442E+00
  101.6500   9.5042381E+08   6.9924436E+00
  101.6600   9.4883622E+08   6.9886284E+00
  101.6700   9.4749299E+08   6.9853044E+00
  101.6800   9.4639424E+08   6.9824758E+00
  101.6900   9.4553824E+08   6.9801431E+00
  101.7000   9.4492307E+08   6.9783063E+00
  101.7100   9.4454522E+08   6.9769621E+00
  101.7200   9.4440083E+08   6.9761062E+00
  101.7300   9.4448448E+08   6.9757309E+00
  101.7400   9.4479027E+08   6.9758277E+00
  101.7500   9.4531130E+08   6.9763856E+00
  101.7600   9.4604019E+08   6.9773927E+00
  101.7700   9.4696858E+08   6.9788346E+00
  101.7800   9.4808749E+08   6.9806957E+00
  101.7900   9.4938752E+08   6.9829593E+00
  101.8000   9.5085850E+08   6.9856067E+00
  101.8100   9.5249005E+08   6.9886189E+00
  101.8200   9.5427104E+08   6.9919748E+00
  101.8300   9.5619021E+08   6.9956532E+00
  101.8400   9.5823584E+08   6.9996314E+00
  101.8500   9.6039648E+08   7.0038872E+00
  101.8600   9.6265946E+08   7.0083957E+00
  101.8700   9.6501325E+08   7.0131340E+00
  101.8800   9.6744544E+08   7.0180774E+00
  101.8900   9.6994381E+08   7.0232010E+00
  101.9000   9.7249632E+08   7.0284805E+00
  101.9100   9.7509075E+08   7.0338907E+00
  101.9200   9.7771526E+08   7.0394073E+00
  101.9300   9.8035821E+08   7.0450058E+00
  101.9400   9.8300800E+08   7.0506620E+00
  101.9500   9.8565363E+08   7.0563526E+00
  101.9600   9.8828422E+08   7.0620542E+00
  101.9700   9.9088947E+08   7.0677447E+00
  101.9800   9.9345939E+08   7.0734024E+00
  101.9900   9.9598438E+08   7.0790062E+00
  102.0000   9.9845542E+08   7.0845361E+00
  102.0100   1.0008637E+09   7.0899725E+00
  102.0200   1.0032015E+09   7.0952978E+00
  102.0300   1.0054610E+09   7.1004944E+00
  102.0400   1.0076354E+09   7.1055460E+00
  102.0500   1.0097185E+09   7.1104383E+00
  102.0600   1.0117045E+09   7.1151571E+00
  102.0700   1.0135882E+09   7.1196899E+00
  102.0800   1.0153651E+09   7.1240253E+00
  102.0900   1.0170312E+09   7.1281528E+00
  102.1000   1.0185830E+09   7.1320634E+00
  102.1100   1.0200185E+09   7.1357503E+00
  102.1200   1.0213349E+09   7.1392059E+00
  102.1300   1.0225307E+09   7.1424251E+00
  102.1400   1.0236053E+09   7.1454043E+00
  102.1500   1.0245582E+09   7.1481404E+00
  102.1600   1.0253894E+09   7.1506314E+00
  102.1700   1.0260998E+09   7.1528773E+00
  102.1800   1.0266906E+09   7.1548781E+00
  102.1900   1.0271637E+09   7.1566362E+00
  102.2000   1.0275210E+09   7.1581535E+00
  102.2100   1.0277650E+09   7.1594334E+00
  102.2200   1.0278990E+09   7.1604810E+00
  102.2300   1.0279264E+09   7.1613016E+00
  102.2400   1.0278510E+09   7.1619015E+00
  102.2500   1.0276767E+09   7.1622872E+00
  102.2600   1.0274080E+09   7.1624670E+00
  102.2700   1.0270499E+09   7.1624494E+00
  102.2800   1.0266069E+09   7.1622429E+00
  102.2900   1.0260844E+09   7.1618571E+00
  102.3000   1.0254875E+09   7.1613021E+00
  102.3100   1.0248221E+09   7.1605887E+00
  102.3200   1.0240933E+09   7.1597271E+00
  102.3300   1.0233068E+09   7.1587281E+00
  102.3400   1.0224689E+09   7.1576042E+00
  102.3500   1.0215850E+09   7.1563659E+00
  102.3600   1.0206609E+09   7.1550250E+00
  102.3700   1.0197023E+09   7.1535931E+00
  102.3800   1.0187151E+09   7.1520820E+00
  102.3900   1.0177047E+09   7.1505027E+00
  102.4000   1.0166768E+09   7.1488671E+00
  102.4100   1.0156369E+09   7.1471868E+00
  102.4200   1.0145900E+09   7.1454720E+00
  102.4300   1.0135414E+09   7.1437345E+00
  102.4400   1.0124963E+09   7.1419845E+00
  102.4500   1.0114594E+09   7.1402326E+00
  102.4600   1.0104348E+09   7.1384878E+00
  102.4700   1.0094274E+09   7.1367607E+00
  102.4800   1.0084410E+09   7.1350598E+00
  102.4900   1.0074792E+09   7.1333933E+00
  102.5000   1.0065462E+09   7.1317701E+00
  102.5100   1.0056449E+09   7.1301975E+00
  102.5200   1.0047788E+09   7.1286831E+00
  102.5300   1.0039500E+09   7.1272326E+00
  102.5400   1.0031615E+09   7.1258526E+00
  102.5500   1.0024155E+09   7.1245484E+00
  102.5600   1.0017139E+09   7.1233253E+00
  102.5700   1.0010584E+09   7.1221876E+00
  102.5800   1.0004508E+09   7.1211395E+00
  102.5900   9.9989171E+08   7.1201839E+00
  102.6000   9.9938227E+08   7.1193237E+00
  102.6100   9.9892314E+08   7.1185613E+00
  102.6200   9.9851456E+08   7.1178980E+00
  102.6300   9.9815680E+08   7.1173353E+00
  102.6400   9.9784966E+08   7.1168737E+00
  102.6500   9.9759315E+08   7.1165142E+00
  102.6600   9.9738618E+08   7.1162553E+00
  102.6700   9.9722835E+08   7.1160970E+00
  102.6800   9.9711878E+08   7.1160383E+00
  102.6900   9.9705619E+08   7.1160774E+00
  102.7000   9.9703930E+08   7.1162124E+00
  102.7100   9.9706662E+08   7.1164408E+00
  102.7200   9.9713664E+08   7.1167603E+00
  102.7300   9.9724774E+08   7.1171679E+00
  102.7400   9.9739795E+08   7.1176605E+00
  102.7500   9.9758522E+08   7.1182342E+00
  102.7600   9.9780794E+08   7.1188860E+00
  102.7700   9.9806342E+08   7.1196113E+00
  102.7800   9.9835008E+08   7.1204066E+00
  102.7900   9.9866522E+08   7.1212673E+00
  102.8000   9.9900691E+08   7.1221895E+00
  102.8100   9.9937280E+08   7.1231685E+00
  102.8200   9.9976032E+08   7.1241994E+00
  102.8300   1.0001671E+09   7.1252775E+00
  102.8400   1.0005913E+09   7.1263990E+00
  102.8500   1.0010305E+09   7.1275592E+00
  102.8600   1.0014821E+09   7.1287527E+00
  102.8700   1.0019443E+09   7.1299758E+00
  102.8800   1.0024147E+09   7.1312237E+00
  102.8900   1.0028910E+09   7.1324916E+00
  102.9000   1.0033718E+09   7.1337762E+00
  102.9100   1.0038546E+09   7.1350727E+00
  102.9200   1.0043375E+09   7.1363769E+00
  102.9300   1.0048186E+09   7.1376843E+00
  102.9400   1.0052962E+09   7.1389918E+00
  102.9500   1.0057689E+09   7.1402960E+00
  102.9600   1.0062349E+09   7.1415930E+00
