Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	M1N1FBxi	M1N1FByi	M1N1FBzi	M1N1MBxi	M1N1MByi	M1N1MBzi	M1N2FBxi	M1N2FByi	M1N2FBzi	M1N2MBxi	M1N2MByi	M1N2MBzi	M1N3FBxi	M1N3FByi	M1N3FBzi	M1N3MBxi	M1N3MByi	M1N3MBzi	M1N4FBxi	M1N4FByi	M1N4FBzi	M1N4MBxi	M1N4MByi	M1N4MBzi	M1N5FBxi	M1N5FByi	M1N5FBzi	M1N5MBxi	M1N5MByi	M1N5MBzi	M1N6FBxi	M1N6FByi	M1N6FBzi	M1N6MBxi	M1N6MByi	M1N6MBzi	M1N7FBxi	M1N7FByi	M1N7FBzi	M1N7MBxi	M1N7MByi	M1N7MBzi	M1N8FBxi	M1N8FByi	M1N8FBzi	M1N8MBxi	M1N8MByi	M1N8MBzi	M1N9FBxi	M1N9FByi	M1N9FBzi	M1N9MBxi	M1N9MByi	M1N9MBzi	J1FBxi	J1FByi	J1FBzi	J1MBxi	J1MByi	J1MBzi	J2FBxi	J2FByi	J2FBzi	J2MBxi	J2MByi	J2MBzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
    5.6000	  -4.999999E+00	   6.132383E+03	   1.288270E+03	   1.289217E+06	  -1.445732E+07	   9.128186E+06	   6.248854E+04	  -9.167306E+03	  -1.797102E+04	   1.881793E+05	  -1.091770E+05	  -1.651658E+05	  -2.583395E+04	  -5.412087E+03	  -1.036329E+04	   1.090551E+05	  -3.831152E+04	  -4.987174E+04	  -8.348620E+03	  -1.543932E+03	  -2.874700E+03	   3.043395E+04	  -3.514109E+03	   5.664951E+02	  -2.794729E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   6.923489E+04	   1.227346E+05	   1.258816E+04	   4.249651E+05	  -2.516328E+05	   1.161117E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    5.6500	  -4.999321E+00	   7.099265E+03	   1.545740E+03	   1.300560E+06	  -1.457243E+07	   9.193758E+06	   7.142641E+04	  -9.139447E+03	  -1.812551E+04	   1.893397E+05	  -1.103825E+05	  -1.671880E+05	  -2.614047E+04	  -5.403943E+03	  -1.047439E+04	   1.099407E+05	  -3.890204E+04	  -5.081261E+04	  -8.491424E+03	  -1.557704E+03	  -2.937585E+03	   3.101396E+04	  -3.634386E+03	   4.415293E+02	  -3.011960E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   7.015477E+04	   1.243653E+05	   1.275541E+04	   4.297286E+05	  -2.545257E+05	   1.181183E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    5.7000	  -4.997410E+00	   8.088258E+03	   1.808718E+03	   1.313832E+06	  -1.470529E+07	   9.270220E+06	   8.054726E+04	  -9.117564E+03	  -1.829324E+04	   1.906355E+05	  -1.117265E+05	  -1.694415E+05	  -2.648350E+04	  -5.401928E+03	  -1.059897E+04	   1.109641E+05	  -3.957750E+04	  -5.188716E+04	  -8.655843E+03	  -1.577917E+03	  -3.014074E+03	   3.173429E+04	  -3.778350E+03	   2.945241E+02	  -3.276302E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   7.118274E+04	   1.261876E+05	   1.294232E+04	   4.350298E+05	  -2.577483E+05	   1.203822E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    5.7500	  -4.994266E+00	   9.102838E+03	   2.078158E+03	   1.329037E+06	  -1.485579E+07	   9.357483E+06	   8.987543E+04	  -9.101496E+03	  -1.847412E+04	   1.920652E+05	  -1.132098E+05	  -1.719282E+05	  -2.686333E+04	  -5.405812E+03	  -1.073698E+04	   1.121242E+05	  -4.033911E+04	  -5.309785E+04	  -8.842258E+03	  -1.604322E+03	  -3.104169E+03	   3.259388E+04	  -3.947574E+03	   1.223754E+02	  -3.592218E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   7.232013E+04	   1.282039E+05	   1.314912E+04	   4.408685E+05	  -2.613012E+05	   1.229102E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    5.8000	  -4.989890E+00	   1.014634E+04	   2.354928E+03	   1.346181E+06	  -1.502388E+07	   9.455459E+06	   9.943415E+04	  -9.091040E+03	  -1.866806E+04	   1.936271E+05	  -1.148333E+05	  -1.746497E+05	  -2.728025E+04	  -5.415387E+03	  -1.088839E+04	   1.134195E+05	  -4.118829E+04	  -5.444754E+04	  -9.051113E+03	  -1.636669E+03	  -3.207867E+03	   3.359164E+04	  -4.143861E+03	  -7.844827E+01	  -3.964868E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   7.356836E+04	   1.304166E+05	   1.337607E+04	   4.472440E+05	  -2.651848E+05	   1.257099E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    5.8500	  -4.984283E+00	   1.122212E+04	   2.640108E+03	   1.365271E+06	  -1.520944E+07	   9.564056E+06	   1.092452E+05	  -9.086043E+03	  -1.887493E+04	   1.953195E+05	  -1.165979E+05	  -1.776082E+05	  -2.773463E+04	  -5.430450E+03	  -1.105310E+04	   1.148486E+05	  -4.212653E+04	  -5.593928E+04	  -9.282889E+03	  -1.674706E+03	  -3.325148E+03	   3.472631E+04	  -4.369236E+03	  -3.119125E+02	  -4.400094E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   7.492907E+04	   1.328288E+05	   1.362347E+04	   4.541562E+05	  -2.693999E+05	   1.287900E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    5.9000	  -4.977445E+00	   1.233344E+04	   2.934385E+03	   1.386320E+06	  -1.541243E+07	   9.683191E+06	   1.193312E+05	  -9.086306E+03	  -1.909461E+04	   1.971406E+05	  -1.185046E+05	  -1.808060E+05	  -2.822686E+04	  -5.450787E+03	  -1.123104E+04	   1.164101E+05	  -4.315557E+04	  -5.757654E+04	  -9.538131E+03	  -1.718197E+03	  -3.455989E+03	   3.599671E+04	  -4.625936E+03	  -5.823569E+02	  -4.904394E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   7.640393E+04	   1.354433E+05	   1.389162E+04	   4.616039E+05	  -2.739468E+05	   1.321595E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    5.9500	  -4.969380E+00	   1.348355E+04	   3.238729E+03	   1.409338E+06	  -1.563270E+07	   9.812749E+06	   1.297128E+05	  -9.091659E+03	  -1.932695E+04	   1.990884E+05	  -1.205543E+05	  -1.842450E+05	  -2.875728E+04	  -5.476184E+03	  -1.142211E+04	   1.181018E+05	  -4.427708E+04	  -5.936271E+04	  -9.817376E+03	  -1.766874E+03	  -3.600323E+03	   3.740111E+04	  -4.916345E+03	  -8.944724E+02	  -5.484768E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   7.799465E+04	   1.382632E+05	   1.418085E+04	   4.695855E+05	  -2.788255E+05	   1.358285E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    6.0000	  -4.960089E+00	   1.467567E+04	   3.553949E+03	   1.434340E+06	  -1.587017E+07	   9.952620E+06	   1.404102E+05	  -9.101938E+03	  -1.957176E+04	   2.011606E+05	  -1.227481E+05	  -1.879277E+05	  -2.932630E+04	  -5.506417E+03	  -1.162618E+04	   1.199221E+05	  -4.549294E+04	  -6.130162E+04	  -1.012123E+04	  -1.820501E+03	  -3.758096E+03	   3.893808E+04	  -5.243068E+03	  -1.253317E+03	  -6.148880E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   7.970298E+04	   1.412917E+05	   1.449145E+04	   4.780986E+05	  -2.840359E+05	   1.398074E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    6.0500	  -4.949574E+00	   1.591283E+04	   3.880851E+03	   1.461339E+06	  -1.612470E+07	   1.010269E+07	   1.514412E+05	  -9.116958E+03	  -1.982888E+04	   2.033551E+05	  -1.250870E+05	  -1.918563E+05	  -2.993434E+04	  -5.541305E+03	  -1.184312E+04	   1.218689E+05	  -4.680517E+04	  -6.339730E+04	  -1.045034E+04	  -1.878828E+03	  -3.929221E+03	   4.060581E+04	  -5.608835E+03	  -1.664225E+03	  -6.904835E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.153078E+04	   1.445318E+05	   1.482378E+04	   4.871403E+05	  -2.895773E+05	   1.441073E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    6.1000	  -4.937838E+00	   1.719825E+04	   4.220330E+03	   1.490355E+06	  -1.639620E+07	   1.026284E+07	   1.628240E+05	  -9.136582E+03	  -2.009811E+04	   2.056697E+05	  -1.275724E+05	  -1.960336E+05	  -3.058185E+04	  -5.580627E+03	  -1.207280E+04	   1.239403E+05	  -4.821584E+04	  -6.565393E+04	  -1.080537E+04	  -1.941615E+03	  -4.113618E+03	   4.240261E+04	  -6.016582E+03	  -2.132893E+03	  -7.761340E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.348008E+04	   1.479874E+05	   1.517820E+04	   4.967077E+05	  -2.954496E+05	   1.487408E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    6.1500	  -4.924883E+00	   1.853495E+04	   4.573236E+03	   1.521403E+06	  -1.668448E+07	   1.043292E+07	   1.745747E+05	  -9.160625E+03	  -2.037923E+04	   2.081018E+05	  -1.302052E+05	  -2.004618E+05	  -3.126925E+04	  -5.624195E+03	  -1.231503E+04	   1.261338E+05	  -4.972697E+04	  -6.807562E+04	  -1.118698E+04	  -2.008621E+03	  -4.311158E+03	   4.432638E+04	  -6.469297E+03	  -2.665177E+03	  -8.727385E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.555273E+04	   1.516617E+05	   1.555504E+04	   5.067960E+05	  -3.016511E+05	   1.537201E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    6.2000	  -4.910712E+00	   1.992586E+04	   4.940484E+03	   1.554501E+06	  -1.698940E+07	   1.061278E+07	   1.867062E+05	  -9.188964E+03	  -2.067203E+04	   2.106490E+05	  -1.329867E+05	  -2.051439E+05	  -3.199703E+04	  -5.671825E+03	  -1.256963E+04	   1.284473E+05	  -5.134075E+04	  -7.066680E+04	  -1.159589E+04	  -2.079601E+03	  -4.521705E+03	   4.637495E+04	  -6.970112E+03	  -3.267200E+03	  -9.812396E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   8.775078E+04	   1.555582E+05	   1.595469E+04	   5.174004E+05	  -3.081806E+05	   1.590588E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    6.2500	  -4.895332E+00	   2.137389E+04	   5.322733E+03	   1.589669E+06	  -1.731077E+07	   1.080227E+07	   1.992333E+05	  -9.221431E+03	  -2.097623E+04	   2.133084E+05	  -1.359177E+05	  -2.100817E+05	  -3.276555E+04	  -5.723318E+03	  -1.283641E+04	   1.308782E+05	  -5.305939E+04	  -7.343196E+04	  -1.203283E+04	  -2.154336E+03	  -4.745125E+03	   4.854626E+04	  -7.522296E+03	  -3.945323E+03	  -1.102625E+03	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   9.007615E+04	   1.596805E+05	   1.637748E+04	   5.285144E+05	  -3.150359E+05	   1.647708E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    6.3000	  -4.878742E+00	   2.288191E+04	   5.720868E+03	   1.626927E+06	  -1.764840E+07	   1.100120E+07	   2.121668E+05	  -9.257905E+03	  -2.129162E+04	   2.160776E+05	  -1.389997E+05	  -2.152784E+05	  -3.357534E+04	  -5.778504E+03	  -1.311516E+04	   1.334240E+05	  -5.488509E+04	  -7.637556E+04	  -1.249853E+04	  -2.232594E+03	  -4.981248E+03	   5.083790E+04	  -8.129156E+03	  -4.706023E+03	  -1.237902E+03	  -7.381452E-02	  -1.620244E-01	   1.658721E+00	  -6.135550E-01	   7.836782E-01	   4.909578E-02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   9.253093E+04	   1.640321E+05	   1.682381E+04	   5.401313E+05	  -3.222147E+05	   1.708709E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    6.3500	  -4.860949E+00	   2.445257E+04	   6.135454E+03	   1.666297E+06	  -1.800206E+07	   1.120938E+07	   2.255176E+05	  -9.298229E+03	  -2.161790E+04	   2.189535E+05	  -1.422335E+05	  -2.207361E+05	  -3.442679E+04	  -5.837198E+03	  -1.340564E+04	   1.360822E+05	  -5.682013E+04	  -7.950223E+04	  -1.299373E+04	  -2.314161E+03	  -5.229908E+03	   5.324760E+04	  -8.794131E+03	  -5.556004E+03	  -1.388118E+03	  -1.003160E+00	  -2.232463E+00	   2.279522E+01	  -7.355722E+00	   9.963214E+00	   6.443467E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   9.511706E+04	   1.686166E+05	   1.729401E+04	   5.522425E+05	  -3.297137E+05	   1.773744E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    6.4000	  -4.841957E+00	   2.608819E+04	   6.567143E+03	   1.707794E+06	  -1.837148E+07	   1.142661E+07	   2.392903E+05	  -9.342315E+03	  -2.195475E+04	   2.219332E+05	  -1.456200E+05	  -2.264567E+05	  -3.532027E+04	  -5.899250E+03	  -1.370760E+04	   1.388498E+05	  -5.886657E+04	  -8.281628E+04	  -1.351915E+04	  -2.398814E+03	  -5.490898E+03	   5.577268E+04	  -9.520645E+03	  -6.501990E+03	  -1.554325E+03	  -3.098629E+00	  -6.991275E+00	   7.120253E+01	  -1.944607E+01	   2.848504E+01	   1.907930E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   9.783623E+04	   1.734370E+05	   1.778841E+04	   5.648373E+05	  -3.375283E+05	   1.842962E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    6.4500	  -4.821770E+00	   2.779158E+04	   7.016750E+03	   1.751444E+06	  -1.875642E+07	   1.165266E+07	   2.534934E+05	  -9.390030E+03	  -2.230190E+04	   2.250138E+05	  -1.491603E+05	  -2.324431E+05	  -3.625628E+04	  -5.964489E+03	  -1.402081E+04	   1.417242E+05	  -6.102687E+04	  -8.632260E+04	  -1.407560E+04	  -2.486365E+03	  -5.764021E+03	   5.841069E+04	  -1.031223E+04	  -7.550872E+03	  -1.737611E+03	  -6.484731E+00	  -1.483358E+01	   1.506878E+02	  -3.333315E+01	   5.446392E+01	   3.794761E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.006907E+05	   1.784971E+05	   1.830739E+04	   5.779062E+05	  -3.456552E+05	   1.916537E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
