Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	M1N1FBxi	M1N1FByi	M1N1FBzi	M1N1MBxi	M1N1MByi	M1N1MBzi	M1N2FBxi	M1N2FByi	M1N2FBzi	M1N2MBxi	M1N2MByi	M1N2MBzi	M1N3FBxi	M1N3FByi	M1N3FBzi	M1N3MBxi	M1N3MByi	M1N3MBzi	M1N4FBxi	M1N4FByi	M1N4FBzi	M1N4MBxi	M1N4MByi	M1N4MBzi	M1N5FBxi	M1N5FByi	M1N5FBzi	M1N5MBxi	M1N5MByi	M1N5MBzi	M1N6FBxi	M1N6FByi	M1N6FBzi	M1N6MBxi	M1N6MByi	M1N6MBzi	M1N7FBxi	M1N7FByi	M1N7FBzi	M1N7MBxi	M1N7MByi	M1N7MBzi	M1N8FBxi	M1N8FByi	M1N8FBzi	M1N8MBxi	M1N8MByi	M1N8MBzi	M1N9FBxi	M1N9FByi	M1N9FBzi	M1N9MBxi	M1N9MByi	M1N9MBzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)
   15.6000	  -3.418064E+00	  -4.701180E+04	   4.254617E+04	   4.226294E+06	   2.232934E+07	   2.381206E+07	   1.133498E+05	  -8.719597E+04	   6.915166E+04	   4.270289E+05	   5.746513E+04	   6.806923E+04	   1.431671E+03	  -7.733579E+04	   6.273775E+04	   3.843168E+05	   5.301339E+04	   6.274304E+04	   1.157064E+03	  -5.768960E+04	   4.959865E+04	   2.971644E+05	   4.441421E+04	   5.244500E+04	   5.964948E+02	  -3.786019E+04	   3.510572E+04	   2.037078E+05	   3.712112E+04	   4.366504E+04	  -2.121960E+01	  -1.596391E+04	   1.587501E+04	   8.935226E+04	   2.747932E+04	   3.212961E+04	  -6.151229E+02	  -2.055525E+03	   2.206022E+03	   1.200658E+04	   1.049159E+04	   1.220113E+04	  -4.386370E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   15.6500	  -3.474962E+00	  -4.578909E+04	   4.175443E+04	   4.160072E+06	   2.219472E+07	   2.368878E+07	   1.010290E+05	  -8.678240E+04	   6.905626E+04	   4.259846E+05	   5.750552E+04	   6.810209E+04	   1.386366E+03	  -7.687158E+04	   6.255544E+04	   3.828488E+05	   5.303700E+04	   6.275721E+04	   1.115038E+03	  -5.709289E+04	   4.920330E+04	   2.946493E+05	   4.442548E+04	   5.244655E+04	   5.603095E+02	  -3.697052E+04	   3.430957E+04	   1.991541E+05	   3.733365E+04	   4.390188E+04	  -6.199186E+01	  -1.483803E+04	   1.471502E+04	   8.299304E+04	   2.533056E+04	   2.962718E+04	  -5.361908E+02	  -1.480025E+03	   1.581432E+03	   8.631657E+03	   8.138157E+03	   9.465679E+03	  -3.357445E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   15.7000	  -3.531002E+00	  -4.455291E+04	   4.092245E+04	   4.093959E+06	   2.205133E+07	   2.355540E+07	   8.955866E+04	  -8.636352E+04	   6.894846E+04	   4.248835E+05	   5.754252E+04	   6.813111E+04	   1.341549E+03	  -7.640050E+04	   6.235870E+04	   3.813145E+05	   5.305800E+04	   6.276853E+04	   1.073633E+03	  -5.648279E+04	   4.878674E+04	   2.920304E+05	   4.443854E+04	   5.245045E+04	   5.248942E+02	  -3.603139E+04	   3.345634E+04	   1.942916E+05	   3.761695E+04	   4.422145E+04	  -1.044404E+02	  -1.373684E+04	   1.358548E+04	   7.677937E+04	   2.317188E+04	   2.711278E+04	  -4.582496E+02	  -9.694951E+02	   1.031404E+03	   5.645472E+03	   5.706723E+03	   6.638806E+03	  -2.317740E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   15.7500	  -3.586171E+00	  -4.330596E+04	   4.005423E+04	   4.028048E+06	   2.189964E+07	   2.341241E+07	   7.890388E+04	  -8.593977E+04	   6.882853E+04	   4.237275E+05	   5.757625E+04	   6.815647E+04	   1.297258E+03	  -7.592293E+04	   6.214784E+04	   3.797154E+05	   5.307663E+04	   6.277726E+04	   1.032885E+03	  -5.585926E+04	   4.834909E+04	   2.893077E+05	   4.445416E+04	   5.245763E+04	   4.902682E+02	  -3.503311E+04	   3.253658E+04	   1.890654E+05	   3.800517E+04	   4.466352E+04	  -1.497387E+02	  -1.266254E+04	   1.248844E+04	   7.072356E+04	   2.119626E+04	   2.481070E+04	  -3.897116E+02	  -5.356444E+02	   5.673729E+02	   3.114305E+03	   3.356754E+03	   3.905782E+03	  -1.339611E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   15.8000	  -3.640456E+00	  -4.205100E+04	   3.915386E+04	   3.962426E+06	   2.174015E+07	   2.326034E+07	   6.902866E+04	  -8.551158E+04	   6.869682E+04	   4.225184E+05	   5.760690E+04	   6.817838E+04	   1.253517E+03	  -7.543923E+04	   6.192320E+04	   3.780533E+05	   5.309310E+04	   6.278368E+04	   9.928145E+02	  -5.522227E+04	   4.789045E+04	   2.864812E+05	   4.447321E+04	   5.246910E+04	   4.564388E+02	  -3.395856E+04	   3.153319E+04	   1.833782E+05	   3.856646E+04	   4.530751E+04	  -2.002786E+02	  -1.161717E+04	   1.142575E+04	   6.483718E+04	   1.969382E+04	   2.305855E+04	  -3.419887E+02	  -1.974308E+02	   2.082197E+02	   1.146118E+03	   1.310922E+03	   1.525655E+03	  -5.132738E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   15.8500	  -3.693842E+00	  -4.078945E+04	   3.822453E+04	   3.897176E+06	   2.157338E+07	   2.309972E+07	   5.989850E+04	  -8.507941E+04	   6.855362E+04	   4.212585E+05	   5.763461E+04	   6.819701E+04	   1.210377E+03	  -7.494984E+04	   6.168513E+04	   3.763303E+05	   5.310765E+04	   6.278807E+04	   9.534621E+02	  -5.457179E+04	   4.741098E+04	   2.835511E+05	   4.449668E+04	   5.248602E+04	   4.234208E+02	  -3.276172E+04	   3.039919E+04	   1.769662E+05	   3.951962E+04	   4.640828E+04	  -2.639403E+02	  -1.060257E+04	   1.039916E+04	   5.913080E+04	   1.933085E+04	   2.263225E+04	  -3.397607E+02	  -2.505010E+00	   2.630488E+00	   1.451956E+01	   1.754895E+01	   2.042801E+01	  -6.732519E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   15.9000	  -3.746316E+00	  -3.952821E+04	   3.727566E+04	   3.832408E+06	   2.139988E+07	   2.293116E+07	   5.147932E+04	  -8.464374E+04	   6.839938E+04	   4.199499E+05	   5.765955E+04	   6.821260E+04	   1.167850E+03	  -7.445517E+04	   6.143408E+04	   3.745488E+05	   5.312054E+04	   6.279073E+04	   9.148433E+02	  -5.390778E+04	   4.691084E+04	   2.805173E+05	   4.452562E+04	   5.250966E+04	   3.912195E+02	  -3.139584E+04	   2.908766E+04	   1.695630E+05	   4.102127E+04	   4.814849E+04	  -3.456580E+02	  -9.621358E+03	   9.411207E+03	   5.361941E+04	   2.078641E+04	   2.432326E+04	  -4.059592E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   15.9500	  -3.797867E+00	  -3.826934E+04	   3.630573E+04	   3.768193E+06	   2.122022E+07	   2.275523E+07	   4.373842E+04	  -8.420509E+04	   6.823445E+04	   4.185951E+05	   5.768191E+04	   6.822536E+04	   1.125987E+03	  -7.395570E+04	   6.117046E+04	   3.727109E+05	   5.313201E+04	   6.279198E+04	   8.769954E+02	  -5.323020E+04	   4.639019E+04	   2.773802E+05	   4.456130E+04	   5.254148E+04	   3.598417E+02	  -3.005241E+04	   2.779973E+04	   1.622783E+05	   4.190829E+04	   4.917375E+04	  -4.021825E+02	  -8.675363E+03	   8.462784E+03	   4.831142E+04	   2.163804E+04	   2.531157E+04	  -4.480220E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.0000	  -3.848481E+00	  -3.701431E+04	   3.531722E+04	   3.704602E+06	   2.103495E+07	   2.257255E+07	   3.664021E+04	  -8.376393E+04	   6.805934E+04	   4.171967E+05	   5.770186E+04	   6.823551E+04	   1.084789E+03	  -7.345189E+04	   6.089482E+04	   3.708194E+05	   5.314234E+04	   6.279214E+04	   8.399247E+02	  -5.253898E+04	   4.584920E+04	   2.741398E+05	   4.460511E+04	   5.258313E+04	   3.292831E+02	  -2.873532E+04	   2.653929E+04	   1.551347E+05	   4.222495E+04	   4.953515E+04	  -4.366270E+02	  -7.766272E+03	   7.555242E+03	   4.321594E+04	   2.191126E+04	   2.562641E+04	  -4.683800E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.0500	  -3.898144E+00	  -3.576516E+04	   3.431315E+04	   3.641717E+06	   2.084466E+07	   2.238376E+07	   3.015278E+04	  -8.332084E+04	   6.787452E+04	   4.157574E+05	   5.771960E+04	   6.824327E+04	   1.044295E+03	  -7.294427E+04	   6.060765E+04	   3.688772E+05	   5.315181E+04	   6.279155E+04	   8.036593E+02	  -5.183403E+04	   4.528805E+04	   2.707962E+05	   4.465862E+04	   5.263647E+04	   2.995429E+02	  -2.744608E+04	   2.530772E+04	   1.481406E+05	   4.203141E+04	   4.930234E+04	  -4.524165E+02	  -6.895896E+03	   6.690065E+03	   3.834283E+04	   2.166479E+04	   2.533578E+04	  -4.704477E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.1000	  -3.946847E+00	  -3.452435E+04	   3.329698E+04	   3.579612E+06	   2.064995E+07	   2.218950E+07	   2.424330E+04	  -8.287634E+04	   6.768053E+04	   4.142803E+05	   5.773532E+04	   6.824889E+04	   1.004518E+03	  -7.243334E+04	   6.030956E+04	   3.668870E+05	   5.316069E+04	   6.279053E+04	   7.682129E+02	  -5.111524E+04	   4.470690E+04	   2.673493E+05	   4.472370E+04	   5.270366E+04	   2.706136E+02	  -2.618603E+04	   2.410624E+04	   1.413038E+05	   4.138925E+04	   4.854675E+04	  -4.527511E+02	  -6.065965E+03	   5.868632E+03	   3.370142E+04	   2.095858E+04	   2.450917E+04	  -4.574109E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.1500	  -3.994575E+00	  -3.329343E+04	   3.227129E+04	   3.518358E+06	   2.045140E+07	   2.199040E+07	   1.888010E+04	  -8.243101E+04	   6.747791E+04	   4.127682E+05	   5.774921E+04	   6.825261E+04	   9.654802E+02	  -7.191967E+04	   6.000114E+04	   3.648523E+05	   5.316929E+04	   6.278944E+04	   7.336026E+02	  -5.038242E+04	   4.410586E+04	   2.637988E+05	   4.480245E+04	   5.278722E+04	   2.424830E+02	  -2.495644E+04	   2.293596E+04	   1.346315E+05	   4.036134E+04	   4.734138E+04	  -4.406098E+02	  -5.278186E+03	   5.092276E+03	   2.930087E+04	   1.985356E+04	   2.321729E+04	  -4.322303E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.2000	  -4.041317E+00	  -3.207466E+04	   3.123939E+04	   3.458026E+06	   2.024963E+07	   2.178714E+07	   1.403228E+04	  -8.198542E+04	   6.726725E+04	   4.112245E+05	   5.776147E+04	   6.825464E+04	   9.271917E+02	  -7.140384E+04	   5.968304E+04	   3.627763E+05	   5.317788E+04	   6.278863E+04	   6.998381E+02	  -4.963537E+04	   4.348505E+04	   2.601443E+05	   4.489740E+04	   5.289008E+04	   2.151333E+02	  -2.375847E+04	   2.179793E+04	   1.281304E+05	   3.901166E+04	   4.576060E+04	  -4.187578E+02	  -4.534237E+03	   4.362296E+03	   2.515013E+04	   1.841141E+04	   2.153183E+04	  -3.976487E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.2500	  -4.087062E+00	  -3.086961E+04	   3.020383E+04	   3.398682E+06	   2.004522E+07	   2.158036E+07	   9.669275E+03	  -8.154020E+04	   6.704920E+04	   4.096525E+05	   5.777230E+04	   6.825524E+04	   8.896655E+02	  -7.088645E+04	   5.935597E+04	   3.606626E+05	   5.318678E+04	   6.278845E+04	   6.669281E+02	  -4.887375E+04	   4.284446E+04	   2.563847E+05	   4.501154E+04	   5.301575E+04	   1.885377E+02	  -2.259318E+04	   2.069304E+04	   1.218064E+05	   3.740527E+04	   4.388011E+04	  -3.897429E+02	  -3.835789E+03	   3.679951E+03	   2.125806E+04	   1.669436E+04	   1.952519E+04	  -3.561853E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.3000	  -4.131800E+00	  -2.967928E+04	   2.916679E+04	   3.340391E+06	   1.983879E+07	   2.137072E+07	   5.761119E+03	  -8.109593E+04	   6.682438E+04	   4.080557E+05	   5.778190E+04	   6.825464E+04	   8.529081E+02	  -7.036813E+04	   5.902063E+04	   3.585149E+05	   5.319627E+04	   6.278925E+04	   6.348813E+02	  -4.809710E+04	   4.218402E+04	   2.525183E+05	   4.514850E+04	   5.316851E+04	   1.626652E+02	  -2.146147E+04	   1.962209E+04	   1.156649E+05	   3.560835E+04	   4.177703E+04	  -3.559128E+02	  -3.184540E+03	   3.046517E+03	   1.763361E+04	   1.476517E+04	   1.727045E+04	  -3.101507E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.3500	  -4.175517E+00	  -2.850553E+04	   2.813101E+04	   3.283214E+06	   1.963093E+07	   2.115888E+07	   2.279971E+03	  -8.065328E+04	   6.659347E+04	   4.064378E+05	   5.779046E+04	   6.825308E+04	   8.169325E+02	  -6.984955E+04	   5.867779E+04	   3.563373E+05	   5.320665E+04	   6.279138E+04	   6.037057E+02	  -4.730484E+04	   4.150350E+04	   2.485429E+05	   4.531277E+04	   5.335362E+04	   1.374704E+02	  -2.036424E+04	   1.858580E+04	   1.097108E+05	   3.368866E+04	   3.953038E+04	  -3.194202E+02	  -2.582307E+03	   2.463355E+03	   1.428632E+04	   1.268731E+04	   1.484159E+04	  -2.616511E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.4000	  -4.218204E+00	  -2.734930E+04	   2.709849E+04	   3.227208E+06	   1.942223E+07	   2.094550E+07	  -8.021184E+02	  -8.021289E+04	   6.635720E+04	   4.048024E+05	   5.779818E+04	   6.825077E+04	   7.817413E+02	  -6.933139E+04	   5.832825E+04	   3.541338E+05	   5.321822E+04	   6.279519E+04	   5.734034E+02	  -4.649609E+04	   4.080246E+04	   2.444544E+05	   4.551008E+04	   5.357780E+04	   1.128914E+02	  -1.930218E+04	   1.758475E+04	   1.039483E+05	   3.171604E+04	   3.722168E+04	  -2.822464E+02	  -2.031041E+03	   1.931936E+03	   1.122644E+04	   1.052509E+04	   1.231368E+04	  -2.126050E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.4500	  -4.259851E+00	  -2.621146E+04	   2.607112E+04	   3.172429E+06	   1.921327E+07	   2.073122E+07	  -3.511884E+03	  -7.977542E+04	   6.611628E+04	   4.031536E+05	   5.780525E+04	   6.824797E+04	   7.473344E+02	  -6.881438E+04	   5.797283E+04	   3.519088E+05	   5.323126E+04	   6.280101E+04	   5.439744E+02	  -4.566961E+04	   4.008012E+04	   2.402471E+05	   4.574795E+04	   5.384986E+04	   8.884307E+01	  -1.827592E+04	   1.661940E+04	   9.838076E+04	   2.976366E+04	   3.493641E+04	  -2.462191E+02	  -1.532966E+03	   1.453965E+03	   8.465628E+03	   8.344354E+03	   9.763584E+03	  -1.647550E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.5000	  -4.300446E+00	  -2.509319E+04	   2.505109E+04	   3.118929E+06	   1.900464E+07	   2.051668E+07	  -5.875246E+03	  -7.934155E+04	   6.587146E+04	   4.014952E+05	   5.781187E+04	   6.824487E+04	   7.137128E+02	  -6.829923E+04	   5.761239E+04	   3.496668E+05	   5.324605E+04	   6.280917E+04	   5.154211E+02	  -4.482356E+04	   3.933515E+04	   2.359119E+05	   4.603671E+04	   5.418194E+04	   6.520498E+01	  -1.728596E+04	   1.569013E+04	   9.301128E+04	   2.791071E+04	   3.276719E+04	  -2.130667E+02	  -1.090857E+03	   1.031643E+03	   6.018531E+03	   6.214112E+03	   7.271991E+03	  -1.197069E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.5500	  -4.339980E+00	  -2.399469E+04	   2.403959E+04	   3.066755E+06	   1.879688E+07	   2.030249E+07	  -7.916955E+03	  -7.891198E+04	   6.562352E+04	   3.998315E+05	   5.781819E+04	   6.824169E+04	   6.808796E+02	  -6.778674E+04	   5.724784E+04	   3.474124E+05	   5.326286E+04	   6.281999E+04	   4.877440E+02	  -4.395507E+04	   3.856530E+04	   2.314342E+05	   4.639151E+04	   5.459177E+04	   4.178932E+01	  -1.633268E+04	   1.479719E+04	   8.784202E+04	   2.624671E+04	   3.081879E+04	  -1.844868E+02	  -7.083597E+02	   6.679566E+02	   3.904499E+03	   4.208964E+03	   4.926173E+03	  -7.897198E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.6000	  -4.378444E+00	  -2.291623E+04	   2.303803E+04	   3.015952E+06	   1.859055E+07	   2.008927E+07	  -9.661357E+03	  -7.848741E+04	   6.537325E+04	   3.981665E+05	   5.782440E+04	   6.823862E+04	   6.488287E+02	  -6.727770E+04	   5.688008E+04	   3.451506E+05	   5.328195E+04	   6.283377E+04	   4.609384E+02	  -4.305940E+04	   3.776661E+04	   2.267891E+05	   4.683659E+04	   5.510778E+04	   1.828016E+01	  -1.541632E+04	   1.394070E+04	   8.287443E+04	   2.488234E+04	   2.922083E+04	  -1.623164E+02	  -3.909134E+02	   3.675363E+02	   2.152650E+03	   2.415500E+03	   2.827505E+03	  -4.407248E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.6500	  -4.415827E+00	  -2.185776E+04	   2.204747E+04	   2.966561E+06	   1.838618E+07	   1.987761E+07	  -1.113166E+04	  -7.806855E+04	   6.512148E+04	   3.965047E+05	   5.783067E+04	   6.823588E+04	   6.175479E+02	  -6.677295E+04	   5.651008E+04	   3.428863E+05	   5.330354E+04	   6.285077E+04	   4.349954E+02	  -4.212754E+04	   3.693116E+04	   2.219284E+05	   4.741760E+04	   5.578348E+04	  -5.947587E+00	  -1.453699E+04	   1.312067E+04	   7.810930E+04	   2.397863E+04	   2.816196E+04	  -1.489853E+02	  -1.481268E+02	   1.388580E+02	   8.148927E+02	   9.492377E+02	   1.111310E+03	  -1.681623E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   16.7000	  -4.452121E+00	  -2.081361E+04	   2.106431E+04	   2.918591E+06	   1.818419E+07	   1.966799E+07	  -1.235357E+04	  -7.765612E+04	   6.486900E+04	   3.948502E+05	   5.783715E+04	   6.823362E+04	   5.870300E+02	  -6.627330E+04	   5.613880E+04	   3.406247E+05	   5.332786E+04	   6.287127E+04	   4.099099E+02	  -4.113372E+04	   3.603559E+04	   2.167124E+05	   4.826675E+04	   5.677379E+04	  -3.283292E+01	  -1.369391E+04	   1.233636E+04	   7.354262E+04	   2.389344E+04	   2.806145E+04	  -1.498457E+02	  -5.426196E+00	   5.071579E+00	   2.982149E+01	   3.597183E+01	   4.211992E+01	  -6.178169E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
