      Time         Node0px         Node0py         Node0pz         Node1px         Node1py         Node1pz         Node2px         Node2py         Node2pz         Node3px         Node3py         Node3pz 
       (s)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m) 
   11.0440  -8.6890021E+00  -1.5524690E-13  -4.5045229E+01  -5.3634546E+00  -7.5820875E-14  -4.4817532E+01  -2.0379072E+00   3.6051482E-15  -4.4589835E+01   1.2876400E+00   8.3031164E-14  -4.4362138E+01
   11.0450  -8.6890912E+00  -1.5533491E-13  -4.5049713E+01  -5.3634995E+00  -7.5868089E-14  -4.4822664E+01  -2.0379078E+00   3.5987337E-15  -4.4595614E+01   1.2876837E+00   8.3065549E-14  -4.4368564E+01
   11.0460  -8.6891799E+00  -1.5542297E-13  -4.5054197E+01  -5.3635441E+00  -7.5915322E-14  -4.4827795E+01  -2.0379082E+00   3.5923227E-15  -4.4601393E+01   1.2877274E+00   8.3099960E-14  -4.4374991E+01
   11.0470  -8.6892684E+00  -1.5551107E-13  -4.5058678E+01  -5.3635884E+00  -7.5962577E-14  -4.4832925E+01  -2.0379084E+00   3.5859166E-15  -4.4607172E+01   1.2877713E+00   8.3134403E-14  -4.4381420E+01
   11.0480  -8.6893565E+00  -1.5559923E-13  -4.5063156E+01  -5.3636324E+00  -7.6009855E-14  -4.4838054E+01  -2.0379083E+00   3.5795161E-15  -4.4612951E+01   1.2878154E+00   8.3168880E-14  -4.4387849E+01
   11.0490  -8.6894443E+00  -1.5568743E-13  -4.5067632E+01  -5.3636762E+00  -7.6057156E-14  -4.4843181E+01  -2.0379080E+00   3.5731214E-15  -4.4618730E+01   1.2878598E+00   8.3203392E-14  -4.4394280E+01
   11.0500  -8.6895317E+00  -1.5577569E-13  -4.5072105E+01  -5.3637196E+00  -7.6104480E-14  -4.4848307E+01  -2.0379075E+00   3.5667323E-15  -4.4624509E+01   1.2879043E+00   8.3237938E-14  -4.4400711E+01
   11.0510  -8.6896189E+00  -1.5586400E-13  -4.5076576E+01  -5.3637628E+00  -7.6151826E-14  -4.4853432E+01  -2.0379067E+00   3.5603475E-15  -4.4630288E+01   1.2879490E+00   8.3272513E-14  -4.4407144E+01
   11.0520  -8.6897057E+00  -1.5595234E-13  -4.5081046E+01  -5.3638058E+00  -7.6199190E-14  -4.4858556E+01  -2.0379059E+00   3.5539655E-15  -4.4636067E+01   1.2879938E+00   8.3307114E-14  -4.4413577E+01
   11.0530  -8.6897922E+00  -1.5604072E-13  -4.5085515E+01  -5.3638486E+00  -7.6246569E-14  -4.4863681E+01  -2.0379049E+00   3.5475837E-15  -4.4641846E+01   1.2880384E+00   8.3341730E-14  -4.4420011E+01
   11.0540  -8.6898785E+00  -1.5612912E-13  -4.5089986E+01  -5.3638913E+00  -7.6293960E-14  -4.4868805E+01  -2.0379041E+00   3.5411994E-15  -4.4647624E+01   1.2880828E+00   8.3376352E-14  -4.4426444E+01
   11.0550  -8.6899646E+00  -1.5621752E-13  -4.5094459E+01  -5.3639341E+00  -7.6341357E-14  -4.4873931E+01  -2.0379035E+00   3.5348092E-15  -4.4653403E+01   1.2881267E+00   8.3410969E-14  -4.4432875E+01
   11.0560  -8.6900506E+00  -1.5630592E-13  -4.5098935E+01  -5.3639770E+00  -7.6388756E-14  -4.4879058E+01  -2.0379033E+00   3.5284097E-15  -4.4659182E+01   1.2881701E+00   8.3445568E-14  -4.4439305E+01
   11.0570  -8.6901366E+00  -1.5639430E-13  -4.5103417E+01  -5.3640201E+00  -7.6436150E-14  -4.4884189E+01  -2.0379036E+00   3.5219972E-15  -4.4664960E+01   1.2882126E+00   8.3480138E-14  -4.4445732E+01
   11.0580  -8.6902224E+00  -1.5648264E-13  -4.5107905E+01  -5.3640635E+00  -7.6483536E-14  -4.4889322E+01  -2.0379046E+00   3.5155684E-15  -4.4670739E+01   1.2882540E+00   8.3514666E-14  -4.4452156E+01
   11.0590  -8.6903083E+00  -1.5657094E-13  -4.5112402E+01  -5.3641074E+00  -7.6530908E-14  -4.4894460E+01  -2.0379064E+00   3.5091202E-15  -4.4676518E+01   1.2882943E+00   8.3549141E-14  -4.4458576E+01
   11.0600  -8.6903943E+00  -1.5665917E-13  -4.5116908E+01  -5.3641517E+00  -7.6578262E-14  -4.4899602E+01  -2.0379090E+00   3.5026501E-15  -4.4682297E+01   1.2883333E+00   8.3583555E-14  -4.4464991E+01
   11.0610  -8.6904804E+00  -1.5674735E-13  -4.5121424E+01  -5.3641965E+00  -7.6625596E-14  -4.4904750E+01  -2.0379127E+00   3.4961564E-15  -4.4688076E+01   1.2883708E+00   8.3617902E-14  -4.4471402E+01
   11.0620  -8.6905665E+00  -1.5683546E-13  -4.5125950E+01  -5.3642420E+00  -7.6672909E-14  -4.4909902E+01  -2.0379174E+00   3.4896381E-15  -4.4693855E+01   1.2884069E+00   8.3652178E-14  -4.4477807E+01
   11.0630  -8.6906528E+00  -1.5692349E-13  -4.5130487E+01  -5.3642879E+00  -7.6720199E-14  -4.4915060E+01  -2.0379231E+00   3.4830952E-15  -4.4699634E+01   1.2884415E+00   8.3686382E-14  -4.4484207E+01
   11.0640  -8.6907392E+00  -1.5701146E-13  -4.5135033E+01  -5.3643345E+00  -7.6767468E-14  -4.4920223E+01  -2.0379298E+00   3.4765288E-15  -4.4705413E+01   1.2884747E+00   8.3720518E-14  -4.4490602E+01
   11.0650  -8.6908256E+00  -1.5709938E-13  -4.5139589E+01  -5.3643815E+00  -7.6814720E-14  -4.4925391E+01  -2.0379373E+00   3.4699410E-15  -4.4711192E+01   1.2885065E+00   8.3754594E-14  -4.4496993E+01
   11.0660  -8.6909121E+00  -1.5718725E-13  -4.5144153E+01  -5.3644288E+00  -7.6861958E-14  -4.4930562E+01  -2.0379456E+00   3.4633350E-15  -4.4716971E+01   1.2885373E+00   8.3788620E-14  -4.4503380E+01
   11.0670  -8.6909985E+00  -1.5727509E-13  -4.5148723E+01  -5.3644765E+00  -7.6909188E-14  -4.4935737E+01  -2.0379545E+00   3.4567150E-15  -4.4722750E+01   1.2885672E+00   8.3822611E-14  -4.4509764E+01
   11.0680  -8.6910848E+00  -1.5736292E-13  -4.5153297E+01  -5.3645243E+00  -7.6956418E-14  -4.4940913E+01  -2.0379638E+00   3.4500858E-15  -4.4728529E+01   1.2885964E+00   8.3856582E-14  -4.4516145E+01
   11.0690  -8.6911710E+00  -1.5745076E-13  -4.5157873E+01  -5.3645721E+00  -7.7003656E-14  -4.4946091E+01  -2.0379732E+00   3.4434532E-15  -4.4734309E+01   1.2886254E+00   8.3890555E-14  -4.4522526E+01
   11.0700  -8.6912568E+00  -1.5753864E-13  -4.5162448E+01  -5.3646197E+00  -7.7050910E-14  -4.4951268E+01  -2.0379825E+00   3.4368235E-15  -4.4740088E+01   1.2886543E+00   8.3924550E-14  -4.4528908E+01
   11.0710  -8.6913423E+00  -1.5762659E-13  -4.5167019E+01  -5.3646669E+00  -7.7098191E-14  -4.4956443E+01  -2.0379914E+00   3.4302030E-15  -4.4745867E+01   1.2886837E+00   8.3958590E-14  -4.4535291E+01
   11.0720  -8.6914274E+00  -1.5771460E-13  -4.5171585E+01  -5.3647136E+00  -7.7145504E-14  -4.4961615E+01  -2.0379998E+00   3.4235949E-15  -4.4751646E+01   1.2887137E+00   8.3992686E-14  -4.4541677E+01
   11.0730  -8.6915120E+00  -1.5780269E-13  -4.5176146E+01  -5.3647599E+00  -7.7192846E-14  -4.4966785E+01  -2.0380077E+00   3.4169981E-15  -4.4757425E+01   1.2887442E+00   8.4026835E-14  -4.4548064E+01
   11.0740  -8.6915963E+00  -1.5789085E-13  -4.5180702E+01  -5.3648057E+00  -7.7240217E-14  -4.4971953E+01  -2.0380151E+00   3.4104125E-15  -4.4763204E+01   1.2887751E+00   8.4061035E-14  -4.4554455E+01
   11.0750  -8.6916801E+00  -1.5797907E-13  -4.5185254E+01  -5.3648511E+00  -7.7287618E-14  -4.4977118E+01  -2.0380221E+00   3.4038379E-15  -4.4768983E+01   1.2888066E+00   8.4095286E-14  -4.4560847E+01
   11.0760  -8.6917635E+00  -1.5806737E-13  -4.5189802E+01  -5.3648961E+00  -7.7335048E-14  -4.4982282E+01  -2.0380286E+00   3.3972743E-15  -4.4774761E+01   1.2888386E+00   8.4129589E-14  -4.4567241E+01
   11.0770  -8.6918466E+00  -1.5815574E-13  -4.5194345E+01  -5.3649406E+00  -7.7382507E-14  -4.4987442E+01  -2.0380346E+00   3.3907216E-15  -4.4780540E+01   1.2888710E+00   8.4163943E-14  -4.4573638E+01
   11.0780  -8.6919292E+00  -1.5824417E-13  -4.5198883E+01  -5.3649847E+00  -7.7429995E-14  -4.4992601E+01  -2.0380402E+00   3.3841797E-15  -4.4786319E+01   1.2889040E+00   8.4198348E-14  -4.4580037E+01
   11.0790  -8.6920113E+00  -1.5833267E-13  -4.5203417E+01  -5.3650283E+00  -7.7477513E-14  -4.4997757E+01  -2.0380453E+00   3.3776485E-15  -4.4792098E+01   1.2889374E+00   8.4232803E-14  -4.4586438E+01
   11.0800  -8.6920931E+00  -1.5842125E-13  -4.5207946E+01  -5.3650716E+00  -7.7525060E-14  -4.5002911E+01  -2.0380500E+00   3.3711279E-15  -4.4797876E+01   1.2889713E+00   8.4267308E-14  -4.4592841E+01
   11.0810  -8.6921745E+00  -1.5850989E-13  -4.5212471E+01  -5.3651143E+00  -7.7572635E-14  -4.5008063E+01  -2.0380542E+00   3.3646179E-15  -4.4803655E+01   1.2890056E+00   8.4301864E-14  -4.4599246E+01
   11.0820  -8.6922554E+00  -1.5859860E-13  -4.5216992E+01  -5.3651567E+00  -7.7620240E-14  -4.5013212E+01  -2.0380580E+00   3.3581183E-15  -4.4809433E+01   1.2890404E+00   8.4336469E-14  -4.4605654E+01
   11.0830  -8.6923359E+00  -1.5868738E-13  -4.5221508E+01  -5.3651986E+00  -7.7667873E-14  -4.5018360E+01  -2.0380613E+00   3.3516290E-15  -4.4815211E+01   1.2890757E+00   8.4371124E-14  -4.4612063E+01
   11.0840  -8.6924160E+00  -1.5877622E-13  -4.5226020E+01  -5.3652401E+00  -7.7715536E-14  -4.5023505E+01  -2.0380642E+00   3.3451500E-15  -4.4820990E+01   1.2891114E+00   8.4405828E-14  -4.4618475E+01
   11.0850  -8.6924957E+00  -1.5886513E-13  -4.5230527E+01  -5.3652812E+00  -7.7763226E-14  -4.5028648E+01  -2.0380667E+00   3.3386811E-15  -4.4826768E+01   1.2891475E+00   8.4440581E-14  -4.4624888E+01
   11.0860  -8.6925749E+00  -1.5895411E-13  -4.5235030E+01  -5.3653218E+00  -7.7810946E-14  -4.5033788E+01  -2.0380687E+00   3.3322223E-15  -4.4832546E+01   1.2891841E+00   8.4475383E-14  -4.4631304E+01
   11.0870  -8.6926538E+00  -1.5904316E-13  -4.5239529E+01  -5.3653620E+00  -7.7858694E-14  -4.5038927E+01  -2.0380703E+00   3.3257736E-15  -4.4838324E+01   1.2892212E+00   8.4510234E-14  -4.4637722E+01
   11.0880  -8.6927322E+00  -1.5913228E-13  -4.5244024E+01  -5.3654018E+00  -7.7906471E-14  -4.5044063E+01  -2.0380714E+00   3.3193347E-15  -4.4844102E+01   1.2892586E+00   8.4545133E-14  -4.4644141E+01
   11.0890  -8.6928102E+00  -1.5922146E-13  -4.5248514E+01  -5.3654412E+00  -7.7954276E-14  -4.5049197E+01  -2.0380722E+00   3.3129056E-15  -4.4849880E+01   1.2892965E+00   8.4580080E-14  -4.4650563E+01
   11.0900  -8.6928878E+00  -1.5931071E-13  -4.5253000E+01  -5.3654801E+00  -7.8002110E-14  -4.5054329E+01  -2.0380725E+00   3.3064863E-15  -4.4855658E+01   1.2893348E+00   8.4615075E-14  -4.4656987E+01
   11.0910  -8.6929649E+00  -1.5940002E-13  -4.5257482E+01  -5.3655186E+00  -7.8049971E-14  -4.5059459E+01  -2.0380724E+00   3.3000767E-15  -4.4861436E+01   1.2893736E+00   8.4650118E-14  -4.4663413E+01
   11.0920  -8.6930416E+00  -1.5948940E-13  -4.5261960E+01  -5.3655567E+00  -7.8097862E-14  -4.5064587E+01  -2.0380719E+00   3.2936766E-15  -4.4867214E+01   1.2894127E+00   8.4685208E-14  -4.4669840E+01
   11.0930  -8.6931179E+00  -1.5957885E-13  -4.5266434E+01  -5.3655944E+00  -7.8145780E-14  -4.5069712E+01  -2.0380709E+00   3.2872860E-15  -4.4872991E+01   1.2894523E+00   8.4720345E-14  -4.4676270E+01
   11.0940  -8.6931938E+00  -1.5966836E-13  -4.5270903E+01  -5.3656317E+00  -7.8193727E-14  -4.5074836E+01  -2.0380696E+00   3.2809048E-15  -4.4878769E+01   1.2894922E+00   8.4755529E-14  -4.4682702E+01
   11.0950  -8.6932692E+00  -1.5975794E-13  -4.5275369E+01  -5.3656685E+00  -7.8241701E-14  -4.5079957E+01  -2.0380678E+00   3.2745329E-15  -4.4884546E+01   1.2895325E+00   8.4790760E-14  -4.4689135E+01
   11.0960  -8.6933442E+00  -1.5984758E-13  -4.5279830E+01  -5.3657049E+00  -7.8289704E-14  -4.5085077E+01  -2.0380657E+00   3.2681703E-15  -4.4890324E+01   1.2895733E+00   8.4826037E-14  -4.4695571E+01
   11.0970  -8.6934188E+00  -1.5993729E-13  -4.5284287E+01  -5.3657409E+00  -7.8337734E-14  -4.5090194E+01  -2.0380631E+00   3.2618168E-15  -4.4896101E+01   1.2896144E+00   8.4861361E-14  -4.4702008E+01
   11.0980  -8.6934929E+00  -1.6002706E-13  -4.5288740E+01  -5.3657765E+00  -7.8385793E-14  -4.5095309E+01  -2.0380602E+00   3.2554724E-15  -4.4901878E+01   1.2896559E+00   8.4896730E-14  -4.4708447E+01
   11.0990  -8.6935666E+00  -1.6011689E-13  -4.5293190E+01  -5.3658117E+00  -7.8433879E-14  -4.5100423E+01  -2.0380568E+00   3.2491370E-15  -4.4907656E+01   1.2896978E+00   8.4932146E-14  -4.4714889E+01
   11.1000  -8.6936399E+00  -1.6020680E-13  -4.5297635E+01  -5.3658465E+00  -7.8481993E-14  -4.5105534E+01  -2.0380531E+00   3.2428105E-15  -4.4913433E+01   1.2897400E+00   8.4967607E-14  -4.4721332E+01
   11.1010  -8.6937127E+00  -1.6029676E-13  -4.5302076E+01  -5.3658808E+00  -7.8530135E-14  -4.5110643E+01  -2.0380489E+00   3.2364928E-15  -4.4919210E+01   1.2897827E+00   8.5003113E-14  -4.4727777E+01
   11.1020  -8.6937851E+00  -1.6038679E-13  -4.5306513E+01  -5.3659148E+00  -7.8578304E-14  -4.5115750E+01  -2.0380444E+00   3.2301839E-15  -4.4924987E+01   1.2898256E+00   8.5038665E-14  -4.4734224E+01
   11.1030  -8.6938571E+00  -1.6047689E-13  -4.5310947E+01  -5.3659483E+00  -7.8626501E-14  -4.5120855E+01  -2.0380395E+00   3.2238836E-15  -4.4930764E+01   1.2898690E+00   8.5074261E-14  -4.4740672E+01
   11.1040  -8.6939286E+00  -1.6056704E-13  -4.5315376E+01  -5.3659814E+00  -7.8674726E-14  -4.5125958E+01  -2.0380342E+00   3.2175920E-15  -4.4936541E+01   1.2899127E+00   8.5109902E-14  -4.4747123E+01
   11.1050  -8.6939997E+00  -1.6065726E-13  -4.5319802E+01  -5.3660141E+00  -7.8722977E-14  -4.5131060E+01  -2.0380286E+00   3.2113089E-15  -4.4942317E+01   1.2899567E+00   8.5145588E-14  -4.4753575E+01
   11.1060  -8.6940704E+00  -1.6074755E-13  -4.5324224E+01  -5.3660465E+00  -7.8771257E-14  -4.5136159E+01  -2.0380225E+00   3.2050342E-15  -4.4948094E+01   1.2900011E+00   8.5181318E-14  -4.4760029E+01
   11.1070  -8.6941406E+00  -1.6083789E-13  -4.5328642E+01  -5.3660784E+00  -7.8819563E-14  -4.5141256E+01  -2.0380161E+00   3.1987679E-15  -4.4953870E+01   1.2900459E+00   8.5217092E-14  -4.4766485E+01
   11.1080  -8.6942104E+00  -1.6092830E-13  -4.5333056E+01  -5.3661098E+00  -7.8867897E-14  -4.5146351E+01  -2.0380093E+00   3.1925099E-15  -4.4959647E+01   1.2900910E+00   8.5252910E-14  -4.4772943E+01
   11.1090  -8.6942797E+00  -1.6101878E-13  -4.5337466E+01  -5.3661409E+00  -7.8916258E-14  -4.5151445E+01  -2.0380021E+00   3.1862601E-15  -4.4965423E+01   1.2901364E+00   8.5288771E-14  -4.4779402E+01
   11.1100  -8.6943486E+00  -1.6110931E-13  -4.5341872E+01  -5.3661716E+00  -7.8964647E-14  -4.5156536E+01  -2.0379946E+00   3.1800185E-15  -4.4971200E+01   1.2901821E+00   8.5324676E-14  -4.4785863E+01
   11.1110  -8.6944171E+00  -1.6119991E-13  -4.5346275E+01  -5.3662019E+00  -7.9013062E-14  -4.5161626E+01  -2.0379867E+00   3.1737849E-15  -4.4976976E+01   1.2902282E+00   8.5360625E-14  -4.4792326E+01
   11.1120  -8.6944851E+00  -1.6129057E-13  -4.5350674E+01  -5.3662318E+00  -7.9061505E-14  -4.5166713E+01  -2.0379785E+00   3.1675593E-15  -4.4982752E+01   1.2902745E+00   8.5396616E-14  -4.4798791E+01
   11.1130  -8.6945526E+00  -1.6138129E-13  -4.5355070E+01  -5.3662612E+00  -7.9109974E-14  -4.5171799E+01  -2.0379699E+00   3.1613416E-15  -4.4988528E+01   1.2903212E+00   8.5432650E-14  -4.4805257E+01
   11.1140  -8.6946198E+00  -1.6147207E-13  -4.5359461E+01  -5.3662903E+00  -7.9158470E-14  -4.5176883E+01  -2.0379609E+00   3.1551318E-15  -4.4994304E+01   1.2903683E+00   8.5468726E-14  -4.4811726E+01
   11.1150  -8.6946864E+00  -1.6156292E-13  -4.5363849E+01  -5.3663190E+00  -7.9206993E-14  -4.5181965E+01  -2.0379516E+00   3.1489297E-15  -4.5000080E+01   1.2904156E+00   8.5504845E-14  -4.4818195E+01
   11.1160  -8.6947526E+00  -1.6165382E-13  -4.5368234E+01  -5.3663473E+00  -7.9255543E-14  -4.5187045E+01  -2.0379419E+00   3.1427353E-15  -4.5005856E+01   1.2904632E+00   8.5541006E-14  -4.4824667E+01
   11.1170  -8.6948184E+00  -1.6174479E-13  -4.5372614E+01  -5.3663751E+00  -7.9304120E-14  -4.5192123E+01  -2.0379319E+00   3.1365485E-15  -4.5011632E+01   1.2905111E+00   8.5577209E-14  -4.4831140E+01
   11.1180  -8.6948837E+00  -1.6183581E-13  -4.5376992E+01  -5.3664026E+00  -7.9352723E-14  -4.5197199E+01  -2.0379215E+00   3.1303692E-15  -4.5017407E+01   1.2905593E+00   8.5613454E-14  -4.4837615E+01
   11.1190  -8.6949486E+00  -1.6192690E-13  -4.5381365E+01  -5.3664297E+00  -7.9401352E-14  -4.5202274E+01  -2.0379108E+00   3.1241973E-15  -4.5023183E+01   1.2906078E+00   8.5649740E-14  -4.4844092E+01
   11.1200  -8.6950130E+00  -1.6201805E-13  -4.5385735E+01  -5.3664564E+00  -7.9450008E-14  -4.5207347E+01  -2.0378998E+00   3.1180327E-15  -4.5028958E+01   1.2906566E+00   8.5686066E-14  -4.4850570E+01
   11.1210  -8.6950770E+00  -1.6210926E-13  -4.5390102E+01  -5.3664827E+00  -7.9498691E-14  -4.5212418E+01  -2.0378884E+00   3.1118753E-15  -4.5034734E+01   1.2907056E+00   8.5722434E-14  -4.4857050E+01
   11.1220  -8.6951406E+00  -1.6220052E-13  -4.5394465E+01  -5.3665086E+00  -7.9547399E-14  -4.5217487E+01  -2.0378767E+00   3.1057250E-15  -4.5040509E+01   1.2907549E+00   8.5758841E-14  -4.4863531E+01
   11.1230  -8.6952036E+00  -1.6229185E-13  -4.5398825E+01  -5.3665341E+00  -7.9596133E-14  -4.5222555E+01  -2.0378647E+00   3.0995816E-15  -4.5046284E+01   1.2908045E+00   8.5795289E-14  -4.4870014E+01
   11.1240  -8.6952663E+00  -1.6238323E-13  -4.5403181E+01  -5.3665593E+00  -7.9644893E-14  -4.5227620E+01  -2.0378523E+00   3.0934452E-15  -4.5052059E+01   1.2908544E+00   8.5831776E-14  -4.4876498E+01
   11.1250  -8.6953284E+00  -1.6247467E-13  -4.5407534E+01  -5.3665840E+00  -7.9693679E-14  -4.5232684E+01  -2.0378396E+00   3.0873155E-15  -4.5057834E+01   1.2909045E+00   8.5868303E-14  -4.4882984E+01
   11.1260  -8.6953902E+00  -1.6256617E-13  -4.5411884E+01  -5.3666084E+00  -7.9742491E-14  -4.5237747E+01  -2.0378267E+00   3.0811925E-15  -4.5063609E+01   1.2909548E+00   8.5904869E-14  -4.4889472E+01
   11.1270  -8.6954514E+00  -1.6265773E-13  -4.5416231E+01  -5.3666324E+00  -7.9791328E-14  -4.5242807E+01  -2.0378134E+00   3.0750761E-15  -4.5069384E+01   1.2910054E+00   8.5941473E-14  -4.4895961E+01
   11.1280  -8.6955122E+00  -1.6274935E-13  -4.5420574E+01  -5.3666560E+00  -7.9840191E-14  -4.5247866E+01  -2.0377998E+00   3.0689662E-15  -4.5075159E+01   1.2910562E+00   8.5978116E-14  -4.4902451E+01
   11.1290  -8.6955726E+00  -1.6284102E-13  -4.5424914E+01  -5.3666792E+00  -7.9889079E-14  -4.5252924E+01  -2.0377859E+00   3.0628627E-15  -4.5080933E+01   1.2911072E+00   8.6014797E-14  -4.4908943E+01
   11.1300  -8.6956325E+00  -1.6293275E-13  -4.5429251E+01  -5.3667021E+00  -7.9937992E-14  -4.5257979E+01  -2.0377717E+00   3.0567655E-15  -4.5086708E+01   1.2911585E+00   8.6051516E-14  -4.4915437E+01
   11.1310  -8.6956920E+00  -1.6302454E-13  -4.5433585E+01  -5.3667246E+00  -7.9986931E-14  -4.5263034E+01  -2.0377571E+00   3.0506746E-15  -4.5092483E+01   1.2912100E+00   8.6088273E-14  -4.4921931E+01
   11.1320  -8.6957510E+00  -1.6311638E-13  -4.5437915E+01  -5.3667467E+00  -8.0035895E-14  -4.5268086E+01  -2.0377423E+00   3.0445899E-15  -4.5098257E+01   1.2912617E+00   8.6125067E-14  -4.4928428E+01
   11.1330  -8.6958096E+00  -1.6320828E-13  -4.5442243E+01  -5.3667684E+00  -8.0084883E-14  -4.5273137E+01  -2.0377272E+00   3.0385112E-15  -4.5104031E+01   1.2913136E+00   8.6161898E-14  -4.4934925E+01
   11.1340  -8.6958677E+00  -1.6330023E-13  -4.5446567E+01  -5.3667898E+00  -8.0133897E-14  -4.5278186E+01  -2.0377119E+00   3.0324386E-15  -4.5109805E+01   1.2913657E+00   8.6198767E-14  -4.4941425E+01
   11.1350  -8.6959253E+00  -1.6339224E-13  -4.5450889E+01  -5.3668107E+00  -8.0182935E-14  -4.5283234E+01  -2.0376962E+00   3.0263720E-15  -4.5115579E+01   1.2914181E+00   8.6235672E-14  -4.4947925E+01
   11.1360  -8.6959825E+00  -1.6348431E-13  -4.5455207E+01  -5.3668313E+00  -8.0231998E-14  -4.5288280E+01  -2.0376802E+00   3.0203112E-15  -4.5121354E+01   1.2914706E+00   8.6272613E-14  -4.4954427E+01
   11.1370  -8.6960392E+00  -1.6357643E-13  -4.5459522E+01  -5.3668516E+00  -8.0281086E-14  -4.5293325E+01  -2.0376640E+00   3.0142563E-15  -4.5127127E+01   1.2915234E+00   8.6309592E-14  -4.4960930E+01
   11.1380  -8.6960955E+00  -1.6366861E-13  -4.5463835E+01  -5.3668715E+00  -8.0330199E-14  -4.5298368E+01  -2.0376474E+00   3.0082070E-15  -4.5132901E+01   1.2915763E+00   8.6346606E-14  -4.4967435E+01
   11.1390  -8.6961513E+00  -1.6376084E-13  -4.5468144E+01  -5.3668910E+00  -8.0379336E-14  -4.5303409E+01  -2.0376306E+00   3.0021635E-15  -4.5138675E+01   1.2916294E+00   8.6383656E-14  -4.4973941E+01
   11.1400  -8.6962066E+00  -1.6385312E-13  -4.5472450E+01  -5.3669101E+00  -8.0428498E-14  -4.5308449E+01  -2.0376135E+00   2.9961256E-15  -4.5144449E+01   1.2916827E+00   8.6420742E-14  -4.4980448E+01
   11.1410  -8.6962615E+00  -1.6394546E-13  -4.5476754E+01  -5.3669289E+00  -8.0477684E-14  -4.5313488E+01  -2.0375962E+00   2.9900933E-15  -4.5150222E+01   1.2917362E+00   8.6457863E-14  -4.4986956E+01
   11.1420  -8.6963160E+00  -1.6403786E-13  -4.5481054E+01  -5.3669473E+00  -8.0526895E-14  -4.5318525E+01  -2.0375786E+00   2.9840664E-15  -4.5155996E+01   1.2917899E+00   8.6495020E-14  -4.4993466E+01
   11.1430  -8.6963699E+00  -1.6413030E-13  -4.5485352E+01  -5.3669653E+00  -8.0576129E-14  -4.5323561E+01  -2.0375607E+00   2.9780449E-15  -4.5161769E+01   1.2918437E+00   8.6532212E-14  -4.4999977E+01
   11.1440  -8.6964234E+00  -1.6422281E-13  -4.5489647E+01  -5.3669830E+00  -8.0625388E-14  -4.5328595E+01  -2.0375425E+00   2.9720288E-15  -4.5167542E+01   1.2918977E+00   8.6569439E-14  -4.5006490E+01
   11.1450  -8.6964765E+00  -1.6431536E-13  -4.5493939E+01  -5.3670003E+00  -8.0674671E-14  -4.5333627E+01  -2.0375240E+00   2.9660181E-15  -4.5173315E+01   1.2919519E+00   8.6606700E-14  -4.5013003E+01
   11.1460  -8.6965291E+00  -1.6440797E-13  -4.5498228E+01  -5.3670172E+00  -8.0723979E-14  -4.5338658E+01  -2.0375053E+00   2.9600125E-15  -4.5179088E+01   1.2920062E+00   8.6643996E-14  -4.5019518E+01
   11.1470  -8.6965812E+00  -1.6450063E-13  -4.5502515E+01  -5.3670338E+00  -8.0773310E-14  -4.5343688E+01  -2.0374864E+00   2.9540121E-15  -4.5184861E+01   1.2920607E+00   8.6681327E-14  -4.5026035E+01
   11.1480  -8.6966328E+00  -1.6459335E-13  -4.5506798E+01  -5.3670500E+00  -8.0822665E-14  -4.5348716E+01  -2.0374672E+00   2.9480169E-15  -4.5190634E+01   1.2921154E+00   8.6718692E-14  -4.5032552E+01
   11.1490  -8.6966840E+00  -1.6468612E-13  -4.5511079E+01  -5.3670658E+00  -8.0872044E-14  -4.5353743E+01  -2.0374477E+00   2.9420267E-15  -4.5196407E+01   1.2921702E+00   8.6756090E-14  -4.5039071E+01
   11.1500  -8.6967347E+00  -1.6477894E-13  -4.5515357E+01  -5.3670813E+00  -8.0921447E-14  -4.5358768E+01  -2.0374279E+00   2.9360416E-15  -4.5202180E+01   1.2922252E+00   8.6793523E-14  -4.5045591E+01
   11.1510  -8.6967850E+00  -1.6487181E-13  -4.5519633E+01  -5.3670965E+00  -8.0970874E-14  -4.5363792E+01  -2.0374079E+00   2.9300613E-15  -4.5207952E+01   1.2922803E+00   8.6830989E-14  -4.5052112E+01
   11.1520  -8.6968347E+00  -1.6496473E-13  -4.5523905E+01  -5.3671112E+00  -8.1020324E-14  -4.5368815E+01  -2.0373877E+00   2.9240860E-15  -4.5213725E+01   1.2923355E+00   8.6868489E-14  -4.5058634E+01
   11.1530  -8.6968841E+00  -1.6505771E-13  -4.5528175E+01  -5.3671256E+00  -8.1069798E-14  -4.5373836E+01  -2.0373672E+00   2.9181155E-15  -4.5219497E+01   1.2923909E+00   8.6906022E-14  -4.5065158E+01
   11.1540  -8.6969329E+00  -1.6515074E-13  -4.5532443E+01  -5.3671397E+00  -8.1119296E-14  -4.5378856E+01  -2.0373465E+00   2.9121498E-15  -4.5225269E+01   1.2924465E+00   8.6943588E-14  -4.5071682E+01
   11.1550  -8.6969813E+00  -1.6524382E-13  -4.5536708E+01  -5.3671534E+00  -8.1168817E-14  -4.5383874E+01  -2.0373255E+00   2.9061887E-15  -4.5231041E+01   1.2925021E+00   8.6981187E-14  -4.5078208E+01
