
Predictions were generated on 31-May-2023 at 21:33:44 using HydroDyn Driver, compiled on May 31 2023 at 15:45:05 as a 64-bit application using double precision at commit v3.5.0-439-g03d62244-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the OC4 Semi-submersible.

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B1TVxi	B1TVyi	B1TVzi	B1RVxi	B1RVyi	B1RVzi	B1TAxi	B1TAyi	B1TAzi	B1RAxi	B1RAyi	B1RAzi	B1WvsFxi	B1WvsFzi	B1WvsMyi	B1HDSFxi	B1HDSFyi	B1HDSFzi	B1HDSMxi	B1HDSMyi	B1HDSMzi	B1RdtFxi	B1RdtFyi	B1RdtFzi	B1RdtMxi	B1RdtMyi	B1RdtMzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s)	(m/s)	(m/s)	(rad/s)	(rad/s)	(rad/s)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N)	(N)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
   55.8000	  -6.667601E-01	  -3.091112E+05	   8.740951E+03	   4.616838E+07	  -2.786296E+06	  -3.849386E+07	   9.230182E+04	   4.215316E+00	   4.358098E-02	  -2.529140E-01	   1.137432E-03	   3.190617E-02	  -1.389287E-03	  -1.322721E-01	  -2.455587E-03	   2.189077E-02	   2.228740E-04	  -1.043340E-03	   4.913578E-05	  -5.924071E-02	  -2.933391E-03	   3.813928E-02	   1.609551E-04	  -1.244689E-04	  -1.012669E-05	  -1.685986E+06	   6.909634E+05	   8.773408E+06	   0.000000E+00	   0.000000E+00	   1.408573E+08	   4.330404E+05	   1.214713E+07	   0.000000E+00	   8.169490E+05	   4.338731E+03	  -5.639326E+05	  -9.190602E+05	  -7.400582E+06	   5.260999E+04
   55.8125	  -6.685239E-01	  -3.337084E+05	   8.744676E+03	   4.617450E+07	  -2.788532E+06	  -3.845799E+07	   9.190114E+04	   4.213658E+00	   4.355005E-02	  -2.526374E-01	   1.140231E-03	   3.189312E-02	  -1.388674E-03	  -1.330076E-01	  -2.492232E-03	   2.236780E-02	   2.248848E-04	  -1.044847E-03	   4.900949E-05	  -5.818186E-02	  -2.929518E-03	   3.814947E-02	   1.607646E-04	  -1.130851E-04	  -1.006957E-05	  -1.696603E+06	   6.987622E+05	   8.713494E+06	   0.000000E+00	   0.000000E+00	   1.408563E+08	   4.341058E+05	   1.214216E+07	   0.000000E+00	   8.115495E+05	   4.349965E+03	  -5.642438E+05	  -9.179464E+05	  -7.405592E+06	   5.240609E+04
   55.8250	  -6.702878E-01	  -3.583208E+05	   8.734581E+03	   4.618065E+07	  -2.789611E+06	  -3.842229E+07	   9.076353E+04	   4.211990E+00	   4.351867E-02	  -2.523548E-01	   1.143054E-03	   3.188005E-02	  -1.388062E-03	  -1.337269E-01	  -2.528811E-03	   2.284453E-02	   2.268924E-04	  -1.046170E-03	   4.888431E-05	  -5.712629E-02	  -2.922659E-03	   3.815845E-02	   1.604337E-04	  -1.017042E-04	  -9.950763E-06	  -1.707220E+06	   7.065611E+05	   8.653581E+06	   0.000000E+00	   0.000000E+00	   1.408552E+08	   4.351808E+05	   1.213718E+07	   0.000000E+00	   8.061023E+05	   4.355073E+03	  -5.645366E+05	  -9.160703E+05	  -7.410347E+06	   5.190516E+04
   55.8375	  -6.720516E-01	  -3.829550E+05	   8.711247E+03	   4.618680E+07	  -2.789526E+06	  -3.838696E+07	   8.917221E+04	   4.210315E+00	   4.348683E-02	  -2.520663E-01	   1.145903E-03	   3.186697E-02	  -1.387451E-03	  -1.344344E-01	  -2.565287E-03	   2.332156E-02	   2.288951E-04	  -1.047370E-03	   4.876085E-05	  -5.607316E-02	  -2.912862E-03	   3.816597E-02	   1.599627E-04	  -9.029480E-05	  -9.793227E-06	  -1.717836E+06	   7.143599E+05	   8.593667E+06	   0.000000E+00	   0.000000E+00	   1.408541E+08	   4.362654E+05	   1.213220E+07	   0.000000E+00	   8.006044E+05	   4.354321E+03	  -5.648076E+05	  -9.134309E+05	  -7.414998E+06	   5.121895E+04
   55.8500	  -6.738155E-01	  -4.076038E+05	   8.675774E+03	   4.619298E+07	  -2.788356E+06	  -3.835204E+07	   8.693740E+04	   4.208630E+00	   4.345454E-02	  -2.517717E-01	   1.148777E-03	   3.185387E-02	  -1.386843E-03	  -1.351287E-01	  -2.601624E-03	   2.379867E-02	   2.308911E-04	  -1.048426E-03	   4.863969E-05	  -5.502269E-02	  -2.900332E-03	   3.817205E-02	   1.593612E-04	  -7.885701E-05	  -9.581717E-06	  -1.728450E+06	   7.221564E+05	   8.533772E+06	   0.000000E+00	   0.000000E+00	   1.408530E+08	   4.373594E+05	   1.212721E+07	   0.000000E+00	   7.950572E+05	   4.348188E+03	  -5.650569E+05	  -9.100794E+05	  -7.419564E+06	   5.027314E+04
   55.8625	  -6.755793E-01	  -4.322830E+05	   8.629766E+03	   4.619916E+07	  -2.786167E+06	  -3.831756E+07	   8.413501E+04	   4.206936E+00	   4.342179E-02	  -2.514713E-01	   1.151675E-03	   3.184076E-02	  -1.386235E-03	  -1.358100E-01	  -2.637790E-03	   2.427585E-02	   2.328789E-04	  -1.049341E-03	   4.852150E-05	  -5.397417E-02	  -2.885302E-03	   3.817663E-02	   1.586381E-04	  -6.737988E-05	  -9.322511E-06	  -1.739066E+06	   7.299553E+05	   8.473858E+06	   0.000000E+00	   0.000000E+00	   1.408518E+08	   4.384630E+05	   1.212222E+07	   0.000000E+00	   7.894566E+05	   4.337394E+03	  -5.652837E+05	  -9.060612E+05	  -7.424059E+06	   4.909818E+04
   55.8750	  -6.773431E-01	  -4.569842E+05	   8.575196E+03	   4.620537E+07	  -2.783042E+06	  -3.828344E+07	   8.080781E+04	   4.205235E+00	   4.338859E-02	  -2.511649E-01	   1.154599E-03	   3.182764E-02	  -1.385630E-03	  -1.364781E-01	  -2.673755E-03	   2.475308E-02	   2.348570E-04	  -1.050111E-03	   4.840683E-05	  -5.292811E-02	  -2.868065E-03	   3.817963E-02	   1.578052E-04	  -5.587487E-05	  -9.019255E-06	  -1.749683E+06	   7.377541E+05	   8.413944E+06	   0.000000E+00	   0.000000E+00	   1.408507E+08	   4.395759E+05	   1.211723E+07	   0.000000E+00	   7.838050E+05	   4.322824E+03	  -5.654868E+05	  -9.014346E+05	  -7.428445E+06	   4.771168E+04
   55.8875	  -6.791070E-01	  -4.817035E+05	   8.514236E+03	   4.621160E+07	  -2.779076E+06	  -3.824956E+07	   7.701892E+04	   4.203525E+00	   4.335495E-02	  -2.508525E-01	   1.157547E-03	   3.181450E-02	  -1.385025E-03	  -1.371332E-01	  -2.709493E-03	   2.523033E-02	   2.368241E-04	  -1.050738E-03	   4.829620E-05	  -5.188503E-02	  -2.848943E-03	   3.818104E-02	   1.568749E-04	  -4.436183E-05	  -8.677263E-06	  -1.760300E+06	   7.455530E+05	   8.354030E+06	   0.000000E+00	   0.000000E+00	   1.408495E+08	   4.406983E+05	   1.211223E+07	   0.000000E+00	   7.781039E+05	   4.305453E+03	  -5.656659E+05	  -8.962632E+05	  -7.432622E+06	   4.613935E+04
   55.9000	  -6.808708E-01	  -5.064367E+05	   8.449118E+03	   4.621785E+07	  -2.774360E+06	  -3.821574E+07	   7.284560E+04	   4.201806E+00	   4.332086E-02	  -2.505341E-01	   1.160519E-03	   3.180137E-02	  -1.384422E-03	  -1.377752E-01	  -2.744982E-03	   2.570760E-02	   2.387790E-04	  -1.051221E-03	   4.819006E-05	  -5.084550E-02	  -2.828260E-03	   3.818081E-02	   1.558600E-04	  -3.286335E-05	  -8.302998E-06	  -1.770916E+06	   7.533519E+05	   8.294116E+06	   0.000000E+00	   0.000000E+00	   1.408483E+08	   4.418300E+05	   1.210723E+07	   0.000000E+00	   7.723551E+05	   4.286282E+03	  -5.658204E+05	  -8.906114E+05	  -7.436474E+06	   4.441249E+04
   55.9125	  -6.826347E-01	  -5.311717E+05	   8.381934E+03	   4.622412E+07	  -2.768981E+06	  -3.818180E+07	   6.837862E+04	   4.200080E+00	   4.328633E-02	  -2.502098E-01	   1.163516E-03	   3.178822E-02	  -1.383820E-03	  -1.384044E-01	  -2.780205E-03	   2.618485E-02	   2.407208E-04	  -1.051560E-03	   4.808877E-05	  -4.981055E-02	  -2.806326E-03	   3.817892E-02	   1.547724E-04	  -2.140947E-05	  -7.904016E-06	  -1.781530E+06	   7.611483E+05	   8.234221E+06	   0.000000E+00	   0.000000E+00	   1.408470E+08	   4.429710E+05	   1.210222E+07	   0.000000E+00	   7.665624E+05	   4.266254E+03	  -5.659499E+05	  -8.845391E+05	  -7.439872E+06	   4.256770E+04
   55.9250	  -6.843985E-01	  -5.559194E+05	   8.314493E+03	   4.623042E+07	  -2.763014E+06	  -3.814759E+07	   6.371848E+04	   4.198346E+00	   4.325135E-02	  -2.498795E-01	   1.166537E-03	   3.177508E-02	  -1.383220E-03	  -1.390205E-01	  -2.815146E-03	   2.666206E-02	   2.426485E-04	  -1.051757E-03	   4.799259E-05	  -4.878009E-02	  -2.783405E-03	   3.817540E-02	   1.536225E-04	  -1.001422E-05	  -7.488619E-06	  -1.792146E+06	   7.689471E+05	   8.174308E+06	   0.000000E+00	   0.000000E+00	   1.408457E+08	   4.441212E+05	   1.209722E+07	   0.000000E+00	   7.607242E+05	   4.246182E+03	  -5.660548E+05	  -8.780976E+05	  -7.442704E+06	   4.064519E+04
   55.9375	  -6.861624E-01	  -5.806685E+05	   8.248153E+03	   4.623673E+07	  -2.756514E+06	  -3.811293E+07	   5.897024E+04	   4.196605E+00	   4.321595E-02	  -2.495432E-01	   1.169582E-03	   3.176193E-02	  -1.382621E-03	  -1.396239E-01	  -2.849795E-03	   2.713922E-02	   2.445615E-04	  -1.051812E-03	   4.790165E-05	  -4.775497E-02	  -2.759698E-03	   3.817022E-02	   1.524179E-04	   1.297902E-06	  -7.065460E-06	  -1.802763E+06	   7.767460E+05	   8.114394E+06	   0.000000E+00	   0.000000E+00	   1.408445E+08	   4.452804E+05	   1.209221E+07	   0.000000E+00	   7.548438E+05	   4.226674E+03	  -5.661346E+05	  -8.713259E+05	  -7.444870E+06	   3.868686E+04
   55.9500	  -6.879262E-01	  -6.054169E+05	   8.183739E+03	   4.624307E+07	  -2.749514E+06	  -3.807775E+07	   5.424220E+04	   4.194856E+00	   4.318011E-02	  -2.492010E-01	   1.172651E-03	   3.174878E-02	  -1.382022E-03	  -1.402145E-01	  -2.884142E-03	   2.761631E-02	   2.464590E-04	  -1.051725E-03	   4.781601E-05	  -4.673552E-02	  -2.735328E-03	   3.816338E-02	   1.511633E-04	   1.251393E-05	  -6.643404E-06	  -1.813380E+06	   7.845449E+05	   8.054480E+06	   0.000000E+00	   0.000000E+00	   1.408432E+08	   4.464489E+05	   1.208721E+07	   0.000000E+00	   7.489222E+05	   4.208100E+03	  -5.661893E+05	  -8.642473E+05	  -7.446300E+06	   3.673566E+04
   55.9625	  -6.896901E-01	  -6.301639E+05	   8.121438E+03	   4.624943E+07	  -2.742022E+06	  -3.804201E+07	   4.964019E+04	   4.193099E+00	   4.314385E-02	  -2.488528E-01	   1.175744E-03	   3.173564E-02	  -1.381425E-03	  -1.407923E-01	  -2.918180E-03	   2.809330E-02	   2.483405E-04	  -1.051500E-03	   4.773560E-05	  -4.572184E-02	  -2.710331E-03	   3.815488E-02	   1.498600E-04	   2.362986E-05	  -6.231061E-06	  -1.823997E+06	   7.923438E+05	   7.994566E+06	   0.000000E+00	   0.000000E+00	   1.408418E+08	   4.476262E+05	   1.208220E+07	   0.000000E+00	   7.429598E+05	   4.190538E+03	  -5.662189E+05	  -8.568678E+05	  -7.446975E+06	   3.483327E+04
   55.9750	  -6.914539E-01	  -6.549030E+05	   8.060806E+03	   4.625581E+07	  -2.734018E+06	  -3.800575E+07	   4.526611E+04	   4.191336E+00	   4.310716E-02	  -2.484987E-01	   1.178860E-03	   3.172250E-02	  -1.380829E-03	  -1.413575E-01	  -2.951899E-03	   2.857018E-02	   2.502054E-04	  -1.051135E-03	   4.766024E-05	  -4.471411E-02	  -2.684649E-03	   3.814470E-02	   1.485056E-04	   3.464679E-05	  -5.836672E-06	  -1.834610E+06	   8.001402E+05	   7.934671E+06	   0.000000E+00	   0.000000E+00	   1.408405E+08	   4.488125E+05	   1.207720E+07	   0.000000E+00	   7.369576E+05	   4.173784E+03	  -5.662231E+05	  -8.491753E+05	  -7.446917E+06	   3.301960E+04
   55.9875	  -6.932178E-01	  -6.796527E+05	   8.000796E+03	   4.626222E+07	  -2.725458E+06	  -3.796909E+07	   4.121570E+04	   4.189566E+00	   4.307005E-02	  -2.481386E-01	   1.181999E-03	   3.170936E-02	  -1.380234E-03	  -1.419102E-01	  -2.985292E-03	   2.904691E-02	   2.520529E-04	  -1.050633E-03	   4.758966E-05	  -4.371123E-02	  -2.658138E-03	   3.813287E-02	   1.470944E-04	   4.558940E-05	  -5.467915E-06	  -1.845227E+06	   8.079391E+05	   7.874758E+06	   0.000000E+00	   0.000000E+00	   1.408391E+08	   4.500076E+05	   1.207220E+07	   0.000000E+00	   7.309109E+05	   4.157358E+03	  -5.662023E+05	  -8.411404E+05	  -7.446212E+06	   3.133180E+04
   56.0000	  -6.949816E-01	  -7.044097E+05	   7.939800E+03	   4.626864E+07	  -2.716276E+06	  -3.793218E+07	   3.757551E+04	   4.187788E+00	   4.303253E-02	  -2.477725E-01	   1.185161E-03	   3.169623E-02	  -1.379639E-03	  -1.424503E-01	  -3.018345E-03	   2.952349E-02	   2.538823E-04	  -1.049995E-03	   4.752348E-05	  -4.271292E-02	  -2.630575E-03	   3.811937E-02	   1.456174E-04	   5.647691E-05	  -5.131685E-06	  -1.855843E+06	   8.157379E+05	   7.814844E+06	   0.000000E+00	   0.000000E+00	   1.408377E+08	   4.512115E+05	   1.206720E+07	   0.000000E+00	   7.248193E+05	   4.140527E+03	  -5.661562E+05	  -8.327189E+05	  -7.444972E+06	   2.980322E+04
   56.0125	  -6.946475E-01	  -7.272306E+05	   7.875965E+03	   4.627537E+07	  -2.706268E+06	  -3.791344E+07	   3.446290E+04	   4.186004E+00	   4.299459E-02	  -2.474005E-01	   1.188346E-03	   3.168311E-02	  -1.379046E-03	  -1.429780E-01	  -3.051045E-03	   2.999989E-02	   2.556928E-04	  -1.049221E-03	   4.746128E-05	  -4.151358E-02	  -2.601707E-03	   3.806832E-02	   1.440642E-04	   7.048065E-05	  -4.833735E-06	  -1.861948E+06	   8.228318E+05	   7.732603E+06	   0.000000E+00	   0.000000E+00	   1.408363E+08	   4.524240E+05	   1.206220E+07	   0.000000E+00	   7.176192E+05	   4.122515E+03	  -5.655574E+05	  -8.238554E+05	  -7.448572E+06	   2.846168E+04
   56.0250	  -6.943134E-01	  -7.500687E+05	   7.806835E+03	   4.628212E+07	  -2.695476E+06	  -3.789485E+07	   3.178115E+04	   4.184214E+00	   4.295625E-02	  -2.470225E-01	   1.191553E-03	   3.167000E-02	  -1.378453E-03	  -1.434883E-01	  -3.083374E-03	   3.047523E-02	   2.574832E-04	  -1.048235E-03	   4.740260E-05	  -4.031748E-02	  -2.571209E-03	   3.801573E-02	   1.424234E-04	   8.447942E-05	  -4.569648E-06	  -1.868052E+06	   8.299257E+05	   7.650362E+06	   0.000000E+00	   0.000000E+00	   1.408348E+08	   4.536452E+05	   1.205721E+07	   0.000000E+00	   7.103701E+05	   4.102132E+03	  -5.649351E+05	  -8.144969E+05	  -7.451888E+06	   2.728546E+04
   56.0375	  -6.939794E-01	  -7.729244E+05	   7.730020E+03	   4.628889E+07	  -2.683762E+06	  -3.787664E+07	   2.983400E+04	   4.182417E+00	   4.291751E-02	  -2.466386E-01	   1.194783E-03	   3.165691E-02	  -1.377861E-03	  -1.439849E-01	  -3.115309E-03	   3.095009E-02	   2.592525E-04	  -1.047091E-03	   4.734684E-05	  -3.912400E-02	  -2.538696E-03	   3.796144E-02	   1.406781E-04	   9.850565E-05	  -4.363816E-06	  -1.874155E+06	   8.370174E+05	   7.568146E+06	   0.000000E+00	   0.000000E+00	   1.408334E+08	   4.548747E+05	   1.205223E+07	   0.000000E+00	   7.030708E+05	   4.078288E+03	  -5.642868E+05	  -8.045536E+05	  -7.455100E+06	   2.639316E+04
   56.0500	  -6.936453E-01	  -7.958165E+05	   7.643194E+03	   4.629569E+07	  -2.671053E+06	  -3.785899E+07	   2.849801E+04	   4.180614E+00	   4.287837E-02	  -2.462488E-01	   1.198034E-03	   3.164383E-02	  -1.377269E-03	  -1.444664E-01	  -3.146823E-03	   3.142426E-02	   2.609993E-04	  -1.045772E-03	   4.729335E-05	  -3.793173E-02	  -2.503872E-03	   3.790560E-02	   1.388178E-04	   1.125917E-04	  -4.206066E-06	  -1.880259E+06	   8.441112E+05	   7.485904E+06	   0.000000E+00	   0.000000E+00	   1.408319E+08	   4.561127E+05	   1.204725E+07	   0.000000E+00	   6.957148E+05	   4.049917E+03	  -5.636149E+05	  -7.939756E+05	  -7.458324E+06	   2.573509E+04
   56.0625	  -6.933112E-01	  -8.187428E+05	   7.544278E+03	   4.630250E+07	  -2.657256E+06	  -3.784205E+07	   2.784302E+04	   4.178805E+00	   4.283884E-02	  -2.458530E-01	   1.201308E-03	   3.163076E-02	  -1.376678E-03	  -1.449331E-01	  -3.177887E-03	   3.189773E-02	   2.627221E-04	  -1.044275E-03	   4.724150E-05	  -3.674042E-02	  -2.466435E-03	   3.784819E-02	   1.368303E-04	   1.267560E-04	  -4.101891E-06	  -1.886364E+06	   8.512051E+05	   7.403664E+06	   0.000000E+00	   0.000000E+00	   1.408304E+08	   4.573589E+05	   1.204228E+07	   0.000000E+00	   6.883021E+05	   4.016060E+03	  -5.629192E+05	  -7.827002E+05	  -7.461668E+06	   2.533785E+04
   56.0750	  -6.929772E-01	  -8.417066E+05	   7.431572E+03	   4.630934E+07	  -2.642298E+06	  -3.782594E+07	   2.788318E+04	   4.176991E+00	   4.279893E-02	  -2.454513E-01	   1.204602E-03	   3.161772E-02	  -1.376088E-03	  -1.453849E-01	  -3.208465E-03	   3.237046E-02	   2.644192E-04	  -1.042602E-03	   4.719060E-05	  -3.554964E-02	  -2.426144E-03	   3.778928E-02	   1.347060E-04	   1.410134E-04	  -4.052305E-06	  -1.892468E+06	   8.582991E+05	   7.321422E+06	   0.000000E+00	   0.000000E+00	   1.408288E+08	   4.586132E+05	   1.203731E+07	   0.000000E+00	   6.808312E+05	   3.975927E+03	  -5.622004E+05	  -7.706791E+05	  -7.465205E+06	   2.520628E+04
   56.0875	  -6.926431E-01	  -8.647096E+05	   7.303860E+03	   4.631619E+07	  -2.626125E+06	  -3.781067E+07	   2.861620E+04	   4.175171E+00	   4.275863E-02	  -2.450437E-01	   1.207918E-03	   3.160470E-02	  -1.375498E-03	  -1.458219E-01	  -3.238522E-03	   3.284245E-02	   2.660888E-04	  -1.040749E-03	   4.713998E-05	  -3.435922E-02	  -2.382826E-03	   3.772892E-02	   1.324381E-04	   1.553693E-04	  -4.057029E-06	  -1.898572E+06	   8.653929E+05	   7.239181E+06	   0.000000E+00	   0.000000E+00	   1.408273E+08	   4.598755E+05	   1.203235E+07	   0.000000E+00	   6.733017E+05	   3.928946E+03	  -5.614592E+05	  -7.578772E+05	  -7.468959E+06	   2.533891E+04
   56.1000	  -6.923090E-01	  -8.877444E+05	   7.160461E+03	   4.632306E+07	  -2.608706E+06	  -3.779620E+07	   3.002363E+04	   4.173346E+00	   4.271796E-02	  -2.446302E-01	   1.211254E-03	   3.159170E-02	  -1.374910E-03	  -1.462439E-01	  -3.268019E-03	   3.331368E-02	   2.677293E-04	  -1.038717E-03	   4.708896E-05	  -3.316964E-02	  -2.336382E-03	   3.766717E-02	   1.300225E-04	   1.698129E-04	  -4.114526E-06	  -1.904675E+06	   8.724846E+05	   7.156966E+06	   0.000000E+00	   0.000000E+00	   1.408257E+08	   4.611458E+05	   1.202740E+07	   0.000000E+00	   6.657156E+05	   3.874779E+03	  -5.606968E+05	  -7.442744E+05	  -7.472894E+06	   2.572820E+04
   56.1125	  -6.919749E-01	  -9.108228E+05	   7.001240E+03	   4.632994E+07	  -2.590032E+06	  -3.778249E+07	   3.207131E+04	   4.171515E+00	   4.267693E-02	  -2.442109E-01	   1.214611E-03	   3.157873E-02	  -1.374321E-03	  -1.466511E-01	  -3.296916E-03	   3.378413E-02	   2.693387E-04	  -1.036504E-03	   4.703689E-05	  -3.198047E-02	  -2.286794E-03	   3.760412E-02	   1.274583E-04	   1.843395E-04	  -4.222014E-06	  -1.910779E+06	   8.795785E+05	   7.074724E+06	   0.000000E+00	   0.000000E+00	   1.408241E+08	   4.624238E+05	   1.202247E+07	   0.000000E+00	   6.580701E+05	   3.813335E+03	  -5.599143E+05	  -7.298656E+05	  -7.476940E+06	   2.636057E+04
   56.1250	  -6.916409E-01	  -9.339332E+05	   6.826563E+03	   4.633683E+07	  -2.570117E+06	  -3.776941E+07	   3.470820E+04	   4.169679E+00	   4.263555E-02	  -2.437856E-01	   1.217988E-03	   3.156579E-02	  -1.373734E-03	  -1.470435E-01	  -3.325175E-03	   3.425378E-02	   2.709151E-04	  -1.034109E-03	   4.698319E-05	  -3.079277E-02	  -2.234113E-03	   3.753987E-02	   1.247473E-04	   1.989167E-04	  -4.375403E-06	  -1.916884E+06	   8.866724E+05	   6.992483E+06	   0.000000E+00	   0.000000E+00	   1.408225E+08	   4.637093E+05	   1.201754E+07	   0.000000E+00	   6.503691E+05	   3.744745E+03	  -5.591131E+05	  -7.146602E+05	  -7.480954E+06	   2.721607E+04
   56.1375	  -6.913068E-01	  -9.570698E+05	   6.637220E+03	   4.634373E+07	  -2.548988E+06	  -3.775670E+07	   3.787073E+04	   4.167839E+00	   4.259381E-02	  -2.433545E-01	   1.221384E-03	   3.155288E-02	  -1.373147E-03	  -1.474210E-01	  -3.352758E-03	   3.472263E-02	   2.724568E-04	  -1.031532E-03	   4.692729E-05	  -2.960740E-02	  -2.178449E-03	   3.747450E-02	   1.218939E-04	   2.135088E-04	  -4.569623E-06	  -1.922988E+06	   8.937662E+05	   6.910242E+06	   0.000000E+00	   0.000000E+00	   1.408208E+08	   4.650022E+05	   1.201262E+07	   0.000000E+00	   6.426154E+05	   3.669327E+03	  -5.582944E+05	  -6.986790E+05	  -7.484754E+06	   2.827003E+04
   56.1500	  -6.909727E-01	  -9.802252E+05	   6.434267E+03	   4.635063E+07	  -2.526690E+06	  -3.774406E+07	   4.148151E+04	   4.165994E+00	   4.255173E-02	  -2.429176E-01	   1.224799E-03	   3.154000E-02	  -1.372560E-03	  -1.477837E-01	  -3.379627E-03	   3.519065E-02	   2.739620E-04	  -1.028773E-03	   4.686874E-05	  -2.842542E-02	  -2.119955E-03	   3.740813E-02	   1.189039E-04	   2.280739E-04	  -4.798502E-06	  -1.929092E+06	   9.008601E+05	   6.828001E+06	   0.000000E+00	   0.000000E+00	   1.408192E+08	   4.663024E+05	   1.200772E+07	   0.000000E+00	   6.348126E+05	   3.587521E+03	  -5.574599E+05	  -6.819521E+05	  -7.488126E+06	   2.949241E+04
   56.1625	  -6.906387E-01	  -1.003384E+06	   6.218941E+03	   4.635753E+07	  -2.503271E+06	  -3.773112E+07	   4.545336E+04	   4.164145E+00	   4.250932E-02	  -2.424748E-01	   1.228233E-03	   3.152716E-02	  -1.371975E-03	  -1.481317E-01	  -3.405748E-03	   3.565783E-02	   2.754290E-04	  -1.025832E-03	   4.680715E-05	  -2.724840E-02	  -2.058809E-03	   3.734085E-02	   1.157842E-04	   2.425603E-04	  -5.055104E-06	  -1.935195E+06	   9.079518E+05	   6.745786E+06	   0.000000E+00	   0.000000E+00	   1.408175E+08	   4.676097E+05	   1.200283E+07	   0.000000E+00	   6.269664E+05	   3.499847E+03	  -5.566110E+05	  -6.645144E+05	  -7.490834E+06	   3.084949E+04
   56.1750	  -6.903046E-01	  -1.026554E+06	   5.992486E+03	   4.636443E+07	  -2.478785E+06	  -3.771756E+07	   4.969234E+04	   4.162291E+00	   4.246659E-02	  -2.420262E-01	   1.231684E-03	   3.151436E-02	  -1.371390E-03	  -1.484649E-01	  -3.431089E-03	   3.612417E-02	   2.768562E-04	  -1.022711E-03	   4.674221E-05	  -2.607665E-02	  -1.995194E-03	   3.727278E-02	   1.125421E-04	   2.569330E-04	  -5.331920E-06	  -1.941300E+06	   9.150458E+05	   6.663544E+06	   0.000000E+00	   0.000000E+00	   1.408157E+08	   4.689238E+05	   1.199796E+07	   0.000000E+00	   6.190761E+05	   3.406827E+03	  -5.557494E+05	  -6.464026E+05	  -7.492654E+06	   3.230476E+04
   56.1875	  -6.899706E-01	  -1.049718E+06	   5.756044E+03	   4.637133E+07	  -2.453284E+06	  -3.770304E+07	   5.409892E+04	   4.160433E+00	   4.242355E-02	  -2.415717E-01	   1.235154E-03	   3.150159E-02	  -1.370806E-03	  -1.487836E-01	  -3.455621E-03	   3.658966E-02	   2.782422E-04	  -1.019411E-03	   4.667372E-05	  -2.491170E-02	  -1.929279E-03	   3.720402E-02	   1.091845E-04	   2.711427E-04	  -5.621009E-06	  -1.947404E+06	   9.221396E+05	   6.581303E+06	   0.000000E+00	   0.000000E+00	   1.408140E+08	   4.702448E+05	   1.199310E+07	   0.000000E+00	   6.111476E+05	   3.308937E+03	  -5.548763E+05	  -6.276513E+05	  -7.493359E+06	   3.381963E+04
   56.2000	  -6.896365E-01	  -1.072871E+06	   5.510548E+03	   4.637822E+07	  -2.426810E+06	  -3.768729E+07	   5.857380E+04	   4.158571E+00	   4.238020E-02	  -2.411114E-01	   1.238640E-03	   3.148887E-02	  -1.370223E-03	  -1.490878E-01	  -3.479315E-03	   3.705427E-02	   2.795855E-04	  -1.015934E-03	   4.660158E-05	  -2.375446E-02	  -1.861207E-03	   3.713464E-02	   1.057170E-04	   2.851518E-04	  -5.914416E-06	  -1.953508E+06	   9.292335E+05	   6.499062E+06	   0.000000E+00	   0.000000E+00	   1.408123E+08	   4.715721E+05	   1.198826E+07	   0.000000E+00	   6.031838E+05	   3.206562E+03	  -5.539932E+05	  -6.082909E+05	  -7.492758E+06	   3.535544E+04
   56.2125	  -6.872431E-01	  -1.092512E+06	   5.256878E+03	   4.638490E+07	  -2.399260E+06	  -3.769748E+07	   6.304184E+04	   4.156706E+00	   4.233657E-02	  -2.406453E-01	   1.242143E-03	   3.147620E-02	  -1.369641E-03	  -1.493775E-01	  -3.502144E-03	   3.751802E-02	   2.808848E-04	  -1.012284E-03	   4.652579E-05	  -2.247664E-02	  -1.791093E-03	   3.703205E-02	   1.021431E-04	   3.011528E-04	  -6.203749E-06	  -1.954564E+06	   9.352231E+05	   6.390598E+06	   0.000000E+00	   0.000000E+00	   1.408105E+08	   4.729058E+05	   1.198343E+07	   0.000000E+00	   5.945392E+05	   3.100116E+03	  -5.526207E+05	  -5.883353E+05	  -7.495747E+06	   3.687142E+04
