
These predictions were generated by SeaState on 08-Apr-2022 at 15:56:34.




      Time                          Wave1Elev                          Wave1Elv1                          Wave1Elv2                          Wave2Elev                          Wave2Elv1                          Wave2Elv2                            FVel1xi                            FVel1yi                            FVel1zi                            FAcc1xi                            FAcc1yi                            FAcc1zi                             FDynP1                            FVel2xi                            FVel2yi                            FVel2zi                            FAcc2xi                            FAcc2yi                            FAcc2zi                             FDynP2
   (sec)                                (m)                                (m)                                (m)                                (m)                                (m)                                (m)                              (m/s)                              (m/s)                              (m/s)                            (m/s^2)                            (m/s^2)                            (m/s^2)                               (Pa)                              (m/s)                              (m/s)                              (m/s)                            (m/s^2)                            (m/s^2)                            (m/s^2)                               (Pa)
   31.0125                     -0.1564675E+00                     -0.1564675E+00                      0.0000000E+00                     -0.5266744E+00                     -0.5266744E+00                      0.0000000E+00                     -0.2209532E-02                      0.0000000E+00                      0.3733058E-01                      0.5171418E-01                      0.0000000E+00                      0.2201614E-02                     -0.4983010E+03                     -0.5939327E-01                      0.0000000E+00                     -0.1026670E+00                     -0.7719140E-01                      0.0000000E+00                      0.3699565E-01                     -0.1469436E+04
   31.0250                     -0.1551436E+00                     -0.1551436E+00                      0.0000000E+00                     -0.5295656E+00                     -0.5295656E+00                      0.0000000E+00                     -0.1548633E-02                      0.0000000E+00                      0.3729623E-01                      0.5185295E-01                      0.0000000E+00                      0.1481079E-02                     -0.4936417E+03                     -0.6031303E-01                      0.0000000E+00                     -0.1021402E+00                     -0.7665428E-01                      0.0000000E+00                      0.3770524E-01                     -0.1481906E+04
   31.0375                     -0.1538196E+00                     -0.1538196E+00                      0.0000000E+00                     -0.5324569E+00                     -0.5324569E+00                      0.0000000E+00                     -0.8877341E-03                      0.0000000E+00                      0.3726187E-01                      0.5199173E-01                      0.0000000E+00                      0.7605433E-03                     -0.4889824E+03                     -0.6123280E-01                      0.0000000E+00                     -0.1016135E+00                     -0.7611714E-01                      0.0000000E+00                      0.3841482E-01                     -0.1494377E+04
   31.0500                     -0.1524956E+00                     -0.1524956E+00                      0.0000000E+00                     -0.5353481E+00                     -0.5353481E+00                      0.0000000E+00                     -0.2268355E-03                      0.0000000E+00                      0.3722752E-01                      0.5213051E-01                      0.0000000E+00                      0.4000870E-04                     -0.4843230E+03                     -0.6215256E-01                      0.0000000E+00                     -0.1010867E+00                     -0.7558001E-01                      0.0000000E+00                      0.3912442E-01                     -0.1506848E+04
   31.0625                     -0.1511716E+00                     -0.1511716E+00                      0.0000000E+00                     -0.5382393E+00                     -0.5382393E+00                      0.0000000E+00                      0.4340636E-03                      0.0000000E+00                      0.3719316E-01                      0.5226928E-01                      0.0000000E+00                     -0.6805264E-03                     -0.4796636E+03                     -0.6307232E-01                      0.0000000E+00                     -0.1005599E+00                     -0.7504287E-01                      0.0000000E+00                      0.3983401E-01                     -0.1519319E+04
   31.0750                     -0.1498477E+00                     -0.1498477E+00                      0.0000000E+00                     -0.5411305E+00                     -0.5411305E+00                      0.0000000E+00                      0.1094963E-02                      0.0000000E+00                      0.3715881E-01                      0.5240805E-01                      0.0000000E+00                     -0.1401062E-02                     -0.4750043E+03                     -0.6399208E-01                      0.0000000E+00                     -0.1000331E+00                     -0.7450572E-01                      0.0000000E+00                      0.4054359E-01                     -0.1531790E+04
   31.0875                     -0.1485237E+00                     -0.1485237E+00                      0.0000000E+00                     -0.5440217E+00                     -0.5440217E+00                      0.0000000E+00                      0.1755861E-02                      0.0000000E+00                      0.3712444E-01                      0.5254683E-01                      0.0000000E+00                     -0.2121596E-02                     -0.4703450E+03                     -0.6491185E-01                      0.0000000E+00                     -0.9950640E-01                     -0.7396860E-01                      0.0000000E+00                      0.4125318E-01                     -0.1544260E+04
   31.1000                     -0.1471997E+00                     -0.1471997E+00                      0.0000000E+00                     -0.5469129E+00                     -0.5469129E+00                      0.0000000E+00                      0.2416760E-02                      0.0000000E+00                      0.3709009E-01                      0.5268561E-01                      0.0000000E+00                     -0.2842132E-02                     -0.4656857E+03                     -0.6583162E-01                      0.0000000E+00                     -0.9897964E-01                     -0.7343147E-01                      0.0000000E+00                      0.4196278E-01                     -0.1556731E+04
   31.1125                     -0.1458758E+00                     -0.1458758E+00                      0.0000000E+00                     -0.5498042E+00                     -0.5498042E+00                      0.0000000E+00                      0.3077660E-02                      0.0000000E+00                      0.3705573E-01                      0.5282439E-01                      0.0000000E+00                     -0.3562667E-02                     -0.4610262E+03                     -0.6675138E-01                      0.0000000E+00                     -0.9845287E-01                     -0.7289433E-01                      0.0000000E+00                      0.4267237E-01                     -0.1569202E+04
   31.1250                     -0.1445518E+00                     -0.1445518E+00                      0.0000000E+00                     -0.5526953E+00                     -0.5526953E+00                      0.0000000E+00                      0.3738557E-02                      0.0000000E+00                      0.3702137E-01                      0.5296316E-01                      0.0000000E+00                     -0.4283202E-02                     -0.4563670E+03                     -0.6767114E-01                      0.0000000E+00                     -0.9792610E-01                     -0.7235720E-01                      0.0000000E+00                      0.4338196E-01                     -0.1581672E+04
   31.1375                     -0.1432278E+00                     -0.1432278E+00                      0.0000000E+00                     -0.5555866E+00                     -0.5555866E+00                      0.0000000E+00                      0.4399456E-02                      0.0000000E+00                      0.3698702E-01                      0.5310193E-01                      0.0000000E+00                     -0.5003738E-02                     -0.4517076E+03                     -0.6859091E-01                      0.0000000E+00                     -0.9739933E-01                     -0.7182006E-01                      0.0000000E+00                      0.4409154E-01                     -0.1594143E+04
   31.1500                     -0.1419038E+00                     -0.1419038E+00                      0.0000000E+00                     -0.5584778E+00                     -0.5584778E+00                      0.0000000E+00                      0.5060356E-02                      0.0000000E+00                      0.3695266E-01                      0.5324072E-01                      0.0000000E+00                     -0.5724272E-02                     -0.4470483E+03                     -0.6951067E-01                      0.0000000E+00                     -0.9687257E-01                     -0.7128293E-01                      0.0000000E+00                      0.4480113E-01                     -0.1606614E+04
   31.1625                     -0.1405799E+00                     -0.1405799E+00                      0.0000000E+00                     -0.5613690E+00                     -0.5613690E+00                      0.0000000E+00                      0.5721255E-02                      0.0000000E+00                      0.3691830E-01                      0.5337948E-01                      0.0000000E+00                     -0.6444807E-02                     -0.4423890E+03                     -0.7043043E-01                      0.0000000E+00                     -0.9634581E-01                     -0.7074580E-01                      0.0000000E+00                      0.4551073E-01                     -0.1619085E+04
   31.1750                     -0.1392559E+00                     -0.1392559E+00                      0.0000000E+00                     -0.5642602E+00                     -0.5642602E+00                      0.0000000E+00                      0.6382153E-02                      0.0000000E+00                      0.3688394E-01                      0.5351826E-01                      0.0000000E+00                     -0.7165342E-02                     -0.4377296E+03                     -0.7135019E-01                      0.0000000E+00                     -0.9581904E-01                     -0.7020866E-01                      0.0000000E+00                      0.4622031E-01                     -0.1631555E+04
   31.1875                     -0.1379319E+00                     -0.1379319E+00                      0.0000000E+00                     -0.5671514E+00                     -0.5671514E+00                      0.0000000E+00                      0.7043051E-02                      0.0000000E+00                      0.3684958E-01                      0.5365704E-01                      0.0000000E+00                     -0.7885877E-02                     -0.4330703E+03                     -0.7226997E-01                      0.0000000E+00                     -0.9529229E-01                     -0.6967153E-01                      0.0000000E+00                      0.4692990E-01                     -0.1644026E+04
   31.2000                     -0.1366079E+00                     -0.1366079E+00                      0.0000000E+00                     -0.5700426E+00                     -0.5700426E+00                      0.0000000E+00                      0.7703951E-02                      0.0000000E+00                      0.3681523E-01                      0.5379581E-01                      0.0000000E+00                     -0.8606412E-02                     -0.4284110E+03                     -0.7318973E-01                      0.0000000E+00                     -0.9476552E-01                     -0.6913440E-01                      0.0000000E+00                      0.4763949E-01                     -0.1656497E+04
   31.2125                     -0.1345893E+00                     -0.1345893E+00                      0.0000000E+00                     -0.5710483E+00                     -0.5710483E+00                      0.0000000E+00                      0.8377880E-02                      0.0000000E+00                      0.3663062E-01                      0.5378370E-01                      0.0000000E+00                     -0.9383872E-02                     -0.4239672E+03                     -0.7399204E-01                      0.0000000E+00                     -0.9411071E-01                     -0.6850315E-01                      0.0000000E+00                      0.4820821E-01                     -0.1667772E+04
   31.2250                     -0.1325706E+00                     -0.1325706E+00                      0.0000000E+00                     -0.5720540E+00                     -0.5720540E+00                      0.0000000E+00                      0.9051805E-02                      0.0000000E+00                      0.3644600E-01                      0.5377157E-01                      0.0000000E+00                     -0.1016134E-01                     -0.4195236E+03                     -0.7479437E-01                      0.0000000E+00                     -0.9345589E-01                     -0.6787188E-01                      0.0000000E+00                      0.4877694E-01                     -0.1679047E+04
   31.2375                     -0.1305519E+00                     -0.1305519E+00                      0.0000000E+00                     -0.5730598E+00                     -0.5730598E+00                      0.0000000E+00                      0.9725736E-02                      0.0000000E+00                      0.3626139E-01                      0.5375945E-01                      0.0000000E+00                     -0.1093880E-01                     -0.4150799E+03                     -0.7559668E-01                      0.0000000E+00                     -0.9280108E-01                     -0.6724064E-01                      0.0000000E+00                      0.4934566E-01                     -0.1690321E+04
   31.2500                     -0.1285333E+00                     -0.1285333E+00                      0.0000000E+00                     -0.5740655E+00                     -0.5740655E+00                      0.0000000E+00                      0.1039967E-01                      0.0000000E+00                      0.3607678E-01                      0.5374734E-01                      0.0000000E+00                     -0.1171626E-01                     -0.4106362E+03                     -0.7639899E-01                      0.0000000E+00                     -0.9214628E-01                     -0.6660938E-01                      0.0000000E+00                      0.4991438E-01                     -0.1701596E+04
   31.2625                     -0.1265146E+00                     -0.1265146E+00                      0.0000000E+00                     -0.5750712E+00                     -0.5750712E+00                      0.0000000E+00                      0.1107359E-01                      0.0000000E+00                      0.3589216E-01                      0.5373522E-01                      0.0000000E+00                     -0.1249372E-01                     -0.4061924E+03                     -0.7720131E-01                      0.0000000E+00                     -0.9149146E-01                     -0.6597812E-01                      0.0000000E+00                      0.5048310E-01                     -0.1712871E+04
   31.2750                     -0.1244959E+00                     -0.1244959E+00                      0.0000000E+00                     -0.5760769E+00                     -0.5760769E+00                      0.0000000E+00                      0.1174752E-01                      0.0000000E+00                      0.3570754E-01                      0.5372310E-01                      0.0000000E+00                     -0.1327118E-01                     -0.4017487E+03                     -0.7800363E-01                      0.0000000E+00                     -0.9083665E-01                     -0.6534687E-01                      0.0000000E+00                      0.5105182E-01                     -0.1724146E+04
   31.2875                     -0.1224773E+00                     -0.1224773E+00                      0.0000000E+00                     -0.5770827E+00                     -0.5770827E+00                      0.0000000E+00                      0.1242145E-01                      0.0000000E+00                      0.3552293E-01                      0.5371098E-01                      0.0000000E+00                     -0.1404864E-01                     -0.3973050E+03                     -0.7880595E-01                      0.0000000E+00                     -0.9018185E-01                     -0.6471562E-01                      0.0000000E+00                      0.5162055E-01                     -0.1735421E+04
   31.3000                     -0.1204586E+00                     -0.1204586E+00                      0.0000000E+00                     -0.5780884E+00                     -0.5780884E+00                      0.0000000E+00                      0.1309538E-01                      0.0000000E+00                      0.3533832E-01                      0.5369886E-01                      0.0000000E+00                     -0.1482610E-01                     -0.3928613E+03                     -0.7960828E-01                      0.0000000E+00                     -0.8952703E-01                     -0.6408436E-01                      0.0000000E+00                      0.5218926E-01                     -0.1746696E+04
   31.3125                     -0.1184399E+00                     -0.1184399E+00                      0.0000000E+00                     -0.5790941E+00                     -0.5790941E+00                      0.0000000E+00                      0.1376930E-01                      0.0000000E+00                      0.3515371E-01                      0.5368675E-01                      0.0000000E+00                     -0.1560357E-01                     -0.3884176E+03                     -0.8041059E-01                      0.0000000E+00                     -0.8887222E-01                     -0.6345310E-01                      0.0000000E+00                      0.5275799E-01                     -0.1757970E+04
   31.3250                     -0.1164213E+00                     -0.1164213E+00                      0.0000000E+00                     -0.5800998E+00                     -0.5800998E+00                      0.0000000E+00                      0.1444323E-01                      0.0000000E+00                      0.3496909E-01                      0.5367462E-01                      0.0000000E+00                     -0.1638103E-01                     -0.3839739E+03                     -0.8121291E-01                      0.0000000E+00                     -0.8821741E-01                     -0.6282185E-01                      0.0000000E+00                      0.5332670E-01                     -0.1769245E+04
   31.3375                     -0.1144026E+00                     -0.1144026E+00                      0.0000000E+00                     -0.5811055E+00                     -0.5811055E+00                      0.0000000E+00                      0.1511716E-01                      0.0000000E+00                      0.3478447E-01                      0.5366251E-01                      0.0000000E+00                     -0.1715849E-01                     -0.3795302E+03                     -0.8201522E-01                      0.0000000E+00                     -0.8756260E-01                     -0.6219060E-01                      0.0000000E+00                      0.5389543E-01                     -0.1780520E+04
   31.3500                     -0.1123839E+00                     -0.1123839E+00                      0.0000000E+00                     -0.5821113E+00                     -0.5821113E+00                      0.0000000E+00                      0.1579109E-01                      0.0000000E+00                      0.3459986E-01                      0.5365039E-01                      0.0000000E+00                     -0.1793595E-01                     -0.3750865E+03                     -0.8281755E-01                      0.0000000E+00                     -0.8690780E-01                     -0.6155934E-01                      0.0000000E+00                      0.5446415E-01                     -0.1791795E+04
   31.3625                     -0.1103653E+00                     -0.1103653E+00                      0.0000000E+00                     -0.5831170E+00                     -0.5831170E+00                      0.0000000E+00                      0.1646502E-01                      0.0000000E+00                      0.3441525E-01                      0.5363827E-01                      0.0000000E+00                     -0.1871341E-01                     -0.3706429E+03                     -0.8361986E-01                      0.0000000E+00                     -0.8625299E-01                     -0.6092809E-01                      0.0000000E+00                      0.5503287E-01                     -0.1803070E+04
   31.3750                     -0.1083466E+00                     -0.1083466E+00                      0.0000000E+00                     -0.5841227E+00                     -0.5841227E+00                      0.0000000E+00                      0.1713894E-01                      0.0000000E+00                      0.3423063E-01                      0.5362615E-01                      0.0000000E+00                     -0.1949087E-01                     -0.3661991E+03                     -0.8442218E-01                      0.0000000E+00                     -0.8559817E-01                     -0.6029683E-01                      0.0000000E+00                      0.5560160E-01                     -0.1814345E+04
   31.3875                     -0.1063279E+00                     -0.1063279E+00                      0.0000000E+00                     -0.5851284E+00                     -0.5851284E+00                      0.0000000E+00                      0.1781287E-01                      0.0000000E+00                      0.3404602E-01                      0.5361403E-01                      0.0000000E+00                     -0.2026833E-01                     -0.3617554E+03                     -0.8522449E-01                      0.0000000E+00                     -0.8494337E-01                     -0.5966558E-01                      0.0000000E+00                      0.5617033E-01                     -0.1825619E+04
   31.4000                     -0.1043093E+00                     -0.1043093E+00                      0.0000000E+00                     -0.5861342E+00                     -0.5861342E+00                      0.0000000E+00                      0.1848680E-01                      0.0000000E+00                      0.3386141E-01                      0.5360191E-01                      0.0000000E+00                     -0.2104579E-01                     -0.3573117E+03                     -0.8602681E-01                      0.0000000E+00                     -0.8428855E-01                     -0.5903433E-01                      0.0000000E+00                      0.5673904E-01                     -0.1836894E+04
   31.4125                     -0.1016070E+00                     -0.1016070E+00                      0.0000000E+00                     -0.5853824E+00                     -0.5853824E+00                      0.0000000E+00                      0.1914156E-01                      0.0000000E+00                      0.3351812E-01                      0.5341957E-01                      0.0000000E+00                     -0.2184936E-01                     -0.3533951E+03                     -0.8669652E-01                      0.0000000E+00                     -0.8353483E-01                     -0.5834552E-01                      0.0000000E+00                      0.5715887E-01                     -0.1846745E+04
   31.4250                     -0.9890481E-01                     -0.9890481E-01                      0.0000000E+00                     -0.5846307E+00                     -0.5846307E+00                      0.0000000E+00                      0.1979632E-01                      0.0000000E+00                      0.3317483E-01                      0.5323722E-01                      0.0000000E+00                     -0.2265292E-01                     -0.3494785E+03                     -0.8736622E-01                      0.0000000E+00                     -0.8278111E-01                     -0.5765672E-01                      0.0000000E+00                      0.5757871E-01                     -0.1856595E+04
   31.4375                     -0.9620257E-01                     -0.9620257E-01                      0.0000000E+00                     -0.5838789E+00                     -0.5838789E+00                      0.0000000E+00                      0.2045108E-01                      0.0000000E+00                      0.3283155E-01                      0.5305487E-01                      0.0000000E+00                     -0.2345649E-01                     -0.3455619E+03                     -0.8803593E-01                      0.0000000E+00                     -0.8202739E-01                     -0.5696791E-01                      0.0000000E+00                      0.5799855E-01                     -0.1866446E+04
   31.4500                     -0.9350034E-01                     -0.9350034E-01                      0.0000000E+00                     -0.5831272E+00                     -0.5831272E+00                      0.0000000E+00                      0.2110584E-01                      0.0000000E+00                      0.3248826E-01                      0.5287254E-01                      0.0000000E+00                     -0.2426006E-01                     -0.3416453E+03                     -0.8870565E-01                      0.0000000E+00                     -0.8127367E-01                     -0.5627910E-01                      0.0000000E+00                      0.5841839E-01                     -0.1876296E+04
   31.4625                     -0.9079811E-01                     -0.9079811E-01                      0.0000000E+00                     -0.5823755E+00                     -0.5823755E+00                      0.0000000E+00                      0.2176059E-01                      0.0000000E+00                      0.3214497E-01                      0.5269019E-01                      0.0000000E+00                     -0.2506362E-01                     -0.3377288E+03                     -0.8937535E-01                      0.0000000E+00                     -0.8051995E-01                     -0.5559029E-01                      0.0000000E+00                      0.5883823E-01                     -0.1886147E+04
   31.4750                     -0.8809587E-01                     -0.8809587E-01                      0.0000000E+00                     -0.5816237E+00                     -0.5816237E+00                      0.0000000E+00                      0.2241535E-01                      0.0000000E+00                      0.3180169E-01                      0.5250785E-01                      0.0000000E+00                     -0.2586718E-01                     -0.3338122E+03                     -0.9004505E-01                      0.0000000E+00                     -0.7976623E-01                     -0.5490149E-01                      0.0000000E+00                      0.5925805E-01                     -0.1895997E+04
   31.4875                     -0.8539364E-01                     -0.8539364E-01                      0.0000000E+00                     -0.5808720E+00                     -0.5808720E+00                      0.0000000E+00                      0.2307011E-01                      0.0000000E+00                      0.3145840E-01                      0.5232549E-01                      0.0000000E+00                     -0.2667075E-01                     -0.3298956E+03                     -0.9071475E-01                      0.0000000E+00                     -0.7901251E-01                     -0.5421268E-01                      0.0000000E+00                      0.5967790E-01                     -0.1905848E+04
   31.5000                     -0.8269140E-01                     -0.8269140E-01                      0.0000000E+00                     -0.5801203E+00                     -0.5801203E+00                      0.0000000E+00                      0.2372487E-01                      0.0000000E+00                      0.3111511E-01                      0.5214315E-01                      0.0000000E+00                     -0.2747431E-01                     -0.3259789E+03                     -0.9138446E-01                      0.0000000E+00                     -0.7825878E-01                     -0.5352388E-01                      0.0000000E+00                      0.6009773E-01                     -0.1915698E+04
   31.5125                     -0.7998917E-01                     -0.7998917E-01                      0.0000000E+00                     -0.5793685E+00                     -0.5793685E+00                      0.0000000E+00                      0.2437962E-01                      0.0000000E+00                      0.3077183E-01                      0.5196081E-01                      0.0000000E+00                     -0.2827788E-01                     -0.3220624E+03                     -0.9205417E-01                      0.0000000E+00                     -0.7750506E-01                     -0.5283508E-01                      0.0000000E+00                      0.6051757E-01                     -0.1925548E+04
   31.5250                     -0.7728694E-01                     -0.7728694E-01                      0.0000000E+00                     -0.5786168E+00                     -0.5786168E+00                      0.0000000E+00                      0.2503438E-01                      0.0000000E+00                      0.3042855E-01                      0.5177846E-01                      0.0000000E+00                     -0.2908144E-01                     -0.3181458E+03                     -0.9272388E-01                      0.0000000E+00                     -0.7675134E-01                     -0.5214627E-01                      0.0000000E+00                      0.6093740E-01                     -0.1935399E+04
   31.5375                     -0.7458470E-01                     -0.7458470E-01                      0.0000000E+00                     -0.5778651E+00                     -0.5778651E+00                      0.0000000E+00                      0.2568914E-01                      0.0000000E+00                      0.3008526E-01                      0.5159612E-01                      0.0000000E+00                     -0.2988501E-01                     -0.3142292E+03                     -0.9339359E-01                      0.0000000E+00                     -0.7599762E-01                     -0.5145746E-01                      0.0000000E+00                      0.6135724E-01                     -0.1945249E+04
   31.5500                     -0.7188246E-01                     -0.7188246E-01                      0.0000000E+00                     -0.5771133E+00                     -0.5771133E+00                      0.0000000E+00                      0.2634390E-01                      0.0000000E+00                      0.2974198E-01                      0.5141378E-01                      0.0000000E+00                     -0.3068857E-01                     -0.3103126E+03                     -0.9406328E-01                      0.0000000E+00                     -0.7524390E-01                     -0.5076866E-01                      0.0000000E+00                      0.6177708E-01                     -0.1955100E+04
   31.5625                     -0.6918024E-01                     -0.6918024E-01                      0.0000000E+00                     -0.5763616E+00                     -0.5763616E+00                      0.0000000E+00                      0.2699866E-01                      0.0000000E+00                      0.2939869E-01                      0.5123143E-01                      0.0000000E+00                     -0.3149214E-01                     -0.3063961E+03                     -0.9473300E-01                      0.0000000E+00                     -0.7449017E-01                     -0.5007986E-01                      0.0000000E+00                      0.6219691E-01                     -0.1964950E+04
   31.5750                     -0.6647800E-01                     -0.6647800E-01                      0.0000000E+00                     -0.5756099E+00                     -0.5756099E+00                      0.0000000E+00                      0.2765341E-01                      0.0000000E+00                      0.2905540E-01                      0.5104908E-01                      0.0000000E+00                     -0.3229570E-01                     -0.3024795E+03                     -0.9540270E-01                      0.0000000E+00                     -0.7373646E-01                     -0.4939105E-01                      0.0000000E+00                      0.6261676E-01                     -0.1974801E+04
   31.5875                     -0.6377576E-01                     -0.6377576E-01                      0.0000000E+00                     -0.5748581E+00                     -0.5748581E+00                      0.0000000E+00                      0.2830818E-01                      0.0000000E+00                      0.2871212E-01                      0.5086673E-01                      0.0000000E+00                     -0.3309927E-01                     -0.2985629E+03                     -0.9607241E-01                      0.0000000E+00                     -0.7298274E-01                     -0.4870225E-01                      0.0000000E+00                      0.6303659E-01                     -0.1984651E+04
   31.6000                     -0.6107353E-01                     -0.6107353E-01                      0.0000000E+00                     -0.5741064E+00                     -0.5741064E+00                      0.0000000E+00                      0.2896293E-01                      0.0000000E+00                      0.2836883E-01                      0.5068439E-01                      0.0000000E+00                     -0.3390283E-01                     -0.2946463E+03                     -0.9674212E-01                      0.0000000E+00                     -0.7222902E-01                     -0.4801344E-01                      0.0000000E+00                      0.6345643E-01                     -0.1994502E+04
   31.6125                     -0.5777614E-01                     -0.5777614E-01                      0.0000000E+00                     -0.5718516E+00                     -0.5718516E+00                      0.0000000E+00                      0.2956305E-01                      0.0000000E+00                      0.2786526E-01                      0.5031874E-01                      0.0000000E+00                     -0.3469541E-01                     -0.2915785E+03                     -0.9727128E-01                      0.0000000E+00                     -0.7140618E-01                     -0.4730244E-01                      0.0000000E+00                      0.6372856E-01                     -0.2002759E+04
   31.6250                     -0.5447875E-01                     -0.5447875E-01                      0.0000000E+00                     -0.5695968E+00                     -0.5695968E+00                      0.0000000E+00                      0.3016316E-01                      0.0000000E+00                      0.2736171E-01                      0.4995311E-01                      0.0000000E+00                     -0.3548798E-01                     -0.2885108E+03                     -0.9780045E-01                      0.0000000E+00                     -0.7058337E-01                     -0.4659146E-01                      0.0000000E+00                      0.6400070E-01                     -0.2011016E+04
   31.6375                     -0.5118136E-01                     -0.5118136E-01                      0.0000000E+00                     -0.5673420E+00                     -0.5673420E+00                      0.0000000E+00                      0.3076327E-01                      0.0000000E+00                      0.2685814E-01                      0.4958746E-01                      0.0000000E+00                     -0.3628057E-01                     -0.2854430E+03                     -0.9832960E-01                      0.0000000E+00                     -0.6976055E-01                     -0.4588047E-01                      0.0000000E+00                      0.6427284E-01                     -0.2019274E+04
   31.6500                     -0.4788398E-01                     -0.4788398E-01                      0.0000000E+00                     -0.5650872E+00                     -0.5650872E+00                      0.0000000E+00                      0.3136339E-01                      0.0000000E+00                      0.2635457E-01                      0.4922182E-01                      0.0000000E+00                     -0.3707314E-01                     -0.2823753E+03                     -0.9885875E-01                      0.0000000E+00                     -0.6893771E-01                     -0.4516947E-01                      0.0000000E+00                      0.6454497E-01                     -0.2027531E+04
   31.6625                     -0.4458659E-01                     -0.4458659E-01                      0.0000000E+00                     -0.5628324E+00                     -0.5628324E+00                      0.0000000E+00                      0.3196350E-01                      0.0000000E+00                      0.2585101E-01                      0.4885618E-01                      0.0000000E+00                     -0.3786572E-01                     -0.2793076E+03                     -0.9938791E-01                      0.0000000E+00                     -0.6811488E-01                     -0.4445848E-01                      0.0000000E+00                      0.6481712E-01                     -0.2035788E+04
   31.6750                     -0.4128920E-01                     -0.4128920E-01                      0.0000000E+00                     -0.5605776E+00                     -0.5605776E+00                      0.0000000E+00                      0.3256361E-01                      0.0000000E+00                      0.2534745E-01                      0.4849054E-01                      0.0000000E+00                     -0.3865830E-01                     -0.2762399E+03                     -0.9991708E-01                      0.0000000E+00                     -0.6729206E-01                     -0.4374749E-01                      0.0000000E+00                      0.6508925E-01                     -0.2044045E+04
   31.6875                     -0.3799181E-01                     -0.3799181E-01                      0.0000000E+00                     -0.5583228E+00                     -0.5583228E+00                      0.0000000E+00                      0.3316372E-01                      0.0000000E+00                      0.2484388E-01                      0.4812490E-01                      0.0000000E+00                     -0.3945088E-01                     -0.2731721E+03                     -0.1004462E+00                      0.0000000E+00                     -0.6646924E-01                     -0.4303650E-01                      0.0000000E+00                      0.6536139E-01                     -0.2052303E+04
   31.7000                     -0.3469443E-01                     -0.3469443E-01                      0.0000000E+00                     -0.5560681E+00                     -0.5560681E+00                      0.0000000E+00                      0.3376384E-01                      0.0000000E+00                      0.2434032E-01                      0.4775925E-01                      0.0000000E+00                     -0.4024346E-01                     -0.2701044E+03                     -0.1009754E+00                      0.0000000E+00                     -0.6564642E-01                     -0.4232550E-01                      0.0000000E+00                      0.6563353E-01                     -0.2060560E+04
   31.7125                     -0.3139704E-01                     -0.3139704E-01                      0.0000000E+00                     -0.5538132E+00                     -0.5538132E+00                      0.0000000E+00                      0.3436395E-01                      0.0000000E+00                      0.2383675E-01                      0.4739361E-01                      0.0000000E+00                     -0.4103604E-01                     -0.2670366E+03                     -0.1015045E+00                      0.0000000E+00                     -0.6482359E-01                     -0.4161451E-01                      0.0000000E+00                      0.6590566E-01                     -0.2068817E+04
   31.7250                     -0.2809965E-01                     -0.2809965E-01                      0.0000000E+00                     -0.5515584E+00                     -0.5515584E+00                      0.0000000E+00                      0.3496407E-01                      0.0000000E+00                      0.2333318E-01                      0.4702797E-01                      0.0000000E+00                     -0.4182862E-01                     -0.2639689E+03                     -0.1020337E+00                      0.0000000E+00                     -0.6400076E-01                     -0.4090352E-01                      0.0000000E+00                      0.6617780E-01                     -0.2077075E+04
   31.7375                     -0.2480226E-01                     -0.2480226E-01                      0.0000000E+00                     -0.5493037E+00                     -0.5493037E+00                      0.0000000E+00                      0.3556418E-01                      0.0000000E+00                      0.2282962E-01                      0.4666232E-01                      0.0000000E+00                     -0.4262120E-01                     -0.2609011E+03                     -0.1025629E+00                      0.0000000E+00                     -0.6317793E-01                     -0.4019253E-01                      0.0000000E+00                      0.6644993E-01                     -0.2085332E+04
   31.7500                     -0.2150488E-01                     -0.2150488E-01                      0.0000000E+00                     -0.5470489E+00                     -0.5470489E+00                      0.0000000E+00                      0.3616429E-01                      0.0000000E+00                      0.2232605E-01                      0.4629668E-01                      0.0000000E+00                     -0.4341378E-01                     -0.2578334E+03                     -0.1030920E+00                      0.0000000E+00                     -0.6235512E-01                     -0.3948154E-01                      0.0000000E+00                      0.6672207E-01                     -0.2093590E+04
   31.7625                     -0.1820749E-01                     -0.1820749E-01                      0.0000000E+00                     -0.5447941E+00                     -0.5447941E+00                      0.0000000E+00                      0.3676441E-01                      0.0000000E+00                      0.2182249E-01                      0.4593104E-01                      0.0000000E+00                     -0.4420635E-01                     -0.2547656E+03                     -0.1036212E+00                      0.0000000E+00                     -0.6153229E-01                     -0.3877055E-01                      0.0000000E+00                      0.6699421E-01                     -0.2101847E+04
   31.7750                     -0.1491010E-01                     -0.1491010E-01                      0.0000000E+00                     -0.5425393E+00                     -0.5425393E+00                      0.0000000E+00                      0.3736452E-01                      0.0000000E+00                      0.2131892E-01                      0.4556540E-01                      0.0000000E+00                     -0.4499893E-01                     -0.2516979E+03                     -0.1041503E+00                      0.0000000E+00                     -0.6070947E-01                     -0.3805955E-01                      0.0000000E+00                      0.6726635E-01                     -0.2110104E+04
   31.7875                     -0.1161271E-01                     -0.1161271E-01                      0.0000000E+00                     -0.5402845E+00                     -0.5402845E+00                      0.0000000E+00                      0.3796463E-01                      0.0000000E+00                      0.2081536E-01                      0.4519976E-01                      0.0000000E+00                     -0.4579151E-01                     -0.2486301E+03                     -0.1046795E+00                      0.0000000E+00                     -0.5988664E-01                     -0.3734856E-01                      0.0000000E+00                      0.6753848E-01                     -0.2118361E+04
