
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 30-Jan-2025 at 10:50:24.

 
 
 
      Time         BODY1PX         BODY1PY         BODY1PZ         BODY1VX         BODY1VY         BODY1VZ         BODY1FX         BODY1FY         BODY1FZ        ANCHTEN1          CON1FX          CON1FY          CON1FZ
   52.4000   2.0966331E+01   9.7347443E+00  -4.4804342E+01  -1.1853622E-01  -9.5814565E-02  -7.7133625E-02  -3.3035085E+02   1.4611128E+03   1.5190993E+02   2.5649658E+05  -1.0466104E+05  -4.8625236E+04   2.1842026E+05
   52.5000   2.0954404E+01   9.7255082E+00  -4.4812016E+01  -1.1995081E-01  -8.8880231E-02  -7.6320753E-02  -2.7307561E+02   1.4962096E+03   1.9482228E+02   2.5650592E+05  -1.0460619E+05  -4.8582596E+04   2.1846447E+05
   52.6000   2.0942350E+01   9.7169734E+00  -4.4819599E+01  -1.2109713E-01  -8.1789531E-02  -7.5307100E-02  -2.1591320E+02   1.5278183E+03   2.3748294E+02   2.5651588E+05  -1.0455100E+05  -4.8543482E+04   2.1850873E+05
   52.7000   2.0930194E+01   9.7091549E+00  -4.4827071E+01  -1.2197563E-01  -7.4558726E-02  -7.4094862E-02  -1.5883062E+02   1.5559804E+03   2.7945792E+02   2.5652602E+05  -1.0449544E+05  -4.8507885E+04   2.1855258E+05
   52.8000   2.0917963E+01   9.7020658E+00  -4.4834412E+01  -1.2258660E-01  -6.7203864E-02  -7.2688265E-02  -1.0179073E+02   1.5807439E+03   3.2031798E+02   2.5653590E+05  -1.0443946E+05  -4.8475783E+04   2.1859559E+05
   52.9000   2.0905685E+01   9.6957177E+00  -4.4841602E+01  -1.2293017E-01  -5.9740769E-02  -7.1093505E-02  -4.4760372E+01   1.6021566E+03   3.5965488E+02   2.5654511E+05  -1.0438303E+05  -4.8447157E+04   2.1863732E+05
   53.0000   2.0893386E+01   9.6901207E+00  -4.4848624E+01  -1.2300631E-01  -5.2185044E-02  -6.9318611E-02   1.2283011E+01   1.6202634E+03   3.9709810E+02   2.5655326E+05  -1.0432611E+05  -4.8421985E+04   2.1867736E+05
   53.1000   2.0881093E+01   9.6852833E+00  -4.4855460E+01  -1.2281496E-01  -4.4552091E-02  -6.7373233E-02   6.9341945E+01   1.6351049E+03   4.3232770E+02   2.5656002E+05  -1.0426872E+05  -4.8400250E+04   2.1871537E+05
   53.2000   2.0868832E+01   9.6812124E+00  -4.4862094E+01  -1.2235608E-01  -3.6857142E-02  -6.5268381E-02   1.2639301E+02   1.6467133E+03   4.6508549E+02   2.5656511E+05  -1.0421088E+05  -4.8381939E+04   2.1875104E+05
   53.3000   2.0856631E+01   9.6779134E+00  -4.4868509E+01  -1.2162983E-01  -2.9115297E-02  -6.3016115E-02   1.8338261E+02   1.6551116E+03   4.9518369E+02   2.5656837E+05  -1.0415263E+05  -4.8367049E+04   2.1878417E+05
   53.4000   2.0844515E+01   9.6753904E+00  -4.4874692E+01  -1.2063667E-01  -2.1341574E-02  -6.0629196E-02   2.4022519E+02   1.6603125E+03   5.2251068E+02   2.5656968E+05  -1.0409407E+05  -4.8355583E+04   2.1881459E+05
   53.5000   2.0832512E+01   9.6736457E+00  -4.4880631E+01  -1.1937756E-01  -1.3550950E-02  -5.8120727E-02   2.9680268E+02   1.6623212E+03   5.4703342E+02   2.5656904E+05  -1.0403533E+05  -4.8347550E+04   2.1884224E+05
   53.6000   2.0820648E+01   9.6726803E+00  -4.4886313E+01  -1.1785410E-01  -5.7583952E-03  -5.5503783E-02   3.5296391E+02   1.6611351E+03   5.6879485E+02   2.5656652E+05  -1.0397656E+05  -4.8342965E+04   2.1886713E+05
   53.7000   2.0808950E+01   9.6724936E+00  -4.4891728E+01  -1.1606863E-01   2.0210778E-03  -5.2791071E-02   4.0852858E+02   1.6567235E+03   5.8790868E+02   2.5656229E+05  -1.0391796E+05  -4.8341853E+04   2.1888934E+05
   53.8000   2.0797443E+01   9.6730835E+00  -4.4896868E+01  -1.1402443E-01   9.7716067E-03  -4.9994616E-02   4.6329494E+02   1.6487151E+03   6.0455072E+02   2.5655659E+05  -1.0385973E+05  -4.8344244E+04   2.1890903E+05
   53.9000   2.0786154E+01   9.6744463E+00  -4.4901725E+01  -1.1172573E-01   1.7475799E-02  -4.7125491E-02   5.1704631E+02   1.6369563E+03   6.1894815E+02   2.5654970E+05  -1.0380213E+05  -4.8350169E+04   2.1892639E+05
   54.0000   2.0775106E+01   9.6765765E+00  -4.4906291E+01  -1.0917784E-01   2.5116042E-02  -4.4193609E-02   5.6955650E+02   1.6214349E+03   6.3136747E+02   2.5654196E+05  -1.0374538E+05  -4.8359659E+04   2.1894166E+05
   54.1000   2.0764326E+01   9.6794668E+00  -4.4910562E+01  -1.0638710E-01   3.2674672E-02  -4.1207577E-02   6.2059497E+02   1.6021422E+03   6.4209555E+02   2.5653372E+05  -1.0368975E+05  -4.8372743E+04   2.1895512E+05
   54.2000   2.0753837E+01   9.6831082E+00  -4.4914531E+01  -1.0336096E-01   4.0133996E-02  -3.8174634E-02   6.6993443E+02   1.5790751E+03   6.5142691E+02   2.5652537E+05  -1.0363548E+05  -4.8389449E+04   2.1896704E+05
   54.3000   2.0743661E+01   9.6874897E+00  -4.4918195E+01  -1.0010789E-01   4.7476329E-02  -3.5100649E-02   7.1735602E+02   1.5522413E+03   6.5964891E+02   2.5651725E+05  -1.0358282E+05  -4.8409792E+04   2.1897769E+05
   54.4000   2.0733822E+01   9.6925990E+00  -4.4921550E+01  -9.6637375E-02   5.4684056E-02  -3.1990193E-02   7.6265363E+02   1.5216622E+03   6.6702603E+02   2.5650970E+05  -1.0353200E+05  -4.8433779E+04   2.1898735E+05
   54.5000   2.0724341E+01   9.6984215E+00  -4.4924592E+01  -9.2959824E-02   6.1739696E-02  -2.8846671E-02   8.0564105E+02   1.4873748E+03   6.7378845E+02   2.5650301E+05  -1.0348324E+05  -4.8461403E+04   2.1899621E+05
   54.6000   2.0715237E+01   9.7049413E+00  -4.4927319E+01  -8.9086456E-02   6.8625989E-02  -2.5672512E-02   8.4615696E+02   1.4494371E+03   6.8012124E+02   2.5649743E+05  -1.0343674E+05  -4.8492635E+04   2.1900446E+05
   54.7000   2.0706530E+01   9.7121405E+00  -4.4929726E+01  -8.5029180E-02   7.5326000E-02  -2.2469400E-02   8.8406895E+02   1.4079299E+03   6.8615599E+02   2.5649312E+05  -1.0339265E+05  -4.8527427E+04   2.1901223E+05
   54.8000   2.0698237E+01   9.7199997E+00  -4.4931812E+01  -8.0800455E-02   8.1823230E-02  -1.9238539E-02   9.1927605E+02   1.3629587E+03   6.9196489E+02   2.5649020E+05  -1.0335111E+05  -4.8565705E+04   2.1901958E+05
   54.9000   2.0690375E+01   9.7284979E+00  -4.4933573E+01  -7.6413136E-02   8.8101731E-02  -1.5980940E-02   9.5171086E+02   1.3146517E+03   6.9755737E+02   2.5648868E+05  -1.0331222E+05  -4.8607377E+04   2.1902652E+05
   55.0000   2.0682959E+01   9.7376123E+00  -4.4935007E+01  -7.1880307E-02   9.4146205E-02  -1.2697717E-02   9.8134228E+02   1.2631603E+03   7.0288172E+02   2.5648852E+05  -1.0327604E+05  -4.8652324E+04   2.1903298E+05
   55.1000   2.0676003E+01   9.7473189E+00  -4.4936111E+01  -6.7215116E-02   9.9942131E-02  -9.3903592E-03   1.0081751E+03   1.2086623E+03   7.0782941E+02   2.5648959E+05  -1.0324259E+05  -4.8700403E+04   2.1903886E+05
   55.2000   2.0669520E+01   9.7575920E+00  -4.4936884E+01  -6.2430610E-02   1.0547587E-01  -6.0609909E-03   1.0322459E+03   1.1513556E+03   7.1223959E+02   2.5649171E+05  -1.0321188E+05  -4.8751448E+04   2.1904398E+05
   55.3000   2.0663521E+01   9.7684049E+00  -4.4937323E+01  -5.7539598E-02   1.1073474E-01  -2.7125998E-03   1.0536183E+03   1.0914510E+03   7.1590585E+02   2.5649463E+05  -1.0318385E+05  -4.8805284E+04   2.1904814E+05
   55.4000   2.0658015E+01   9.7797294E+00  -4.4937426E+01  -5.2554543E-02   1.1570707E-01   6.5076821E-04   1.0723773E+03   1.0291703E+03   7.1857801E+02   2.5649805E+05  -1.0315846E+05  -4.8861720E+04   2.1905109E+05
   55.5000   2.0653012E+01   9.7915364E+00  -4.4937193E+01  -4.7487469E-02   1.2038228E-01   4.0232920E-03   1.0886208E+03   9.6474433E+02   7.1969979E+02   2.5650166E+05  -1.0313563E+05  -4.8920555E+04   2.1905258E+05
   55.6000   2.0648520E+01   9.8037957E+00  -4.4936622E+01  -4.2349935E-02   1.2475083E-01   7.3965959E-03   1.1024498E+03   8.9840659E+02   7.1886853E+02   2.5650515E+05  -1.0311528E+05  -4.8981586E+04   2.1905233E+05
   55.7000   2.0644544E+01   9.8164761E+00  -4.4935714E+01  -3.7153026E-02   1.2880433E-01   1.0760948E-02   1.1139635E+03   8.3039152E+02   7.1584356E+02   2.5650821E+05  -1.0309733E+05  -4.9044605E+04   2.1905012E+05
   55.8000   2.0641091E+01   9.8295458E+00  -4.4934470E+01  -3.1907387E-02   1.3253544E-01   1.4105574E-02   1.1232499E+03   7.6092860E+02   7.1042508E+02   2.5651058E+05  -1.0308171E+05  -4.9109409E+04   2.1904573E+05
   55.9000   2.0638164E+01   9.8429723E+00  -4.4932893E+01  -2.6623283E-02   1.3593791E-01   1.7418876E-02   1.1303816E+03   6.9024283E+02   7.0246047E+02   2.5651206E+05  -1.0306837E+05  -4.9175794E+04   2.1903901E+05
   56.0000   2.0635767E+01   9.8567223E+00  -4.4930988E+01  -2.1310683E-02   1.3900652E-01   2.0688662E-02   1.1354130E+03   6.1855055E+02   6.9185151E+02   2.5651248E+05  -1.0305726E+05  -4.9243567E+04   2.1902985E+05
   56.1000   2.0633903E+01   9.8707623E+00  -4.4928758E+01  -1.5979346E-02   1.4173703E-01   2.3902426E-02   1.1383778E+03   5.4605660E+02   6.7856339E+02   2.5651176E+05  -1.0304837E+05  -4.9312540E+04   2.1901818E+05
   56.2000   2.0632572E+01   9.8850584E+00  -4.4926209E+01  -1.0638921E-02   1.4412613E-01   2.7047651E-02   1.1392901E+03   4.7295442E+02   6.6262567E+02   2.5650987E+05  -1.0304169E+05  -4.9382535E+04   2.1900404E+05
   56.3000   2.0631775E+01   9.8995761E+00  -4.4923351E+01  -5.2990357E-03   1.4617142E-01   3.0112112E-02   1.1381457E+03   3.9942647E+02   6.4413430E+02   2.5650686E+05  -1.0303724E+05  -4.9453385E+04   2.1898748E+05
   56.4000   2.0631512E+01   9.9142812E+00  -4.4920190E+01   3.0619894E-05   1.4787129E-01   3.3084182E-02   1.1349208E+03   3.2564294E+02   6.2324672E+02   2.5650283E+05  -1.0303505E+05  -4.9524929E+04   2.1896865E+05
   56.5000   2.0631780E+01   9.9291389E+00  -4.4916737E+01   5.3399329E-03   1.4922493E-01   3.5953100E-02   1.1294043E+03   2.5175708E+02   6.0017228E+02   2.5649795E+05  -1.0303517E+05  -4.9597023E+04   2.1894773E+05
   56.6000   2.0632579E+01   9.9441146E+00  -4.4913003E+01   1.0617528E-02   1.5023216E-01   3.8709185E-02   1.1213836E+03   1.7790866E+02   5.7516180E+02   2.5649243E+05  -1.0303766E+05  -4.9669532E+04   2.1892494E+05
   56.7000   2.0633902E+01   9.9591738E+00  -4.4909000E+01   1.5851553E-02   1.5089350E-01   4.1344016E-02   1.1108107E+03   1.0422880E+02   5.4850006E+02   2.5648651E+05  -1.0304258E+05  -4.9742331E+04   2.1890055E+05
   56.8000   2.0635747E+01   9.9742819E+00  -4.4904739E+01   2.1029928E-02   1.5121001E-01   4.3850557E-02   1.0976380E+03   3.0842094E+01   5.2048943E+02   2.5648045E+05  -1.0305001E+05  -4.9815296E+04   2.1887482E+05
   56.9000   2.0638106E+01   9.9894044E+00  -4.4900234E+01   2.6140360E-02   1.5118336E-01   4.6223202E-02   1.0818218E+03  -4.2132034E+01   4.9143715E+02   2.5647451E+05  -1.0305999E+05  -4.9888305E+04   2.1884805E+05
   57.0000   2.0640972E+01   1.0004507E+01  -4.4895499E+01   3.1170365E-02   1.5081575E-01   4.8457780E-02   1.0633265E+03  -1.1457630E+02   4.6164435E+02   2.5646896E+05  -1.0307259E+05  -4.9961240E+04   2.1882051E+05
   57.1000   2.0644337E+01   1.0019556E+01  -4.4890547E+01   3.6107328E-02   1.5010995E-01   5.0551489E-02   1.0421315E+03  -1.8637224E+02   4.3139403E+02   2.5646404E+05  -1.0308785E+05  -5.0033976E+04   2.1879245E+05
   57.2000   2.0648190E+01   1.0034518E+01  -4.4885393E+01   4.0938574E-02   1.4906927E-01   5.2502797E-02   1.0182332E+03  -2.5739865E+02   4.0094072E+02   2.5645993E+05  -1.0310580E+05  -5.0106385E+04   2.1876413E+05
   57.3000   2.0652521E+01   1.0049359E+01  -4.4880051E+01   4.5651465E-02   1.4769762E-01   5.4311275E-02   9.9165112E+02  -3.2753129E+02   3.7050198E+02   2.5645681E+05  -1.0312645E+05  -5.0178332E+04   2.1873573E+05
   57.4000   2.0657316E+01   1.0064047E+01  -4.4874536E+01   5.0233515E-02   1.4599949E-01   5.5977420E-02   9.6243235E+02  -3.9664052E+02   3.4025247E+02   2.5645479E+05  -1.0314976E+05  -5.0249678E+04   2.1870742E+05
   57.5000   2.0662563E+01   1.0078548E+01  -4.4868860E+01   5.4672528E-02   1.4398000E-01   5.7502437E-02   9.3065221E+02  -4.6458951E+02   3.1031966E+02   2.5645392E+05  -1.0317571E+05  -5.0320270E+04   2.1867931E+05
   57.6000   2.0668246E+01   1.0092832E+01  -4.4863040E+01   5.8956729E-02   1.4164491E-01   5.8888013E-02   8.9641515E+02  -5.3123647E+02   2.8078112E+02   2.5645420E+05  -1.0320420E+05  -5.0389952E+04   2.1865146E+05
   57.7000   2.0674349E+01   1.0106867E+01  -4.4857087E+01   6.3074895E-02   1.3900066E-01   6.0136079E-02   8.5985292E+02  -5.9643735E+02   2.5166413E+02   2.5645558E+05  -1.0323514E+05  -5.0458562E+04   2.1862391E+05
   57.8000   2.0680855E+01   1.0120622E+01  -4.4851017E+01   6.7016487E-02   1.3605439E-01   6.1248584E-02   8.2112483E+02  -6.6004708E+02   2.2294947E+02   2.5645793E+05  -1.0326839E+05  -5.0525936E+04   2.1859661E+05
   57.9000   2.0687746E+01   1.0134068E+01  -4.4844842E+01   7.0771772E-02   1.3281389E-01   6.2227290E-02   7.8041418E+02  -7.2191645E+02   1.9457743E+02   2.5646109E+05  -1.0330379E+05  -5.0591904E+04   2.1856951E+05
   58.0000   2.0695003E+01   1.0147176E+01  -4.4838576E+01   7.4331918E-02   1.2928768E-01   6.3073593E-02   7.3792037E+02  -7.8189338E+02   1.6645313E+02   2.5646487E+05  -1.0334117E+05  -5.0656290E+04   2.1854249E+05
   58.1000   2.0702605E+01   1.0159916E+01  -4.4832232E+01   7.7689054E-02   1.2548499E-01   6.3788377E-02   6.9385485E+02  -8.3982727E+02   1.3845489E+02   2.5646903E+05  -1.0338035E+05  -5.0718920E+04   2.1851544E+05
   58.2000   2.0710533E+01   1.0172264E+01  -4.4825823E+01   8.0836323E-02   1.2141575E-01   6.4371915E-02   6.4843597E+02  -8.9556916E+02   1.1044443E+02   2.5647332E+05  -1.0342112E+05  -5.0779620E+04   2.1848822E+05
   58.3000   2.0718765E+01   1.0184191E+01  -4.4819362E+01   8.3767895E-02   1.1709057E-01   6.4823810E-02   6.0188416E+02  -9.4897366E+02   8.2277483E+01   2.5647748E+05  -1.0346330E+05  -5.0838219E+04   2.1846066E+05
   58.4000   2.0727280E+01   1.0195674E+01  -4.4812862E+01   8.6478971E-02   1.1252076E-01   6.5142998E-02   5.5441742E+02  -9.9990168E+02   5.3814600E+01   2.5648126E+05  -1.0350667E+05  -5.0894549E+04   2.1843263E+05
   58.5000   2.0736054E+01   1.0206688E+01  -4.4806338E+01   8.8965760E-02   1.0771821E-01   6.5327792E-02   5.0624647E+02  -1.0482235E+03   2.4931044E+01   2.5648443E+05  -1.0355104E+05  -5.0948454E+04   2.1840400E+05
   58.6000   2.0745065E+01   1.0217210E+01  -4.4799801E+01   9.1225434E-02   1.0269545E-01   6.5375973E-02   4.5757202E+02  -1.0938207E+03  -4.4730486E+00   2.5648678E+05  -1.0359624E+05  -5.0999787E+04   2.1837466E+05
   58.7000   2.0754291E+01   1.0227220E+01  -4.4793267E+01   9.3256077E-02   9.7465494E-02   6.5284930E-02   4.0858087E+02  -1.1365870E+03  -3.4464656E+01   2.5648814E+05  -1.0364207E+05  -5.1048412E+04   2.1834455E+05
   58.8000   2.0763709E+01   1.0236697E+01  -4.4786749E+01   9.5056606E-02   9.2041838E-02   6.5051824E-02   3.5944094E+02  -1.1764317E+03  -6.5072806E+01   2.5648840E+05  -1.0368840E+05  -5.1094212E+04   2.1831362E+05
   58.9000   2.0773295E+01   1.0245622E+01  -4.4780262E+01   9.6626678E-02   8.6438355E-02   6.4673778E-02   3.1030028E+02  -1.2132833E+03  -9.6284330E+01   2.5648748E+05  -1.0373506E+05  -5.1137086E+04   2.1828190E+05
   59.0000   2.0783027E+01   1.0253979E+01  -4.4773819E+01   9.7966595E-02   8.0669211E-02   6.4148080E-02   2.6128526E+02  -1.2470888E+03  -1.2804160E+02   2.5648537E+05  -1.0378196E+05  -5.1176955E+04   2.1824943E+05
   59.1000   2.0792881E+01   1.0261751E+01  -4.4767437E+01   9.9077199E-02   7.4748781E-02   6.3472395E-02   2.1250018E+02  -1.2778112E+03  -1.6024201E+02   2.5648211E+05  -1.0382897E+05  -5.1213754E+04   2.1821633E+05
   59.2000   2.0802834E+01   1.0268924E+01  -4.4761130E+01   9.9959766E-02   6.8691578E-02   6.2644969E-02   1.6402504E+02  -1.3054279E+03  -1.9274121E+02   2.5647779E+05  -1.0387604E+05  -5.1247435E+04   2.1818273E+05
   59.3000   2.0812865E+01   1.0275485E+01  -4.4754913E+01   1.0061589E-01   6.2512187E-02   6.1664810E-02   1.1591589E+02  -1.3299313E+03  -2.2535844E+02   2.5647255E+05  -1.0392310E+05  -5.1277966E+04   2.1814884E+05
   59.4000   2.0822950E+01   1.0281423E+01  -4.4748802E+01   1.0104738E-01   5.6225198E-02   6.0531852E-02   6.8209708E+01  -1.3513275E+03  -2.5788152E+02   2.5646658E+05  -1.0397011E+05  -5.1305331E+04   2.1811486E+05
   59.5000   2.0833067E+01   1.0286727E+01  -4.4742812E+01   1.0125618E-01   4.9845144E-02   5.9247081E-02   2.0927150E+01  -1.3696320E+03  -2.9007412E+02   2.5646009E+05  -1.0401706E+05  -5.1329523E+04   2.1808106E+05
   59.6000   2.0843194E+01   1.0291389E+01  -4.4736957E+01   1.0124429E-01   4.3386467E-02   5.7812635E-02  -2.5922969E+01  -1.3848697E+03  -3.2168445E+02   2.5645333E+05  -1.0406393E+05  -5.1350546E+04   2.1804768E+05
   59.7000   2.0853309E+01   1.0295402E+01  -4.4731254E+01   1.0101377E-01   3.6863475E-02   5.6231847E-02  -7.2338047E+01  -1.3970725E+03  -3.5245419E+02   2.5644655E+05  -1.0411071E+05  -5.1368414E+04   2.1801501E+05
   59.8000   2.0863390E+01   1.0298760E+01  -4.4725716E+01   1.0056663E-01   3.0290311E-02   5.4509261E-02  -1.1831719E+02  -1.4062771E+03  -3.8212779E+02   2.5644000E+05  -1.0415741E+05  -5.1383147E+04   2.1798333E+05
   59.9000   2.0873415E+01   1.0301459E+01  -4.4720357E+01   9.9904951E-02   2.3680943E-02   5.2650593E-02  -1.6385581E+02  -1.4125224E+03  -4.1046151E+02   2.5643393E+05  -1.0420401E+05  -5.1394768E+04   2.1795289E+05
   60.0000   2.0883363E+01   1.0303496E+01  -4.4715190E+01   9.9030804E-02   1.7049152E-02   5.0662659E-02  -2.0894293E+02  -1.4158486E+03  -4.3723290E+02   2.5642856E+05  -1.0425049E+05  -5.1403304E+04   2.1792395E+05
   60.1000   2.0893214E+01   1.0304869E+01  -4.4710228E+01   9.7946356E-02   1.0408528E-02   4.8553249E-02  -2.5355751E+02  -1.4162978E+03  -4.6224903E+02   2.5642408E+05  -1.0429683E+05  -5.1408784E+04   2.1789671E+05
   60.2000   2.0902946E+01   1.0305578E+01  -4.4705483E+01   9.6653899E-02   3.7724616E-03   4.6330976E-02  -2.9766427E+02  -1.4139105E+03  -4.8535203E+02   2.5642065E+05  -1.0434298E+05  -5.1411240E+04   2.1787137E+05
   60.3000   2.0912538E+01   1.0305624E+01  -4.4700965E+01   9.5155924E-02  -2.8458095E-03   4.4005104E-02  -3.4121327E+02  -1.4086883E+03  -5.0642394E+02   2.5641837E+05  -1.0438889E+05  -5.1410697E+04   2.1784805E+05
   60.4000   2.0921970E+01   1.0305010E+01  -4.4696685E+01   9.3455193E-02  -9.4324587E-03   4.1585352E-02  -3.8414063E+02  -1.4003908E+03  -5.2538877E+02   2.5641731E+05  -1.0443448E+05  -5.1407180E+04   2.1782687E+05
   60.5000   2.0931222E+01   1.0303739E+01  -4.4692651E+01   9.1554795E-02  -1.5972925E-02   3.9081691E-02  -4.2636864E+02  -1.3889947E+03  -5.4221438E+02   2.5641749E+05  -1.0447967E+05  -5.1400712E+04   2.1780788E+05
   60.6000   2.0940275E+01   1.0301817E+01  -4.4688871E+01   8.9458220E-02  -2.2452765E-02   3.6504142E-02  -4.6780497E+02  -1.3745356E+03  -5.5691122E+02   2.5641888E+05  -1.0452434E+05  -5.1391311E+04   2.1779108E+05
   60.7000   2.0949108E+01   1.0299251E+01  -4.4685352E+01   8.7169426E-02  -2.8857694E-02   3.3862589E-02  -5.0834306E+02  -1.3570462E+03  -5.6952680E+02   2.5642139E+05  -1.0456838E+05  -5.1378995E+04   2.1777644E+05
   60.8000   2.0957702E+01   1.0296048E+01  -4.4682101E+01   8.4692896E-02  -3.5173578E-02   3.1166610E-02  -5.4786435E+02  -1.3365573E+03  -5.8014369E+02   2.5642491E+05  -1.0461165E+05  -5.1363777E+04   2.1776391E+05
   60.9000   2.0966040E+01   1.0292219E+01  -4.4679121E+01   8.2033699E-02  -4.1386426E-02   2.8425324E-02  -5.8623923E+02  -1.3131013E+03  -5.8887375E+02   2.5642930E+05  -1.0465402E+05  -5.1345669E+04   2.1775338E+05
   61.0000   2.0974103E+01   1.0287775E+01  -4.4676417E+01   7.9197532E-02  -4.7482407E-02   2.5647272E-02  -6.2332930E+02  -1.2867122E+03  -5.9585102E+02   2.5643438E+05  -1.0469532E+05  -5.1324685E+04   2.1774474E+05
   61.1000   2.0981874E+01   1.0282727E+01  -4.4673992E+01   7.6190751E-02  -5.3447855E-02   2.2840324E-02  -6.5899160E+02  -1.2574278E+03  -6.0122539E+02   2.5643996E+05  -1.0473539E+05  -5.1300840E+04   2.1773783E+05
   61.2000   2.0989336E+01   1.0277090E+01  -4.4671849E+01   7.3020391E-02  -5.9269297E-02   2.0011627E-02  -6.9308207E+02  -1.2252931E+03  -6.0515494E+02   2.5644583E+05  -1.0477407E+05  -5.1274159E+04   2.1773252E+05
   61.3000   2.0996473E+01   1.0270879E+01  -4.4669990E+01   6.9694151E-02  -6.4933491E-02   1.7167581E-02  -7.2546052E+02  -1.1903624E+03  -6.0779888E+02   2.5645179E+05  -1.0481119E+05  -5.1244670E+04   2.1772865E+05
   61.4000   2.1003270E+01   1.0264109E+01  -4.4668416E+01   6.6220374E-02  -7.0427477E-02   1.4313853E-02  -7.5599384E+02  -1.1527013E+03  -6.0930959E+02   2.5645765E+05  -1.0484662E+05  -5.1212417E+04   2.1772607E+05
   61.5000   2.1009712E+01   1.0256799E+01  -4.4667128E+01   6.2608004E-02  -7.5738629E-02   1.1455425E-02  -7.8456014E+02  -1.1123862E+03  -6.0982548E+02   2.5646324E+05  -1.0488019E+05  -5.1177450E+04   2.1772465E+05
   61.6000   2.1015787E+01   1.0248968E+01  -4.4666125E+01   5.8866515E-02  -8.0854706E-02   8.5966728E-03  -8.1105435E+02  -1.0695064E+03  -6.0946625E+02   2.5646840E+05  -1.0491179E+05  -5.1139833E+04   2.1772426E+05
   61.7000   2.1021482E+01   1.0240635E+01  -4.4665408E+01   5.5005833E-02  -8.5763925E-02   5.7414628E-03  -8.3539022E+02  -1.0241678E+03  -6.0832833E+02   2.5647302E+05  -1.0494131E+05  -5.1099649E+04   2.1772482E+05
   61.8000   2.1026785E+01   1.0231822E+01  -4.4664977E+01   5.1036242E-02  -9.0455032E-02   2.8932744E-03  -8.5750154E+02  -9.7648926E+02  -6.0648002E+02   2.5647701E+05  -1.0496865E+05  -5.1056990E+04   2.1772625E+05
   61.9000   2.1031686E+01   1.0222552E+01  -4.4664829E+01   4.6968286E-02  -9.4917353E-02   5.5339320E-05  -8.7734228E+02  -9.2659967E+02  -6.0395814E+02   2.5648035E+05  -1.0499376E+05  -5.1011961E+04   2.1772852E+05
   62.0000   2.1036175E+01   1.0212847E+01  -4.4664965E+01   4.2812683E-02  -9.9140845E-02  -2.7689758E-03  -8.9488540E+02  -8.7463831E+02  -6.0061670E+02   2.5648303E+05  -1.0501657E+05  -5.0964678E+04   2.1773161E+05
   62.1000   2.1040246E+01   1.0202732E+01  -4.4665382E+01   3.8580237E-02  -1.0311614E-01  -5.5753006E-03  -9.1011977E+02  -8.2075400E+02  -5.9628104E+02   2.5648507E+05  -1.0503707E+05  -5.0915264E+04   2.1773555E+05
   62.2000   2.1043889E+01   1.0192232E+01  -4.4666079E+01   3.4281769E-02  -1.0683459E-01  -8.3589109E-03  -9.2304974E+02  -7.6510477E+02  -5.9092103E+02   2.5648654E+05  -1.0505524E+05  -5.0863858E+04   2.1774035E+05
