
These predictions were generated by SeaState on 20-Dec-2023 at 15:17:55.




      Time       Wave1Elev       Wave2Elev       Wave3Elev         FVel1xi         FVel1yi         FVel1zi         FAcc1xi         FAcc1yi         FAcc1zi          FDynP1         FVel2xi         FVel2yi         FVel2zi         FAcc2xi         FAcc2yi         FAcc2zi          FDynP2         FVel3xi         FVel3yi         FVel3zi         FAcc3xi         FAcc3yi         FAcc3zi          FDynP3
   (sec)             (m)             (m)             (m)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)
  207.4000   0.1326320E+00   0.6699191E-01   0.1772847E+00  -0.5966797E-01  -0.5852254E-01  -0.1272579E-01  -0.7309094E-01   0.2597100E-01  -0.9864353E-01   0.6019117E+03  -0.2076651E+00   0.1704327E-01  -0.3665097E+00   0.7787506E+00   0.7299477E+00   0.9345523E+00   0.5925939E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  207.5000   0.1464631E+00   0.3509333E-01   0.1429816E+00  -0.6570654E-01  -0.5512445E-01  -0.2269144E-01  -0.4710182E-01   0.4200717E-01  -0.9979755E-01   0.5841212E+03  -0.1404670E+00   0.6133461E-01  -0.2483896E+00   0.5524324E+00   0.9755998E-01   0.1347501E+01   0.2800639E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  207.6000   0.1563588E+00   0.1589635E-01   0.9889426E-01  -0.6899790E-01  -0.5013296E-01  -0.3249933E-01  -0.1840709E-01   0.5768666E-01  -0.9538443E-01   0.5563459E+03  -0.9715783E-01   0.2993554E-01  -0.1153109E+00   0.3271485E+00  -0.7292965E+00   0.1219615E+01   0.9834880E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  207.7000   0.1582685E+00   0.8206470E-02   0.4986847E-01  -0.6935284E-01  -0.4362946E-01  -0.4156831E-01   0.1133733E-01   0.7209672E-01  -0.8498479E-01   0.5190327E+03  -0.6998241E-01  -0.7899858E-01  -0.2134923E-01   0.2512410E+00  -0.1391977E+01   0.5934537E+00   0.3494949E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  207.8000   0.1483090E+00   0.6055752E-02   0.1588049E-02  -0.6675460E-01  -0.3578513E-01  -0.4929648E-01   0.4035677E-01   0.8436526E-01  -0.6860768E-01   0.4732280E+03  -0.3901836E-01  -0.2323519E+00  -0.4233703E-02   0.4079456E+00  -0.1578261E+01  -0.2569297E+00   0.2927252E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  207.9000   0.1247251E+00   0.1343475E-02  -0.4082286E-01  -0.6136504E-01  -0.2685355E-01  -0.5510540E-01   0.6687379E-01   0.9372520E-01  -0.4671251E-01   0.4205732E+03   0.1837336E-01  -0.3745340E+00  -0.6709317E-01   0.7635347E+00  -0.1170057E+01  -0.9401361E+00  -0.8034500E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  208.0000   0.8907887E-01  -0.1240462E-01  -0.7410129E-01  -0.5351890E-01  -0.1715749E-01  -0.5848455E-01   0.8922713E-01   0.9957038E-01  -0.2019689E-01   0.3632615E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  208.1000   0.4602181E-01  -0.3685769E-01  -0.9752817E-01  -0.4370648E-01  -0.7070310E-02  -0.5903335E-01   0.1059850E+00   0.1014989E+00   0.9651075E-02   0.3039479E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  208.2000   0.1744037E-02  -0.6778434E-01  -0.1127034E+00  -0.3254567E-01   0.3005755E-02  -0.5649639E-01   0.1160430E+00   0.9933896E-01   0.4122950E-01   0.2456190E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  208.3000  -0.3812214E-01  -0.9660807E-01  -0.1225080E+00  -0.2074510E-01   0.1266314E-01  -0.5079014E-01   0.1187000E+00   0.9315608E-01   0.7272368E-01   0.1914335E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  208.4000  -0.7011396E-01  -0.1139646E+00  -0.1296924E+00  -0.9061217E-02   0.2151235E-01  -0.4201826E-01   0.1137065E+00   0.8324149E-01   0.1022212E+00   0.1445416E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  208.5000  -0.9334438E-01  -0.1136833E+00  -0.1356760E+00   0.1747988E-02   0.2920319E-01  -0.3047557E-01   0.1012811E+00   0.7008469E-01   0.1278331E+00   0.1078920E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  208.6000  -0.1086639E+00  -0.9542857E-01  -0.1400231E+00   0.1096926E-01   0.3544267E-01  -0.1663966E-01   0.8209688E-01   0.5433283E-01   0.1478117E+00   0.8404481E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  208.7000  -0.1172081E+00  -0.6487260E-01  -0.1407460E+00   0.1797782E-01   0.4000844E-01  -0.1151419E-02   0.5723905E-01   0.3674220E-01   0.1606565E+00   0.7499545E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  208.8000  -0.1192414E+00  -0.3140698E-01  -0.1352490E+00   0.2227528E-01   0.4275696E-01   0.1521456E-01   0.2813691E-01   0.1812692E-01   0.1652034E+00   0.8202525E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  208.9000  -0.1139590E+00  -0.4489712E-02  -0.1215021E+00   0.2351981E-01   0.4362706E-01   0.3158681E-01  -0.3522025E-02  -0.6910186E-03   0.1606913E+00   0.1055847E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  209.0000  -0.1002838E+00   0.9743542E-02  -0.9901852E-01   0.2154717E-01   0.4263827E-01   0.4703987E-01  -0.3589065E-01  -0.1892583E-01   0.1468069E+00   0.1452184E+03  -0.4772602E-01  -0.1039338E+00   0.6154915E-01  -0.1503522E+00   0.2161081E+00  -0.1447778E+01   0.1704602E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  209.1000  -0.7807458E-01   0.1021639E-01  -0.6935275E-01   0.1638147E-01   0.3988523E-01   0.6064042E-01  -0.6706740E-01  -0.3586372E-01   0.1237052E+00   0.1995311E+03  -0.3470443E-01  -0.5791629E-01  -0.6757078E-01   0.3694370E+00   0.6717833E+00  -0.1070066E+01   0.1642357E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  209.2000  -0.4890977E-01   0.4645202E-03  -0.3604260E-01   0.8235284E-02   0.3552945E-01   0.7149391E-01  -0.9520129E-01  -0.5088830E-01   0.9200778E-01   0.2662063E+03   0.1548614E-01   0.2172002E-01  -0.1440175E+00   0.5736057E+00   0.8716463E+00  -0.4407948E+00   0.5258080E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  209.3000  -0.1586316E-01  -0.1351806E-01  -0.4072290E-02  -0.2500391E-02   0.2978830E-01   0.7879053E-01  -0.1185917E+00  -0.6349597E-01   0.5278133E-01   0.3420665E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  209.4000   0.1768529E-01  -0.2597173E-01   0.2099831E-01  -0.1527595E-01   0.2292377E-01   0.8184791E-01  -0.1357793E+00  -0.7330148E-01   0.7498548E-02   0.4231816E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  209.5000   0.4955202E-01  -0.3337504E-01   0.3409576E-01  -0.2941106E-01   0.1523051E-01   0.8014884E-01  -0.1456230E+00  -0.8003543E-01  -0.4201750E-01   0.5050147E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  209.6000   0.7967014E-01  -0.3504591E-01   0.3173719E-01  -0.4412989E-01   0.7024567E-02   0.7337323E-01  -0.1473610E+00  -0.8353633E-01  -0.9366295E-01   0.5826066E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  209.7000   0.1098167E+00  -0.3240924E-01   0.1298773E-01  -0.5860124E-01  -0.1366730E-02   0.6142194E-01  -0.1406532E+00  -0.8373901E-01  -0.1451353E+00   0.6507850E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  209.8000   0.1421929E+00  -0.2762142E-01  -0.1998243E-01  -0.7198190E-01  -0.9613842E-02   0.4443217E-01  -0.1256014E+00  -0.8066261E-01  -0.1940271E+00   0.7043962E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  209.9000   0.1775662E+00  -0.2241191E-01  -0.6200144E-01  -0.8346099E-01  -0.1739297E-01   0.2278294E-01  -0.1027481E+00  -0.7439954E-01  -0.2379282E+00   0.7385459E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  210.0000   0.2139729E+00  -0.1769684E-01  -0.1057955E+00  -0.9230298E-01  -0.2439272E-01  -0.2910105E-02  -0.7305103E-01  -0.6510743E-01  -0.2745346E+00   0.7488405E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  210.1000   0.2467196E+00  -0.1395530E-01  -0.1435705E+00  -0.9788690E-01  -0.3032069E-01  -0.3181091E-01  -0.3783485E-01  -0.5300429E-01  -0.3017595E+00   0.7316187E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  210.2000   0.2697552E+00  -0.1188393E-01  -0.1688683E+00  -0.9973983E-01  -0.3490908E-01  -0.6289011E-01   0.1278135E-02  -0.3836812E-01  -0.3178411E+00   0.6841576E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  210.3000   0.2777662E+00  -0.1271799E-01  -0.1781003E+00  -0.9756234E-01  -0.3792112E-01  -0.9496251E-01   0.4245506E-01  -0.2153894E-01  -0.3214423E+00   0.6048526E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  210.4000   0.2679797E+00  -0.1786771E-01  -0.1712170E+00  -0.9124478E-01  -0.3915724E-01  -0.1267343E+00   0.8375250E-01  -0.2923336E-02  -0.3117339E+00   0.4933485E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  210.5000   0.2408295E+00  -0.2800030E-01  -0.1512659E+00  -0.8087286E-01  -0.3846208E-01  -0.1568564E+00   0.1232231E+00   0.1700137E-01  -0.2884572E+00   0.3506238E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  210.6000   0.1992565E+00  -0.4209983E-01  -0.1230383E+00  -0.6672280E-01  -0.3573164E-01  -0.1839843E+00   0.1590216E+00   0.3768415E-01  -0.2519591E+00   0.1790144E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  210.7000   0.1471239E+00  -0.5713072E-01  -0.9138549E-01  -0.4924611E-01  -0.3092068E-01  -0.2068387E+00   0.1895023E+00   0.5850146E-01  -0.2031964E+00  -0.1781822E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  210.8000   0.8765214E-01  -0.6866037E-01  -0.5990018E-01  -0.2904534E-01  -0.2404980E-01  -0.2242654E+00   0.2133038E+00   0.7876341E-01  -0.1437085E+00  -0.2349859E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  210.9000   0.2268758E-01  -0.7230662E-01  -0.3046051E-01  -0.6842255E-02  -0.1521125E-01  -0.2352911E+00   0.2294113E+00   0.9772715E-01  -0.7555805E-01  -0.4665258E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  211.0000  -0.4690076E-01  -0.6543611E-01  -0.3687720E-02   0.1655905E-01  -0.4573494E-02  -0.2391712E+00   0.2371964E+00   0.1146171E+00  -0.1244271E-02  -0.7056091E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  211.1000  -0.1200666E+00  -0.4837668E-01   0.2008518E-01   0.4031159E-01   0.7617007E-02  -0.2354285E+00   0.2364313E+00   0.1286528E+00   0.7640778E-01  -0.9447897E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  211.2000  -0.1944558E+00  -0.2459984E-01   0.3997546E-01   0.6356532E-01   0.2103682E-01  -0.2238791E+00   0.2272780E+00   0.1390835E+00   0.1543734E+00  -0.1176287E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  211.3000  -0.2660477E+00   0.2204224E-03   0.5437868E-01   0.8550452E-01   0.3529069E-01  -0.2046465E+00   0.2102554E+00   0.1452278E+00   0.2295629E+00  -0.1392290E+04  -0.8368883E-01   0.1117164E+00   0.2462155E+00  -0.8494451E+00   0.2387790E-01  -0.5475838E+00   0.5273615E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  211.4000  -0.3298463E+00   0.1989798E-01   0.6160518E-01   0.1053813E+00   0.4992036E-01  -0.1781599E+00   0.1861893E+00   0.1465162E+00   0.2989591E+00  -0.1585267E+04  -0.1601980E+00   0.1167698E+00   0.1642944E+00  -0.6557100E+00   0.9221207E-01  -0.1055560E+01   0.2633281E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  211.5000  -0.3813008E+00   0.2951594E-01   0.6099324E-01   0.1225431E+00   0.6441805E-01  -0.1451419E+00   0.1561503E+00   0.1425343E+00   0.3597476E+00  -0.1748265E+04  -0.2108276E+00   0.1318331E+00   0.4389593E-01  -0.3429759E+00   0.2107161E+00  -0.1302979E+01   0.3700402E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  211.6000  -0.4177130E+00   0.2667307E-01   0.5386362E-01   0.1364538E+00   0.7824397E-01  -0.1065809E+00   0.1213856E+00   0.1330633E+00   0.4094368E+00  -0.1875195E+04  -0.2274410E+00   0.1581133E+00  -0.8630372E-01   0.1011135E-01   0.3065048E+00  -0.1253502E+01   0.3483040E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  211.7000  -0.4388984E+00   0.1184923E-01   0.4371166E-01   0.1467078E+00   0.9084779E-01  -0.6369391E-01   0.8325095E-01   0.1181135E+00   0.4459620E+00  -0.1961080E+04  -0.2103076E+00   0.1910416E+00  -0.1985433E+00   0.3189187E+00   0.3410531E+00  -0.9579832E+00   0.2026528E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  211.8000  -0.4467636E+00  -0.1207442E-01   0.3538951E-01   0.1530383E+00   0.1016926E+00  -0.1787971E-01   0.4314606E-01   0.9795009E-01   0.4677694E+00  -0.2002261E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  211.9000  -0.4440315E+00  -0.4081178E-01   0.3353612E-01   0.1553177E+00   0.1102814E+00   0.2933605E-01   0.2458730E-02   0.7310395E-01   0.4738806E+00  -0.1996554E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  212.0000  -0.4327654E+00  -0.6975593E-01   0.4090636E-01   0.1535550E+00   0.1161835E+00   0.7636043E-01  -0.3748216E-01   0.4436871E-01   0.4639332E+00  -0.1943349E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  212.1000  -0.4134049E+00  -0.9481809E-01   0.5733984E-01   0.1478874E+00   0.1190598E+00   0.1215958E+00  -0.7544413E-01   0.1277945E-01   0.4381983E+00  -0.1843642E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  212.2000  -0.3847337E+00  -0.1128849E+00   0.7984617E-01   0.1385693E+00   0.1186853E+00   0.1635031E+00  -0.1103192E+00  -0.2042689E-01   0.3975749E+00  -0.1700014E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  212.3000  -0.3447172E+00  -0.1219359E+00   0.1037951E+00   0.1259587E+00   0.1149665E+00   0.2006637E+00  -0.1411456E+00  -0.5386821E-01   0.3435594E+00  -0.1516534E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  212.4000  -0.2917562E+00  -0.1209597E+00   0.1247188E+00   0.1105019E+00   0.1079523E+00   0.2318360E+00  -0.1671244E+00  -0.8608936E-01   0.2781913E+00  -0.1298615E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  212.5000  -0.2257752E+00  -0.1097991E+00   0.1399766E+00   0.9271634E-01   0.9783755E-01   0.2560067E+00  -0.1876325E+00  -0.1156458E+00   0.2039764E+00  -0.1052808E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  212.6000  -0.1487254E+00  -0.8900347E-01   0.1496102E+00   0.7317251E-01   0.8495704E-01   0.2724319E+00  -0.2022340E+00  -0.1411923E+00   0.1237869E+00  -0.7865476E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  212.7000  -0.6440712E-01  -0.5971592E-01   0.1560665E+00   0.5247464E-01   0.6977166E-01   0.2806687E+00  -0.2106897E+00  -0.1615706E+00   0.4074370E-01  -0.5078683E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  212.8000   0.2219783E-01  -0.2360073E-01   0.1629412E+00   0.3124086E-01   0.5284530E-01   0.2805934E+00  -0.2129633E+00  -0.1758886E+00  -0.4191704E-01  -0.2250900E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  212.9000   0.1057703E+00   0.1718818E-01   0.1732732E+00   0.1008262E-01   0.3481510E-01   0.2724053E+00  -0.2092244E+00  -0.1835840E+00  -0.1209862E+00   0.5350449E+02   0.3198768E+00  -0.2443848E+00   0.4113924E+00  -0.3612438E+00  -0.6293391E+00   0.2344452E+00   0.1107641E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  213.0000   0.1814143E+00   0.6001245E-01   0.1880777E+00  -0.1041580E-01   0.1635608E-01   0.2566175E+00  -0.1998449E+00  -0.1844653E+00  -0.1934269E+00   0.3199939E+03   0.2636457E+00  -0.2927028E+00   0.4199146E+00  -0.7508658E+00  -0.3469002E+00  -0.7118388E-01   0.5311336E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  213.1000   0.2452203E+00   0.1017844E+00   0.2056824E+00  -0.2971694E-01  -0.1856851E-02   0.2340322E+00  -0.1853880E+00  -0.1787267E+00  -0.2565145E+00   0.5671188E+03   0.1740493E+00  -0.3171691E+00   0.3960429E+00  -0.1011293E+01  -0.1642642E+00  -0.4094529E+00   0.9440644E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  213.2000   0.2946205E+00   0.1391215E+00   0.2221162E+00  -0.4734846E-01  -0.1918710E-01   0.2057032E+00  -0.1665877E+00  -0.1669349E+00  -0.3079641E+00   0.7885573E+03   0.6839917E-01  -0.3300466E+00   0.3381018E+00  -0.1063704E+01  -0.1134213E+00  -0.7445796E+00   0.1315855E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
