
These predictions were generated by SeaState on 08-Apr-2022 at 13:45:53.




      Time                          Wave1Elev                          Wave1Elv1                          Wave1Elv2                          Wave2Elev                          Wave2Elv1                          Wave2Elv2                            FVel1xi                            FVel1yi                            FVel1zi                            FAcc1xi                            FAcc1yi                            FAcc1zi                             FDynP1                            FVel2xi                            FVel2yi                            FVel2zi                            FAcc2xi                            FAcc2yi                            FAcc2zi                             FDynP2
   (sec)                                (m)                                (m)                                (m)                                (m)                                (m)                                (m)                              (m/s)                              (m/s)                              (m/s)                            (m/s^2)                            (m/s^2)                            (m/s^2)                               (Pa)                              (m/s)                              (m/s)                              (m/s)                            (m/s^2)                            (m/s^2)                            (m/s^2)                               (Pa)
    4.1875                      0.1164171E+01                      0.1164171E+01                      0.0000000E+00                     -0.5507393E-01                     -0.5507393E-01                      0.0000000E+00                      0.3320257E+00                      0.0000000E+00                      0.7176578E-01                      0.2130017E-01                      0.0000000E+00                     -0.2351665E+00                      0.5230777E+04                     -0.2414547E-01                      0.0000000E+00                     -0.1151540E+00                     -0.1192661E+00                      0.0000000E+00                      0.6907107E-01                      0.1243308E+04
    4.2000                      0.1167498E+01                      0.1167498E+01                      0.0000000E+00                     -0.6508273E-01                     -0.6508273E-01                      0.0000000E+00                      0.3324918E+00                      0.0000000E+00                      0.6884492E-01                      0.1902914E-01                      0.0000000E+00                     -0.2354540E+00                      0.5242401E+04                     -0.2571109E-01                      0.0000000E+00                     -0.1144191E+00                     -0.1184659E+00                      0.0000000E+00                      0.7056525E-01                      0.1228160E+04
    4.2125                      0.1168582E+01                      0.1168582E+01                      0.0000000E+00                     -0.7501203E-01                     -0.7501203E-01                      0.0000000E+00                      0.3324995E+00                      0.0000000E+00                      0.6590561E-01                      0.1672966E-01                      0.0000000E+00                     -0.2353494E+00                      0.5248121E+04                     -0.2708874E-01                      0.0000000E+00                     -0.1134009E+00                     -0.1173905E+00                      0.0000000E+00                      0.7189492E-01                      0.1214776E+04
    4.2250                      0.1169666E+01                      0.1169666E+01                      0.0000000E+00                     -0.8494133E-01                     -0.8494133E-01                      0.0000000E+00                      0.3325073E+00                      0.0000000E+00                      0.6296626E-01                      0.1443018E-01                      0.0000000E+00                     -0.2352449E+00                      0.5253839E+04                     -0.2846640E-01                      0.0000000E+00                     -0.1123826E+00                     -0.1163151E+00                      0.0000000E+00                      0.7322463E-01                      0.1201392E+04
    4.2375                      0.1170749E+01                      0.1170749E+01                      0.0000000E+00                     -0.9487063E-01                     -0.9487063E-01                      0.0000000E+00                      0.3325151E+00                      0.0000000E+00                      0.6002694E-01                      0.1213070E-01                      0.0000000E+00                     -0.2351404E+00                      0.5259558E+04                     -0.2984404E-01                      0.0000000E+00                     -0.1113643E+00                     -0.1152397E+00                      0.0000000E+00                      0.7455431E-01                      0.1188009E+04
    4.2500                      0.1171833E+01                      0.1171833E+01                      0.0000000E+00                     -0.1047999E+00                     -0.1047999E+00                      0.0000000E+00                      0.3325228E+00                      0.0000000E+00                      0.5708760E-01                      0.9831223E-02                      0.0000000E+00                     -0.2350359E+00                      0.5265277E+04                     -0.3122170E-01                      0.0000000E+00                     -0.1103461E+00                     -0.1141643E+00                      0.0000000E+00                      0.7588399E-01                      0.1174625E+04
    4.2625                      0.1172916E+01                      0.1172916E+01                      0.0000000E+00                     -0.1147292E+00                     -0.1147292E+00                      0.0000000E+00                      0.3325306E+00                      0.0000000E+00                      0.5414826E-01                      0.7531743E-02                      0.0000000E+00                     -0.2349313E+00                      0.5270996E+04                     -0.3259934E-01                      0.0000000E+00                     -0.1093279E+00                     -0.1130890E+00                      0.0000000E+00                      0.7721368E-01                      0.1161240E+04
    4.2750                      0.1174000E+01                      0.1174000E+01                      0.0000000E+00                     -0.1246585E+00                     -0.1246585E+00                      0.0000000E+00                      0.3325384E+00                      0.0000000E+00                      0.5120894E-01                      0.5232261E-02                      0.0000000E+00                     -0.2348268E+00                      0.5276715E+04                     -0.3397699E-01                      0.0000000E+00                     -0.1083096E+00                     -0.1120136E+00                      0.0000000E+00                      0.7854339E-01                      0.1147856E+04
    4.2875                      0.1175084E+01                      0.1175084E+01                      0.0000000E+00                     -0.1345878E+00                     -0.1345878E+00                      0.0000000E+00                      0.3325461E+00                      0.0000000E+00                      0.4826961E-01                      0.2932783E-02                      0.0000000E+00                     -0.2347223E+00                      0.5282434E+04                     -0.3535464E-01                      0.0000000E+00                     -0.1072914E+00                     -0.1109382E+00                      0.0000000E+00                      0.7987306E-01                      0.1134473E+04
    4.3000                      0.1176167E+01                      0.1176167E+01                      0.0000000E+00                     -0.1445171E+00                     -0.1445171E+00                      0.0000000E+00                      0.3325539E+00                      0.0000000E+00                      0.4533027E-01                      0.6333020E-03                      0.0000000E+00                     -0.2346177E+00                      0.5288154E+04                     -0.3673229E-01                      0.0000000E+00                     -0.1062731E+00                     -0.1098628E+00                      0.0000000E+00                      0.8120275E-01                      0.1121089E+04
    4.3125                      0.1177251E+01                      0.1177251E+01                      0.0000000E+00                     -0.1544464E+00                     -0.1544464E+00                      0.0000000E+00                      0.3325617E+00                      0.0000000E+00                      0.4239095E-01                     -0.1666179E-02                      0.0000000E+00                     -0.2345132E+00                      0.5293872E+04                     -0.3810994E-01                      0.0000000E+00                     -0.1052549E+00                     -0.1087874E+00                      0.0000000E+00                      0.8253244E-01                      0.1107705E+04
    4.3250                      0.1178335E+01                      0.1178335E+01                      0.0000000E+00                     -0.1643757E+00                     -0.1643757E+00                      0.0000000E+00                      0.3325694E+00                      0.0000000E+00                      0.3945161E-01                     -0.3965657E-02                      0.0000000E+00                     -0.2344087E+00                      0.5299590E+04                     -0.3948759E-01                      0.0000000E+00                     -0.1042367E+00                     -0.1077121E+00                      0.0000000E+00                      0.8386213E-01                      0.1094321E+04
    4.3375                      0.1179418E+01                      0.1179418E+01                      0.0000000E+00                     -0.1743050E+00                     -0.1743050E+00                      0.0000000E+00                      0.3325771E+00                      0.0000000E+00                      0.3651229E-01                     -0.6265139E-02                      0.0000000E+00                     -0.2343041E+00                      0.5305310E+04                     -0.4086524E-01                      0.0000000E+00                     -0.1032184E+00                     -0.1066367E+00                      0.0000000E+00                      0.8519181E-01                      0.1080937E+04
    4.3500                      0.1180502E+01                      0.1180502E+01                      0.0000000E+00                     -0.1842343E+00                     -0.1842343E+00                      0.0000000E+00                      0.3325850E+00                      0.0000000E+00                      0.3357295E-01                     -0.8564617E-02                      0.0000000E+00                     -0.2341996E+00                      0.5311029E+04                     -0.4224288E-01                      0.0000000E+00                     -0.1022002E+00                     -0.1055613E+00                      0.0000000E+00                      0.8652150E-01                      0.1067553E+04
    4.3625                      0.1181586E+01                      0.1181586E+01                      0.0000000E+00                     -0.1941636E+00                     -0.1941636E+00                      0.0000000E+00                      0.3325927E+00                      0.0000000E+00                      0.3063362E-01                     -0.1086410E-01                      0.0000000E+00                     -0.2340951E+00                      0.5316748E+04                     -0.4362053E-01                      0.0000000E+00                     -0.1011819E+00                     -0.1044859E+00                      0.0000000E+00                      0.8785120E-01                      0.1054169E+04
    4.3750                      0.1182669E+01                      0.1182669E+01                      0.0000000E+00                     -0.2040929E+00                     -0.2040929E+00                      0.0000000E+00                      0.3326004E+00                      0.0000000E+00                      0.2769429E-01                     -0.1316358E-01                      0.0000000E+00                     -0.2339905E+00                      0.5322466E+04                     -0.4499818E-01                      0.0000000E+00                     -0.1001637E+00                     -0.1034105E+00                      0.0000000E+00                      0.8918089E-01                      0.1040785E+04
    4.3875                      0.1183753E+01                      0.1183753E+01                      0.0000000E+00                     -0.2140222E+00                     -0.2140222E+00                      0.0000000E+00                      0.3326083E+00                      0.0000000E+00                      0.2475496E-01                     -0.1546306E-01                      0.0000000E+00                     -0.2338860E+00                      0.5328186E+04                     -0.4637583E-01                      0.0000000E+00                     -0.9914544E-01                     -0.1023352E+00                      0.0000000E+00                      0.9051057E-01                      0.1027402E+04
    4.4000                      0.1184837E+01                      0.1184837E+01                      0.0000000E+00                     -0.2239515E+00                     -0.2239515E+00                      0.0000000E+00                      0.3326160E+00                      0.0000000E+00                      0.2181563E-01                     -0.1776254E-01                      0.0000000E+00                     -0.2337815E+00                      0.5333904E+04                     -0.4775348E-01                      0.0000000E+00                     -0.9812719E-01                     -0.1012598E+00                      0.0000000E+00                      0.9184025E-01                      0.1014018E+04
    4.4125                      0.1183604E+01                      0.1183604E+01                      0.0000000E+00                     -0.2332252E+00                     -0.2332252E+00                      0.0000000E+00                      0.3321674E+00                      0.0000000E+00                      0.1893680E-01                     -0.2001476E-01                      0.0000000E+00                     -0.2332819E+00                      0.5333759E+04                     -0.4889103E-01                      0.0000000E+00                     -0.9686404E-01                     -0.9994039E-01                      0.0000000E+00                      0.9295104E-01                      0.1002931E+04
    4.4250                      0.1182371E+01                      0.1182371E+01                      0.0000000E+00                     -0.2424988E+00                     -0.2424988E+00                      0.0000000E+00                      0.3317186E+00                      0.0000000E+00                      0.1605797E-01                     -0.2226700E-01                      0.0000000E+00                     -0.2327822E+00                      0.5333614E+04                     -0.5002858E-01                      0.0000000E+00                     -0.9560089E-01                     -0.9862099E-01                      0.0000000E+00                      0.9406182E-01                      0.9918438E+03
    4.4375                      0.1181138E+01                      0.1181138E+01                      0.0000000E+00                     -0.2517724E+00                     -0.2517724E+00                      0.0000000E+00                      0.3312699E+00                      0.0000000E+00                      0.1317914E-01                     -0.2451922E-01                      0.0000000E+00                     -0.2322827E+00                      0.5333471E+04                     -0.5116614E-01                      0.0000000E+00                     -0.9433773E-01                     -0.9730160E-01                      0.0000000E+00                      0.9517258E-01                      0.9807568E+03
    4.4500                      0.1179905E+01                      0.1179905E+01                      0.0000000E+00                     -0.2610461E+00                     -0.2610461E+00                      0.0000000E+00                      0.3308213E+00                      0.0000000E+00                      0.1030031E-01                     -0.2677146E-01                      0.0000000E+00                     -0.2317830E+00                      0.5333326E+04                     -0.5230369E-01                      0.0000000E+00                     -0.9307458E-01                     -0.9598222E-01                      0.0000000E+00                      0.9628336E-01                      0.9696698E+03
    4.4625                      0.1178672E+01                      0.1178672E+01                      0.0000000E+00                     -0.2703197E+00                     -0.2703197E+00                      0.0000000E+00                      0.3303726E+00                      0.0000000E+00                      0.7421481E-02                     -0.2902368E-01                      0.0000000E+00                     -0.2312833E+00                      0.5333180E+04                     -0.5344124E-01                      0.0000000E+00                     -0.9181142E-01                     -0.9466283E-01                      0.0000000E+00                      0.9739415E-01                      0.9585828E+03
    4.4750                      0.1177440E+01                      0.1177440E+01                      0.0000000E+00                     -0.2795933E+00                     -0.2795933E+00                      0.0000000E+00                      0.3299239E+00                      0.0000000E+00                      0.4542651E-02                     -0.3127592E-01                      0.0000000E+00                     -0.2307837E+00                      0.5333035E+04                     -0.5457878E-01                      0.0000000E+00                     -0.9054826E-01                     -0.9334342E-01                      0.0000000E+00                      0.9850493E-01                      0.9474958E+03
    4.4875                      0.1176207E+01                      0.1176207E+01                      0.0000000E+00                     -0.2888670E+00                     -0.2888670E+00                      0.0000000E+00                      0.3294753E+00                      0.0000000E+00                      0.1663821E-02                     -0.3352815E-01                      0.0000000E+00                     -0.2302841E+00                      0.5332890E+04                     -0.5571634E-01                      0.0000000E+00                     -0.8928511E-01                     -0.9202404E-01                      0.0000000E+00                      0.9961572E-01                      0.9364088E+03
    4.5000                      0.1174974E+01                      0.1174974E+01                      0.0000000E+00                     -0.2981406E+00                     -0.2981406E+00                      0.0000000E+00                      0.3290266E+00                      0.0000000E+00                     -0.1215009E-02                     -0.3578037E-01                      0.0000000E+00                     -0.2297845E+00                      0.5332746E+04                     -0.5685390E-01                      0.0000000E+00                     -0.8802194E-01                     -0.9070465E-01                      0.0000000E+00                      0.1007265E+00                      0.9253219E+03
    4.5125                      0.1173741E+01                      0.1173741E+01                      0.0000000E+00                     -0.3074143E+00                     -0.3074143E+00                      0.0000000E+00                      0.3285779E+00                      0.0000000E+00                     -0.4093840E-02                     -0.3803260E-01                      0.0000000E+00                     -0.2292849E+00                      0.5332601E+04                     -0.5799145E-01                      0.0000000E+00                     -0.8675879E-01                     -0.8938528E-01                      0.0000000E+00                      0.1018373E+00                      0.9142349E+03
    4.5250                      0.1172508E+01                      0.1172508E+01                      0.0000000E+00                     -0.3166879E+00                     -0.3166879E+00                      0.0000000E+00                      0.3281292E+00                      0.0000000E+00                     -0.6972668E-02                     -0.4028483E-01                      0.0000000E+00                     -0.2287853E+00                      0.5332456E+04                     -0.5912900E-01                      0.0000000E+00                     -0.8549564E-01                     -0.8806588E-01                      0.0000000E+00                      0.1029481E+00                      0.9031478E+03
    4.5375                      0.1171275E+01                      0.1171275E+01                      0.0000000E+00                     -0.3259615E+00                     -0.3259615E+00                      0.0000000E+00                      0.3276806E+00                      0.0000000E+00                     -0.9851499E-02                     -0.4253706E-01                      0.0000000E+00                     -0.2282856E+00                      0.5332312E+04                     -0.6026655E-01                      0.0000000E+00                     -0.8423247E-01                     -0.8674650E-01                      0.0000000E+00                      0.1040588E+00                      0.8920609E+03
    4.5500                      0.1170043E+01                      0.1170043E+01                      0.0000000E+00                     -0.3352352E+00                     -0.3352352E+00                      0.0000000E+00                      0.3272319E+00                      0.0000000E+00                     -0.1273033E-01                     -0.4478930E-01                      0.0000000E+00                     -0.2277860E+00                      0.5332167E+04                     -0.6140411E-01                      0.0000000E+00                     -0.8296932E-01                     -0.8542711E-01                      0.0000000E+00                      0.1051696E+00                      0.8809740E+03
    4.5625                      0.1168810E+01                      0.1168810E+01                      0.0000000E+00                     -0.3445088E+00                     -0.3445088E+00                      0.0000000E+00                      0.3267832E+00                      0.0000000E+00                     -0.1560916E-01                     -0.4704152E-01                      0.0000000E+00                     -0.2272864E+00                      0.5332022E+04                     -0.6254166E-01                      0.0000000E+00                     -0.8170616E-01                     -0.8410771E-01                      0.0000000E+00                      0.1062804E+00                      0.8698870E+03
    4.5750                      0.1167577E+01                      0.1167577E+01                      0.0000000E+00                     -0.3537824E+00                     -0.3537824E+00                      0.0000000E+00                      0.3263345E+00                      0.0000000E+00                     -0.1848799E-01                     -0.4929374E-01                      0.0000000E+00                     -0.2267867E+00                      0.5331876E+04                     -0.6367921E-01                      0.0000000E+00                     -0.8044300E-01                     -0.8278832E-01                      0.0000000E+00                      0.1073912E+00                      0.8588000E+03
    4.5875                      0.1166344E+01                      0.1166344E+01                      0.0000000E+00                     -0.3630561E+00                     -0.3630561E+00                      0.0000000E+00                      0.3258858E+00                      0.0000000E+00                     -0.2136682E-01                     -0.5154597E-01                      0.0000000E+00                     -0.2262871E+00                      0.5331732E+04                     -0.6481676E-01                      0.0000000E+00                     -0.7917985E-01                     -0.8146894E-01                      0.0000000E+00                      0.1085020E+00                      0.8477130E+03
    4.6000                      0.1165111E+01                      0.1165111E+01                      0.0000000E+00                     -0.3723297E+00                     -0.3723297E+00                      0.0000000E+00                      0.3254371E+00                      0.0000000E+00                     -0.2424565E-01                     -0.5379821E-01                      0.0000000E+00                     -0.2257875E+00                      0.5331586E+04                     -0.6595431E-01                      0.0000000E+00                     -0.7791670E-01                     -0.8014955E-01                      0.0000000E+00                      0.1096128E+00                      0.8366261E+03
    4.6125                      0.1161620E+01                      0.1161620E+01                      0.0000000E+00                     -0.3803650E+00                     -0.3803650E+00                      0.0000000E+00                      0.3245490E+00                      0.0000000E+00                     -0.2698602E-01                     -0.5592754E-01                      0.0000000E+00                     -0.2249061E+00                      0.5325779E+04                     -0.6680708E-01                      0.0000000E+00                     -0.7645739E-01                     -0.7862919E-01                      0.0000000E+00                      0.1104561E+00                      0.8282810E+03
    4.6250                      0.1158128E+01                      0.1158128E+01                      0.0000000E+00                     -0.3884003E+00                     -0.3884003E+00                      0.0000000E+00                      0.3236610E+00                      0.0000000E+00                     -0.2972639E-01                     -0.5805689E-01                      0.0000000E+00                     -0.2240248E+00                      0.5319970E+04                     -0.6765983E-01                      0.0000000E+00                     -0.7499807E-01                     -0.7710882E-01                      0.0000000E+00                      0.1112995E+00                      0.8199359E+03
    4.6375                      0.1154637E+01                      0.1154637E+01                      0.0000000E+00                     -0.3964355E+00                     -0.3964355E+00                      0.0000000E+00                      0.3227729E+00                      0.0000000E+00                     -0.3246677E-01                     -0.6018624E-01                      0.0000000E+00                     -0.2231434E+00                      0.5314163E+04                     -0.6851260E-01                      0.0000000E+00                     -0.7353874E-01                     -0.7558845E-01                      0.0000000E+00                      0.1121429E+00                      0.8115908E+03
    4.6500                      0.1151145E+01                      0.1151145E+01                      0.0000000E+00                     -0.4044708E+00                     -0.4044708E+00                      0.0000000E+00                      0.3218848E+00                      0.0000000E+00                     -0.3520714E-01                     -0.6231558E-01                      0.0000000E+00                     -0.2222621E+00                      0.5308354E+04                     -0.6936537E-01                      0.0000000E+00                     -0.7207943E-01                     -0.7406809E-01                      0.0000000E+00                      0.1129862E+00                      0.8032458E+03
    4.6625                      0.1147653E+01                      0.1147653E+01                      0.0000000E+00                     -0.4125061E+00                     -0.4125061E+00                      0.0000000E+00                      0.3209968E+00                      0.0000000E+00                     -0.3794751E-01                     -0.6444491E-01                      0.0000000E+00                     -0.2213807E+00                      0.5302546E+04                     -0.7021812E-01                      0.0000000E+00                     -0.7062012E-01                     -0.7254772E-01                      0.0000000E+00                      0.1138296E+00                      0.7949005E+03
    4.6750                      0.1144162E+01                      0.1144162E+01                      0.0000000E+00                     -0.4205414E+00                     -0.4205414E+00                      0.0000000E+00                      0.3201087E+00                      0.0000000E+00                     -0.4068788E-01                     -0.6657426E-01                      0.0000000E+00                     -0.2204994E+00                      0.5296738E+04                     -0.7107089E-01                      0.0000000E+00                     -0.6916080E-01                     -0.7102737E-01                      0.0000000E+00                      0.1146730E+00                      0.7865555E+03
    4.6875                      0.1140670E+01                      0.1140670E+01                      0.0000000E+00                     -0.4285766E+00                     -0.4285766E+00                      0.0000000E+00                      0.3192207E+00                      0.0000000E+00                     -0.4342825E-01                     -0.6870359E-01                      0.0000000E+00                     -0.2196180E+00                      0.5290929E+04                     -0.7192366E-01                      0.0000000E+00                     -0.6770149E-01                     -0.6950700E-01                      0.0000000E+00                      0.1155163E+00                      0.7782104E+03
    4.7000                      0.1137179E+01                      0.1137179E+01                      0.0000000E+00                     -0.4366120E+00                     -0.4366120E+00                      0.0000000E+00                      0.3183326E+00                      0.0000000E+00                     -0.4616863E-01                     -0.7083295E-01                      0.0000000E+00                     -0.2187367E+00                      0.5285120E+04                     -0.7277643E-01                      0.0000000E+00                     -0.6624218E-01                     -0.6798664E-01                      0.0000000E+00                      0.1163597E+00                      0.7698653E+03
    4.7125                      0.1133687E+01                      0.1133687E+01                      0.0000000E+00                     -0.4446472E+00                     -0.4446472E+00                      0.0000000E+00                      0.3174445E+00                      0.0000000E+00                     -0.4890900E-01                     -0.7296228E-01                      0.0000000E+00                     -0.2178553E+00                      0.5279312E+04                     -0.7362919E-01                      0.0000000E+00                     -0.6478287E-01                     -0.6646628E-01                      0.0000000E+00                      0.1172031E+00                      0.7615202E+03
    4.7250                      0.1130196E+01                      0.1130196E+01                      0.0000000E+00                     -0.4526825E+00                     -0.4526825E+00                      0.0000000E+00                      0.3165564E+00                      0.0000000E+00                     -0.5164938E-01                     -0.7509164E-01                      0.0000000E+00                     -0.2169740E+00                      0.5273503E+04                     -0.7448195E-01                      0.0000000E+00                     -0.6332355E-01                     -0.6494591E-01                      0.0000000E+00                      0.1180464E+00                      0.7531752E+03
    4.7375                      0.1126704E+01                      0.1126704E+01                      0.0000000E+00                     -0.4607178E+00                     -0.4607178E+00                      0.0000000E+00                      0.3156683E+00                      0.0000000E+00                     -0.5438974E-01                     -0.7722098E-01                      0.0000000E+00                     -0.2160926E+00                      0.5267695E+04                     -0.7533472E-01                      0.0000000E+00                     -0.6186423E-01                     -0.6342555E-01                      0.0000000E+00                      0.1188898E+00                      0.7448301E+03
    4.7500                      0.1123213E+01                      0.1123213E+01                      0.0000000E+00                     -0.4687530E+00                     -0.4687530E+00                      0.0000000E+00                      0.3147803E+00                      0.0000000E+00                     -0.5713011E-01                     -0.7935032E-01                      0.0000000E+00                     -0.2152113E+00                      0.5261887E+04                     -0.7618750E-01                      0.0000000E+00                     -0.6040492E-01                     -0.6190518E-01                      0.0000000E+00                      0.1197332E+00                      0.7364850E+03
    4.7625                      0.1119721E+01                      0.1119721E+01                      0.0000000E+00                     -0.4767883E+00                     -0.4767883E+00                      0.0000000E+00                      0.3138922E+00                      0.0000000E+00                     -0.5987049E-01                     -0.8147965E-01                      0.0000000E+00                     -0.2143299E+00                      0.5256080E+04                     -0.7704025E-01                      0.0000000E+00                     -0.5894560E-01                     -0.6038482E-01                      0.0000000E+00                      0.1205765E+00                      0.7281398E+03
    4.7750                      0.1116229E+01                      0.1116229E+01                      0.0000000E+00                     -0.4848236E+00                     -0.4848236E+00                      0.0000000E+00                      0.3130041E+00                      0.0000000E+00                     -0.6261086E-01                     -0.8360900E-01                      0.0000000E+00                     -0.2134486E+00                      0.5250271E+04                     -0.7789301E-01                      0.0000000E+00                     -0.5748629E-01                     -0.5886446E-01                      0.0000000E+00                      0.1214199E+00                      0.7197948E+03
    4.7875                      0.1112738E+01                      0.1112738E+01                      0.0000000E+00                     -0.4928589E+00                     -0.4928589E+00                      0.0000000E+00                      0.3121161E+00                      0.0000000E+00                     -0.6535123E-01                     -0.8573835E-01                      0.0000000E+00                     -0.2125672E+00                      0.5244463E+04                     -0.7874578E-01                      0.0000000E+00                     -0.5602698E-01                     -0.5734409E-01                      0.0000000E+00                      0.1222633E+00                      0.7114497E+03
    4.8000                      0.1109246E+01                      0.1109246E+01                      0.0000000E+00                     -0.5008942E+00                     -0.5008942E+00                      0.0000000E+00                      0.3112280E+00                      0.0000000E+00                     -0.6809161E-01                     -0.8786769E-01                      0.0000000E+00                     -0.2116859E+00                      0.5238654E+04                     -0.7959854E-01                      0.0000000E+00                     -0.5456766E-01                     -0.5582373E-01                      0.0000000E+00                      0.1231066E+00                      0.7031046E+03
    4.8125                      0.1103682E+01                      0.1103682E+01                      0.0000000E+00                     -0.5071451E+00                     -0.5071451E+00                      0.0000000E+00                      0.3099324E+00                      0.0000000E+00                     -0.7061987E-01                     -0.8980255E-01                      0.0000000E+00                     -0.2104523E+00                      0.5227536E+04                     -0.8013155E-01                      0.0000000E+00                     -0.5296981E-01                     -0.5415609E-01                      0.0000000E+00                      0.1236429E+00                      0.6978391E+03
    4.8250                      0.1098118E+01                      0.1098118E+01                      0.0000000E+00                     -0.5133960E+00                     -0.5133960E+00                      0.0000000E+00                      0.3086367E+00                      0.0000000E+00                     -0.7314812E-01                     -0.9173739E-01                      0.0000000E+00                     -0.2092187E+00                      0.5216416E+04                     -0.8066452E-01                      0.0000000E+00                     -0.5137196E-01                     -0.5248846E-01                      0.0000000E+00                      0.1241791E+00                      0.6925734E+03
    4.8375                      0.1092554E+01                      0.1092554E+01                      0.0000000E+00                     -0.5196469E+00                     -0.5196469E+00                      0.0000000E+00                      0.3073411E+00                      0.0000000E+00                     -0.7567640E-01                     -0.9367225E-01                      0.0000000E+00                     -0.2079852E+00                      0.5205299E+04                     -0.8119752E-01                      0.0000000E+00                     -0.4977411E-01                     -0.5082082E-01                      0.0000000E+00                      0.1247154E+00                      0.6873080E+03
    4.8500                      0.1086990E+01                      0.1086990E+01                      0.0000000E+00                     -0.5258978E+00                     -0.5258978E+00                      0.0000000E+00                      0.3060454E+00                      0.0000000E+00                     -0.7820464E-01                     -0.9560708E-01                      0.0000000E+00                     -0.2067515E+00                      0.5194180E+04                     -0.8173052E-01                      0.0000000E+00                     -0.4817627E-01                     -0.4915319E-01                      0.0000000E+00                      0.1252516E+00                      0.6820424E+03
    4.8625                      0.1081426E+01                      0.1081426E+01                      0.0000000E+00                     -0.5321487E+00                     -0.5321487E+00                      0.0000000E+00                      0.3047498E+00                      0.0000000E+00                     -0.8073290E-01                     -0.9754197E-01                      0.0000000E+00                     -0.2055180E+00                      0.5183062E+04                     -0.8226348E-01                      0.0000000E+00                     -0.4657841E-01                     -0.4748555E-01                      0.0000000E+00                      0.1257878E+00                      0.6767768E+03
    4.8750                      0.1075862E+01                      0.1075862E+01                      0.0000000E+00                     -0.5383996E+00                     -0.5383996E+00                      0.0000000E+00                      0.3034542E+00                      0.0000000E+00                     -0.8326117E-01                     -0.9947681E-01                      0.0000000E+00                     -0.2042844E+00                      0.5171942E+04                     -0.8279648E-01                      0.0000000E+00                     -0.4498056E-01                     -0.4581791E-01                      0.0000000E+00                      0.1263241E+00                      0.6715112E+03
    4.8875                      0.1070298E+01                      0.1070298E+01                      0.0000000E+00                     -0.5446506E+00                     -0.5446506E+00                      0.0000000E+00                      0.3021585E+00                      0.0000000E+00                     -0.8578943E-01                     -0.1014116E+00                      0.0000000E+00                     -0.2030508E+00                      0.5160824E+04                     -0.8332948E-01                      0.0000000E+00                     -0.4338272E-01                     -0.4415028E-01                      0.0000000E+00                      0.1268603E+00                      0.6662457E+03
    4.9000                      0.1064734E+01                      0.1064734E+01                      0.0000000E+00                     -0.5509015E+00                     -0.5509015E+00                      0.0000000E+00                      0.3008629E+00                      0.0000000E+00                     -0.8831768E-01                     -0.1033465E+00                      0.0000000E+00                     -0.2018173E+00                      0.5149706E+04                     -0.8386246E-01                      0.0000000E+00                     -0.4178487E-01                     -0.4248264E-01                      0.0000000E+00                      0.1273965E+00                      0.6609802E+03
    4.9125                      0.1059170E+01                      0.1059170E+01                      0.0000000E+00                     -0.5571523E+00                     -0.5571523E+00                      0.0000000E+00                      0.2995673E+00                      0.0000000E+00                     -0.9084594E-01                     -0.1052814E+00                      0.0000000E+00                     -0.2005837E+00                      0.5138587E+04                     -0.8439545E-01                      0.0000000E+00                     -0.4018702E-01                     -0.4081500E-01                      0.0000000E+00                      0.1279328E+00                      0.6557146E+03
    4.9250                      0.1053606E+01                      0.1053606E+01                      0.0000000E+00                     -0.5634032E+00                     -0.5634032E+00                      0.0000000E+00                      0.2982717E+00                      0.0000000E+00                     -0.9337419E-01                     -0.1072162E+00                      0.0000000E+00                     -0.1993501E+00                      0.5127468E+04                     -0.8492845E-01                      0.0000000E+00                     -0.3858917E-01                     -0.3914737E-01                      0.0000000E+00                      0.1284690E+00                      0.6504490E+03
    4.9375                      0.1048042E+01                      0.1048042E+01                      0.0000000E+00                     -0.5696542E+00                     -0.5696542E+00                      0.0000000E+00                      0.2969760E+00                      0.0000000E+00                     -0.9590246E-01                     -0.1091511E+00                      0.0000000E+00                     -0.1981165E+00                      0.5116350E+04                     -0.8546143E-01                      0.0000000E+00                     -0.3699132E-01                     -0.3747972E-01                      0.0000000E+00                      0.1290052E+00                      0.6451835E+03
    4.9500                      0.1042478E+01                      0.1042478E+01                      0.0000000E+00                     -0.5759051E+00                     -0.5759051E+00                      0.0000000E+00                      0.2956804E+00                      0.0000000E+00                     -0.9843072E-01                     -0.1110859E+00                      0.0000000E+00                     -0.1968829E+00                      0.5105231E+04                     -0.8599442E-01                      0.0000000E+00                     -0.3539347E-01                     -0.3581209E-01                      0.0000000E+00                      0.1295414E+00                      0.6399180E+03
    4.9625                      0.1036914E+01                      0.1036914E+01                      0.0000000E+00                     -0.5821560E+00                     -0.5821560E+00                      0.0000000E+00                      0.2943847E+00                      0.0000000E+00                     -0.1009590E+00                     -0.1130208E+00                      0.0000000E+00                     -0.1956494E+00                      0.5094113E+04                     -0.8652741E-01                      0.0000000E+00                     -0.3379562E-01                     -0.3414445E-01                      0.0000000E+00                      0.1300777E+00                      0.6346525E+03
