## This file was generated by MoorDyn c-bindings library on Aug-13-2024 at 17:07:14
## This file contains output channels requested from the OutList section of the input fileMD.out
#
#
#
#
     Time               FAIRTEN1                 FAIRTEN2                 FAIRTEN3                 ANCHTEN1                 ANCHTEN2                 ANCHTEN3        
      (s)                 (N)                      (N)                      (N)                      (N)                      (N)                      (N)           
   33.8375          1071167.3750000          1176062.0000000          1073055.1250000           872438.9375000           981129.1875000           874498.1250000
   33.8500          1071428.1250000          1175649.5000000          1073316.0000000           872700.6250000           980706.5000000           874765.5000000
   33.8625          1071683.6250000          1175242.6250000          1073570.8750000           872957.1875000           980287.6250000           875027.8750000
   33.8750          1071933.8750000          1174840.1250000          1073820.1250000           873208.6250000           979872.8125000           875285.0000000
   33.8875          1072181.2500000          1174437.8750000          1074065.8750000           873454.7500000           979462.1875000           875536.8750000
   33.9000          1072421.7500000          1174043.2500000          1074304.5000000           873695.4375000           979055.8750000           875783.2500000
   33.9125          1072658.8750000          1173649.6250000          1074539.2500000           873930.6875000           978654.0000000           876024.0000000
   33.9250          1072888.5000000          1173264.8750000          1074766.1250000           874160.3125000           978256.8125000           876259.0000000
   33.9375          1073111.7500000          1172886.3750000          1074986.3750000           874384.2500000           977864.3125000           876488.1250000
   33.9500          1073332.0000000          1172508.8750000          1075203.1250000           874602.4375000           977476.6875000           876711.2500000
   33.9625          1073547.5000000          1172134.0000000          1075414.8750000           874814.8125000           977094.0625000           876928.2500000
   33.9750          1073754.8750000          1171768.6250000          1075618.5000000           875021.2500000           976716.5625000           877139.0625000
   33.9875          1073958.5000000          1171405.3750000          1075817.8750000           875221.7500000           976344.2500000           877343.5000000
   34.0000          1074156.8750000          1171045.7500000          1076012.0000000           875416.2500000           975977.1875000           877541.5625000
   34.0125          1074347.0000000          1170696.3750000          1076197.8750000           875604.7500000           975615.5625000           877733.1250000
   34.0250          1074532.8750000          1170348.6250000          1076379.3750000           875787.0625000           975259.3125000           877918.0625000
   34.0375          1074713.2500000          1170006.1250000          1076555.2500000           875963.3125000           974908.6250000           878096.4375000
   34.0500          1074887.7500000          1169667.8750000          1076725.3750000           876133.3750000           974563.5000000           878268.0625000
   34.0625          1075053.7500000          1169340.7500000          1076887.0000000           876297.3125000           974224.0000000           878432.8750000
   34.0750          1075215.3750000          1169015.7500000          1077044.2500000           876455.0000000           973890.2500000           878590.8750000
   34.0875          1075371.2500000          1168695.0000000          1077196.0000000           876606.4375000           973562.3125000           878742.0000000
   34.1000          1075518.8750000          1168384.8750000          1077339.6250000           876751.6875000           973240.2500000           878886.1875000
   34.1125          1075659.2500000          1168082.1250000          1077476.2500000           876890.6250000           972924.1250000           879023.3750000
   34.1250          1075795.7500000          1167780.3750000          1077609.0000000           877023.3125000           972614.0000000           879153.5625000
   34.1375          1075926.8750000          1167482.7500000          1077736.7500000           877149.6875000           972309.8750000           879276.7500000
   34.1500          1076049.3750000          1167195.5000000          1077856.2500000           877269.8125000           972011.8750000           879392.8750000
   34.1625          1076167.6250000          1166910.2500000          1077971.6250000           877383.6250000           971719.9375000           879501.9375000
   34.1750          1076277.6250000          1166634.8750000          1078079.1250000           877491.1875000           971434.1875000           879604.0000000
   34.1875          1076380.6250000          1166366.7500000          1078179.8750000           877592.5000000           971154.6250000           879699.0000000
   34.2000          1076479.6250000          1166100.1250000          1078276.8750000           877687.5625000           970881.1875000           879787.0625000
   34.2125          1076570.7500000          1165842.5000000          1078366.3750000           877776.4375000           970614.0000000           879868.1875000
   34.2250          1076654.8750000          1165592.3750000          1078449.3750000           877859.1250000           970352.9375000           879942.4375000
   34.2375          1076734.5000000          1165344.3750000          1078528.0000000           877935.6250000           970098.0625000           880009.8750000
   34.2500          1076806.5000000          1165105.1250000          1078599.5000000           878005.9375000           969849.4375000           880070.5000000
   34.2625          1076871.5000000          1164873.5000000          1078664.1250000           878070.1250000           969607.0000000           880124.4375000
   34.2750          1076927.5000000          1164653.7500000          1078720.2500000           878128.1875000           969370.8125000           880171.6875000
   34.2875          1076981.3750000          1164431.6250000          1078774.3750000           878180.1250000           969140.9375000           880212.3750000
   34.3000          1077028.1250000          1164217.3750000          1078821.8750000           878225.9375000           968917.3750000           880246.5625000
   34.3125          1077065.8750000          1164015.3750000          1078860.6250000           878265.6250000           968700.1250000           880274.3125000
   34.3250          1077099.2500000          1163815.8750000          1078895.1250000           878299.2500000           968489.3125000           880295.6250000
   34.3375          1077124.6250000          1163626.2500000          1078921.7500000           878326.7500000           968284.8750000           880310.7500000
   34.3500          1077146.1250000          1163438.5000000          1078944.8750000           878348.2500000           968086.8750000           880319.5625000
   34.3625          1077159.7500000          1163260.7500000          1078960.2500000           878363.6250000           967895.3125000           880322.3750000
   34.3750          1077169.8750000          1163084.5000000          1078972.0000000           878373.0625000           967710.1875000           880319.1250000
   34.3875          1077169.8750000          1162923.0000000          1078974.0000000           878376.5625000           967531.4375000           880310.0000000
   34.4000          1077168.2500000          1162759.6250000          1078974.0000000           878374.1875000           967359.0625000           880295.1875000
   34.4125          1077159.8750000          1162604.3750000          1078967.5000000           878365.9375000           967193.0000000           880274.6875000
   34.4250          1077145.7500000          1162455.5000000          1078955.2500000           878351.8750000           967033.2500000           880248.6250000
   34.4375          1077125.8750000          1162313.0000000          1078937.1250000           878332.1250000           966879.7500000           880217.2500000
   34.4500          1077098.5000000          1162181.1250000          1078911.2500000           878306.6875000           966732.4375000           880180.5625000
   34.4625          1077070.2500000          1162045.6250000          1078884.3750000           878275.6875000           966591.3750000           880138.7500000
   34.4750          1077031.0000000          1161928.3750000          1078846.3750000           878239.1250000           966456.4375000           880091.8750000
   34.4875          1076990.0000000          1161810.0000000          1078806.5000000           878197.1250000           966327.6250000           880040.1250000
   34.5000          1076942.8750000          1161699.6250000          1078760.1250000           878149.6875000           966204.9375000           879983.5000000
   34.5125          1076890.8750000          1161595.1250000          1078708.7500000           878096.8750000           966088.3750000           879922.2500000
   34.5250          1076834.2500000          1161496.2500000          1078652.5000000           878038.8750000           965977.8750000           879856.3750000
   34.5375          1076770.8750000          1161407.0000000          1078589.2500000           877975.6250000           965873.3750000           879786.0625000
   34.5500          1076707.7500000          1161314.0000000          1078526.1250000           877907.3125000           965774.9375000           879711.3750000
   34.5625          1076634.6250000          1161237.7500000          1078452.5000000           877834.0000000           965682.4375000           879632.4375000
   34.5750          1076560.5000000          1161160.0000000          1078378.0000000           877755.7500000           965595.7500000           879549.3750000
   34.5875          1076484.1250000          1161084.3750000          1078300.7500000           877672.7500000           965514.9375000           879462.3125000
   34.6000          1076399.3750000          1161022.7500000          1078215.0000000           877585.0625000           965439.8750000           879371.3750000
   34.6125          1076314.7500000          1160957.7500000          1078129.3750000           877492.8750000           965370.3750000           879276.6875000
   34.6250          1076223.2500000          1160905.1250000          1078036.3750000           877396.2500000           965306.4375000           879178.3750000
   34.6375          1076129.1250000          1160854.6250000          1077940.8750000           877295.5000000           965247.8750000           879076.6250000
   34.6500          1076032.7500000          1160807.3750000          1077842.8750000           877190.5625000           965194.6250000           878971.5000000
   34.6625          1075931.2500000          1160768.1250000          1077739.5000000           877081.7500000           965146.5625000           878863.1250000
   34.6750          1075826.0000000          1160734.6250000          1077632.3750000           876969.1875000           965103.5625000           878751.6875000
   34.6875          1075718.0000000          1160705.6250000          1077522.5000000           876853.0000000           965065.6250000           878637.2500000
   34.7000          1075607.5000000          1160680.3750000          1077410.0000000           876733.3125000           965032.5625000           878519.9375000
   34.7125          1075495.0000000          1160657.8750000          1077295.5000000           876610.3125000           965004.3125000           878399.8750000
   34.7250          1075377.7500000          1160644.1250000          1077176.2500000           876484.1250000           964980.8750000           878277.1250000
   34.7375          1075257.7500000          1160635.6250000          1077054.3750000           876355.0000000           964962.0625000           878151.8125000
   34.7500          1075135.5000000          1160631.1250000          1076930.2500000           876222.9375000           964947.8125000           878024.1250000
   34.7625          1075014.3750000          1160624.0000000          1076807.3750000           876088.2500000           964938.0000000           877894.1250000
   34.7750          1074887.5000000          1160628.2500000          1076679.1250000           875951.0625000           964932.5625000           877762.0000000
   34.7875          1074760.6250000          1160633.2500000          1076550.7500000           875811.5625000           964931.3125000           877627.8125000
   34.8000          1074630.1250000          1160645.7500000          1076419.1250000           875669.9375000           964934.1250000           877491.7500000
   34.8125          1074500.7500000          1160656.3750000          1076288.7500000           875526.3750000           964940.9375000           877353.9375000
   34.8250          1074368.6250000          1160673.5000000          1076156.0000000           875381.1250000           964951.5000000           877214.6250000
   34.8375          1074231.8750000          1160700.8750000          1076018.7500000           875234.2500000           964965.6875000           877073.8750000
   34.8500          1074098.7500000          1160721.8750000          1075885.5000000           875086.1250000           964983.4375000           876931.8750000
   34.8625          1073961.3750000          1160752.6250000          1075748.3750000           874936.7500000           965004.5625000           876788.8125000
   34.8750          1073822.3750000          1160788.3750000          1075609.7500000           874786.4375000           965028.9375000           876644.7500000
   34.8875          1073685.5000000          1160821.2500000          1075473.7500000           874635.3125000           965056.4375000           876499.9375000
   34.9000          1073544.2500000          1160864.8750000          1075333.6250000           874483.5625000           965087.0000000           876354.4375000
   34.9125          1073404.1250000          1160908.1250000          1075195.0000000           874331.3750000           965120.5000000           876208.4375000
   34.9250          1073262.2500000          1160957.6250000          1075054.7500000           874178.8125000           965156.8750000           876062.1250000
   34.9375          1073122.7500000          1161004.8750000          1074917.2500000           874026.1875000           965196.0000000           875915.5000000
   34.9500          1072979.5000000          1161062.2500000          1074776.2500000           873873.5625000           965237.8125000           875768.8750000
   34.9625          1072840.5000000          1161113.5000000          1074639.7500000           873721.1875000           965282.1875000           875622.3750000
   34.9750          1072698.7500000          1161173.7500000          1074500.6250000           873569.1250000           965329.0000000           875476.0625000
   34.9875          1072559.3750000          1161231.7500000          1074364.2500000           873417.6250000           965378.1250000           875330.1875000
   35.0000          1072416.6250000          1161300.3750000          1074224.5000000           873266.8750000           965429.5000000           875184.9375000
   35.0125          1072278.6250000          1161362.6250000          1074089.8750000           873117.0000000           965483.0000000           875040.3750000
   35.0250          1072141.2500000          1161427.8750000          1073955.8750000           872968.1875000           965538.4375000           874896.7500000
   35.0375          1072004.3750000          1161495.3750000          1073822.6250000           872820.6250000           965595.8125000           874754.2500000
   35.0500          1071867.0000000          1161568.2500000          1073689.0000000           872674.3750000           965654.8750000           874612.9375000
   35.0625          1071730.1250000          1161643.1250000          1073556.0000000           872529.7500000           965715.6250000           874473.0625000
   35.0750          1071595.0000000          1161719.3750000          1073425.1250000           872386.7500000           965777.8750000           874334.8125000
   35.0875          1071459.1250000          1161800.7500000          1073293.5000000           872245.6250000           965841.6250000           874198.1875000
   35.1000          1071327.1250000          1161879.0000000          1073166.0000000           872106.3750000           965906.8125000           874063.5000000
   35.1125          1071195.7500000          1161960.7500000          1073039.1250000           871969.2500000           965973.2500000           873930.6875000
   35.1250          1071066.0000000          1162043.6250000          1072914.0000000           871834.3125000           966040.9375000           873800.0625000
   35.1375          1070936.0000000          1162131.8750000          1072788.7500000           871701.7500000           966109.8125000           873671.6250000
   35.1500          1070810.3750000          1162216.1250000          1072668.0000000           871571.5625000           966179.7500000           873545.5625000
   35.1625          1070685.2500000          1162303.8750000          1072547.8750000           871443.9375000           966250.6875000           873421.9375000
   35.1750          1070560.1250000          1162398.1250000          1072427.6250000           871318.9375000           966322.5625000           873300.9375000
   35.1875          1070439.1250000          1162488.0000000          1072311.6250000           871196.8125000           966395.1875000           873182.6875000
   35.2000          1070321.8750000          1162576.3750000          1072199.3750000           871077.5000000           966468.5625000           873067.1875000
   35.2125          1070203.0000000          1162673.3750000          1072085.3750000           870961.3125000           966542.5000000           872954.6875000
   35.2250          1070085.7500000          1162773.6250000          1071972.7500000           870848.1875000           966616.9375000           872845.2500000
   35.2375          1069975.6250000          1162864.3750000          1071867.3750000           870738.3750000           966691.6875000           872739.0000000
   35.2500          1069863.3750000          1162965.6250000          1071759.6250000           870631.8750000           966766.6875000           872636.0000000
   35.2625          1069752.6250000          1163070.7500000          1071653.0000000           870528.8125000           966841.8750000           872536.3750000
   35.2750          1069646.6250000          1163170.8750000          1071551.1250000           870429.2500000           966917.1250000           872440.1875000
   35.2875          1069540.3750000          1163278.8750000          1071448.6250000           870333.3125000           966992.3750000           872347.5000000
   35.3000          1069439.0000000          1163382.8750000          1071350.7500000           870240.9375000           967067.6250000           872258.3125000
   35.3125          1069341.6250000          1163484.8750000          1071256.6250000           870152.1875000           967142.8125000           872172.7500000
   35.3250          1069243.7500000          1163595.2500000          1071161.7500000           870067.1875000           967217.9375000           872090.8125000
   35.3375          1069148.2500000          1163707.6250000          1071068.7500000           869985.8125000           967292.9375000           872012.5625000
   35.3500          1069058.6250000          1163813.7500000          1070981.5000000           869908.1875000           967367.8125000           871937.9375000
   35.3625          1068968.7500000          1163927.5000000          1070893.6250000           869834.2500000           967442.5625000           871867.0625000
   35.3750          1068884.7500000          1164036.8750000          1070811.5000000           869764.0000000           967517.1875000           871799.8750000
   35.3875          1068802.6250000          1164148.8750000          1070730.6250000           869697.4375000           967591.6875000           871736.3750000
   35.4000          1068724.5000000          1164259.6250000          1070653.6250000           869634.6250000           967666.0625000           871676.6250000
   35.4125          1068648.1250000          1164374.5000000          1070577.8750000           869575.4375000           967740.3125000           871620.5625000
   35.4250          1068575.3750000          1164489.0000000          1070505.6250000           869519.9375000           967814.4375000           871568.1875000
   35.4375          1068506.2500000          1164602.7500000          1070436.6250000           869468.1250000           967888.5000000           871519.5000000
   35.4500          1068441.8750000          1164714.1250000          1070372.0000000           869419.8750000           967962.5625000           871474.4375000
   35.4625          1068380.0000000          1164828.0000000          1070309.5000000           869375.1250000           968036.6875000           871433.0000000
   35.4750          1068319.1250000          1164946.6250000          1070247.6250000           869334.0000000           968110.8750000           871395.0625000
   35.4875          1068264.2500000          1165060.6250000          1070191.3750000           869296.2500000           968185.2500000           871360.5625000
   35.5000          1068209.7500000          1165180.7500000          1070134.8750000           869262.0000000           968259.9375000           871329.4375000
   35.5125          1068160.8750000          1165297.3750000          1070084.0000000           869231.0625000           968334.8750000           871301.6250000
   35.5250          1068117.5000000          1165409.8750000          1070038.0000000           869203.4375000           968410.2500000           871277.0625000
   35.5375          1068074.2500000          1165530.0000000          1069991.6250000           869179.1250000           968486.1250000           871255.6875000
   35.5500          1068036.3750000          1165645.6250000          1069950.3750000           869158.0000000           968562.4375000           871237.3750000
   35.5625          1068001.2500000          1165763.0000000          1069911.5000000           869140.0625000           968639.3750000           871222.0625000
   35.5750          1067968.2500000          1165884.3750000          1069874.2500000           869125.2500000           968716.8125000           871209.6875000
   35.5875          1067943.5000000          1165995.1250000          1069845.0000000           869113.6250000           968794.8125000           871200.2500000
   35.6000          1067917.7500000          1166115.3750000          1069814.3750000           869105.0625000           968873.4375000           871193.6250000
   35.6125          1067896.8750000          1166231.8750000          1069788.5000000           869099.5625000           968952.6250000           871189.8750000
   35.6250          1067881.3750000          1166345.5000000          1069767.5000000           869097.1250000           969032.3125000           871188.8125000
   35.6375          1067867.7500000          1166462.0000000          1069748.1250000           869097.7500000           969112.5000000           871190.5625000
   35.6500          1067855.5000000          1166582.1250000          1069730.0000000           869101.4375000           969193.1250000           871194.9375000
   35.6625          1067848.8750000          1166697.1250000          1069717.2500000           869108.1250000           969274.2500000           871202.0000000
   35.6750          1067844.8750000          1166813.6250000          1069706.8750000           869117.7500000           969355.8125000           871211.6250000
   35.6875          1067842.0000000          1166934.7500000          1069697.7500000           869130.3750000           969437.8125000           871223.8125000
   35.7000          1067842.0000000          1167054.7500000          1069691.1250000           869145.8750000           969520.1875000           871238.5625000
   35.7125          1067846.0000000          1167173.3750000          1069688.3750000           869164.2500000           969602.9375000           871255.7500000
   35.7250          1067854.1250000          1167290.1250000          1069689.8750000           869185.5000000           969686.1250000           871275.2500000
   35.7375          1067860.8750000          1167414.2500000          1069689.7500000           869209.5000000           969769.7500000           871297.1875000
   35.7500          1067872.6250000          1167535.3750000          1069694.6250000           869236.3125000           969853.8125000           871321.3125000
   35.7625          1067888.5000000          1167653.0000000          1069703.5000000           869265.7500000           969938.2500000           871347.6875000
   35.7750          1067903.0000000          1167778.3750000          1069710.8750000           869297.8750000           970023.1250000           871376.1875000
   35.7875          1067919.1250000          1167905.1250000          1069720.0000000           869332.6250000           970108.3750000           871406.8125000
   35.8000          1067941.1250000          1168026.1250000          1069734.7500000           869369.9375000           970194.0000000           871439.4375000
   35.8125          1067961.8750000          1168154.3750000          1069748.2500000           869409.7500000           970280.0625000           871474.1250000
   35.8250          1067987.2500000          1168278.1250000          1069766.2500000           869452.0625000           970366.5000000           871510.6875000
   35.8375          1068010.5000000          1168410.1250000          1069781.8750000           869496.8125000           970453.2500000           871549.1875000
   35.8500          1068037.8750000          1168537.7500000          1069801.7500000           869543.8750000           970540.4375000           871589.5000000
   35.8625          1068068.5000000          1168664.1250000          1069824.8750000           869593.2500000           970628.0000000           871631.5625000
   35.8750          1068094.3750000          1168802.7500000          1069842.8750000           869644.8125000           970715.9375000           871675.3750000
   35.8875          1068127.8750000          1168930.5000000          1069868.5000000           869698.5000000           970804.3750000           871720.7500000
   35.9000          1068158.1250000          1169068.1250000          1069890.7500000           869754.1250000           970893.3125000           871767.6875000
   35.9125          1068188.3750000          1169208.7500000          1069913.0000000           869811.6250000           970982.8125000           871816.0625000
   35.9250          1068223.1250000          1169344.2500000          1069939.5000000           869870.8750000           971073.0000000           871865.8125000
   35.9375          1068258.1250000          1169481.6250000          1069966.1250000           869931.7500000           971164.0000000           871916.7500000
   35.9500          1068292.1250000          1169623.7500000          1069991.6250000           869994.1250000           971255.8125000           871968.8125000
   35.9625          1068327.1250000          1169767.3750000          1070017.8750000           870057.8125000           971348.5625000           872021.9375000
   35.9750          1068363.3750000          1169910.1250000          1070045.3750000           870122.7500000           971442.3750000           872076.0000000
   35.9875          1068396.3750000          1170062.1250000          1070069.2500000           870188.6875000           971537.3125000           872130.8125000
   36.0000          1068434.6250000          1170206.0000000          1070098.2500000           870255.5000000           971633.5000000           872186.3750000
   36.0125          1068470.3750000          1170355.8750000          1070124.6250000           870323.1250000           971731.0625000           872242.4375000
   36.0250          1068509.0000000          1170502.1250000          1070153.5000000           870391.3125000           971830.0000000           872299.0000000
   36.0375          1068541.7500000          1170662.6250000          1070176.3750000           870460.0000000           971930.4375000           872355.8125000
   36.0500          1068581.0000000          1170810.5000000          1070205.5000000           870529.0000000           972032.5000000           872412.8750000
   36.0625          1068616.0000000          1170969.2500000          1070230.0000000           870598.1875000           972136.2500000           872470.0000000
   36.0750          1068649.8750000          1171130.5000000          1070253.0000000           870667.3750000           972241.7500000           872527.1250000
   36.0875          1068686.5000000          1171286.8750000          1070278.7500000           870736.4375000           972349.1875000           872584.0000000
   36.1000          1068720.2500000          1171450.5000000          1070301.1250000           870805.2500000           972458.5000000           872640.5625000
   36.1125          1068755.6250000          1171611.2500000          1070324.7500000           870873.6250000           972569.8750000           872696.6250000
   36.1250          1068789.6250000          1171775.0000000          1070346.8750000           870941.3750000           972683.3125000           872752.1250000
   36.1375          1068821.6250000          1171943.7500000          1070366.6250000           871008.3750000           972799.0000000           872806.8750000
   36.1500          1068855.2500000          1172108.7500000          1070387.8750000           871074.5625000           972916.9375000           872860.6875000
   36.1625          1068884.8750000          1172281.8750000          1070404.7500000           871139.6250000           973037.1875000           872913.5000000
   36.1750          1068916.0000000          1172451.7500000          1070423.1250000           871203.5625000           973159.8750000           872965.1875000
   36.1875          1068948.1250000          1172620.0000000          1070442.2500000           871266.1875000           973285.0000000           873015.5625000
   36.2000          1068972.6250000          1172802.0000000          1070453.7500000           871327.3750000           973412.6250000           873064.4375000
   36.2125          1068999.8750000          1172977.6250000          1070467.6250000           871386.9375000           973542.8125000           873111.8750000
   36.2250          1069025.6250000          1173156.2500000          1070480.2500000           871444.8125000           973675.5625000           873157.5625000
   36.2375          1069051.2500000          1173334.3750000          1070492.5000000           871500.8125000           973811.0000000           873201.4375000
   36.2500          1069073.3750000          1173517.7500000          1070501.2500000           871554.9375000           973949.0625000           873243.4375000
   36.2625          1069092.0000000          1173706.5000000          1070506.8750000           871606.9375000           974089.8125000           873283.3750000
   36.2750          1069114.2500000          1173886.8750000          1070515.8750000           871656.7500000           974233.2500000           873321.1250000
   36.2875          1069129.7500000          1174079.1250000          1070518.5000000           871704.3125000           974379.4375000           873356.6250000
   36.3000          1069144.7500000          1174270.1250000          1070520.7500000           871749.5000000           974528.4375000           873389.7500000
   36.3125          1069159.6250000          1174460.3750000          1070523.1250000           871792.1875000           974680.1250000           873420.4375000
   36.3250          1069171.1250000          1174655.1250000          1070522.2500000           871832.2500000           974834.6250000           873448.5000000
   36.3375          1069180.8750000          1174850.1250000          1070520.0000000           871869.6875000           974991.8750000           873473.8750000
   36.3500          1069186.8750000          1175051.3750000          1070514.3750000           871904.3750000           975151.9375000           873496.4375000
   36.3625          1069193.5000000          1175248.2500000          1070509.7500000           871936.1875000           975314.7500000           873516.2500000
   36.3750          1069194.5000000          1175454.2500000          1070499.8750000           871965.1875000           975480.3125000           873533.0625000
   36.3875          1069195.0000000          1175657.6250000          1070489.8750000           871991.1250000           975648.6875000           873546.8750000
   36.4000          1069192.1250000          1175865.8750000          1070477.1250000           872014.0625000           975819.7500000           873557.6250000
   36.4125          1069186.6250000          1176075.5000000          1070462.1250000           872033.8750000           975993.5625000           873565.3125000
   36.4250          1069177.3750000          1176290.0000000          1070443.8750000           872050.5000000           976170.1250000           873569.7500000
   36.4375          1069167.8750000          1176501.3750000          1070426.0000000           872063.8750000           976349.4375000           873571.0000000
   36.4500          1069155.1250000          1176716.0000000          1070405.5000000           872074.0000000           976531.4375000           873569.0000000
   36.4625          1069137.1250000          1176937.7500000          1070380.3750000           872080.6875000           976716.1875000           873563.6875000
   36.4750          1069118.6250000          1177155.8750000          1070355.5000000           872084.0625000           976903.6250000           873555.0625000
   36.4875          1069098.6250000          1177373.6250000          1070329.6250000           872083.8750000           977093.7500000           873543.1250000
   36.5000          1069071.8750000          1177601.0000000          1070297.7500000           872080.2500000           977286.5625000           873527.8125000
   36.5125          1069044.1250000          1177826.5000000          1070265.6250000           872073.0625000           977482.0000000           873509.1250000
   36.5250          1069014.0000000          1178052.0000000          1070231.7500000           872062.3125000           977680.0625000           873487.0625000
   36.5375          1068979.8750000          1178281.7500000          1070194.6250000           872047.9375000           977880.7500000           873461.7500000
   36.5500          1068942.3750000          1178513.7500000          1070154.7500000           872029.9375000           978083.9375000           873433.0000000
   36.5625          1068899.6250000          1178751.8750000          1070110.3750000           872008.3125000           978289.7500000           873401.0000000
   36.5750          1068859.1250000          1178981.7500000          1070068.7500000           871983.0000000           978498.0000000           873365.7500000
   36.5875          1068809.3750000          1179224.3750000          1070018.7500000           871953.9375000           978708.7500000           873327.1875000
   36.6000          1068761.0000000          1179459.8750000          1069970.6250000           871921.1875000           978921.9375000           873285.3750000
   36.6125          1068705.7500000          1179705.1250000          1069916.3750000           871884.7500000           979137.5625000           873240.4375000
   36.6250          1068649.3750000          1179947.1250000          1069861.7500000           871844.5000000           979355.5625000           873192.2500000
   36.6375          1068591.3750000          1180188.0000000          1069805.8750000           871800.5625000           979575.9375000           873141.0000000
   36.6500          1068525.8750000          1180437.8750000          1069743.0000000           871752.9375000           979798.6250000           873086.6250000
   36.6625          1068461.3750000          1180682.5000000          1069682.0000000           871701.5625000           980023.5000000           873029.3125000
   36.6750          1068393.0000000          1180927.7500000          1069617.6250000           871646.4375000           980250.6250000           872969.0000000
   36.6875          1068322.0000000          1181175.2500000          1069551.0000000           871587.6875000           980479.8125000           872905.7500000
   36.7000          1068245.8750000          1181426.8750000          1069479.8750000           871525.2500000           980711.0625000           872839.7500000
   36.7125          1068168.7500000          1181675.3750000          1069408.2500000           871459.2500000           980944.2500000           872770.9375000
   36.7250          1068089.8750000          1181922.2500000          1069335.5000000           871389.6875000           981179.3125000           872699.5000000
   36.7375          1068003.5000000          1182179.3750000          1069255.7500000           871316.5625000           981416.1250000           872625.4375000
   36.7500          1067918.2500000          1182428.6250000          1069177.6250000           871239.9375000           981654.6875000           872548.8125000
   36.7625          1067826.6250000          1182686.2500000          1069093.6250000           871159.8125000           981894.8125000           872469.7500000
   36.7750          1067736.5000000          1182934.8750000          1069011.6250000           871076.3750000           982136.5625000           872388.3125000
   36.7875          1067640.1250000          1183190.8750000          1068923.7500000           870989.5000000           982379.6875000           872304.5625000
   36.8000          1067540.0000000          1183449.2500000          1068832.7500000           870899.3125000           982624.3125000           872218.5000000
   36.8125          1067439.8750000          1183703.8750000          1068742.2500000           870805.8750000           982870.1875000           872130.2500000
   36.8250          1067335.5000000          1183959.8750000          1068648.0000000           870709.2500000           983117.3125000           872039.8125000
   36.8375          1067228.8750000          1184216.2500000          1068552.1250000           870609.5000000           983365.5625000           871947.3750000
   36.8500          1067122.3750000          1184467.0000000          1068456.6250000           870506.6875000           983614.8750000           871852.9375000
   36.8625          1067009.7500000          1184725.2500000          1068355.6250000           870400.8125000           983865.0625000           871756.5625000
   36.8750          1066898.5000000          1184975.7500000          1068256.5000000           870292.1250000           984116.0625000           871658.3125000
   36.8875          1066781.6250000          1185232.8750000          1068152.1250000           870180.6250000           984367.6875000           871558.3125000
   36.9000          1066666.3750000          1185481.2500000          1068049.8750000           870066.4375000           984619.8125000           871456.6875000
   36.9125          1066545.7500000          1185736.1250000          1067942.7500000           869949.6250000           984872.2500000           871353.4375000
   36.9250          1066424.3750000          1185987.8750000          1067835.5000000           869830.3750000           985124.8750000           871248.7500000
   36.9375          1066302.1250000          1186237.1250000          1067727.6250000           869708.7500000           985377.5000000           871142.6250000
   36.9500          1066177.8750000          1186485.1250000          1067618.5000000           869584.8750000           985629.9375000           871035.1875000
   36.9625          1066049.8750000          1186736.3750000          1067505.8750000           869458.8750000           985882.1875000           870926.4375000
   36.9750          1065921.6250000          1186983.5000000          1067393.6250000           869330.7500000           986134.0000000           870816.5625000
   36.9875          1065793.0000000          1187228.3750000          1067281.5000000           869200.7500000           986385.3750000           870705.6250000
   37.0000          1065660.3750000          1187476.2500000          1067165.7500000           869068.8750000           986636.0625000           870593.6250000
   37.0125          1065525.7500000          1187724.7500000          1067048.5000000           868935.2500000           986886.0000000           870480.6250000
   37.0250          1065392.2500000          1187966.6250000          1066933.0000000           868799.9375000           987135.0625000           870366.8125000
   37.0375          1065259.2500000          1188204.7500000          1066818.3750000           868663.1250000           987383.1875000           870252.1250000
   37.0500          1065122.8750000          1188444.8750000          1066700.8750000           868524.8750000           987630.1250000           870136.8125000
   37.0625          1064984.7500000          1188685.3750000          1066582.2500000           868385.3125000           987875.8750000           870020.8125000
   37.0750          1064848.1250000          1188919.2500000          1066465.3750000           868244.6250000           988120.1250000           869904.2500000
   37.0875          1064712.1250000          1189149.8750000          1066349.6250000           868102.8750000           988362.8750000           869787.3125000
   37.1000          1064575.7500000          1189376.6250000          1066233.8750000           867960.1875000           988603.8125000           869670.0625000
   37.1125          1064436.6250000          1189606.8750000          1066115.8750000           867816.8125000           988842.8125000           869552.5625000
   37.1250          1064298.8750000          1189831.8750000          1065999.6250000           867672.7500000           989079.7500000           869435.0000000
   37.1375          1064161.5000000          1190052.7500000          1065884.1250000           867528.3125000           989314.3750000           869317.4375000
   37.1500          1064021.8750000          1190276.6250000          1065766.5000000           867383.5000000           989546.6250000           869200.0000000
   37.1625          1063886.3750000          1190489.5000000          1065653.5000000           867238.5000000           989776.2500000           869082.8125000
   37.1750          1063750.3750000          1190700.5000000          1065540.2500000           867093.4375000           990003.1875000           868965.9375000
   37.1875          1063611.5000000          1190915.7500000          1065424.5000000           866948.5000000           990227.3125000           868849.5000000
   37.2000          1063477.0000000          1191120.5000000          1065313.2500000           866803.8125000           990448.5000000           868733.5625000
   37.2125          1063342.3750000          1191323.7500000          1065202.0000000           866659.3750000           990666.6875000           868618.2500000
