
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 13-Aug-2024 at 17:07:11.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
   34.0875   1.0753713E+06   1.1686950E+06   1.0771960E+06   8.7660646E+05   9.7356234E+05   8.7874200E+05
   34.1000   1.0755189E+06   1.1683849E+06   1.0773396E+06   8.7675167E+05   9.7324026E+05   8.7888618E+05
   34.1125   1.0756593E+06   1.1680821E+06   1.0774762E+06   8.7689062E+05   9.7292412E+05   8.7902339E+05
   34.1250   1.0757957E+06   1.1677804E+06   1.0776090E+06   8.7702330E+05   9.7261398E+05   8.7915358E+05
   34.1375   1.0759269E+06   1.1674827E+06   1.0777368E+06   8.7714969E+05   9.7230987E+05   8.7927674E+05
   34.1500   1.0760494E+06   1.1671954E+06   1.0778563E+06   8.7726980E+05   9.7201186E+05   8.7939286E+05
   34.1625   1.0761677E+06   1.1669103E+06   1.0779717E+06   8.7738363E+05   9.7171996E+05   8.7950194E+05
   34.1750   1.0762776E+06   1.1666349E+06   1.0780791E+06   8.7749120E+05   9.7143421E+05   8.7960398E+05
   34.1875   1.0763806E+06   1.1663667E+06   1.0781798E+06   8.7759251E+05   9.7115462E+05   8.7969902E+05
   34.2000   1.0764796E+06   1.1661001E+06   1.0782769E+06   8.7768759E+05   9.7088121E+05   8.7978708E+05
   34.2125   1.0765707E+06   1.1658425E+06   1.0783664E+06   8.7777645E+05   9.7061397E+05   8.7986821E+05
   34.2250   1.0766549E+06   1.1655923E+06   1.0784493E+06   8.7785911E+05   9.7035292E+05   8.7994246E+05
   34.2375   1.0767345E+06   1.1653443E+06   1.0785281E+06   8.7793560E+05   9.7009807E+05   8.8000987E+05
   34.2500   1.0768065E+06   1.1651051E+06   1.0785995E+06   8.7800593E+05   9.6984942E+05   8.8007051E+05
   34.2625   1.0768716E+06   1.1648735E+06   1.0786642E+06   8.7807012E+05   9.6960699E+05   8.8012443E+05
   34.2750   1.0769275E+06   1.1646538E+06   1.0787202E+06   8.7812818E+05   9.6937082E+05   8.8017171E+05
   34.2875   1.0769813E+06   1.1644317E+06   1.0787744E+06   8.7818011E+05   9.6914093E+05   8.8021240E+05
   34.3000   1.0770281E+06   1.1642174E+06   1.0788219E+06   8.7822592E+05   9.6891736E+05   8.8024658E+05
   34.3125   1.0770659E+06   1.1640153E+06   1.0788606E+06   8.7826563E+05   9.6870014E+05   8.8027430E+05
   34.3250   1.0770993E+06   1.1638158E+06   1.0788951E+06   8.7829923E+05   9.6848931E+05   8.8029565E+05
   34.3375   1.0771246E+06   1.1636262E+06   1.0789218E+06   8.7832676E+05   9.6828490E+05   8.8031072E+05
   34.3500   1.0771461E+06   1.1634385E+06   1.0789448E+06   8.7834822E+05   9.6808690E+05   8.8031959E+05
   34.3625   1.0771598E+06   1.1632607E+06   1.0789602E+06   8.7836365E+05   9.6789533E+05   8.8032236E+05
   34.3750   1.0771699E+06   1.1630846E+06   1.0789720E+06   8.7837309E+05   9.6771018E+05   8.8031913E+05
   34.3875   1.0771699E+06   1.1629230E+06   1.0789739E+06   8.7837658E+05   9.6753142E+05   8.8031003E+05
   34.4000   1.0771682E+06   1.1627596E+06   1.0789740E+06   8.7837417E+05   9.6735903E+05   8.8029516E+05
   34.4125   1.0771598E+06   1.1626043E+06   1.0789676E+06   8.7836592E+05   9.6719298E+05   8.8027466E+05
   34.4250   1.0771458E+06   1.1624555E+06   1.0789553E+06   8.7835188E+05   9.6703322E+05   8.8024864E+05
   34.4375   1.0771259E+06   1.1623130E+06   1.0789371E+06   8.7833212E+05   9.6687972E+05   8.8021723E+05
   34.4500   1.0770985E+06   1.1621812E+06   1.0789112E+06   8.7830670E+05   9.6673244E+05   8.8018056E+05
   34.4625   1.0770702E+06   1.1620456E+06   1.0788843E+06   8.7827568E+05   9.6659136E+05   8.8013873E+05
   34.4750   1.0770310E+06   1.1619284E+06   1.0788464E+06   8.7823913E+05   9.6645643E+05   8.8009188E+05
   34.4875   1.0769900E+06   1.1618099E+06   1.0788065E+06   8.7819710E+05   9.6632764E+05   8.8004010E+05
   34.5000   1.0769429E+06   1.1616996E+06   1.0787601E+06   8.7814967E+05   9.6620497E+05   8.7998353E+05
   34.5125   1.0768908E+06   1.1615951E+06   1.0787087E+06   8.7809690E+05   9.6608839E+05   8.7992226E+05
   34.5250   1.0768343E+06   1.1614963E+06   1.0786525E+06   8.7803887E+05   9.6597788E+05   8.7985640E+05
   34.5375   1.0767709E+06   1.1614070E+06   1.0785893E+06   8.7797565E+05   9.6587341E+05   8.7978607E+05
   34.5500   1.0767078E+06   1.1613140E+06   1.0785261E+06   8.7790732E+05   9.6577493E+05   8.7971138E+05
   34.5625   1.0766346E+06   1.1612377E+06   1.0784526E+06   8.7783399E+05   9.6568241E+05   8.7963244E+05
   34.5750   1.0765606E+06   1.1611600E+06   1.0783780E+06   8.7775575E+05   9.6559578E+05   8.7954937E+05
   34.5875   1.0764841E+06   1.1610844E+06   1.0783008E+06   8.7767273E+05   9.6551496E+05   8.7946230E+05
   34.6000   1.0763993E+06   1.1610227E+06   1.0782150E+06   8.7758506E+05   9.6543986E+05   8.7937136E+05
   34.6125   1.0763148E+06   1.1609578E+06   1.0781294E+06   8.7749286E+05   9.6537038E+05   8.7927668E+05
   34.6250   1.0762232E+06   1.1609051E+06   1.0780364E+06   8.7739628E+05   9.6530642E+05   8.7917838E+05
   34.6375   1.0761291E+06   1.1608547E+06   1.0779408E+06   8.7729547E+05   9.6524787E+05   8.7907661E+05
   34.6500   1.0760328E+06   1.1608074E+06   1.0778428E+06   8.7719059E+05   9.6519461E+05   8.7897149E+05
   34.6625   1.0759312E+06   1.1607681E+06   1.0777395E+06   8.7708178E+05   9.6514655E+05   8.7886315E+05
   34.6750   1.0758260E+06   1.1607347E+06   1.0776324E+06   8.7696920E+05   9.6510358E+05   8.7875170E+05
   34.6875   1.0757180E+06   1.1607056E+06   1.0775224E+06   8.7685299E+05   9.6506561E+05   8.7863726E+05
   34.7000   1.0756075E+06   1.1606803E+06   1.0774100E+06   8.7673331E+05   9.6503256E+05   8.7851994E+05
   34.7125   1.0754950E+06   1.1606579E+06   1.0772955E+06   8.7661031E+05   9.6500434E+05   8.7839986E+05
   34.7250   1.0753778E+06   1.1606442E+06   1.0771763E+06   8.7648415E+05   9.6498086E+05   8.7827712E+05
   34.7375   1.0752578E+06   1.1606356E+06   1.0770544E+06   8.7635497E+05   9.6496204E+05   8.7815184E+05
   34.7500   1.0751355E+06   1.1606312E+06   1.0769303E+06   8.7622295E+05   9.6494779E+05   8.7802414E+05
   34.7625   1.0750144E+06   1.1606240E+06   1.0768074E+06   8.7608826E+05   9.6493800E+05   8.7789414E+05
   34.7750   1.0748875E+06   1.1606283E+06   1.0766791E+06   8.7595107E+05   9.6493254E+05   8.7776198E+05
   34.7875   1.0747606E+06   1.1606333E+06   1.0765507E+06   8.7581157E+05   9.6493130E+05   8.7762780E+05
   34.8000   1.0746302E+06   1.1606457E+06   1.0764191E+06   8.7566995E+05   9.6493414E+05   8.7749174E+05
   34.8125   1.0745008E+06   1.1606564E+06   1.0762887E+06   8.7552639E+05   9.6494092E+05   8.7735397E+05
   34.8250   1.0743686E+06   1.1606736E+06   1.0761560E+06   8.7538111E+05   9.6495149E+05   8.7721462E+05
   34.8375   1.0742319E+06   1.1607008E+06   1.0760187E+06   8.7523428E+05   9.6496570E+05   8.7707388E+05
   34.8500   1.0740987E+06   1.1607219E+06   1.0758855E+06   8.7508610E+05   9.6498343E+05   8.7693188E+05
   34.8625   1.0739614E+06   1.1607526E+06   1.0757484E+06   8.7493676E+05   9.6500454E+05   8.7678879E+05
   34.8750   1.0738223E+06   1.1607883E+06   1.0756098E+06   8.7478644E+05   9.6502891E+05   8.7664475E+05
   34.8875   1.0736856E+06   1.1608213E+06   1.0754738E+06   8.7463532E+05   9.6505643E+05   8.7649992E+05
   34.9000   1.0735443E+06   1.1608649E+06   1.0753337E+06   8.7448357E+05   9.6508700E+05   8.7635443E+05
   34.9125   1.0734041E+06   1.1609081E+06   1.0751950E+06   8.7433135E+05   9.6512051E+05   8.7620845E+05
   34.9250   1.0732623E+06   1.1609576E+06   1.0750547E+06   8.7417884E+05   9.6515688E+05   8.7606210E+05
   34.9375   1.0731228E+06   1.1610048E+06   1.0749172E+06   8.7402619E+05   9.6519601E+05   8.7591553E+05
   34.9500   1.0729796E+06   1.1610622E+06   1.0747763E+06   8.7387358E+05   9.6523780E+05   8.7576890E+05
   34.9625   1.0728405E+06   1.1611135E+06   1.0746397E+06   8.7372118E+05   9.6528216E+05   8.7562236E+05
   34.9750   1.0726987E+06   1.1611738E+06   1.0745006E+06   8.7356914E+05   9.6532898E+05   8.7547607E+05
   34.9875   1.0725594E+06   1.1612318E+06   1.0743642E+06   8.7341766E+05   9.6537813E+05   8.7533020E+05
   35.0000   1.0724166E+06   1.1613004E+06   1.0742245E+06   8.7326689E+05   9.6542952E+05   8.7518491E+05
   35.0125   1.0722786E+06   1.1613627E+06   1.0740899E+06   8.7311701E+05   9.6548300E+05   8.7504037E+05
   35.0250   1.0721413E+06   1.1614279E+06   1.0739559E+06   8.7296819E+05   9.6553846E+05   8.7489675E+05
   35.0375   1.0720044E+06   1.1614953E+06   1.0738226E+06   8.7282060E+05   9.6559579E+05   8.7475422E+05
   35.0500   1.0718670E+06   1.1615682E+06   1.0736890E+06   8.7267440E+05   9.6565488E+05   8.7461295E+05
   35.0625   1.0717301E+06   1.1616431E+06   1.0735561E+06   8.7252973E+05   9.6571561E+05   8.7447309E+05
   35.0750   1.0715950E+06   1.1617194E+06   1.0734251E+06   8.7238675E+05   9.6577789E+05   8.7433480E+05
   35.0875   1.0714591E+06   1.1618007E+06   1.0732935E+06   8.7224560E+05   9.6584165E+05   8.7419821E+05
   35.1000   1.0713272E+06   1.1618790E+06   1.0731659E+06   8.7210639E+05   9.6590678E+05   8.7406347E+05
   35.1125   1.0711958E+06   1.1619608E+06   1.0730391E+06   8.7196927E+05   9.6597324E+05   8.7393071E+05
   35.1250   1.0710661E+06   1.1620437E+06   1.0729140E+06   8.7183434E+05   9.6604093E+05   8.7380005E+05
   35.1375   1.0709360E+06   1.1621319E+06   1.0727888E+06   8.7170173E+05   9.6610979E+05   8.7367163E+05
   35.1500   1.0708104E+06   1.1622161E+06   1.0726680E+06   8.7157155E+05   9.6617973E+05   8.7354556E+05
   35.1625   1.0706853E+06   1.1623039E+06   1.0725479E+06   8.7144392E+05   9.6625068E+05   8.7342196E+05
   35.1750   1.0705601E+06   1.1623981E+06   1.0724276E+06   8.7131896E+05   9.6632253E+05   8.7330095E+05
   35.1875   1.0704391E+06   1.1624880E+06   1.0723116E+06   8.7119679E+05   9.6639520E+05   8.7318266E+05
   35.2000   1.0703219E+06   1.1625764E+06   1.0721994E+06   8.7107753E+05   9.6646856E+05   8.7306721E+05
   35.2125   1.0702031E+06   1.1626734E+06   1.0720854E+06   8.7096130E+05   9.6654250E+05   8.7295471E+05
   35.2250   1.0700857E+06   1.1627736E+06   1.0719728E+06   8.7084821E+05   9.6661691E+05   8.7284527E+05
   35.2375   1.0699756E+06   1.1628643E+06   1.0718674E+06   8.7073837E+05   9.6669167E+05   8.7273901E+05
   35.2500   1.0698634E+06   1.1629656E+06   1.0717596E+06   8.7063188E+05   9.6676668E+05   8.7263602E+05
   35.2625   1.0697526E+06   1.1630708E+06   1.0716530E+06   8.7052882E+05   9.6684185E+05   8.7253638E+05
   35.2750   1.0696466E+06   1.1631708E+06   1.0715511E+06   8.7042928E+05   9.6691710E+05   8.7244018E+05
   35.2875   1.0695404E+06   1.1632788E+06   1.0714487E+06   8.7033330E+05   9.6699237E+05   8.7234748E+05
   35.3000   1.0694389E+06   1.1633829E+06   1.0713507E+06   8.7024093E+05   9.6706762E+05   8.7225832E+05
   35.3125   1.0693416E+06   1.1634849E+06   1.0712567E+06   8.7015222E+05   9.6714281E+05   8.7217276E+05
   35.3250   1.0692438E+06   1.1635953E+06   1.0711617E+06   8.7006717E+05   9.6721792E+05   8.7209083E+05
   35.3375   1.0691483E+06   1.1637076E+06   1.0710688E+06   8.6998582E+05   9.6729292E+05   8.7201255E+05
   35.3500   1.0690586E+06   1.1638137E+06   1.0709815E+06   8.6990817E+05   9.6736781E+05   8.7193795E+05
   35.3625   1.0689688E+06   1.1639275E+06   1.0708937E+06   8.6983423E+05   9.6744257E+05   8.7186704E+05
   35.3750   1.0688848E+06   1.1640369E+06   1.0708115E+06   8.6976399E+05   9.6751720E+05   8.7179984E+05
   35.3875   1.0688026E+06   1.1641489E+06   1.0707306E+06   8.6969745E+05   9.6759170E+05   8.7173636E+05
   35.4000   1.0687245E+06   1.1642596E+06   1.0706536E+06   8.6963461E+05   9.6766606E+05   8.7167660E+05
   35.4125   1.0686481E+06   1.1643745E+06   1.0705779E+06   8.6957546E+05   9.6774030E+05   8.7162055E+05
   35.4250   1.0685754E+06   1.1644890E+06   1.0705056E+06   8.6951996E+05   9.6781445E+05   8.7156820E+05
   35.4375   1.0685062E+06   1.1646027E+06   1.0704366E+06   8.6946810E+05   9.6788852E+05   8.7151951E+05
   35.4500   1.0684419E+06   1.1647141E+06   1.0703720E+06   8.6941985E+05   9.6796258E+05   8.7147446E+05
   35.4625   1.0683800E+06   1.1648280E+06   1.0703095E+06   8.6937515E+05   9.6803668E+05   8.7143299E+05
   35.4750   1.0683191E+06   1.1649466E+06   1.0702476E+06   8.6933398E+05   9.6811088E+05   8.7139504E+05
   35.4875   1.0682643E+06   1.1650606E+06   1.0701913E+06   8.6929627E+05   9.6818527E+05   8.7136055E+05
   35.5000   1.0682097E+06   1.1651808E+06   1.0701349E+06   8.6926198E+05   9.6825992E+05   8.7132944E+05
   35.5125   1.0681609E+06   1.1652974E+06   1.0700840E+06   8.6923106E+05   9.6833489E+05   8.7130165E+05
   35.5250   1.0681175E+06   1.1654099E+06   1.0700380E+06   8.6920345E+05   9.6841027E+05   8.7127708E+05
   35.5375   1.0680742E+06   1.1655300E+06   1.0699916E+06   8.6917910E+05   9.6848611E+05   8.7125567E+05
   35.5500   1.0680364E+06   1.1656456E+06   1.0699504E+06   8.6915798E+05   9.6856246E+05   8.7123735E+05
   35.5625   1.0680013E+06   1.1657629E+06   1.0699115E+06   8.6914005E+05   9.6863935E+05   8.7122204E+05
   35.5750   1.0679682E+06   1.1658844E+06   1.0698742E+06   8.6912526E+05   9.6871681E+05   8.7120969E+05
   35.5875   1.0679434E+06   1.1659951E+06   1.0698450E+06   8.6911360E+05   9.6879484E+05   8.7120024E+05
   35.6000   1.0679177E+06   1.1661154E+06   1.0698144E+06   8.6910504E+05   9.6887345E+05   8.7119364E+05
   35.6125   1.0678969E+06   1.1662319E+06   1.0697885E+06   8.6909956E+05   9.6895260E+05   8.7118985E+05
   35.6250   1.0678814E+06   1.1663455E+06   1.0697675E+06   8.6909714E+05   9.6903229E+05   8.7118883E+05
   35.6375   1.0678678E+06   1.1664620E+06   1.0697482E+06   8.6909778E+05   9.6911248E+05   8.7119053E+05
   35.6500   1.0678554E+06   1.1665822E+06   1.0697300E+06   8.6910144E+05   9.6919315E+05   8.7119493E+05
   35.6625   1.0678489E+06   1.1666971E+06   1.0697172E+06   8.6910811E+05   9.6927427E+05   8.7120198E+05
   35.6750   1.0678448E+06   1.1668136E+06   1.0697069E+06   8.6911776E+05   9.6935582E+05   8.7121163E+05
   35.6875   1.0678420E+06   1.1669348E+06   1.0696977E+06   8.6913036E+05   9.6943779E+05   8.7122384E+05
   35.7000   1.0678420E+06   1.1670548E+06   1.0696911E+06   8.6914588E+05   9.6952017E+05   8.7123856E+05
   35.7125   1.0678460E+06   1.1671734E+06   1.0696884E+06   8.6916427E+05   9.6960296E+05   8.7125572E+05
   35.7250   1.0678542E+06   1.1672901E+06   1.0696899E+06   8.6918550E+05   9.6968616E+05   8.7127527E+05
   35.7375   1.0678609E+06   1.1674142E+06   1.0696898E+06   8.6920952E+05   9.6976977E+05   8.7129716E+05
   35.7500   1.0678726E+06   1.1675354E+06   1.0696946E+06   8.6923629E+05   9.6985379E+05   8.7132131E+05
   35.7625   1.0678885E+06   1.1676530E+06   1.0697035E+06   8.6926576E+05   9.6993824E+05   8.7134767E+05
   35.7750   1.0679030E+06   1.1677784E+06   1.0697109E+06   8.6929789E+05   9.7002310E+05   8.7137619E+05
   35.7875   1.0679192E+06   1.1679052E+06   1.0697200E+06   8.6933263E+05   9.7010836E+05   8.7140680E+05
   35.8000   1.0679412E+06   1.1680262E+06   1.0697348E+06   8.6936994E+05   9.7019403E+05   8.7143946E+05
   35.8125   1.0679619E+06   1.1681544E+06   1.0697482E+06   8.6940978E+05   9.7028007E+05   8.7147411E+05
   35.8250   1.0679873E+06   1.1682781E+06   1.0697662E+06   8.6945209E+05   9.7036649E+05   8.7151070E+05
   35.8375   1.0680105E+06   1.1684101E+06   1.0697819E+06   8.6949682E+05   9.7045328E+05   8.7154919E+05
   35.8500   1.0680378E+06   1.1685378E+06   1.0698018E+06   8.6954390E+05   9.7054044E+05   8.7158950E+05
   35.8625   1.0680685E+06   1.1686641E+06   1.0698249E+06   8.6959326E+05   9.7062798E+05   8.7163159E+05
   35.8750   1.0680943E+06   1.1688028E+06   1.0698428E+06   8.6964482E+05   9.7071594E+05   8.7167537E+05
   35.8875   1.0681279E+06   1.1689305E+06   1.0698685E+06   8.6969847E+05   9.7080436E+05   8.7172077E+05
   35.9000   1.0681581E+06   1.1690681E+06   1.0698907E+06   8.6975411E+05   9.7089330E+05   8.7176770E+05
   35.9125   1.0681884E+06   1.1692087E+06   1.0699130E+06   8.6981163E+05   9.7098283E+05   8.7181607E+05
   35.9250   1.0682231E+06   1.1693442E+06   1.0699395E+06   8.6987090E+05   9.7107303E+05   8.7186579E+05
   35.9375   1.0682582E+06   1.1694816E+06   1.0699661E+06   8.6993178E+05   9.7116399E+05   8.7191674E+05
   35.9500   1.0682921E+06   1.1696237E+06   1.0699916E+06   8.6999414E+05   9.7125580E+05   8.7196884E+05
   35.9625   1.0683271E+06   1.1697673E+06   1.0700178E+06   8.7005783E+05   9.7134857E+05   8.7202196E+05
   35.9750   1.0683634E+06   1.1699102E+06   1.0700454E+06   8.7012272E+05   9.7144237E+05   8.7207599E+05
   35.9875   1.0683964E+06   1.1700622E+06   1.0700693E+06   8.7018867E+05   9.7153733E+05   8.7213082E+05
   36.0000   1.0684346E+06   1.1702061E+06   1.0700983E+06   8.7025551E+05   9.7163351E+05   8.7218635E+05
   36.0125   1.0684703E+06   1.1703559E+06   1.0701246E+06   8.7032312E+05   9.7173104E+05   8.7224243E+05
   36.0250   1.0685090E+06   1.1705021E+06   1.0701536E+06   8.7039134E+05   9.7182998E+05   8.7229897E+05
   36.0375   1.0685418E+06   1.1706626E+06   1.0701764E+06   8.7046002E+05   9.7193044E+05   8.7235583E+05
   36.0500   1.0685810E+06   1.1708105E+06   1.0702055E+06   8.7052902E+05   9.7203250E+05   8.7241289E+05
   36.0625   1.0686160E+06   1.1709692E+06   1.0702300E+06   8.7059820E+05   9.7213625E+05   8.7247003E+05
   36.0750   1.0686499E+06   1.1711305E+06   1.0702531E+06   8.7066739E+05   9.7224178E+05   8.7252711E+05
   36.0875   1.0686865E+06   1.1712869E+06   1.0702787E+06   8.7073646E+05   9.7234916E+05   8.7258400E+05
   36.1000   1.0687203E+06   1.1714506E+06   1.0703011E+06   8.7080525E+05   9.7245850E+05   8.7264056E+05
   36.1125   1.0687556E+06   1.1716112E+06   1.0703247E+06   8.7087360E+05   9.7256986E+05   8.7269665E+05
   36.1250   1.0687896E+06   1.1717750E+06   1.0703469E+06   8.7094136E+05   9.7268334E+05   8.7275213E+05
   36.1375   1.0688216E+06   1.1719437E+06   1.0703666E+06   8.7100839E+05   9.7279901E+05   8.7280686E+05
   36.1500   1.0688552E+06   1.1721087E+06   1.0703879E+06   8.7107454E+05   9.7291694E+05   8.7286071E+05
   36.1625   1.0688848E+06   1.1722819E+06   1.0704048E+06   8.7113964E+05   9.7303721E+05   8.7291352E+05
   36.1750   1.0689160E+06   1.1724518E+06   1.0704232E+06   8.7120357E+05   9.7315987E+05   8.7296518E+05
   36.1875   1.0689481E+06   1.1726200E+06   1.0704423E+06   8.7126619E+05   9.7328500E+05   8.7301554E+05
   36.2000   1.0689726E+06   1.1728020E+06   1.0704537E+06   8.7132735E+05   9.7341263E+05   8.7306447E+05
   36.2125   1.0689998E+06   1.1729777E+06   1.0704677E+06   8.7138692E+05   9.7354281E+05   8.7311184E+05
   36.2250   1.0690257E+06   1.1731563E+06   1.0704803E+06   8.7144479E+05   9.7367558E+05   8.7315754E+05
   36.2375   1.0690512E+06   1.1733344E+06   1.0704925E+06   8.7150082E+05   9.7381099E+05   8.7320144E+05
   36.2500   1.0690733E+06   1.1735177E+06   1.0705013E+06   8.7155491E+05   9.7394905E+05   8.7324341E+05
   36.2625   1.0690921E+06   1.1737064E+06   1.0705069E+06   8.7160692E+05   9.7408980E+05   8.7328335E+05
   36.2750   1.0691142E+06   1.1738868E+06   1.0705159E+06   8.7165676E+05   9.7423326E+05   8.7332113E+05
   36.2875   1.0691297E+06   1.1740792E+06   1.0705186E+06   8.7170432E+05   9.7437947E+05   8.7335664E+05
   36.3000   1.0691447E+06   1.1742701E+06   1.0705207E+06   8.7174948E+05   9.7452842E+05   8.7338977E+05
   36.3125   1.0691596E+06   1.1744604E+06   1.0705231E+06   8.7179216E+05   9.7468014E+05   8.7342041E+05
   36.3250   1.0691711E+06   1.1746552E+06   1.0705223E+06   8.7183226E+05   9.7483464E+05   8.7344847E+05
   36.3375   1.0691809E+06   1.1748501E+06   1.0705200E+06   8.7186969E+05   9.7499191E+05   8.7347385E+05
   36.3500   1.0691869E+06   1.1750513E+06   1.0705144E+06   8.7190437E+05   9.7515195E+05   8.7349646E+05
   36.3625   1.0691935E+06   1.1752482E+06   1.0705098E+06   8.7193622E+05   9.7531476E+05   8.7351622E+05
   36.3750   1.0691946E+06   1.1754543E+06   1.0704999E+06   8.7196516E+05   9.7548034E+05   8.7353305E+05
   36.3875   1.0691950E+06   1.1756576E+06   1.0704898E+06   8.7199113E+05   9.7564867E+05   8.7354688E+05
   36.4000   1.0691922E+06   1.1758658E+06   1.0704771E+06   8.7201405E+05   9.7581976E+05   8.7355765E+05
   36.4125   1.0691866E+06   1.1760755E+06   1.0704621E+06   8.7203386E+05   9.7599358E+05   8.7356530E+05
   36.4250   1.0691773E+06   1.1762900E+06   1.0704439E+06   8.7205049E+05   9.7617014E+05   8.7356977E+05
   36.4375   1.0691679E+06   1.1765013E+06   1.0704260E+06   8.7206388E+05   9.7634943E+05   8.7357102E+05
   36.4500   1.0691551E+06   1.1767160E+06   1.0704055E+06   8.7207397E+05   9.7653145E+05   8.7356900E+05
   36.4625   1.0691371E+06   1.1769377E+06   1.0703804E+06   8.7208071E+05   9.7671618E+05   8.7356370E+05
   36.4750   1.0691186E+06   1.1771558E+06   1.0703555E+06   8.7208403E+05   9.7690362E+05   8.7355507E+05
   36.4875   1.0690986E+06   1.1773736E+06   1.0703296E+06   8.7208390E+05   9.7709374E+05   8.7354310E+05
   36.5000   1.0690719E+06   1.1776010E+06   1.0702978E+06   8.7208026E+05   9.7728654E+05   8.7352778E+05
   36.5125   1.0690441E+06   1.1778265E+06   1.0702656E+06   8.7207308E+05   9.7748198E+05   8.7350911E+05
   36.5250   1.0690139E+06   1.1780520E+06   1.0702317E+06   8.7206233E+05   9.7768006E+05   8.7348709E+05
   36.5375   1.0689799E+06   1.1782818E+06   1.0701946E+06   8.7204796E+05   9.7788072E+05   8.7346172E+05
   36.5500   1.0689424E+06   1.1785138E+06   1.0701547E+06   8.7202996E+05   9.7808396E+05   8.7343302E+05
   36.5625   1.0688996E+06   1.1787519E+06   1.0701103E+06   8.7200831E+05   9.7828973E+05   8.7340102E+05
   36.5750   1.0688591E+06   1.1789818E+06   1.0700688E+06   8.7198297E+05   9.7849800E+05   8.7336573E+05
   36.5875   1.0688094E+06   1.1792243E+06   1.0700188E+06   8.7195394E+05   9.7870876E+05   8.7332718E+05
   36.6000   1.0687610E+06   1.1794599E+06   1.0699706E+06   8.7192119E+05   9.7892196E+05   8.7328539E+05
   36.6125   1.0687057E+06   1.1797051E+06   1.0699163E+06   8.7188472E+05   9.7913758E+05   8.7324041E+05
   36.6250   1.0686494E+06   1.1799472E+06   1.0698617E+06   8.7184452E+05   9.7935559E+05   8.7319226E+05
   36.6375   1.0685913E+06   1.1801880E+06   1.0698058E+06   8.7180058E+05   9.7957595E+05   8.7314100E+05
   36.6500   1.0685258E+06   1.1804379E+06   1.0697430E+06   8.7175292E+05   9.7979861E+05   8.7308665E+05
   36.6625   1.0684613E+06   1.1806825E+06   1.0696820E+06   8.7170154E+05   9.8002352E+05   8.7302929E+05
   36.6750   1.0683931E+06   1.1809278E+06   1.0696176E+06   8.7164645E+05   9.8025062E+05   8.7296898E+05
   36.6875   1.0683221E+06   1.1811752E+06   1.0695511E+06   8.7158769E+05   9.8047982E+05   8.7290577E+05
   36.7000   1.0682458E+06   1.1814269E+06   1.0694799E+06   8.7152528E+05   9.8071106E+05   8.7283973E+05
   36.7125   1.0681687E+06   1.1816754E+06   1.0694083E+06   8.7145926E+05   9.8094426E+05   8.7277095E+05
   36.7250   1.0680899E+06   1.1819223E+06   1.0693355E+06   8.7138967E+05   9.8117931E+05   8.7269949E+05
   36.7375   1.0680035E+06   1.1821793E+06   1.0692557E+06   8.7131653E+05   9.8141615E+05   8.7262542E+05
   36.7500   1.0679182E+06   1.1824287E+06   1.0691776E+06   8.7123991E+05   9.8165468E+05   8.7254883E+05
   36.7625   1.0678267E+06   1.1826862E+06   1.0690936E+06   8.7115983E+05   9.8189484E+05   8.7246977E+05
   36.7750   1.0677365E+06   1.1829349E+06   1.0690116E+06   8.7107635E+05   9.8213654E+05   8.7238832E+05
   36.7875   1.0676401E+06   1.1831909E+06   1.0689238E+06   8.7098950E+05   9.8237972E+05   8.7230453E+05
   36.8000   1.0675400E+06   1.1834493E+06   1.0688328E+06   8.7089933E+05   9.8262429E+05   8.7221848E+05
   36.8125   1.0674398E+06   1.1837038E+06   1.0687423E+06   8.7080590E+05   9.8287018E+05   8.7213023E+05
   36.8250   1.0673355E+06   1.1839599E+06   1.0686480E+06   8.7070927E+05   9.8311731E+05   8.7203984E+05
   36.8375   1.0672289E+06   1.1842163E+06   1.0685521E+06   8.7060950E+05   9.8336557E+05   8.7194738E+05
   36.8500   1.0671224E+06   1.1844669E+06   1.0684567E+06   8.7050666E+05   9.8361487E+05   8.7185292E+05
   36.8625   1.0670097E+06   1.1847253E+06   1.0683556E+06   8.7040084E+05   9.8386509E+05   8.7175654E+05
   36.8750   1.0668986E+06   1.1849758E+06   1.0682564E+06   8.7029213E+05   9.8411608E+05   8.7165832E+05
   36.8875   1.0667817E+06   1.1852328E+06   1.0681522E+06   8.7018062E+05   9.8436771E+05   8.7155834E+05
   36.9000   1.0666663E+06   1.1854813E+06   1.0680499E+06   8.7006642E+05   9.8461982E+05   8.7145669E+05
   36.9125   1.0665457E+06   1.1857361E+06   1.0679428E+06   8.6994964E+05   9.8487225E+05   8.7135346E+05
   36.9250   1.0664244E+06   1.1859878E+06   1.0678355E+06   8.6983038E+05   9.8512485E+05   8.7124874E+05
   36.9375   1.0663021E+06   1.1862372E+06   1.0677276E+06   8.6970876E+05   9.8537748E+05   8.7114261E+05
   36.9500   1.0661779E+06   1.1864851E+06   1.0676184E+06   8.6958489E+05   9.8562997E+05   8.7103516E+05
