
This file was generated by AeroDyn14 (v14.05.00a-bjj, 11-Apr-2016) on 13-Apr-2016 at 00:25:34.




Time	VX21	VY21	VZ21	Alpha16	DynPres16	CLift16	CDrag16	CNorm16	CTang16	CMomt16	Pitch16	AxInd16	TanInd16	ForcN16	ForcT16	Pmomt16	ReNum16
(sec)	 (m/sec)	 (m/sec)	 (m/sec)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(N-m)	(x10^6)
    22.916	 2.29160E+01	 0.00000E+00	 0.00000E+00	 3.16358E+01	 8.90217E+02	 7.68240E-01	 5.10446E-01	 9.21818E-01	-3.16369E-02	-2.51691E-01	 4.43400E+00	 2.87940E-02	 8.66568E-03	 7.54288E+01	 3.25158E+00	-9.41507E+00	 1.18007E+00
    22.920	 2.29200E+01	 0.00000E+00	 0.00000E+00	 3.16408E+01	 8.90330E+02	 7.68202E-01	 5.10544E-01	 9.21839E-01	-3.16602E-02	-2.51709E-01	 4.43400E+00	 2.87855E-02	 8.66580E-03	 7.54403E+01	 3.25022E+00	-9.41693E+00	 1.18015E+00
    22.924	 2.29240E+01	 0.00000E+00	 0.00000E+00	 3.16458E+01	 8.90443E+02	 7.68163E-01	 5.10642E-01	 9.21859E-01	-3.16836E-02	-2.51726E-01	 4.43400E+00	 2.87771E-02	 8.66592E-03	 7.54517E+01	 3.24885E+00	-9.41879E+00	 1.18022E+00
    22.928	 2.29280E+01	 0.00000E+00	 0.00000E+00	 3.16508E+01	 8.90557E+02	 7.68124E-01	 5.10739E-01	 9.21880E-01	-3.17070E-02	-2.51744E-01	 4.43400E+00	 2.87686E-02	 8.66604E-03	 7.54632E+01	 3.24749E+00	-9.42065E+00	 1.18030E+00
    22.932	 2.29320E+01	 0.00000E+00	 0.00000E+00	 3.16558E+01	 8.90670E+02	 7.68085E-01	 5.10837E-01	 9.21901E-01	-3.17303E-02	-2.51762E-01	 4.43400E+00	 2.87602E-02	 8.66616E-03	 7.54747E+01	 3.24613E+00	-9.42251E+00	 1.18037E+00
    22.936	 2.29360E+01	 0.00000E+00	 0.00000E+00	 3.16608E+01	 8.90783E+02	 7.68046E-01	 5.10935E-01	 9.21922E-01	-3.17537E-02	-2.51779E-01	 4.43400E+00	 2.87518E-02	 8.66622E-03	 7.54861E+01	 3.24477E+00	-9.42437E+00	 1.18045E+00
    22.940	 2.29400E+01	 0.00000E+00	 0.00000E+00	 3.16658E+01	 8.90897E+02	 7.68007E-01	 5.11033E-01	 9.21943E-01	-3.17770E-02	-2.51797E-01	 4.43400E+00	 2.87433E-02	 8.66634E-03	 7.54976E+01	 3.24341E+00	-9.42623E+00	 1.18052E+00
    22.944	 2.29440E+01	 0.00000E+00	 0.00000E+00	 3.16708E+01	 8.91010E+02	 7.67968E-01	 5.11130E-01	 9.21964E-01	-3.18004E-02	-2.51815E-01	 4.43400E+00	 2.87349E-02	 8.66646E-03	 7.55091E+01	 3.24206E+00	-9.42809E+00	 1.18060E+00
    22.948	 2.29480E+01	 0.00000E+00	 0.00000E+00	 3.16758E+01	 8.91123E+02	 7.67929E-01	 5.11228E-01	 9.21985E-01	-3.18237E-02	-2.51832E-01	 4.43400E+00	 2.87265E-02	 8.66657E-03	 7.55205E+01	 3.24069E+00	-9.42995E+00	 1.18067E+00
    22.952	 2.29520E+01	 0.00000E+00	 0.00000E+00	 3.16808E+01	 8.91237E+02	 7.67890E-01	 5.11326E-01	 9.22006E-01	-3.18470E-02	-2.51850E-01	 4.43400E+00	 2.87181E-02	 8.66669E-03	 7.55320E+01	 3.23933E+00	-9.43181E+00	 1.18075E+00
    22.956	 2.29560E+01	 0.00000E+00	 0.00000E+00	 3.16857E+01	 8.91350E+02	 7.67851E-01	 5.11424E-01	 9.22027E-01	-3.18704E-02	-2.51868E-01	 4.43400E+00	 2.87097E-02	 8.66681E-03	 7.55435E+01	 3.23796E+00	-9.43367E+00	 1.18082E+00
    22.960	 2.29600E+01	 0.00000E+00	 0.00000E+00	 3.16907E+01	 8.91464E+02	 7.67812E-01	 5.11521E-01	 9.22048E-01	-3.18936E-02	-2.51885E-01	 4.43400E+00	 2.87012E-02	 8.66693E-03	 7.55550E+01	 3.23661E+00	-9.43554E+00	 1.18090E+00
    22.964	 2.29640E+01	 0.00000E+00	 0.00000E+00	 3.16957E+01	 8.91577E+02	 7.67773E-01	 5.11619E-01	 9.22069E-01	-3.19169E-02	-2.51903E-01	 4.43400E+00	 2.86928E-02	 8.66705E-03	 7.55664E+01	 3.23525E+00	-9.43740E+00	 1.18097E+00
    22.968	 2.29680E+01	 0.00000E+00	 0.00000E+00	 3.17007E+01	 8.91691E+02	 7.67735E-01	 5.11717E-01	 9.22090E-01	-3.19403E-02	-2.51920E-01	 4.43400E+00	 2.86844E-02	 8.66711E-03	 7.55779E+01	 3.23389E+00	-9.43926E+00	 1.18105E+00
    22.972	 2.29720E+01	 0.00000E+00	 0.00000E+00	 3.17057E+01	 8.91804E+02	 7.67696E-01	 5.11814E-01	 9.22111E-01	-3.19635E-02	-2.51938E-01	 4.43400E+00	 2.86760E-02	 8.66723E-03	 7.55894E+01	 3.23254E+00	-9.44112E+00	 1.18112E+00
    22.976	 2.29760E+01	 0.00000E+00	 0.00000E+00	 3.17107E+01	 8.91918E+02	 7.67657E-01	 5.11912E-01	 9.22132E-01	-3.19868E-02	-2.51956E-01	 4.43400E+00	 2.86676E-02	 8.66735E-03	 7.56009E+01	 3.23118E+00	-9.44299E+00	 1.18120E+00
    22.980	 2.29800E+01	 0.00000E+00	 0.00000E+00	 3.17156E+01	 8.92031E+02	 7.67618E-01	 5.12010E-01	 9.22153E-01	-3.20101E-02	-2.51973E-01	 4.43400E+00	 2.86593E-02	 8.66747E-03	 7.56124E+01	 3.22982E+00	-9.44485E+00	 1.18127E+00
    22.984	 2.29840E+01	 0.00000E+00	 0.00000E+00	 3.17206E+01	 8.92145E+02	 7.67579E-01	 5.12107E-01	 9.22174E-01	-3.20333E-02	-2.51991E-01	 4.43400E+00	 2.86509E-02	 8.66759E-03	 7.56239E+01	 3.22846E+00	-9.44671E+00	 1.18135E+00
    22.988	 2.29880E+01	 0.00000E+00	 0.00000E+00	 3.17256E+01	 8.92258E+02	 7.67540E-01	 5.12205E-01	 9.22195E-01	-3.20566E-02	-2.52009E-01	 4.43400E+00	 2.86425E-02	 8.66771E-03	 7.56354E+01	 3.22710E+00	-9.44858E+00	 1.18142E+00
    22.992	 2.29920E+01	 0.00000E+00	 0.00000E+00	 3.17306E+01	 8.92372E+02	 7.67501E-01	 5.12302E-01	 9.22216E-01	-3.20799E-02	-2.52026E-01	 4.43400E+00	 2.86341E-02	 8.66783E-03	 7.56469E+01	 3.22574E+00	-9.45044E+00	 1.18150E+00
    22.996	 2.29960E+01	 0.00000E+00	 0.00000E+00	 3.17356E+01	 8.92486E+02	 7.67462E-01	 5.12400E-01	 9.22237E-01	-3.21032E-02	-2.52044E-01	 4.43400E+00	 2.86257E-02	 8.66789E-03	 7.56584E+01	 3.22438E+00	-9.45231E+00	 1.18158E+00
    23.000	 2.30000E+01	 0.00000E+00	 0.00000E+00	 3.17406E+01	 8.92599E+02	 7.67424E-01	 5.12498E-01	 9.22258E-01	-3.21264E-02	-2.52062E-01	 4.43400E+00	 2.86174E-02	 8.66801E-03	 7.56699E+01	 3.22302E+00	-9.45417E+00	 1.18165E+00
    23.004	 2.30040E+01	 0.00000E+00	 0.00000E+00	 3.17455E+01	 8.92713E+02	 7.67385E-01	 5.12595E-01	 9.22280E-01	-3.21496E-02	-2.52079E-01	 4.43400E+00	 2.86090E-02	 8.66812E-03	 7.56814E+01	 3.22167E+00	-9.45604E+00	 1.18173E+00
    23.008	 2.30080E+01	 0.00000E+00	 0.00000E+00	 3.17505E+01	 8.92826E+02	 7.67346E-01	 5.12693E-01	 9.22301E-01	-3.21729E-02	-2.52097E-01	 4.43400E+00	 2.86006E-02	 8.66824E-03	 7.56929E+01	 3.22031E+00	-9.45790E+00	 1.18180E+00
    23.012	 2.30120E+01	 0.00000E+00	 0.00000E+00	 3.17555E+01	 8.92940E+02	 7.67307E-01	 5.12790E-01	 9.22322E-01	-3.21961E-02	-2.52114E-01	 4.43400E+00	 2.85923E-02	 8.66836E-03	 7.57044E+01	 3.21895E+00	-9.45977E+00	 1.18188E+00
    23.016	 2.30160E+01	 0.00000E+00	 0.00000E+00	 3.17605E+01	 8.93054E+02	 7.67268E-01	 5.12888E-01	 9.22343E-01	-3.22193E-02	-2.52132E-01	 4.43400E+00	 2.85839E-02	 8.66848E-03	 7.57159E+01	 3.21759E+00	-9.46163E+00	 1.18195E+00
    23.020	 2.30200E+01	 0.00000E+00	 0.00000E+00	 3.17654E+01	 8.93168E+02	 7.67229E-01	 5.12985E-01	 9.22364E-01	-3.22425E-02	-2.52150E-01	 4.43400E+00	 2.85756E-02	 8.66860E-03	 7.57274E+01	 3.21624E+00	-9.46350E+00	 1.18203E+00
    23.024	 2.30240E+01	 0.00000E+00	 0.00000E+00	 3.17704E+01	 8.93281E+02	 7.67191E-01	 5.13083E-01	 9.22385E-01	-3.22657E-02	-2.52167E-01	 4.43400E+00	 2.85672E-02	 8.66872E-03	 7.57390E+01	 3.21488E+00	-9.46537E+00	 1.18210E+00
    23.028	 2.30280E+01	 0.00000E+00	 0.00000E+00	 3.17754E+01	 8.93396E+02	 7.67152E-01	 5.13180E-01	 9.22406E-01	-3.22888E-02	-2.52185E-01	 4.43400E+00	 2.85589E-02	 8.66884E-03	 7.57505E+01	 3.21353E+00	-9.46724E+00	 1.18218E+00
    23.032	 2.30320E+01	 0.00000E+00	 0.00000E+00	 3.17804E+01	 8.93509E+02	 7.67113E-01	 5.13278E-01	 9.22427E-01	-3.23121E-02	-2.52203E-01	 4.43400E+00	 2.85506E-02	 8.66896E-03	 7.57620E+01	 3.21217E+00	-9.46910E+00	 1.18225E+00
    23.036	 2.30360E+01	 0.00000E+00	 0.00000E+00	 3.17853E+01	 8.93623E+02	 7.67074E-01	 5.13375E-01	 9.22449E-01	-3.23353E-02	-2.52220E-01	 4.43400E+00	 2.85422E-02	 8.66908E-03	 7.57736E+01	 3.21082E+00	-9.47097E+00	 1.18233E+00
    23.040	 2.30400E+01	 0.00000E+00	 0.00000E+00	 3.17903E+01	 8.93737E+02	 7.67035E-01	 5.13472E-01	 9.22470E-01	-3.23585E-02	-2.52238E-01	 4.43400E+00	 2.85339E-02	 8.66920E-03	 7.57851E+01	 3.20946E+00	-9.47284E+00	 1.18240E+00
    23.044	 2.30440E+01	 0.00000E+00	 0.00000E+00	 3.17953E+01	 8.93851E+02	 7.66997E-01	 5.13570E-01	 9.22491E-01	-3.23816E-02	-2.52255E-01	 4.43400E+00	 2.85256E-02	 8.66932E-03	 7.57966E+01	 3.20811E+00	-9.47470E+00	 1.18248E+00
    23.048	 2.30480E+01	 0.00000E+00	 0.00000E+00	 3.18003E+01	 8.93964E+02	 7.66958E-01	 5.13667E-01	 9.22512E-01	-3.24048E-02	-2.52273E-01	 4.43400E+00	 2.85172E-02	 8.66944E-03	 7.58082E+01	 3.20675E+00	-9.47657E+00	 1.18255E+00
    23.052	 2.30520E+01	 0.00000E+00	 0.00000E+00	 3.18052E+01	 8.94078E+02	 7.66919E-01	 5.13765E-01	 9.22533E-01	-3.24280E-02	-2.52291E-01	 4.43400E+00	 2.85089E-02	 8.66956E-03	 7.58197E+01	 3.20540E+00	-9.47844E+00	 1.18263E+00
    23.056	 2.30560E+01	 0.00000E+00	 0.00000E+00	 3.18102E+01	 8.94192E+02	 7.66880E-01	 5.13862E-01	 9.22554E-01	-3.24511E-02	-2.52308E-01	 4.43400E+00	 2.85006E-02	 8.66961E-03	 7.58313E+01	 3.20404E+00	-9.48031E+00	 1.18270E+00
    23.060	 2.30600E+01	 0.00000E+00	 0.00000E+00	 3.18152E+01	 8.94306E+02	 7.66842E-01	 5.13959E-01	 9.22575E-01	-3.24742E-02	-2.52326E-01	 4.43400E+00	 2.84923E-02	 8.66973E-03	 7.58428E+01	 3.20269E+00	-9.48218E+00	 1.18278E+00
    23.064	 2.30640E+01	 0.00000E+00	 0.00000E+00	 3.18201E+01	 8.94420E+02	 7.66803E-01	 5.14057E-01	 9.22597E-01	-3.24974E-02	-2.52343E-01	 4.43400E+00	 2.84840E-02	 8.66985E-03	 7.58544E+01	 3.20133E+00	-9.48405E+00	 1.18286E+00
    23.068	 2.30680E+01	 0.00000E+00	 0.00000E+00	 3.18251E+01	 8.94534E+02	 7.66764E-01	 5.14154E-01	 9.22618E-01	-3.25205E-02	-2.52361E-01	 4.43400E+00	 2.84757E-02	 8.66997E-03	 7.58659E+01	 3.19998E+00	-9.48592E+00	 1.18293E+00
    23.072	 2.30720E+01	 0.00000E+00	 0.00000E+00	 3.18301E+01	 8.94648E+02	 7.66725E-01	 5.14251E-01	 9.22639E-01	-3.25436E-02	-2.52378E-01	 4.43400E+00	 2.84674E-02	 8.67009E-03	 7.58775E+01	 3.19862E+00	-9.48779E+00	 1.18301E+00
    23.076	 2.30760E+01	 0.00000E+00	 0.00000E+00	 3.18351E+01	 8.94762E+02	 7.66687E-01	 5.14349E-01	 9.22660E-01	-3.25668E-02	-2.52396E-01	 4.43400E+00	 2.84591E-02	 8.67021E-03	 7.58890E+01	 3.19726E+00	-9.48966E+00	 1.18308E+00
    23.080	 2.30800E+01	 0.00000E+00	 0.00000E+00	 3.18400E+01	 8.94876E+02	 7.66648E-01	 5.14446E-01	 9.22682E-01	-3.25899E-02	-2.52414E-01	 4.43400E+00	 2.84508E-02	 8.67033E-03	 7.59006E+01	 3.19591E+00	-9.49153E+00	 1.18316E+00
    23.084	 2.30840E+01	 0.00000E+00	 0.00000E+00	 3.18450E+01	 8.94990E+02	 7.66609E-01	 5.14543E-01	 9.22703E-01	-3.26129E-02	-2.52431E-01	 4.43400E+00	 2.84426E-02	 8.67045E-03	 7.59122E+01	 3.19456E+00	-9.49340E+00	 1.18323E+00
    23.088	 2.30880E+01	 0.00000E+00	 0.00000E+00	 3.18499E+01	 8.95104E+02	 7.66570E-01	 5.14641E-01	 9.22724E-01	-3.26360E-02	-2.52449E-01	 4.43400E+00	 2.84343E-02	 8.67057E-03	 7.59237E+01	 3.19321E+00	-9.49527E+00	 1.18331E+00
    23.092	 2.30920E+01	 0.00000E+00	 0.00000E+00	 3.18549E+01	 8.95219E+02	 7.66532E-01	 5.14738E-01	 9.22745E-01	-3.26592E-02	-2.52466E-01	 4.43400E+00	 2.84260E-02	 8.67069E-03	 7.59353E+01	 3.19186E+00	-9.49714E+00	 1.18338E+00
    23.096	 2.30960E+01	 0.00000E+00	 0.00000E+00	 3.18599E+01	 8.95333E+02	 7.66493E-01	 5.14835E-01	 9.22767E-01	-3.26822E-02	-2.52484E-01	 4.43400E+00	 2.84177E-02	 8.67075E-03	 7.59469E+01	 3.19051E+00	-9.49901E+00	 1.18346E+00
    23.100	 2.31000E+01	 0.00000E+00	 0.00000E+00	 3.18648E+01	 8.95447E+02	 7.66454E-01	 5.14932E-01	 9.22788E-01	-3.27053E-02	-2.52502E-01	 4.43400E+00	 2.84095E-02	 8.67093E-03	 7.59584E+01	 3.18915E+00	-9.50089E+00	 1.18353E+00
    23.104	 2.31040E+01	 0.00000E+00	 0.00000E+00	 3.18698E+01	 8.95561E+02	 7.66416E-01	 5.15029E-01	 9.22809E-01	-3.27284E-02	-2.52519E-01	 4.43400E+00	 2.84012E-02	 8.67105E-03	 7.59700E+01	 3.18780E+00	-9.50276E+00	 1.18361E+00
    23.108	 2.31080E+01	 0.00000E+00	 0.00000E+00	 3.18748E+01	 8.95675E+02	 7.66377E-01	 5.15127E-01	 9.22831E-01	-3.27515E-02	-2.52537E-01	 4.43400E+00	 2.83929E-02	 8.67110E-03	 7.59816E+01	 3.18644E+00	-9.50463E+00	 1.18368E+00
    23.112	 2.31120E+01	 0.00000E+00	 0.00000E+00	 3.18797E+01	 8.95789E+02	 7.66338E-01	 5.15224E-01	 9.22852E-01	-3.27745E-02	-2.52554E-01	 4.43400E+00	 2.83847E-02	 8.67122E-03	 7.59932E+01	 3.18510E+00	-9.50651E+00	 1.18376E+00
    23.116	 2.31160E+01	 0.00000E+00	 0.00000E+00	 3.18847E+01	 8.95903E+02	 7.66299E-01	 5.15321E-01	 9.22873E-01	-3.27977E-02	-2.52572E-01	 4.43400E+00	 2.83764E-02	 8.67134E-03	 7.60048E+01	 3.18374E+00	-9.50838E+00	 1.18384E+00
    23.120	 2.31200E+01	 0.00000E+00	 0.00000E+00	 3.18897E+01	 8.96018E+02	 7.66261E-01	 5.15418E-01	 9.22894E-01	-3.28206E-02	-2.52589E-01	 4.43400E+00	 2.83682E-02	 8.67146E-03	 7.60164E+01	 3.18239E+00	-9.51025E+00	 1.18391E+00
    23.124	 2.31240E+01	 0.00000E+00	 0.00000E+00	 3.18946E+01	 8.96132E+02	 7.66222E-01	 5.15516E-01	 9.22916E-01	-3.28437E-02	-2.52607E-01	 4.43400E+00	 2.83599E-02	 8.67158E-03	 7.60279E+01	 3.18104E+00	-9.51213E+00	 1.18399E+00
    23.128	 2.31280E+01	 0.00000E+00	 0.00000E+00	 3.18996E+01	 8.96246E+02	 7.66183E-01	 5.15613E-01	 9.22937E-01	-3.28667E-02	-2.52624E-01	 4.43400E+00	 2.83517E-02	 8.67170E-03	 7.60396E+01	 3.17969E+00	-9.51400E+00	 1.18406E+00
    23.132	 2.31320E+01	 0.00000E+00	 0.00000E+00	 3.19045E+01	 8.96361E+02	 7.66145E-01	 5.15710E-01	 9.22959E-01	-3.28898E-02	-2.52642E-01	 4.43400E+00	 2.83434E-02	 8.67182E-03	 7.60511E+01	 3.17833E+00	-9.51587E+00	 1.18414E+00
    23.136	 2.31360E+01	 0.00000E+00	 0.00000E+00	 3.19095E+01	 8.96475E+02	 7.66106E-01	 5.15807E-01	 9.22980E-01	-3.29128E-02	-2.52660E-01	 4.43400E+00	 2.83352E-02	 8.67194E-03	 7.60628E+01	 3.17699E+00	-9.51775E+00	 1.18421E+00
    23.140	 2.31400E+01	 0.00000E+00	 0.00000E+00	 3.19144E+01	 8.96589E+02	 7.66067E-01	 5.15904E-01	 9.23001E-01	-3.29358E-02	-2.52677E-01	 4.43400E+00	 2.83270E-02	 8.67206E-03	 7.60743E+01	 3.17563E+00	-9.51962E+00	 1.18429E+00
    23.144	 2.31440E+01	 0.00000E+00	 0.00000E+00	 3.19194E+01	 8.96704E+02	 7.66029E-01	 5.16001E-01	 9.23023E-01	-3.29588E-02	-2.52695E-01	 4.43400E+00	 2.83188E-02	 8.67218E-03	 7.60860E+01	 3.17428E+00	-9.52150E+00	 1.18436E+00
    23.148	 2.31480E+01	 0.00000E+00	 0.00000E+00	 3.19244E+01	 8.96818E+02	 7.65990E-01	 5.16098E-01	 9.23044E-01	-3.29818E-02	-2.52712E-01	 4.43400E+00	 2.83105E-02	 8.67230E-03	 7.60976E+01	 3.17294E+00	-9.52338E+00	 1.18444E+00
    23.152	 2.31520E+01	 0.00000E+00	 0.00000E+00	 3.19293E+01	 8.96932E+02	 7.65951E-01	 5.16195E-01	 9.23065E-01	-3.30049E-02	-2.52730E-01	 4.43400E+00	 2.83023E-02	 8.67236E-03	 7.61092E+01	 3.17158E+00	-9.52525E+00	 1.18452E+00
    23.156	 2.31560E+01	 0.00000E+00	 0.00000E+00	 3.19343E+01	 8.97047E+02	 7.65913E-01	 5.16292E-01	 9.23087E-01	-3.30278E-02	-2.52747E-01	 4.43400E+00	 2.82941E-02	 8.67254E-03	 7.61208E+01	 3.17024E+00	-9.52713E+00	 1.18459E+00
    23.160	 2.31600E+01	 0.00000E+00	 0.00000E+00	 3.19392E+01	 8.97161E+02	 7.65874E-01	 5.16389E-01	 9.23108E-01	-3.30508E-02	-2.52765E-01	 4.43400E+00	 2.82859E-02	 8.67260E-03	 7.61324E+01	 3.16889E+00	-9.52900E+00	 1.18467E+00
    23.164	 2.31640E+01	 0.00000E+00	 0.00000E+00	 3.19442E+01	 8.97276E+02	 7.65835E-01	 5.16486E-01	 9.23130E-01	-3.30738E-02	-2.52782E-01	 4.43400E+00	 2.82777E-02	 8.67271E-03	 7.61441E+01	 3.16754E+00	-9.53088E+00	 1.18474E+00
    23.168	 2.31680E+01	 0.00000E+00	 0.00000E+00	 3.19491E+01	 8.97390E+02	 7.65797E-01	 5.16583E-01	 9.23151E-01	-3.30967E-02	-2.52800E-01	 4.43400E+00	 2.82695E-02	 8.67283E-03	 7.61557E+01	 3.16619E+00	-9.53276E+00	 1.18482E+00
    23.172	 2.31720E+01	 0.00000E+00	 0.00000E+00	 3.19541E+01	 8.97505E+02	 7.65758E-01	 5.16680E-01	 9.23172E-01	-3.31196E-02	-2.52817E-01	 4.43400E+00	 2.82613E-02	 8.67295E-03	 7.61673E+01	 3.16484E+00	-9.53463E+00	 1.18489E+00
    23.176	 2.31760E+01	 0.00000E+00	 0.00000E+00	 3.19590E+01	 8.97619E+02	 7.65720E-01	 5.16777E-01	 9.23194E-01	-3.31426E-02	-2.52835E-01	 4.43400E+00	 2.82531E-02	 8.67307E-03	 7.61789E+01	 3.16349E+00	-9.53651E+00	 1.18497E+00
    23.180	 2.31800E+01	 0.00000E+00	 0.00000E+00	 3.19640E+01	 8.97734E+02	 7.65681E-01	 5.16874E-01	 9.23215E-01	-3.31655E-02	-2.52852E-01	 4.43400E+00	 2.82449E-02	 8.67319E-03	 7.61906E+01	 3.16215E+00	-9.53839E+00	 1.18504E+00
    23.184	 2.31840E+01	 0.00000E+00	 0.00000E+00	 3.19689E+01	 8.97849E+02	 7.65642E-01	 5.16971E-01	 9.23237E-01	-3.31885E-02	-2.52870E-01	 4.43400E+00	 2.82367E-02	 8.67331E-03	 7.62022E+01	 3.16080E+00	-9.54027E+00	 1.18512E+00
    23.188	 2.31880E+01	 0.00000E+00	 0.00000E+00	 3.19739E+01	 8.97963E+02	 7.65604E-01	 5.17068E-01	 9.23258E-01	-3.32114E-02	-2.52887E-01	 4.43400E+00	 2.82286E-02	 8.67343E-03	 7.62138E+01	 3.15945E+00	-9.54215E+00	 1.18520E+00
    23.192	 2.31920E+01	 0.00000E+00	 0.00000E+00	 3.19788E+01	 8.98078E+02	 7.65565E-01	 5.17165E-01	 9.23280E-01	-3.32344E-02	-2.52905E-01	 4.43400E+00	 2.82204E-02	 8.67355E-03	 7.62255E+01	 3.15810E+00	-9.54403E+00	 1.18527E+00
    23.196	 2.31960E+01	 0.00000E+00	 0.00000E+00	 3.19838E+01	 8.98192E+02	 7.65527E-01	 5.17262E-01	 9.23301E-01	-3.32573E-02	-2.52923E-01	 4.43400E+00	 2.82122E-02	 8.67367E-03	 7.62371E+01	 3.15675E+00	-9.54591E+00	 1.18535E+00
    23.200	 2.32000E+01	 0.00000E+00	 0.00000E+00	 3.19887E+01	 8.98307E+02	 7.65488E-01	 5.17359E-01	 9.23323E-01	-3.32802E-02	-2.52940E-01	 4.43400E+00	 2.82040E-02	 8.67379E-03	 7.62487E+01	 3.15541E+00	-9.54779E+00	 1.18542E+00
    23.204	 2.32040E+01	 0.00000E+00	 0.00000E+00	 3.19937E+01	 8.98422E+02	 7.65449E-01	 5.17456E-01	 9.23344E-01	-3.33031E-02	-2.52958E-01	 4.43400E+00	 2.81959E-02	 8.67391E-03	 7.62604E+01	 3.15406E+00	-9.54967E+00	 1.18550E+00
    23.208	 2.32080E+01	 0.00000E+00	 0.00000E+00	 3.19986E+01	 8.98536E+02	 7.65411E-01	 5.17553E-01	 9.23366E-01	-3.33261E-02	-2.52975E-01	 4.43400E+00	 2.81877E-02	 8.67403E-03	 7.62721E+01	 3.15271E+00	-9.55155E+00	 1.18557E+00
    23.212	 2.32120E+01	 0.00000E+00	 0.00000E+00	 3.20035E+01	 8.98651E+02	 7.65372E-01	 5.17649E-01	 9.23387E-01	-3.33489E-02	-2.52993E-01	 4.43400E+00	 2.81796E-02	 8.67414E-03	 7.62837E+01	 3.15137E+00	-9.55343E+00	 1.18565E+00
    23.216	 2.32160E+01	 0.00000E+00	 0.00000E+00	 3.20085E+01	 8.98766E+02	 7.65334E-01	 5.17746E-01	 9.23409E-01	-3.33718E-02	-2.53010E-01	 4.43400E+00	 2.81714E-02	 8.67426E-03	 7.62954E+01	 3.15002E+00	-9.55531E+00	 1.18572E+00
    23.220	 2.32200E+01	 0.00000E+00	 0.00000E+00	 3.20134E+01	 8.98880E+02	 7.65295E-01	 5.17843E-01	 9.23430E-01	-3.33947E-02	-2.53028E-01	 4.43400E+00	 2.81633E-02	 8.67438E-03	 7.63070E+01	 3.14868E+00	-9.55719E+00	 1.18580E+00
    23.224	 2.32240E+01	 0.00000E+00	 0.00000E+00	 3.20184E+01	 8.98995E+02	 7.65257E-01	 5.17940E-01	 9.23452E-01	-3.34176E-02	-2.53045E-01	 4.43400E+00	 2.81551E-02	 8.67450E-03	 7.63187E+01	 3.14733E+00	-9.55907E+00	 1.18588E+00
    23.228	 2.32280E+01	 0.00000E+00	 0.00000E+00	 3.20233E+01	 8.99110E+02	 7.65218E-01	 5.18037E-01	 9.23473E-01	-3.34405E-02	-2.53063E-01	 4.43400E+00	 2.81470E-02	 8.67462E-03	 7.63304E+01	 3.14598E+00	-9.56095E+00	 1.18595E+00
    23.232	 2.32320E+01	 0.00000E+00	 0.00000E+00	 3.20283E+01	 8.99225E+02	 7.65180E-01	 5.18134E-01	 9.23495E-01	-3.34633E-02	-2.53080E-01	 4.43400E+00	 2.81388E-02	 8.67474E-03	 7.63420E+01	 3.14464E+00	-9.56283E+00	 1.18603E+00
    23.236	 2.32360E+01	 0.00000E+00	 0.00000E+00	 3.20332E+01	 8.99340E+02	 7.65141E-01	 5.18230E-01	 9.23516E-01	-3.34862E-02	-2.53098E-01	 4.43400E+00	 2.81307E-02	 8.67480E-03	 7.63537E+01	 3.14330E+00	-9.56471E+00	 1.18610E+00
    23.240	 2.32400E+01	 0.00000E+00	 0.00000E+00	 3.20381E+01	 8.99454E+02	 7.65102E-01	 5.18327E-01	 9.23538E-01	-3.35091E-02	-2.53115E-01	 4.43400E+00	 2.81225E-02	 8.67492E-03	 7.63654E+01	 3.14194E+00	-9.56660E+00	 1.18618E+00
    23.244	 2.32440E+01	 0.00000E+00	 0.00000E+00	 3.20431E+01	 8.99569E+02	 7.65064E-01	 5.18424E-01	 9.23559E-01	-3.35318E-02	-2.53132E-01	 4.43400E+00	 2.81144E-02	 8.67504E-03	 7.63770E+01	 3.14061E+00	-9.56848E+00	 1.18626E+00
    23.248	 2.32480E+01	 0.00000E+00	 0.00000E+00	 3.20480E+01	 8.99684E+02	 7.65025E-01	 5.18521E-01	 9.23581E-01	-3.35548E-02	-2.53150E-01	 4.43400E+00	 2.81063E-02	 8.67516E-03	 7.63887E+01	 3.13926E+00	-9.57036E+00	 1.18633E+00
    23.252	 2.32520E+01	 0.00000E+00	 0.00000E+00	 3.20530E+01	 8.99799E+02	 7.64987E-01	 5.18617E-01	 9.23602E-01	-3.35775E-02	-2.53167E-01	 4.43400E+00	 2.80982E-02	 8.67528E-03	 7.64004E+01	 3.13792E+00	-9.57225E+00	 1.18641E+00
    23.256	 2.32560E+01	 0.00000E+00	 0.00000E+00	 3.20579E+01	 8.99914E+02	 7.64948E-01	 5.18714E-01	 9.23624E-01	-3.36004E-02	-2.53185E-01	 4.43400E+00	 2.80901E-02	 8.67540E-03	 7.64121E+01	 3.13657E+00	-9.57413E+00	 1.18648E+00
    23.260	 2.32600E+01	 0.00000E+00	 0.00000E+00	 3.20628E+01	 9.00029E+02	 7.64910E-01	 5.18811E-01	 9.23646E-01	-3.36232E-02	-2.53202E-01	 4.43400E+00	 2.80820E-02	 8.67552E-03	 7.64238E+01	 3.13523E+00	-9.57601E+00	 1.18656E+00
