## This file was generated by InflowWind_Driver on May-19-2021 at 14:03:30
## This file contains the wind velocity at the 1000 points specified in the file Points.inp
#
#        T                X                Y                Z                U                V                W
#       (s)              (m)              (m)              (m)             (m/s)            (m/s)            (m/s)
      30.4000000       -2.5000000       -4.5000000      152.5000000       16.8460941       -0.6385937        0.3082038
      30.4000000       -2.5000000       -3.5000000      152.5000000       16.4215641       -0.4241847        0.1479737
      30.4000000       -2.5000000       -2.5000000      152.5000000       15.9970322       -0.2097757       -0.0122565
      30.4000000       -2.5000000       -1.5000000      152.5000000       15.5725002        0.0046332       -0.1724867
      30.4000000       -2.5000000       -0.5000000      152.5000000       15.1479683        0.2190422       -0.3327169
      30.4000000       -2.5000000        0.5000000      152.5000000       14.8124304        0.1314257       -0.2454978
      30.4000000       -2.5000000        1.5000000      152.5000000       14.5658865       -0.2582162        0.0891704
      30.4000000       -2.5000000        2.5000000      152.5000000       14.3193426       -0.6478581        0.4238386
      30.4000000       -2.5000000        3.5000000      152.5000000       14.0727987       -1.0375000        0.7585069
      30.4000000       -2.5000000        4.5000000      152.5000000       13.8262539       -1.4271419        1.0931751
      30.4000000       -2.5000000       -4.5000000      153.5000000       17.0479507       -0.5620890        0.1124518
      30.4000000       -2.5000000       -3.5000000      153.5000000       16.5809822       -0.2868997       -0.0050076
      30.4000000       -2.5000000       -2.5000000      153.5000000       16.1140137       -0.0117105       -0.1224670
      30.4000000       -2.5000000       -1.5000000      153.5000000       15.6470461        0.2634788       -0.2399264
      30.4000000       -2.5000000       -0.5000000      153.5000000       15.1800776        0.5386681       -0.3573858
      30.4000000       -2.5000000        0.5000000      153.5000000       14.8368483        0.4319058       -0.2533360
      30.4000000       -2.5000000        1.5000000      153.5000000       14.6173592       -0.0568082        0.0722229
      30.4000000       -2.5000000        2.5000000      153.5000000       14.3978701       -0.5455222        0.3977818
      30.4000000       -2.5000000        3.5000000      153.5000000       14.1783800       -1.0342362        0.7233407
      30.4000000       -2.5000000        4.5000000      153.5000000       13.9588909       -1.5229502        1.0488997
      30.4000000       -2.5000000       -4.5000000      154.5000000       17.1182251       -0.3210954       -0.1362370
      30.4000000       -2.5000000       -3.5000000      154.5000000       16.6649704        0.0151257       -0.2042391
      30.4000000       -2.5000000       -2.5000000      154.5000000       16.2117157        0.3513468       -0.2722412
      30.4000000       -2.5000000       -1.5000000      154.5000000       15.7584620        0.6875679       -0.3402433
      30.4000000       -2.5000000       -0.5000000      154.5000000       15.3052082        1.0237890       -0.4082453
      30.4000000       -2.5000000        0.5000000      154.5000000       14.9848585        0.9182657       -0.3050497
      30.4000000       -2.5000000        1.5000000      154.5000000       14.7974129        0.3709980       -0.0306563
      30.4000000       -2.5000000        2.5000000      154.5000000       14.6099672       -0.1762698        0.2437371
      30.4000000       -2.5000000        3.5000000      154.5000000       14.4225216       -0.7235375        0.5181305
      30.4000000       -2.5000000        4.5000000      154.5000000       14.2350760       -1.2708052        0.7925240
      30.4000000       -1.5000000       -4.5000000      145.5000000       15.4663391       -0.0414646       -0.0777031
      30.4000000       -1.5000000       -3.5000000      145.5000000       15.5243979        0.0506443       -0.0915638
      30.4000000       -1.5000000       -2.5000000      145.5000000       15.5824556        0.1427531       -0.1054245
      30.4000000       -1.5000000       -1.5000000      145.5000000       15.6405144        0.2348619       -0.1192852
      30.4000000       -1.5000000       -0.5000000      145.5000000       15.6985722        0.3269708       -0.1331459
      30.4000000       -1.5000000        0.5000000      145.5000000       15.5625582        0.3366589       -0.2440283
      30.4000000       -1.5000000        1.5000000      145.5000000       15.2324715        0.2639262       -0.4519324
      30.4000000       -1.5000000        2.5000000      145.5000000       14.9023838        0.1911936       -0.6598364
      30.4000000       -1.5000000        3.5000000      145.5000000       14.5722971        0.1184609       -0.8677405
      30.4000000       -1.5000000        4.5000000      145.5000000       14.2422104        0.0457283       -1.0756446
      30.4000000       -1.5000000       -4.5000000      146.5000000       15.1904802        0.1799294        0.3929822
      30.4000000       -1.5000000       -3.5000000      146.5000000       15.3514547        0.2163508        0.2578008
      30.4000000       -1.5000000       -2.5000000      146.5000000       15.5124292        0.2527722        0.1226193
      30.4000000       -1.5000000       -1.5000000      146.5000000       15.6734037        0.2891937       -0.0125622
      30.4000000       -1.5000000       -0.5000000      146.5000000       15.8343782        0.3256151       -0.1477436
      30.4000000       -1.5000000        0.5000000      146.5000000       15.7608309        0.3615117       -0.2678451
      30.4000000       -1.5000000        1.5000000      146.5000000       15.4527617        0.3968836       -0.3728664
      30.4000000       -1.5000000        2.5000000      146.5000000       15.1446924        0.4322554       -0.4778878
      30.4000000       -1.5000000        3.5000000      146.5000000       14.8366232        0.4676272       -0.5829091
      30.4000000       -1.5000000        4.5000000      146.5000000       14.5285530        0.5029990       -0.6879305
      30.4000000       -1.5000000       -4.5000000      147.5000000       14.9146214        0.4013233        0.8636675
      30.4000000       -1.5000000       -3.5000000      147.5000000       15.1785116        0.3820574        0.6071653
      30.4000000       -1.5000000       -2.5000000      147.5000000       15.4424028        0.3627914        0.3506631
      30.4000000       -1.5000000       -1.5000000      147.5000000       15.7062941        0.3435254        0.0941609
      30.4000000       -1.5000000       -0.5000000      147.5000000       15.9701853        0.3242595       -0.1623414
      30.4000000       -1.5000000        0.5000000      147.5000000       15.9591045        0.3863646       -0.2916618
      30.4000000       -1.5000000        1.5000000      147.5000000       15.6730528        0.5298409       -0.2938005
      30.4000000       -1.5000000        2.5000000      147.5000000       15.3870001        0.6733172       -0.2959391
      30.4000000       -1.5000000        3.5000000      147.5000000       15.1009483        0.8167935       -0.2980777
      30.4000000       -1.5000000        4.5000000      147.5000000       14.8148956        0.9602697       -0.3002164
      30.4000000       -1.5000000       -4.5000000      148.5000000       14.9627829        0.3301046        1.0290844
      30.4000000       -1.5000000       -3.5000000      148.5000000       15.2110767        0.3121301        0.7347071
      30.4000000       -1.5000000       -2.5000000      148.5000000       15.4593706        0.2941555        0.4403296
      30.4000000       -1.5000000       -1.5000000      148.5000000       15.7076645        0.2761809        0.1459522
      30.4000000       -1.5000000       -0.5000000      148.5000000       15.9559584        0.2582063       -0.1484253
      30.4000000       -1.5000000        0.5000000      148.5000000       15.9477692        0.3231063       -0.2547154
      30.4000000       -1.5000000        1.5000000      148.5000000       15.6830978        0.4708808       -0.1729182
      30.4000000       -1.5000000        2.5000000      148.5000000       15.4184265        0.6186553       -0.0911209
      30.4000000       -1.5000000        3.5000000      148.5000000       15.1537552        0.7664298       -0.0093237
      30.4000000       -1.5000000        4.5000000      148.5000000       14.8890839        0.9142044        0.0724735
      30.4000000       -1.5000000       -4.5000000      149.5000000       15.3349714       -0.0337317        0.8892277
      30.4000000       -1.5000000       -3.5000000      149.5000000       15.4491529        0.0065649        0.6404221
      30.4000000       -1.5000000       -2.5000000      149.5000000       15.5633335        0.0468615        0.3916164
      30.4000000       -1.5000000       -1.5000000      149.5000000       15.6775141        0.0871580        0.1428107
      30.4000000       -1.5000000       -0.5000000      149.5000000       15.7916956        0.1274546       -0.1059949
      30.4000000       -1.5000000        0.5000000      149.5000000       15.7268229        0.1717353       -0.1570048
      30.4000000       -1.5000000        1.5000000      149.5000000       15.4828959        0.2200000       -0.0102188
      30.4000000       -1.5000000        2.5000000      149.5000000       15.2389688        0.2682647        0.1365671
      30.4000000       -1.5000000        3.5000000      149.5000000       14.9950418        0.3165294        0.2833531
      30.4000000       -1.5000000        4.5000000      149.5000000       14.7511148        0.3647942        0.4301390
      30.4000000       -1.5000000       -4.5000000      150.5000000       15.7071600       -0.3975680        0.7493710
      30.4000000       -1.5000000       -3.5000000      150.5000000       15.6872282       -0.2990003        0.5461371
      30.4000000       -1.5000000       -2.5000000      150.5000000       15.6672964       -0.2004326        0.3429032
      30.4000000       -1.5000000       -1.5000000      150.5000000       15.6473646       -0.1018648        0.1396693
      30.4000000       -1.5000000       -0.5000000      150.5000000       15.6274328       -0.0032971       -0.0635645
      30.4000000       -1.5000000        0.5000000      150.5000000       15.5058756        0.0203642       -0.0592942
      30.4000000       -1.5000000        1.5000000      150.5000000       15.2826929       -0.0308808        0.1524805
      30.4000000       -1.5000000        2.5000000      150.5000000       15.0595102       -0.0821259        0.3642552
      30.4000000       -1.5000000        3.5000000      150.5000000       14.8363276       -0.1333710        0.5760298
      30.4000000       -1.5000000        4.5000000      150.5000000       14.6131449       -0.1846161        0.7878045
      30.4000000       -1.5000000       -4.5000000      151.5000000       16.0793495       -0.7614044        0.6095142
      30.4000000       -1.5000000       -3.5000000      151.5000000       15.9253044       -0.6045655        0.4518521
      30.4000000       -1.5000000       -2.5000000      151.5000000       15.7712593       -0.4477266        0.2941900
      30.4000000       -1.5000000       -1.5000000      151.5000000       15.6172142       -0.2908877        0.1365279
      30.4000000       -1.5000000       -0.5000000      151.5000000       15.4631701       -0.1340488       -0.0211342
      30.4000000       -1.5000000        0.5000000      151.5000000       15.2849283       -0.1310068        0.0384165
      30.4000000       -1.5000000        1.5000000      151.5000000       15.0824900       -0.2817616        0.3151798
      30.4000000       -1.5000000        2.5000000      151.5000000       14.8800516       -0.4325165        0.5919432
      30.4000000       -1.5000000        3.5000000      151.5000000       14.6776133       -0.5832714        0.8687066
      30.4000000       -1.5000000        4.5000000      151.5000000       14.4751749       -0.7340263        1.1454700
      30.4000000       -1.5000000       -4.5000000      152.5000000       16.4515381       -1.1252408        0.4696575
      30.4000000       -1.5000000       -3.5000000      152.5000000       16.1633797       -0.9101307        0.3575672
      30.4000000       -1.5000000       -2.5000000      152.5000000       15.8752222       -0.6950206        0.2454768
      30.4000000       -1.5000000       -1.5000000      152.5000000       15.5870647       -0.4799106        0.1333865
      30.4000000       -1.5000000       -0.5000000      152.5000000       15.2989073       -0.2648005        0.0212962
      30.4000000       -1.5000000        0.5000000      152.5000000       15.0639811       -0.2823778        0.1361271
      30.4000000       -1.5000000        1.5000000      152.5000000       14.8822870       -0.5326425        0.4778792
      30.4000000       -1.5000000        2.5000000      152.5000000       14.7005930       -0.7829071        0.8196313
      30.4000000       -1.5000000        3.5000000      152.5000000       14.5188990       -1.0331718        1.1613834
      30.4000000       -1.5000000        4.5000000      152.5000000       14.3372049       -1.2834364        1.5031354
      30.4000000       -1.5000000       -4.5000000      153.5000000       16.6506920       -1.0633473        0.1822118
      30.4000000       -1.5000000       -3.5000000      153.5000000       16.3175297       -0.7978827        0.1096696
      30.4000000       -1.5000000       -2.5000000      153.5000000       15.9843674       -0.5324181        0.0371274
      30.4000000       -1.5000000       -1.5000000      153.5000000       15.6512051       -0.2669534       -0.0354148
      30.4000000       -1.5000000       -0.5000000      153.5000000       15.3180428       -0.0014888       -0.1079570
      30.4000000       -1.5000000        0.5000000      153.5000000       15.0719948       -0.0417026        0.0252989
      30.4000000       -1.5000000        1.5000000      153.5000000       14.9130611       -0.3875949        0.3643530
      30.4000000       -1.5000000        2.5000000      153.5000000       14.7541275       -0.7334871        0.7034070
      30.4000000       -1.5000000        3.5000000      153.5000000       14.5951939       -1.0793794        1.0424610
      30.4000000       -1.5000000        4.5000000      153.5000000       14.4362612       -1.4252716        1.3815151
      30.4000000       -1.5000000       -4.5000000      154.5000000       16.7633305       -0.7885847       -0.1790299
      30.4000000       -1.5000000       -3.5000000      154.5000000       16.4297180       -0.4767239       -0.2150358
      30.4000000       -1.5000000       -2.5000000      154.5000000       16.0961037       -0.1648631       -0.2510417
      30.4000000       -1.5000000       -1.5000000      154.5000000       15.7624922        0.1469977       -0.2870477
      30.4000000       -1.5000000       -0.5000000      154.5000000       15.4288797        0.4588586       -0.3230537
      30.4000000       -1.5000000        0.5000000      154.5000000       15.1944904        0.3949996       -0.1898007
      30.4000000       -1.5000000        1.5000000      154.5000000       15.0593262       -0.0445791        0.1127113
      30.4000000       -1.5000000        2.5000000      154.5000000       14.9241610       -0.4841578        0.4152232
      30.4000000       -1.5000000        3.5000000      154.5000000       14.7889967       -0.9237366        0.7177351
      30.4000000       -1.5000000        4.5000000      154.5000000       14.6538324       -1.3633153        1.0202471
      30.4000000       -0.5000000       -4.5000000      145.5000000       15.3569870       -0.1802319       -0.0690461
      30.4000000       -0.5000000       -3.5000000      145.5000000       15.4684181       -0.1771456       -0.0000002
      30.4000000       -0.5000000       -2.5000000      145.5000000       15.5798483       -0.1740593        0.0690456
      30.4000000       -0.5000000       -1.5000000      145.5000000       15.6912785       -0.1709731        0.1380915
      30.4000000       -0.5000000       -0.5000000      145.5000000       15.8027096       -0.1678868        0.2071373
      30.4000000       -0.5000000        0.5000000      145.5000000       15.6704702       -0.1520474        0.1117070
      30.4000000       -0.5000000        1.5000000      145.5000000       15.2945633       -0.1234550       -0.1481996
      30.4000000       -0.5000000        2.5000000      145.5000000       14.9186563       -0.0948625       -0.4081061
      30.4000000       -0.5000000        3.5000000      145.5000000       14.5427485       -0.0662700       -0.6680127
      30.4000000       -0.5000000        4.5000000      145.5000000       14.1668415       -0.0376775       -0.9279193
      30.4000000       -0.5000000       -4.5000000      146.5000000       15.1296301        0.1043500        0.4949754
      30.4000000       -0.5000000       -3.5000000      146.5000000       15.3210363        0.0580756        0.4158840
      30.4000000       -0.5000000       -2.5000000      146.5000000       15.5124426        0.0118012        0.3367924
      30.4000000       -0.5000000       -1.5000000      146.5000000       15.7038479       -0.0344731        0.2577009
      30.4000000       -0.5000000       -0.5000000      146.5000000       15.8952541       -0.0807475        0.1786094
      30.4000000       -0.5000000        0.5000000      146.5000000       15.8307867       -0.0453734        0.0527297
      30.4000000       -0.5000000        1.5000000      146.5000000       15.5104475        0.0716492       -0.1199384
      30.4000000       -0.5000000        2.5000000      146.5000000       15.1901073        0.1886719       -0.2926065
      30.4000000       -0.5000000        3.5000000      146.5000000       14.8697672        0.3056945       -0.4652746
      30.4000000       -0.5000000        4.5000000      146.5000000       14.5494280        0.4227171       -0.6379426
      30.4000000       -0.5000000       -4.5000000      147.5000000       14.9022732        0.3889319        1.0589970
      30.4000000       -0.5000000       -3.5000000      147.5000000       15.1736546        0.2932968        0.8317682
      30.4000000       -0.5000000       -2.5000000      147.5000000       15.4450359        0.1976618        0.6045393
      30.4000000       -0.5000000       -1.5000000      147.5000000       15.7164173        0.1020268        0.3773104
      30.4000000       -0.5000000       -0.5000000      147.5000000       15.9877987        0.0063918        0.1500816
      30.4000000       -0.5000000        0.5000000      147.5000000       15.9911032        0.0613007       -0.0062477
      30.4000000       -0.5000000        1.5000000      147.5000000       15.7263308        0.2667534       -0.0916772
      30.4000000       -0.5000000        2.5000000      147.5000000       15.4615583        0.4722062       -0.1771068
      30.4000000       -0.5000000        3.5000000      147.5000000       15.1967869        0.6776590       -0.2625364
      30.4000000       -0.5000000        4.5000000      147.5000000       14.9320145        0.8831118       -0.3479660
      30.4000000       -0.5000000       -4.5000000      148.5000000       14.9373894        0.4018645        1.2340916
      30.4000000       -0.5000000       -3.5000000      148.5000000       15.1851091        0.2971025        0.9531918
      30.4000000       -0.5000000       -2.5000000      148.5000000       15.4328289        0.1923406        0.6722919
      30.4000000       -0.5000000       -1.5000000      148.5000000       15.6805487        0.0875786        0.3913921
      30.4000000       -0.5000000       -0.5000000      148.5000000       15.9282694       -0.0171834        0.1104922
      30.4000000       -0.5000000        0.5000000      148.5000000       15.9356680        0.0345528       -0.0365406
      30.4000000       -0.5000000        1.5000000      148.5000000       15.7027473        0.2427872       -0.0497063
      30.4000000       -0.5000000        2.5000000      148.5000000       15.4698267        0.4510216       -0.0628721
      30.4000000       -0.5000000        3.5000000      148.5000000       15.2369061        0.6592560       -0.0760378
      30.4000000       -0.5000000        4.5000000      148.5000000       15.0039845        0.8674904       -0.0892036
      30.4000000       -0.5000000       -4.5000000      149.5000000       15.2349825        0.1431432        1.0202527
      30.4000000       -0.5000000       -3.5000000      149.5000000       15.3554029        0.0694887        0.7801498
      30.4000000       -0.5000000       -2.5000000      149.5000000       15.4758224       -0.0041658        0.5400470
      30.4000000       -0.5000000       -1.5000000      149.5000000       15.5962429       -0.0778203        0.2999441
      30.4000000       -0.5000000       -0.5000000      149.5000000       15.7166624       -0.1514748        0.0598412
      30.4000000       -0.5000000        0.5000000      149.5000000       15.6644793       -0.1256191       -0.0381486
      30.4000000       -0.5000000        1.5000000      149.5000000       15.4396925       -0.0002531        0.0059745
      30.4000000       -0.5000000        2.5000000      149.5000000       15.2149067        0.1251128        0.0500977
      30.4000000       -0.5000000        3.5000000      149.5000000       14.9901199        0.2504788        0.0942208
      30.4000000       -0.5000000        4.5000000      149.5000000       14.7653341        0.3758447        0.1383440
      30.4000000       -0.5000000       -4.5000000      150.5000000       15.5325766       -0.1155780        0.8064137
      30.4000000       -0.5000000       -3.5000000      150.5000000       15.5256958       -0.1581251        0.6071079
      30.4000000       -0.5000000       -2.5000000      150.5000000       15.5188160       -0.2006722        0.4078020
      30.4000000       -0.5000000       -1.5000000      150.5000000       15.5119362       -0.2432192        0.2084961
      30.4000000       -0.5000000       -0.5000000      150.5000000       15.5050554       -0.2857663        0.0091903
      30.4000000       -0.5000000        0.5000000      150.5000000       15.3932896       -0.2857911       -0.0397566
      30.4000000       -0.5000000        1.5000000      150.5000000       15.1766386       -0.2432935        0.0616554
      30.4000000       -0.5000000        2.5000000      150.5000000       14.9599867       -0.2007960        0.1630675
      30.4000000       -0.5000000        3.5000000      150.5000000       14.7433348       -0.1582984        0.2644795
      30.4000000       -0.5000000        4.5000000      150.5000000       14.5266829       -0.1158009        0.3658916
      30.4000000       -0.5000000       -4.5000000      151.5000000       15.8301697       -0.3742993        0.5925748
      30.4000000       -0.5000000       -3.5000000      151.5000000       15.6959896       -0.3857389        0.4340659
      30.4000000       -0.5000000       -2.5000000      151.5000000       15.5618095       -0.3971786        0.2755570
      30.4000000       -0.5000000       -1.5000000      151.5000000       15.4276295       -0.4086182        0.1170482
      30.4000000       -0.5000000       -0.5000000      151.5000000       15.2934494       -0.4200578       -0.0414607
      30.4000000       -0.5000000        0.5000000      151.5000000       15.1221008       -0.4459630       -0.0413647
      30.4000000       -0.5000000        1.5000000      151.5000000       14.9135838       -0.4863339        0.1173363
      30.4000000       -0.5000000        2.5000000      151.5000000       14.7050667       -0.5267048        0.2760372
      30.4000000       -0.5000000        3.5000000      151.5000000       14.4965496       -0.5670757        0.4347382
      30.4000000       -0.5000000        4.5000000      151.5000000       14.2880325       -0.6074465        0.5934392
      30.4000000       -0.5000000       -4.5000000      152.5000000       16.1277637       -0.6330206        0.3787358
      30.4000000       -0.5000000       -3.5000000      152.5000000       15.8662834       -0.6133528        0.2610240
      30.4000000       -0.5000000       -2.5000000      152.5000000       15.6048031       -0.5936849        0.1433121
      30.4000000       -0.5000000       -1.5000000      152.5000000       15.3433228       -0.5740171        0.0256002
      30.4000000       -0.5000000       -0.5000000      152.5000000       15.0818424       -0.5543492       -0.0921117
      30.4000000       -0.5000000        0.5000000      152.5000000       14.8509111       -0.6061350       -0.0429727
      30.4000000       -0.5000000        1.5000000      152.5000000       14.6505289       -0.7293743        0.1730172
      30.4000000       -0.5000000        2.5000000      152.5000000       14.4501467       -0.8526136        0.3890070
      30.4000000       -0.5000000        3.5000000      152.5000000       14.2497644       -0.9758528        0.6049969
      30.4000000       -0.5000000        4.5000000      152.5000000       14.0493813       -1.0990921        0.8209867
      30.4000000       -0.5000000       -4.5000000      153.5000000       16.3893318       -0.6480104        0.0992194
      30.4000000       -0.5000000       -3.5000000      153.5000000       16.0853138       -0.5420147        0.0050304
      30.4000000       -0.5000000       -2.5000000      153.5000000       15.7812958       -0.4360189       -0.0891586
      30.4000000       -0.5000000       -1.5000000      153.5000000       15.4772768       -0.3300231       -0.1833475
      30.4000000       -0.5000000       -0.5000000      153.5000000       15.1732588       -0.2240272       -0.2775365
      30.4000000       -0.5000000        0.5000000      153.5000000       14.9206371       -0.2915599       -0.2037707
      30.4000000       -0.5000000        1.5000000      153.5000000       14.7194128       -0.5326211        0.0379499
      30.4000000       -0.5000000        2.5000000      153.5000000       14.5181875       -0.7736822        0.2796704
      30.4000000       -0.5000000        3.5000000      153.5000000       14.3169632       -1.0147433        0.5213910
      30.4000000       -0.5000000        4.5000000      153.5000000       14.1157379       -1.2558044        0.7631116
      30.4000000       -0.5000000       -4.5000000      154.5000000       16.6328888       -0.5411321       -0.2131364
      30.4000000       -0.5000000       -3.5000000      154.5000000       16.3287144       -0.3211975       -0.2924397
      30.4000000       -0.5000000       -2.5000000      154.5000000       16.0245380       -0.1012630       -0.3717430
      30.4000000       -0.5000000       -1.5000000      154.5000000       15.7203636        0.1186716       -0.4510463
      30.4000000       -0.5000000       -0.5000000      154.5000000       15.4161892        0.3386061       -0.5303496
      30.4000000       -0.5000000        0.5000000      154.5000000       15.1608238        0.2603934       -0.4441653
      30.4000000       -0.5000000        1.5000000      154.5000000       14.9542685       -0.1159666       -0.1924934
      30.4000000       -0.5000000        2.5000000      154.5000000       14.7477131       -0.4923267        0.0591784
      30.4000000       -0.5000000        3.5000000      154.5000000       14.5411577       -0.8686867        0.3108503
      30.4000000       -0.5000000        4.5000000      154.5000000       14.3346014       -1.2450469        0.5625222
      30.4000000        0.5000000       -4.5000000      145.5000000       15.5774078       -0.3717375        0.2871644
      30.4000000        0.5000000       -3.5000000      145.5000000       15.6388569       -0.3832549        0.3035588
      30.4000000        0.5000000       -2.5000000      145.5000000       15.7003059       -0.3947723        0.3199532
      30.4000000        0.5000000       -1.5000000      145.5000000       15.7617550       -0.4062896        0.3363477
      30.4000000        0.5000000       -0.5000000      145.5000000       15.8232031       -0.4178070        0.3527421
      30.4000000        0.5000000        0.5000000      145.5000000       15.6781960       -0.4314298        0.1854619
      30.4000000        0.5000000        1.5000000      145.5000000       15.3267326       -0.4471580       -0.1654930
      30.4000000        0.5000000        2.5000000      145.5000000       14.9752693       -0.4628862       -0.5164480
      30.4000000        0.5000000        3.5000000      145.5000000       14.6238060       -0.4786143       -0.8674029
      30.4000000        0.5000000        4.5000000      145.5000000       14.2723417       -0.4943425       -1.2183578
      30.4000000        0.5000000       -4.5000000      146.5000000       15.5279055        0.0781619        0.8078745
      30.4000000        0.5000000       -3.5000000      146.5000000       15.6281710       -0.0214253        0.6225011
      30.4000000        0.5000000       -2.5000000      146.5000000       15.7284365       -0.1210125        0.4371276
      30.4000000        0.5000000       -1.5000000      146.5000000       15.8287020       -0.2205997        0.2517541
      30.4000000        0.5000000       -0.5000000      146.5000000       15.9289675       -0.3201869        0.0663807
      30.4000000        0.5000000        0.5000000      146.5000000       15.8236380       -0.3710213       -0.1115469
      30.4000000        0.5000000        1.5000000      146.5000000       15.5127153       -0.3731030       -0.2820285
      30.4000000        0.5000000        2.5000000      146.5000000       15.2017918       -0.3751847       -0.4525101
      30.4000000        0.5000000        3.5000000      146.5000000       14.8908682       -0.3772664       -0.6229917
      30.4000000        0.5000000        4.5000000      146.5000000       14.5799446       -0.3793480       -0.7934733
      30.4000000        0.5000000       -4.5000000      147.5000000       15.4784021        0.5280613        1.3285847
      30.4000000        0.5000000       -3.5000000      147.5000000       15.6174850        0.3404043        0.9414433
      30.4000000        0.5000000       -2.5000000      147.5000000       15.7565670        0.1527473        0.5543019
      30.4000000        0.5000000       -1.5000000      147.5000000       15.8956490       -0.0349097        0.1671606
      30.4000000        0.5000000       -0.5000000      147.5000000       16.0347309       -0.2225667       -0.2199808
      30.4000000        0.5000000        0.5000000      147.5000000       15.9690809       -0.3106128       -0.4085556
      30.4000000        0.5000000        1.5000000      147.5000000       15.6986971       -0.2990480       -0.3985639
      30.4000000        0.5000000        2.5000000      147.5000000       15.4283133       -0.2874832       -0.3885722
      30.4000000        0.5000000        3.5000000      147.5000000       15.1579304       -0.2759184       -0.3785805
      30.4000000        0.5000000        4.5000000      147.5000000       14.8875465       -0.2643536       -0.3685888
      30.4000000        0.5000000       -4.5000000      148.5000000       15.4610224        0.6371872        1.5398408
      30.4000000        0.5000000       -3.5000000      148.5000000       15.5799427        0.4159032        1.0559411
      30.4000000        0.5000000       -2.5000000      148.5000000       15.6988640        0.1946191        0.5720413
      30.4000000        0.5000000       -1.5000000      148.5000000       15.8177853       -0.0266649        0.0881416
      30.4000000        0.5000000       -0.5000000      148.5000000       15.9367065       -0.2479489       -0.3957582
      30.4000000        0.5000000        0.5000000      148.5000000       15.8678837       -0.3519238       -0.5808704
      30.4000000        0.5000000        1.5000000      148.5000000       15.6113176       -0.3385894       -0.4671950
      30.4000000        0.5000000        2.5000000      148.5000000       15.3547506       -0.3252551       -0.3535197
      30.4000000        0.5000000        3.5000000      148.5000000       15.0981846       -0.3119208       -0.2398444
      30.4000000        0.5000000        4.5000000      148.5000000       14.8416176       -0.2985865       -0.1261690
      30.4000000        0.5000000       -4.5000000      149.5000000       15.4757643        0.4055337        1.4416376
      30.4000000        0.5000000       -3.5000000      149.5000000       15.5155458        0.2050664        0.9659908
      30.4000000        0.5000000       -2.5000000      149.5000000       15.5553274        0.0045991        0.4903440
      30.4000000        0.5000000       -1.5000000      149.5000000       15.5951090       -0.1958682        0.0146972
      30.4000000        0.5000000       -0.5000000      149.5000000       15.6348896       -0.3963355       -0.4609496
      30.4000000        0.5000000        0.5000000      149.5000000       15.5200443       -0.4949558       -0.6284890
      30.4000000        0.5000000        1.5000000      149.5000000       15.2505713       -0.4917291       -0.4879211
      30.4000000        0.5000000        2.5000000      149.5000000       14.9810982       -0.4885025       -0.3473531
      30.4000000        0.5000000        3.5000000      149.5000000       14.7116251       -0.4852758       -0.2067851
      30.4000000        0.5000000        4.5000000      149.5000000       14.4421520       -0.4820492       -0.0662171
      30.4000000        0.5000000       -4.5000000      150.5000000       15.4905071        0.1738802        1.3434345
      30.4000000        0.5000000       -3.5000000      150.5000000       15.4511490       -0.0057704        0.8760405
      30.4000000        0.5000000       -2.5000000      150.5000000       15.4117899       -0.1854210        0.4086466
      30.4000000        0.5000000       -1.5000000      150.5000000       15.3724318       -0.3650715       -0.0587472
      30.4000000        0.5000000       -0.5000000      150.5000000       15.3330736       -0.5447221       -0.5261411
      30.4000000        0.5000000        0.5000000      150.5000000       15.1722040       -0.6379879       -0.6761077
      30.4000000        0.5000000        1.5000000      150.5000000       14.8898249       -0.6448689       -0.5086471
      30.4000000        0.5000000        2.5000000      150.5000000       14.6074448       -0.6517499       -0.3411864
      30.4000000        0.5000000        3.5000000      150.5000000       14.3250656       -0.6586309       -0.1737258
      30.4000000        0.5000000        4.5000000      150.5000000       14.0426855       -0.6655119       -0.0062652
      30.4000000        0.5000000       -4.5000000      151.5000000       15.5052500       -0.0577733        1.2452312
      30.4000000        0.5000000       -3.5000000      151.5000000       15.3867512       -0.2166072        0.7860903
      30.4000000        0.5000000       -2.5000000      151.5000000       15.2682533       -0.3754410        0.3269493
      30.4000000        0.5000000       -1.5000000      151.5000000       15.1497545       -0.5342749       -0.1321916
      30.4000000        0.5000000       -0.5000000      151.5000000       15.0312567       -0.6931087       -0.5913326
      30.4000000        0.5000000        0.5000000      151.5000000       14.8243647       -0.7810199       -0.7237263
      30.4000000        0.5000000        1.5000000      151.5000000       14.5290785       -0.7980086       -0.5293730
      30.4000000        0.5000000        2.5000000      151.5000000       14.2337923       -0.8149973       -0.3350198
      30.4000000        0.5000000        3.5000000      151.5000000       13.9385061       -0.8319860       -0.1406665
      30.4000000        0.5000000        4.5000000      151.5000000       13.6432199       -0.8489746        0.0536868
      30.4000000        0.5000000       -4.5000000      152.5000000       15.5199919       -0.2894269        1.1470280
      30.4000000        0.5000000       -3.5000000      152.5000000       15.3223543       -0.4274440        0.6961400
      30.4000000        0.5000000       -2.5000000      152.5000000       15.1247158       -0.5654611        0.2452520
      30.4000000        0.5000000       -1.5000000      152.5000000       14.9270782       -0.7034782       -0.2056360
      30.4000000        0.5000000       -0.5000000      152.5000000       14.7294397       -0.8414953       -0.6565240
      30.4000000        0.5000000        0.5000000      152.5000000       14.4765244       -0.9240520       -0.7713450
