
Predictions were generated on 29-Sep-2025 at 15:44:05 using HydroDyn Driver, compiled on Sep 29 2025 at 14:49:13 as a 64-bit application using double precision at commit v4.1.2-165-g1d0ee6c2-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the OC4 Semi-submersible.

Time	B1WvsFxi	B1WvsFyi	B1WvsFzi	B1WvsMxi	B1WvsMyi	B1WvsMzi
(s)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
  165.7000	   1.860227E+06	   4.165017E+06	   1.080621E+06	   1.189176E+08	  -4.744936E+07	  -3.579215E+07
  165.8000	   1.832771E+06	   3.905168E+06	   1.152320E+06	   1.142910E+08	  -4.589521E+07	  -3.531842E+07
  165.9000	   1.798458E+06	   3.632144E+06	   1.220129E+06	   1.092449E+08	  -4.416827E+07	  -3.467410E+07
  166.0000	   1.757458E+06	   3.347425E+06	   1.283764E+06	   1.038087E+08	  -4.227829E+07	  -3.387194E+07
  166.1000	   1.709873E+06	   3.052057E+06	   1.343014E+06	   9.800485E+07	  -4.023269E+07	  -3.292232E+07
  166.2000	   1.655799E+06	   2.746962E+06	   1.397679E+06	   9.185362E+07	  -3.803809E+07	  -3.183437E+07
  166.3000	   1.595353E+06	   2.433062E+06	   1.447572E+06	   8.537546E+07	  -3.570116E+07	  -3.061667E+07
  166.4000	   1.528677E+06	   2.111295E+06	   1.492503E+06	   7.859091E+07	  -3.322872E+07	  -2.927711E+07
  166.5000	   1.455935E+06	   1.782606E+06	   1.532288E+06	   7.152098E+07	  -3.062790E+07	  -2.782285E+07
  166.6000	   1.377323E+06	   1.447959E+06	   1.566746E+06	   6.418707E+07	  -2.790602E+07	  -2.626032E+07
  166.7000	   1.293063E+06	   1.108339E+06	   1.595705E+06	   5.661080E+07	  -2.507093E+07	  -2.459514E+07
  166.8000	   1.203411E+06	   7.647584E+05	   1.618994E+06	   4.881459E+07	  -2.213102E+07	  -2.283217E+07
  166.9000	   1.108656E+06	   4.182594E+05	   1.636450E+06	   4.082139E+07	  -1.909526E+07	  -2.097562E+07
  167.0000	   1.009124E+06	   6.992238E+04	   1.647918E+06	   3.265511E+07	  -1.597344E+07	  -1.902905E+07
  167.1000	   9.051738E+05	  -2.791322E+05	   1.653253E+06	   2.434043E+07	  -1.277607E+07	  -1.699537E+07
  167.2000	   7.972077E+05	  -6.277349E+05	   1.652322E+06	   1.590334E+07	  -9.514647E+06	  -1.487707E+07
  167.3000	   6.856655E+05	  -9.746682E+05	   1.645005E+06	   7.371050E+06	  -6.201686E+06	  -1.267636E+07
  167.4000	   5.710255E+05	  -1.318664E+06	   1.631206E+06	  -1.227861E+06	  -2.850764E+06	  -1.039525E+07
  167.5000	   4.538071E+05	  -1.658398E+06	   1.610844E+06	  -9.863310E+06	   5.234488E+05	  -8.035648E+06
  167.6000	   3.345612E+05	  -1.992503E+06	   1.583868E+06	  -1.850368E+07	   3.905222E+06	  -5.599797E+06
  167.7000	   2.138183E+05	  -2.319599E+06	   1.550264E+06	  -2.711658E+07	   7.278892E+06	  -3.090514E+06
  167.8000	   9.217986E+04	  -2.638238E+06	   1.510035E+06	  -3.566737E+07	   1.062684E+07	  -5.108155E+05
  167.9000	  -2.970927E+04	  -2.946922E+06	   1.463214E+06	  -4.411959E+07	   1.392995E+07	   2.135497E+06
  168.0000	  -1.511783E+05	  -3.244118E+06	   1.409874E+06	  -5.243520E+07	   1.716812E+07	   4.843708E+06
  168.1000	  -2.715322E+05	  -3.528276E+06	   1.350124E+06	  -6.057461E+07	   2.032029E+07	   7.607960E+06
  168.2000	  -3.900640E+05	  -3.797839E+06	   1.284118E+06	  -6.849710E+07	   2.336462E+07	   1.042095E+07
  168.3000	  -5.060552E+05	  -4.051257E+06	   1.212054E+06	  -7.616066E+07	   2.627862E+07	   1.327373E+07
  168.4000	  -6.187896E+05	  -4.286990E+06	   1.134178E+06	  -8.352249E+07	   2.903946E+07	   1.615553E+07
  168.5000	  -7.275558E+05	  -4.503561E+06	   1.050781E+06	  -9.053930E+07	   3.162403E+07	   1.905358E+07
  168.6000	  -8.316632E+05	  -4.699532E+06	   9.622022E+05	  -9.716747E+07	   3.400952E+07	   2.195279E+07
  168.7000	  -9.304433E+05	  -4.873544E+06	   8.688236E+05	  -1.033638E+08	   3.617337E+07	   2.483577E+07
  168.8000	  -1.023267E+06	  -5.024347E+06	   7.710732E+05	  -1.090853E+08	   3.809386E+07	   2.768260E+07
  168.9000	  -1.109545E+06	  -5.150798E+06	   6.694202E+05	  -1.142904E+08	   3.975039E+07	   3.047088E+07
  169.0000	  -1.188747E+06	  -5.251890E+06	   5.643705E+05	  -1.189389E+08	   4.112379E+07	   3.317573E+07
  169.1000	  -1.260399E+06	  -5.326777E+06	   4.564621E+05	  -1.229926E+08	   4.219684E+07	   3.576965E+07
  169.2000	  -1.324099E+06	  -5.374774E+06	   3.462612E+05	  -1.264157E+08	   4.295447E+07	   3.822293E+07
  169.3000	  -1.379517E+06	  -5.395384E+06	   2.343572E+05	  -1.291757E+08	   4.338427E+07	   4.050392E+07
  169.4000	  -1.426404E+06	  -5.388296E+06	   1.213541E+05	  -1.312430E+08	   4.347679E+07	   4.257923E+07
  169.5000	  -1.464590E+06	  -5.353419E+06	   7.864728E+03	  -1.325926E+08	   4.322586E+07	   4.441417E+07
  169.6000	  -1.493994E+06	  -5.290856E+06	  -1.054938E+05	  -1.332036E+08	   4.262892E+07	   4.597334E+07
  169.7000	  -1.514612E+06	  -5.200926E+06	  -2.181089E+05	  -1.330598E+08	   4.168721E+07	   4.722139E+07
  169.8000	  -1.526525E+06	  -5.084164E+06	  -3.293764E+05	  -1.321504E+08	   4.040599E+07	   4.812367E+07
  169.9000	  -1.529886E+06	  -4.941306E+06	  -4.387085E+05	  -1.304700E+08	   3.879462E+07	   4.864704E+07
  170.0000	  -1.524921E+06	  -4.773278E+06	  -5.455366E+05	  -1.280193E+08	   3.686661E+07	   4.876093E+07
  170.1000	  -1.511919E+06	  -4.581210E+06	  -6.493171E+05	  -1.248044E+08	   3.463959E+07	   4.843806E+07
  170.2000	  -1.491221E+06	  -4.366394E+06	  -7.495346E+05	  -1.208383E+08	   3.213507E+07	   4.765557E+07
  170.3000	  -1.463211E+06	  -4.130278E+06	  -8.457023E+05	  -1.161398E+08	   2.937831E+07	   4.639591E+07
  170.4000	  -1.428310E+06	  -3.874452E+06	  -9.373677E+05	  -1.107341E+08	   2.639797E+07	   4.464778E+07
  170.5000	  -1.386959E+06	  -3.600622E+06	  -1.024108E+06	  -1.046525E+08	   2.322567E+07	   4.240688E+07
  170.6000	  -1.339610E+06	  -3.310596E+06	  -1.105534E+06	  -9.793246E+07	   1.989540E+07	   3.967669E+07
  170.7000	  -1.286716E+06	  -3.006257E+06	  -1.181290E+06	  -9.061710E+07	   1.644319E+07	   3.646897E+07
  170.8000	  -1.228729E+06	  -2.689542E+06	  -1.251043E+06	  -8.275496E+07	   1.290619E+07	   3.280412E+07
  170.9000	  -1.166150E+06	  -2.362712E+06	  -1.314474E+06	  -7.439861E+07	   9.316243E+06	   2.871031E+07
  171.0000	  -1.099572E+06	  -2.028272E+06	  -1.371326E+06	  -6.560470E+07	   5.701732E+06	   2.421867E+07
  171.1000	  -1.029504E+06	  -1.688301E+06	  -1.421444E+06	  -5.643614E+07	   2.099910E+06	   1.936598E+07
  171.2000	  -9.564277E+05	  -1.344825E+06	  -1.464694E+06	  -4.695916E+07	  -1.452639E+06	   1.419613E+07
  171.3000	  -8.807922E+05	  -9.998019E+05	  -1.500953E+06	  -3.724318E+07	  -4.920458E+06	   8.759564E+06
  171.4000	  -8.029869E+05	  -6.550877E+05	  -1.530122E+06	  -2.735895E+07	  -8.270813E+06	   3.112663E+06
  171.5000	  -7.233749E+05	  -3.124614E+05	  -1.552098E+06	  -1.737888E+07	  -1.147303E+07	  -2.683277E+06
  171.6000	  -6.423132E+05	   2.638621E+04	  -1.566788E+06	  -7.375784E+06	  -1.449869E+07	  -8.563775E+06
  171.7000	  -5.601371E+05	   3.598523E+05	  -1.574102E+06	   2.577660E+06	  -1.732240E+07	  -1.446170E+07
  171.8000	  -4.771571E+05	   6.864285E+05	  -1.573968E+06	   1.240997E+07	  -1.992238E+07	  -2.030863E+07
  171.9000	  -3.936651E+05	   1.004696E+06	  -1.566316E+06	   2.205155E+07	  -2.228055E+07	  -2.603610E+07
  172.0000	  -3.099424E+05	   1.313323E+06	  -1.551100E+06	   3.143533E+07	  -2.438268E+07	  -3.157705E+07
  172.1000	  -2.262648E+05	   1.611055E+06	  -1.528293E+06	   4.049764E+07	  -2.621841E+07	  -3.686703E+07
  172.2000	  -1.429091E+05	   1.896716E+06	  -1.497893E+06	   4.917870E+07	  -2.778130E+07	  -4.184557E+07
  172.3000	  -6.015618E+04	   2.169204E+06	  -1.459929E+06	   5.742310E+07	  -2.906852E+07	  -4.645725E+07
  172.4000	   2.170121E+04	   2.427480E+06	  -1.414468E+06	   6.518029E+07	  -3.008070E+07	  -5.065269E+07
  172.5000	   1.023533E+05	   2.670570E+06	  -1.361621E+06	   7.240516E+07	  -3.082154E+07	  -5.438941E+07
  172.6000	   1.814689E+05	   2.897552E+06	  -1.301558E+06	   7.905802E+07	  -3.129763E+07	  -5.763278E+07
  172.7000	   2.584998E+05	   3.107176E+06	  -1.234810E+06	   8.510477E+07	  -3.151583E+07	  -6.036599E+07
  172.8000	   3.330172E+05	   3.298669E+06	  -1.161770E+06	   9.051633E+07	  -3.148507E+07	  -6.257414E+07
  172.9000	   4.046809E+05	   3.471574E+06	  -1.082716E+06	   9.526930E+07	  -3.121651E+07	  -6.424531E+07
  173.0000	   4.731498E+05	   3.625491E+06	  -9.979699E+05	   9.934631E+07	  -3.072257E+07	  -6.537489E+07
  173.1000	   5.380812E+05	   3.760092E+06	  -9.078946E+05	   1.027360E+08	  -3.001671E+07	  -6.596546E+07
  173.2000	   5.991381E+05	   3.875102E+06	  -8.128969E+05	   1.054328E+08	  -2.911302E+07	  -6.602600E+07
  173.3000	   6.559881E+05	   3.970313E+06	  -7.134259E+05	   1.074364E+08	  -2.802594E+07	  -6.557160E+07
  173.4000	   7.083149E+05	   4.045583E+06	  -6.099721E+05	   1.087517E+08	  -2.677015E+07	  -6.462248E+07
  173.5000	   7.558202E+05	   4.100837E+06	  -5.030666E+05	   1.093885E+08	  -2.536016E+07	  -6.320352E+07
  173.6000	   7.982270E+05	   4.136064E+06	  -3.932727E+05	   1.093605E+08	  -2.381037E+07	  -6.134327E+07
  173.7000	   8.352884E+05	   4.151330E+06	  -2.811860E+05	   1.086858E+08	  -2.213473E+07	  -5.907336E+07
  173.8000	   8.667873E+05	   4.146776E+06	  -1.674259E+05	   1.073860E+08	  -2.034684E+07	  -5.642766E+07
  173.9000	   8.925436E+05	   4.122620E+06	  -5.262883E+04	   1.054853E+08	  -1.845969E+07	  -5.344166E+07
  174.0000	   9.124164E+05	   4.079148E+06	   6.255499E+04	   1.030109E+08	  -1.648577E+07	  -5.015161E+07
  174.1000	   9.263073E+05	   4.016738E+06	   1.774698E+05	   9.999204E+07	  -1.443705E+07	  -4.659412E+07
  174.2000	   9.341598E+05	   3.935838E+06	   2.914619E+05	   9.645981E+07	  -1.232486E+07	  -4.280549E+07
  174.3000	   9.359640E+05	   3.836974E+06	   4.038838E+05	   9.244658E+07	  -1.016012E+07	  -3.882134E+07
  174.4000	   9.317524E+05	   3.720748E+06	   5.141016E+05	   8.798614E+07	  -7.953278E+06	  -3.467613E+07
  174.5000	   9.216016E+05	   3.587829E+06	   6.214984E+05	   8.311254E+07	  -5.714360E+06	  -3.040292E+07
  174.6000	   9.056344E+05	   3.438956E+06	   7.254837E+05	   7.786067E+07	  -3.453063E+06	  -2.603312E+07
  174.7000	   8.840104E+05	   3.274933E+06	   8.254894E+05	   7.226552E+07	  -1.178816E+06	  -2.159625E+07
  174.8000	   8.569308E+05	   3.096617E+06	   9.209816E+05	   6.636201E+07	   1.099161E+06	  -1.711999E+07
  174.9000	   8.246320E+05	   2.904923E+06	   1.011458E+06	   6.018511E+07	   3.371764E+06	  -1.262996E+07
  175.0000	   7.873842E+05	   2.700809E+06	   1.096454E+06	   5.376926E+07	   5.630001E+06	  -8.149946E+06
  175.1000	   7.454877E+05	   2.485280E+06	   1.175537E+06	   4.714865E+07	   7.864908E+06	  -3.701776E+06
  175.2000	   6.992701E+05	   2.259378E+06	   1.248318E+06	   4.035688E+07	   1.006751E+07	   6.945017E+05
  175.3000	   6.490825E+05	   2.024180E+06	   1.314443E+06	   3.342717E+07	   1.222879E+07	   5.020536E+06
  175.4000	   5.952962E+05	   1.780793E+06	   1.373597E+06	   2.639200E+07	   1.433964E+07	   9.259470E+06
  175.5000	   5.383008E+05	   1.530346E+06	   1.425505E+06	   1.928345E+07	   1.639090E+07	   1.339582E+07
  175.6000	   4.784990E+05	   1.273999E+06	   1.469927E+06	   1.213293E+07	   1.837331E+07	   1.741533E+07
  175.7000	   4.163083E+05	   1.012926E+06	   1.506665E+06	   4.971524E+06	   2.027747E+07	   2.130476E+07
  175.8000	   3.521529E+05	   7.483223E+05	   1.535552E+06	  -2.170290E+06	   2.209398E+07	   2.505169E+07
  175.9000	   2.864646E+05	   4.813950E+05	   1.556460E+06	  -9.262351E+06	   2.381335E+07	   2.864445E+07
  176.0000	   2.196805E+05	   2.133671E+05	   1.569301E+06	  -1.627487E+07	   2.542612E+07	   3.207187E+07
  176.1000	   1.522411E+05	  -5.452786E+04	   1.574016E+06	  -2.317828E+07	   2.692273E+07	   3.532318E+07
  176.2000	   8.458690E+04	  -3.210442E+05	   1.570582E+06	  -2.994327E+07	   2.829375E+07	   3.838796E+07
  176.3000	   1.715919E+04	  -5.849350E+05	   1.559013E+06	  -3.654074E+07	   2.952992E+07	   4.125587E+07
  176.4000	  -4.960393E+04	  -8.449451E+05	   1.539354E+06	  -4.294170E+07	   3.062214E+07	   4.391670E+07
  176.5000	  -1.152673E+05	  -1.099820E+06	   1.511687E+06	  -4.911728E+07	   3.156153E+07	   4.636034E+07
  176.6000	  -1.794015E+05	  -1.348307E+06	   1.476125E+06	  -5.503881E+07	   3.233959E+07	   4.857656E+07
  176.7000	  -2.415828E+05	  -1.589159E+06	   1.432818E+06	  -6.067761E+07	   3.294827E+07	   5.055534E+07
  176.8000	  -3.013986E+05	  -1.821141E+06	   1.381948E+06	  -6.600548E+07	   3.338002E+07	   5.228642E+07
  176.9000	  -3.584432E+05	  -2.043035E+06	   1.323733E+06	  -7.099422E+07	   3.362785E+07	   5.375984E+07
  177.0000	  -4.123256E+05	  -2.253645E+06	   1.258422E+06	  -7.561610E+07	   3.368563E+07	   5.496560E+07
  177.1000	  -4.626675E+05	  -2.451804E+06	   1.186301E+06	  -7.984397E+07	   3.354792E+07	   5.589407E+07
  177.2000	  -5.091072E+05	  -2.636379E+06	   1.107689E+06	  -8.365113E+07	   3.321040E+07	   5.653596E+07
  177.3000	  -5.512839E+05	  -2.806277E+06	   1.022969E+06	  -8.701214E+07	   3.266999E+07	   5.688320E+07
  177.4000	  -5.888756E+05	  -2.960486E+06	   9.325391E+05	  -8.990277E+07	   3.192465E+07	   5.692822E+07
  177.5000	  -6.215894E+05	  -3.098050E+06	   8.368090E+05	  -9.230027E+07	   3.097341E+07	   5.666417E+07
  177.6000	  -6.491572E+05	  -3.218088E+06	   7.362195E+05	  -9.418319E+07	   2.981669E+07	   5.608515E+07
  177.7000	  -6.713371E+05	  -3.319772E+06	   6.312400E+05	  -9.553170E+07	   2.845625E+07	   5.518636E+07
  177.8000	  -6.879180E+05	  -3.402362E+06	   5.223664E+05	  -9.632792E+07	   2.689541E+07	   5.396444E+07
  177.9000	  -6.987163E+05	  -3.465196E+06	   4.101188E+05	  -9.655606E+07	   2.513906E+07	   5.241768E+07
  178.0000	  -7.035791E+05	  -3.507705E+06	   2.950417E+05	  -9.620272E+07	   2.319372E+07	   5.054652E+07
  178.1000	  -7.023855E+05	  -3.529411E+06	   1.777021E+05	  -9.525732E+07	   2.106767E+07	   4.835342E+07
  178.2000	  -6.950472E+05	  -3.529947E+06	   5.869152E+04	  -9.371235E+07	   1.877084E+07	   4.584366E+07
  178.3000	  -6.815067E+05	  -3.509048E+06	  -6.138231E+04	  -9.156365E+07	   1.631485E+07	   4.302525E+07
  178.4000	  -6.617389E+05	  -3.466566E+06	  -1.818894E+05	  -8.881081E+07	   1.371310E+07	   3.990957E+07
  178.5000	  -6.357506E+05	  -3.402476E+06	  -3.021820E+05	  -8.545747E+07	   1.098059E+07	   3.651136E+07
  178.6000	  -6.035738E+05	  -3.316883E+06	  -4.215980E+05	  -8.151158E+07	   8.133658E+06	   3.284935E+07
  178.7000	  -5.651799E+05	  -3.210018E+06	  -5.394828E+05	  -7.698538E+07	   5.187681E+06	   2.894723E+07
  178.8000	  -5.206287E+05	  -3.082232E+06	  -6.551500E+05	  -7.189557E+07	   2.160638E+06	   2.483192E+07
  178.9000	  -4.700427E+05	  -2.934000E+06	  -7.678898E+05	  -6.626424E+07	  -9.275633E+05	   2.053427E+07
  179.0000	  -4.135759E+05	  -2.765942E+06	  -8.769808E+05	  -6.011834E+07	  -4.056111E+06	   1.608942E+07
  179.1000	  -3.514135E+05	  -2.578804E+06	  -9.816962E+05	  -5.349032E+07	  -7.203401E+06	   1.153656E+07
  179.2000	  -2.837732E+05	  -2.373468E+06	  -1.081300E+06	  -4.641805E+07	  -1.034747E+07	   6.918992E+06
  179.3000	  -2.109068E+05	  -2.150962E+06	  -1.175050E+06	  -3.894473E+07	  -1.346608E+07	   2.283590E+06
  179.4000	  -1.330981E+05	  -1.912440E+06	  -1.262210E+06	  -3.111874E+07	  -1.653721E+07	  -2.319518E+06
  179.5000	  -5.066839E+04	  -1.659185E+06	  -1.342038E+06	  -2.299364E+07	  -1.953922E+07	  -6.837663E+06
  179.6000	   3.602434E+04	  -1.392610E+06	  -1.413806E+06	  -1.462760E+07	  -2.245122E+07	  -1.121634E+07
  179.7000	   1.265788E+05	  -1.114251E+06	  -1.476794E+06	  -6.083253E+06	  -2.525333E+07	  -1.540010E+07
  179.8000	   2.205510E+05	  -8.257601E+05	  -1.530300E+06	   2.573013E+06	  -2.792701E+07	  -1.933357E+07
  179.9000	   3.174466E+05	  -5.289014E+05	  -1.573647E+06	   1.127144E+07	  -3.045516E+07	  -2.296255E+07
  180.0000	   4.167201E+05	  -2.255458E+05	  -1.606191E+06	   1.993982E+07	  -3.282243E+07	  -2.623523E+07
  180.1000	   5.177667E+05	   8.233981E+04	  -1.627329E+06	   2.850406E+07	  -3.501529E+07	  -2.910347E+07
  180.2000	   6.199244E+05	   3.926980E+05	  -1.636508E+06	   3.688912E+07	  -3.702217E+07	  -3.152394E+07
  180.3000	   7.224632E+05	   7.033905E+05	  -1.633236E+06	   4.502002E+07	  -3.883342E+07	  -3.345944E+07
  180.4000	   8.245921E+05	   1.012210E+06	  -1.617098E+06	   5.282248E+07	  -4.044133E+07	  -3.488000E+07
  180.5000	   9.254499E+05	   1.316886E+06	  -1.587760E+06	   6.022442E+07	  -4.184004E+07	  -3.576380E+07
  180.6000	   1.024115E+06	   1.615108E+06	  -1.544990E+06	   6.715632E+07	  -4.302537E+07	  -3.609816E+07
  180.7000	   1.119599E+06	   1.904526E+06	  -1.488665E+06	   7.355267E+07	  -4.399468E+07	  -3.588007E+07
  180.8000	   1.210863E+06	   2.182780E+06	  -1.418782E+06	   7.935271E+07	  -4.474660E+07	  -3.511664E+07
  180.9000	   1.296816E+06	   2.447512E+06	  -1.335475E+06	   8.450132E+07	  -4.528079E+07	  -3.382512E+07
  181.0000	   1.376352E+06	   2.696394E+06	  -1.239014E+06	   8.894985E+07	  -4.559753E+07	  -3.203184E+07
  181.1000	   1.448588E+06	   2.927044E+06	  -1.129965E+06	   9.265826E+07	  -4.569564E+07	  -2.975010E+07
  181.2000	   1.512470E+06	   3.137242E+06	  -1.008964E+06	   9.559079E+07	  -4.557820E+07	  -2.701085E+07
  181.3000	   1.566838E+06	   3.324970E+06	  -8.767132E+05	   9.771856E+07	  -4.524988E+07	  -2.386328E+07
  181.4000	   1.610544E+06	   3.488340E+06	  -7.340638E+05	   9.902074E+07	  -4.471518E+07	  -2.036505E+07
  181.5000	   1.642465E+06	   3.625618E+06	  -5.820104E+05	   9.948511E+07	  -4.397819E+07	  -1.658116E+07
  181.6000	   1.661535E+06	   3.735268E+06	  -4.216857E+05	   9.910817E+07	  -4.304212E+07	  -1.258233E+07
  181.7000	   1.666772E+06	   3.815960E+06	  -2.543498E+05	   9.789482E+07	  -4.190966E+07	  -8.443162E+06
  181.8000	   1.657300E+06	   3.866605E+06	  -8.137768E+04	   9.585842E+07	  -4.058250E+07	  -4.240378E+06
  181.9000	   1.632380E+06	   3.886363E+06	   9.575534E+04	   9.302051E+07	  -3.906170E+07	  -5.083106E+04
  182.0000	   1.591419E+06	   3.874659E+06	   2.754934E+05	   8.941022E+07	  -3.734766E+07	   4.050218E+06
  182.1000	   1.534003E+06	   3.831209E+06	   4.562202E+05	   8.506374E+07	  -3.544038E+07	   7.991097E+06
  182.2000	   1.459908E+06	   3.756017E+06	   6.362811E+05	   8.002392E+07	  -3.333961E+07	   1.170519E+07
  182.3000	   1.369109E+06	   3.649394E+06	   8.140060E+05	   7.433910E+07	  -3.104541E+07	   1.513247E+07
  182.4000	   1.261792E+06	   3.511936E+06	   9.877341E+05	   6.806259E+07	  -2.855826E+07	   1.822060E+07
  182.5000	   1.138354E+06	   3.344546E+06	   1.155838E+06	   6.125194E+07	  -2.587940E+07	   2.092587E+07
  182.6000	   9.993928E+05	   3.148404E+06	   1.316750E+06	   5.396765E+07	  -2.301106E+07	   2.321384E+07
  182.7000	   8.457084E+05	   2.924964E+06	   1.468977E+06	   4.627272E+07	  -1.995706E+07	   2.505943E+07
  182.8000	   6.783038E+05	   2.675936E+06	   1.611119E+06	   3.823195E+07	  -1.672309E+07	   2.644710E+07
  182.9000	   4.983630E+05	   2.403309E+06	   1.741952E+06	   2.991017E+07	  -1.332221E+07	   2.737537E+07
  183.0000	   3.071510E+05	   2.109302E+06	   1.860426E+06	   2.137151E+07	  -9.773541E+06	   2.785063E+07
  183.1000	   1.060129E+05	   1.796243E+06	   1.965523E+06	   1.268116E+07	  -6.087558E+06	   2.787465E+07
  183.2000	  -1.035771E+05	   1.466612E+06	   2.056364E+06	   3.903402E+06	  -2.276259E+06	   2.745693E+07
  183.3000	  -3.200313E+05	   1.123004E+06	   2.132226E+06	  -4.898984E+06	   1.646543E+06	   2.661425E+07
  183.4000	  -5.416746E+05	   7.681064E+05	   2.192540E+06	  -1.366524E+07	   5.665174E+06	   2.536963E+07
  183.5000	  -7.667710E+05	   4.046555E+05	   2.236901E+06	  -2.233689E+07	   9.762157E+06	   2.375148E+07
  183.6000	  -9.935447E+05	   3.541594E+04	   2.265049E+06	  -3.085824E+07	   1.391824E+07	   2.179259E+07
  183.7000	  -1.220202E+06	  -3.368534E+05	   2.276880E+06	  -3.917645E+07	   1.811255E+07	   1.952910E+07
  183.8000	  -1.444960E+06	  -7.094291E+05	   2.272428E+06	  -4.724192E+07	   2.232287E+07	   1.699939E+07
  183.9000	  -1.666065E+06	  -1.079645E+06	   2.251866E+06	  -5.500834E+07	   2.652566E+07	   1.424327E+07
  184.0000	  -1.881809E+06	  -1.444915E+06	   2.215490E+06	  -6.243278E+07	   3.069651E+07	   1.130112E+07
  184.1000	  -2.090544E+06	  -1.802752E+06	   2.163705E+06	  -6.947572E+07	   3.481025E+07	   8.213044E+06
  184.2000	  -2.290706E+06	  -2.150787E+06	   2.097030E+06	  -7.610127E+07	   3.884135E+07	   5.018200E+06
  184.3000	  -2.480818E+06	  -2.486781E+06	   2.016065E+06	  -8.227668E+07	   4.276402E+07	   1.754302E+06
  184.4000	  -2.659495E+06	  -2.808634E+06	   1.921497E+06	  -8.797272E+07	   4.655267E+07	  -1.542839E+06
  184.5000	  -2.825471E+06	  -3.114394E+06	   1.814078E+06	  -9.316344E+07	   5.018198E+07	  -4.839624E+06
  184.6000	  -2.977582E+06	  -3.402264E+06	   1.694625E+06	  -9.782619E+07	   5.362732E+07	  -8.105024E+06
  184.7000	  -3.114775E+06	  -3.670604E+06	   1.564000E+06	  -1.019411E+08	   5.686473E+07	  -1.131049E+07
  184.8000	  -3.236117E+06	  -3.917926E+06	   1.423104E+06	  -1.054916E+08	   5.987135E+07	  -1.443019E+07
  184.9000	  -3.340788E+06	  -4.142906E+06	   1.272873E+06	  -1.084638E+08	   6.262549E+07	  -1.744101E+07
  185.0000	  -3.428084E+06	  -4.344364E+06	   1.114267E+06	  -1.108467E+08	   6.510671E+07	  -2.032228E+07
  185.1000	  -3.497411E+06	  -4.521286E+06	   9.482611E+05	  -1.126317E+08	   6.729606E+07	  -2.305592E+07
  185.2000	  -3.548279E+06	  -4.672787E+06	   7.758449E+05	  -1.138128E+08	   6.917611E+07	  -2.562603E+07
  185.3000	  -3.580308E+06	  -4.798130E+06	   5.980153E+05	  -1.143868E+08	   7.073103E+07	  -2.801882E+07
  185.4000	  -3.593221E+06	  -4.896712E+06	   4.157722E+05	  -1.143522E+08	   7.194680E+07	  -3.022248E+07
  185.5000	  -3.586830E+06	  -4.968064E+06	   2.301146E+05	  -1.137104E+08	   7.281100E+07	  -3.222685E+07
  185.6000	  -3.561046E+06	  -5.011838E+06	   4.204150E+04	  -1.124646E+08	   7.331303E+07	  -3.402323E+07
  185.7000	  -3.515870E+06	  -5.027809E+06	  -1.474542E+05	  -1.106205E+08	   7.344417E+07	  -3.560427E+07
  185.8000	  -3.451389E+06	  -5.015862E+06	  -3.373853E+05	  -1.081856E+08	   7.319746E+07	  -3.696388E+07
  185.9000	  -3.367770E+06	  -4.975999E+06	  -5.267712E+05	  -1.051698E+08	   7.256790E+07	  -3.809672E+07
  186.0000	  -3.265258E+06	  -4.908329E+06	  -7.146388E+05	  -1.015851E+08	   7.155231E+07	  -3.899834E+07
  186.1000	  -3.144184E+06	  -4.813057E+06	  -9.000245E+05	  -9.744543E+07	   7.014936E+07	  -3.966502E+07
  186.2000	  -3.004947E+06	  -4.690512E+06	  -1.081972E+06	  -9.276716E+07	   6.835966E+07	  -4.009360E+07
  186.3000	  -2.848018E+06	  -4.541109E+06	  -1.259535E+06	  -8.756877E+07	   6.618582E+07	  -4.028150E+07
  186.4000	  -2.673950E+06	  -4.365376E+06	  -1.431777E+06	  -8.187090E+07	   6.363225E+07	  -4.022658E+07
  186.5000	  -2.483362E+06	  -4.163942E+06	  -1.597772E+06	  -7.569664E+07	   6.070534E+07	  -3.992716E+07
  186.6000	  -2.276949E+06	  -3.937536E+06	  -1.756604E+06	  -6.907121E+07	   5.741341E+07	  -3.938206E+07
  186.7000	  -2.055472E+06	  -3.687009E+06	  -1.907370E+06	  -6.202251E+07	   5.376674E+07	  -3.859062E+07
  186.8000	  -1.819774E+06	  -3.413316E+06	  -2.049181E+06	  -5.458069E+07	   4.977764E+07	  -3.755272E+07
  186.9000	  -1.570770E+06	  -3.117525E+06	  -2.181166E+06	  -4.677845E+07	   4.546035E+07	  -3.626888E+07
  187.0000	  -1.309448E+06	  -2.800824E+06	  -2.302468E+06	  -3.865102E+07	   4.083098E+07	  -3.474045E+07
  187.1000	  -1.036879E+06	  -2.464525E+06	  -2.412255E+06	  -3.023620E+07	   3.590777E+07	  -3.296962E+07
  187.2000	  -7.542145E+05	  -2.110062E+06	  -2.509720E+06	  -2.157423E+07	   3.071089E+07	  -3.095968E+07
  187.3000	  -4.626863E+05	  -1.739000E+06	  -2.594088E+06	  -1.270801E+07	   2.526240E+07	  -2.871509E+07
