
These predictions were generated by SubDyn on 27-Nov-2023 at 17:00:45.




    Time	  M1N1TDxss	  M1N2TDxss
       s	        (m)	        (m)
   51.2600	-7.6404E-08	-5.2944E-02
   51.2700	-8.4510E-08	-5.8561E-02
   51.2800	-9.2601E-08	-6.4168E-02
   51.2900	-1.0068E-07	-6.9763E-02
   51.3000	-1.0873E-07	-7.5346E-02
   51.3100	-1.1677E-07	-8.0914E-02
   51.3200	-1.2478E-07	-8.6468E-02
   51.3300	-1.3278E-07	-9.2007E-02
   51.3400	-1.4074E-07	-9.7528E-02
   51.3500	-1.4869E-07	-1.0303E-01
   51.3600	-1.5660E-07	-1.0852E-01
   51.3700	-1.6449E-07	-1.1398E-01
   51.3800	-1.7235E-07	-1.1943E-01
   51.3900	-1.8017E-07	-1.2485E-01
   51.4000	-1.8797E-07	-1.3025E-01
   51.4100	-1.9573E-07	-1.3563E-01
   51.4200	-2.0345E-07	-1.4098E-01
   51.4300	-2.1114E-07	-1.4631E-01
   51.4400	-2.1879E-07	-1.5161E-01
   51.4500	-2.2640E-07	-1.5688E-01
   51.4600	-2.3397E-07	-1.6213E-01
   51.4700	-2.4149E-07	-1.6734E-01
   51.4800	-2.4897E-07	-1.7253E-01
   51.4900	-2.5641E-07	-1.7768E-01
   51.5000	-2.6380E-07	-1.8280E-01
   51.5100	-2.7114E-07	-1.8789E-01
   51.5200	-2.7844E-07	-1.9294E-01
   51.5300	-2.8568E-07	-1.9796E-01
   51.5400	-2.9287E-07	-2.0295E-01
   51.5500	-3.0001E-07	-2.0789E-01
   51.5600	-3.0709E-07	-2.1280E-01
   51.5700	-3.1412E-07	-2.1767E-01
   51.5800	-3.2109E-07	-2.2250E-01
   51.5900	-3.2801E-07	-2.2729E-01
   51.6000	-3.3486E-07	-2.3204E-01
   51.6100	-3.4165E-07	-2.3675E-01
   51.6200	-3.4838E-07	-2.4141E-01
   51.6300	-3.5505E-07	-2.4603E-01
   51.6400	-3.6165E-07	-2.5061E-01
   51.6500	-3.6819E-07	-2.5514E-01
   51.6600	-3.7466E-07	-2.5962E-01
   51.6700	-3.8106E-07	-2.6406E-01
   51.6800	-3.8740E-07	-2.6845E-01
   51.6900	-3.9366E-07	-2.7279E-01
   51.7000	-3.9985E-07	-2.7708E-01
   51.7100	-4.0597E-07	-2.8132E-01
   51.7200	-4.1202E-07	-2.8551E-01
   51.7300	-4.1799E-07	-2.8965E-01
   51.7400	-4.2389E-07	-2.9373E-01
   51.7500	-4.2970E-07	-2.9776E-01
   51.7600	-4.3545E-07	-3.0174E-01
   51.7700	-4.4111E-07	-3.0566E-01
   51.7800	-4.4669E-07	-3.0953E-01
   51.7900	-4.5219E-07	-3.1334E-01
   51.8000	-4.5761E-07	-3.1710E-01
   51.8100	-4.6294E-07	-3.2080E-01
   51.8200	-4.6820E-07	-3.2444E-01
   51.8300	-4.7336E-07	-3.2802E-01
   51.8400	-4.7844E-07	-3.3154E-01
   51.8500	-4.8344E-07	-3.3500E-01
   51.8600	-4.8835E-07	-3.3840E-01
   51.8700	-4.9316E-07	-3.4174E-01
   51.8800	-4.9789E-07	-3.4501E-01
   51.8900	-5.0253E-07	-3.4823E-01
   51.9000	-5.0708E-07	-3.5138E-01
   51.9100	-5.1153E-07	-3.5447E-01
   51.9200	-5.1590E-07	-3.5749E-01
   51.9300	-5.2017E-07	-3.6045E-01
   51.9400	-5.2434E-07	-3.6334E-01
   51.9500	-5.2842E-07	-3.6617E-01
   51.9600	-5.3240E-07	-3.6893E-01
   51.9700	-5.3629E-07	-3.7162E-01
   51.9800	-5.4008E-07	-3.7425E-01
   51.9900	-5.4377E-07	-3.7681E-01
   52.0000	-5.4737E-07	-3.7930E-01
   52.0100	-5.5086E-07	-3.8172E-01
   52.0200	-5.5426E-07	-3.8407E-01
   52.0300	-5.5755E-07	-3.8635E-01
   52.0400	-5.6074E-07	-3.8857E-01
   52.0500	-5.6383E-07	-3.9071E-01
   52.0600	-5.6682E-07	-3.9278E-01
   52.0700	-5.6971E-07	-3.9478E-01
   52.0800	-5.7249E-07	-3.9671E-01
   52.0900	-5.7517E-07	-3.9856E-01
   52.1000	-5.7775E-07	-4.0035E-01
   52.1100	-5.8022E-07	-4.0206E-01
   52.1200	-5.8258E-07	-4.0370E-01
   52.1300	-5.8484E-07	-4.0526E-01
   52.1400	-5.8699E-07	-4.0676E-01
   52.1500	-5.8904E-07	-4.0817E-01
   52.1600	-5.9098E-07	-4.0952E-01
   52.1700	-5.9281E-07	-4.1079E-01
   52.1800	-5.9454E-07	-4.1198E-01
   52.1900	-5.9615E-07	-4.1310E-01
   52.2000	-5.9766E-07	-4.1415E-01
   52.2100	-5.9906E-07	-4.1512E-01
   52.2200	-6.0036E-07	-4.1602E-01
   52.2300	-6.0154E-07	-4.1684E-01
   52.2400	-6.0261E-07	-4.1758E-01
   52.2500	-6.0358E-07	-4.1825E-01
   52.2600	-6.0443E-07	-4.1884E-01
   52.2700	-6.0518E-07	-4.1936E-01
   52.2800	-6.0582E-07	-4.1980E-01
   52.2900	-6.0634E-07	-4.2017E-01
   52.3000	-6.0676E-07	-4.2045E-01
   52.3100	-6.0707E-07	-4.2067E-01
   52.3200	-6.0726E-07	-4.2080E-01
   52.3300	-6.0735E-07	-4.2086E-01
   52.3400	-6.0733E-07	-4.2085E-01
   52.3500	-6.0719E-07	-4.2075E-01
   52.3600	-6.0695E-07	-4.2058E-01
   52.3700	-6.0659E-07	-4.2034E-01
   52.3800	-6.0613E-07	-4.2002E-01
   52.3900	-6.0556E-07	-4.1962E-01
   52.4000	-6.0487E-07	-4.1915E-01
   52.4100	-6.0408E-07	-4.1860E-01
   52.4200	-6.0318E-07	-4.1797E-01
   52.4300	-6.0216E-07	-4.1727E-01
   52.4400	-6.0104E-07	-4.1649E-01
   52.4500	-5.9981E-07	-4.1564E-01
   52.4600	-5.9847E-07	-4.1471E-01
   52.4700	-5.9702E-07	-4.1371E-01
   52.4800	-5.9547E-07	-4.1263E-01
   52.4900	-5.9380E-07	-4.1148E-01
   52.5000	-5.9203E-07	-4.1025E-01
   52.5100	-5.9015E-07	-4.0895E-01
   52.5200	-5.8817E-07	-4.0757E-01
   52.5300	-5.8607E-07	-4.0612E-01
   52.5400	-5.8387E-07	-4.0460E-01
   52.5500	-5.8157E-07	-4.0300E-01
   52.5600	-5.7916E-07	-4.0133E-01
   52.5700	-5.7664E-07	-3.9959E-01
   52.5800	-5.7402E-07	-3.9777E-01
   52.5900	-5.7130E-07	-3.9588E-01
   52.6000	-5.6847E-07	-3.9392E-01
   52.6100	-5.6554E-07	-3.9189E-01
   52.6200	-5.6251E-07	-3.8979E-01
   52.6300	-5.5937E-07	-3.8762E-01
   52.6400	-5.5614E-07	-3.8537E-01
   52.6500	-5.5280E-07	-3.8306E-01
   52.6600	-5.4936E-07	-3.8068E-01
   52.6700	-5.4582E-07	-3.7823E-01
   52.6800	-5.4219E-07	-3.7571E-01
   52.6900	-5.3845E-07	-3.7312E-01
   52.7000	-5.3462E-07	-3.7047E-01
   52.7100	-5.3069E-07	-3.6774E-01
   52.7200	-5.2667E-07	-3.6495E-01
   52.7300	-5.2254E-07	-3.6210E-01
   52.7400	-5.1833E-07	-3.5918E-01
   52.7500	-5.1402E-07	-3.5619E-01
   52.7600	-5.0962E-07	-3.5314E-01
   52.7700	-5.0512E-07	-3.5002E-01
   52.7800	-5.0053E-07	-3.4685E-01
   52.7900	-4.9586E-07	-3.4360E-01
   52.8000	-4.9109E-07	-3.4030E-01
   52.8100	-4.8623E-07	-3.3693E-01
   52.8200	-4.8129E-07	-3.3351E-01
   52.8300	-4.7626E-07	-3.3002E-01
   52.8400	-4.7114E-07	-3.2647E-01
   52.8500	-4.6593E-07	-3.2287E-01
   52.8600	-4.6065E-07	-3.1920E-01
   52.8700	-4.5527E-07	-3.1548E-01
   52.8800	-4.4982E-07	-3.1170E-01
   52.8900	-4.4428E-07	-3.0787E-01
   52.9000	-4.3867E-07	-3.0397E-01
   52.9100	-4.3297E-07	-3.0003E-01
   52.9200	-4.2720E-07	-2.9603E-01
   52.9300	-4.2134E-07	-2.9197E-01
   52.9400	-4.1542E-07	-2.8786E-01
   52.9500	-4.0941E-07	-2.8370E-01
   52.9600	-4.0333E-07	-2.7949E-01
   52.9700	-3.9718E-07	-2.7523E-01
   52.9800	-3.9096E-07	-2.7092E-01
   52.9900	-3.8467E-07	-2.6655E-01
   53.0000	-3.7830E-07	-2.6214E-01
   53.0100	-3.7187E-07	-2.5769E-01
   53.0200	-3.6537E-07	-2.5318E-01
   53.0300	-3.5880E-07	-2.4863E-01
   53.0400	-3.5217E-07	-2.4404E-01
   53.0500	-3.4548E-07	-2.3940E-01
   53.0600	-3.3872E-07	-2.3472E-01
   53.0700	-3.3190E-07	-2.2999E-01
   53.0800	-3.2502E-07	-2.2522E-01
   53.0900	-3.1808E-07	-2.2042E-01
   53.1000	-3.1109E-07	-2.1557E-01
   53.1100	-3.0404E-07	-2.1068E-01
   53.1200	-2.9693E-07	-2.0576E-01
   53.1300	-2.8977E-07	-2.0079E-01
   53.1400	-2.8255E-07	-1.9579E-01
   53.1500	-2.7529E-07	-1.9076E-01
   53.1600	-2.6797E-07	-1.8569E-01
   53.1700	-2.6061E-07	-1.8059E-01
   53.1800	-2.5320E-07	-1.7545E-01
   53.1900	-2.4574E-07	-1.7029E-01
   53.2000	-2.3824E-07	-1.6509E-01
   53.2100	-2.3070E-07	-1.5986E-01
   53.2200	-2.2311E-07	-1.5460E-01
   53.2300	-2.1548E-07	-1.4932E-01
   53.2400	-2.0782E-07	-1.4401E-01
   53.2500	-2.0011E-07	-1.3867E-01
   53.2600	-1.9237E-07	-1.3331E-01
   53.2700	-1.8460E-07	-1.2792E-01
   53.2800	-1.7679E-07	-1.2251E-01
   53.2900	-1.6895E-07	-1.1707E-01
   53.3000	-1.6108E-07	-1.1162E-01
   53.3100	-1.5318E-07	-1.0615E-01
   53.3200	-1.4525E-07	-1.0065E-01
   53.3300	-1.3730E-07	-9.5141E-02
   53.3400	-1.2932E-07	-8.9612E-02
   53.3500	-1.2132E-07	-8.4067E-02
   53.3600	-1.1329E-07	-7.8506E-02
   53.3700	-1.0525E-07	-7.2931E-02
   53.3800	-9.7184E-08	-6.7343E-02
   53.3900	-8.9102E-08	-6.1743E-02
   53.4000	-8.1004E-08	-5.6132E-02
   53.4100	-7.2891E-08	-5.0510E-02
   53.4200	-6.4766E-08	-4.4879E-02
   53.4300	-5.6628E-08	-3.9240E-02
   53.4400	-4.8480E-08	-3.3594E-02
   53.4500	-4.0324E-08	-2.7942E-02
   53.4600	-3.2160E-08	-2.2285E-02
   53.4700	-2.3990E-08	-1.6624E-02
   53.4800	-1.5816E-08	-1.0960E-02
   53.4900	-7.6390E-09	-5.2935E-03
   53.5000	 5.3929E-10	 3.7370E-04
   53.5100	 8.7175E-09	 6.0408E-03
   53.5200	 1.6894E-08	 1.1707E-02
   53.5300	 2.5068E-08	 1.7371E-02
   53.5400	 3.3237E-08	 2.3031E-02
   53.5500	 4.1400E-08	 2.8688E-02
   53.5600	 4.9555E-08	 3.4339E-02
   53.5700	 5.7702E-08	 3.9984E-02
   53.5800	 6.5838E-08	 4.5622E-02
   53.5900	 7.3962E-08	 5.1252E-02
   53.6000	 8.2073E-08	 5.6872E-02
   53.6100	 9.0169E-08	 6.2482E-02
   53.6200	 9.8248E-08	 6.8081E-02
   53.6300	 1.0631E-07	 7.3667E-02
   53.6400	 1.1435E-07	 7.9240E-02
   53.6500	 1.2237E-07	 8.4799E-02
   53.6600	 1.3037E-07	 9.0342E-02
   53.6700	 1.3835E-07	 9.5869E-02
   53.6800	 1.4630E-07	 1.0138E-01
   53.6900	 1.5422E-07	 1.0687E-01
   53.7000	 1.6212E-07	 1.1234E-01
   53.7100	 1.6999E-07	 1.1779E-01
   53.7200	 1.7782E-07	 1.2322E-01
   53.7300	 1.8563E-07	 1.2863E-01
   53.7400	 1.9340E-07	 1.3401E-01
   53.7500	 2.0113E-07	 1.3937E-01
   53.7600	 2.0883E-07	 1.4471E-01
   53.7700	 2.1649E-07	 1.5002E-01
   53.7800	 2.2411E-07	 1.5530E-01
   53.7900	 2.3169E-07	 1.6055E-01
   53.8000	 2.3923E-07	 1.6578E-01
   53.8100	 2.4673E-07	 1.7097E-01
   53.8200	 2.5418E-07	 1.7613E-01
   53.8300	 2.6158E-07	 1.8126E-01
   53.8400	 2.6894E-07	 1.8636E-01
   53.8500	 2.7625E-07	 1.9143E-01
   53.8600	 2.8351E-07	 1.9646E-01
   53.8700	 2.9071E-07	 2.0145E-01
   53.8800	 2.9787E-07	 2.0641E-01
   53.8900	 3.0497E-07	 2.1133E-01
   53.9000	 3.1201E-07	 2.1621E-01
   53.9100	 3.1900E-07	 2.2105E-01
   53.9200	 3.2593E-07	 2.2585E-01
   53.9300	 3.3280E-07	 2.3062E-01
   53.9400	 3.3961E-07	 2.3534E-01
   53.9500	 3.4636E-07	 2.4001E-01
   53.9600	 3.5305E-07	 2.4465E-01
   53.9700	 3.5967E-07	 2.4924E-01
   53.9800	 3.6623E-07	 2.5378E-01
   53.9900	 3.7272E-07	 2.5828E-01
   54.0000	 3.7914E-07	 2.6273E-01
   54.0100	 3.8550E-07	 2.6713E-01
   54.0200	 3.9178E-07	 2.7149E-01
   54.0300	 3.9800E-07	 2.7579E-01
   54.0400	 4.0414E-07	 2.8005E-01
   54.0500	 4.1021E-07	 2.8425E-01
   54.0600	 4.1620E-07	 2.8841E-01
   54.0700	 4.2212E-07	 2.9251E-01
   54.0800	 4.2796E-07	 2.9656E-01
   54.0900	 4.3373E-07	 3.0055E-01
   54.1000	 4.3941E-07	 3.0449E-01
   54.1100	 4.4502E-07	 3.0837E-01
   54.1200	 4.5054E-07	 3.1220E-01
   54.1300	 4.5599E-07	 3.1598E-01
   54.1400	 4.6135E-07	 3.1969E-01
   54.1500	 4.6662E-07	 3.2335E-01
   54.1600	 4.7182E-07	 3.2695E-01
   54.1700	 4.7692E-07	 3.3048E-01
   54.1800	 4.8195E-07	 3.3396E-01
   54.1900	 4.8688E-07	 3.3738E-01
   54.2000	 4.9172E-07	 3.4074E-01
   54.2100	 4.9648E-07	 3.4403E-01
   54.2200	 5.0114E-07	 3.4727E-01
   54.2300	 5.0572E-07	 3.5044E-01
   54.2400	 5.1020E-07	 3.5354E-01
   54.2500	 5.1459E-07	 3.5659E-01
   54.2600	 5.1889E-07	 3.5957E-01
   54.2700	 5.2309E-07	 3.6248E-01
   54.2800	 5.2720E-07	 3.6532E-01
   54.2900	 5.3122E-07	 3.6811E-01
   54.3000	 5.3513E-07	 3.7082E-01
   54.3100	 5.3895E-07	 3.7347E-01
   54.3200	 5.4267E-07	 3.7604E-01
   54.3300	 5.4630E-07	 3.7856E-01
   54.3400	 5.4982E-07	 3.8100E-01
   54.3500	 5.5324E-07	 3.8337E-01
   54.3600	 5.5657E-07	 3.8567E-01
   54.3700	 5.5979E-07	 3.8791E-01
   54.3800	 5.6291E-07	 3.9007E-01
   54.3900	 5.6593E-07	 3.9216E-01
   54.4000	 5.6885E-07	 3.9419E-01
   54.4100	 5.7166E-07	 3.9614E-01
   54.4200	 5.7438E-07	 3.9801E-01
   54.4300	 5.7698E-07	 3.9982E-01
   54.4400	 5.7948E-07	 4.0155E-01
   54.4500	 5.8188E-07	 4.0321E-01
   54.4600	 5.8417E-07	 4.0480E-01
   54.4700	 5.8636E-07	 4.0631E-01
   54.4800	 5.8843E-07	 4.0776E-01
   54.4900	 5.9041E-07	 4.0912E-01
   54.5000	 5.9227E-07	 4.1041E-01
   54.5100	 5.9403E-07	 4.1163E-01
   54.5200	 5.9568E-07	 4.1278E-01
   54.5300	 5.9722E-07	 4.1384E-01
   54.5400	 5.9865E-07	 4.1484E-01
   54.5500	 5.9998E-07	 4.1576E-01
   54.5600	 6.0120E-07	 4.1660E-01
   54.5700	 6.0230E-07	 4.1737E-01
   54.5800	 6.0330E-07	 4.1806E-01
   54.5900	 6.0419E-07	 4.1867E-01
   54.6000	 6.0497E-07	 4.1921E-01
   54.6100	 6.0564E-07	 4.1968E-01
   54.6200	 6.0620E-07	 4.2006E-01
   54.6300	 6.0665E-07	 4.2038E-01
   54.6400	 6.0699E-07	 4.2061E-01
   54.6500	 6.0722E-07	 4.2077E-01
   54.6600	 6.0734E-07	 4.2085E-01
   54.6700	 6.0734E-07	 4.2086E-01
   54.6800	 6.0724E-07	 4.2079E-01
   54.6900	 6.0703E-07	 4.2064E-01
   54.7000	 6.0671E-07	 4.2042E-01
   54.7100	 6.0628E-07	 4.2012E-01
   54.7200	 6.0574E-07	 4.1975E-01
   54.7300	 6.0509E-07	 4.1930E-01
   54.7400	 6.0433E-07	 4.1877E-01
   54.7500	 6.0346E-07	 4.1817E-01
   54.7600	 6.0248E-07	 4.1749E-01
   54.7700	 6.0139E-07	 4.1673E-01
   54.7800	 6.0019E-07	 4.1590E-01
   54.7900	 5.9889E-07	 4.1500E-01
   54.8000	 5.9747E-07	 4.1402E-01
   54.8100	 5.9595E-07	 4.1296E-01
   54.8200	 5.9432E-07	 4.1183E-01
   54.8300	 5.9258E-07	 4.1063E-01
   54.8400	 5.9073E-07	 4.0935E-01
   54.8500	 5.8878E-07	 4.0799E-01
   54.8600	 5.8671E-07	 4.0656E-01
   54.8700	 5.8455E-07	 4.0506E-01
   54.8800	 5.8227E-07	 4.0349E-01
   54.8900	 5.7990E-07	 4.0184E-01
   54.9000	 5.7741E-07	 4.0012E-01
   54.9100	 5.7482E-07	 3.9832E-01
   54.9200	 5.7213E-07	 3.9646E-01
   54.9300	 5.6933E-07	 3.9452E-01
   54.9400	 5.6643E-07	 3.9251E-01
   54.9500	 5.6343E-07	 3.9043E-01
   54.9600	 5.6033E-07	 3.8828E-01
   54.9700	 5.5712E-07	 3.8606E-01
   54.9800	 5.5381E-07	 3.8376E-01
   54.9900	 5.5041E-07	 3.8140E-01
   55.0000	 5.4690E-07	 3.7897E-01
   55.0100	 5.4329E-07	 3.7647E-01
   55.0200	 5.3959E-07	 3.7391E-01
   55.0300	 5.3578E-07	 3.7127E-01
   55.0400	 5.3188E-07	 3.6857E-01
   55.0500	 5.2789E-07	 3.6580E-01
   55.0600	 5.2379E-07	 3.6296E-01
   55.0700	 5.1961E-07	 3.6006E-01
   55.0800	 5.1533E-07	 3.5710E-01
   55.0900	 5.1095E-07	 3.5406E-01
   55.1000	 5.0648E-07	 3.5097E-01
   55.1100	 5.0192E-07	 3.4781E-01
   55.1200	 4.9727E-07	 3.4459E-01
   55.1300	 4.9253E-07	 3.4130E-01
   55.1400	 4.8770E-07	 3.3795E-01
   55.1500	 4.8278E-07	 3.3455E-01
   55.1600	 4.7778E-07	 3.3108E-01
   55.1700	 4.7269E-07	 3.2755E-01
   55.1800	 4.6751E-07	 3.2396E-01
   55.1900	 4.6225E-07	 3.2031E-01
   55.2000	 4.5690E-07	 3.1661E-01
   55.2100	 4.5147E-07	 3.1285E-01
   55.2200	 4.4596E-07	 3.0903E-01
   55.2300	 4.4036E-07	 3.0515E-01
   55.2400	 4.3469E-07	 3.0122E-01
   55.2500	 4.2894E-07	 2.9723E-01
   55.2600	 4.2311E-07	 2.9320E-01
   55.2700	 4.1721E-07	 2.8910E-01
   55.2800	 4.1123E-07	 2.8496E-01
   55.2900	 4.0517E-07	 2.8076E-01
   55.3000	 3.9904E-07	 2.7652E-01
   55.3100	 3.9284E-07	 2.7222E-01
   55.3200	 3.8657E-07	 2.6787E-01
   55.3300	 3.8022E-07	 2.6348E-01
   55.3400	 3.7381E-07	 2.5903E-01
   55.3500	 3.6733E-07	 2.5454E-01
   55.3600	 3.6079E-07	 2.5001E-01
   55.3700	 3.5417E-07	 2.4542E-01
   55.3800	 3.4750E-07	 2.4080E-01
   55.3900	 3.4076E-07	 2.3613E-01
   55.4000	 3.3396E-07	 2.3142E-01
   55.4100	 3.2710E-07	 2.2666E-01
   55.4200	 3.2018E-07	 2.2187E-01
   55.4300	 3.1320E-07	 2.1703E-01
   55.4400	 3.0616E-07	 2.1216E-01
   55.4500	 2.9907E-07	 2.0724E-01
   55.4600	 2.9193E-07	 2.0229E-01
   55.4700	 2.8473E-07	 1.9730E-01
   55.4800	 2.7748E-07	 1.9228E-01
   55.4900	 2.7018E-07	 1.8722E-01
   55.5000	 2.6283E-07	 1.8213E-01
   55.5100	 2.5543E-07	 1.7700E-01
   55.5200	 2.4799E-07	 1.7184E-01
   55.5300	 2.4050E-07	 1.6666E-01
   55.5400	 2.3297E-07	 1.6144E-01
   55.5500	 2.2540E-07	 1.5619E-01
   55.5600	 2.1778E-07	 1.5091E-01
   55.5700	 2.1013E-07	 1.4561E-01
   55.5800	 2.0244E-07	 1.4028E-01
   55.5900	 1.9471E-07	 1.3492E-01
   55.6000	 1.8694E-07	 1.2954E-01
   55.6100	 1.7914E-07	 1.2414E-01
   55.6200	 1.7131E-07	 1.1871E-01
   55.6300	 1.6345E-07	 1.1326E-01
   55.6400	 1.5556E-07	 1.0780E-01
   55.6500	 1.4764E-07	 1.0231E-01
   55.6600	 1.3969E-07	 9.6801E-02
   55.6700	 1.3172E-07	 9.1277E-02
   55.6800	 1.2373E-07	 8.5737E-02
   55.6900	 1.1571E-07	 8.0181E-02
   55.7000	 1.0767E-07	 7.4610E-02
   55.7100	 9.9612E-08	 6.9026E-02
   55.7200	 9.1535E-08	 6.3429E-02
   55.7300	 8.3442E-08	 5.7821E-02
   55.7400	 7.5334E-08	 5.2202E-02
   55.7500	 6.7212E-08	 4.6574E-02
   55.7600	 5.9078E-08	 4.0938E-02
   55.7700	 5.0933E-08	 3.5294E-02
   55.7800	 4.2779E-08	 2.9643E-02
   55.7900	 3.4617E-08	 2.3988E-02
   55.8000	 2.6449E-08	 1.8328E-02
   55.8100	 1.8276E-08	 1.2664E-02
   55.8200	 1.0100E-08	 6.9985E-03
   55.8300	 1.9215E-09	 1.3315E-03
   55.8400	-6.2569E-09	-4.3357E-03
   55.8500	-1.4434E-08	-1.0002E-02
   55.8600	-2.2609E-08	-1.5667E-02
   55.8700	-3.0779E-08	-2.1329E-02
   55.8800	-3.8944E-08	-2.6987E-02
   55.8900	-4.7102E-08	-3.2640E-02
   55.9000	-5.5252E-08	-3.8287E-02
   55.9100	-6.3391E-08	-4.3927E-02
   55.9200	-7.1519E-08	-4.9559E-02
   55.9300	-7.9634E-08	-5.5182E-02
   55.9400	-8.7734E-08	-6.0795E-02
   55.9500	-9.5819E-08	-6.6398E-02
   55.9600	-1.0389E-07	-7.1988E-02
   55.9700	-1.1193E-07	-7.7565E-02
   55.9800	-1.1996E-07	-8.3128E-02
   55.9900	-1.2797E-07	-8.8676E-02
   56.0000	-1.3595E-07	-9.4208E-02
   56.0100	-1.4391E-07	-9.9723E-02
   56.0200	-1.5184E-07	-1.0522E-01
   56.0300	-1.5975E-07	-1.1070E-01
   56.0400	-1.6762E-07	-1.1615E-01
   56.0500	-1.7547E-07	-1.2159E-01
   56.0600	-1.8328E-07	-1.2701E-01
   56.0700	-1.9106E-07	-1.3240E-01
   56.0800	-1.9881E-07	-1.3776E-01
   56.0900	-2.0652E-07	-1.4311E-01
   56.1000	-2.1419E-07	-1.4842E-01
   56.1100	-2.2182E-07	-1.5371E-01
   56.1200	-2.2942E-07	-1.5897E-01
   56.1300	-2.3697E-07	-1.6421E-01
   56.1400	-2.4448E-07	-1.6941E-01
   56.1500	-2.5194E-07	-1.7458E-01
   56.1600	-2.5936E-07	-1.7972E-01
   56.1700	-2.6673E-07	-1.8483E-01
   56.1800	-2.7405E-07	-1.8991E-01
   56.1900	-2.8133E-07	-1.9495E-01
   56.2000	-2.8855E-07	-1.9995E-01
   56.2100	-2.9572E-07	-2.0492E-01
   56.2200	-3.0284E-07	-2.0985E-01
   56.2300	-3.0990E-07	-2.1474E-01
   56.2400	-3.1690E-07	-2.1960E-01
   56.2500	-3.2385E-07	-2.2441E-01
   56.2600	-3.3074E-07	-2.2919E-01
   56.2700	-3.3757E-07	-2.3392E-01
   56.2800	-3.4434E-07	-2.3861E-01
   56.2900	-3.5105E-07	-2.4326E-01
   56.3000	-3.5769E-07	-2.4786E-01
   56.3100	-3.6426E-07	-2.5242E-01
   56.3200	-3.7078E-07	-2.5693E-01
   56.3300	-3.7722E-07	-2.6139E-01
   56.3400	-3.8359E-07	-2.6581E-01
   56.3500	-3.8990E-07	-2.7018E-01
   56.3600	-3.9614E-07	-2.7450E-01
   56.3700	-4.0230E-07	-2.7877E-01
   56.3800	-4.0839E-07	-2.8299E-01
   56.3900	-4.1441E-07	-2.8716E-01
   56.4000	-4.2035E-07	-2.9128E-01
   56.4100	-4.2621E-07	-2.9534E-01
   56.4200	-4.3200E-07	-2.9935E-01
   56.4300	-4.3771E-07	-3.0331E-01
   56.4400	-4.4334E-07	-3.0721E-01
   56.4500	-4.4889E-07	-3.1106E-01
   56.4600	-4.5436E-07	-3.1485E-01
   56.4700	-4.5974E-07	-3.1858E-01
   56.4800	-4.6505E-07	-3.2225E-01
   56.4900	-4.7026E-07	-3.2587E-01
   56.5000	-4.7540E-07	-3.2943E-01
   56.5100	-4.8044E-07	-3.3292E-01
   56.5200	-4.8540E-07	-3.3636E-01
   56.5300	-4.9027E-07	-3.3974E-01
   56.5400	-4.9506E-07	-3.4305E-01
   56.5500	-4.9975E-07	-3.4630E-01
   56.5600	-5.0435E-07	-3.4949E-01
   56.5700	-5.0886E-07	-3.5262E-01
   56.5800	-5.1328E-07	-3.5568E-01
   56.5900	-5.1761E-07	-3.5868E-01
   56.6000	-5.2184E-07	-3.6161E-01
   56.6100	-5.2598E-07	-3.6447E-01
   56.6200	-5.3002E-07	-3.6728E-01
   56.6300	-5.3396E-07	-3.7001E-01
   56.6400	-5.3781E-07	-3.7268E-01
   56.6500	-5.4156E-07	-3.7528E-01
   56.6600	-5.4522E-07	-3.7781E-01
   56.6700	-5.4877E-07	-3.8027E-01
   56.6800	-5.5222E-07	-3.8266E-01
   56.6900	-5.5558E-07	-3.8499E-01
   56.7000	-5.5883E-07	-3.8724E-01
   56.7100	-5.6199E-07	-3.8943E-01
   56.7200	-5.6504E-07	-3.9154E-01
   56.7300	-5.6798E-07	-3.9358E-01
   56.7400	-5.7083E-07	-3.9556E-01
   56.7500	-5.7357E-07	-3.9746E-01
   56.7600	-5.7621E-07	-3.9928E-01
   56.7700	-5.7874E-07	-4.0104E-01
   56.7800	-5.8117E-07	-4.0272E-01
   56.7900	-5.8349E-07	-4.0433E-01
   56.8000	-5.8571E-07	-4.0587E-01
   56.8100	-5.8782E-07	-4.0733E-01
   56.8200	-5.8982E-07	-4.0872E-01
   56.8300	-5.9172E-07	-4.1003E-01
   56.8400	-5.9351E-07	-4.1127E-01
   56.8500	-5.9519E-07	-4.1244E-01
   56.8600	-5.9677E-07	-4.1353E-01
   56.8700	-5.9823E-07	-4.1455E-01
   56.8800	-5.9959E-07	-4.1549E-01
   56.8900	-6.0084E-07	-4.1635E-01
   56.9000	-6.0198E-07	-4.1714E-01
   56.9100	-6.0301E-07	-4.1786E-01
   56.9200	-6.0393E-07	-4.1850E-01
   56.9300	-6.0475E-07	-4.1906E-01
   56.9400	-6.0545E-07	-4.1954E-01
   56.9500	-6.0604E-07	-4.1996E-01
   56.9600	-6.0652E-07	-4.2029E-01
   56.9700	-6.0690E-07	-4.2055E-01
   56.9800	-6.0716E-07	-4.2073E-01
   56.9900	-6.0731E-07	-4.2084E-01
   57.0000	-6.0735E-07	-4.2087E-01
   57.0100	-6.0729E-07	-4.2082E-01
   57.0200	-6.0711E-07	-4.2070E-01
   57.0300	-6.0682E-07	-4.2050E-01
   57.0400	-6.0642E-07	-4.2022E-01
   57.0500	-6.0591E-07	-4.1987E-01
