
Predictions were generated on 08-Jul-2024 at 15:43:25 using HydroDyn Driver, compiled on Jul  8 2024 at 15:37:46 as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library

Description from the driver input file: NREL 5.0 MW offshore fixed-bottom HydroDyn input properties for the OC4 Jacket.

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
   28.8000	  -9.731778E-01	  -5.957312E+03	  -2.991271E+04	   2.944746E+06	  -6.529192E+05	  -3.197696E+06	   1.418727E+06
   28.8100	  -9.775174E-01	   3.253624E+03	  -2.816571E+04	   2.945194E+06	  -6.189552E+05	  -3.475329E+06	   1.108418E+06
   28.8200	  -9.818571E-01	   1.535514E+03	  -2.439812E+04	   2.945559E+06	  -5.256463E+05	  -3.431737E+06	   7.802659E+05
   28.8300	  -9.861967E-01	  -1.473628E+04	  -2.009327E+04	   2.945854E+06	  -4.157328E+05	  -2.961503E+06	   4.441678E+05
   28.8400	  -9.905363E-01	  -3.974830E+04	  -1.772679E+04	   2.946089E+06	  -3.613070E+05	  -2.234670E+06	   1.073772E+05
   28.8500	  -9.948760E-01	  -6.923588E+04	  -1.720816E+04	   2.946297E+06	  -3.597384E+05	  -1.375801E+06	  -2.254880E+05
   28.8600	  -9.992156E-01	  -9.805222E+04	  -1.767475E+04	   2.946516E+06	  -3.862106E+05	  -5.350472E+05	  -5.529859E+05
   28.8700	  -1.003555E+00	  -1.247569E+05	  -1.657137E+04	   2.946758E+06	  -3.667238E+05	   2.450364E+05	  -8.725901E+05
   28.8800	  -1.007895E+00	  -1.538010E+05	  -1.278449E+04	   2.947038E+06	  -2.693962E+05	   1.094604E+06	  -1.180852E+06
   28.8900	  -1.012234E+00	  -1.855481E+05	  -5.279809E+03	   2.947368E+06	  -6.433310E+04	   2.023775E+06	  -1.469672E+06
   28.9000	  -1.016574E+00	  -2.212257E+05	   3.507616E+03	   2.947763E+06	   1.771382E+05	   3.068095E+06	  -1.728689E+06
   28.9100	  -1.020914E+00	  -2.555289E+05	   1.148712E+04	   2.948228E+06	   3.940176E+05	   4.072513E+06	  -1.944991E+06
   28.9200	  -1.025253E+00	  -2.835352E+05	   1.660114E+04	   2.948746E+06	   5.263053E+05	   4.893077E+06	  -2.106943E+06
   28.9300	  -1.029593E+00	  -3.031207E+05	   2.042752E+04	   2.949306E+06	   6.204911E+05	   5.468137E+06	  -2.204498E+06
   28.9400	  -1.033933E+00	  -3.142278E+05	   2.379237E+04	   2.949892E+06	   7.009758E+05	   5.796227E+06	  -2.232474E+06
   28.9500	  -1.038272E+00	  -3.190377E+05	   2.879960E+04	   2.950494E+06	   8.296133E+05	   5.941152E+06	  -2.190498E+06
   28.9600	  -1.042612E+00	  -3.226219E+05	   3.528169E+04	   2.951062E+06	   1.002070E+06	   6.051725E+06	  -2.083569E+06
   28.9700	  -1.046952E+00	  -3.254386E+05	   4.216858E+04	   2.951571E+06	   1.187842E+06	   6.142320E+06	  -1.918270E+06
   28.9800	  -1.051291E+00	  -3.224094E+05	   4.675956E+04	   2.952000E+06	   1.308692E+06	   6.065396E+06	  -1.704030E+06
   28.9900	  -1.055631E+00	  -3.116720E+05	   4.755337E+04	   2.952331E+06	   1.321230E+06	   5.768033E+06	  -1.448810E+06
   29.0000	  -1.059970E+00	  -2.916260E+05	   4.503500E+04	   2.952586E+06	   1.239892E+06	   5.204885E+06	  -1.159378E+06
   29.0100	  -1.063888E+00	  -2.633066E+05	   4.079809E+04	   2.952752E+06	   1.111103E+06	   4.397654E+06	  -8.427789E+05
   29.0200	  -1.067806E+00	  -2.299799E+05	   3.703460E+04	   2.952897E+06	   9.986889E+05	   3.451634E+06	  -5.053856E+05
   29.0300	  -1.071723E+00	  -1.970348E+05	   3.334204E+04	   2.953056E+06	   8.901631E+05	   2.524354E+06	  -1.564235E+05
   29.0400	  -1.075641E+00	  -1.678137E+05	   2.942522E+04	   2.953238E+06	   7.762774E+05	   1.713478E+06	   1.927055E+05
   29.0500	  -1.079558E+00	  -1.430316E+05	   2.326710E+04	   2.953482E+06	   5.974121E+05	   1.039912E+06	   5.297668E+05
   29.0600	  -1.083475E+00	  -1.184132E+05	   1.431457E+04	   2.953811E+06	   3.366257E+05	   3.784870E+05	   8.395417E+05
   29.0700	  -1.087393E+00	  -9.516658E+04	   3.275271E+03	   2.954232E+06	   1.364227E+04	  -2.353110E+05	   1.108069E+06
   29.0800	  -1.091311E+00	  -7.207010E+04	  -6.972379E+03	   2.954752E+06	  -2.881697E+05	  -8.377478E+05	   1.322608E+06
   29.0900	  -1.095228E+00	  -4.907798E+04	  -1.437886E+04	   2.955345E+06	  -5.093826E+05	  -1.431440E+06	   1.473122E+06
   29.1000	  -1.099146E+00	  -2.716200E+04	  -1.919988E+04	   2.955964E+06	  -6.575137E+05	  -1.989484E+06	   1.554924E+06
   29.1100	  -1.103063E+00	  -9.095348E+03	  -2.163963E+04	   2.956572E+06	  -7.382406E+05	  -2.432891E+06	   1.568804E+06
   29.1200	  -1.106980E+00	   3.259448E+03	  -2.392491E+04	   2.957150E+06	  -8.160539E+05	  -2.709505E+06	   1.521499E+06
   29.1300	  -1.110898E+00	   1.083990E+04	  -2.609983E+04	   2.957658E+06	  -8.913506E+05	  -2.848985E+06	   1.423374E+06
   29.1400	  -1.114815E+00	   1.169698E+04	  -2.834639E+04	   2.958086E+06	  -9.685595E+05	  -2.796028E+06	   1.286600E+06
   29.1500	  -1.118733E+00	   8.531516E+03	  -2.874855E+04	   2.958433E+06	  -9.907898E+05	  -2.630978E+06	   1.122610E+06
   29.1600	  -1.122651E+00	   1.047814E+02	  -2.639413E+04	   2.958721E+06	  -9.305832E+05	  -2.318422E+06	   9.392405E+05
   29.1700	  -1.126568E+00	  -1.224190E+04	  -2.114577E+04	   2.958960E+06	  -7.831561E+05	  -1.897634E+06	   7.401084E+05
   29.1800	  -1.130486E+00	  -2.842311E+04	  -1.374246E+04	   2.959158E+06	  -5.695031E+05	  -1.370778E+06	   5.247108E+05
   29.1900	  -1.134403E+00	  -4.646345E+04	  -5.138964E+03	   2.959322E+06	  -3.170167E+05	  -7.947548E+05	   2.918302E+05
   29.2000	  -1.138320E+00	  -6.365760E+04	   3.466020E+03	   2.959467E+06	  -6.055634E+04	  -2.477662E+05	   4.246304E+04
   29.2100	  -1.142238E+00	  -7.944338E+04	   1.156518E+04	   2.959618E+06	   1.850282E+05	   2.548871E+05	  -2.186960E+05
   29.2200	  -1.146155E+00	  -9.459262E+04	   2.024535E+04	   2.959783E+06	   4.510818E+05	   7.369543E+05	  -4.798653E+05
   29.2300	  -1.150073E+00	  -1.073098E+05	   2.971260E+04	   2.959995E+06	   7.430980E+05	   1.146555E+06	  -7.236111E+05
   29.2400	  -1.153991E+00	  -1.194317E+05	   4.010258E+04	   2.960292E+06	   1.064352E+06	   1.538118E+06	  -9.307061E+05
   29.2500	  -1.157908E+00	  -1.288962E+05	   4.983012E+04	   2.960685E+06	   1.367800E+06	   1.851774E+06	  -1.082906E+06
   29.2600	  -1.160749E+00	  -1.373078E+05	   5.763069E+04	   2.961146E+06	   1.615758E+06	   2.141066E+06	  -1.166456E+06
   29.2700	  -1.163591E+00	  -1.424705E+05	   6.200193E+04	   2.961715E+06	   1.763524E+06	   2.335865E+06	  -1.176790E+06
   29.2800	  -1.166432E+00	  -1.423550E+05	   6.354558E+04	   2.962354E+06	   1.828086E+06	   2.376604E+06	  -1.117897E+06
   29.2900	  -1.169274E+00	  -1.339674E+05	   6.172143E+04	   2.963002E+06	   1.792861E+06	   2.175030E+06	  -1.000983E+06
   29.3000	  -1.172115E+00	  -1.205560E+05	   5.897294E+04	   2.963625E+06	   1.728762E+06	   1.825108E+06	  -8.401252E+05
   29.3100	  -1.174957E+00	  -1.024552E+05	   5.543428E+04	   2.964204E+06	   1.639470E+06	   1.334960E+06	  -6.510608E+05
   29.3200	  -1.177798E+00	  -8.628482E+04	   5.187872E+04	   2.964733E+06	   1.547757E+06	   8.967311E+05	  -4.472812E+05
   29.3300	  -1.180640E+00	  -7.118721E+04	   4.681299E+04	   2.965187E+06	   1.410304E+06	   4.840333E+05	  -2.393810E+05
   29.3400	  -1.183481E+00	  -5.825058E+04	   4.059152E+04	   2.965576E+06	   1.238303E+06	   1.278875E+05	  -3.190793E+04
   29.3500	  -1.186323E+00	  -4.483064E+04	   3.201943E+04	   2.965892E+06	   9.976156E+05	  -2.490969E+05	   1.720990E+05
   29.3600	  -1.189164E+00	  -3.379132E+04	   2.224319E+04	   2.966142E+06	   7.225786E+05	  -5.624696E+05	   3.743009E+05
   29.3700	  -1.192005E+00	  -1.922098E+04	   1.140710E+04	   2.966342E+06	   4.181485E+05	  -9.843002E+05	   5.760604E+05
   29.3800	  -1.194847E+00	  -4.816418E+03	   1.105387E+03	   2.966514E+06	   1.313792E+05	  -1.405879E+06	   7.770528E+05
   29.3900	  -1.197688E+00	   9.270914E+03	  -8.915960E+03	   2.966687E+06	  -1.449201E+05	  -1.821816E+06	   9.736604E+05
   29.4000	  -1.200530E+00	   1.583739E+04	  -1.830990E+04	   2.966876E+06	  -4.006175E+05	  -2.020354E+06	   1.157842E+06
   29.4100	  -1.203371E+00	   1.242897E+04	  -2.734636E+04	   2.967112E+06	  -6.438656E+05	  -1.927897E+06	   1.318646E+06
   29.4200	  -1.206213E+00	   1.119288E+03	  -3.595497E+04	   2.967412E+06	  -8.732569E+05	  -1.603304E+06	   1.441946E+06
   29.4300	  -1.209054E+00	  -1.543178E+04	  -4.293229E+04	   2.967804E+06	  -1.054237E+06	  -1.121700E+06	   1.515528E+06
   29.4400	  -1.211896E+00	  -3.291268E+04	  -4.764762E+04	   2.968303E+06	  -1.169164E+06	  -6.065229E+05	   1.527259E+06
   29.4500	  -1.214737E+00	  -4.765858E+04	  -4.871504E+04	   2.968895E+06	  -1.178278E+06	  -1.631748E+05	   1.470484E+06
   29.4600	  -1.217579E+00	  -5.704667E+04	  -4.690446E+04	   2.969548E+06	  -1.104717E+06	   1.322845E+05	   1.343592E+06
   29.4700	  -1.220420E+00	  -6.331592E+04	  -4.193054E+04	   2.970242E+06	  -9.404185E+05	   3.447157E+05	   1.150855E+06
   29.4800	  -1.223261E+00	  -7.091028E+04	  -3.611461E+04	   2.970944E+06	  -7.535491E+05	   6.026631E+05	   9.008538E+05
   29.4900	  -1.226103E+00	  -8.196571E+04	  -2.927772E+04	   2.971611E+06	  -5.389763E+05	   9.663985E+05	   6.058493E+05
   29.5000	  -1.228944E+00	  -9.626762E+04	  -2.203146E+04	   2.972223E+06	  -3.144797E+05	   1.427404E+06	   2.805588E+05
   29.5100	  -1.229540E+00	  -1.081607E+05	  -1.315404E+04	   2.972646E+06	  -4.413669E+04	   1.834402E+06	  -6.134557E+04
   29.5200	  -1.230134E+00	  -1.117483E+05	  -3.294491E+03	   2.972956E+06	   2.532640E+05	   1.996426E+06	  -4.059785E+05
   29.5300	  -1.230730E+00	  -1.041499E+05	   8.137162E+03	   2.973150E+06	   5.955291E+05	   1.826656E+06	  -7.412142E+05
   29.5400	  -1.231325E+00	  -8.837755E+04	   1.926349E+04	   2.973242E+06	   9.283134E+05	   1.410515E+06	  -1.057546E+06
   29.5500	  -1.231920E+00	  -7.167621E+04	   2.907924E+04	   2.973273E+06	   1.222693E+06	   9.573023E+05	  -1.347380E+06
   29.5600	  -1.232515E+00	  -6.122371E+04	   3.595760E+04	   2.973293E+06	   1.431419E+06	   6.752713E+05	  -1.605710E+06
   29.5700	  -1.233110E+00	  -5.502915E+04	   3.990601E+04	   2.973310E+06	   1.554853E+06	   5.055838E+05	  -1.828393E+06
   29.5800	  -1.233705E+00	  -5.178166E+04	   4.126592E+04	   2.973360E+06	   1.602694E+06	   4.109127E+05	  -2.010285E+06
   29.5900	  -1.234300E+00	  -4.384321E+04	   4.101527E+04	   2.973454E+06	   1.603105E+06	   1.701268E+05	  -2.146471E+06
   29.6000	  -1.234895E+00	  -2.796916E+04	   3.945164E+04	   2.973613E+06	   1.564229E+06	  -3.092303E+05	  -2.229268E+06
   29.6100	  -1.235490E+00	  -5.736987E+03	   3.631495E+04	   2.973842E+06	   1.477869E+06	  -9.784248E+05	  -2.252558E+06
   29.6200	  -1.236085E+00	   2.014872E+04	   3.154130E+04	   2.974130E+06	   1.341748E+06	  -1.756533E+06	  -2.211099E+06
   29.6300	  -1.236680E+00	   4.063796E+04	   2.344788E+04	   2.974466E+06	   1.106002E+06	  -2.377333E+06	  -2.102373E+06
   29.6400	  -1.237275E+00	   4.973175E+04	   1.272023E+04	   2.974860E+06	   7.901320E+05	  -2.663375E+06	  -1.927920E+06
   29.6500	  -1.237870E+00	   4.662843E+04	  -2.973389E+02	   2.975296E+06	   4.037417E+05	  -2.588929E+06	  -1.693973E+06
   29.6600	  -1.238465E+00	   3.951343E+04	  -1.344887E+04	   2.975748E+06	   9.529301E+03	  -2.390918E+06	  -1.410490E+06
   29.6700	  -1.239060E+00	   3.374601E+04	  -2.628429E+04	   2.976202E+06	  -3.796063E+05	  -2.223753E+06	  -1.090259E+06
   29.6800	  -1.239655E+00	   4.117496E+04	  -3.703199E+04	   2.976618E+06	  -7.115678E+05	  -2.433194E+06	  -7.475165E+05
   29.6900	  -1.240250E+00	   5.431967E+04	  -4.663383E+04	   2.976978E+06	  -1.013471E+06	  -2.801172E+06	  -3.951160E+05
   29.7000	  -1.240845E+00	   6.834925E+04	  -5.496308E+04	   2.977265E+06	  -1.280940E+06	  -3.188569E+06	  -4.408579E+04
   29.7100	  -1.241441E+00	   7.236979E+04	  -6.234928E+04	   2.977472E+06	  -1.522824E+06	  -3.280172E+06	   2.979854E+05
   29.7200	  -1.242036E+00	   6.297850E+04	  -6.709605E+04	   2.977600E+06	  -1.688511E+06	  -2.979309E+06	   6.260331E+05
   29.7300	  -1.242631E+00	   4.239278E+04	  -6.927582E+04	   2.977679E+06	  -1.779387E+06	  -2.352747E+06	   9.377099E+05
   29.7400	  -1.243226E+00	   2.038192E+04	  -6.781527E+04	   2.977744E+06	  -1.763271E+06	  -1.687179E+06	   1.231020E+06
   29.7500	  -1.243821E+00	   5.473691E+03	  -6.308267E+04	   2.977823E+06	  -1.650204E+06	  -1.232434E+06	   1.503000E+06
   29.7600	  -1.241434E+00	   2.744241E+03	  -5.577875E+04	   2.977734E+06	  -1.460176E+06	  -1.119165E+06	   1.749218E+06
   29.7700	  -1.239048E+00	   8.462812E+03	  -4.760891E+04	   2.977701E+06	  -1.242866E+06	  -1.257631E+06	   1.962841E+06
   29.7800	  -1.236661E+00	   1.362491E+04	  -3.878677E+04	   2.977726E+06	  -1.004593E+06	  -1.385857E+06	   2.134545E+06
   29.7900	  -1.234275E+00	   7.404828E+03	  -2.957555E+04	   2.977811E+06	  -7.535479E+05	  -1.187660E+06	   2.255099E+06
   29.8000	  -1.231888E+00	  -1.426097E+04	  -1.957726E+04	   2.977956E+06	  -4.788662E+05	  -5.431195E+05	   2.315754E+06
   29.8100	  -1.229502E+00	  -4.450212E+04	  -8.518086E+03	   2.978155E+06	  -1.734424E+05	   3.495145E+05	   2.309433E+06
   29.8200	  -1.227116E+00	  -7.192370E+04	   3.122717E+03	   2.978395E+06	   1.477165E+05	   1.161122E+06	   2.232958E+06
   29.8300	  -1.224729E+00	  -8.334495E+04	   1.502805E+04	   2.978659E+06	   4.746482E+05	   1.509763E+06	   2.086777E+06
   29.8400	  -1.222342E+00	  -7.876618E+04	   2.674179E+04	   2.978928E+06	   7.935698E+05	   1.398075E+06	   1.875238E+06
   29.8500	  -1.219956E+00	  -6.543200E+04	   3.777610E+04	   2.979178E+06	   1.089985E+06	   1.039107E+06	   1.606320E+06
   29.8600	  -1.217570E+00	  -5.240446E+04	   4.709619E+04	   2.979384E+06	   1.333694E+06	   6.972684E+05	   1.290644E+06
   29.8700	  -1.215183E+00	  -4.899290E+04	   5.400926E+04	   2.979520E+06	   1.504704E+06	   6.437222E+05	   9.413482E+05
   29.8800	  -1.212797E+00	  -5.827273E+04	   5.888014E+04	   2.979580E+06	   1.614288E+06	   9.684472E+05	   5.728720E+05
   29.8900	  -1.210410E+00	  -7.252677E+04	   6.211451E+04	   2.979556E+06	   1.675127E+06	   1.446207E+06	   2.014290E+05
   29.9000	  -1.208024E+00	  -7.711421E+04	   6.396162E+04	   2.979437E+06	   1.695492E+06	   1.649221E+06	  -1.566623E+05
   29.9100	  -1.205637E+00	  -6.360475E+04	   6.437861E+04	   2.979249E+06	   1.675221E+06	   1.330718E+06	  -4.845176E+05
   29.9200	  -1.203251E+00	  -3.436191E+04	   6.325982E+04	   2.979027E+06	   1.612375E+06	   5.582769E+05	  -7.669628E+05
   29.9300	  -1.200864E+00	   7.684856E+01	   6.010003E+04	   2.978823E+06	   1.493151E+06	  -3.626087E+05	  -9.924742E+05
   29.9400	  -1.198478E+00	   2.630451E+04	   5.456591E+04	   2.978685E+06	   1.308582E+06	  -1.042855E+06	  -1.154807E+06
   29.9500	  -1.196091E+00	   3.795773E+04	   4.672229E+04	   2.978661E+06	   1.060971E+06	  -1.298533E+06	  -1.253986E+06
   29.9600	  -1.193705E+00	   3.890427E+04	   3.736175E+04	   2.978766E+06	   7.735925E+05	  -1.243310E+06	  -1.297058E+06
   29.9700	  -1.191318E+00	   4.121152E+04	   2.756720E+04	   2.978993E+06	   4.778716E+05	  -1.229218E+06	  -1.294499E+06
   29.9800	  -1.188932E+00	   5.486023E+04	   1.832208E+04	   2.979316E+06	   2.021392E+05	  -1.546743E+06	  -1.258343E+06
   29.9900	  -1.186545E+00	   8.078153E+04	   9.920002E+03	   2.979707E+06	  -4.563891E+04	  -2.221773E+06	  -1.199099E+06
   30.0000	  -1.184159E+00	   1.139723E+05	   2.517321E+03	   2.980137E+06	  -2.615565E+05	  -3.107863E+06	  -1.124292E+06
   30.0100	  -1.178149E+00	   1.409600E+05	  -3.990091E+03	   2.980311E+06	  -4.493202E+05	  -3.793586E+06	  -1.037347E+06
   30.0200	  -1.172139E+00	   1.525528E+05	  -9.015439E+03	   2.980468E+06	  -5.921357E+05	  -4.027537E+06	  -9.383518E+05
   30.0300	  -1.166129E+00	   1.503715E+05	  -1.365593E+04	   2.980583E+06	  -7.227186E+05	  -3.856732E+06	  -8.263256E+05
   30.0400	  -1.160118E+00	   1.432397E+05	  -1.656071E+04	   2.980638E+06	  -8.019056E+05	  -3.537825E+06	  -7.006249E+05
   30.0500	  -1.154108E+00	   1.436623E+05	  -1.786367E+04	   2.980603E+06	  -8.337202E+05	  -3.435331E+06	  -5.622352E+05
   30.0600	  -1.148098E+00	   1.580698E+05	  -1.633611E+04	   2.980452E+06	  -7.821712E+05	  -3.737444E+06	  -4.146018E+05
   30.0700	  -1.142088E+00	   1.812970E+05	  -1.257259E+04	   2.980167E+06	  -6.643631E+05	  -4.294718E+06	  -2.626783E+05
   30.0800	  -1.136078E+00	   2.026120E+05	  -6.137789E+03	   2.979748E+06	  -4.671206E+05	  -4.796642E+06	  -1.118839E+05
   30.0900	  -1.130068E+00	   2.086515E+05	   1.471507E+03	   2.979192E+06	  -2.335616E+05	  -4.855908E+06	   3.371733E+04
   30.1000	  -1.124058E+00	   1.966826E+05	   1.001626E+04	   2.978555E+06	   2.999804E+04	  -4.395288E+06	   1.716520E+05
   30.1100	  -1.118048E+00	   1.736655E+05	   1.817442E+04	   2.977885E+06	   2.854819E+05	  -3.619688E+06	   3.007136E+05
   30.1200	  -1.112038E+00	   1.528545E+05	   2.524492E+04	   2.977250E+06	   5.125471E+05	  -2.916718E+06	   4.210343E+05
   30.1300	  -1.106027E+00	   1.452741E+05	   3.147355E+04	   2.976706E+06	   7.185249E+05	  -2.608586E+06	   5.318408E+05
   30.1400	  -1.100017E+00	   1.513609E+05	   3.648217E+04	   2.976296E+06	   8.919984E+05	  -2.708228E+06	   6.311774E+05
   30.1500	  -1.094007E+00	   1.642910E+05	   3.980585E+04	   2.976055E+06	   1.018601E+06	  -3.016875E+06	   7.151914E+05
   30.1600	  -1.087997E+00	   1.714463E+05	   4.081777E+04	   2.975961E+06	   1.078966E+06	  -3.166384E+06	   7.768156E+05
   30.1700	  -1.081987E+00	   1.632652E+05	   3.945252E+04	   2.976029E+06	   1.069997E+06	  -2.876682E+06	   8.126265E+05
   30.1800	  -1.075977E+00	   1.431729E+05	   3.515076E+04	   2.976215E+06	   9.738950E+05	  -2.245995E+06	   8.143452E+05
   30.1900	  -1.069967E+00	   1.245178E+05	   2.903125E+04	   2.976457E+06	   8.220586E+05	  -1.661582E+06	   7.797972E+05
   30.2000	  -1.063957E+00	   1.204455E+05	   2.181475E+04	   2.976704E+06	   6.344688E+05	  -1.504355E+06	   7.078410E+05
   30.2100	  -1.057947E+00	   1.339471E+05	   1.479191E+04	   2.976882E+06	   4.481046E+05	  -1.858949E+06	   6.011149E+05
   30.2200	  -1.051937E+00	   1.546256E+05	   7.830655E+03	   2.976954E+06	   2.587893E+05	  -2.419651E+06	   4.672460E+05
   30.2300	  -1.045926E+00	   1.719906E+05	   1.518802E+03	   2.976886E+06	   8.405917E+04	  -2.879296E+06	   3.154641E+05
   30.2400	  -1.039916E+00	   1.720624E+05	  -5.077996E+03	   2.976668E+06	  -1.026188E+05	  -2.828465E+06	   1.580555E+05
   30.2500	  -1.033906E+00	   1.605283E+05	  -1.216982E+04	   2.976291E+06	  -3.062140E+05	  -2.432622E+06	   6.864140E+03
   30.2600	  -1.018362E+00	   1.479238E+05	  -1.963031E+04	   2.975327E+06	  -5.216145E+05	  -1.995214E+06	  -1.267662E+05
   30.2700	  -1.002817E+00	   1.479843E+05	  -2.595221E+04	   2.974254E+06	  -7.032029E+05	  -1.920778E+06	  -2.337770E+05
   30.2800	  -9.872721E-01	   1.623468E+05	  -3.082019E+04	   2.973125E+06	  -8.403661E+05	  -2.257832E+06	  -3.080456E+05
   30.2900	  -9.717275E-01	   1.843839E+05	  -3.364959E+04	   2.972010E+06	  -9.147565E+05	  -2.814627E+06	  -3.469592E+05
   30.3000	  -9.561828E-01	   2.001557E+05	  -3.509779E+04	   2.970990E+06	  -9.446445E+05	  -3.186710E+06	  -3.516285E+05
   30.3100	  -9.406381E-01	   1.986139E+05	  -3.595855E+04	   2.970104E+06	  -9.527238E+05	  -3.053857E+06	  -3.274949E+05
   30.3200	  -9.250934E-01	   1.841115E+05	  -3.779080E+04	   2.969417E+06	  -9.846463E+05	  -2.545596E+06	  -2.799626E+05
   30.3300	  -9.095487E-01	   1.654070E+05	  -4.027874E+04	   2.968925E+06	  -1.031971E+06	  -1.918814E+06	  -2.200237E+05
   30.3400	  -8.940040E-01	   1.558811E+05	  -4.220232E+04	   2.968608E+06	  -1.060319E+06	  -1.564674E+06	  -1.543278E+05
   30.3500	  -8.784593E-01	   1.603968E+05	  -4.221198E+04	   2.968420E+06	  -1.032020E+06	  -1.625606E+06	  -9.102110E+04
   30.3600	  -8.629147E-01	   1.736467E+05	  -3.925094E+04	   2.968318E+06	  -9.181095E+05	  -1.946794E+06	  -3.403882E+04
   30.3700	  -8.473699E-01	   1.845516E+05	  -3.303788E+04	   2.968223E+06	  -7.120583E+05	  -2.205046E+06	   1.347101E+04
   30.3800	  -8.318253E-01	   1.817561E+05	  -2.517665E+04	   2.968070E+06	  -4.622688E+05	  -2.068081E+06	   5.271727E+04
   30.3900	  -8.162806E-01	   1.649703E+05	  -1.682560E+04	   2.967798E+06	  -2.035876E+05	  -1.525780E+06	   8.474005E+04
   30.4000	  -8.007360E-01	   1.412098E+05	  -8.832787E+03	   2.967370E+06	   3.869711E+04	  -7.800387E+05	   1.119294E+05
   30.4100	  -7.851912E-01	   1.247612E+05	  -7.122230E+02	   2.966752E+06	   2.788342E+05	  -2.444829E+05	   1.363353E+05
   30.4200	  -7.696465E-01	   1.275939E+05	   8.023491E+03	   2.965926E+06	   5.315483E+05	  -2.656682E+05	   1.598620E+05
   30.4300	  -7.541019E-01	   1.500985E+05	   1.809609E+04	   2.964918E+06	   8.191342E+05	  -8.532275E+05	   1.841598E+05
   30.4400	  -7.385571E-01	   1.835384E+05	   2.758141E+04	   2.963771E+06	   1.086766E+06	  -1.751928E+06	   2.097488E+05
   30.4500	  -7.230124E-01	   2.139282E+05	   3.494059E+04	   2.962547E+06	   1.291156E+06	  -2.554620E+06	   2.377419E+05
   30.4600	  -7.074678E-01	   2.342659E+05	   3.831753E+04	   2.961333E+06	   1.379736E+06	  -3.058930E+06	   2.672005E+05
   30.4700	  -6.919231E-01	   2.433431E+05	   3.766798E+04	   2.960200E+06	   1.352620E+06	  -3.231454E+06	   2.961920E+05
   30.4800	  -6.763784E-01	   2.499845E+05	   3.365743E+04	   2.959209E+06	   1.230250E+06	  -3.331590E+06	   3.222876E+05
   30.4900	  -6.608337E-01	   2.653374E+05	   2.727879E+04	   2.958411E+06	   1.042047E+06	  -3.686765E+06	   3.426038E+05
   30.5000	  -6.452890E-01	   2.954477E+05	   1.913356E+04	   2.957836E+06	   8.054456E+05	  -4.475874E+06	   3.538567E+05
   30.5100	  -6.265177E-01	   3.356990E+05	   9.151223E+03	   2.957253E+06	   5.176903E+05	  -5.596566E+06	   3.515387E+05
   30.5200	  -6.077464E-01	   3.746499E+05	  -3.002334E+03	   2.956849E+06	   1.678397E+05	  -6.688836E+06	   3.304545E+05
   30.5300	  -5.889752E-01	   3.988208E+05	  -1.721160E+04	   2.956564E+06	  -2.423211E+05	  -7.361875E+06	   2.865233E+05
   30.5400	  -5.702040E-01	   4.027532E+05	  -3.169153E+04	   2.956311E+06	  -6.623092E+05	  -7.457970E+06	   2.147653E+05
   30.5500	  -5.514327E-01	   3.914868E+05	  -4.461729E+04	   2.955980E+06	  -1.040438E+06	  -7.124232E+06	   1.134648E+05
   30.5600	  -5.326614E-01	   3.790571E+05	  -5.451293E+04	   2.955487E+06	  -1.334962E+06	  -6.769254E+06	  -1.498196E+04
   30.5700	  -5.138901E-01	   3.725138E+05	  -6.123595E+04	   2.954769E+06	  -1.542723E+06	  -6.596042E+06	  -1.651676E+05
   30.5800	  -4.951188E-01	   3.736058E+05	  -6.408600E+04	   2.953797E+06	  -1.643374E+06	  -6.652929E+06	  -3.271025E+05
   30.5900	  -4.763476E-01	   3.762910E+05	  -6.410079E+04	   2.952542E+06	  -1.666810E+06	  -6.761074E+06	  -4.883133E+05
   30.6000	  -4.575763E-01	   3.704382E+05	  -6.192945E+04	   2.951064E+06	  -1.631058E+06	  -6.622123E+06	  -6.319752E+05
   30.6100	  -4.388050E-01	   3.520199E+05	  -5.852190E+04	   2.949436E+06	  -1.562520E+06	  -6.116158E+06	  -7.457680E+05
   30.6200	  -4.200337E-01	   3.226095E+05	  -5.317201E+04	   2.947765E+06	  -1.438743E+06	  -5.286754E+06	  -8.175364E+05
   30.6300	  -4.012625E-01	   2.911920E+05	  -4.689259E+04	   2.946150E+06	  -1.287763E+06	  -4.393480E+06	  -8.436866E+05
   30.6400	  -3.824912E-01	   2.655945E+05	  -3.950986E+04	   2.944660E+06	  -1.102988E+06	  -3.662511E+06	  -8.266169E+05
   30.6500	  -3.637199E-01	   2.511253E+05	  -3.195211E+04	   2.943386E+06	  -9.102612E+05	  -3.247552E+06	  -7.738252E+05
   30.6600	  -3.449486E-01	   2.452793E+05	  -2.457934E+04	   2.942376E+06	  -7.193174E+05	  -3.075428E+06	  -6.992592E+05
   30.6700	  -3.261774E-01	   2.432657E+05	  -1.787079E+04	   2.941642E+06	  -5.438423E+05	  -3.007622E+06	  -6.155163E+05
   30.6800	  -3.074061E-01	   2.342865E+05	  -1.239018E+04	   2.941162E+06	  -4.006578E+05	  -2.730400E+06	  -5.349776E+05
