
These predictions were generated by SubDyn on 29-May-2025 at 17:37:44.




    Time	  M1N1TDyss	  M1N1TDzss	  M1N2TDyss	  M1N2TDzss	  M2N2TDyss	  M2N2TDzss	  M2N3TDyss	  M2N3TDzss	  M2N4TDyss	  M3N2TDyss	  M3N2TDzss	  M3N3TDyss	  M3N3TDzss	  M3N4TDyss	  Intf1FYss	  Intf1FZss	  Intf1MXss	  Intf2FYss	  Intf2FZss	  Intf1MXss	 Intf1TDYss	 Intf1TAYss	 Intf2TDYss	 Intf2TAYss	  Intf1TDZe	  Intf1TDYe	  Intf1RDXe	  Intf2TDZe	  Intf2TDYe	  Intf2RDXe	    RBTDYss	    RBTDZss	    RBRDXss	    RBTVYss	    RBTVZss	    RBRVXss	    RBTAYss	    RBTAZss	    RBRAXss
       s	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (N)	        (N)	      (N*m)	        (N)	        (N)	      (N*m)	        (m)	    (m/s^2)	        (m)	    (m/s^2)	        (m)	        (m)	      (rad)	        (m)	        (m)	      (rad)	        (m)	        (m)	      (rad)	      (m/s)	      (m/s)	    (rad/s)	    (m/s^2)	    (m/s^2)	  (rad/s^2)
    0.0045	   -3.471277608238660E-05	   -2.492042369153589E-04	    9.897824403958033E-05	   -2.623468917672683E-04	    2.750205538330740E-04	   -2.483941245857798E-04	    1.114796851277307E-04	   -1.009132585029070E-04	   -4.996404010908554E-06	    4.559950060824447E-04	   -1.927949058078052E-04	    6.131335568305674E-04	   -6.448842569599454E-05	    7.068348019006562E-04	   -3.854532948551133E+04	    1.838317835587367E+03	   -1.117595355769815E+05	    4.801768859196384E+04	   -1.698492627832481E+04	   -1.117595355769815E+05	   -4.996404012323765E-06	   -4.934309075234382E-01	    7.068348019016369E-04	   -6.976179871691520E-03	    6.371549724661918E-04	   -7.462300910319186E-04	    3.879646347965094E-05	   -1.387466800082393E-04	   -3.438383399867462E-05	    3.879646347965094E-05	   -3.471277608238660E-05	   -2.492042369153589E-04	   -3.879646346018590E-05	   -5.495009867483041E-03	   -1.178632731343415E-01	   -6.844317217535142E-03	   -2.661959737255713E+00	   -2.479623680833225E+01	   -4.079473628173531E+00
    0.0050	   -3.784664010944660E-05	   -3.110241089174837E-04	    1.120813426917908E-04	   -3.208774557711540E-04	    3.063996018906357E-04	   -2.891921990233157E-04	    1.226568975149975E-04	   -1.173702887903718E-04	   -6.168375917121839E-06	    5.065453103614909E-04	   -2.286668945863519E-04	    6.819176264843619E-04	   -7.820257459125870E-05	    7.853658655910582E-04	   -3.051276710998884E+04	    1.104251220127086E+04	   -1.217309653545974E+05	    3.867691162960876E+04	   -6.427203257406337E+03	   -1.217309653545974E+05	   -6.168375916972002E-06	   -4.934193406243702E-01	    7.853658655910339E-04	   -7.751250403502620E-03	    7.392031715127700E-04	   -8.247363045867928E-04	    4.281960420073267E-05	   -1.171550185325998E-04	   -3.318372862004537E-05	    4.281960420073267E-05	   -3.784664010944660E-05	   -3.110241089174837E-04	   -4.281960417456248E-05	   -7.040446240834172E-03	   -1.294162148740854E-01	   -9.248245639970058E-03	   -3.503676858918479E+00	   -2.141512844446254E+01	   -5.534577518331027E+00
    0.0055	   -4.170025735935368E-05	   -3.781589747061715E-04	    1.262158518409479E-04	   -3.840064585814157E-04	    3.380001511051950E-04	   -3.323796128575483E-04	    1.338685405583566E-04	   -1.350143504759266E-04	   -7.463702630556689E-06	    5.567309208768548E-04	   -2.669975966876339E-04	    7.506138847175778E-04	   -9.304524236009533E-05	    8.638949914684437E-04	   -1.984937426371893E+04	    2.346513455606682E+04	   -1.329058057788252E+05	    2.811288074716249E+04	    4.640021755403949E+03	   -1.329058057788252E+05	   -7.463702631410607E-06	   -4.934065562621285E-01	    8.638949914682283E-04	   -8.526301809873880E-03	    8.586642181214188E-04	   -9.268465407235027E-04	    4.805266898394735E-05	   -1.023472893386668E-04	   -5.546475703965825E-05	    4.805266898394735E-05	   -4.170025735935368E-05	   -3.781589747061715E-04	   -4.805266894696187E-05	   -8.374022758732383E-03	   -1.391232482807342E-01	   -1.168401344961288E-02	   -1.809676232406468E+00	   -1.741262153538466E+01	   -4.206343724602461E+00
    0.0060	   -4.590995656192747E-05	   -4.496178448377115E-04	    1.413287708314531E-04	   -4.508977842774955E-04	    3.699746844850658E-04	   -3.777447928582207E-04	    1.452851233308435E-04	   -1.538328171155856E-04	   -8.882380957859863E-06	    6.064013123264377E-04	   -3.076005714221097E-04	    8.190278243971423E-04	   -1.090447756974634E-04	    9.424219857715243E-04	   -7.276021358360922E+03	    3.826283597631763E+04	   -1.450965373769960E+05	    1.651707095794463E+04	    1.638749708089445E+04	   -1.450965373769960E+05	   -8.882380959550351E-06	   -4.933925544682574E-01	    9.424219857704088E-04	   -9.301332178442999E-03	    9.918754193769530E-04	   -1.047581459300062E-03	    5.422849753471987E-05	   -9.264294191879685E-05	   -9.624768667038097E-05	    5.422849753471987E-05	   -4.590995656192747E-05	   -4.496178448377115E-04	   -5.422849748156274E-05	   -8.464774051625427E-03	   -1.467122322452150E-01	   -1.301930068878213E-02	    1.471389647410410E+00	   -1.294325204309579E+01	   -1.132293306164590E+00
    0.0065	   -4.975172192504345E-05	   -5.242938422731916E-04	    1.572319331240709E-04	   -5.206168159304760E-04	    4.025198646660006E-04	   -4.250131906697337E-04	    1.570790329933003E-04	   -1.737571801402630E-04	   -1.042440740426915E-05	    6.554276377703617E-04	   -3.502900424330577E-04	    8.869365906509804E-04	   -1.262733098622479E-04	    1.020946654740963E-03	    6.218942741960462E+03	    5.416017328705138E+04	   -1.578581151428643E+05	    3.897392623370012E+03	    2.935225092841610E+04	   -1.578581151428643E+05	   -1.042440740094130E-05	   -4.933773352773048E-01	    1.020946654740023E-03	   -1.007633959689959E-02	    1.131111281274855E-03	   -1.174426676495699E-03	    6.068518814244239E-05	   -8.252989039192471E-05	   -1.430187893305401E-04	    6.068518814244239E-05	   -4.975172192504345E-05	   -5.242938422731916E-04	   -6.068518806794743E-05	   -6.902287400979181E-03	   -1.519917574968778E-01	   -1.280746165675498E-02	    4.804390561811684E+00	   -8.174913940598501E+00	    1.982255205281635E+00
    0.0070	   -5.247270765564327E-05	   -6.010057108536460E-04	    1.737260383204360E-04	   -5.921650197986746E-04	    4.358327819195946E-04	   -4.738806583130394E-04	    1.694242437751413E-04	   -1.947053532612436E-04	   -1.208977815087301E-05	    7.036818284403374E-04	   -3.948522655101090E-04	    9.541137799256942E-04	   -1.447930866751075E-04	    1.099468804627032E-03	    1.968539415713086E+04	    6.998016247251478E+04	   -1.708360364221624E+05	   -9.656125335621995E+03	    4.393119175039055E+04	   -1.708360364221624E+05	   -1.208977815080059E-05	   -4.933608987268226E-01	    1.099468804625255E-03	   -1.085132215298987E-02	    1.268303222975220E-03	   -1.294358150605746E-03	    6.673393542134657E-05	   -6.630130380003152E-05	   -1.827550361230834E-04	    6.673393542134657E-05	   -5.247270765564327E-05	   -6.010057108536460E-04	   -6.673393532228186E-05	   -3.981655521350561E-03	   -1.548557168247696E-01	   -1.138752736057998E-02	    6.902332849701304E+00	   -3.280830180449535E+00	    3.699913756509473E+00
    0.0075	   -5.357702170192836E-05	   -6.785407519352611E-04	    1.907076019660827E-04	   -6.645157804203132E-04	    4.700708323215418E-04	   -5.240434836890605E-04	    1.824941274760518E-04	   -2.166180611307283E-04	   -1.387848909845460E-05	    7.510198654264227E-04	   -4.410208013781344E-04	    1.020352976433072E-03	   -1.646086093983838E-04	    1.177988241683708E-03	    3.244171778339665E+04	    8.503369408979347E+04	   -1.840118287508725E+05	   -2.377935222426554E+04	    6.001572235613115E+04	   -1.840118287508725E+05	   -1.387848909997075E-05	   -4.933432448573664E-01	    1.177988241680508E-03	   -1.162627793452145E-02	    1.398268107994483E-03	   -1.399928827556352E-03	    7.197763100671977E-05	   -4.119872066965513E-05	   -2.080102920700710E-04	    7.197763100671977E-05	   -5.357702170192836E-05	   -6.785407519352611E-04	   -7.197763088241969E-05	   -4.356006636901389E-04	   -1.552844475015089E-01	   -9.587254879984599E-03	    7.302860758231337E+00	    1.566110062848405E+00	    3.503284543038932E+00
    0.0080	   -5.293644416766154E-05	   -7.556977112247613E-04	    2.082100735239932E-04	   -7.366502101556383E-04	    5.053292895472504E-04	   -5.752120462586472E-04	    1.964530360187003E-04	   -2.394697774437875E-04	   -1.579053583407471E-05	    7.972821676198664E-04	   -4.884687528780888E-04	    1.085484497797332E-03	   -1.856448124075315E-04	    1.256504772165499E-03	    4.413911290916651E+04	    9.920687760127088E+04	   -1.977371353482167E+05	   -3.780694423703851E+04	    7.692825391848621E+04	   -1.977371353482167E+05	   -1.579053583500301E-05	   -4.933243737124952E-01	    1.256504772166874E-03	   -1.240120502936796E-02	    1.519983175899853E-03	   -1.491623162497291E-03	    7.643410516233210E-05	   -8.601676128705549E-06	   -2.192694364886449E-04	    7.643410516233210E-05	   -5.293644416766154E-05	   -7.556977112247613E-04	   -7.643410501348503E-05	    2.997910800784196E-03	   -1.533433896567238E-01	   -8.238641644281227E-03	    6.449011741493220E+00	    6.198236690536731E+00	    1.892964784543285E+00
    0.0085	   -5.070314883229541E-05	   -8.313283251618252E-04	    2.263703874219699E-04	   -8.075918182289180E-04	    5.416399692310463E-04	   -6.271053184196673E-04	    2.114412629007731E-04	   -2.632504126852011E-04	   -1.782591363712555E-05	    8.423134391087230E-04	   -5.368208703291813E-04	    1.149383833990099E-03	   -2.077557020520124E-04	    1.335018202351368E-03	    5.466461681053872E+04	    1.127583658250822E+05	   -2.125685414585291E+05	   -5.090613711480277E+04	    9.364836943121428E+04	   -2.125685414585291E+05	   -1.782591363809483E-05	   -4.933042853387719E-01	    1.335018202352620E-03	   -1.317610152547383E-02	    1.635634274503417E-03	   -1.575958001257760E-03	    8.043680108824315E-05	    2.700707639746724E-05	   -2.230491888557395E-04	    8.043680108824315E-05	   -5.070314883229541E-05	   -8.313283251618252E-04	   -8.043680091476565E-05	    5.935270540672076E-03	   -1.491790660917859E-01	   -7.772141960841316E-03	    5.316439615109240E+00	    1.045906332533333E+01	   -2.535005297239756E-02
    0.0090	   -4.710154884264135E-05	   -9.043760628706095E-04	    2.453499006476214E-04	   -8.764388282637565E-04	    5.789840581081532E-04	   -6.794333594678139E-04	    2.275567631375745E-04	   -2.879291188639600E-04	   -1.998461748697975E-05	    8.859940220847544E-04	   -5.856784829716886E-04	    1.211974062468593E-03	   -2.307527432683118E-04	    1.413528338513309E-03	    6.396381429957542E+04	    1.259772277278806E+05	   -2.290111244466540E+05	   -6.228860404978215E+04	    1.091771888243457E+05	   -2.290111244466540E+05	   -1.998461748717318E-05	   -4.932829797857624E-01	    1.413528338513663E-03	   -1.395096551085897E-02	    1.748290343979164E-03	   -1.660961464892807E-03	    8.439832294783182E-05	    6.044487712131286E-05	   -2.273772832293020E-04	    8.439832294783182E-05	   -4.710154884264135E-05	   -9.043760628706095E-04	   -8.439832274743991E-05	    8.471129417966055E-03	   -1.430118847433731E-01	   -8.073945369851095E-03	    4.842841197809500E+00	    1.420965585706334E+01	   -1.180266970568569E+00
    0.0095	   -4.222250037910666E-05	   -9.739105314173641E-04	    2.652560968742138E-04	   -9.423929172323233E-04	    6.173071105630574E-04	   -7.318798141762551E-04	    2.448387601726807E-04	   -3.134188952521105E-04	   -2.226664205399066E-05	    9.282698082505527E-04	   -6.346453269227109E-04	    1.273226348081933E-03	   -2.544349067730197E-04	    1.492034986935279E-03	    7.188894774522155E+04	    1.388945823717094E+05	   -2.473060773468637E+05	   -7.139204352771978E+04	    1.228456021136349E+05	   -2.473060773468637E+05	   -2.226664205583206E-05	   -4.932604571060362E-01	    1.492034986934044E-03	   -1.472579507362355E-02	    1.859583426636391E-03	   -1.751668806820206E-03	    8.857495901570261E-05	    8.821838247641267E-05	   -2.372887285382319E-04	    8.857495901570261E-05	   -4.222250037910666E-05	   -9.739105314173641E-04	   -8.857495878406364E-05	    1.104506443605365E-02	   -1.351259894437075E-01	   -8.632598776645345E-03	    5.469598364004360E+00	    1.733392706457811E+01	   -1.052668985431986E+00
    0.0100	   -3.592168771839228E-05	   -1.039156236902676E-03	    2.861034505250010E-04	   -1.004783340130035E-03	    6.565259733856494E-04	   -7.840947098409978E-04	    2.632575326033922E-04	   -3.395578547168061E-04	   -2.467198171196019E-05	    9.691696760923169E-04	   -6.833440662733689E-04	    1.333161967918039E-03	   -2.786050277092995E-04	    1.570537953906305E-03	    7.814785220923414E+04	    1.511839411107798E+05	   -2.673546441897229E+05	   -7.795483947236434E+04	    1.344305400282592E+05	   -2.673546441897229E+05	   -2.467198171342277E-05	   -4.932367173551656E-01	    1.570537953906415E-03	   -1.550058830195263E-02	    1.968542663675521E-03	   -1.847833631387630E-03	    9.294717814235584E-05	    1.097473791169534E-04	   -2.525373108817064E-04	    9.294717814235584E-05	   -3.592168771839228E-05	   -1.039156236902676E-03	   -9.294717787469344E-05	    1.415818620679526E-02	   -1.258568324973159E-01	   -8.856277585868213E-03	    7.000362154493049E+00	    1.974267609949136E+01	    1.597059717015430E-01
    0.0105	   -2.785653887819900E-05	   -1.099514689308759E-03	    3.078264883308502E-04	   -1.063085628971009E-03	    6.965239981917005E-04	   -8.357014085245405E-04	    2.827120630903635E-04	   -3.661130455018143E-04	   -2.720063052502174E-05	    1.008806215258436E-03	   -7.314196771970888E-04	    1.391856896645249E-03	   -3.030669464038898E-04	    1.649037045731465E-03	    8.236663035798578E+04	    1.622707209701489E+05	   -2.887902356476230E+05	   -8.197037761099458E+04	    1.440581784880370E+05	   -2.887902356476230E+05	   -2.720063052499139E-05	   -4.932117605917260E-01	    1.649037045732506E-03	   -1.627534328412094E-02	    2.071978758465320E-03	   -1.944615514590353E-03	    9.725586021909328E-05	    1.270245872184717E-04	   -2.682832592384443E-04	    9.725586021909328E-05	   -2.785653887819900E-05	   -1.099514689308759E-03	   -9.725585991245521E-05	    1.810240915398045E-02	   -1.155769771266734E-01	   -8.378450565177985E-03	    8.793741370155837E+00	    2.137673180225863E+01	    1.753328193174235E+00
    0.0110	   -1.762282049226600E-05	   -1.154579086828702E-03	    3.303305292538508E-04	   -1.116934230965802E-03	    7.371383093654864E-04	   -8.863142844637116E-04	    3.030343692995176E-04	   -3.928015925736919E-04	   -2.985258225031515E-05	    1.047363117846307E-03	   -7.785330024505711E-04	    1.449447341942115E-03	   -3.276088428446799E-04	    1.727532068723304E-03	    8.421978994996728E+04	    1.715655625297108E+05	   -3.111382331350900E+05	   -8.356640299281151E+04	    1.519790036567938E+05	   -3.111382331350900E+05	   -2.985258225135512E-05	   -4.931855868772960E-01	    1.727532068723613E-03	   -1.705005810849758E-02	    2.165993011640666E-03	   -2.035432676853688E-03	    1.011517489716174E-04	    1.431358050858478E-04	   -2.779457181070200E-04	    1.011517489716174E-04	   -1.762282049226600E-05	   -1.154579086828702E-03	   -1.011517486266334E-04	    2.283246438978717E-02	   -1.046806129529984E-01	   -7.205104291533959E-03	    1.014203583895810E+01	    2.220879878783300E+01	    2.941619016894846E+00
    0.0115	   -4.909656042889604E-06	   -1.204141139673114E-03	    3.535495806380584E-04	   -1.166128691104664E-03	    7.781473226902561E-04	   -9.355592513135815E-04	    3.239975903801609E-04	   -4.193171929813739E-04	   -3.262783034735286E-05	    1.085077284441989E-03	   -8.243521093518812E-04	    1.506133125178852E-03	   -3.519847120585899E-04	    1.806022829203176E-03	    8.355462414358693E+04	    1.786890727175084E+05	   -3.339719399665128E+05	   -8.288199195648449E+04	    1.583470448686490E+05	   -3.339719399665128E+05	   -3.262783034908845E-05	   -4.931581962764566E-01	    1.806022829201070E-03	   -1.782473086355073E-02	    2.247703767803699E-03	   -2.115247216504912E-03	    1.043674458883131E-04	    1.605467566783148E-04	   -2.764876413312578E-04	    1.043674458883131E-04	   -4.909656042889604E-06	   -1.204141139673114E-03	   -1.043674455093701E-04	    2.802019340783259E-02	   -9.356759842497810E-02	   -5.657683239408538E-03	    1.062171536780567E+01	    2.224341449988268E+01	    3.249355828709517E+00
    0.0120	    1.040431532685883E-05	   -1.248190029414757E-03	    3.774823072618775E-04	   -1.210633329086737E-03	    8.192664311448445E-04	   -9.830893591489987E-04	    3.453248734287262E-04	   -4.453501854084730E-04	   -3.552636797108689E-05	    1.122223681423521E-03	   -8.685489651348382E-04	    1.562176060428631E-03	   -3.759055732090878E-04	    1.884509133497210E-03	    8.045001536699770E+04	    1.835806737805539E+05	   -3.569913999079689E+05	   -8.000248809872229E+04	    1.631109282101751E+05	   -3.569913999079689E+05	   -3.552636797053699E-05	   -4.931295888567911E-01	    1.884509133496727E-03	   -1.859935963785239E-02	    2.316321292806123E-03	   -2.182621664768902E-03	    1.068250299026580E-04	    1.800258147923728E-04	   -2.624720583881412E-04	    1.068250299026580E-04	    1.040431532685883E-05	   -1.248190029414757E-03	   -1.068250294963102E-04	    3.323569207116077E-02	   -8.262796054155544E-02	   -4.172652708352939E-03	    1.025008439061549E+01	    2.151528589388436E+01	    2.691752087617946E+00
